id,week_date,week_diff,month_date,month_diff,tract_racial_majority
48201433400,,,22/03/2020,0.923076923076923,Latinx
48201450200,,,22/03/2020,4,White
48201450300,,,22/03/2020,0.592592592592593,Other
48201450600,,,22/03/2020,1.77777777777778,White
48201450802,,,22/03/2020,0.266666666666667,Other
48201451100,,,22/03/2020,1,White
48201451403,,,22/03/2020,0.210526315789474,Other
48201451500,,,22/03/2020,0.258064516129032,Other
48201451601,,,22/03/2020,2,Other
48201451602,,,22/03/2020,0.571428571428571,Other
48201451901,,,22/03/2020,0.0615384615384615,Other
48201452201,,,22/03/2020,0.258064516129032,Other
48201452700,,,22/03/2020,0.313725490196078,Other
48201452802,,,22/03/2020,0.4,Other
48201452900,,,22/03/2020,0.444444444444444,Latinx
48201453100,,,22/03/2020,0.16,Latinx
48201453200,,,22/03/2020,0.30188679245283,Latinx
48201453501,,,22/03/2020,0.266666666666667,Other
48201454400,,,22/03/2020,4,Other
48201454600,,,22/03/2020,0.666666666666667,White
48201454800,,,22/03/2020,0.163265306122449,White
48201511100,,,22/03/2020,1.6,Other
48201511600,,,22/03/2020,0.8,Latinx
48201520400,,,22/03/2020,0.888888888888889,Latinx
48201521400,,,22/03/2020,1.42857142857143,Latinx
48201521700,,,22/03/2020,0.586666666666667,Latinx
48201521900,,,22/03/2020,1.09090909090909,Other
48201522100,,,22/03/2020,0.8,Latinx
48201522401,,,22/03/2020,4.53333333333333,Other
48201530100,,,22/03/2020,0.8,Latinx
48201530400,,,22/03/2020,1.33333333333333,Latinx
48201530500,,,22/03/2020,0.413793103448276,Latinx
48201530700,,,22/03/2020,0.727272727272727,Latinx
48201530800,,,22/03/2020,0.923076923076923,Black
48201530900,,,22/03/2020,0.869565217391304,Other
48201531300,,,22/03/2020,0.631578947368421,Latinx
48201531700,,,22/03/2020,2,White
48201531800,,,22/03/2020,1.5,Black
48201532100,,,22/03/2020,0.216216216216216,Latinx
48201532300,,,22/03/2020,0.307692307692308,Other
48201532502,,,22/03/2020,0.8,Latinx
48201532700,,,22/03/2020,0.521739130434783,Other
48201533100,,,22/03/2020,0.571428571428571,Black
48201533200,,,22/03/2020,0.421052631578947,Black
48201533400,,,22/03/2020,0.285714285714286,Latinx
48201533701,,,22/03/2020,1.55555555555556,Latinx
48201533801,,,22/03/2020,1.33333333333333,Latinx
48201533902,,,22/03/2020,0.727272727272727,Latinx
48201534203,,,22/03/2020,1.6,Latinx
48201540501,,,22/03/2020,0.285714285714286,Latinx
48201540502,,,22/03/2020,1.6,White
48201540602,,,22/03/2020,0.380952380952381,Latinx
48201541003,,,22/03/2020,0.444444444444444,Other
48201541300,,,22/03/2020,0.307692307692308,Latinx
48201541700,,,22/03/2020,0.275862068965517,Other
48201542101,,,22/03/2020,0.461538461538462,Other
48201542200,,,22/03/2020,0.32,Latinx
48201542600,,,22/03/2020,0.888888888888889,Other
48201543002,,,22/03/2020,0.421052631578947,White
48201543200,,,22/03/2020,1,Other
48201550100,,,22/03/2020,0.369230769230769,Other
48201550301,,,22/03/2020,0.152866242038217,Black
48201550302,,,22/03/2020,0.173913043478261,Black
48201550401,,,22/03/2020,0.103896103896104,Other
48201550402,,,22/03/2020,0.103896103896104,Black
48201550601,,,22/03/2020,0.923076923076923,Latinx
48201550603,,,22/03/2020,0.727272727272727,Latinx
48201550700,,,22/03/2020,1,Other
48201550900,,,22/03/2020,0.4,Latinx
48201551100,,,22/03/2020,0.272727272727273,Other
48201551200,,,22/03/2020,0.285714285714286,Other
48201551600,,,22/03/2020,0.222222222222222,Other
48201552302,,,22/03/2020,0.133333333333333,White
48201552400,,,22/03/2020,0.342857142857143,Other
48201552500,,,22/03/2020,0.307692307692308,Other
48201552700,,,22/03/2020,0.454545454545455,Other
48201552800,,,22/03/2020,1.14285714285714,White
48201553100,,,22/03/2020,0.177777777777778,Other
48201553200,,,22/03/2020,0.162162162162162,Other
48201553300,,,22/03/2020,0.636363636363636,Black
48201553402,,,22/03/2020,0.888888888888889,White
48201553600,,,22/03/2020,1.25,White
48201553802,,,22/03/2020,0.333333333333333,White
48201554402,,,22/03/2020,1,White
48201554403,,,22/03/2020,0.4,Other
48201554802,,,22/03/2020,0.32,White
48201554901,,,22/03/2020,0.521739130434783,Other
48201555302,,,22/03/2020,0.380952380952381,White
48201100000,,,22/03/2020,0.235294117647059,White
48201210100,,,22/03/2020,0.8,Black
48201210400,,,22/03/2020,0.148148148148148,Latinx
48201210500,,,22/03/2020,0.363636363636364,Latinx
48201210600,,,22/03/2020,0.307692307692308,Latinx
48201210700,,,22/03/2020,0.444444444444444,Latinx
48201210800,,,22/03/2020,0.2,Latinx
48201210900,,,22/03/2020,0.5,Black
48201211100,,,22/03/2020,0.0952380952380952,Latinx
48201211200,,,22/03/2020,0.181818181818182,Black
48201211300,,,22/03/2020,0.0930232558139535,Black
48201211400,,,22/03/2020,0.222222222222222,Black
48201211500,,,22/03/2020,0.444444444444444,Latinx
48201211600,,,22/03/2020,0.5,Latinx
48201211900,,,22/03/2020,0.666666666666667,Latinx
48201212300,,,22/03/2020,0.333333333333333,Latinx
48201212400,,,22/03/2020,0.5,Latinx
48201220100,,,22/03/2020,0.444444444444444,Latinx
48201220200,,,22/03/2020,0.571428571428571,Latinx
48201220300,,,22/03/2020,0.5,Latinx
48201220400,,,22/03/2020,0.363636363636364,Latinx
48201220600,,,22/03/2020,0.181818181818182,Latinx
48201220700,,,22/03/2020,0.285714285714286,Latinx
48201220800,,,22/03/2020,0.25,Latinx
48201220900,,,22/03/2020,0.4,Latinx
48201221000,,,22/03/2020,0.25,Latinx
48201221100,,,22/03/2020,1,Latinx
48201221200,,,22/03/2020,0.571428571428571,Latinx
48201221300,,,22/03/2020,0.444444444444444,Latinx
48201221400,,,22/03/2020,0.363636363636364,Latinx
48201221500,,,22/03/2020,0.333333333333333,Latinx
48201221700,,,22/03/2020,0.5,Latinx
48201221800,,,22/03/2020,0.8,Latinx
48201222000,,,22/03/2020,0.8,Latinx
48201222100,,,22/03/2020,0.8,Latinx
48201222200,,,22/03/2020,0.307692307692308,Latinx
48201222300,,,22/03/2020,0.210526315789474,Latinx
48201222401,,,22/03/2020,0.8,Latinx
48201222402,,,22/03/2020,0.363636363636364,Latinx
48201222502,,,22/03/2020,0.5,Latinx
48201222503,,,22/03/2020,0.5,Latinx
48201222700,,,22/03/2020,0.0563380281690141,Black
48201222800,,,22/03/2020,0.5,Latinx
48201222900,,,22/03/2020,0.363636363636364,Latinx
48201223001,,,22/03/2020,0.666666666666667,Latinx
48201223002,,,22/03/2020,0.666666666666667,Latinx
48201223100,,,22/03/2020,0.8,Latinx
48201230100,,,22/03/2020,0.444444444444444,Black
48201230200,,,22/03/2020,0.363636363636364,Black
48201230500,,,22/03/2020,0.8,Latinx
48201230600,,,22/03/2020,0.363636363636364,Black
48201230800,,,22/03/2020,0.307692307692308,Black
48201230900,,,22/03/2020,0.148148148148148,Black
48201231200,,,22/03/2020,0.111111111111111,Black
48201231300,,,22/03/2020,0.117647058823529,Black
48201231400,,,22/03/2020,0.5,Black
48201231500,,,22/03/2020,0.210526315789474,Black
48201231600,,,22/03/2020,0.444444444444444,Black
48201231700,,,22/03/2020,0.5,Latinx
48201231800,,,22/03/2020,0.5,Latinx
48201231900,,,22/03/2020,0.19047619047619,Black
48201232000,,,22/03/2020,0.571428571428571,Latinx
48201232100,,,22/03/2020,0.117647058823529,Latinx
48201232200,,,22/03/2020,0.121212121212121,Other
48201232301,,,22/03/2020,0.0816326530612245,Latinx
48201232302,,,22/03/2020,0.181818181818182,Latinx
48201232401,,,22/03/2020,0.307692307692308,Latinx
48201232402,,,22/03/2020,0.19047619047619,Latinx
48201232403,,,22/03/2020,0.266666666666667,Latinx
48201232500,,,22/03/2020,0.235294117647059,Latinx
48201232600,,,22/03/2020,1,Latinx
48201232702,,,22/03/2020,0.210526315789474,Latinx
48201232800,,,22/03/2020,0.0444444444444444,Latinx
48201232900,,,22/03/2020,0.0975609756097561,Other
48201233001,,,22/03/2020,0.0555555555555556,Other
48201233002,,,22/03/2020,0.666666666666667,Other
48201233003,,,22/03/2020,0.5,Latinx
48201233101,,,22/03/2020,0.166666666666667,Latinx
48201233102,,,22/03/2020,0.148148148148148,Latinx
48201233103,,,22/03/2020,0.173913043478261,Latinx
48201233300,,,22/03/2020,0.571428571428571,Latinx
48201233400,,,22/03/2020,0.4,Latinx
48201233600,,,22/03/2020,0.4,Other
48201233701,,,22/03/2020,0.444444444444444,Latinx
48201233702,,,22/03/2020,0.5,Latinx
48201233703,,,22/03/2020,1,Latinx
48201240100,,,22/03/2020,0.0689655172413793,Latinx
48201240400,,,22/03/2020,0.0952380952380952,Latinx
