site_id,serial_share,filings_pandemic,filings_past_year,filings_past_month,filings_ytd,filings_pandemic_pct_hist,filings_past_year_pct_hist,filings_past_month_pct_hist,filings_ytd_pct_hist,median_rent,renter_hh,hhs_threatened_rate,eviction_filing_rate,site,latest_update
35,0.21207751239296985,71548,12640,1026,2153,0.8109030119287111,0.854256074071571,0.8925619834710744,0.8869207003089599,1084,263167,0.04215954127987172,0.0480303381503,newmexico,2026-03-01
35001,0.25673534072900156,43540,7701,641,1316,0.7889896619521786,0.8320008643042351,0.9163688348820586,0.9022968803565307,1206,100491,0.0690708620672498,0.07663372839358748,albuquerque,2026-03-01
12099,0.1332232664465329,41012,7894,652,7894,0.7805713633162673,0.8710620689655172,0.8590250329380764,0.8695747962106191,1982,170772,0.04610826130747429,0.046225376525425715,palmbeach,2026-01-01
42003,,62236,13319,991,2114,0.7598095470638506,0.9709141274238227,0.8554164868364265,0.9385127635960044,1154,187052,,0.0712047986656117,pittsburgh,2026-03-01
45019,0.35488202570496835,52870,11362,825,1893,0.8611871253583528,1.1041788143828961,0.9587449157466589,1.003445534057779,1665,65685,0.07936362944355636,0.17297708761513284,charleston,2026-03-01
39061,0.25417401223685576,69831,12789,1046,2372,0.8823953094594253,0.9659365558912387,0.8898341131433433,1.0670265407107513,1053,151115,0.06381232835919663,0.0846309102339278,cincinnati,2026-03-01
39035,0.1634182908545727,32095,6152,482,1052,0.8708452041785375,0.9963559802413151,0.8197278911564626,0.9359430604982206,939,95834,0.04175970949767306,0.06419433603940146,cleveland,2026-03-01
39049,,116533,23106,291,2886,0.7902551496143088,0.9365841794856204,0.1461577096936213,0.6475207538703164,1287,274822,,0.08407623843797075,columbus,2026-03-01
48113,0.25210936820435503,214049,46854,2763,34587,0.784402753576186,0.9528981086028065,0.644055944055944,0.9354284709732383,1597,493482,0.06988907396825011,0.094945712305616,dallas,2025-10-01
10,0.33354106942540196,60736,10552,719,1485,0.7982546066293404,0.8288429816982169,0.664203233256351,0.6639839034205232,1358,108917,0.07366159552686909,0.09688111130493862,delaware,2026-03-01
10003,0.3300275482093664,39785,6855,487,1003,0.7970949161031806,0.8206632347659524,0.6967095851216023,0.6865160848733745,1393,67569,0.0805842916130178,0.10145184922079652,wilmington,2026-03-01
48439,,221486,45777,4462,7365,0.7973618793729423,0.9833097048588736,1.1540152592784172,0.9180430040511063,1618,458787,,0.09977832850538486,fortworth,2026-03-01
48201,,393065,76698,6528,13172,0.8146045003082758,0.9481765360365929,0.9637558130951502,0.8982236012138157,1403,848172,,0.09042741330767816,houston,2026-03-01
45045,,70537,14765,1342,11457,0.8542070335206355,0.9942760942760943,1.0892857142857142,1.0127734806629833,1295,72371,,0.20401818407925826,greenville,2025-10-01
12031,0.06288242492704509,73553,14457,1211,2580,0.8623012127997561,1.012146882766829,0.9074559760209816,0.9594644849386389,1516,177265,0.05992722759710039,0.08155586269145065,jacksonville,2026-03-01
47157,0.2707657055566164,137232,21311,891,891,0.7802237787683071,0.7131002175004183,0.3435511856564488,0.3435511856564488,1226,168231,0.0933894466537083,0.12667700958800696,memphis,2026-02-01
27,0.11445074339501551,105384,23539,2100,4448,0.7560749876240288,1.0073176994180075,1.1067193675889329,1.192173679978558,1264,656737,0.01423553111824063,0.03584235394077081,minnesota,2026-03-01
27053,0.11751196172248804,56642,13394,1220,2585,0.726002640382471,1.0238886977793067,1.1270207852193996,1.2457831325301205,1421,300194,0.01740541116744505,0.04461781381373379,minneapolis,2026-03-01
22071,0.1973010702652397,27888,5152,288,5152,0.8062329252251341,0.8648648648648649,0.652321630804077,0.8639221933428356,1203,68383,0.03142593919541407,0.07534036237076466,neworleans,2026-01-01
42101,0.1372632656543252,65999,13249,1002,2139,0.8395804578327047,1.0034840566537908,0.8413098236775819,0.8597266881028939,1390,331415,0.03536955177043888,0.039977068026492465,philadelphia,2026-03-01
04013,0.2122560549233997,398355,84083,6466,14131,0.7847419012638254,0.9907561787492267,1.0298638209763478,1.020657276995305,1766,606114,0.07786159039388629,0.13872472835143224,phoenix,2026-03-01
44,0.20258431887866843,38368,6314,394,969,0.8300090857958724,0.813817103821615,0.684622067767159,0.6845637583892618,1365,159990,0.02853928370523157,0.03946496656041003,rhode_island,2026-03-01
44007,0.1955962253360023,29225,4956,296,744,0.8186159857705074,0.8267578613729252,0.694021101992966,0.6882516188714154,1369,111239,0.03143681622452557,0.04455271981948777,providence,2026-03-01
55,0.15146579804560262,141178,25648,1958,4343,0.869483278930837,0.9426639223757718,0.9431599229287091,0.9328750939748685,1071,800791,0.02376899840282919,0.0320283319867481,wisconsin,2026-03-01
55079,0.18209622397365016,68944,12571,918,2092,0.8667240761576708,0.9434500356486172,0.9254032258064516,0.9056277056277057,1084,188131,0.04518659869984213,0.06682046021123579,milwaukee,2026-03-01
48453,,50027,14772,1259,1259,0.7599711366829972,1.319753417314393,1.315569487983281,1.315569487983281,1770,291290,,0.050712348518658384,austin,2026-02-01
09001,,19623,3412,239,593,0.7667780317683606,0.7945045989055769,0.6927536231884058,0.8600435097897027,1644,118307,,0.02884022078152603,bridgeport,2026-03-01
09,,95457,17236,1332,2808,0.788561940323167,0.8482492187307759,0.8574187318957194,0.8465480856195358,1463,494848,,0.0348308975685463,connecticut,2026-03-01
09003,,31157,5801,446,925,0.7829572297331256,0.8678285586057297,0.9262720664589823,0.8620689655172413,1221,121667,,0.04767932142651664,hartford,2026-03-01
36061,,570039,108076,3194,12190,0.7602947874687984,0.85850574119161,0.33841915660097477,0.5887040301354647,1812,2291001,,0.04717413916449622,newyork,2026-03-01
42,,560677,108224,8054,17488,0.8190853099124052,0.9436713055003313,0.8593224859962657,0.8894992497647567,1197,1626438,,0.06654050139015444,pennsylvania,2026-03-01
51760,,91258,20444,1402,3119,0.7404840921446596,0.9915607721408478,0.8392696797366058,0.8849482196056179,1494,87921,,0.23252692758271631,richmond,2026-03-01
51,,618439,136379,8150,21081,0.7550977175729242,0.9945923476066671,0.7300250806162666,0.8720886939974352,1567,1095593,,0.12447961971279481,virginia,2026-03-01
13121,0.355,749547,143714,12336,25488,0.8504335010078055,1.0445773762365442,Inf,0.9584837545126353,1739,572679,0.1459806,0.2509503578793705,atlanta,2026-03-01
12103,,95784,16360,457,16360,0.8359902422420151,0.8276001618777823,0.27831912302070644,0.8255121606620244,1764,368395,,0.04440885462614856,tampa,2026-01-01
41039,0.181,9600,2709,186,2473,0.7397418609131189,1.192079207920792,0.9417721518987342,1.196999031945789,1373,65412,0.01995046780407264,0.04141441937259219,eugene,2025-12-01
41051,0.292,58648,17361,1155,15876,0.6986728931881537,1.1805786950460713,0.9880239520958084,1.1849087584431093,1622,275472,0.04976912354068653,0.06302273915316257,portland,2025-12-01
41019,0.158,13389,3055,219,2834,0.8486404259364898,1.1052821997105644,1.042857142857143,1.1148701809598742,1200,75271,0.027912476252474394,0.0405866801291334,southwest,2025-12-01
53053,0.106,12627,3478,351,3478,0.680921052631579,1.09353875176859,1.404,1.090453049067252,1802,127095,0.02295920374522994,0.027365356622998546,tacoma,2026-01-01
0,,6144548,1164968,73063,285840,0.8127962724762308,0.9215950281549081,0.9681899196300198,0.8979798281259572,,15576750,,0.07705073576150476,all_sites,2026-03-01
