type,GEOID,racial_majority,week,week_date,week_filings,filings_avg,last_updated
County,35003,White,169,2023-03-19,0,0,2023-04-08
County,35003,White,170,2023-03-26,0,0,2023-04-08
County,35003,White,171,2023-04-02,0,0,2023-04-08
County,35005,Latinx,1,2019-12-29,2,2.66666666666667,2023-04-08
County,35005,Latinx,2,2020-01-05,4,6,2023-04-08
County,35005,Latinx,3,2020-01-12,7,6.33333333333333,2023-04-08
County,35005,Latinx,4,2020-01-19,6,7.33333333333333,2023-04-08
County,35005,Latinx,5,2020-01-26,4,4,2023-04-08
County,35005,Latinx,6,2020-02-02,2,3.66666666666667,2023-04-08
County,35005,Latinx,7,2020-02-09,8,7.66666666666667,2023-04-08
County,35005,Latinx,8,2020-02-16,6,6,2023-04-08
County,35005,Latinx,9,2020-02-23,6,3.66666666666667,2023-04-08
County,35005,Latinx,10,2020-03-01,3,2.33333333333333,2023-04-08
County,35005,Latinx,11,2020-03-08,0,6.66666666666667,2023-04-08
County,35005,Latinx,12,2020-03-15,10,6.33333333333333,2023-04-08
County,35005,Latinx,13,2020-03-22,2,3.66666666666667,2023-04-08
County,35005,Latinx,14,2020-03-29,0,4.33333333333333,2023-04-08
County,35005,Latinx,15,2020-04-05,1,7.33333333333333,2023-04-08
County,35005,Latinx,16,2020-04-12,3,8.33333333333333,2023-04-08
County,35005,Latinx,17,2020-04-19,4,5.66666666666667,2023-04-08
County,35005,Latinx,18,2020-04-26,4,3.66666666666667,2023-04-08
County,35005,Latinx,19,2020-05-03,2,6.33333333333333,2023-04-08
County,35005,Latinx,20,2020-05-10,1,8,2023-04-08
County,35005,Latinx,21,2020-05-17,5,7,2023-04-08
County,35005,Latinx,22,2020-05-24,0,4.33333333333333,2023-04-08
County,35005,Latinx,23,2020-05-31,7,8.66666666666667,2023-04-08
County,35005,Latinx,24,2020-06-07,7,9,2023-04-08
County,35005,Latinx,25,2020-06-14,6,6,2023-04-08
County,35005,Latinx,26,2020-06-21,4,4.33333333333333,2023-04-08
County,35005,Latinx,27,2020-06-28,4,4.33333333333333,2023-04-08
County,35005,Latinx,28,2020-07-05,9,5,2023-04-08
County,35005,Latinx,29,2020-07-12,13,8,2023-04-08
County,35005,Latinx,30,2020-07-19,0,5,2023-04-08
County,35005,Latinx,31,2020-07-26,7,4.33333333333333,2023-04-08
County,35005,Latinx,32,2020-08-02,5,6.66666666666667,2023-04-08
County,35005,Latinx,33,2020-08-09,3,10.6666666666667,2023-04-08
County,35005,Latinx,34,2020-08-16,3,6.33333333333333,2023-04-08
County,35005,Latinx,35,2020-08-23,6,4.66666666666667,2023-04-08
County,35005,Latinx,36,2020-08-30,4,4.33333333333333,2023-04-08
County,35005,Latinx,37,2020-09-06,7,7,2023-04-08
County,35005,Latinx,38,2020-09-13,3,9.66666666666667,2023-04-08
County,35005,Latinx,39,2020-09-20,2,6.33333333333333,2023-04-08
County,35005,Latinx,40,2020-09-27,4,2.66666666666667,2023-04-08
County,35005,Latinx,41,2020-10-04,4,8,2023-04-08
County,35005,Latinx,42,2020-10-11,8,7.66666666666667,2023-04-08
County,35005,Latinx,43,2020-10-18,1,6.33333333333333,2023-04-08
County,35005,Latinx,44,2020-10-25,2,3.66666666666667,2023-04-08
County,35005,Latinx,45,2020-11-01,2,7.33333333333333,2023-04-08
