type,GEOID,racial_majority,month,filings_2020,filings_avg,filings_avg_prepandemic_baseline,last_updated
Census Tract,18097310104,White,01/2020,5,8.5,3.5,
Census Tract,18097310104,White,02/2020,10,4.5,3.75,
Census Tract,18097310104,White,03/2020,7,3,4.25,
Census Tract,18097310104,White,04/2020,0,4.5,6.75,
Census Tract,18097310104,White,05/2020,0,6.5,5.25,
Census Tract,18097310104,White,06/2020,2,7.5,4.5,
Census Tract,18097310104,White,07/2020,0,5,7,
Census Tract,18097310104,White,08/2020,3,5.5,4.75,
Census Tract,18097310104,White,09/2020,2,4.5,3.25,
Census Tract,18097310104,White,10/2020,4,7,4.75,
Census Tract,18097310104,White,11/2020,2,7,4,
Census Tract,18097310104,White,12/2020,1,2,4.75,
Census Tract,18097310104,White,01/2021,2,8.5,3.5,
Census Tract,18097310104,White,02/2021,1,4.5,3.75,
Census Tract,18097310104,White,03/2021,2,3,4.25,
Census Tract,18097310104,White,04/2021,2,4.5,6.75,
Census Tract,18097310104,White,05/2021,1,6.5,5.25,
Census Tract,18097310104,White,06/2021,3,7.5,4.5,
Census Tract,18097310104,White,07/2021,0,5,7,
Census Tract,18097310104,White,08/2021,0,5.5,4.75,
Census Tract,18097310104,White,09/2021,1,4.5,3.25,
Census Tract,18097310104,White,10/2021,1,7,4.75,
Census Tract,18097310104,White,11/2021,2,7,4,
Census Tract,18097310104,White,12/2021,6,2,4.75,
Census Tract,18097310104,White,01/2022,6,8.5,3.5,
Census Tract,18097310104,White,02/2022,3,4.5,3.75,
Census Tract,18097310104,White,03/2022,2,3,4.25,
Census Tract,18097310104,White,04/2022,5,4.5,6.75,
Census Tract,18097310104,White,05/2022,6,6.5,5.25,
Census Tract,18097310104,White,06/2022,2,7.5,4.5,
Census Tract,18097310104,White,07/2022,10,5,7,
Census Tract,18097310104,White,08/2022,4,5.5,4.75,
Census Tract,18097310104,White,09/2022,9,4.5,3.25,
Census Tract,18097310104,White,10/2022,5,7,4.75,
Census Tract,18097310104,White,11/2022,9,7,4,
Census Tract,18097310104,White,12/2022,2,2,4.75,
Census Tract,18097310104,White,01/2023,11,8.5,3.5,
Census Tract,18097310104,White,02/2023,7,4.5,3.75,
Census Tract,18097310104,White,03/2023,5,3,4.25,
Census Tract,18097310104,White,04/2023,5,4.5,6.75,
Census Tract,18097310104,White,05/2023,9,6.5,5.25,
Census Tract,18097310104,White,06/2023,8,7.5,4.5,
Census Tract,18097310104,White,07/2023,6,5,7,
Census Tract,18097310104,White,08/2023,5,5.5,4.75,
Census Tract,18097310104,White,09/2023,2,4.5,3.25,
Census Tract,18097310104,White,10/2023,10,7,4.75,
Census Tract,18097310104,White,11/2023,6,7,4,
Census Tract,18097310104,White,12/2023,0,2,4.75,
Census Tract,18097310104,White,01/2024,6,8.5,3.5,
Census Tract,18097310104,White,02/2024,2,4.5,3.75,
Census Tract,18097310104,White,03/2024,1,3,4.25,
Census Tract,18097310104,White,04/2024,4,4.5,6.75,
Census Tract,18097310104,White,05/2024,4,6.5,5.25,
Census Tract,18097310104,White,06/2024,7,7.5,4.5,
Census Tract,18097310104,White,07/2024,4,5,7,
Census Tract,18097310104,White,08/2024,6,5.5,4.75,
Census Tract,18097310104,White,09/2024,7,4.5,3.25,
Census Tract,18097310104,White,10/2024,4,7,4.75,
Census Tract,18097310104,White,11/2024,8,7,4,
Census Tract,18097310104,White,12/2024,4,2,4.75,
Census Tract,18097310104,White,01/2025,3,8.5,3.5,
Census Tract,18097310104,White,02/2025,9,4.5,3.75,
Census Tract,18097310104,White,03/2025,5,3,4.25,
Census Tract,18097310104,White,04/2025,3,4.5,6.75,
Census Tract,18097310104,White,05/2025,14,6.5,5.25,
Census Tract,18097310104,White,06/2025,4,7.5,4.5,
Census Tract,18097310104,White,07/2025,6,5,7,
Census Tract,18097310104,White,08/2025,5,5.5,4.75,
Census Tract,18097310104,White,09/2025,3,4.5,3.25,
Census Tract,18097310104,White,10/2025,4,7,4.75,
Census Tract,18097310104,White,11/2025,4,7,4,
Census Tract,18097310104,White,12/2025,15,2,4.75,
Census Tract,18097310104,White,01/2026,0,8.5,,
Census Tract,18097310104,White,02/2026,0,0.5,,2026-02-07
Census Tract,18097310105,White,01/2020,4,3.5,3.25,
Census Tract,18097310105,White,02/2020,3,4,2,
Census Tract,18097310105,White,03/2020,1,4,1.25,
Census Tract,18097310105,White,04/2020,0,2,2.5,
Census Tract,18097310105,White,05/2020,0,3,2.5,
Census Tract,18097310105,White,06/2020,0,3,4.25,
Census Tract,18097310105,White,07/2020,0,3,2.5,
Census Tract,18097310105,White,08/2020,0,3,2.75,
Census Tract,18097310105,White,09/2020,3,2.5,1.75,
Census Tract,18097310105,White,10/2020,2,2,3.5,
Census Tract,18097310105,White,11/2020,4,2,3,
Census Tract,18097310105,White,12/2020,3,4,2.75,
Census Tract,18097310105,White,01/2021,2,3.5,3.25,
Census Tract,18097310105,White,02/2021,0,4,2,
Census Tract,18097310105,White,03/2021,3,4,1.25,
Census Tract,18097310105,White,04/2021,1,2,2.5,
Census Tract,18097310105,White,05/2021,1,3,2.5,
Census Tract,18097310105,White,06/2021,4,3,4.25,
Census Tract,18097310105,White,07/2021,1,3,2.5,
Census Tract,18097310105,White,08/2021,4,3,2.75,
Census Tract,18097310105,White,09/2021,5,2.5,1.75,
Census Tract,18097310105,White,10/2021,4,2,3.5,
Census Tract,18097310105,White,11/2021,1,2,3,
Census Tract,18097310105,White,12/2021,6,4,2.75,
Census Tract,18097310105,White,01/2022,2,3.5,3.25,
Census Tract,18097310105,White,02/2022,1,4,2,
Census Tract,18097310105,White,03/2022,2,4,1.25,
Census Tract,18097310105,White,04/2022,0,2,2.5,
Census Tract,18097310105,White,05/2022,4,3,2.5,
Census Tract,18097310105,White,06/2022,0,3,4.25,
Census Tract,18097310105,White,07/2022,4,3,2.5,
Census Tract,18097310105,White,08/2022,4,3,2.75,
Census Tract,18097310105,White,09/2022,1,2.5,1.75,
Census Tract,18097310105,White,10/2022,2,2,3.5,
Census Tract,18097310105,White,11/2022,3,2,3,
Census Tract,18097310105,White,12/2022,3,4,2.75,
Census Tract,18097310105,White,01/2023,3,3.5,3.25,
Census Tract,18097310105,White,02/2023,4,4,2,
Census Tract,18097310105,White,03/2023,4,4,1.25,
Census Tract,18097310105,White,04/2023,3,2,2.5,
Census Tract,18097310105,White,05/2023,3,3,2.5,
Census Tract,18097310105,White,06/2023,5,3,4.25,
Census Tract,18097310105,White,07/2023,4,3,2.5,
Census Tract,18097310105,White,08/2023,4,3,2.75,
Census Tract,18097310105,White,09/2023,6,2.5,1.75,
Census Tract,18097310105,White,10/2023,4,2,3.5,
Census Tract,18097310105,White,11/2023,2,2,3,
Census Tract,18097310105,White,12/2023,5,4,2.75,
Census Tract,18097310105,White,01/2024,5,3.5,3.25,
Census Tract,18097310105,White,02/2024,4,4,2,
Census Tract,18097310105,White,03/2024,7,4,1.25,
Census Tract,18097310105,White,04/2024,5,2,2.5,
Census Tract,18097310105,White,05/2024,7,3,2.5,
Census Tract,18097310105,White,06/2024,2,3,4.25,
Census Tract,18097310105,White,07/2024,5,3,2.5,
Census Tract,18097310105,White,08/2024,7,3,2.75,
Census Tract,18097310105,White,09/2024,3,2.5,1.75,
Census Tract,18097310105,White,10/2024,5,2,3.5,
Census Tract,18097310105,White,11/2024,4,2,3,
Census Tract,18097310105,White,12/2024,4,4,2.75,
Census Tract,18097310105,White,01/2025,4,3.5,3.25,
Census Tract,18097310105,White,02/2025,2,4,2,
Census Tract,18097310105,White,03/2025,4,4,1.25,
Census Tract,18097310105,White,04/2025,3,2,2.5,
Census Tract,18097310105,White,05/2025,9,3,2.5,
Census Tract,18097310105,White,06/2025,1,3,4.25,
Census Tract,18097310105,White,07/2025,4,3,2.5,
Census Tract,18097310105,White,08/2025,4,3,2.75,
Census Tract,18097310105,White,09/2025,3,2.5,1.75,
Census Tract,18097310105,White,10/2025,1,2,3.5,
Census Tract,18097310105,White,11/2025,4,2,3,
Census Tract,18097310105,White,12/2025,1,4,2.75,
Census Tract,18097310105,White,01/2026,13,3.5,,
Census Tract,18097310105,White,02/2026,0,0,,2026-02-07
Census Tract,18097310106,Other,01/2020,26,22,7.5,
Census Tract,18097310106,Other,02/2020,44,19,9.5,
Census Tract,18097310106,Other,03/2020,20,20.5,11.75,
Census Tract,18097310106,Other,04/2020,0,18,13.5,
Census Tract,18097310106,Other,05/2020,0,26.5,10,
Census Tract,18097310106,Other,06/2020,0,19.5,15.75,
Census Tract,18097310106,Other,07/2020,0,22,22.5,
Census Tract,18097310106,Other,08/2020,20,23,17.75,
Census Tract,18097310106,Other,09/2020,47,25.5,17,
Census Tract,18097310106,Other,10/2020,24,21.5,18.75,
Census Tract,18097310106,Other,11/2020,18,23,19.25,
Census Tract,18097310106,Other,12/2020,33,22.5,19.75,
Census Tract,18097310106,Other,01/2021,25,22,7.5,
Census Tract,18097310106,Other,02/2021,27,18.5,9.5,
Census Tract,18097310106,Other,03/2021,22,20.5,11.75,
Census Tract,18097310106,Other,04/2021,15,18,13.5,
Census Tract,18097310106,Other,05/2021,21,26.5,10,
Census Tract,18097310106,Other,06/2021,28,19.5,15.75,
Census Tract,18097310106,Other,07/2021,15,22,22.5,
Census Tract,18097310106,Other,08/2021,15,23,17.75,
Census Tract,18097310106,Other,09/2021,37,25.5,17,
Census Tract,18097310106,Other,10/2021,17,21.5,18.75,
Census Tract,18097310106,Other,11/2021,17,23,19.25,
Census Tract,18097310106,Other,12/2021,22,22.5,19.75,
Census Tract,18097310106,Other,01/2022,17,22,7.5,
Census Tract,18097310106,Other,02/2022,19,18.5,9.5,
Census Tract,18097310106,Other,03/2022,11,20.5,11.75,
Census Tract,18097310106,Other,04/2022,31,18,13.5,
Census Tract,18097310106,Other,05/2022,12,26.5,10,
Census Tract,18097310106,Other,06/2022,11,19.5,15.75,
Census Tract,18097310106,Other,07/2022,19,22,22.5,
Census Tract,18097310106,Other,08/2022,32,23,17.75,
Census Tract,18097310106,Other,09/2022,26,25.5,17,
Census Tract,18097310106,Other,10/2022,20,21.5,18.75,
Census Tract,18097310106,Other,11/2022,33,23,19.25,
Census Tract,18097310106,Other,12/2022,23,22.5,19.75,
Census Tract,18097310106,Other,01/2023,28,22,7.5,
Census Tract,18097310106,Other,02/2023,22,18.5,9.5,
Census Tract,18097310106,Other,03/2023,29,20.5,11.75,
Census Tract,18097310106,Other,04/2023,17,18,13.5,
Census Tract,18097310106,Other,05/2023,38,26.5,10,
Census Tract,18097310106,Other,06/2023,28,19.5,15.75,
Census Tract,18097310106,Other,07/2023,27,22,22.5,
Census Tract,18097310106,Other,08/2023,37,23,17.75,
Census Tract,18097310106,Other,09/2023,21,25.5,17,
Census Tract,18097310106,Other,10/2023,21,21.5,18.75,
Census Tract,18097310106,Other,11/2023,29,23,19.25,
Census Tract,18097310106,Other,12/2023,25,22.5,19.75,
Census Tract,18097310106,Other,01/2024,24,22,7.5,
Census Tract,18097310106,Other,02/2024,22,19,9.5,
Census Tract,18097310106,Other,03/2024,20,20.5,11.75,
Census Tract,18097310106,Other,04/2024,22,18,13.5,
Census Tract,18097310106,Other,05/2024,15,26.5,10,
Census Tract,18097310106,Other,06/2024,14,19.5,15.75,
Census Tract,18097310106,Other,07/2024,19,22,22.5,
Census Tract,18097310106,Other,08/2024,16,23,17.75,
Census Tract,18097310106,Other,09/2024,32,25.5,17,
Census Tract,18097310106,Other,10/2024,24,21.5,18.75,
Census Tract,18097310106,Other,11/2024,18,23,19.25,
Census Tract,18097310106,Other,12/2024,22,22.5,19.75,
