id,month_date,month_filings,month_rate,month_diff,pct_white,pct_black,pct_latinx
12057000101,08/01/2023,10,0.008424599831508,1.29411764705882,0.524010109519798,0.243470935130581,0.13732097725358
12057000102,08/01/2023,10,0.00578368999421631,0.814814814814815,0.219201850780798,0.446500867553499,0.257952573742047
12057000201,08/01/2023,7,0.00544747081712062,0.8,0.161867704280156,0.601556420233463,0.266926070038911
12057000202,08/01/2023,8,0.00625978090766823,0.514285714285714,0.117370892018779,0.532863849765258,0.37245696400626
12057000300,08/01/2023,17,0.0091941590048675,1.18032786885246,0.10275824770146,0.553272038939968,0.424553812871823
12057000401,08/01/2023,1,0.0029585798816568,0.32,0.236686390532544,0.266272189349112,0.337278106508876
12057000402,08/01/2023,3,0.00460122699386503,2.28571428571429,0.498466257668712,0.180981595092025,0.308282208588957
12057000500,08/01/2023,4,0.0141843971631206,1.66666666666667,0.48936170212766,0.0390070921985816,0.471631205673759
12057000601,08/01/2023,15,0.0105708245243129,1.33333333333333,0.163495419309373,0.249471458773784,0.58985200845666
12057000602,08/01/2023,1,0.00176991150442478,0.5,0.249557522123894,0.205309734513274,0.589380530973451
12057000700,08/01/2023,9,0.00637393767705382,0.597014925373134,0.172096317280453,0.601274787535411,0.198300283286119
12057000800,08/01/2023,11,0.0178282009724473,2.08695652173913,0.163695299837925,0.538087520259319,0.26904376012966
12057000901,08/01/2023,8,0.0130718954248366,1.02857142857143,0.330065359477124,0.380718954248366,0.214052287581699
12057000902,08/01/2023,8,0.00392156862745098,0.620689655172414,0.164705882352941,0.528921568627451,0.321078431372549
12057001001,08/01/2023,2,0.00166389351081531,0.4,0.086522462562396,0.597337770382696,0.292845257903494
12057001002,08/01/2023,6,0.00697674418604651,1.47368421052632,0.0872093023255814,0.763953488372093,0.148837209302326
12057001100,08/01/2023,1,0.00346020761245675,0.727272727272727,0.557093425605536,0.15916955017301,0.283737024221453
12057001200,08/01/2023,2,0.0037243947858473,0.705882352941177,0.273743016759777,0.398510242085661,0.284916201117318
12057001400,08/01/2023,1,0.00160513643659711,0.888888888888889,0.248796147672552,0.21669341894061,0.534510433386838
12057001500,08/01/2023,2,0.0148148148148148,1.33333333333333,0.755555555555556,0,0.177777777777778
12057001600,08/01/2023,1,0.003125,0.888888888888889,0.71875,0.134375,0.13125
12057001700,08/01/2023,1,0.00277777777777778,0.888888888888889,0.466666666666667,0.472222222222222,0.102777777777778
12057001800,08/01/2023,13,0.0126829268292683,1.33333333333333,0.064390243902439,0.76,0.167804878048781
12057001900,08/01/2023,3,0.00596421471172962,0.64,0.0854870775347913,0.771371769383698,0.151093439363817
12057002000,08/01/2023,4,0.0091533180778032,1.11111111111111,0.203661327231121,0.679633867276888,0.116704805491991
12057002200,08/01/2023,2,0.00606060606060606,1.5,0.687878787878788,0.0939393939393939,0.112121212121212
12057002300,08/01/2023,1,0.00166944908180301,1,0.621035058430718,0.215358931552588,0.136894824707846
12057002500,08/01/2023,3,0.00136549840691853,0.390243902439024,0.181156121984524,0.164314974965863,0.680928538916705
12057002600,08/01/2023,4,0.00860215053763441,1.66666666666667,0.156989247311828,0.129032258064516,0.744086021505376
12057002700,08/01/2023,6,0.00541027953110911,1.4,0.162308385933273,0.0721370604147881,0.765554553651939
12057003000,08/01/2023,3,0.00364520048602673,0.615384615384615,0.147023086269745,0.680437424058323,0.205346294046173
12057003100,08/01/2023,2,0.00353982300884956,0.444444444444444,0.134513274336283,0.727433628318584,0.157522123893805
12057003200,08/01/2023,3,0.00451807228915663,0.941176470588235,0.125,0.453313253012048,0.414156626506024
12057003300,08/01/2023,5,0.00769230769230769,1.5,0.0923076923076923,0.736923076923077,0.152307692307692
12057003400,08/01/2023,1,0.00141442715700141,0.307692307692308,0.0226308345120226,0.841584158415842,0.144271570014144
12057003500,08/01/2023,5,0.00943396226415094,0.888888888888889,0.060377358490566,0.845283018867925,0.039622641509434
12057003600,08/01/2023,6,0.00680272108843537,0.756756756756757,0.0680272108843538,0.736961451247166,0.200680272108844
12057003700,08/01/2023,3,0.0147058823529412,0.8,0.200980392156863,0.348039215686275,0.377450980392157
12057003800,08/01/2023,2,0.00873362445414847,0.8,0.379912663755459,0.423580786026201,0.157205240174673
12057004000,08/01/2023,2,0.0045662100456621,1.5,0.248858447488585,0.429223744292237,0.321917808219178
12057004200,08/01/2023,1,0.00413223140495868,0.727272727272727,0.392561983471074,0.355371900826446,0.252066115702479
12057004300,08/01/2023,3,0.00578034682080925,1.6,0.109826589595376,0.58766859344894,0.323699421965318
12057004500,08/01/2023,2,0.00385356454720617,0.705882352941177,0.0154142581888247,0.333333333333333,0.620423892100193
12057004600,08/01/2023,3,0.00140515222482436,0.64,0.579391100702576,0.162997658079625,0.136768149882904
12057004700,08/01/2023,1,0.00156985871271586,1,0.472527472527473,0.156985871271586,0.260596546310832
12057004800,08/01/2023,4,0.00645161290322581,1.81818181818182,0.42258064516129,0.0161290322580645,0.459677419354839
12057004900,08/01/2023,1,0.00062111801242236,0.347826086956522,0.66832298136646,0.116770186335404,0.114285714285714
12057005000,08/01/2023,3,0.00218818380743982,0.8,0.517870167760759,0.284463894967177,0.153902261123268
12057005101,08/01/2023,7,0.00644567219152855,4,0.578268876611418,0.129834254143646,0.244935543278085
12057005301,08/01/2023,5,0.00291036088474971,1.2,0.689173457508731,0.0663562281722934,0.149592549476135
12057005302,08/01/2023,3,0.00672645739910314,1.33333333333333,0.381165919282511,0.139013452914798,0.468609865470852
12057005401,08/01/2023,1,0.00110619469026549,1,0.876106194690266,0.0154867256637168,0.108407079646018
