type,GEOID,racial_majority,month,filings_2020,filings_avg,last_updated
County,09001,White,01/2020,308,191.6,2023-04-08
County,09001,White,02/2020,257,174.2,2023-04-08
County,09001,White,03/2020,279,210.533333333333,2023-04-08
County,09001,White,04/2020,27,186.6,2023-04-08
County,09001,White,05/2020,6,199.888888888889,2023-04-08
County,09001,White,06/2020,5,220.4,2023-04-08
County,09001,White,07/2020,28,210.066666666667,2023-04-08
County,09001,White,08/2020,28,203.277777777778,2023-04-08
County,09001,White,09/2020,55,207.066666666667,2023-04-08
County,09001,White,10/2020,79,203,2023-04-08
County,09001,White,11/2020,103,215.6,2023-04-08
County,09001,White,12/2020,101,218.533333333333,2023-04-08
County,09001,White,01/2021,126,227,2023-04-08
County,09001,White,02/2021,92,211,2023-04-08
County,09001,White,03/2021,185,202.2,2023-04-08
County,09001,White,04/2021,157,174.866666666667,2023-04-08
County,09001,White,05/2021,117,189.222222222222,2023-04-08
County,09001,White,06/2021,145,209.933333333333,2023-04-08
County,09001,White,07/2021,90,202,2023-04-08
County,09001,White,08/2021,127,231.666666666667,2023-04-08
County,09001,White,09/2021,223,196.733333333333,2023-04-08
County,09001,White,10/2021,207,218.555555555556,2023-04-08
County,09001,White,11/2021,211,204.8,2023-04-08
County,09001,White,12/2021,209,208.466666666667,2023-04-08
County,09001,White,01/2022,247,181.333333333333,2023-04-08
County,09001,White,02/2022,224,198.466666666667,2023-04-08
County,09001,White,03/2022,518,191.733333333333,2023-04-08
County,09001,White,04/2022,418,162.666666666667,2023-04-08
County,09001,White,05/2022,389,214.133333333333,2023-04-08
County,09001,White,06/2022,391,198.2,2023-04-08
County,09001,White,07/2022,403,215.388888888889,2023-04-08
County,09001,White,08/2022,435,220.2,2023-04-08
County,09001,White,09/2022,392,181.266666666667,2023-04-08
County,09001,White,10/2022,413,204.944444444444,2023-04-08
County,09001,White,11/2022,395,188.2,2023-04-08
County,09001,White,12/2022,327,197.933333333333,2023-04-08
County,09001,White,01/2023,350,208,2023-04-08
County,09001,White,02/2023,356,192.266666666667,2023-04-08
County,09001,White,03/2023,337,182.133333333333,2023-04-08
County,09001,White,04/2023,67,46,2023-04-08
County,sealed,,01/2020,3,1.33333333333333,2023-04-08
County,sealed,,02/2020,2,0.933333333333333,2023-04-08
County,sealed,,03/2020,7,0.8,2023-04-08
County,sealed,,04/2020,0,0.866666666666667,2023-04-08
County,sealed,,05/2020,0,0.777777777777778,2023-04-08
County,sealed,,06/2020,0,1.86666666666667,2023-04-08
County,sealed,,07/2020,0,0.933333333333333,2023-04-08
County,sealed,,08/2020,0,1.44444444444444,2023-04-08
County,sealed,,09/2020,1,0.333333333333333,2023-04-08
County,sealed,,10/2020,0,0.6,2023-04-08
County,sealed,,11/2020,1,0.6,2023-04-08
County,sealed,,12/2020,1,0.4,2023-04-08
County,sealed,,01/2021,1,1.46666666666667,2023-04-08
County,sealed,,02/2021,0,1.2,2023-04-08
County,sealed,,03/2021,1,0.8,2023-04-08
County,sealed,,04/2021,1,0.8,2023-04-08
County,sealed,,05/2021,3,0.722222222222222,2023-04-08
County,sealed,,06/2021,6,1.8,2023-04-08
County,sealed,,07/2021,1,0.866666666666667,2023-04-08
County,sealed,,08/2021,0,1.66666666666667,2023-04-08
County,sealed,,09/2021,1,0.266666666666667,2023-04-08
County,sealed,,10/2021,4,0.666666666666667,2023-04-08
County,sealed,,11/2021,0,0.533333333333333,2023-04-08
County,sealed,,12/2021,0,0.4,2023-04-08
County,sealed,,01/2022,1,1.22222222222222,2023-04-08
County,sealed,,02/2022,4,1.06666666666667,2023-04-08
County,sealed,,03/2022,5,0.666666666666667,2023-04-08
County,sealed,,04/2022,2,0.8,2023-04-08
County,sealed,,05/2022,3,0.866666666666667,2023-04-08
County,sealed,,06/2022,3,1.8,2023-04-08
County,sealed,,07/2022,0,1,2023-04-08
County,sealed,,08/2022,10,1.46666666666667,2023-04-08
County,sealed,,09/2022,2,0.266666666666667,2023-04-08
County,sealed,,10/2022,2,0.611111111111111,2023-04-08
County,sealed,,11/2022,3,0.533333333333333,2023-04-08
County,sealed,,12/2022,0,0.4,2023-04-08
County,sealed,,01/2023,0,1.46666666666667,2023-04-08
County,sealed,,02/2023,4,0.933333333333333,2023-04-08
County,sealed,,03/2023,0,0.666666666666667,2023-04-08
County,sealed,,04/2023,8,0.333333333333333,2023-04-08
