id,month_date,month_filings,month_rate,month_rate_scale_max,month_diff,pct_white,pct_black,pct_latinx
23112,01/03/2023,747,0.178665391054772,0.426456110649716,1.24200913242009,0.661803396316671,0.260942358287491,0.0301363310212868
23113,01/03/2023,268,0.160575194727382,0.426456110649716,2.44545454545455,0.746554823247454,0.179149191132415,0.0251647693229479
23114,01/03/2023,244,0.188562596599691,0.426456110649716,1.79159049360146,0.73338485316847,0.138330757341577,0.0170015455950541
23120,01/03/2023,96,0.585365853658537,0.426456110649716,12.5161290322581,1,0,0
23218,01/03/2023,0,,0.426456110649716,1,,,
23219,01/03/2023,512,0.191545080433969,0.426456110649716,1.4025974025974,0.508417508417509,0.36887392442948,0.0235690235690236
23220,01/03/2023,1014,0.117171250288884,0.426456110649716,0.777033492822967,0.627802172405824,0.276635082042986,0.0311994453431939
23221,01/03/2023,94,0.0276551927037364,0.426456110649716,0.852017937219731,0.828184760223595,0.0847308031774051,0.0164754339511621
23222,01/03/2023,925,0.189393939393939,0.426456110649716,0.610113655081535,0.114660114660115,0.822072072072072,0.0303030303030303
23223,01/03/2023,1829,0.148481896411755,0.426456110649716,0.746786370128545,0.267413541159279,0.673648319532392,0.0168858580938464
23224,01/03/2023,3423,0.370454545454546,0.426456110649716,0.797995688399464,0.16461038961039,0.632359307359307,0.133225108225108
23225,01/03/2023,4487,0.450456781447646,0.426456110649716,1.03261432269198,0.315129003112137,0.543620118462002,0.0669611484790684
23226,01/03/2023,9,0.00541516245487365,0.426456110649716,0.547945205479452,0.69193742478941,0.127557160048135,0.0896510228640193
23227,01/03/2023,454,0.0817134629229662,0.426456110649716,0.303181742462102,0.323434125269978,0.613570914326854,0.0343772498200144
23228,01/03/2023,2,0.00025970653161927,0.426456110649716,0.521739130434783,0.414881184261784,0.369692247760031,0.140890793403454
23229,01/03/2023,5,0.00127000254000508,0.426456110649716,1.14285714285714,0.571247142494285,0.189484378968758,0.130810261620523
23230,01/03/2023,181,0.103192702394527,0.426456110649716,2.03921568627451,0.658494868871152,0.230900798175599,0.0763968072976055
23231,01/03/2023,191,0.0421075837742504,0.426456110649716,0.405705229793978,0.240079365079365,0.72310405643739,0.0205026455026455
23232,01/03/2023,0,,0.426456110649716,1,,,
23234,01/03/2023,2165,0.310438772583883,0.426456110649716,0.763213530655391,0.201605965012905,0.54531115572125,0.202753082879266
23235,01/03/2023,347,0.0923609262709609,0.426456110649716,0.783342712436691,0.582911897790791,0.270960873036998,0.0846420015970189
23236,01/03/2023,357,0.294797687861272,0.426456110649716,1.12137823022709,0.588769611890999,0.279108175061932,0.113129644921552
23237,01/03/2023,440,0.155586987270156,0.426456110649716,1.06393244873341,0.412659123055163,0.299151343705799,0.237270155586987
23241,01/03/2023,0,,0.426456110649716,1,,,
23249,01/03/2023,0,,0.426456110649716,1,,,
23260,01/03/2023,0,,0.426456110649716,1,,,
23261,01/03/2023,0,,0.426456110649716,1,,,
23269,01/03/2023,0,,0.426456110649716,1,,,
23284,01/03/2023,0,,0.426456110649716,1,,,
23286,01/03/2023,0,,0.426456110649716,1,,,
23293,01/03/2023,0,,0.426456110649716,1,,,
23297,01/03/2023,0,,0.426456110649716,1,,,
23298,01/03/2023,0,,0.426456110649716,1,,,
23803,01/03/2023,265,0.036381109280615,0.426456110649716,1.28657799274486,0.222817133443163,0.725837451949478,0.035282811641955
23831,01/03/2023,1057,0.26881993896236,0.426456110649716,1.19852732936845,0.49618514750763,0.405900305188199,0.0480671414038657
23832,01/03/2023,320,0.164863472436888,0.426456110649716,0.923741007194245,0.553323029366306,0.272539927872231,0.156620298815044
23834,01/03/2023,46,0.0136864028562928,0.426456110649716,0.165347405452946,0.545075870276703,0.324903302588515,0.102945551919072
23836,01/03/2023,454,0.33855331841909,0.426456110649716,0.913654618473896,0.46234153616704,0.412378821774795,0.0999254287844892
23838,01/03/2023,12,0.0408163265306122,0.426456110649716,0.702702702702703,0.663265306122449,0.319727891156463,0
