site_id,serial_share,filings_pandemic,filings_past_year,filings_past_month,filings_pandemic_pct_hist,filings_past_year_pct_hist,filings_past_month_pct_hist,median_rent,renter_hh,hhs_threatened_rate,eviction_filing_rate,site
12031,0.15760829046447478,32782,15408,1261,0.9058103164340108,1.2944635806099303,1.6917091494499599,1203,166485,0.08056581674024686,0.09254887827732228,jacksonville
32003,0.3786546657526898,118975,58572,4420,1.095836787326149,1.6044595714373764,1.5948042576222263,1325,370204,0.09063381270866873,0.15821547038929887,lasvegas
47157,0.23237586081913736,63343,29094,2282,0.7739550909818464,1.0805470701293396,1.3032552826956025,1043,163597,0.13491689945414648,0.17783944693362347,memphis
55079,0.22801598837209303,31990,12552,998,0.8086573608295374,0.964588712652158,1.1730136342266102,954,193302,0.05694716040185823,0.0649346618245026,milwaukee
27053,0.07829457364341086,18659,13124,1199,0.7569266966857329,1.6153857989076084,2.0596950826712477,1265,274851,0.03754761670868943,0.04774950791519769,minneapolis
27,0.09288488961007031,37969,25086,2114,0.7425900392133854,1.4901762775294414,1.6901858884669199,1113,615932,0.0330182552619445,0.040728521979699055,minnesota
29095,0.17939282428702852,19543,8943,845,0.7091588649394005,0.98730404062707,1.2399119589141598,1044,122228,0.062252511699446934,0.07316654121805151,kansascity
29510,0.18871548619447778,32497,15082,1524,0.7129740343794908,1.0044789290530978,1.4562828475871954,951,198599,0.06291572465118153,0.0759419735245394,stlouis
29,0.16799489958559133,90209,37038,3511,0.7020415151532838,0.8763123805918503,1.1372580775771317,882,770131,0.0407333297841536,0.048093116625613046,missouri
35001,0.2295365278868814,19150,7963,810,0.5796648134881796,0.7303717744894213,1.145146088595665,946,103857,0.06128619159035982,0.07667273269976987,albuquerque
35,0.18073386142219794,32167,13272,1283,0.6263329720327382,0.7835944265134226,1.1294014084507042,906,254299,0.04318931651323835,0.052190531618291854,newmexico
22071,0.11745052685684913,12078,5610,391,0.6455371459112774,0.9139784946236559,0.9093023255813953,1082,75311,0.05166575931802791,0.07449111019638566,neworleans
44007,0.1962809917355372,13792,5925,680,0.7186140419434675,0.9392462251813102,1.4151925078043703,1116,108750,0.04450574712643678,0.05448275862068966,providence
44,0.20412014467683598,18185,7733,823,0.7710441850506045,0.9954430770815097,1.636508252137602,1142,161721,0.03932080558492713,0.04781691926218611,rhode_island
55,0.17529844310290046,64922,25030,2136,0.7708284686410394,0.9031753668510947,1.1140472878998628,921,781395,0.02819444711061627,0.0320324547763935,wisconsin
48453,,14757,9151,791,0.5274124374553252,0.9928752260397828,1.3209017534094079,1437,270488,,0.033831445387595756,austin
25025,,12281,6236,514,0.5117545333953759,0.7913454522381903,0.7533895199706853,1808,292933,,0.02128814438796585,boston
12001,,4013,2109,190,0.8795295149035649,1.292543411644535,1.5426251691474924,1134,47058,,0.04481703429810022,gainesville
12086,,84346,40673,4330,0.6954096117009144,0.9388821347778583,1.2262236276962275,1520,908385,,0.0447750678401779,miami
47037,,26624,11880,1069,0.8384191465910876,1.1360448807854133,1.490241635687733,1316,146398,,0.08114864957171546,nashville
36061,,235621,120960,12544,0.3433410498849321,0.5365507452093689,0.646420228115983,1640,2177959,,0.0555382355682545,newyork
42,,241530,112286,8949,0.6943634893540562,0.9811286133386342,1.0759565962307254,1036,1571478,,0.07145247976745459,pennsylvania
42101,,29165,15587,1351,0.4536457705484113,0.7371569775003252,0.8097093197482769,1181,311986,,0.04996057515401332,philadelphia
04013,,158831,71748,5823,0.8168033225270295,1.122451533773044,1.4095860566448801,1389,583611,,0.1229380529153837,phoenix
42003,,23405,11959,980,0.5220167484422632,0.8100630918896601,0.8969039815912411,972,186277,,0.06420008911459815,pittsburgh
51760,,32295,18297,1858,0.43550964540250425,0.7537927553994623,1.0769453702361977,1203,87693,,0.20864835277616228,richmond
51,,225764,122916,11693,0.45740450436989244,0.7597983612992164,1.0271659163280993,1331,1079291,,0.11388587507910286,virginia
