type,GEOID,racial_majority,month,filings_2020,filings_avg,filings_avg_prepandemic_baseline,last_updated
Census Tract,35001000107,White,01/2020,8,0.5,5.333,
Census Tract,35001000107,White,02/2020,14,0,9,
Census Tract,35001000107,White,03/2020,10,2.5,5.667,
Census Tract,35001000107,White,04/2020,5,4,8.333,
Census Tract,35001000107,White,05/2020,0,0.5,6.667,
Census Tract,35001000107,White,06/2020,0,4,11.333,
Census Tract,35001000107,White,07/2020,2,2.5,7.333,
Census Tract,35001000107,White,08/2020,0,4,11,
Census Tract,35001000107,White,09/2020,0,2,12.333,
Census Tract,35001000107,White,10/2020,0,4,12.333,
Census Tract,35001000107,White,11/2020,0,1,5,
Census Tract,35001000107,White,12/2020,0,1,7.667,
Census Tract,35001000107,White,01/2021,17,0.5,5.333,
Census Tract,35001000107,White,02/2021,3,0,9,
Census Tract,35001000107,White,03/2021,4,2.5,5.667,
Census Tract,35001000107,White,04/2021,3,4,8.333,
Census Tract,35001000107,White,05/2021,2,0.5,6.667,
Census Tract,35001000107,White,06/2021,1,4,11.333,
Census Tract,35001000107,White,07/2021,0,2.5,7.333,
Census Tract,35001000107,White,08/2021,1,4,11,
Census Tract,35001000107,White,09/2021,0,2,12.333,
Census Tract,35001000107,White,10/2021,0,4,12.333,
Census Tract,35001000107,White,11/2021,1,1,5,
Census Tract,35001000107,White,12/2021,0,1,7.667,
Census Tract,35001000107,White,01/2022,0,0.5,5.333,
Census Tract,35001000107,White,02/2022,0,0,9,
Census Tract,35001000107,White,03/2022,3,2.5,5.667,
Census Tract,35001000107,White,04/2022,2,4,8.333,
Census Tract,35001000107,White,05/2022,1,0.5,6.667,
Census Tract,35001000107,White,06/2022,1,4,11.333,
Census Tract,35001000107,White,07/2022,0,2.5,7.333,
Census Tract,35001000107,White,08/2022,1,4,11,
Census Tract,35001000107,White,09/2022,0,2,12.333,
Census Tract,35001000107,White,10/2022,1,4,12.333,
Census Tract,35001000107,White,11/2022,0,1,5,
Census Tract,35001000107,White,12/2022,5,1,7.667,
Census Tract,35001000107,White,01/2023,0,0.5,5.333,
Census Tract,35001000107,White,02/2023,0,0,9,
Census Tract,35001000107,White,03/2023,0,2.5,5.667,
Census Tract,35001000107,White,04/2023,7,4,8.333,
Census Tract,35001000107,White,05/2023,0,0.5,6.667,
Census Tract,35001000107,White,06/2023,7,4,11.333,
Census Tract,35001000107,White,07/2023,4,2.5,7.333,
Census Tract,35001000107,White,08/2023,6,4,11,
Census Tract,35001000107,White,09/2023,1,2,12.333,
Census Tract,35001000107,White,10/2023,3,4,12.333,
Census Tract,35001000107,White,11/2023,1,1,5,
Census Tract,35001000107,White,12/2023,0,1,7.667,
Census Tract,35001000107,White,01/2024,1,0.5,5.333,
Census Tract,35001000107,White,02/2024,0,0,9,
Census Tract,35001000107,White,03/2024,5,2.5,5.667,
Census Tract,35001000107,White,04/2024,1,4,8.333,
Census Tract,35001000107,White,05/2024,1,0.5,6.667,
Census Tract,35001000107,White,06/2024,1,4,11.333,
Census Tract,35001000107,White,07/2024,1,2.5,7.333,
Census Tract,35001000107,White,08/2024,2,4,11,
Census Tract,35001000107,White,09/2024,3,2,12.333,
Census Tract,35001000107,White,10/2024,5,4,12.333,
Census Tract,35001000107,White,11/2024,1,1,5,
Census Tract,35001000107,White,12/2024,2,1,7.667,
Census Tract,35001000107,White,01/2025,1,0.5,5.333,
Census Tract,35001000107,White,02/2025,3,0,9,
Census Tract,35001000107,White,03/2025,1,2.5,5.667,
Census Tract,35001000107,White,04/2025,0,4,8.333,
Census Tract,35001000107,White,05/2025,2,0.5,6.667,
Census Tract,35001000107,White,06/2025,0,4,11.333,
Census Tract,35001000107,White,07/2025,1,2.5,7.333,
Census Tract,35001000107,White,08/2025,0,4,11,
Census Tract,35001000107,White,09/2025,0,2,12.333,
Census Tract,35001000107,White,10/2025,0,4,12.333,
Census Tract,35001000107,White,11/2025,0,1,5,
Census Tract,35001000107,White,12/2025,3,1,7.667,
Census Tract,35001000107,White,01/2026,4,0.5,,
Census Tract,35001000107,White,02/2026,3,0,,
Census Tract,35001000107,White,03/2026,0,2.5,,
Census Tract,35001000107,White,04/2026,0,4,,
Census Tract,35001000107,White,05/2026,0,0.5,,2026-05-16
Census Tract,35001000108,White,01/2020,4,5,8.667,
Census Tract,35001000108,White,02/2020,3,4,6.667,
Census Tract,35001000108,White,03/2020,3,4,5,
Census Tract,35001000108,White,04/2020,0,6.5,7.667,
Census Tract,35001000108,White,05/2020,1,4.5,4.667,
Census Tract,35001000108,White,06/2020,1,6,5,
Census Tract,35001000108,White,07/2020,0,5,7,
Census Tract,35001000108,White,08/2020,1,8,4.333,
Census Tract,35001000108,White,09/2020,5,5.5,5.333,
Census Tract,35001000108,White,10/2020,2,4,7,
Census Tract,35001000108,White,11/2020,5,6.5,6.667,
Census Tract,35001000108,White,12/2020,6,3.5,4.333,
Census Tract,35001000108,White,01/2021,6,5,8.667,
Census Tract,35001000108,White,02/2021,6,4,6.667,
Census Tract,35001000108,White,03/2021,1,4,5,
Census Tract,35001000108,White,04/2021,1,6.5,7.667,
Census Tract,35001000108,White,05/2021,8,4.5,4.667,
Census Tract,35001000108,White,06/2021,9,6,5,
Census Tract,35001000108,White,07/2021,7,5,7,
Census Tract,35001000108,White,08/2021,4,8,4.333,
Census Tract,35001000108,White,09/2021,4,5.5,5.333,
Census Tract,35001000108,White,10/2021,2,4,7,
Census Tract,35001000108,White,11/2021,5,6.5,6.667,
Census Tract,35001000108,White,12/2021,2,3.5,4.333,
Census Tract,35001000108,White,01/2022,5,5,8.667,
Census Tract,35001000108,White,02/2022,11,4,6.667,
Census Tract,35001000108,White,03/2022,4,4,5,
Census Tract,35001000108,White,04/2022,8,6.5,7.667,
Census Tract,35001000108,White,05/2022,7,4.5,4.667,
Census Tract,35001000108,White,06/2022,8,6,5,
Census Tract,35001000108,White,07/2022,3,5,7,
Census Tract,35001000108,White,08/2022,6,8,4.333,
Census Tract,35001000108,White,09/2022,9,5.5,5.333,
Census Tract,35001000108,White,10/2022,8,4,7,
Census Tract,35001000108,White,11/2022,11,6.5,6.667,
Census Tract,35001000108,White,12/2022,2,3.5,4.333,
Census Tract,35001000108,White,01/2023,7,5,8.667,
Census Tract,35001000108,White,02/2023,1,4,6.667,
Census Tract,35001000108,White,03/2023,1,4,5,
Census Tract,35001000108,White,04/2023,7,6.5,7.667,
Census Tract,35001000108,White,05/2023,5,4.5,4.667,
Census Tract,35001000108,White,06/2023,5,6,5,
Census Tract,35001000108,White,07/2023,7,5,7,
Census Tract,35001000108,White,08/2023,11,8,4.333,
Census Tract,35001000108,White,09/2023,5,5.5,5.333,
Census Tract,35001000108,White,10/2023,4,4,7,
Census Tract,35001000108,White,11/2023,6,6.5,6.667,
Census Tract,35001000108,White,12/2023,3,3.5,4.333,
Census Tract,35001000108,White,01/2024,3,5,8.667,
Census Tract,35001000108,White,02/2024,7,4,6.667,
Census Tract,35001000108,White,03/2024,7,4,5,
Census Tract,35001000108,White,04/2024,6,6.5,7.667,
Census Tract,35001000108,White,05/2024,4,4.5,4.667,
Census Tract,35001000108,White,06/2024,7,6,5,
Census Tract,35001000108,White,07/2024,3,5,7,
Census Tract,35001000108,White,08/2024,5,8,4.333,
Census Tract,35001000108,White,09/2024,6,5.5,5.333,
Census Tract,35001000108,White,10/2024,4,4,7,
Census Tract,35001000108,White,11/2024,7,6.5,6.667,
Census Tract,35001000108,White,12/2024,4,3.5,4.333,
Census Tract,35001000108,White,01/2025,4,5,8.667,
Census Tract,35001000108,White,02/2025,1,4,6.667,
Census Tract,35001000108,White,03/2025,1,4,5,
Census Tract,35001000108,White,04/2025,2,6.5,7.667,
Census Tract,35001000108,White,05/2025,3,4.5,4.667,
Census Tract,35001000108,White,06/2025,0,6,5,
Census Tract,35001000108,White,07/2025,1,5,7,
Census Tract,35001000108,White,08/2025,0,8,4.333,
Census Tract,35001000108,White,09/2025,3,5.5,5.333,
Census Tract,35001000108,White,10/2025,3,4,7,
Census Tract,35001000108,White,11/2025,0,6.5,6.667,
Census Tract,35001000108,White,12/2025,1,3.5,4.333,
Census Tract,35001000108,White,01/2026,5,5,,
Census Tract,35001000108,White,02/2026,3,4,,
Census Tract,35001000108,White,03/2026,3,4,,
Census Tract,35001000108,White,04/2026,3,6.5,,
Census Tract,35001000108,White,05/2026,0,3,,2026-05-16
Census Tract,35001000109,White,01/2020,4,2.5,2.667,
Census Tract,35001000109,White,02/2020,3,3,5.667,
Census Tract,35001000109,White,03/2020,0,2.5,3,
Census Tract,35001000109,White,04/2020,0,1.5,4.333,
Census Tract,35001000109,White,05/2020,1,4,2.667,
Census Tract,35001000109,White,06/2020,0,4.5,5.667,
Census Tract,35001000109,White,07/2020,0,6,4.333,
Census Tract,35001000109,White,08/2020,0,5.5,4.333,
Census Tract,35001000109,White,09/2020,1,7,6.333,
Census Tract,35001000109,White,10/2020,1,6,6.667,
Census Tract,35001000109,White,11/2020,2,2.5,5,
Census Tract,35001000109,White,12/2020,0,3.5,6.333,
Census Tract,35001000109,White,01/2021,0,2.5,2.667,
Census Tract,35001000109,White,02/2021,0,3,5.667,
Census Tract,35001000109,White,03/2021,0,2.5,3,
Census Tract,35001000109,White,04/2021,1,1.5,4.333,
Census Tract,35001000109,White,05/2021,1,4,2.667,
Census Tract,35001000109,White,06/2021,0,4.5,5.667,
Census Tract,35001000109,White,07/2021,1,6,4.333,
Census Tract,35001000109,White,08/2021,2,5.5,4.333,
Census Tract,35001000109,White,09/2021,1,7,6.333,
Census Tract,35001000109,White,10/2021,0,6,6.667,
Census Tract,35001000109,White,11/2021,1,2.5,5,
Census Tract,35001000109,White,12/2021,1,3.5,6.333,
Census Tract,35001000109,White,01/2022,1,2.5,2.667,
Census Tract,35001000109,White,02/2022,3,3,5.667,
Census Tract,35001000109,White,03/2022,0,2.5,3,
Census Tract,35001000109,White,04/2022,1,1.5,4.333,
Census Tract,35001000109,White,05/2022,4,4,2.667,
Census Tract,35001000109,White,06/2022,2,4.5,5.667,
Census Tract,35001000109,White,07/2022,0,6,4.333,
Census Tract,35001000109,White,08/2022,2,5.5,4.333,
Census Tract,35001000109,White,09/2022,0,7,6.333,
Census Tract,35001000109,White,10/2022,2,6,6.667,
Census Tract,35001000109,White,11/2022,6,2.5,5,
Census Tract,35001000109,White,12/2022,2,3.5,6.333,
Census Tract,35001000109,White,01/2023,1,2.5,2.667,
Census Tract,35001000109,White,02/2023,3,3,5.667,
Census Tract,35001000109,White,03/2023,4,2.5,3,
Census Tract,35001000109,White,04/2023,0,1.5,4.333,
Census Tract,35001000109,White,05/2023,3,4,2.667,
Census Tract,35001000109,White,06/2023,4,4.5,5.667,
Census Tract,35001000109,White,07/2023,0,6,4.333,
Census Tract,35001000109,White,08/2023,4,5.5,4.333,
Census Tract,35001000109,White,09/2023,4,7,6.333,
Census Tract,35001000109,White,10/2023,8,6,6.667,
Census Tract,35001000109,White,11/2023,2,2.5,5,
Census Tract,35001000109,White,12/2023,6,3.5,6.333,
Census Tract,35001000109,White,01/2024,4,2.5,2.667,
Census Tract,35001000109,White,02/2024,3,3,5.667,
Census Tract,35001000109,White,03/2024,1,2.5,3,
Census Tract,35001000109,White,04/2024,3,1.5,4.333,
Census Tract,35001000109,White,05/2024,5,4,2.667,
Census Tract,35001000109,White,06/2024,5,4.5,5.667,
Census Tract,35001000109,White,07/2024,12,6,4.333,
Census Tract,35001000109,White,08/2024,7,5.5,4.333,
Census Tract,35001000109,White,09/2024,10,7,6.333,
Census Tract,35001000109,White,10/2024,4,6,6.667,
Census Tract,35001000109,White,11/2024,3,2.5,5,
Census Tract,35001000109,White,12/2024,1,3.5,6.333,
Census Tract,35001000109,White,01/2025,3,2.5,2.667,
Census Tract,35001000109,White,02/2025,5,3,5.667,
Census Tract,35001000109,White,03/2025,2,2.5,3,
Census Tract,35001000109,White,04/2025,6,1.5,4.333,
Census Tract,35001000109,White,05/2025,3,4,2.667,
Census Tract,35001000109,White,06/2025,3,4.5,5.667,
Census Tract,35001000109,White,07/2025,2,6,4.333,
Census Tract,35001000109,White,08/2025,5,5.5,4.333,
Census Tract,35001000109,White,09/2025,4,7,6.333,
Census Tract,35001000109,White,10/2025,0,6,6.667,
Census Tract,35001000109,White,11/2025,0,2.5,5,
Census Tract,35001000109,White,12/2025,6,3.5,6.333,
Census Tract,35001000109,White,01/2026,11,2.5,,
Census Tract,35001000109,White,02/2026,1,3,,
Census Tract,35001000109,White,03/2026,2,2.5,,
Census Tract,35001000109,White,04/2026,5,1.5,,
Census Tract,35001000109,White,05/2026,1,3.5,,2026-05-16
Census Tract,35001000110,White,01/2020,10,11.5,7.333,
Census Tract,35001000110,White,02/2020,11,10.5,10,
Census Tract,35001000110,White,03/2020,4,8,4,
Census Tract,35001000110,White,04/2020,5,9.5,6.333,
Census Tract,35001000110,White,05/2020,2,12.5,5.667,
Census Tract,35001000110,White,06/2020,0,7.5,5.333,
Census Tract,35001000110,White,07/2020,1,6,7,
Census Tract,35001000110,White,08/2020,3,11.5,5.333,
Census Tract,35001000110,White,09/2020,5,8.5,6.667,
Census Tract,35001000110,White,10/2020,4,7,8,
Census Tract,35001000110,White,11/2020,5,8,4,
Census Tract,35001000110,White,12/2020,6,8,3.333,
Census Tract,35001000110,White,01/2021,2,11.5,7.333,
Census Tract,35001000110,White,02/2021,4,10.5,10,
Census Tract,35001000110,White,03/2021,6,8,4,
Census Tract,35001000110,White,04/2021,8,9.5,6.333,
Census Tract,35001000110,White,05/2021,10,12.5,5.667,
Census Tract,35001000110,White,06/2021,5,7.5,5.333,
Census Tract,35001000110,White,07/2021,9,6,7,
Census Tract,35001000110,White,08/2021,14,11.5,5.333,
Census Tract,35001000110,White,09/2021,9,8.5,6.667,
Census Tract,35001000110,White,10/2021,5,7,8,
Census Tract,35001000110,White,11/2021,3,8,4,
Census Tract,35001000110,White,12/2021,8,8,3.333,
Census Tract,35001000110,White,01/2022,15,11.5,7.333,
Census Tract,35001000110,White,02/2022,9,10.5,10,
Census Tract,35001000110,White,03/2022,4,8,4,
Census Tract,35001000110,White,04/2022,9,9.5,6.333,
Census Tract,35001000110,White,05/2022,6,12.5,5.667,
Census Tract,35001000110,White,06/2022,16,7.5,5.333,
Census Tract,35001000110,White,07/2022,11,6,7,
Census Tract,35001000110,White,08/2022,4,11.5,5.333,
Census Tract,35001000110,White,09/2022,10,8.5,6.667,
Census Tract,35001000110,White,10/2022,6,7,8,
Census Tract,35001000110,White,11/2022,8,8,4,
Census Tract,35001000110,White,12/2022,13,8,3.333,
Census Tract,35001000110,White,01/2023,12,11.5,7.333,
Census Tract,35001000110,White,02/2023,10,10.5,10,
Census Tract,35001000110,White,03/2023,10,8,4,
Census Tract,35001000110,White,04/2023,7,9.5,6.333,
Census Tract,35001000110,White,05/2023,16,12.5,5.667,
Census Tract,35001000110,White,06/2023,11,7.5,5.333,
Census Tract,35001000110,White,07/2023,6,6,7,
Census Tract,35001000110,White,08/2023,9,11.5,5.333,
Census Tract,35001000110,White,09/2023,5,8.5,6.667,
Census Tract,35001000110,White,10/2023,9,7,8,
Census Tract,35001000110,White,11/2023,5,8,4,
Census Tract,35001000110,White,12/2023,9,8,3.333,
Census Tract,35001000110,White,01/2024,11,11.5,7.333,
Census Tract,35001000110,White,02/2024,11,10.5,10,
Census Tract,35001000110,White,03/2024,6,8,4,
Census Tract,35001000110,White,04/2024,12,9.5,6.333,
Census Tract,35001000110,White,05/2024,9,12.5,5.667,
Census Tract,35001000110,White,06/2024,4,7.5,5.333,
Census Tract,35001000110,White,07/2024,6,6,7,
Census Tract,35001000110,White,08/2024,14,11.5,5.333,
Census Tract,35001000110,White,09/2024,12,8.5,6.667,
