type,GEOID,racial_majority,month,filings_2020,filings_avg,last_updated
County,48113,Other,01/2020,4304,2189,2023-04-01
County,48113,Other,02/2020,3932,1612.26666666667,2023-04-01
County,48113,Other,03/2020,1859,1708.53333333333,2023-04-01
County,48113,Other,04/2020,43,1798.26666666667,2023-04-01
County,48113,Other,05/2020,190,2000.44444444444,2023-04-01
County,48113,Other,06/2020,1278,2215.53333333333,2023-04-01
County,48113,Other,07/2020,1019,2086.53333333333,2023-04-01
County,48113,Other,08/2020,1492,2117.5,2023-04-01
County,48113,Other,09/2020,1656,2206.13333333333,2023-04-01
County,48113,Other,10/2020,1568,2062.13333333333,2023-04-01
County,48113,Other,11/2020,1775,2181.6,2023-04-01
County,48113,Other,12/2020,2054,2063.33333333333,2023-04-01
County,48113,Other,01/2021,1329,2568.46666666667,2023-04-01
County,48113,Other,02/2021,498,2006.66666666667,2023-04-01
County,48113,Other,03/2021,1803,1625.93333333333,2023-04-01
County,48113,Other,04/2021,1749,1677.53333333333,2023-04-01
County,48113,Other,05/2021,1651,1887.33333333333,2023-04-01
County,48113,Other,06/2021,1733,2091.4,2023-04-01
County,48113,Other,07/2021,1929,1944.13333333333,2023-04-01
County,48113,Other,08/2021,2099,2390.53333333333,2023-04-01
County,48113,Other,09/2021,2609,2067.26666666667,2023-04-01
County,48113,Other,10/2021,2817,2191.88888888889,2023-04-01
County,48113,Other,11/2021,2599,2068.73333333333,2023-04-01
County,48113,Other,12/2021,2650,1929.93333333333,2023-04-01
County,48113,Other,01/2022,3315,2031.66666666667,2023-04-01
County,48113,Other,02/2022,2989,1880.93333333333,2023-04-01
County,48113,Other,03/2022,3986,1516.8,2023-04-01
County,48113,Other,04/2022,3424,1527.13333333333,2023-04-01
County,48113,Other,05/2022,3154,2128.53333333333,2023-04-01
County,48113,Other,06/2022,3595,1930.26666666667,2023-04-01
County,48113,Other,07/2022,3891,2078.5,2023-04-01
County,48113,Other,08/2022,4341,2257.26666666667,2023-04-01
County,48113,Other,09/2022,4000,1917.13333333333,2023-04-01
County,48113,Other,10/2022,3300,2065.66666666667,2023-04-01
County,48113,Other,11/2022,3589,1925.8,2023-04-01
County,48113,Other,12/2022,3338,1795.93333333333,2023-04-01
County,48113,Other,01/2023,3424,2357,2023-04-01
County,48113,Other,02/2023,3162,1781.73333333333,2023-04-01
County,48113,Other,03/2023,3068,1432.46666666667,2023-04-01
County,48113,Other,04/2023,0,15.6666666666667,2023-04-01
County,sealed,,01/2020,6,2.6,2023-04-01
County,sealed,,02/2020,6,3.13333333333333,2023-04-01
County,sealed,,03/2020,2,1.26666666666667,2023-04-01
County,sealed,,04/2020,0,2.93333333333333,2023-04-01
County,sealed,,05/2020,1,1.83333333333333,2023-04-01
County,sealed,,06/2020,2,2.33333333333333,2023-04-01
County,sealed,,07/2020,1,2.86666666666667,2023-04-01
County,sealed,,08/2020,3,1.38888888888889,2023-04-01
County,sealed,,09/2020,1,2.66666666666667,2023-04-01
County,sealed,,10/2020,1,2.6,2023-04-01
County,sealed,,11/2020,0,2.4,2023-04-01
County,sealed,,12/2020,5,1,2023-04-01
County,sealed,,01/2021,1,3.2,2023-04-01
County,sealed,,02/2021,1,4,2023-04-01
County,sealed,,03/2021,2,1.26666666666667,2023-04-01
County,sealed,,04/2021,1,2.53333333333333,2023-04-01
County,sealed,,05/2021,3,1.77777777777778,2023-04-01
County,sealed,,06/2021,3,2.26666666666667,2023-04-01
County,sealed,,07/2021,0,2.8,2023-04-01
County,sealed,,08/2021,0,1.6,2023-04-01
County,sealed,,09/2021,1,2.46666666666667,2023-04-01
County,sealed,,10/2021,0,2.77777777777778,2023-04-01
County,sealed,,11/2021,0,1.93333333333333,2023-04-01
County,sealed,,12/2021,0,1,2023-04-01
County,sealed,,01/2022,0,2.33333333333333,2023-04-01
County,sealed,,02/2022,0,3.46666666666667,2023-04-01
County,sealed,,03/2022,1,1.2,2023-04-01
County,sealed,,04/2022,0,2.26666666666667,2023-04-01
County,sealed,,05/2022,0,1.8,2023-04-01
County,sealed,,06/2022,0,1.8,2023-04-01
County,sealed,,07/2022,1,3.16666666666667,2023-04-01
County,sealed,,08/2022,0,1.53333333333333,2023-04-01
County,sealed,,09/2022,0,2.13333333333333,2023-04-01
County,sealed,,10/2022,0,2.72222222222222,2023-04-01
County,sealed,,11/2022,0,1.86666666666667,2023-04-01
County,sealed,,12/2022,0,0.866666666666667,2023-04-01
County,sealed,,01/2023,0,2.8,2023-04-01
County,sealed,,02/2023,0,3.26666666666667,2023-04-01
County,sealed,,03/2023,0,0.933333333333333,2023-04-01
County,sealed,,04/2023,0,0,2023-04-01
