type,GEOID,racial_majority,week,week_date,filings_2020,filings_avg,last_updated
County,45019,White,1,2019-12-29,46,31.5,2023-04-08
County,45019,White,2,2020-01-05,326,485.25,2023-04-08
County,45019,White,3,2020-01-12,537,473.75,2023-04-08
County,45019,White,4,2020-01-19,255,280.25,2023-04-08
County,45019,White,5,2020-01-26,63,135.25,2023-04-08
County,45019,White,6,2020-02-02,314,272,2023-04-08
County,45019,White,7,2020-02-09,398,467,2023-04-08
County,45019,White,8,2020-02-16,302,284.5,2023-04-08
County,45019,White,9,2020-02-23,148,140.75,2023-04-08
County,45019,White,10,2020-03-01,145,192.5,2023-04-08
County,45019,White,11,2020-03-08,297,403.75,2023-04-08
County,45019,White,12,2020-03-15,135,253.5,2023-04-08
County,45019,White,13,2020-03-22,0,131.75,2023-04-08
County,45019,White,14,2020-03-29,0,68.25,2023-04-08
County,45019,White,15,2020-04-05,0,356.25,2023-04-08
County,45019,White,16,2020-04-12,1,378.75,2023-04-08
County,45019,White,17,2020-04-19,2,193.25,2023-04-08
County,45019,White,18,2020-04-26,0,84.5,2023-04-08
County,45019,White,19,2020-05-03,0,293.75,2023-04-08
County,45019,White,20,2020-05-10,66,489,2023-04-08
County,45019,White,21,2020-05-17,175,238.25,2023-04-08
County,45019,White,22,2020-05-24,58,124.5,2023-04-08
County,45019,White,23,2020-05-31,60,128,2023-04-08
County,45019,White,24,2020-06-07,125,471,2023-04-08
County,45019,White,25,2020-06-14,129,338.5,2023-04-08
County,45019,White,26,2020-06-21,98,198,2023-04-08
County,45019,White,27,2020-06-28,32,83.5,2023-04-08
County,45019,White,28,2020-07-05,122,443,2023-04-08
County,45019,White,29,2020-07-12,136,465.5,2023-04-08
County,45019,White,30,2020-07-19,124,221.75,2023-04-08
County,45019,White,31,2020-07-26,43,124.25,2023-04-08
County,45019,White,32,2020-08-02,66,241.5,2023-04-08
County,45019,White,33,2020-08-09,152,514.75,2023-04-08
County,45019,White,34,2020-08-16,120,313.75,2023-04-08
County,45019,White,35,2020-08-23,119,146.5,2023-04-08
County,45019,White,36,2020-08-30,132,64.5,2023-04-08
County,45019,White,37,2020-09-06,148,359.25,2023-04-08
County,45019,White,38,2020-09-13,221,535.75,2023-04-08
County,45019,White,39,2020-09-20,105,274.5,2023-04-08
County,45019,White,40,2020-09-27,67,133.75,2023-04-08
County,45019,White,41,2020-10-04,146,305.25,2023-04-08
County,45019,White,42,2020-10-11,140,509.25,2023-04-08
County,45019,White,43,2020-10-18,89,260.25,2023-04-08
County,45019,White,44,2020-10-25,58,131,2023-04-08
County,45019,White,45,2020-11-01,66,219.25,2023-04-08
County,45019,White,46,2020-11-08,138,424.75,2023-04-08
County,45019,White,47,2020-11-15,232,375,2023-04-08
County,45019,White,48,2020-11-22,69,128.75,2023-04-08
County,45019,White,49,2020-11-29,69,87.25,2023-04-08
County,45019,White,50,2020-12-06,137,487.25,2023-04-08
County,45019,White,51,2020-12-13,140,428,2023-04-08
County,45019,White,52,2020-12-20,32,84.25,2023-04-08
County,45019,White,53,2020-12-27,70,150,2023-04-08
County,45019,White,54,2021-01-03,121,288.25,2023-04-08
County,45019,White,55,2021-01-10,238,578.25,2023-04-08
County,45019,White,56,2021-01-17,85,287.5,2023-04-08
County,45019,White,57,2021-01-24,71,196.75,2023-04-08
County,45019,White,58,2021-01-31,93,121.5,2023-04-08
County,45019,White,59,2021-02-07,153,538.25,2023-04-08
County,45019,White,60,2021-02-14,111,298.25,2023-04-08
County,45019,White,61,2021-02-21,88,228.25,2023-04-08
County,45019,White,62,2021-02-28,73,107.75,2023-04-08
County,45019,White,63,2021-03-07,136,433.5,2023-04-08
County,45019,White,64,2021-03-14,86,289.75,2023-04-08
County,45019,White,65,2021-03-21,83,132.5,2023-04-08
County,45019,White,66,2021-03-28,72,85.25,2023-04-08
County,45019,White,67,2021-04-04,81,236.75,2023-04-08
County,45019,White,68,2021-04-11,115,464.25,2023-04-08
County,45019,White,69,2021-04-18,81,201.5,2023-04-08
County,45019,White,70,2021-04-25,40,104.75,2023-04-08
County,45019,White,71,2021-05-02,48,212.75,2023-04-08
County,45019,White,72,2021-05-09,79,497,2023-04-08
County,45019,White,73,2021-05-16,114,286.75,2023-04-08
County,45019,White,74,2021-05-23,67,150,2023-04-08
County,45019,White,75,2021-05-30,35,84.25,2023-04-08
County,45019,White,76,2021-06-06,119,420.5,2023-04-08
County,45019,White,77,2021-06-13,108,398.25,2023-04-08
County,45019,White,78,2021-06-20,97,211.25,2023-04-08
County,45019,White,79,2021-06-27,60,120,2023-04-08
County,45019,White,80,2021-07-04,93,308.25,2023-04-08
County,45019,White,81,2021-07-11,117,510.75,2023-04-08
County,45019,White,82,2021-07-18,79,286.25,2023-04-08
County,45019,White,83,2021-07-25,81,132.75,2023-04-08
County,45019,White,84,2021-08-01,77,137.75,2023-04-08
