type,GEOID,month,filings_2020,filings_avg,last_updated
ZIP Code,15555,06/2022,0,0,2024-10-12
ZIP Code,15555,07/2022,0,0,2024-10-12
ZIP Code,15555,08/2022,0,0.25,2024-10-12
ZIP Code,15555,09/2022,0,0.25,2024-10-12
ZIP Code,15555,10/2022,0,0.25,2024-10-12
ZIP Code,15555,11/2022,0,0,2024-10-12
ZIP Code,15555,12/2022,0,0,2024-10-12
ZIP Code,15555,01/2023,0,0,2024-10-12
ZIP Code,15555,02/2023,0,0,2024-10-12
ZIP Code,15555,03/2023,0,0,2024-10-12
ZIP Code,15555,04/2023,0,0,2024-10-12
ZIP Code,15555,05/2023,0,0,2024-10-12
ZIP Code,15555,06/2023,0,0,2024-10-12
ZIP Code,15555,07/2023,0,0,2024-10-12
ZIP Code,15555,08/2023,0,0.25,2024-10-12
ZIP Code,15555,09/2023,0,0.25,2024-10-12
ZIP Code,15555,10/2023,0,0.25,2024-10-12
ZIP Code,15555,11/2023,0,0,2024-10-12
ZIP Code,15555,12/2023,0,0,2024-10-12
ZIP Code,15555,01/2024,0,0,2024-10-12
ZIP Code,15555,02/2024,0,0,2024-10-12
ZIP Code,15555,03/2024,0,0,2024-10-12
ZIP Code,15555,04/2024,0,0,2024-10-12
ZIP Code,15555,05/2024,0,0,2024-10-12
ZIP Code,15555,06/2024,0,0,2024-10-12
ZIP Code,15555,07/2024,0,0,2024-10-12
ZIP Code,15555,08/2024,0,0.25,2024-10-12
ZIP Code,15555,09/2024,0,0.25,2024-10-12
ZIP Code,15555,10/2024,0,0,2024-10-12
ZIP Code,15557,01/2020,1,0.25,2024-10-12
ZIP Code,15557,02/2020,0,0.25,2024-10-12
ZIP Code,15557,03/2020,0,1,2024-10-12
ZIP Code,15557,04/2020,0,0.25,2024-10-12
ZIP Code,15557,05/2020,0,0,2024-10-12
ZIP Code,15557,06/2020,0,0.5,2024-10-12
ZIP Code,15557,07/2020,0,0,2024-10-12
ZIP Code,15557,08/2020,0,1.25,2024-10-12
ZIP Code,15557,09/2020,1,0.25,2024-10-12
ZIP Code,15557,10/2020,0,0.25,2024-10-12
ZIP Code,15557,11/2020,0,0.75,2024-10-12
ZIP Code,15557,12/2020,0,0.25,2024-10-12
ZIP Code,15557,01/2021,1,0.25,2024-10-12
ZIP Code,15557,02/2021,0,0.25,2024-10-12
ZIP Code,15557,03/2021,0,1,2024-10-12
ZIP Code,15557,04/2021,1,0.25,2024-10-12
ZIP Code,15557,05/2021,1,0,2024-10-12
ZIP Code,15557,06/2021,1,0.5,2024-10-12
ZIP Code,15557,07/2021,0,0,2024-10-12
ZIP Code,15557,08/2021,2,1.25,2024-10-12
ZIP Code,15557,09/2021,0,0.25,2024-10-12
ZIP Code,15557,10/2021,2,0.25,2024-10-12
ZIP Code,15557,11/2021,0,0.75,2024-10-12
ZIP Code,15557,12/2021,0,0.25,2024-10-12
ZIP Code,15557,01/2022,4,0.25,2024-10-12
ZIP Code,15557,02/2022,1,0.25,2024-10-12
ZIP Code,15557,03/2022,0,1,2024-10-12
ZIP Code,15557,04/2022,0,0.25,2024-10-12
ZIP Code,15557,05/2022,1,0,2024-10-12
ZIP Code,15557,06/2022,3,0.5,2024-10-12
ZIP Code,15557,07/2022,0,0,2024-10-12
ZIP Code,15557,08/2022,1,1.25,2024-10-12
ZIP Code,15557,09/2022,0,0.25,2024-10-12
ZIP Code,15557,10/2022,0,0.25,2024-10-12
ZIP Code,15557,11/2022,0,0.75,2024-10-12
ZIP Code,15557,12/2022,0,0.25,2024-10-12
ZIP Code,15557,01/2023,0,0.25,2024-10-12
ZIP Code,15557,02/2023,1,0.25,2024-10-12
ZIP Code,15557,03/2023,0,1,2024-10-12
ZIP Code,15557,04/2023,0,0.25,2024-10-12
ZIP Code,15557,05/2023,0,0,2024-10-12
ZIP Code,15557,06/2023,0,0.5,2024-10-12
ZIP Code,15557,07/2023,1,0,2024-10-12
ZIP Code,15557,08/2023,0,1.25,2024-10-12
ZIP Code,15557,09/2023,0,0.25,2024-10-12
ZIP Code,15557,10/2023,0,0.25,2024-10-12
ZIP Code,15557,11/2023,0,0.75,2024-10-12
ZIP Code,15557,12/2023,0,0.25,2024-10-12
ZIP Code,15557,01/2024,0,0.25,2024-10-12
ZIP Code,15557,02/2024,0,0.25,2024-10-12
ZIP Code,15557,03/2024,1,1,2024-10-12
ZIP Code,15557,04/2024,0,0.25,2024-10-12
ZIP Code,15557,05/2024,1,0,2024-10-12
ZIP Code,15557,06/2024,0,0.5,2024-10-12
ZIP Code,15557,07/2024,1,0,2024-10-12
ZIP Code,15557,08/2024,1,1.25,2024-10-12
ZIP Code,15557,09/2024,0,0.25,2024-10-12
ZIP Code,15557,10/2024,0,0.25,2024-10-12
ZIP Code,15558,01/2020,0,0,2024-10-12
ZIP Code,15558,02/2020,0,0,2024-10-12
ZIP Code,15558,03/2020,0,0,2024-10-12
ZIP Code,15558,04/2020,0,0.5,2024-10-12
ZIP Code,15558,05/2020,0,0.25,2024-10-12
ZIP Code,15558,06/2020,0,0,2024-10-12
ZIP Code,15558,07/2020,0,0,2024-10-12
ZIP Code,15558,08/2020,0,0,2024-10-12
ZIP Code,15558,09/2020,0,0,2024-10-12
ZIP Code,15558,10/2020,0,0.25,2024-10-12
ZIP Code,15558,11/2020,1,0,2024-10-12
ZIP Code,15558,12/2020,0,0.25,2024-10-12
ZIP Code,15558,01/2021,0,0,2024-10-12
ZIP Code,15558,02/2021,0,0,2024-10-12
ZIP Code,15558,03/2021,1,0,2024-10-12
ZIP Code,15558,04/2021,0,0.5,2024-10-12
ZIP Code,15558,05/2021,0,0.25,2024-10-12
ZIP Code,15558,06/2021,1,0,2024-10-12
ZIP Code,15558,07/2021,0,0,2024-10-12
ZIP Code,15558,08/2021,0,0,2024-10-12
ZIP Code,15558,09/2021,0,0,2024-10-12
ZIP Code,15558,10/2021,0,0.25,2024-10-12
ZIP Code,15558,11/2021,0,0,2024-10-12
ZIP Code,15558,12/2021,0,0.25,2024-10-12
ZIP Code,15558,01/2022,0,0,2024-10-12
ZIP Code,15558,02/2022,2,0,2024-10-12
ZIP Code,15558,03/2022,1,0,2024-10-12
ZIP Code,15558,04/2022,1,0.5,2024-10-12
ZIP Code,15558,05/2022,0,0.25,2024-10-12
ZIP Code,15558,06/2022,0,0,2024-10-12
ZIP Code,15558,07/2022,0,0,2024-10-12
ZIP Code,15558,08/2022,0,0,2024-10-12
ZIP Code,15558,09/2022,0,0,2024-10-12
ZIP Code,15558,10/2022,0,0.25,2024-10-12
ZIP Code,15558,11/2022,2,0,2024-10-12
ZIP Code,15558,12/2022,0,0.25,2024-10-12
ZIP Code,15558,01/2023,1,0,2024-10-12
ZIP Code,15558,02/2023,1,0,2024-10-12
ZIP Code,15558,03/2023,1,0,2024-10-12
ZIP Code,15558,04/2023,0,0.5,2024-10-12
ZIP Code,15558,05/2023,0,0.25,2024-10-12
ZIP Code,15558,06/2023,1,0,2024-10-12
ZIP Code,15558,07/2023,0,0,2024-10-12
ZIP Code,15558,08/2023,0,0,2024-10-12
ZIP Code,15558,09/2023,0,0,2024-10-12
ZIP Code,15558,10/2023,0,0.25,2024-10-12
ZIP Code,15558,11/2023,0,0,2024-10-12
ZIP Code,15558,12/2023,1,0.25,2024-10-12
ZIP Code,15558,01/2024,0,0,2024-10-12
ZIP Code,15558,02/2024,0,0,2024-10-12
ZIP Code,15558,03/2024,0,0,2024-10-12
ZIP Code,15558,04/2024,0,0.5,2024-10-12
ZIP Code,15558,05/2024,1,0.25,2024-10-12
ZIP Code,15558,06/2024,0,0,2024-10-12
ZIP Code,15558,07/2024,1,0,2024-10-12
ZIP Code,15558,08/2024,0,0,2024-10-12
ZIP Code,15558,09/2024,0,0,2024-10-12
ZIP Code,15558,10/2024,0,0.25,2024-10-12
ZIP Code,15559,01/2020,0,0.25,2024-10-12
ZIP Code,15559,02/2020,0,0,2024-10-12
ZIP Code,15559,03/2020,1,0,2024-10-12
ZIP Code,15559,04/2020,0,0,2024-10-12
ZIP Code,15559,05/2020,0,0.5,2024-10-12
ZIP Code,15559,06/2020,0,0.5,2024-10-12
ZIP Code,15559,07/2020,0,0.25,2024-10-12
ZIP Code,15559,08/2020,0,0,2024-10-12
ZIP Code,15559,09/2020,0,0,2024-10-12
ZIP Code,15559,10/2020,0,0,2024-10-12
ZIP Code,15559,11/2020,0,0,2024-10-12
ZIP Code,15559,12/2020,0,0,2024-10-12
ZIP Code,15559,01/2021,0,0.25,2024-10-12
ZIP Code,15559,02/2021,0,0,2024-10-12
ZIP Code,15559,03/2021,0,0,2024-10-12
ZIP Code,15559,04/2021,0,0,2024-10-12
ZIP Code,15559,05/2021,1,0.5,2024-10-12
ZIP Code,15559,06/2021,0,0.5,2024-10-12
ZIP Code,15559,07/2021,0,0.25,2024-10-12
ZIP Code,15559,08/2021,0,0,2024-10-12
ZIP Code,15559,09/2021,0,0,2024-10-12
ZIP Code,15559,10/2021,0,0,2024-10-12
ZIP Code,15559,11/2021,1,0,2024-10-12
ZIP Code,15559,12/2021,0,0,2024-10-12
ZIP Code,15559,01/2022,0,0.25,2024-10-12
ZIP Code,15559,02/2022,0,0,2024-10-12
ZIP Code,15559,03/2022,0,0,2024-10-12
ZIP Code,15559,04/2022,0,0,2024-10-12
ZIP Code,15559,05/2022,0,0.5,2024-10-12
ZIP Code,15559,06/2022,0,0.5,2024-10-12
ZIP Code,15559,07/2022,0,0.25,2024-10-12
ZIP Code,15559,08/2022,0,0,2024-10-12
ZIP Code,15559,09/2022,0,0,2024-10-12
ZIP Code,15559,10/2022,0,0,2024-10-12
ZIP Code,15559,11/2022,0,0,2024-10-12
ZIP Code,15559,12/2022,1,0,2024-10-12
ZIP Code,15559,01/2023,0,0.25,2024-10-12
ZIP Code,15559,02/2023,0,0,2024-10-12
ZIP Code,15559,03/2023,1,0,2024-10-12
ZIP Code,15559,04/2023,0,0,2024-10-12
ZIP Code,15559,05/2023,0,0.5,2024-10-12
ZIP Code,15559,06/2023,0,0.5,2024-10-12
ZIP Code,15559,07/2023,0,0.25,2024-10-12
ZIP Code,15559,08/2023,0,0,2024-10-12
ZIP Code,15559,09/2023,0,0,2024-10-12
ZIP Code,15559,10/2023,0,0,2024-10-12
ZIP Code,15559,11/2023,0,0,2024-10-12
ZIP Code,15559,12/2023,0,0,2024-10-12
ZIP Code,15559,01/2024,1,0.25,2024-10-12
ZIP Code,15559,02/2024,0,0,2024-10-12
ZIP Code,15559,03/2024,0,0,2024-10-12
ZIP Code,15559,04/2024,0,0,2024-10-12
ZIP Code,15559,05/2024,1,0.5,2024-10-12
ZIP Code,15559,06/2024,0,0.5,2024-10-12
ZIP Code,15559,07/2024,0,0.25,2024-10-12
ZIP Code,15559,08/2024,0,0,2024-10-12
ZIP Code,15559,09/2024,0,0,2024-10-12
ZIP Code,15559,10/2024,0,0,2024-10-12
ZIP Code,15560,01/2020,0,0,2024-10-12
ZIP Code,15560,02/2020,0,0,2024-10-12
ZIP Code,15560,03/2020,0,0,2024-10-12
ZIP Code,15560,04/2020,0,0,2024-10-12
ZIP Code,15560,05/2020,0,0,2024-10-12
ZIP Code,15560,06/2020,0,0,2024-10-12
ZIP Code,15560,07/2020,0,0,2024-10-12
ZIP Code,15560,08/2020,0,0,2024-10-12
ZIP Code,15560,09/2020,0,0,2024-10-12
ZIP Code,15560,10/2020,0,0,2024-10-12
ZIP Code,15560,11/2020,0,0,2024-10-12
ZIP Code,15560,12/2020,0,0,2024-10-12
ZIP Code,15560,01/2021,0,0,2024-10-12
ZIP Code,15560,02/2021,0,0,2024-10-12
ZIP Code,15560,03/2021,0,0,2024-10-12
ZIP Code,15560,04/2021,0,0,2024-10-12
ZIP Code,15560,05/2021,0,0,2024-10-12
ZIP Code,15560,06/2021,0,0,2024-10-12
ZIP Code,15560,07/2021,0,0,2024-10-12
ZIP Code,15560,08/2021,0,0,2024-10-12
ZIP Code,15560,09/2021,0,0,2024-10-12
ZIP Code,15560,10/2021,0,0,2024-10-12
ZIP Code,15560,11/2021,0,0,2024-10-12
ZIP Code,15560,12/2021,0,0,2024-10-12
ZIP Code,15560,01/2022,0,0,2024-10-12
ZIP Code,15560,02/2022,0,0,2024-10-12
ZIP Code,15560,03/2022,0,0,2024-10-12
ZIP Code,15560,04/2022,0,0,2024-10-12
ZIP Code,15560,05/2022,0,0,2024-10-12
ZIP Code,15560,06/2022,0,0,2024-10-12
ZIP Code,15560,07/2022,0,0,2024-10-12
ZIP Code,15560,08/2022,0,0,2024-10-12
ZIP Code,15560,09/2022,0,0,2024-10-12
ZIP Code,15560,10/2022,0,0,2024-10-12
ZIP Code,15560,11/2022,0,0,2024-10-12
ZIP Code,15560,12/2022,0,0,2024-10-12
ZIP Code,15560,01/2023,0,0,2024-10-12
ZIP Code,15560,02/2023,0,0,2024-10-12
ZIP Code,15560,03/2023,0,0,2024-10-12
ZIP Code,15560,04/2023,0,0,2024-10-12
ZIP Code,15560,05/2023,0,0,2024-10-12
ZIP Code,15560,06/2023,0,0,2024-10-12
ZIP Code,15560,07/2023,0,0,2024-10-12
ZIP Code,15560,08/2023,0,0,2024-10-12
ZIP Code,15560,09/2023,0,0,2024-10-12
ZIP Code,15560,10/2023,0,0,2024-10-12
ZIP Code,15560,11/2023,0,0,2024-10-12
ZIP Code,15560,12/2023,0,0,2024-10-12
ZIP Code,15560,01/2024,0,0,2024-10-12
ZIP Code,15560,02/2024,0,0,2024-10-12
ZIP Code,15560,03/2024,0,0,2024-10-12
ZIP Code,15560,04/2024,0,0,2024-10-12
ZIP Code,15560,05/2024,0,0,2024-10-12
ZIP Code,15560,06/2024,0,0,2024-10-12
ZIP Code,15560,07/2024,0,0,2024-10-12
ZIP Code,15560,08/2024,0,0,2024-10-12
ZIP Code,15560,09/2024,0,0,2024-10-12
ZIP Code,15560,10/2024,0,0,2024-10-12
ZIP Code,15561,01/2020,0,0,2024-10-12
ZIP Code,15561,02/2020,0,0,2024-10-12
ZIP Code,15561,03/2020,0,0,2024-10-12
ZIP Code,15561,04/2020,0,0,2024-10-12
ZIP Code,15561,05/2020,0,0.25,2024-10-12
ZIP Code,15561,06/2020,0,0,2024-10-12
ZIP Code,15561,07/2020,0,0,2024-10-12
ZIP Code,15561,08/2020,0,0,2024-10-12
ZIP Code,15561,09/2020,0,0,2024-10-12
ZIP Code,15561,10/2020,0,0,2024-10-12
ZIP Code,15561,11/2020,0,0,2024-10-12
ZIP Code,15561,12/2020,0,0,2024-10-12
ZIP Code,15561,01/2021,0,0,2024-10-12
ZIP Code,15561,02/2021,0,0,2024-10-12
ZIP Code,15561,03/2021,0,0,2024-10-12
ZIP Code,15561,04/2021,0,0,2024-10-12
ZIP Code,15561,05/2021,0,0.25,2024-10-12
ZIP Code,15561,06/2021,0,0,2024-10-12
ZIP Code,15561,07/2021,0,0,2024-10-12
ZIP Code,15561,08/2021,0,0,2024-10-12
ZIP Code,15561,09/2021,0,0,2024-10-12
ZIP Code,15561,10/2021,0,0,2024-10-12
ZIP Code,15561,11/2021,0,0,2024-10-12
ZIP Code,15561,12/2021,0,0,2024-10-12
ZIP Code,15561,01/2022,0,0,2024-10-12
ZIP Code,15561,02/2022,0,0,2024-10-12
ZIP Code,15561,03/2022,0,0,2024-10-12
ZIP Code,15561,04/2022,0,0,2024-10-12
ZIP Code,15561,05/2022,0,0.25,2024-10-12
ZIP Code,15561,06/2022,0,0,2024-10-12
ZIP Code,15561,07/2022,0,0,2024-10-12
ZIP Code,15561,08/2022,0,0,2024-10-12
ZIP Code,15561,09/2022,0,0,2024-10-12
ZIP Code,15561,10/2022,0,0,2024-10-12
ZIP Code,15561,11/2022,0,0,2024-10-12
ZIP Code,15561,12/2022,0,0,2024-10-12
ZIP Code,15561,01/2023,0,0,2024-10-12
ZIP Code,15561,02/2023,0,0,2024-10-12
ZIP Code,15561,03/2023,0,0,2024-10-12
ZIP Code,15561,04/2023,0,0,2024-10-12
ZIP Code,15561,05/2023,0,0.25,2024-10-12
ZIP Code,15561,06/2023,0,0,2024-10-12
ZIP Code,15561,07/2023,0,0,2024-10-12
ZIP Code,15561,08/2023,0,0,2024-10-12
ZIP Code,15561,09/2023,0,0,2024-10-12
ZIP Code,15561,10/2023,0,0,2024-10-12
ZIP Code,15561,11/2023,0,0,2024-10-12
ZIP Code,15561,12/2023,0,0,2024-10-12
ZIP Code,15561,01/2024,0,0,2024-10-12
ZIP Code,15561,02/2024,0,0,2024-10-12
ZIP Code,15561,03/2024,0,0,2024-10-12
ZIP Code,15561,04/2024,0,0,2024-10-12
ZIP Code,15561,05/2024,0,0.25,2024-10-12
ZIP Code,15561,06/2024,0,0,2024-10-12
ZIP Code,15561,07/2024,0,0,2024-10-12
ZIP Code,15561,08/2024,0,0,2024-10-12
ZIP Code,15561,09/2024,0,0,2024-10-12
ZIP Code,15561,10/2024,0,0,2024-10-12
ZIP Code,15562,01/2020,0,0,2024-10-12
ZIP Code,15562,02/2020,0,0,2024-10-12
ZIP Code,15562,03/2020,0,0,2024-10-12
ZIP Code,15562,04/2020,0,0,2024-10-12
ZIP Code,15562,05/2020,0,0,2024-10-12
ZIP Code,15562,06/2020,0,0,2024-10-12
ZIP Code,15562,07/2020,0,0,2024-10-12
ZIP Code,15562,08/2020,0,0,2024-10-12
ZIP Code,15562,09/2020,0,0,2024-10-12
ZIP Code,15562,10/2020,0,0,2024-10-12
ZIP Code,15562,11/2020,0,0,2024-10-12
ZIP Code,15562,12/2020,0,0,2024-10-12
ZIP Code,15562,01/2021,0,0,2024-10-12
ZIP Code,15562,02/2021,0,0,2024-10-12
ZIP Code,15562,03/2021,0,0,2024-10-12
ZIP Code,15562,04/2021,0,0,2024-10-12
ZIP Code,15562,05/2021,0,0,2024-10-12
ZIP Code,15562,06/2021,0,0,2024-10-12
ZIP Code,15562,07/2021,0,0,2024-10-12
ZIP Code,15562,08/2021,0,0,2024-10-12
ZIP Code,15562,09/2021,0,0,2024-10-12
ZIP Code,15562,10/2021,0,0,2024-10-12
ZIP Code,15562,11/2021,0,0,2024-10-12
ZIP Code,15562,12/2021,0,0,2024-10-12
ZIP Code,15562,01/2022,0,0,2024-10-12
ZIP Code,15562,02/2022,0,0,2024-10-12
ZIP Code,15562,03/2022,0,0,2024-10-12
ZIP Code,15562,04/2022,0,0,2024-10-12
ZIP Code,15562,05/2022,0,0,2024-10-12
ZIP Code,15562,06/2022,0,0,2024-10-12
ZIP Code,15562,07/2022,0,0,2024-10-12
ZIP Code,15562,08/2022,0,0,2024-10-12
ZIP Code,15562,09/2022,0,0,2024-10-12
ZIP Code,15562,10/2022,0,0,2024-10-12
ZIP Code,15562,11/2022,0,0,2024-10-12
ZIP Code,15562,12/2022,0,0,2024-10-12
ZIP Code,15562,01/2023,0,0,2024-10-12
ZIP Code,15562,02/2023,0,0,2024-10-12
ZIP Code,15562,03/2023,0,0,2024-10-12
ZIP Code,15562,04/2023,0,0,2024-10-12
ZIP Code,15562,05/2023,0,0,2024-10-12
ZIP Code,15562,06/2023,0,0,2024-10-12
ZIP Code,15562,07/2023,0,0,2024-10-12
ZIP Code,15562,08/2023,0,0,2024-10-12
ZIP Code,15562,09/2023,0,0,2024-10-12
ZIP Code,15562,10/2023,0,0,2024-10-12
ZIP Code,15562,11/2023,0,0,2024-10-12
ZIP Code,15562,12/2023,0,0,2024-10-12
ZIP Code,15562,01/2024,0,0,2024-10-12
ZIP Code,15562,02/2024,0,0,2024-10-12
ZIP Code,15562,03/2024,0,0,2024-10-12
ZIP Code,15562,04/2024,0,0,2024-10-12
ZIP Code,15562,05/2024,0,0,2024-10-12
ZIP Code,15562,06/2024,0,0,2024-10-12
ZIP Code,15562,07/2024,0,0,2024-10-12
ZIP Code,15562,08/2024,0,0,2024-10-12
ZIP Code,15562,09/2024,0,0,2024-10-12
ZIP Code,15562,10/2024,0,0,2024-10-12
ZIP Code,15563,01/2020,0,0,2024-10-12
ZIP Code,15563,02/2020,0,0,2024-10-12
ZIP Code,15563,03/2020,0,0,2024-10-12
ZIP Code,15563,04/2020,0,1,2024-10-12
ZIP Code,15563,05/2020,0,0.25,2024-10-12
ZIP Code,15563,06/2020,0,0.75,2024-10-12
ZIP Code,15563,07/2020,0,0.25,2024-10-12
ZIP Code,15563,08/2020,0,0.5,2024-10-12
ZIP Code,15563,09/2020,0,0.25,2024-10-12
ZIP Code,15563,10/2020,0,0.25,2024-10-12
ZIP Code,15563,11/2020,0,0,2024-10-12
ZIP Code,15563,12/2020,0,0,2024-10-12
ZIP Code,15563,01/2021,0,0,2024-10-12
ZIP Code,15563,02/2021,0,0,2024-10-12
ZIP Code,15563,03/2021,0,0,2024-10-12
ZIP Code,15563,04/2021,0,1,2024-10-12
ZIP Code,15563,05/2021,0,0.25,2024-10-12
ZIP Code,15563,06/2021,0,0.75,2024-10-12
ZIP Code,15563,07/2021,0,0.25,2024-10-12
ZIP Code,15563,08/2021,0,0.5,2024-10-12
ZIP Code,15563,09/2021,1,0.25,2024-10-12
ZIP Code,15563,10/2021,0,0.25,2024-10-12
ZIP Code,15563,11/2021,0,0,2024-10-12
ZIP Code,15563,12/2021,0,0,2024-10-12
ZIP Code,15563,01/2022,0,0,2024-10-12
ZIP Code,15563,02/2022,0,0,2024-10-12
ZIP Code,15563,03/2022,0,0,2024-10-12
ZIP Code,15563,04/2022,0,1,2024-10-12
ZIP Code,15563,05/2022,0,0.25,2024-10-12
ZIP Code,15563,06/2022,0,0.75,2024-10-12
ZIP Code,15563,07/2022,0,0.25,2024-10-12
ZIP Code,15563,08/2022,2,0.5,2024-10-12
ZIP Code,15563,09/2022,2,0.25,2024-10-12
ZIP Code,15563,10/2022,0,0.25,2024-10-12
ZIP Code,15563,11/2022,0,0,2024-10-12
ZIP Code,15563,12/2022,0,0,2024-10-12
ZIP Code,15563,01/2023,0,0,2024-10-12
ZIP Code,15563,02/2023,2,0,2024-10-12
ZIP Code,15563,03/2023,0,0,2024-10-12
ZIP Code,15563,04/2023,0,1,2024-10-12
ZIP Code,15563,05/2023,0,0.25,2024-10-12
ZIP Code,15563,06/2023,1,0.75,2024-10-12
ZIP Code,15563,07/2023,1,0.25,2024-10-12
ZIP Code,15563,08/2023,0,0.5,2024-10-12
ZIP Code,15563,09/2023,1,0.25,2024-10-12
ZIP Code,15563,10/2023,0,0.25,2024-10-12
ZIP Code,15563,11/2023,0,0,2024-10-12
ZIP Code,15563,12/2023,1,0,2024-10-12
ZIP Code,15563,01/2024,0,0,2024-10-12
ZIP Code,15563,02/2024,1,0,2024-10-12
ZIP Code,15563,03/2024,0,0,2024-10-12
ZIP Code,15563,04/2024,0,1,2024-10-12
ZIP Code,15563,05/2024,0,0.25,2024-10-12
ZIP Code,15563,06/2024,2,0.75,2024-10-12
ZIP Code,15563,07/2024,0,0.25,2024-10-12
ZIP Code,15563,08/2024,0,0.5,2024-10-12
ZIP Code,15563,09/2024,0,0.25,2024-10-12
ZIP Code,15563,10/2024,0,0,2024-10-12
ZIP Code,15564,01/2020,0,0,2024-10-12
ZIP Code,15564,02/2020,0,0,2024-10-12
ZIP Code,15564,03/2020,0,0,2024-10-12
ZIP Code,15564,04/2020,0,0,2024-10-12
ZIP Code,15564,05/2020,0,0,2024-10-12
ZIP Code,15564,06/2020,0,0,2024-10-12
ZIP Code,15564,07/2020,0,0,2024-10-12
ZIP Code,15564,08/2020,0,0,2024-10-12
ZIP Code,15564,09/2020,0,0,2024-10-12
ZIP Code,15564,10/2020,0,0,2024-10-12
ZIP Code,15564,11/2020,0,0,2024-10-12
ZIP Code,15564,12/2020,0,0,2024-10-12
ZIP Code,15564,01/2021,0,0,2024-10-12
ZIP Code,15564,02/2021,0,0,2024-10-12
ZIP Code,15564,03/2021,0,0,2024-10-12
ZIP Code,15564,04/2021,0,0,2024-10-12
ZIP Code,15564,05/2021,0,0,2024-10-12
ZIP Code,15564,06/2021,0,0,2024-10-12
ZIP Code,15564,07/2021,0,0,2024-10-12
ZIP Code,15564,08/2021,0,0,2024-10-12
ZIP Code,15564,09/2021,0,0,2024-10-12
ZIP Code,15564,10/2021,0,0,2024-10-12
ZIP Code,15564,11/2021,0,0,2024-10-12
ZIP Code,15564,12/2021,0,0,2024-10-12
ZIP Code,15564,01/2022,0,0,2024-10-12
ZIP Code,15564,02/2022,0,0,2024-10-12
ZIP Code,15564,03/2022,0,0,2024-10-12
ZIP Code,15564,04/2022,0,0,2024-10-12
ZIP Code,15564,05/2022,0,0,2024-10-12
ZIP Code,15564,06/2022,0,0,2024-10-12
ZIP Code,15564,07/2022,0,0,2024-10-12
ZIP Code,15564,08/2022,0,0,2024-10-12
ZIP Code,15564,09/2022,0,0,2024-10-12
ZIP Code,15564,10/2022,0,0,2024-10-12
ZIP Code,15564,11/2022,0,0,2024-10-12
ZIP Code,15564,12/2022,0,0,2024-10-12
ZIP Code,15564,01/2023,0,0,2024-10-12
ZIP Code,15564,02/2023,0,0,2024-10-12
ZIP Code,15564,03/2023,0,0,2024-10-12
ZIP Code,15564,04/2023,0,0,2024-10-12
ZIP Code,15564,05/2023,0,0,2024-10-12
ZIP Code,15564,06/2023,0,0,2024-10-12
ZIP Code,15564,07/2023,0,0,2024-10-12
ZIP Code,15564,08/2023,0,0,2024-10-12
ZIP Code,15564,09/2023,0,0,2024-10-12
ZIP Code,15564,10/2023,0,0,2024-10-12
ZIP Code,15564,11/2023,0,0,2024-10-12
ZIP Code,15564,12/2023,0,0,2024-10-12
ZIP Code,15564,01/2024,0,0,2024-10-12
ZIP Code,15564,02/2024,0,0,2024-10-12
ZIP Code,15564,03/2024,0,0,2024-10-12
ZIP Code,15564,04/2024,0,0,2024-10-12
ZIP Code,15564,05/2024,0,0,2024-10-12
ZIP Code,15564,06/2024,0,0,2024-10-12
ZIP Code,15564,07/2024,0,0,2024-10-12
ZIP Code,15564,08/2024,0,0,2024-10-12
ZIP Code,15564,09/2024,0,0,2024-10-12
ZIP Code,15564,10/2024,0,0,2024-10-12
ZIP Code,15601,01/2020,32,33.25,2024-10-12
ZIP Code,15601,02/2020,31,29.5,2024-10-12
ZIP Code,15601,03/2020,12,22.25,2024-10-12
ZIP Code,15601,04/2020,0,30.75,2024-10-12
ZIP Code,15601,05/2020,0,31.25,2024-10-12
ZIP Code,15601,06/2020,18,30.25,2024-10-12
ZIP Code,15601,07/2020,3,37.25,2024-10-12
ZIP Code,15601,08/2020,0,39.5,2024-10-12
ZIP Code,15601,09/2020,31,16,2024-10-12
ZIP Code,15601,10/2020,19,31,2024-10-12
ZIP Code,15601,11/2020,29,25.25,2024-10-12
ZIP Code,15601,12/2020,19,21.5,2024-10-12
ZIP Code,15601,01/2021,32,33.25,2024-10-12
ZIP Code,15601,02/2021,15,29.25,2024-10-12
ZIP Code,15601,03/2021,13,22.25,2024-10-12
ZIP Code,15601,04/2021,16,30.75,2024-10-12
ZIP Code,15601,05/2021,15,31.25,2024-10-12
ZIP Code,15601,06/2021,16,30.25,2024-10-12
ZIP Code,15601,07/2021,42,37.25,2024-10-12
ZIP Code,15601,08/2021,24,39.5,2024-10-12
ZIP Code,15601,09/2021,17,16,2024-10-12
ZIP Code,15601,10/2021,22,31,2024-10-12
ZIP Code,15601,11/2021,14,25.25,2024-10-12
ZIP Code,15601,12/2021,34,21.5,2024-10-12
ZIP Code,15601,01/2022,15,33.25,2024-10-12
ZIP Code,15601,02/2022,19,29.25,2024-10-12
ZIP Code,15601,03/2022,29,22.25,2024-10-12
ZIP Code,15601,04/2022,13,30.75,2024-10-12
ZIP Code,15601,05/2022,21,31.25,2024-10-12
ZIP Code,15601,06/2022,26,30.25,2024-10-12
ZIP Code,15601,07/2022,12,37.25,2024-10-12
ZIP Code,15601,08/2022,23,39.5,2024-10-12
