type,GEOID,racial_majority,month,filings_2020,filings_avg,last_updated
Zip Code,15007,White,04/2020,0,0,2023-01-07
Zip Code,15007,White,05/2020,0,0,2023-01-07
Zip Code,15007,White,06/2020,0,0,2023-01-07
Zip Code,15007,White,07/2020,0,0.25,2023-01-07
Zip Code,15007,White,08/2020,0,0,2023-01-07
Zip Code,15007,White,09/2020,2,0,2023-01-07
Zip Code,15007,White,10/2020,0,0.2,2023-01-07
Zip Code,15007,White,11/2020,0,0,2023-01-07
Zip Code,15007,White,12/2020,0,0,2023-01-07
Zip Code,15007,White,01/2021,2,0.25,2023-01-07
Zip Code,15007,White,02/2021,0,0,2023-01-07
Zip Code,15007,White,03/2021,2,0.2,2023-01-07
Zip Code,15007,White,04/2021,0,0,2023-01-07
Zip Code,15007,White,05/2021,0,0,2023-01-07
Zip Code,15007,White,06/2021,2,0,2023-01-07
Zip Code,15007,White,07/2021,0,0.25,2023-01-07
Zip Code,15007,White,08/2021,2,0,2023-01-07
Zip Code,15007,White,09/2021,0,0,2023-01-07
Zip Code,15007,White,10/2021,0,0.2,2023-01-07
Zip Code,15007,White,11/2021,0,0,2023-01-07
Zip Code,15007,White,12/2021,0,0,2023-01-07
Zip Code,15007,White,01/2022,0,0.25,2023-01-07
Zip Code,15007,White,02/2022,0,0,2023-01-07
Zip Code,15007,White,03/2022,0,0.2,2023-01-07
Zip Code,15007,White,04/2022,0,0,2023-01-07
Zip Code,15007,White,05/2022,0,0,2023-01-07
Zip Code,15007,White,06/2022,0,0,2023-01-07
Zip Code,15007,White,07/2022,0,0.25,2023-01-07
Zip Code,15007,White,08/2022,0,0,2023-01-07
Zip Code,15007,White,09/2022,0,0,2023-01-07
Zip Code,15007,White,10/2022,0,0.2,2023-01-07
Zip Code,15007,White,11/2022,0,0,2023-01-07
Zip Code,15007,White,12/2022,0,0,2023-01-07
Zip Code,15007,White,01/2023,0,0,2023-01-07
Zip Code,15010,,10/2021,2,,2023-01-07
Zip Code,15012,White,01/2020,0,0,2023-01-07
Zip Code,15012,White,02/2020,0,0,2023-01-07
Zip Code,15012,White,03/2020,0,0,2023-01-07
Zip Code,15012,White,04/2020,0,0,2023-01-07
Zip Code,15012,White,05/2020,0,0,2023-01-07
Zip Code,15012,White,06/2020,0,0.25,2023-01-07
Zip Code,15012,White,07/2020,0,0,2023-01-07
Zip Code,15012,White,08/2020,0,0,2023-01-07
Zip Code,15012,White,09/2020,0,0,2023-01-07
Zip Code,15012,White,10/2020,0,0,2023-01-07
Zip Code,15012,White,11/2020,0,0.5,2023-01-07
Zip Code,15012,White,12/2020,0,0,2023-01-07
Zip Code,15012,White,01/2021,0,0,2023-01-07
Zip Code,15012,White,02/2021,0,0,2023-01-07
Zip Code,15012,White,03/2021,0,0,2023-01-07
Zip Code,15012,White,04/2021,0,0,2023-01-07
Zip Code,15012,White,05/2021,0,0,2023-01-07
Zip Code,15012,White,06/2021,0,0.25,2023-01-07
Zip Code,15012,White,07/2021,0,0,2023-01-07
Zip Code,15012,White,08/2021,0,0,2023-01-07
Zip Code,15012,White,09/2021,0,0,2023-01-07
Zip Code,15012,White,10/2021,0,0,2023-01-07
Zip Code,15012,White,11/2021,0,0.5,2023-01-07
Zip Code,15012,White,12/2021,0,0,2023-01-07
Zip Code,15012,White,01/2022,0,0,2023-01-07
Zip Code,15012,White,02/2022,0,0,2023-01-07
Zip Code,15012,White,03/2022,0,0,2023-01-07
Zip Code,15012,White,04/2022,0,0,2023-01-07
Zip Code,15012,White,05/2022,0,0,2023-01-07
Zip Code,15012,White,06/2022,0,0.25,2023-01-07
Zip Code,15012,White,07/2022,0,0,2023-01-07
Zip Code,15012,White,08/2022,0,0,2023-01-07
Zip Code,15012,White,09/2022,0,0,2023-01-07
Zip Code,15012,White,10/2022,0,0,2023-01-07
Zip Code,15012,White,11/2022,0,0.5,2023-01-07
Zip Code,15012,White,12/2022,0,0,2023-01-07
Zip Code,15012,White,01/2023,0,0,2023-01-07
Zip Code,15014,White,01/2020,8,5.65238095238095,2023-01-07
Zip Code,15014,White,02/2020,16,3.43333333333333,2023-01-07
Zip Code,15014,White,03/2020,6,3.88809523809524,2023-01-07
Zip Code,15014,White,04/2020,0,4.96666666666667,2023-01-07
Zip Code,15014,White,05/2020,0,3.74761904761905,2023-01-07
Zip Code,15014,White,06/2020,0,5.17142857142857,2023-01-07
Zip Code,15014,White,07/2020,4,6.59047619047619,2023-01-07
Zip Code,15014,White,08/2020,2,3.23333333333333,2023-01-07
Zip Code,15014,White,09/2020,6,5,2023-01-07
Zip Code,15014,White,10/2020,2,5.26666666666667,2023-01-07
Zip Code,15014,White,11/2020,0,4.38333333333333,2023-01-07
Zip Code,15014,White,12/2020,4,2.76190476190476,2023-01-07
Zip Code,15014,White,01/2021,4,5.65238095238095,2023-01-07
Zip Code,15014,White,02/2021,2,3.38333333333333,2023-01-07
Zip Code,15014,White,03/2021,4,3.88809523809524,2023-01-07
Zip Code,15014,White,04/2021,4,4.96666666666667,2023-01-07
Zip Code,15014,White,05/2021,12,3.74761904761905,2023-01-07
Zip Code,15014,White,06/2021,4,5.17142857142857,2023-01-07
Zip Code,15014,White,07/2021,4,6.59047619047619,2023-01-07
Zip Code,15014,White,08/2021,4,3.23333333333333,2023-01-07
Zip Code,15014,White,09/2021,0,5,2023-01-07
Zip Code,15014,White,10/2021,2,5.26666666666667,2023-01-07
Zip Code,15014,White,11/2021,4,4.38333333333333,2023-01-07
Zip Code,15014,White,12/2021,2,2.76190476190476,2023-01-07
Zip Code,15014,White,01/2022,2,5.65238095238095,2023-01-07
Zip Code,15014,White,02/2022,6,3.35,2023-01-07
Zip Code,15014,White,03/2022,4,3.88809523809524,2023-01-07
Zip Code,15014,White,04/2022,6,4.96666666666667,2023-01-07
Zip Code,15014,White,05/2022,4,3.74761904761905,2023-01-07
Zip Code,15014,White,06/2022,2,5.17142857142857,2023-01-07
Zip Code,15014,White,07/2022,6,6.59047619047619,2023-01-07
Zip Code,15014,White,08/2022,2,3.23333333333333,2023-01-07
Zip Code,15014,White,09/2022,0,5,2023-01-07
Zip Code,15014,White,10/2022,6,5.26666666666667,2023-01-07
Zip Code,15014,White,11/2022,2,4.38333333333333,2023-01-07
Zip Code,15014,White,12/2022,0,2.76190476190476,2023-01-07
Zip Code,15014,White,01/2023,0,0.833333333333333,2023-01-07
Zip Code,15015,White,01/2020,0,0,2023-01-07
Zip Code,15015,White,02/2020,0,0,2023-01-07
Zip Code,15015,White,03/2020,0,0,2023-01-07
Zip Code,15015,White,04/2020,0,0,2023-01-07
Zip Code,15015,White,05/2020,0,0,2023-01-07
Zip Code,15015,White,06/2020,0,0,2023-01-07
Zip Code,15015,White,07/2020,0,0,2023-01-07
Zip Code,15015,White,08/2020,0,0,2023-01-07
Zip Code,15015,White,09/2020,0,0.25,2023-01-07
Zip Code,15015,White,10/2020,0,0,2023-01-07
Zip Code,15015,White,11/2020,0,0,2023-01-07
Zip Code,15015,White,12/2020,0,0,2023-01-07
Zip Code,15015,White,01/2021,0,0,2023-01-07
Zip Code,15015,White,02/2021,0,0,2023-01-07
Zip Code,15015,White,03/2021,0,0,2023-01-07
Zip Code,15015,White,04/2021,0,0,2023-01-07
Zip Code,15015,White,05/2021,0,0,2023-01-07
Zip Code,15015,White,06/2021,0,0,2023-01-07
Zip Code,15015,White,07/2021,0,0,2023-01-07
Zip Code,15015,White,08/2021,0,0,2023-01-07
Zip Code,15015,White,09/2021,0,0.25,2023-01-07
Zip Code,15015,White,10/2021,0,0,2023-01-07
Zip Code,15015,White,11/2021,0,0,2023-01-07
Zip Code,15015,White,12/2021,0,0,2023-01-07
Zip Code,15015,White,01/2022,0,0,2023-01-07
Zip Code,15015,White,02/2022,0,0,2023-01-07
Zip Code,15015,White,03/2022,0,0,2023-01-07
Zip Code,15015,White,04/2022,0,0,2023-01-07
Zip Code,15015,White,05/2022,0,0,2023-01-07
Zip Code,15015,White,06/2022,0,0,2023-01-07
