type,GEOID,racial_majority,week,week_date,filings_2020,filings_avg,last_updated
County,39061,White,1,2019-12-29,59,69.8,2023-04-08
County,39061,White,2,2020-01-05,148,228.4,2023-04-08
County,39061,White,3,2020-01-12,386,272.2,2023-04-08
County,39061,White,4,2020-01-19,262,349.8,2023-04-08
County,39061,White,5,2020-01-26,255,237.2,2023-04-08
County,39061,White,6,2020-02-02,103,176,2023-04-08
County,39061,White,7,2020-02-09,192,234.2,2023-04-08
County,39061,White,8,2020-02-16,217,238.6,2023-04-08
County,39061,White,9,2020-02-23,250,179.2,2023-04-08
County,39061,White,10,2020-03-01,115,136.6,2023-04-08
County,39061,White,11,2020-03-08,142,207.6,2023-04-08
County,39061,White,12,2020-03-15,162,234.6,2023-04-08
County,39061,White,13,2020-03-22,86,198.6,2023-04-08
County,39061,White,14,2020-03-29,28,155.6,2023-04-08
County,39061,White,15,2020-04-05,44,170.4,2023-04-08
County,39061,White,16,2020-04-12,41,242.8,2023-04-08
County,39061,White,17,2020-04-19,88,307.6,2023-04-08
County,39061,White,18,2020-04-26,54,191.2,2023-04-08
County,39061,White,19,2020-05-03,86,192.2,2023-04-08
County,39061,White,20,2020-05-10,78,306.4,2023-04-08
County,39061,White,21,2020-05-17,85,357,2023-04-08
County,39061,White,22,2020-05-24,58,179.6,2023-04-08
County,39061,White,23,2020-05-31,97,208.2,2023-04-08
County,39061,White,24,2020-06-07,101,265.4,2023-04-08
County,39061,White,25,2020-06-14,66,340.4,2023-04-08
County,39061,White,26,2020-06-21,50,283,2023-04-08
County,39061,White,27,2020-06-28,50,199.2,2023-04-08
County,39061,White,28,2020-07-05,95,251.8,2023-04-08
County,39061,White,29,2020-07-12,177,332.2,2023-04-08
County,39061,White,30,2020-07-19,147,377.4,2023-04-08
County,39061,White,31,2020-07-26,83,248.2,2023-04-08
County,39061,White,32,2020-08-02,98,199.2,2023-04-08
County,39061,White,33,2020-08-09,129,287.6,2023-04-08
County,39061,White,34,2020-08-16,135,342.8,2023-04-08
County,39061,White,35,2020-08-23,316,273.4,2023-04-08
County,39061,White,36,2020-08-30,256,177.6,2023-04-08
County,39061,White,37,2020-09-06,95,283.6,2023-04-08
County,39061,White,38,2020-09-13,205,328.6,2023-04-08
County,39061,White,39,2020-09-20,195,302.2,2023-04-08
County,39061,White,40,2020-09-27,137,235.4,2023-04-08
County,39061,White,41,2020-10-04,111,202.6,2023-04-08
County,39061,White,42,2020-10-11,163,264.2,2023-04-08
County,39061,White,43,2020-10-18,173,337.8,2023-04-08
County,39061,White,44,2020-10-25,218,209.4,2023-04-08
County,39061,White,45,2020-11-01,133,181,2023-04-08
County,39061,White,46,2020-11-08,167,209,2023-04-08
County,39061,White,47,2020-11-15,171,327.4,2023-04-08
County,39061,White,48,2020-11-22,158,190.6,2023-04-08
County,39061,White,49,2020-11-29,187,181.8,2023-04-08
County,39061,White,50,2020-12-06,209,220.2,2023-04-08
County,39061,White,51,2020-12-13,231,313.4,2023-04-08
County,39061,White,52,2020-12-20,138,210.4,2023-04-08
County,39061,White,53,2020-12-27,194,145.4,2023-04-08
County,39061,White,54,2021-01-03,121,215.2,2023-04-08
County,39061,White,55,2021-01-10,160,286.8,2023-04-08
County,39061,White,56,2021-01-17,209,334.8,2023-04-08
County,39061,White,57,2021-01-24,196,255.8,2023-04-08
County,39061,White,58,2021-01-31,210,177,2023-04-08
County,39061,White,59,2021-02-07,82,228.2,2023-04-08
County,39061,White,60,2021-02-14,153,227.6,2023-04-08
County,39061,White,61,2021-02-21,240,214.4,2023-04-08
County,39061,White,62,2021-02-28,151,138.2,2023-04-08
County,39061,White,63,2021-03-07,130,190.6,2023-04-08
County,39061,White,64,2021-03-14,209,229.6,2023-04-08
County,39061,White,65,2021-03-21,149,213,2023-04-08
County,39061,White,66,2021-03-28,101,153,2023-04-08
County,39061,White,67,2021-04-04,126,163,2023-04-08
County,39061,White,68,2021-04-11,186,246,2023-04-08
County,39061,White,69,2021-04-18,281,301.2,2023-04-08
County,39061,White,70,2021-04-25,93,201.2,2023-04-08
County,39061,White,71,2021-05-02,110,196.4,2023-04-08
County,39061,White,72,2021-05-09,148,290.4,2023-04-08
County,39061,White,73,2021-05-16,99,339.2,2023-04-08
County,39061,White,74,2021-05-23,258,217.8,2023-04-08
County,39061,White,75,2021-05-30,159,203.8,2023-04-08
County,39061,White,76,2021-06-06,167,242.6,2023-04-08
County,39061,White,77,2021-06-13,277,320.6,2023-04-08
County,39061,White,78,2021-06-20,217,318.6,2023-04-08
County,39061,White,79,2021-06-27,228,232.6,2023-04-08
County,39061,White,80,2021-07-04,84,204.8,2023-04-08
County,39061,White,81,2021-07-11,251,329.8,2023-04-08
County,39061,White,82,2021-07-18,217,365,2023-04-08
County,39061,White,83,2021-07-25,288,272.2,2023-04-08
County,39061,White,84,2021-08-01,110,201.2,2023-04-08
County,39061,White,85,2021-08-08,177,288.4,2023-04-08
County,39061,White,86,2021-08-15,219,321.4,2023-04-08
County,39061,White,87,2021-08-22,207,294.6,2023-04-08
County,39061,White,88,2021-08-29,281,191,2023-04-08
County,39061,White,89,2021-09-05,110,252,2023-04-08
County,39061,White,90,2021-09-12,341,320.8,2023-04-08
County,39061,White,91,2021-09-19,242,332.8,2023-04-08
County,39061,White,92,2021-09-26,166,241.6,2023-04-08
County,39061,White,93,2021-10-03,172,206.2,2023-04-08
County,39061,White,94,2021-10-10,158,243.8,2023-04-08
County,39061,White,95,2021-10-17,261,323.2,2023-04-08
County,39061,White,96,2021-10-24,332,235.2,2023-04-08
County,39061,White,97,2021-10-31,166,173.6,2023-04-08
County,39061,White,98,2021-11-07,117,190.8,2023-04-08
