type,GEOID,racial_majority,week,week_date,filings_2020,filings_avg
Census Tract,29095001000,Other,5,2020-01-26,0,0.75
Census Tract,29095001000,Other,6,2020-02-02,2,2
Census Tract,29095001000,Other,7,2020-02-09,1,2.25
Census Tract,29095001000,Other,8,2020-02-16,0,0.75
Census Tract,29095001000,Other,9,2020-02-23,0,0.5
Census Tract,29095001000,Other,10,2020-03-01,0,2.5
Census Tract,29095001000,Other,11,2020-03-08,0,1
Census Tract,29095001000,Other,12,2020-03-15,0,0.5
Census Tract,29095001000,Other,13,2020-03-22,1,1
Census Tract,29095001000,Other,14,2020-03-29,0,0.75
Census Tract,29095001000,Other,15,2020-04-05,0,1.75
Census Tract,29095001000,Other,16,2020-04-12,0,2.25
Census Tract,29095001000,Other,17,2020-04-19,0,1
Census Tract,29095001000,Other,18,2020-04-26,4,1
Census Tract,29095001000,Other,19,2020-05-03,0,1.75
Census Tract,29095001000,Other,20,2020-05-10,0,1
Census Tract,29095001000,Other,21,2020-05-17,1,1
Census Tract,29095001000,Other,22,2020-05-24,0,1.5
Census Tract,29095001000,Other,23,2020-05-31,0,1.75
Census Tract,29095001000,Other,24,2020-06-07,0,3.25
Census Tract,29095001000,Other,25,2020-06-14,0,0.5
Census Tract,29095001000,Other,26,2020-06-21,0,0.5
Census Tract,29095001000,Other,27,2020-06-28,0,0.75
Census Tract,29095001100,White,1,2019-12-29,0,0.25
Census Tract,29095001100,White,2,2020-01-05,0,0.25
Census Tract,29095001100,White,3,2020-01-12,0,2
Census Tract,29095001100,White,4,2020-01-19,5,1.5
Census Tract,29095001100,White,5,2020-01-26,0,0.5
Census Tract,29095001100,White,6,2020-02-02,0,0
Census Tract,29095001100,White,7,2020-02-09,1,0.25
Census Tract,29095001100,White,8,2020-02-16,0,0.75
Census Tract,29095001100,White,9,2020-02-23,0,0.25
Census Tract,29095001100,White,10,2020-03-01,2,0.5
Census Tract,29095001100,White,11,2020-03-08,1,1
Census Tract,29095001100,White,12,2020-03-15,1,0.25
Census Tract,29095001100,White,13,2020-03-22,0,0.5
Census Tract,29095001100,White,14,2020-03-29,0,0.5
Census Tract,29095001100,White,15,2020-04-05,1,1.25
Census Tract,29095001100,White,16,2020-04-12,0,0.75
Census Tract,29095001100,White,17,2020-04-19,0,0.25
Census Tract,29095001100,White,18,2020-04-26,0,0.5
Census Tract,29095001100,White,19,2020-05-03,0,1.5
Census Tract,29095001100,White,20,2020-05-10,0,2.25
Census Tract,29095001100,White,21,2020-05-17,0,0.5
Census Tract,29095001100,White,22,2020-05-24,0,1
Census Tract,29095001100,White,23,2020-05-31,0,0
Census Tract,29095001100,White,24,2020-06-07,0,2.5
Census Tract,29095001100,White,25,2020-06-14,0,0
Census Tract,29095001100,White,26,2020-06-21,0,0.5
Census Tract,29095001100,White,27,2020-06-28,0,0
Census Tract,29095001800,Other,1,2019-12-29,0,0.5
Census Tract,29095001800,Other,2,2020-01-05,3,1.25
Census Tract,29095001800,Other,3,2020-01-12,0,2
Census Tract,29095001800,Other,4,2020-01-19,0,1
Census Tract,29095001800,Other,5,2020-01-26,2,0.75
Census Tract,29095001800,Other,6,2020-02-02,1,1.75
Census Tract,29095001800,Other,7,2020-02-09,2,0.5
Census Tract,29095001800,Other,8,2020-02-16,0,1
Census Tract,29095001800,Other,9,2020-02-23,0,0.75
Census Tract,29095001800,Other,10,2020-03-01,1,1.25
Census Tract,29095001800,Other,11,2020-03-08,1,1.25
Census Tract,29095001800,Other,12,2020-03-15,0,1
Census Tract,29095001800,Other,13,2020-03-22,0,0.75
Census Tract,29095001800,Other,14,2020-03-29,0,0.75
Census Tract,29095001800,Other,15,2020-04-05,0,0.75
Census Tract,29095001800,Other,16,2020-04-12,0,0.75
Census Tract,29095001800,Other,17,2020-04-19,0,1
Census Tract,29095001800,Other,18,2020-04-26,0,1.25
Census Tract,29095001800,Other,19,2020-05-03,1,1
Census Tract,29095001800,Other,20,2020-05-10,0,0.75
Census Tract,29095001800,Other,21,2020-05-17,0,0.5
Census Tract,29095001800,Other,22,2020-05-24,0,0.25
Census Tract,29095001800,Other,23,2020-05-31,1,0.75
Census Tract,29095001800,Other,24,2020-06-07,0,0.5
Census Tract,29095001800,Other,25,2020-06-14,1,2
Census Tract,29095001800,Other,26,2020-06-21,0,1.25
Census Tract,29095001800,Other,27,2020-06-28,0,0.25
Census Tract,29095001900,Other,1,2019-12-29,0,0
Census Tract,29095001900,Other,2,2020-01-05,0,2
Census Tract,29095001900,Other,3,2020-01-12,1,1
Census Tract,29095001900,Other,4,2020-01-19,2,0.75
Census Tract,29095001900,Other,5,2020-01-26,1,0.5
Census Tract,29095001900,Other,6,2020-02-02,0,1.75
Census Tract,29095001900,Other,7,2020-02-09,2,1
Census Tract,29095001900,Other,8,2020-02-16,4,0.5
Census Tract,29095001900,Other,9,2020-02-23,1,0.5
Census Tract,29095001900,Other,10,2020-03-01,1,0
Census Tract,29095001900,Other,11,2020-03-08,1,1
Census Tract,29095001900,Other,12,2020-03-15,0,0.25
Census Tract,29095001900,Other,13,2020-03-22,0,0.25
Census Tract,29095001900,Other,14,2020-03-29,0,0.5
Census Tract,29095001900,Other,15,2020-04-05,0,1.25
Census Tract,29095001900,Other,16,2020-04-12,0,1
Census Tract,29095001900,Other,17,2020-04-19,4,0.5
Census Tract,29095001900,Other,18,2020-04-26,0,0.25
Census Tract,29095001900,Other,19,2020-05-03,0,0.5
Census Tract,29095001900,Other,20,2020-05-10,2,0.25
Census Tract,29095001900,Other,21,2020-05-17,0,0.75
Census Tract,29095001900,Other,22,2020-05-24,0,0
Census Tract,29095001900,Other,23,2020-05-31,0,1.25
Census Tract,29095001900,Other,24,2020-06-07,0,1
Census Tract,29095001900,Other,25,2020-06-14,0,0.5
Census Tract,29095001900,Other,26,2020-06-21,0,0.75
Census Tract,29095001900,Other,27,2020-06-28,0,0.5
Census Tract,29095002000,Latinx,1,2019-12-29,0,0
Census Tract,29095002000,Latinx,2,2020-01-05,0,1
Census Tract,29095002000,Latinx,3,2020-01-12,0,0.25
Census Tract,29095002000,Latinx,4,2020-01-19,0,0.25
Census Tract,29095002000,Latinx,5,2020-01-26,0,0
Census Tract,29095002000,Latinx,6,2020-02-02,0,0.75
Census Tract,29095002000,Latinx,7,2020-02-09,0,1
Census Tract,29095002000,Latinx,8,2020-02-16,0,1
Census Tract,29095002000,Latinx,9,2020-02-23,0,1.5
Census Tract,29095002000,Latinx,10,2020-03-01,0,0
Census Tract,29095002000,Latinx,11,2020-03-08,0,0.25
Census Tract,29095002000,Latinx,12,2020-03-15,0,0.25
Census Tract,29095002000,Latinx,13,2020-03-22,0,0.25
Census Tract,29095002000,Latinx,14,2020-03-29,0,0
Census Tract,29095002000,Latinx,15,2020-04-05,0,0.5
Census Tract,29095002000,Latinx,16,2020-04-12,1,0.25
Census Tract,29095002000,Latinx,17,2020-04-19,0,0
Census Tract,29095002000,Latinx,18,2020-04-26,0,0.75
Census Tract,29095002000,Latinx,19,2020-05-03,0,0.25
Census Tract,29095002000,Latinx,20,2020-05-10,0,0
Census Tract,29095002000,Latinx,21,2020-05-17,0,0.5
Census Tract,29095002000,Latinx,22,2020-05-24,0,0.25
Census Tract,29095002000,Latinx,23,2020-05-31,0,1.75
Census Tract,29095002000,Latinx,24,2020-06-07,0,0
Census Tract,29095002000,Latinx,25,2020-06-14,0,0.25
Census Tract,29095002000,Latinx,26,2020-06-21,1,0.25
Census Tract,29095002000,Latinx,27,2020-06-28,0,0.5
Census Tract,29095002100,Latinx,1,2019-12-29,1,0.5
Census Tract,29095002100,Latinx,2,2020-01-05,7,2.75
Census Tract,29095002100,Latinx,3,2020-01-12,2,1.5
Census Tract,29095002100,Latinx,4,2020-01-19,0,0.75
Census Tract,29095002100,Latinx,5,2020-01-26,0,1.25
Census Tract,29095002100,Latinx,6,2020-02-02,0,1.25
Census Tract,29095002100,Latinx,7,2020-02-09,0,1
Census Tract,29095002100,Latinx,8,2020-02-16,1,2.25
Census Tract,29095002100,Latinx,9,2020-02-23,0,1.75
Census Tract,29095002100,Latinx,10,2020-03-01,0,0.5
Census Tract,29095002100,Latinx,11,2020-03-08,2,1
Census Tract,29095002100,Latinx,12,2020-03-15,0,0.25
Census Tract,29095002100,Latinx,13,2020-03-22,1,0.5
Census Tract,29095002100,Latinx,14,2020-03-29,0,1
Census Tract,29095002100,Latinx,15,2020-04-05,1,1
Census Tract,29095002100,Latinx,16,2020-04-12,0,0.5
Census Tract,29095002100,Latinx,17,2020-04-19,0,1
Census Tract,29095002100,Latinx,18,2020-04-26,0,1.25
Census Tract,29095002100,Latinx,19,2020-05-03,0,1.5
Census Tract,29095002100,Latinx,20,2020-05-10,0,0.5
Census Tract,29095002100,Latinx,21,2020-05-17,1,2
Census Tract,29095002100,Latinx,22,2020-05-24,0,0.75
Census Tract,29095002100,Latinx,23,2020-05-31,0,0.75
Census Tract,29095002100,Latinx,24,2020-06-07,2,1.75
Census Tract,29095002100,Latinx,25,2020-06-14,1,2.25
Census Tract,29095002100,Latinx,26,2020-06-21,0,2
Census Tract,29095002100,Latinx,27,2020-06-28,0,0.75
Census Tract,29095002200,Other,1,2019-12-29,0,0
Census Tract,29095002200,Other,2,2020-01-05,7,0.5
Census Tract,29095002200,Other,3,2020-01-12,1,0.25
Census Tract,29095002200,Other,4,2020-01-19,1,0.75
Census Tract,29095002200,Other,5,2020-01-26,1,0.5
Census Tract,29095002200,Other,6,2020-02-02,0,1.25
Census Tract,29095002200,Other,7,2020-02-09,1,0
Census Tract,29095002200,Other,8,2020-02-16,0,0.75
Census Tract,29095002200,Other,9,2020-02-23,1,1.25
Census Tract,29095002200,Other,10,2020-03-01,1,0.5
Census Tract,29095002200,Other,11,2020-03-08,0,0.5
Census Tract,29095002200,Other,12,2020-03-15,0,0.75
Census Tract,29095002200,Other,13,2020-03-22,0,0.25
Census Tract,29095002200,Other,14,2020-03-29,0,0.5
Census Tract,29095002200,Other,15,2020-04-05,0,0.75
Census Tract,29095002200,Other,16,2020-04-12,0,0.75
Census Tract,29095002200,Other,17,2020-04-19,0,0.75
Census Tract,29095002200,Other,18,2020-04-26,1,0.75
Census Tract,29095002200,Other,19,2020-05-03,1,0.5
Census Tract,29095002200,Other,20,2020-05-10,0,1
Census Tract,29095002200,Other,21,2020-05-17,0,1.5
Census Tract,29095002200,Other,22,2020-05-24,0,0.25
Census Tract,29095002200,Other,23,2020-05-31,1,1
Census Tract,29095002200,Other,24,2020-06-07,0,1
Census Tract,29095002200,Other,25,2020-06-14,1,1
Census Tract,29095002200,Other,26,2020-06-21,0,0.75
Census Tract,29095002200,Other,27,2020-06-28,1,0.25
Census Tract,29095002300,Other,1,2019-12-29,0,0
Census Tract,29095002300,Other,2,2020-01-05,0,0.25
Census Tract,29095002300,Other,3,2020-01-12,0,0.25
Census Tract,29095002300,Other,4,2020-01-19,0,0.5
Census Tract,29095002300,Other,5,2020-01-26,0,0.5
Census Tract,29095002300,Other,6,2020-02-02,13,0.25
Census Tract,29095002300,Other,7,2020-02-09,0,0.75
Census Tract,29095002300,Other,8,2020-02-16,1,0.25
Census Tract,29095002300,Other,9,2020-02-23,0,0.25
Census Tract,29095002300,Other,10,2020-03-01,1,0.75
Census Tract,29095002300,Other,11,2020-03-08,2,0.75
Census Tract,29095002300,Other,12,2020-03-15,0,1.25
Census Tract,29095002300,Other,13,2020-03-22,0,0
Census Tract,29095002300,Other,14,2020-03-29,0,0
Census Tract,29095002300,Other,15,2020-04-05,0,1.25
Census Tract,29095002300,Other,16,2020-04-12,0,0.25
Census Tract,29095002300,Other,17,2020-04-19,0,0.25
Census Tract,29095002300,Other,18,2020-04-26,0,1.25
Census Tract,29095002300,Other,19,2020-05-03,0,0.75
Census Tract,29095002300,Other,20,2020-05-10,1,0.75
Census Tract,29095002300,Other,21,2020-05-17,0,1.25
Census Tract,29095002300,Other,22,2020-05-24,0,0.25
Census Tract,29095002300,Other,23,2020-05-31,0,0.5
Census Tract,29095002300,Other,24,2020-06-07,2,0.75
Census Tract,29095002300,Other,25,2020-06-14,0,2.5
Census Tract,29095002300,Other,26,2020-06-21,0,0.75
Census Tract,29095002300,Other,27,2020-06-28,1,0
Census Tract,29095003400,Latinx,1,2019-12-29,0,0
Census Tract,29095003400,Latinx,2,2020-01-05,2,1
Census Tract,29095003400,Latinx,3,2020-01-12,0,1.25
Census Tract,29095003400,Latinx,4,2020-01-19,2,1
Census Tract,29095003400,Latinx,5,2020-01-26,0,2.25
Census Tract,29095003400,Latinx,6,2020-02-02,2,1.75
Census Tract,29095003400,Latinx,7,2020-02-09,2,0.75
Census Tract,29095003400,Latinx,8,2020-02-16,1,1.5
Census Tract,29095003400,Latinx,9,2020-02-23,1,0.75
Census Tract,29095003400,Latinx,10,2020-03-01,0,0.75
Census Tract,29095003400,Latinx,11,2020-03-08,0,0.25
Census Tract,29095003400,Latinx,12,2020-03-15,0,1.5
Census Tract,29095003400,Latinx,13,2020-03-22,0,1
Census Tract,29095003400,Latinx,14,2020-03-29,2,2
Census Tract,29095003400,Latinx,15,2020-04-05,0,1.75
Census Tract,29095003400,Latinx,16,2020-04-12,0,1.5
Census Tract,29095003400,Latinx,17,2020-04-19,0,1.25
Census Tract,29095003400,Latinx,18,2020-04-26,0,2
Census Tract,29095003400,Latinx,19,2020-05-03,0,0.75
Census Tract,29095003400,Latinx,20,2020-05-10,1,1
Census Tract,29095003400,Latinx,21,2020-05-17,0,0.25
Census Tract,29095003400,Latinx,22,2020-05-24,0,0.25
Census Tract,29095003400,Latinx,23,2020-05-31,0,1
Census Tract,29095003400,Latinx,24,2020-06-07,1,1.25
Census Tract,29095003400,Latinx,25,2020-06-14,0,0.5
Census Tract,29095003400,Latinx,26,2020-06-21,1,2
Census Tract,29095003400,Latinx,27,2020-06-28,1,0.75
Census Tract,29095003700,Black,1,2019-12-29,0,0
Census Tract,29095003700,Black,2,2020-01-05,0,0
Census Tract,29095003700,Black,3,2020-01-12,0,0.5
Census Tract,29095003700,Black,4,2020-01-19,0,0
Census Tract,29095003700,Black,5,2020-01-26,0,0.75
Census Tract,29095003700,Black,6,2020-02-02,0,0.5
Census Tract,29095003700,Black,7,2020-02-09,0,0.25
Census Tract,29095003700,Black,8,2020-02-16,1,0
Census Tract,29095003700,Black,9,2020-02-23,0,0
Census Tract,29095003700,Black,10,2020-03-01,0,0
Census Tract,29095003700,Black,11,2020-03-08,0,0
Census Tract,29095003700,Black,12,2020-03-15,1,0
Census Tract,29095003700,Black,13,2020-03-22,0,0.25
Census Tract,29095003700,Black,14,2020-03-29,0,0.5
Census Tract,29095003700,Black,15,2020-04-05,0,0.25
Census Tract,29095003700,Black,16,2020-04-12,0,0.75
Census Tract,29095003700,Black,17,2020-04-19,0,0
Census Tract,29095003700,Black,18,2020-04-26,0,0.25
Census Tract,29095003700,Black,19,2020-05-03,0,1
Census Tract,29095003700,Black,20,2020-05-10,0,0.75
Census Tract,29095003700,Black,21,2020-05-17,0,0.25
Census Tract,29095003700,Black,22,2020-05-24,0,0
Census Tract,29095003700,Black,23,2020-05-31,0,0.25
Census Tract,29095003700,Black,24,2020-06-07,1,0.75
Census Tract,29095003700,Black,25,2020-06-14,0,0.25
Census Tract,29095003700,Black,26,2020-06-21,0,0.5
Census Tract,29095003700,Black,27,2020-06-28,0,0.25
Census Tract,29095003800,Black,1,2019-12-29,0,0.25
Census Tract,29095003800,Black,2,2020-01-05,0,0.5
Census Tract,29095003800,Black,3,2020-01-12,0,1.75
Census Tract,29095003800,Black,4,2020-01-19,1,0.25
Census Tract,29095003800,Black,5,2020-01-26,0,0
Census Tract,29095003800,Black,6,2020-02-02,1,1.5
Census Tract,29095003800,Black,7,2020-02-09,3,0.25
Census Tract,29095003800,Black,8,2020-02-16,0,1.75
Census Tract,29095003800,Black,9,2020-02-23,1,0.25
Census Tract,29095003800,Black,10,2020-03-01,2,0.5
Census Tract,29095003800,Black,11,2020-03-08,1,1.25
Census Tract,29095003800,Black,12,2020-03-15,0,0
Census Tract,29095003800,Black,13,2020-03-22,0,0.25
Census Tract,29095003800,Black,14,2020-03-29,0,0
Census Tract,29095003800,Black,15,2020-04-05,0,0.25
Census Tract,29095003800,Black,16,2020-04-12,0,0.5
Census Tract,29095003800,Black,17,2020-04-19,0,1
Census Tract,29095003800,Black,18,2020-04-26,0,0.5
Census Tract,29095003800,Black,19,2020-05-03,0,0.5
Census Tract,29095003800,Black,20,2020-05-10,0,0.75
Census Tract,29095003800,Black,21,2020-05-17,0,0.5
Census Tract,29095003800,Black,22,2020-05-24,0,0.25
Census Tract,29095003800,Black,23,2020-05-31,1,0.75
Census Tract,29095003800,Black,24,2020-06-07,0,0.75
Census Tract,29095003800,Black,25,2020-06-14,1,1.5
Census Tract,29095003800,Black,26,2020-06-21,1,0.75
Census Tract,29095003800,Black,27,2020-06-28,1,0.5
Census Tract,29095004300,White,1,2019-12-29,0,0
Census Tract,29095004300,White,2,2020-01-05,0,0.75
Census Tract,29095004300,White,3,2020-01-12,0,0.25
Census Tract,29095004300,White,4,2020-01-19,2,0.75
Census Tract,29095004300,White,5,2020-01-26,0,0
Census Tract,29095004300,White,6,2020-02-02,0,1.25
Census Tract,29095004300,White,7,2020-02-09,0,0.25
Census Tract,29095004300,White,8,2020-02-16,0,0
Census Tract,29095004300,White,9,2020-02-23,0,0.5
Census Tract,29095004300,White,10,2020-03-01,1,0
Census Tract,29095004300,White,11,2020-03-08,2,0.5
Census Tract,29095004300,White,12,2020-03-15,0,0.5
Census Tract,29095004300,White,13,2020-03-22,0,0.5
Census Tract,29095004300,White,14,2020-03-29,0,0
Census Tract,29095004300,White,15,2020-04-05,0,0.25
Census Tract,29095004300,White,16,2020-04-12,0,0.25
Census Tract,29095004300,White,17,2020-04-19,0,0
Census Tract,29095004300,White,18,2020-04-26,0,0.25
Census Tract,29095004300,White,19,2020-05-03,0,0.75
Census Tract,29095004300,White,20,2020-05-10,1,0.5
Census Tract,29095004300,White,21,2020-05-17,2,0.75
Census Tract,29095004300,White,22,2020-05-24,0,0
Census Tract,29095004300,White,23,2020-05-31,0,0.25
Census Tract,29095004300,White,24,2020-06-07,1,0
Census Tract,29095004300,White,25,2020-06-14,0,0.75
Census Tract,29095004300,White,26,2020-06-21,0,1.25
Census Tract,29095004300,White,27,2020-06-28,0,0
Census Tract,29095004400,White,1,2019-12-29,0,0
Census Tract,29095004400,White,2,2020-01-05,1,0
Census Tract,29095004400,White,3,2020-01-12,0,0
Census Tract,29095004400,White,4,2020-01-19,0,0
Census Tract,29095004400,White,5,2020-01-26,0,0
Census Tract,29095004400,White,6,2020-02-02,0,0.25
Census Tract,29095004400,White,7,2020-02-09,0,0
Census Tract,29095004400,White,8,2020-02-16,0,0.25
Census Tract,29095004400,White,9,2020-02-23,0,0.25
Census Tract,29095004400,White,10,2020-03-01,0,0.25
Census Tract,29095004400,White,11,2020-03-08,0,0.25
Census Tract,29095004400,White,12,2020-03-15,0,0
Census Tract,29095004400,White,13,2020-03-22,0,0
Census Tract,29095004400,White,14,2020-03-29,0,0
Census Tract,29095004400,White,15,2020-04-05,0,0.25
Census Tract,29095004400,White,16,2020-04-12,0,0.25
Census Tract,29095004400,White,17,2020-04-19,0,0
Census Tract,29095004400,White,18,2020-04-26,0,0
Census Tract,29095004400,White,19,2020-05-03,0,0.25
Census Tract,29095004400,White,20,2020-05-10,0,0
Census Tract,29095004400,White,21,2020-05-17,0,0
Census Tract,29095004400,White,22,2020-05-24,0,0
Census Tract,29095004400,White,23,2020-05-31,0,0
Census Tract,29095004400,White,24,2020-06-07,0,0
Census Tract,29095004400,White,25,2020-06-14,0,0
Census Tract,29095004400,White,26,2020-06-21,0,0
Census Tract,29095004400,White,27,2020-06-28,0,0
