site_id,serial_share,filings_pandemic,filings_past_year,filings_past_month,filings_ytd,filings_pandemic_pct_hist,filings_past_year_pct_hist,filings_past_month_pct_hist,filings_ytd_pct_hist,median_rent,renter_hh,hhs_threatened_rate,eviction_filing_rate,site,latest_update
45019,0.3765296517100722,43298,10483,817,3590,0.8228899405135223,1.0187560738581147,1.0988567585743108,1.0554167279141555,1665,65685,0.0970388977696582,0.15959503691862678,charleston,2025-05-01
39035,0.1680335338071806,25625,4470,542,542,0.8515410816648666,0.9458315700380872,1.019755409219191,1.019755409219191,939,95834,0.05725525387649477,0.06219087171567502,cleveland,2025-02-01
39049,0.280949599022784,102744,25521,1945,8222,0.8134015231882452,1.034474372225938,1.109843081312411,1.0304549442286002,1287,274822,0.06851343778882331,0.09286374453282488,columbus,2025-05-01
09,0.16124678663239075,81256,19679,1373,6144,0.7815293761211113,0.9684785550825562,0.8892487046632125,0.9372997711670481,1463,494848,0.03144399896533885,0.03976776707190895,connecticut,2025-05-01
09001,0.17080125463358997,16821,3959,278,1209,0.7651473799126638,0.9218768191873327,0.7875354107648725,0.8783145659280784,1644,118307,0.02964321637772913,0.03346378489861124,bridgeport,2025-05-01
09003,0.14649956784788246,26374,6574,439,2035,0.7708540363593851,0.9834692198369362,0.9051546391752577,0.9345579793340988,1221,121667,0.03803825194999465,0.05403272867745568,hartford,2025-05-01
48113,0.211810670595017,165523,37454,2863,13116,0.8693366386294226,1.0083594707014687,0.9696867061812023,1.067252532649823,1597,493482,0.06327687737344018,0.07589739848667226,dallas,2025-05-01
10,0.33773234200743496,52144,11755,874,3838,0.799307136342385,0.9233367370984211,1.0380047505938241,0.9320058280718796,1358,108917,0.0987908223693271,0.10792621904753161,delaware,2025-05-01
48439,0.24406253729562,182304,46528,3286,14596,0.7658158721623847,0.9994415087854964,0.9428981348637016,0.9825647929989902,1618,458787,0.07305350849086831,0.10141525370160881,fortworth,2025-05-01
48201,0.23435548152995064,327540,76337,5437,24953,0.7917264417632435,0.9437136852515762,0.9038317679328401,0.9333283462063549,1403,848172,0.07928108921303698,0.09000179208934037,houston,2025-05-01
45045,0.3601909877648463,63908,14672,1076,4810,0.8409887947994183,0.988013468013468,0.9061052631578947,1.0173434856175974,1295,72371,0.13890923159829213,0.20273313896450235,greenville,2025-05-01
12103,0.08799266727772685,84004,17424,1392,4583,0.8422002436248979,0.9505728314238953,0.9307923771313942,0.9191736863217007,1764,368395,0.03553794161158539,0.051596791487398035,tampa,2025-04-01
18,0.20304559180967813,316642,70709,5068,22277,0.8393626355565805,0.9610988025172962,0.8664729013506582,0.9421840636102182,1044,814438,0.06668156446531227,0.08681937728838782,indiana,2025-05-01
18141,0.1753410813542193,12010,2829,203,842,0.811705866450392,0.977370875798929,1.0124688279301746,0.9048898441698012,1077,33066,0.05984999697574548,0.0855561604064598,southbend,2025-05-01
12031,0.1623199688594784,61197,13919,1008,4817,0.8369507241619826,0.9744810445619071,1.0110330992978938,1.0050073023158774,1516,177265,0.07246213296477026,0.07852085860152878,jacksonville,2025-05-01
47157,0.2750867169965313,118250,24237,729,4199,0.7848980959998407,0.8755192717552288,0.3543134872417983,0.5764689730917079,1226,168231,0.1456628088758909,0.15716701224128513,memphis,2025-04-01
