type,GEOID,month,filings_2020,filings_avg,last_updated
Census Tract,51027010500,04/2020,0,0,2023-01-07
Census Tract,51027010500,05/2020,0,0,2023-01-07
Census Tract,51027010500,06/2020,0,0,2023-01-07
Census Tract,51027010500,07/2020,0,0,2023-01-07
Census Tract,51027010500,08/2020,0,0,2023-01-07
Census Tract,51027010500,09/2020,0,0,2023-01-07
Census Tract,51027010500,10/2020,0,0,2023-01-07
Census Tract,51027010500,11/2020,0,0,2023-01-07
Census Tract,51027010500,12/2020,0,0,2023-01-07
Census Tract,51027010500,01/2021,0,0,2023-01-07
Census Tract,51027010500,02/2021,0,0,2023-01-07
Census Tract,51027010500,03/2021,0,0,2023-01-07
Census Tract,51027010500,04/2021,0,0,2023-01-07
Census Tract,51027010500,05/2021,0,0,2023-01-07
Census Tract,51027010500,06/2021,0,0,2023-01-07
Census Tract,51027010500,07/2021,0,0,2023-01-07
Census Tract,51027010500,08/2021,0,0,2023-01-07
Census Tract,51027010500,09/2021,0,0,2023-01-07
Census Tract,51027010500,10/2021,0,0,2023-01-07
Census Tract,51027010500,11/2021,0,0,2023-01-07
Census Tract,51027010500,12/2021,0,0,2023-01-07
Census Tract,51027010500,01/2022,0,0,2023-01-07
Census Tract,51027010500,02/2022,0,0,2023-01-07
Census Tract,51027010500,03/2022,0,0,2023-01-07
Census Tract,51027010500,04/2022,0,0,2023-01-07
Census Tract,51027010500,05/2022,0,0,2023-01-07
Census Tract,51027010500,06/2022,0,0,2023-01-07
Census Tract,51027010500,07/2022,0,0,2023-01-07
Census Tract,51027010500,08/2022,0,0,2023-01-07
Census Tract,51027010500,09/2022,0,0,2023-01-07
Census Tract,51027010500,10/2022,0,0,2023-01-07
Census Tract,51027010500,11/2022,0,0,2023-01-07
Census Tract,51027010500,12/2022,0,0,2023-01-07
Census Tract,51027010500,01/2023,0,0,2023-01-07
Census Tract,51027010600,01/2020,0,0,2023-01-07
Census Tract,51027010600,02/2020,0,0,2023-01-07
Census Tract,51027010600,03/2020,0,0,2023-01-07
Census Tract,51027010600,04/2020,0,0,2023-01-07
Census Tract,51027010600,05/2020,0,0,2023-01-07
Census Tract,51027010600,06/2020,0,0,2023-01-07
Census Tract,51027010600,07/2020,0,0,2023-01-07
Census Tract,51027010600,08/2020,0,0,2023-01-07
Census Tract,51027010600,09/2020,0,0,2023-01-07
Census Tract,51027010600,10/2020,0,0,2023-01-07
Census Tract,51027010600,11/2020,0,0,2023-01-07
Census Tract,51027010600,12/2020,0,0,2023-01-07
Census Tract,51027010600,01/2021,0,0,2023-01-07
Census Tract,51027010600,02/2021,0,0,2023-01-07
Census Tract,51027010600,03/2021,0,0,2023-01-07
Census Tract,51027010600,04/2021,0,0,2023-01-07
Census Tract,51027010600,05/2021,0,0,2023-01-07
Census Tract,51027010600,06/2021,0,0,2023-01-07
Census Tract,51027010600,07/2021,0,0,2023-01-07
Census Tract,51027010600,08/2021,0,0,2023-01-07
Census Tract,51027010600,09/2021,0,0,2023-01-07
Census Tract,51027010600,10/2021,0,0,2023-01-07
Census Tract,51027010600,11/2021,0,0,2023-01-07
Census Tract,51027010600,12/2021,0,0,2023-01-07
Census Tract,51027010600,01/2022,0,0,2023-01-07
Census Tract,51027010600,02/2022,0,0,2023-01-07
Census Tract,51027010600,03/2022,0,0,2023-01-07
Census Tract,51027010600,04/2022,0,0,2023-01-07
Census Tract,51027010600,05/2022,0,0,2023-01-07
Census Tract,51027010600,06/2022,0,0,2023-01-07
Census Tract,51027010600,07/2022,0,0,2023-01-07
Census Tract,51027010600,08/2022,0,0,2023-01-07
Census Tract,51027010600,09/2022,0,0,2023-01-07
Census Tract,51027010600,10/2022,0,0,2023-01-07
Census Tract,51027010600,11/2022,0,0,2023-01-07
Census Tract,51027010600,12/2022,0,0,2023-01-07
Census Tract,51027010600,01/2023,0,0,2023-01-07
Census Tract,51027010700,01/2020,0,0,2023-01-07
Census Tract,51027010700,02/2020,0,0,2023-01-07
Census Tract,51027010700,03/2020,0,0,2023-01-07
Census Tract,51027010700,04/2020,0,0,2023-01-07
Census Tract,51027010700,05/2020,0,0,2023-01-07
Census Tract,51027010700,06/2020,0,0,2023-01-07
Census Tract,51027010700,07/2020,0,0,2023-01-07
Census Tract,51027010700,08/2020,0,0,2023-01-07
Census Tract,51027010700,09/2020,0,0,2023-01-07
Census Tract,51027010700,10/2020,0,0,2023-01-07
Census Tract,51027010700,11/2020,0,0,2023-01-07
Census Tract,51027010700,12/2020,0,0,2023-01-07
Census Tract,51027010700,01/2021,0,0,2023-01-07
Census Tract,51027010700,02/2021,0,0,2023-01-07
Census Tract,51027010700,03/2021,0,0,2023-01-07
Census Tract,51027010700,04/2021,0,0,2023-01-07
Census Tract,51027010700,05/2021,0,0,2023-01-07
Census Tract,51027010700,06/2021,0,0,2023-01-07
Census Tract,51027010700,07/2021,0,0,2023-01-07
Census Tract,51027010700,08/2021,0,0,2023-01-07
Census Tract,51027010700,09/2021,0,0,2023-01-07
Census Tract,51027010700,10/2021,0,0,2023-01-07
Census Tract,51027010700,11/2021,0,0,2023-01-07
Census Tract,51027010700,12/2021,0,0,2023-01-07
Census Tract,51027010700,01/2022,0,0,2023-01-07
Census Tract,51027010700,02/2022,0,0,2023-01-07
Census Tract,51027010700,03/2022,0,0,2023-01-07
Census Tract,51027010700,04/2022,0,0,2023-01-07
Census Tract,51027010700,05/2022,0,0,2023-01-07
Census Tract,51027010700,06/2022,0,0,2023-01-07
Census Tract,51027010700,07/2022,0,0,2023-01-07
Census Tract,51027010700,08/2022,0,0,2023-01-07
Census Tract,51027010700,09/2022,0,0,2023-01-07
Census Tract,51027010700,10/2022,0,0,2023-01-07
Census Tract,51027010700,11/2022,0,0,2023-01-07
Census Tract,51027010700,12/2022,0,0,2023-01-07
Census Tract,51027010700,01/2023,0,0,2023-01-07
Census Tract,51029930101,01/2020,0,0,2023-01-07
Census Tract,51029930101,02/2020,0,0,2023-01-07
Census Tract,51029930101,03/2020,0,0,2023-01-07
Census Tract,51029930101,04/2020,0,0,2023-01-07
Census Tract,51029930101,05/2020,0,0,2023-01-07
Census Tract,51029930101,06/2020,0,0,2023-01-07
Census Tract,51029930101,07/2020,0,0,2023-01-07
Census Tract,51029930101,08/2020,0,0,2023-01-07
Census Tract,51029930101,09/2020,0,0,2023-01-07
Census Tract,51029930101,10/2020,0,0,2023-01-07
Census Tract,51029930101,11/2020,0,0,2023-01-07
Census Tract,51029930101,12/2020,0,0,2023-01-07
Census Tract,51029930101,01/2021,0,0,2023-01-07
Census Tract,51029930101,02/2021,0,0,2023-01-07
Census Tract,51029930101,03/2021,0,0,2023-01-07
Census Tract,51029930101,04/2021,0,0,2023-01-07
Census Tract,51029930101,05/2021,0,0,2023-01-07
Census Tract,51029930101,06/2021,0,0,2023-01-07
Census Tract,51029930101,07/2021,0,0,2023-01-07
Census Tract,51029930101,08/2021,0,0,2023-01-07
Census Tract,51029930101,09/2021,0,0,2023-01-07
Census Tract,51029930101,10/2021,0,0,2023-01-07
Census Tract,51029930101,11/2021,0,0,2023-01-07
Census Tract,51029930101,12/2021,0,0,2023-01-07
Census Tract,51029930101,01/2022,0,0,2023-01-07
Census Tract,51029930101,02/2022,0,0,2023-01-07
Census Tract,51029930101,03/2022,0,0,2023-01-07
Census Tract,51029930101,04/2022,0,0,2023-01-07
Census Tract,51029930101,05/2022,0,0,2023-01-07
Census Tract,51029930101,06/2022,0,0,2023-01-07
Census Tract,51029930101,07/2022,0,0,2023-01-07
Census Tract,51029930101,08/2022,0,0,2023-01-07
Census Tract,51029930101,09/2022,0,0,2023-01-07
Census Tract,51029930101,10/2022,0,0,2023-01-07
Census Tract,51029930101,11/2022,0,0,2023-01-07
Census Tract,51029930101,12/2022,0,0,2023-01-07
Census Tract,51029930101,01/2023,0,0,2023-01-07
Census Tract,51029930102,01/2020,0,0,2023-01-07
Census Tract,51029930102,02/2020,0,0,2023-01-07
Census Tract,51029930102,03/2020,0,0,2023-01-07
Census Tract,51029930102,04/2020,0,0,2023-01-07
Census Tract,51029930102,05/2020,0,0,2023-01-07
Census Tract,51029930102,06/2020,0,0,2023-01-07
Census Tract,51029930102,07/2020,0,0,2023-01-07
Census Tract,51029930102,08/2020,0,0,2023-01-07
Census Tract,51029930102,09/2020,0,0,2023-01-07
Census Tract,51029930102,10/2020,0,0,2023-01-07
Census Tract,51029930102,11/2020,0,0,2023-01-07
Census Tract,51029930102,12/2020,0,0,2023-01-07
Census Tract,51029930102,01/2021,0,0,2023-01-07
Census Tract,51029930102,02/2021,0,0,2023-01-07
Census Tract,51029930102,03/2021,0,0,2023-01-07
Census Tract,51029930102,04/2021,0,0,2023-01-07
Census Tract,51029930102,05/2021,0,0,2023-01-07
Census Tract,51029930102,06/2021,0,0,2023-01-07
Census Tract,51029930102,07/2021,0,0,2023-01-07
Census Tract,51029930102,08/2021,0,0,2023-01-07
Census Tract,51029930102,09/2021,0,0,2023-01-07
Census Tract,51029930102,10/2021,0,0,2023-01-07
Census Tract,51029930102,11/2021,0,0,2023-01-07
Census Tract,51029930102,12/2021,0,0,2023-01-07
Census Tract,51029930102,01/2022,0,0,2023-01-07
Census Tract,51029930102,02/2022,0,0,2023-01-07
Census Tract,51029930102,03/2022,0,0,2023-01-07
Census Tract,51029930102,04/2022,0,0,2023-01-07
Census Tract,51029930102,05/2022,0,0,2023-01-07
Census Tract,51029930102,06/2022,0,0,2023-01-07
Census Tract,51029930102,07/2022,0,0,2023-01-07
Census Tract,51029930102,08/2022,0,0,2023-01-07
Census Tract,51029930102,09/2022,0,0,2023-01-07
Census Tract,51029930102,10/2022,0,0,2023-01-07
Census Tract,51029930102,11/2022,0,0,2023-01-07
Census Tract,51029930102,12/2022,0,0,2023-01-07
Census Tract,51029930102,01/2023,0,0,2023-01-07
Census Tract,51029930201,01/2020,0,0,2023-01-07
Census Tract,51029930201,02/2020,0,0,2023-01-07
Census Tract,51029930201,03/2020,0,0,2023-01-07
Census Tract,51029930201,04/2020,0,0,2023-01-07
Census Tract,51029930201,05/2020,0,0,2023-01-07
Census Tract,51029930201,06/2020,0,0,2023-01-07
Census Tract,51029930201,07/2020,0,0,2023-01-07
Census Tract,51029930201,08/2020,0,0,2023-01-07
Census Tract,51029930201,09/2020,0,0,2023-01-07
Census Tract,51029930201,10/2020,0,0,2023-01-07
Census Tract,51029930201,11/2020,0,0,2023-01-07
Census Tract,51029930201,12/2020,0,0,2023-01-07
Census Tract,51029930201,01/2021,0,0,2023-01-07
Census Tract,51029930201,02/2021,0,0,2023-01-07
Census Tract,51029930201,03/2021,0,0,2023-01-07
Census Tract,51029930201,04/2021,0,0,2023-01-07
Census Tract,51029930201,05/2021,0,0,2023-01-07
Census Tract,51029930201,06/2021,0,0,2023-01-07
Census Tract,51029930201,07/2021,0,0,2023-01-07
Census Tract,51029930201,08/2021,0,0,2023-01-07
Census Tract,51029930201,09/2021,0,0,2023-01-07
Census Tract,51029930201,10/2021,0,0,2023-01-07
Census Tract,51029930201,11/2021,0,0,2023-01-07
Census Tract,51029930201,12/2021,0,0,2023-01-07
Census Tract,51029930201,01/2022,0,0,2023-01-07
Census Tract,51029930201,02/2022,0,0,2023-01-07
Census Tract,51029930201,03/2022,0,0,2023-01-07
Census Tract,51029930201,04/2022,0,0,2023-01-07
Census Tract,51029930201,05/2022,0,0,2023-01-07
Census Tract,51029930201,06/2022,0,0,2023-01-07
Census Tract,51029930201,07/2022,0,0,2023-01-07
Census Tract,51029930201,08/2022,0,0,2023-01-07
Census Tract,51029930201,09/2022,0,0,2023-01-07
Census Tract,51029930201,10/2022,0,0,2023-01-07
Census Tract,51029930201,11/2022,0,0,2023-01-07
Census Tract,51029930201,12/2022,0,0,2023-01-07
Census Tract,51029930201,01/2023,0,0,2023-01-07
Census Tract,51029930202,01/2020,0,0,2023-01-07
Census Tract,51029930202,02/2020,0,0,2023-01-07
Census Tract,51029930202,03/2020,0,0,2023-01-07
Census Tract,51029930202,04/2020,0,0,2023-01-07
Census Tract,51029930202,05/2020,0,0,2023-01-07
Census Tract,51029930202,06/2020,0,0,2023-01-07
Census Tract,51029930202,07/2020,0,0,2023-01-07
Census Tract,51029930202,08/2020,0,0,2023-01-07
Census Tract,51029930202,09/2020,0,0,2023-01-07
Census Tract,51029930202,10/2020,0,0,2023-01-07
Census Tract,51029930202,11/2020,0,0,2023-01-07
Census Tract,51029930202,12/2020,0,0,2023-01-07
Census Tract,51029930202,01/2021,0,0,2023-01-07
Census Tract,51029930202,02/2021,0,0,2023-01-07
Census Tract,51029930202,03/2021,0,0,2023-01-07
Census Tract,51029930202,04/2021,0,0,2023-01-07
Census Tract,51029930202,05/2021,0,0,2023-01-07
Census Tract,51029930202,06/2021,0,0,2023-01-07
Census Tract,51029930202,07/2021,0,0,2023-01-07
Census Tract,51029930202,08/2021,0,0,2023-01-07
Census Tract,51029930202,09/2021,0,0,2023-01-07
Census Tract,51029930202,10/2021,0,0,2023-01-07
Census Tract,51029930202,11/2021,0,0,2023-01-07
Census Tract,51029930202,12/2021,0,0,2023-01-07
Census Tract,51029930202,01/2022,0,0,2023-01-07
Census Tract,51029930202,02/2022,0,0,2023-01-07
Census Tract,51029930202,03/2022,0,0,2023-01-07
Census Tract,51029930202,04/2022,0,0,2023-01-07
Census Tract,51029930202,05/2022,0,0,2023-01-07
Census Tract,51029930202,06/2022,0,0,2023-01-07
Census Tract,51029930202,07/2022,0,0,2023-01-07
Census Tract,51029930202,08/2022,0,0,2023-01-07
Census Tract,51029930202,09/2022,0,0,2023-01-07
Census Tract,51029930202,10/2022,0,0,2023-01-07
Census Tract,51029930202,11/2022,0,0,2023-01-07
Census Tract,51029930202,12/2022,0,0,2023-01-07
Census Tract,51029930202,01/2023,0,0,2023-01-07
Census Tract,51031020101,01/2020,0,0,2023-01-07
Census Tract,51031020101,02/2020,0,0,2023-01-07
Census Tract,51031020101,03/2020,0,0,2023-01-07
Census Tract,51031020101,04/2020,0,0,2023-01-07
Census Tract,51031020101,05/2020,0,0,2023-01-07
Census Tract,51031020101,06/2020,0,0,2023-01-07
Census Tract,51031020101,07/2020,0,0,2023-01-07
Census Tract,51031020101,08/2020,0,0,2023-01-07
Census Tract,51031020101,09/2020,0,0,2023-01-07
Census Tract,51031020101,10/2020,0,0,2023-01-07
Census Tract,51031020101,11/2020,0,0,2023-01-07
Census Tract,51031020101,12/2020,0,0,2023-01-07
Census Tract,51031020101,01/2021,0,0,2023-01-07
Census Tract,51031020101,02/2021,0,0,2023-01-07
Census Tract,51031020101,03/2021,0,0,2023-01-07
Census Tract,51031020101,04/2021,0,0,2023-01-07
Census Tract,51031020101,05/2021,0,0,2023-01-07
Census Tract,51031020101,06/2021,0,0,2023-01-07
Census Tract,51031020101,07/2021,0,0,2023-01-07
Census Tract,51031020101,08/2021,0,0,2023-01-07
Census Tract,51031020101,09/2021,0,0,2023-01-07
Census Tract,51031020101,10/2021,0,0,2023-01-07
Census Tract,51031020101,11/2021,0,0,2023-01-07
Census Tract,51031020101,12/2021,0,0,2023-01-07
Census Tract,51031020101,01/2022,0,0,2023-01-07
Census Tract,51031020101,02/2022,0,0,2023-01-07
Census Tract,51031020101,03/2022,0,0,2023-01-07
Census Tract,51031020101,04/2022,0,0,2023-01-07
Census Tract,51031020101,05/2022,0,0,2023-01-07
Census Tract,51031020101,06/2022,0,0,2023-01-07
Census Tract,51031020101,07/2022,0,0,2023-01-07
Census Tract,51031020101,08/2022,0,0,2023-01-07
Census Tract,51031020101,09/2022,0,0,2023-01-07
Census Tract,51031020101,10/2022,0,0,2023-01-07
Census Tract,51031020101,11/2022,0,0,2023-01-07
Census Tract,51031020101,12/2022,0,0,2023-01-07
Census Tract,51031020101,01/2023,0,0,2023-01-07
Census Tract,51031020102,01/2020,0,0,2023-01-07
Census Tract,51031020102,02/2020,0,0,2023-01-07
Census Tract,51031020102,03/2020,0,0,2023-01-07
Census Tract,51031020102,04/2020,0,0,2023-01-07
Census Tract,51031020102,05/2020,0,0,2023-01-07
Census Tract,51031020102,06/2020,0,0,2023-01-07
Census Tract,51031020102,07/2020,0,0,2023-01-07
Census Tract,51031020102,08/2020,0,0,2023-01-07
Census Tract,51031020102,09/2020,0,0,2023-01-07
Census Tract,51031020102,10/2020,0,0,2023-01-07
Census Tract,51031020102,11/2020,0,0,2023-01-07
Census Tract,51031020102,12/2020,0,0,2023-01-07
Census Tract,51031020102,01/2021,0,0,2023-01-07
Census Tract,51031020102,02/2021,0,0,2023-01-07
Census Tract,51031020102,03/2021,0,0,2023-01-07
Census Tract,51031020102,04/2021,0,0,2023-01-07
Census Tract,51031020102,05/2021,0,0,2023-01-07
Census Tract,51031020102,06/2021,0,0,2023-01-07
Census Tract,51031020102,07/2021,0,0,2023-01-07
Census Tract,51031020102,08/2021,0,0,2023-01-07
Census Tract,51031020102,09/2021,0,0,2023-01-07
Census Tract,51031020102,10/2021,0,0,2023-01-07
Census Tract,51031020102,11/2021,0,0,2023-01-07
Census Tract,51031020102,12/2021,0,0,2023-01-07
Census Tract,51031020102,01/2022,0,0,2023-01-07
Census Tract,51031020102,02/2022,0,0,2023-01-07
Census Tract,51031020102,03/2022,0,0,2023-01-07
Census Tract,51031020102,04/2022,0,0,2023-01-07
Census Tract,51031020102,05/2022,0,0,2023-01-07
Census Tract,51031020102,06/2022,0,0,2023-01-07
Census Tract,51031020102,07/2022,0,0,2023-01-07
Census Tract,51031020102,08/2022,0,0,2023-01-07
Census Tract,51031020102,09/2022,0,0,2023-01-07
Census Tract,51031020102,10/2022,0,0,2023-01-07
Census Tract,51031020102,11/2022,0,0,2023-01-07
Census Tract,51031020102,12/2022,0,0,2023-01-07
Census Tract,51031020102,01/2023,0,0,2023-01-07
Census Tract,51031020200,01/2020,0,0,2023-01-07
Census Tract,51031020200,02/2020,0,0,2023-01-07
Census Tract,51031020200,03/2020,0,0,2023-01-07
Census Tract,51031020200,04/2020,0,0,2023-01-07
Census Tract,51031020200,05/2020,0,0,2023-01-07
Census Tract,51031020200,06/2020,0,0,2023-01-07
Census Tract,51031020200,07/2020,0,0,2023-01-07
Census Tract,51031020200,08/2020,0,0,2023-01-07
Census Tract,51031020200,09/2020,0,0,2023-01-07
Census Tract,51031020200,10/2020,0,0,2023-01-07
Census Tract,51031020200,11/2020,0,0,2023-01-07
Census Tract,51031020200,12/2020,0,0,2023-01-07
Census Tract,51031020200,01/2021,0,0,2023-01-07
Census Tract,51031020200,02/2021,0,0,2023-01-07
Census Tract,51031020200,03/2021,0,0,2023-01-07
Census Tract,51031020200,04/2021,0,0,2023-01-07
Census Tract,51031020200,05/2021,0,0,2023-01-07
Census Tract,51031020200,06/2021,0,0,2023-01-07
Census Tract,51031020200,07/2021,0,0,2023-01-07
Census Tract,51031020200,08/2021,0,0,2023-01-07
Census Tract,51031020200,09/2021,0,0,2023-01-07
Census Tract,51031020200,10/2021,0,0,2023-01-07
Census Tract,51031020200,11/2021,0,0,2023-01-07
Census Tract,51031020200,12/2021,0,0,2023-01-07
Census Tract,51031020200,01/2022,0,0,2023-01-07
Census Tract,51031020200,02/2022,0,0,2023-01-07
Census Tract,51031020200,03/2022,0,0,2023-01-07
Census Tract,51031020200,04/2022,0,0,2023-01-07
Census Tract,51031020200,05/2022,0,0,2023-01-07
Census Tract,51031020200,06/2022,0,0,2023-01-07
Census Tract,51031020200,07/2022,0,0,2023-01-07
Census Tract,51031020200,08/2022,0,0,2023-01-07
Census Tract,51031020200,09/2022,0,0,2023-01-07
Census Tract,51031020200,10/2022,0,0,2023-01-07
Census Tract,51031020200,11/2022,0,0,2023-01-07
Census Tract,51031020200,12/2022,0,0,2023-01-07
Census Tract,51031020200,01/2023,0,0,2023-01-07
Census Tract,51031020300,01/2020,0,0,2023-01-07
Census Tract,51031020300,02/2020,0,0,2023-01-07
Census Tract,51031020300,03/2020,0,0,2023-01-07
Census Tract,51031020300,04/2020,0,0,2023-01-07
Census Tract,51031020300,05/2020,0,0,2023-01-07
Census Tract,51031020300,06/2020,0,0,2023-01-07
Census Tract,51031020300,07/2020,0,0,2023-01-07
Census Tract,51031020300,08/2020,0,0,2023-01-07
Census Tract,51031020300,09/2020,0,0,2023-01-07
Census Tract,51031020300,10/2020,0,0,2023-01-07
Census Tract,51031020300,11/2020,0,0,2023-01-07
Census Tract,51031020300,12/2020,0,0,2023-01-07
Census Tract,51031020300,01/2021,0,0,2023-01-07
Census Tract,51031020300,02/2021,0,0,2023-01-07
Census Tract,51031020300,03/2021,0,0,2023-01-07
Census Tract,51031020300,04/2021,0,0,2023-01-07
Census Tract,51031020300,05/2021,0,0,2023-01-07
Census Tract,51031020300,06/2021,0,0,2023-01-07
Census Tract,51031020300,07/2021,0,0,2023-01-07
Census Tract,51031020300,08/2021,0,0,2023-01-07
Census Tract,51031020300,09/2021,0,0,2023-01-07
Census Tract,51031020300,10/2021,0,0,2023-01-07
Census Tract,51031020300,11/2021,0,0,2023-01-07
Census Tract,51031020300,12/2021,0,0,2023-01-07
Census Tract,51031020300,01/2022,0,0,2023-01-07
Census Tract,51031020300,02/2022,0,0,2023-01-07
Census Tract,51031020300,03/2022,0,0,2023-01-07
Census Tract,51031020300,04/2022,0,0,2023-01-07
Census Tract,51031020300,05/2022,0,0,2023-01-07
Census Tract,51031020300,06/2022,0,0,2023-01-07
Census Tract,51031020300,07/2022,0,0,2023-01-07
Census Tract,51031020300,08/2022,0,0,2023-01-07
Census Tract,51031020300,09/2022,0,0,2023-01-07
Census Tract,51031020300,10/2022,0,0,2023-01-07
Census Tract,51031020300,11/2022,0,0,2023-01-07
Census Tract,51031020300,12/2022,0,0,2023-01-07
Census Tract,51031020300,01/2023,0,0,2023-01-07
Census Tract,51031020401,01/2020,0,0,2023-01-07
Census Tract,51031020401,02/2020,0,0,2023-01-07
Census Tract,51031020401,03/2020,0,0,2023-01-07
Census Tract,51031020401,04/2020,0,0,2023-01-07
Census Tract,51031020401,05/2020,0,0,2023-01-07
Census Tract,51031020401,06/2020,0,0,2023-01-07
Census Tract,51031020401,07/2020,0,0,2023-01-07
Census Tract,51031020401,08/2020,0,0,2023-01-07
Census Tract,51031020401,09/2020,0,0,2023-01-07
Census Tract,51031020401,10/2020,0,0,2023-01-07
Census Tract,51031020401,11/2020,0,0,2023-01-07
Census Tract,51031020401,12/2020,0,0,2023-01-07
Census Tract,51031020401,01/2021,0,0,2023-01-07
Census Tract,51031020401,02/2021,0,0,2023-01-07
Census Tract,51031020401,03/2021,0,0,2023-01-07
Census Tract,51031020401,04/2021,0,0,2023-01-07
Census Tract,51031020401,05/2021,0,0,2023-01-07
Census Tract,51031020401,06/2021,0,0,2023-01-07
Census Tract,51031020401,07/2021,0,0,2023-01-07
Census Tract,51031020401,08/2021,0,0,2023-01-07
Census Tract,51031020401,09/2021,0,0,2023-01-07
Census Tract,51031020401,10/2021,0,0,2023-01-07
Census Tract,51031020401,11/2021,0,0,2023-01-07
Census Tract,51031020401,12/2021,0,0,2023-01-07
Census Tract,51031020401,01/2022,0,0,2023-01-07
Census Tract,51031020401,02/2022,0,0,2023-01-07
Census Tract,51031020401,03/2022,0,0,2023-01-07
Census Tract,51031020401,04/2022,0,0,2023-01-07
Census Tract,51031020401,05/2022,0,0,2023-01-07
Census Tract,51031020401,06/2022,0,0,2023-01-07
Census Tract,51031020401,07/2022,0,0,2023-01-07
Census Tract,51031020401,08/2022,0,0,2023-01-07
Census Tract,51031020401,09/2022,0,0,2023-01-07
Census Tract,51031020401,10/2022,0,0,2023-01-07
Census Tract,51031020401,11/2022,0,0,2023-01-07
Census Tract,51031020401,12/2022,0,0,2023-01-07
Census Tract,51031020401,01/2023,0,0,2023-01-07
Census Tract,51031020402,01/2020,0,0,2023-01-07
Census Tract,51031020402,02/2020,0,0,2023-01-07
Census Tract,51031020402,03/2020,0,0,2023-01-07
Census Tract,51031020402,04/2020,0,0,2023-01-07
Census Tract,51031020402,05/2020,0,0,2023-01-07
Census Tract,51031020402,06/2020,0,0,2023-01-07
Census Tract,51031020402,07/2020,0,0,2023-01-07
Census Tract,51031020402,08/2020,0,0,2023-01-07
Census Tract,51031020402,09/2020,0,0,2023-01-07
Census Tract,51031020402,10/2020,0,0,2023-01-07
Census Tract,51031020402,11/2020,0,0,2023-01-07
Census Tract,51031020402,12/2020,0,0,2023-01-07
Census Tract,51031020402,01/2021,0,0,2023-01-07
Census Tract,51031020402,02/2021,0,0,2023-01-07
Census Tract,51031020402,03/2021,0,0,2023-01-07
Census Tract,51031020402,04/2021,0,0,2023-01-07
Census Tract,51031020402,05/2021,0,0,2023-01-07
Census Tract,51031020402,06/2021,0,0,2023-01-07
Census Tract,51031020402,07/2021,0,0,2023-01-07
Census Tract,51031020402,08/2021,0,0,2023-01-07
Census Tract,51031020402,09/2021,0,0,2023-01-07
Census Tract,51031020402,10/2021,0,0,2023-01-07
Census Tract,51031020402,11/2021,0,0,2023-01-07
Census Tract,51031020402,12/2021,0,0,2023-01-07
Census Tract,51031020402,01/2022,0,0,2023-01-07
Census Tract,51031020402,02/2022,0,0,2023-01-07
Census Tract,51031020402,03/2022,0,0,2023-01-07
Census Tract,51031020402,04/2022,0,0,2023-01-07
Census Tract,51031020402,05/2022,0,0,2023-01-07
Census Tract,51031020402,06/2022,0,0,2023-01-07
Census Tract,51031020402,07/2022,0,0,2023-01-07
Census Tract,51031020402,08/2022,0,0,2023-01-07
Census Tract,51031020402,09/2022,0,0,2023-01-07
Census Tract,51031020402,10/2022,0,0,2023-01-07
Census Tract,51031020402,11/2022,0,0,2023-01-07
Census Tract,51031020402,12/2022,0,0,2023-01-07
Census Tract,51031020402,01/2023,0,0,2023-01-07
Census Tract,51031020403,01/2020,0,0,2023-01-07
Census Tract,51031020403,02/2020,0,0,2023-01-07
Census Tract,51031020403,03/2020,0,0,2023-01-07
Census Tract,51031020403,04/2020,0,0,2023-01-07
Census Tract,51031020403,05/2020,0,0,2023-01-07
Census Tract,51031020403,06/2020,0,0,2023-01-07
Census Tract,51031020403,07/2020,0,0,2023-01-07
Census Tract,51031020403,08/2020,0,0,2023-01-07
Census Tract,51031020403,09/2020,0,0,2023-01-07
Census Tract,51031020403,10/2020,0,0,2023-01-07
Census Tract,51031020403,11/2020,0,0,2023-01-07
Census Tract,51031020403,12/2020,0,0,2023-01-07
Census Tract,51031020403,01/2021,0,0,2023-01-07
Census Tract,51031020403,02/2021,0,0,2023-01-07
Census Tract,51031020403,03/2021,0,0,2023-01-07
Census Tract,51031020403,04/2021,0,0,2023-01-07
Census Tract,51031020403,05/2021,0,0,2023-01-07
Census Tract,51031020403,06/2021,0,0,2023-01-07
Census Tract,51031020403,07/2021,0,0,2023-01-07
Census Tract,51031020403,08/2021,0,0,2023-01-07
Census Tract,51031020403,09/2021,0,0,2023-01-07
Census Tract,51031020403,10/2021,0,0,2023-01-07
Census Tract,51031020403,11/2021,0,0,2023-01-07
Census Tract,51031020403,12/2021,0,0,2023-01-07
Census Tract,51031020403,01/2022,0,0,2023-01-07
Census Tract,51031020403,02/2022,0,0,2023-01-07
Census Tract,51031020403,03/2022,0,0,2023-01-07
Census Tract,51031020403,04/2022,0,0,2023-01-07
Census Tract,51031020403,05/2022,0,0,2023-01-07
Census Tract,51031020403,06/2022,0,0,2023-01-07
Census Tract,51031020403,07/2022,0,0,2023-01-07
Census Tract,51031020403,08/2022,0,0,2023-01-07
Census Tract,51031020403,09/2022,0,0,2023-01-07
Census Tract,51031020403,10/2022,0,0,2023-01-07
Census Tract,51031020403,11/2022,0,0,2023-01-07
Census Tract,51031020403,12/2022,0,0,2023-01-07
Census Tract,51031020403,01/2023,0,0,2023-01-07
Census Tract,51031020500,01/2020,0,0,2023-01-07
Census Tract,51031020500,02/2020,0,0,2023-01-07
