type,GEOID,week,week_date,filings_2020,filings_avg,last_updated
ZIP Code,15351,22,2020-05-24,0,0,2024-09-07
ZIP Code,15351,23,2020-05-31,0,0.5,2024-09-07
ZIP Code,15351,24,2020-06-07,0,0.5,2024-09-07
ZIP Code,15351,25,2020-06-14,0,0.25,2024-09-07
ZIP Code,15351,26,2020-06-21,0,0.25,2024-09-07
ZIP Code,15351,27,2020-06-28,0,0.75,2024-09-07
ZIP Code,15351,28,2020-07-05,0,0.25,2024-09-07
ZIP Code,15351,29,2020-07-12,0,0.5,2024-09-07
ZIP Code,15351,30,2020-07-19,0,0,2024-09-07
ZIP Code,15351,31,2020-07-26,0,0.25,2024-09-07
ZIP Code,15351,32,2020-08-02,0,0,2024-09-07
ZIP Code,15351,33,2020-08-09,0,0.25,2024-09-07
ZIP Code,15351,34,2020-08-16,0,0.25,2024-09-07
ZIP Code,15351,35,2020-08-23,0,0,2024-09-07
ZIP Code,15351,36,2020-08-30,0,0,2024-09-07
ZIP Code,15351,37,2020-09-06,0,0,2024-09-07
ZIP Code,15351,38,2020-09-13,0,0.25,2024-09-07
ZIP Code,15351,39,2020-09-20,0,0,2024-09-07
ZIP Code,15351,40,2020-09-27,0,0,2024-09-07
ZIP Code,15351,41,2020-10-04,0,0,2024-09-07
ZIP Code,15351,42,2020-10-11,1,0,2024-09-07
ZIP Code,15351,43,2020-10-18,2,0.25,2024-09-07
ZIP Code,15351,44,2020-10-25,0,0,2024-09-07
ZIP Code,15351,45,2020-11-01,0,0,2024-09-07
ZIP Code,15351,46,2020-11-08,0,0,2024-09-07
ZIP Code,15351,47,2020-11-15,0,0,2024-09-07
ZIP Code,15351,48,2020-11-22,0,0,2024-09-07
ZIP Code,15351,49,2020-11-29,0,0,2024-09-07
ZIP Code,15351,50,2020-12-06,0,0.5,2024-09-07
ZIP Code,15351,51,2020-12-13,0,0,2024-09-07
ZIP Code,15351,52,2020-12-20,0,0,2024-09-07
ZIP Code,15351,53,2020-12-27,0,0,2024-09-07
ZIP Code,15351,54,2021-01-03,0,0,2024-09-07
ZIP Code,15351,55,2021-01-10,1,0,2024-09-07
ZIP Code,15351,56,2021-01-17,0,0.25,2024-09-07
ZIP Code,15351,57,2021-01-24,0,0,2024-09-07
ZIP Code,15351,58,2021-01-31,0,0.25,2024-09-07
ZIP Code,15351,59,2021-02-07,0,0,2024-09-07
ZIP Code,15351,60,2021-02-14,0,0,2024-09-07
ZIP Code,15351,61,2021-02-21,0,0,2024-09-07
ZIP Code,15351,62,2021-02-28,0,0,2024-09-07
ZIP Code,15351,63,2021-03-07,0,0,2024-09-07
ZIP Code,15351,64,2021-03-14,0,0.25,2024-09-07
ZIP Code,15351,65,2021-03-21,0,0.5,2024-09-07
ZIP Code,15351,66,2021-03-28,0,0,2024-09-07
ZIP Code,15351,67,2021-04-04,0,0,2024-09-07
ZIP Code,15351,68,2021-04-11,0,0.25,2024-09-07
ZIP Code,15351,69,2021-04-18,1,0.25,2024-09-07
ZIP Code,15351,70,2021-04-25,0,0,2024-09-07
ZIP Code,15351,71,2021-05-02,0,0,2024-09-07
ZIP Code,15351,72,2021-05-09,1,0,2024-09-07
ZIP Code,15351,73,2021-05-16,0,0.25,2024-09-07
ZIP Code,15351,74,2021-05-23,0,0,2024-09-07
ZIP Code,15351,75,2021-05-30,0,0.5,2024-09-07
ZIP Code,15351,76,2021-06-06,0,0.5,2024-09-07
ZIP Code,15351,77,2021-06-13,0,0.25,2024-09-07
ZIP Code,15351,78,2021-06-20,1,0.25,2024-09-07
ZIP Code,15351,79,2021-06-27,0,0.75,2024-09-07
ZIP Code,15351,80,2021-07-04,0,0.25,2024-09-07
ZIP Code,15351,81,2021-07-11,0,0.5,2024-09-07
ZIP Code,15351,82,2021-07-18,0,0,2024-09-07
ZIP Code,15351,83,2021-07-25,0,0,2024-09-07
ZIP Code,15351,84,2021-08-01,0,0.25,2024-09-07
ZIP Code,15351,85,2021-08-08,0,0.25,2024-09-07
ZIP Code,15351,86,2021-08-15,0,0.25,2024-09-07
ZIP Code,15351,87,2021-08-22,0,0,2024-09-07
ZIP Code,15351,88,2021-08-29,0,0,2024-09-07
ZIP Code,15351,89,2021-09-05,0,0,2024-09-07
ZIP Code,15351,90,2021-09-12,0,0.25,2024-09-07
ZIP Code,15351,91,2021-09-19,0,0,2024-09-07
ZIP Code,15351,92,2021-09-26,0,0,2024-09-07
ZIP Code,15351,93,2021-10-03,1,0,2024-09-07
ZIP Code,15351,94,2021-10-10,0,0,2024-09-07
ZIP Code,15351,95,2021-10-17,1,0.25,2024-09-07
ZIP Code,15351,96,2021-10-24,0,0,2024-09-07
ZIP Code,15351,97,2021-10-31,0,0,2024-09-07
ZIP Code,15351,98,2021-11-07,1,0,2024-09-07
ZIP Code,15351,99,2021-11-14,0,0,2024-09-07
ZIP Code,15351,100,2021-11-21,0,0,2024-09-07
ZIP Code,15351,101,2021-11-28,1,0,2024-09-07
ZIP Code,15351,102,2021-12-05,0,0.5,2024-09-07
ZIP Code,15351,103,2021-12-12,0,0,2024-09-07
ZIP Code,15351,104,2021-12-19,0,0,2024-09-07
ZIP Code,15351,105,2021-12-26,0,0,2024-09-07
ZIP Code,15351,106,2022-01-02,0,0,2024-09-07
ZIP Code,15351,107,2022-01-09,0,0,2024-09-07
ZIP Code,15351,108,2022-01-16,0,0,2024-09-07
ZIP Code,15351,109,2022-01-23,0,0.25,2024-09-07
ZIP Code,15351,110,2022-01-30,1,0,2024-09-07
ZIP Code,15351,111,2022-02-06,0,0.25,2024-09-07
ZIP Code,15351,112,2022-02-13,0,0,2024-09-07
ZIP Code,15351,113,2022-02-20,0,0,2024-09-07
ZIP Code,15351,114,2022-02-27,0,0,2024-09-07
ZIP Code,15351,115,2022-03-06,0,0,2024-09-07
ZIP Code,15351,116,2022-03-13,0,0.25,2024-09-07
ZIP Code,15351,117,2022-03-20,0,0.5,2024-09-07
ZIP Code,15351,118,2022-03-27,0,0,2024-09-07
ZIP Code,15351,119,2022-04-03,0,0,2024-09-07
ZIP Code,15351,120,2022-04-10,0,0.25,2024-09-07
ZIP Code,15351,121,2022-04-17,0,0.25,2024-09-07
ZIP Code,15351,122,2022-04-24,0,0,2024-09-07
ZIP Code,15351,123,2022-05-01,0,0,2024-09-07
ZIP Code,15351,124,2022-05-08,0,0,2024-09-07
ZIP Code,15351,125,2022-05-15,0,0.25,2024-09-07
ZIP Code,15351,126,2022-05-22,0,0,2024-09-07
ZIP Code,15351,127,2022-05-29,1,0.25,2024-09-07
ZIP Code,15351,128,2022-06-05,0,0.25,2024-09-07
ZIP Code,15351,129,2022-06-12,0,0.75,2024-09-07
ZIP Code,15351,130,2022-06-19,0,0.25,2024-09-07
ZIP Code,15351,131,2022-06-26,0,0.5,2024-09-07
ZIP Code,15351,132,2022-07-03,0,0.5,2024-09-07
ZIP Code,15351,133,2022-07-10,0,0.5,2024-09-07
ZIP Code,15351,134,2022-07-17,0,0,2024-09-07
ZIP Code,15351,135,2022-07-24,0,0,2024-09-07
ZIP Code,15351,136,2022-07-31,0,0.25,2024-09-07
ZIP Code,15351,137,2022-08-07,0,0.25,2024-09-07
ZIP Code,15351,138,2022-08-14,0,0.25,2024-09-07
ZIP Code,15351,139,2022-08-21,0,0,2024-09-07
ZIP Code,15351,140,2022-08-28,0,0,2024-09-07
ZIP Code,15351,141,2022-09-04,0,0,2024-09-07
ZIP Code,15351,142,2022-09-11,0,0.25,2024-09-07
ZIP Code,15351,143,2022-09-18,1,0,2024-09-07
ZIP Code,15351,144,2022-09-25,0,0,2024-09-07
ZIP Code,15351,145,2022-10-02,0,0,2024-09-07
ZIP Code,15351,146,2022-10-09,0,0,2024-09-07
ZIP Code,15351,147,2022-10-16,0,0.25,2024-09-07
ZIP Code,15351,148,2022-10-23,0,0,2024-09-07
ZIP Code,15351,149,2022-10-30,0,0,2024-09-07
ZIP Code,15351,150,2022-11-06,0,0,2024-09-07
ZIP Code,15351,151,2022-11-13,0,0,2024-09-07
ZIP Code,15351,152,2022-11-20,0,0,2024-09-07
ZIP Code,15351,153,2022-11-27,0,0,2024-09-07
ZIP Code,15351,154,2022-12-04,0,0.25,2024-09-07
ZIP Code,15351,155,2022-12-11,0,0.25,2024-09-07
ZIP Code,15351,156,2022-12-18,1,0,2024-09-07
ZIP Code,15351,157,2022-12-25,0,0,2024-09-07
ZIP Code,15351,158,2023-01-01,0,0,2024-09-07
ZIP Code,15351,159,2023-01-08,0,0,2024-09-07
ZIP Code,15351,160,2023-01-15,0,0,2024-09-07
ZIP Code,15351,161,2023-01-22,0,0.25,2024-09-07
ZIP Code,15351,162,2023-01-29,0,0,2024-09-07
ZIP Code,15351,163,2023-02-05,0,0.25,2024-09-07
ZIP Code,15351,164,2023-02-12,0,0,2024-09-07
ZIP Code,15351,165,2023-02-19,0,0,2024-09-07
ZIP Code,15351,166,2023-02-26,0,0,2024-09-07
ZIP Code,15351,167,2023-03-05,0,0,2024-09-07
ZIP Code,15351,168,2023-03-12,0,0.25,2024-09-07
ZIP Code,15351,169,2023-03-19,0,0.5,2024-09-07
ZIP Code,15351,170,2023-03-26,1,0,2024-09-07
ZIP Code,15351,171,2023-04-02,0,0,2024-09-07
ZIP Code,15351,172,2023-04-09,0,0.25,2024-09-07
ZIP Code,15351,173,2023-04-16,0,0,2024-09-07
ZIP Code,15351,174,2023-04-23,0,0.25,2024-09-07
ZIP Code,15351,175,2023-04-30,0,0,2024-09-07
ZIP Code,15351,176,2023-05-07,0,0,2024-09-07
ZIP Code,15351,177,2023-05-14,0,0,2024-09-07
ZIP Code,15351,178,2023-05-21,2,0.25,2024-09-07
ZIP Code,15351,179,2023-05-28,0,0.25,2024-09-07
ZIP Code,15351,180,2023-06-04,0,0.25,2024-09-07
ZIP Code,15351,181,2023-06-11,0,0.75,2024-09-07
ZIP Code,15351,182,2023-06-18,0,0.25,2024-09-07
ZIP Code,15351,183,2023-06-25,1,0.5,2024-09-07
ZIP Code,15351,184,2023-07-02,0,0.5,2024-09-07
ZIP Code,15351,185,2023-07-09,0,0.25,2024-09-07
ZIP Code,15351,186,2023-07-16,0,0.25,2024-09-07
ZIP Code,15351,187,2023-07-23,0,0,2024-09-07
ZIP Code,15351,188,2023-07-30,0,0.25,2024-09-07
ZIP Code,15351,189,2023-08-06,0,0.25,2024-09-07
ZIP Code,15351,190,2023-08-13,0,0,2024-09-07
ZIP Code,15351,191,2023-08-20,1,0.25,2024-09-07
ZIP Code,15351,192,2023-08-27,0,0,2024-09-07
ZIP Code,15351,193,2023-09-03,0,0,2024-09-07
ZIP Code,15351,194,2023-09-10,0,0,2024-09-07
ZIP Code,15351,195,2023-09-17,1,0.25,2024-09-07
ZIP Code,15351,196,2023-09-24,0,0,2024-09-07
ZIP Code,15351,197,2023-10-01,0,0,2024-09-07
ZIP Code,15351,198,2023-10-08,0,0,2024-09-07
ZIP Code,15351,199,2023-10-15,0,0.25,2024-09-07
ZIP Code,15351,200,2023-10-22,0,0,2024-09-07
ZIP Code,15351,201,2023-10-29,0,0,2024-09-07
ZIP Code,15351,202,2023-11-05,0,0,2024-09-07
ZIP Code,15351,203,2023-11-12,0,0,2024-09-07
ZIP Code,15351,204,2023-11-19,0,0,2024-09-07
ZIP Code,15351,205,2023-11-26,1,0,2024-09-07
ZIP Code,15351,206,2023-12-03,0,0.25,2024-09-07
ZIP Code,15351,207,2023-12-10,0,0.25,2024-09-07
ZIP Code,15351,208,2023-12-17,0,0,2024-09-07
ZIP Code,15351,209,2023-12-24,2,0,2024-09-07
ZIP Code,15351,210,2023-12-31,0,0,2024-09-07
ZIP Code,15351,211,2024-01-07,0,0,2024-09-07
ZIP Code,15351,212,2024-01-14,0,0,2024-09-07
ZIP Code,15351,213,2024-01-21,0,0.25,2024-09-07
ZIP Code,15351,214,2024-01-28,0,0,2024-09-07
ZIP Code,15351,215,2024-02-04,0,0.25,2024-09-07
ZIP Code,15351,216,2024-02-11,0,0,2024-09-07
ZIP Code,15351,217,2024-02-18,0,0,2024-09-07
ZIP Code,15351,218,2024-02-25,0,0,2024-09-07
ZIP Code,15351,219,2024-03-03,0,0,2024-09-07
ZIP Code,15351,220,2024-03-10,0,0.25,2024-09-07
ZIP Code,15351,221,2024-03-17,0,0.5,2024-09-07
ZIP Code,15351,222,2024-03-24,0,0,2024-09-07
ZIP Code,15351,223,2024-03-31,0,0,2024-09-07
ZIP Code,15351,224,2024-04-07,1,0.25,2024-09-07
ZIP Code,15351,225,2024-04-14,0,0,2024-09-07
ZIP Code,15351,226,2024-04-21,0,0.25,2024-09-07
ZIP Code,15351,227,2024-04-28,0,0,2024-09-07
ZIP Code,15351,228,2024-05-05,0,0,2024-09-07
ZIP Code,15351,229,2024-05-12,1,0,2024-09-07
ZIP Code,15351,230,2024-05-19,0,0.25,2024-09-07
ZIP Code,15351,231,2024-05-26,1,0.25,2024-09-07
ZIP Code,15351,232,2024-06-02,0,0.25,2024-09-07
ZIP Code,15351,233,2024-06-09,1,0.5,2024-09-07
ZIP Code,15351,234,2024-06-16,0,0.5,2024-09-07
ZIP Code,15351,235,2024-06-23,1,0.5,2024-09-07
ZIP Code,15351,236,2024-06-30,0,0.25,2024-09-07
ZIP Code,15351,237,2024-07-07,0,0.5,2024-09-07
ZIP Code,15351,238,2024-07-14,0,0.25,2024-09-07
ZIP Code,15351,239,2024-07-21,0,0,2024-09-07
ZIP Code,15351,240,2024-07-28,0,0.25,2024-09-07
ZIP Code,15351,241,2024-08-04,0,0.25,2024-09-07
ZIP Code,15351,242,2024-08-11,0,0,2024-09-07
ZIP Code,15351,243,2024-08-18,0,0.25,2024-09-07
ZIP Code,15351,244,2024-08-25,0,0,2024-09-07
ZIP Code,15351,245,2024-09-01,0,0,2024-09-07
ZIP Code,15352,1,2019-12-29,0,0,2024-09-07
ZIP Code,15352,2,2020-01-05,0,0,2024-09-07
ZIP Code,15352,3,2020-01-12,0,0,2024-09-07
ZIP Code,15352,4,2020-01-19,0,0,2024-09-07
ZIP Code,15352,5,2020-01-26,0,0,2024-09-07
ZIP Code,15352,6,2020-02-02,0,0,2024-09-07
ZIP Code,15352,7,2020-02-09,0,0,2024-09-07
ZIP Code,15352,8,2020-02-16,0,0,2024-09-07
ZIP Code,15352,9,2020-02-23,0,0,2024-09-07
ZIP Code,15352,10,2020-03-01,0,0,2024-09-07
ZIP Code,15352,11,2020-03-08,0,0,2024-09-07
ZIP Code,15352,12,2020-03-15,0,0,2024-09-07
ZIP Code,15352,13,2020-03-22,0,0,2024-09-07
ZIP Code,15352,14,2020-03-29,0,0,2024-09-07
ZIP Code,15352,15,2020-04-05,0,0,2024-09-07
ZIP Code,15352,16,2020-04-12,0,0,2024-09-07
ZIP Code,15352,17,2020-04-19,0,0,2024-09-07
ZIP Code,15352,18,2020-04-26,0,0,2024-09-07
ZIP Code,15352,19,2020-05-03,0,0,2024-09-07
ZIP Code,15352,20,2020-05-10,0,0,2024-09-07
ZIP Code,15352,21,2020-05-17,0,0,2024-09-07
ZIP Code,15352,22,2020-05-24,0,0,2024-09-07
ZIP Code,15352,23,2020-05-31,0,0,2024-09-07
ZIP Code,15352,24,2020-06-07,0,0,2024-09-07
ZIP Code,15352,25,2020-06-14,0,0,2024-09-07
ZIP Code,15352,26,2020-06-21,0,0,2024-09-07
ZIP Code,15352,27,2020-06-28,0,0,2024-09-07
ZIP Code,15352,28,2020-07-05,0,0,2024-09-07
ZIP Code,15352,29,2020-07-12,0,0,2024-09-07
ZIP Code,15352,30,2020-07-19,0,0,2024-09-07
ZIP Code,15352,31,2020-07-26,0,0,2024-09-07
ZIP Code,15352,32,2020-08-02,0,0.25,2024-09-07
ZIP Code,15352,33,2020-08-09,0,0,2024-09-07
ZIP Code,15352,34,2020-08-16,0,0,2024-09-07
ZIP Code,15352,35,2020-08-23,0,0,2024-09-07
ZIP Code,15352,36,2020-08-30,0,0,2024-09-07
ZIP Code,15352,37,2020-09-06,0,0,2024-09-07
ZIP Code,15352,38,2020-09-13,0,0,2024-09-07
ZIP Code,15352,39,2020-09-20,0,0,2024-09-07
ZIP Code,15352,40,2020-09-27,0,0,2024-09-07
ZIP Code,15352,41,2020-10-04,0,0,2024-09-07
ZIP Code,15352,42,2020-10-11,0,0,2024-09-07
ZIP Code,15352,43,2020-10-18,0,0,2024-09-07
ZIP Code,15352,44,2020-10-25,0,0,2024-09-07
ZIP Code,15352,45,2020-11-01,0,0,2024-09-07
ZIP Code,15352,46,2020-11-08,0,0,2024-09-07
ZIP Code,15352,47,2020-11-15,1,0,2024-09-07
ZIP Code,15352,48,2020-11-22,0,0,2024-09-07
ZIP Code,15352,49,2020-11-29,0,0,2024-09-07
ZIP Code,15352,50,2020-12-06,0,0,2024-09-07
ZIP Code,15352,51,2020-12-13,0,0,2024-09-07
ZIP Code,15352,52,2020-12-20,0,0,2024-09-07
ZIP Code,15352,53,2020-12-27,0,0,2024-09-07
ZIP Code,15352,54,2021-01-03,0,0,2024-09-07
ZIP Code,15352,55,2021-01-10,0,0,2024-09-07
ZIP Code,15352,56,2021-01-17,0,0,2024-09-07
ZIP Code,15352,57,2021-01-24,0,0,2024-09-07
ZIP Code,15352,58,2021-01-31,0,0,2024-09-07
ZIP Code,15352,59,2021-02-07,0,0,2024-09-07
ZIP Code,15352,60,2021-02-14,0,0,2024-09-07
ZIP Code,15352,61,2021-02-21,0,0,2024-09-07
ZIP Code,15352,62,2021-02-28,1,0,2024-09-07
ZIP Code,15352,63,2021-03-07,0,0,2024-09-07
ZIP Code,15352,64,2021-03-14,0,0,2024-09-07
ZIP Code,15352,65,2021-03-21,0,0,2024-09-07
ZIP Code,15352,66,2021-03-28,0,0,2024-09-07
ZIP Code,15352,67,2021-04-04,0,0,2024-09-07
ZIP Code,15352,68,2021-04-11,0,0,2024-09-07
ZIP Code,15352,69,2021-04-18,0,0,2024-09-07
ZIP Code,15352,70,2021-04-25,0,0,2024-09-07
ZIP Code,15352,71,2021-05-02,0,0,2024-09-07
ZIP Code,15352,72,2021-05-09,0,0,2024-09-07
ZIP Code,15352,73,2021-05-16,0,0,2024-09-07
ZIP Code,15352,74,2021-05-23,0,0,2024-09-07
ZIP Code,15352,75,2021-05-30,0,0,2024-09-07
ZIP Code,15352,76,2021-06-06,0,0,2024-09-07
ZIP Code,15352,77,2021-06-13,0,0,2024-09-07
ZIP Code,15352,78,2021-06-20,0,0,2024-09-07
ZIP Code,15352,79,2021-06-27,0,0,2024-09-07
ZIP Code,15352,80,2021-07-04,0,0,2024-09-07
ZIP Code,15352,81,2021-07-11,0,0,2024-09-07
ZIP Code,15352,82,2021-07-18,0,0,2024-09-07
ZIP Code,15352,83,2021-07-25,0,0,2024-09-07
ZIP Code,15352,84,2021-08-01,0,0.25,2024-09-07
ZIP Code,15352,85,2021-08-08,0,0,2024-09-07
ZIP Code,15352,86,2021-08-15,0,0,2024-09-07
ZIP Code,15352,87,2021-08-22,0,0,2024-09-07
ZIP Code,15352,88,2021-08-29,0,0,2024-09-07
ZIP Code,15352,89,2021-09-05,0,0,2024-09-07
ZIP Code,15352,90,2021-09-12,0,0,2024-09-07
ZIP Code,15352,91,2021-09-19,0,0,2024-09-07
ZIP Code,15352,92,2021-09-26,0,0,2024-09-07
ZIP Code,15352,93,2021-10-03,0,0,2024-09-07
ZIP Code,15352,94,2021-10-10,0,0,2024-09-07
ZIP Code,15352,95,2021-10-17,0,0,2024-09-07
ZIP Code,15352,96,2021-10-24,0,0,2024-09-07
ZIP Code,15352,97,2021-10-31,0,0,2024-09-07
ZIP Code,15352,98,2021-11-07,0,0,2024-09-07
ZIP Code,15352,99,2021-11-14,0,0,2024-09-07
ZIP Code,15352,100,2021-11-21,0,0,2024-09-07
ZIP Code,15352,101,2021-11-28,0,0,2024-09-07
ZIP Code,15352,102,2021-12-05,0,0,2024-09-07
ZIP Code,15352,103,2021-12-12,0,0,2024-09-07
ZIP Code,15352,104,2021-12-19,0,0,2024-09-07
ZIP Code,15352,105,2021-12-26,0,0,2024-09-07
ZIP Code,15352,106,2022-01-02,0,0,2024-09-07
ZIP Code,15352,107,2022-01-09,0,0,2024-09-07
ZIP Code,15352,108,2022-01-16,0,0,2024-09-07
ZIP Code,15352,109,2022-01-23,0,0,2024-09-07
ZIP Code,15352,110,2022-01-30,0,0,2024-09-07
ZIP Code,15352,111,2022-02-06,0,0,2024-09-07
ZIP Code,15352,112,2022-02-13,0,0,2024-09-07
ZIP Code,15352,113,2022-02-20,0,0,2024-09-07
ZIP Code,15352,114,2022-02-27,0,0,2024-09-07
ZIP Code,15352,115,2022-03-06,0,0,2024-09-07
ZIP Code,15352,116,2022-03-13,0,0,2024-09-07
ZIP Code,15352,117,2022-03-20,0,0,2024-09-07
ZIP Code,15352,118,2022-03-27,0,0,2024-09-07
ZIP Code,15352,119,2022-04-03,0,0,2024-09-07
ZIP Code,15352,120,2022-04-10,0,0,2024-09-07
ZIP Code,15352,121,2022-04-17,0,0,2024-09-07
ZIP Code,15352,122,2022-04-24,0,0,2024-09-07
ZIP Code,15352,123,2022-05-01,0,0,2024-09-07
ZIP Code,15352,124,2022-05-08,0,0,2024-09-07
ZIP Code,15352,125,2022-05-15,0,0,2024-09-07
ZIP Code,15352,126,2022-05-22,0,0,2024-09-07
ZIP Code,15352,127,2022-05-29,0,0,2024-09-07
ZIP Code,15352,128,2022-06-05,0,0,2024-09-07
ZIP Code,15352,129,2022-06-12,0,0,2024-09-07
ZIP Code,15352,130,2022-06-19,0,0,2024-09-07
ZIP Code,15352,131,2022-06-26,0,0,2024-09-07
ZIP Code,15352,132,2022-07-03,0,0,2024-09-07
ZIP Code,15352,133,2022-07-10,0,0,2024-09-07
ZIP Code,15352,134,2022-07-17,0,0,2024-09-07
ZIP Code,15352,135,2022-07-24,1,0,2024-09-07
ZIP Code,15352,136,2022-07-31,0,0.25,2024-09-07
ZIP Code,15352,137,2022-08-07,0,0,2024-09-07
ZIP Code,15352,138,2022-08-14,0,0,2024-09-07
ZIP Code,15352,139,2022-08-21,0,0,2024-09-07
ZIP Code,15352,140,2022-08-28,0,0,2024-09-07
ZIP Code,15352,141,2022-09-04,0,0,2024-09-07
ZIP Code,15352,142,2022-09-11,0,0,2024-09-07
ZIP Code,15352,143,2022-09-18,0,0,2024-09-07
ZIP Code,15352,144,2022-09-25,0,0,2024-09-07
ZIP Code,15352,145,2022-10-02,0,0,2024-09-07
ZIP Code,15352,146,2022-10-09,0,0,2024-09-07
ZIP Code,15352,147,2022-10-16,0,0,2024-09-07
ZIP Code,15352,148,2022-10-23,0,0,2024-09-07
ZIP Code,15352,149,2022-10-30,0,0,2024-09-07
ZIP Code,15352,150,2022-11-06,0,0,2024-09-07
ZIP Code,15352,151,2022-11-13,0,0,2024-09-07
ZIP Code,15352,152,2022-11-20,0,0,2024-09-07
ZIP Code,15352,153,2022-11-27,0,0,2024-09-07
ZIP Code,15352,154,2022-12-04,0,0,2024-09-07
ZIP Code,15352,155,2022-12-11,0,0,2024-09-07
ZIP Code,15352,156,2022-12-18,0,0,2024-09-07
ZIP Code,15352,157,2022-12-25,0,0,2024-09-07
ZIP Code,15352,158,2023-01-01,0,0,2024-09-07
ZIP Code,15352,159,2023-01-08,0,0,2024-09-07
ZIP Code,15352,160,2023-01-15,0,0,2024-09-07
ZIP Code,15352,161,2023-01-22,0,0,2024-09-07
ZIP Code,15352,162,2023-01-29,0,0,2024-09-07
ZIP Code,15352,163,2023-02-05,0,0,2024-09-07
ZIP Code,15352,164,2023-02-12,0,0,2024-09-07
ZIP Code,15352,165,2023-02-19,0,0,2024-09-07
ZIP Code,15352,166,2023-02-26,0,0,2024-09-07
ZIP Code,15352,167,2023-03-05,0,0,2024-09-07
ZIP Code,15352,168,2023-03-12,0,0,2024-09-07
ZIP Code,15352,169,2023-03-19,0,0,2024-09-07
ZIP Code,15352,170,2023-03-26,0,0,2024-09-07
ZIP Code,15352,171,2023-04-02,0,0,2024-09-07
ZIP Code,15352,172,2023-04-09,0,0,2024-09-07
ZIP Code,15352,173,2023-04-16,0,0,2024-09-07
ZIP Code,15352,174,2023-04-23,0,0,2024-09-07
ZIP Code,15352,175,2023-04-30,0,0,2024-09-07
ZIP Code,15352,176,2023-05-07,0,0,2024-09-07
ZIP Code,15352,177,2023-05-14,0,0,2024-09-07
ZIP Code,15352,178,2023-05-21,0,0,2024-09-07
ZIP Code,15352,179,2023-05-28,1,0,2024-09-07
ZIP Code,15352,180,2023-06-04,0,0,2024-09-07
ZIP Code,15352,181,2023-06-11,0,0,2024-09-07
ZIP Code,15352,182,2023-06-18,0,0,2024-09-07
ZIP Code,15352,183,2023-06-25,0,0,2024-09-07
ZIP Code,15352,184,2023-07-02,0,0,2024-09-07
ZIP Code,15352,185,2023-07-09,0,0,2024-09-07
ZIP Code,15352,186,2023-07-16,0,0,2024-09-07
ZIP Code,15352,187,2023-07-23,0,0,2024-09-07
ZIP Code,15352,188,2023-07-30,0,0,2024-09-07
ZIP Code,15352,189,2023-08-06,0,0.25,2024-09-07
ZIP Code,15352,190,2023-08-13,0,0,2024-09-07
ZIP Code,15352,191,2023-08-20,0,0,2024-09-07
ZIP Code,15352,192,2023-08-27,0,0,2024-09-07
ZIP Code,15352,193,2023-09-03,0,0,2024-09-07
ZIP Code,15352,194,2023-09-10,0,0,2024-09-07
ZIP Code,15352,195,2023-09-17,0,0,2024-09-07
ZIP Code,15352,196,2023-09-24,0,0,2024-09-07
ZIP Code,15352,197,2023-10-01,0,0,2024-09-07
ZIP Code,15352,198,2023-10-08,0,0,2024-09-07
ZIP Code,15352,199,2023-10-15,0,0,2024-09-07
ZIP Code,15352,200,2023-10-22,0,0,2024-09-07
ZIP Code,15352,201,2023-10-29,0,0,2024-09-07
ZIP Code,15352,202,2023-11-05,0,0,2024-09-07
ZIP Code,15352,203,2023-11-12,0,0,2024-09-07
ZIP Code,15352,204,2023-11-19,0,0,2024-09-07
ZIP Code,15352,205,2023-11-26,0,0,2024-09-07
ZIP Code,15352,206,2023-12-03,0,0,2024-09-07
ZIP Code,15352,207,2023-12-10,0,0,2024-09-07
ZIP Code,15352,208,2023-12-17,0,0,2024-09-07
ZIP Code,15352,209,2023-12-24,0,0,2024-09-07
ZIP Code,15352,210,2023-12-31,0,0,2024-09-07
ZIP Code,15352,211,2024-01-07,0,0,2024-09-07
ZIP Code,15352,212,2024-01-14,0,0,2024-09-07
ZIP Code,15352,213,2024-01-21,0,0,2024-09-07
ZIP Code,15352,214,2024-01-28,0,0,2024-09-07
ZIP Code,15352,215,2024-02-04,0,0,2024-09-07
ZIP Code,15352,216,2024-02-11,0,0,2024-09-07
ZIP Code,15352,217,2024-02-18,0,0,2024-09-07
ZIP Code,15352,218,2024-02-25,0,0,2024-09-07
ZIP Code,15352,219,2024-03-03,0,0,2024-09-07
ZIP Code,15352,220,2024-03-10,0,0,2024-09-07
ZIP Code,15352,221,2024-03-17,0,0,2024-09-07
ZIP Code,15352,222,2024-03-24,0,0,2024-09-07
ZIP Code,15352,223,2024-03-31,0,0,2024-09-07
ZIP Code,15352,224,2024-04-07,0,0,2024-09-07
ZIP Code,15352,225,2024-04-14,0,0,2024-09-07
ZIP Code,15352,226,2024-04-21,0,0,2024-09-07
ZIP Code,15352,227,2024-04-28,0,0,2024-09-07
ZIP Code,15352,228,2024-05-05,0,0,2024-09-07
ZIP Code,15352,229,2024-05-12,0,0,2024-09-07
ZIP Code,15352,230,2024-05-19,0,0,2024-09-07
ZIP Code,15352,231,2024-05-26,0,0,2024-09-07
ZIP Code,15352,232,2024-06-02,0,0,2024-09-07
ZIP Code,15352,233,2024-06-09,0,0,2024-09-07
ZIP Code,15352,234,2024-06-16,0,0,2024-09-07
ZIP Code,15352,235,2024-06-23,0,0,2024-09-07
