type,GEOID,month,filings_2020,filings_avg,last_updated
Census Tract,09001990000,12/2020,0,0,2022-02-26
Census Tract,09001990000,01/2021,0,0,2022-02-26
Census Tract,09001990000,02/2021,0,0,2022-02-26
Census Tract,09001990000,03/2021,0,0,2022-02-26
Census Tract,09001990000,04/2021,0,0,2022-02-26
Census Tract,09001990000,05/2021,0,0,2022-02-26
Census Tract,09001990000,06/2021,0,0,2022-02-26
Census Tract,09001990000,07/2021,0,0,2022-02-26
Census Tract,09001990000,08/2021,0,0,2022-02-26
Census Tract,09001990000,09/2021,0,0,2022-02-26
Census Tract,09001990000,10/2021,0,0,2022-02-26
Census Tract,09001990000,11/2021,0,0,2022-02-26
Census Tract,09001990000,12/2021,0,0,2022-02-26
Census Tract,09001990000,01/2022,0,0,2022-02-26
Census Tract,09001990000,02/2022,0,0,2022-02-26
Census Tract,09003330100,01/2020,0,0,2022-02-26
Census Tract,09003330100,02/2020,0,0,2022-02-26
Census Tract,09003330100,03/2020,0,0,2022-02-26
Census Tract,09003330100,04/2020,0,0,2022-02-26
Census Tract,09003330100,05/2020,0,0,2022-02-26
Census Tract,09003330100,06/2020,0,0,2022-02-26
Census Tract,09003330100,07/2020,0,0,2022-02-26
Census Tract,09003330100,08/2020,0,0.333333333333333,2022-02-26
Census Tract,09003330100,09/2020,0,0,2022-02-26
Census Tract,09003330100,10/2020,0,0,2022-02-26
Census Tract,09003330100,11/2020,0,0,2022-02-26
Census Tract,09003330100,12/2020,0,0,2022-02-26
Census Tract,09003330100,01/2021,0,0,2022-02-26
Census Tract,09003330100,02/2021,0,0,2022-02-26
Census Tract,09003330100,03/2021,0,0,2022-02-26
Census Tract,09003330100,04/2021,0,0,2022-02-26
Census Tract,09003330100,05/2021,0,0,2022-02-26
Census Tract,09003330100,06/2021,0,0,2022-02-26
Census Tract,09003330100,07/2021,0,0,2022-02-26
Census Tract,09003330100,08/2021,0,0.333333333333333,2022-02-26
Census Tract,09003330100,09/2021,0,0,2022-02-26
Census Tract,09003330100,10/2021,0,0,2022-02-26
Census Tract,09003330100,11/2021,0,0,2022-02-26
Census Tract,09003330100,12/2021,0,0,2022-02-26
Census Tract,09003330100,01/2022,0,0,2022-02-26
Census Tract,09003330100,02/2022,0,0,2022-02-26
Census Tract,09003400100,01/2020,2,2.33333333333333,2022-02-26
Census Tract,09003400100,02/2020,2,1.66666666666667,2022-02-26
Census Tract,09003400100,03/2020,1,0.666666666666667,2022-02-26
Census Tract,09003400100,04/2020,0,0,2022-02-26
Census Tract,09003400100,05/2020,0,2.33333333333333,2022-02-26
Census Tract,09003400100,06/2020,0,0.333333333333333,2022-02-26
Census Tract,09003400100,07/2020,0,1.66666666666667,2022-02-26
Census Tract,09003400100,08/2020,0,0.666666666666667,2022-02-26
Census Tract,09003400100,09/2020,0,1.66666666666667,2022-02-26
Census Tract,09003400100,10/2020,0,1.33333333333333,2022-02-26
Census Tract,09003400100,11/2020,1,0.666666666666667,2022-02-26
Census Tract,09003400100,12/2020,0,0.666666666666667,2022-02-26
Census Tract,09003400100,01/2021,1,2.33333333333333,2022-02-26
Census Tract,09003400100,02/2021,0,1.66666666666667,2022-02-26
Census Tract,09003400100,03/2021,2,0.666666666666667,2022-02-26
Census Tract,09003400100,04/2021,2,0,2022-02-26
Census Tract,09003400100,05/2021,0,2.33333333333333,2022-02-26
Census Tract,09003400100,06/2021,1,0.333333333333333,2022-02-26
Census Tract,09003400100,07/2021,0,1.66666666666667,2022-02-26
Census Tract,09003400100,08/2021,0,0.666666666666667,2022-02-26
Census Tract,09003400100,09/2021,1,1.66666666666667,2022-02-26
Census Tract,09003400100,10/2021,0,1.33333333333333,2022-02-26
Census Tract,09003400100,11/2021,0,0.666666666666667,2022-02-26
Census Tract,09003400100,12/2021,0,0.666666666666667,2022-02-26
Census Tract,09003400100,01/2022,0,2.33333333333333,2022-02-26
Census Tract,09003400100,02/2022,0,1.66666666666667,2022-02-26
Census Tract,09003400200,01/2020,0,1,2022-02-26
Census Tract,09003400200,02/2020,1,3.66666666666667,2022-02-26
Census Tract,09003400200,03/2020,2,1,2022-02-26
Census Tract,09003400200,04/2020,0,0,2022-02-26
Census Tract,09003400200,05/2020,0,1,2022-02-26
Census Tract,09003400200,06/2020,0,1,2022-02-26
Census Tract,09003400200,07/2020,0,2,2022-02-26
Census Tract,09003400200,08/2020,0,2,2022-02-26
Census Tract,09003400200,09/2020,0,0.333333333333333,2022-02-26
Census Tract,09003400200,10/2020,0,1,2022-02-26
Census Tract,09003400200,11/2020,0,1,2022-02-26
Census Tract,09003400200,12/2020,1,1.66666666666667,2022-02-26
Census Tract,09003400200,01/2021,1,1,2022-02-26
Census Tract,09003400200,02/2021,0,3.66666666666667,2022-02-26
Census Tract,09003400200,03/2021,1,1,2022-02-26
Census Tract,09003400200,04/2021,0,0,2022-02-26
Census Tract,09003400200,05/2021,0,1,2022-02-26
Census Tract,09003400200,06/2021,0,1,2022-02-26
Census Tract,09003400200,07/2021,0,2,2022-02-26
Census Tract,09003400200,08/2021,0,2,2022-02-26
Census Tract,09003400200,09/2021,0,0.333333333333333,2022-02-26
Census Tract,09003400200,10/2021,1,1,2022-02-26
Census Tract,09003400200,11/2021,0,1,2022-02-26
Census Tract,09003400200,12/2021,0,1.66666666666667,2022-02-26
Census Tract,09003400200,01/2022,0,1,2022-02-26
Census Tract,09003400200,02/2022,1,3.66666666666667,2022-02-26
Census Tract,09003400300,01/2020,1,0.333333333333333,2022-02-26
Census Tract,09003400300,02/2020,2,1,2022-02-26
Census Tract,09003400300,03/2020,1,0,2022-02-26
Census Tract,09003400300,04/2020,0,0.666666666666667,2022-02-26
Census Tract,09003400300,05/2020,0,0,2022-02-26
Census Tract,09003400300,06/2020,0,0.333333333333333,2022-02-26
Census Tract,09003400300,07/2020,0,1,2022-02-26
Census Tract,09003400300,08/2020,0,0.333333333333333,2022-02-26
Census Tract,09003400300,09/2020,0,0,2022-02-26
Census Tract,09003400300,10/2020,0,0,2022-02-26
Census Tract,09003400300,11/2020,0,1,2022-02-26
Census Tract,09003400300,12/2020,0,0.333333333333333,2022-02-26
Census Tract,09003400300,01/2021,0,0.333333333333333,2022-02-26
Census Tract,09003400300,02/2021,0,1,2022-02-26
Census Tract,09003400300,03/2021,0,0,2022-02-26
Census Tract,09003400300,04/2021,2,0.666666666666667,2022-02-26
Census Tract,09003400300,05/2021,0,0,2022-02-26
Census Tract,09003400300,06/2021,1,0.333333333333333,2022-02-26
Census Tract,09003400300,07/2021,2,1,2022-02-26
Census Tract,09003400300,08/2021,1,0.333333333333333,2022-02-26
Census Tract,09003400300,09/2021,0,0,2022-02-26
Census Tract,09003400300,10/2021,0,0,2022-02-26
Census Tract,09003400300,11/2021,1,1,2022-02-26
Census Tract,09003400300,12/2021,1,0.333333333333333,2022-02-26
Census Tract,09003400300,01/2022,0,0.333333333333333,2022-02-26
Census Tract,09003400300,02/2022,0,1,2022-02-26
Census Tract,09003405100,01/2020,1,3,2022-02-26
Census Tract,09003405100,02/2020,1,2,2022-02-26
Census Tract,09003405100,03/2020,1,3,2022-02-26
Census Tract,09003405100,04/2020,0,1.66666666666667,2022-02-26
Census Tract,09003405100,05/2020,0,1,2022-02-26
Census Tract,09003405100,06/2020,0,2.66666666666667,2022-02-26
Census Tract,09003405100,07/2020,0,1.33333333333333,2022-02-26
Census Tract,09003405100,08/2020,0,2,2022-02-26
Census Tract,09003405100,09/2020,0,2.66666666666667,2022-02-26
Census Tract,09003405100,10/2020,0,4.33333333333333,2022-02-26
Census Tract,09003405100,11/2020,0,2.33333333333333,2022-02-26
Census Tract,09003405100,12/2020,0,1.66666666666667,2022-02-26
Census Tract,09003405100,01/2021,0,3,2022-02-26
Census Tract,09003405100,02/2021,1,2,2022-02-26
Census Tract,09003405100,03/2021,1,3,2022-02-26
Census Tract,09003405100,04/2021,1,1.66666666666667,2022-02-26
Census Tract,09003405100,05/2021,0,1,2022-02-26
Census Tract,09003405100,06/2021,0,2.66666666666667,2022-02-26
Census Tract,09003405100,07/2021,2,1.33333333333333,2022-02-26
Census Tract,09003405100,08/2021,5,2,2022-02-26
Census Tract,09003405100,09/2021,3,2.66666666666667,2022-02-26
Census Tract,09003405100,10/2021,2,4.33333333333333,2022-02-26
Census Tract,09003405100,11/2021,3,2.33333333333333,2022-02-26
Census Tract,09003405100,12/2021,2,1.66666666666667,2022-02-26
Census Tract,09003405100,01/2022,1,3,2022-02-26
Census Tract,09003405100,02/2022,3,2,2022-02-26
Census Tract,09003405200,01/2020,1,2,2022-02-26
Census Tract,09003405200,02/2020,2,2,2022-02-26
Census Tract,09003405200,03/2020,1,1.33333333333333,2022-02-26
Census Tract,09003405200,04/2020,0,0.666666666666667,2022-02-26
Census Tract,09003405200,05/2020,0,3.66666666666667,2022-02-26
Census Tract,09003405200,06/2020,0,1.66666666666667,2022-02-26
Census Tract,09003405200,07/2020,1,1.66666666666667,2022-02-26
Census Tract,09003405200,08/2020,0,1.33333333333333,2022-02-26
Census Tract,09003405200,09/2020,2,1.33333333333333,2022-02-26
Census Tract,09003405200,10/2020,0,2.33333333333333,2022-02-26
Census Tract,09003405200,11/2020,0,2.66666666666667,2022-02-26
Census Tract,09003405200,12/2020,1,1.33333333333333,2022-02-26
Census Tract,09003405200,01/2021,0,2,2022-02-26
Census Tract,09003405200,02/2021,1,2,2022-02-26
Census Tract,09003405200,03/2021,0,1.33333333333333,2022-02-26
Census Tract,09003405200,04/2021,0,0.666666666666667,2022-02-26
Census Tract,09003405200,05/2021,1,3.66666666666667,2022-02-26
Census Tract,09003405200,06/2021,1,1.66666666666667,2022-02-26
Census Tract,09003405200,07/2021,0,1.66666666666667,2022-02-26
Census Tract,09003405200,08/2021,1,1.33333333333333,2022-02-26
Census Tract,09003405200,09/2021,1,1.33333333333333,2022-02-26
Census Tract,09003405200,10/2021,2,2.33333333333333,2022-02-26
Census Tract,09003405200,11/2021,0,2.66666666666667,2022-02-26
Census Tract,09003405200,12/2021,1,1.33333333333333,2022-02-26
Census Tract,09003405200,01/2022,4,2,2022-02-26
Census Tract,09003405200,02/2022,1,2,2022-02-26
Census Tract,09003405300,01/2020,0,0.666666666666667,2022-02-26
Census Tract,09003405300,02/2020,0,2.66666666666667,2022-02-26
Census Tract,09003405300,03/2020,1,2,2022-02-26
Census Tract,09003405300,04/2020,0,0.666666666666667,2022-02-26
Census Tract,09003405300,05/2020,0,2,2022-02-26
Census Tract,09003405300,06/2020,0,0.666666666666667,2022-02-26
Census Tract,09003405300,07/2020,1,0.333333333333333,2022-02-26
Census Tract,09003405300,08/2020,0,3,2022-02-26
Census Tract,09003405300,09/2020,0,1,2022-02-26
Census Tract,09003405300,10/2020,0,0.666666666666667,2022-02-26
Census Tract,09003405300,11/2020,0,0.333333333333333,2022-02-26
Census Tract,09003405300,12/2020,1,1.66666666666667,2022-02-26
Census Tract,09003405300,01/2021,0,0.666666666666667,2022-02-26
Census Tract,09003405300,02/2021,3,2.66666666666667,2022-02-26
Census Tract,09003405300,03/2021,1,2,2022-02-26
Census Tract,09003405300,04/2021,0,0.666666666666667,2022-02-26
Census Tract,09003405300,05/2021,3,2,2022-02-26
Census Tract,09003405300,06/2021,0,0.666666666666667,2022-02-26
Census Tract,09003405300,07/2021,0,0.333333333333333,2022-02-26
Census Tract,09003405300,08/2021,1,3,2022-02-26
Census Tract,09003405300,09/2021,1,1,2022-02-26
Census Tract,09003405300,10/2021,2,0.666666666666667,2022-02-26
Census Tract,09003405300,11/2021,2,0.333333333333333,2022-02-26
Census Tract,09003405300,12/2021,0,1.66666666666667,2022-02-26
Census Tract,09003405300,01/2022,1,0.666666666666667,2022-02-26
Census Tract,09003405300,02/2022,1,2.66666666666667,2022-02-26
Census Tract,09003405401,01/2020,2,0,2022-02-26
Census Tract,09003405401,02/2020,1,0.333333333333333,2022-02-26
Census Tract,09003405401,03/2020,2,0.666666666666667,2022-02-26
Census Tract,09003405401,04/2020,0,1.33333333333333,2022-02-26
Census Tract,09003405401,05/2020,0,1,2022-02-26
Census Tract,09003405401,06/2020,0,1.33333333333333,2022-02-26
Census Tract,09003405401,07/2020,0,1.33333333333333,2022-02-26
Census Tract,09003405401,08/2020,0,0.333333333333333,2022-02-26
Census Tract,09003405401,09/2020,0,0.666666666666667,2022-02-26
Census Tract,09003405401,10/2020,0,2.66666666666667,2022-02-26
Census Tract,09003405401,11/2020,0,1.33333333333333,2022-02-26
Census Tract,09003405401,12/2020,0,0.666666666666667,2022-02-26
Census Tract,09003405401,01/2021,1,0,2022-02-26
Census Tract,09003405401,02/2021,2,0.333333333333333,2022-02-26
Census Tract,09003405401,03/2021,0,0.666666666666667,2022-02-26
Census Tract,09003405401,04/2021,0,1.33333333333333,2022-02-26
Census Tract,09003405401,05/2021,1,1,2022-02-26
Census Tract,09003405401,06/2021,2,1.33333333333333,2022-02-26
Census Tract,09003405401,07/2021,0,1.33333333333333,2022-02-26
Census Tract,09003405401,08/2021,0,0.333333333333333,2022-02-26
Census Tract,09003405401,09/2021,0,0.666666666666667,2022-02-26
Census Tract,09003405401,10/2021,0,2.66666666666667,2022-02-26
Census Tract,09003405401,11/2021,0,1.33333333333333,2022-02-26
Census Tract,09003405401,12/2021,1,0.666666666666667,2022-02-26
Census Tract,09003405401,01/2022,1,0,2022-02-26
Census Tract,09003405401,02/2022,1,0.333333333333333,2022-02-26
Census Tract,09003405402,01/2020,4,2,2022-02-26
Census Tract,09003405402,02/2020,1,4,2022-02-26
Census Tract,09003405402,03/2020,0,2.33333333333333,2022-02-26
Census Tract,09003405402,04/2020,4,2.33333333333333,2022-02-26
Census Tract,09003405402,05/2020,0,3.66666666666667,2022-02-26
Census Tract,09003405402,06/2020,0,3.66666666666667,2022-02-26
Census Tract,09003405402,07/2020,1,5,2022-02-26
Census Tract,09003405402,08/2020,0,4.33333333333333,2022-02-26
Census Tract,09003405402,09/2020,0,2.33333333333333,2022-02-26
Census Tract,09003405402,10/2020,1,3.33333333333333,2022-02-26
Census Tract,09003405402,11/2020,1,2,2022-02-26
Census Tract,09003405402,12/2020,1,3.33333333333333,2022-02-26
Census Tract,09003405402,01/2021,1,2,2022-02-26
Census Tract,09003405402,02/2021,1,4,2022-02-26
Census Tract,09003405402,03/2021,4,2.33333333333333,2022-02-26
Census Tract,09003405402,04/2021,1,2.33333333333333,2022-02-26
Census Tract,09003405402,05/2021,0,3.66666666666667,2022-02-26
Census Tract,09003405402,06/2021,1,3.66666666666667,2022-02-26
Census Tract,09003405402,07/2021,2,5,2022-02-26
Census Tract,09003405402,08/2021,3,4.33333333333333,2022-02-26
Census Tract,09003405402,09/2021,3,2.33333333333333,2022-02-26
Census Tract,09003405402,10/2021,2,3.33333333333333,2022-02-26
Census Tract,09003405402,11/2021,1,2,2022-02-26
Census Tract,09003405402,12/2021,3,3.33333333333333,2022-02-26
Census Tract,09003405402,01/2022,4,2,2022-02-26
Census Tract,09003405402,02/2022,2,3.33333333333333,2022-02-26
Census Tract,09003405500,01/2020,1,3.33333333333333,2022-02-26
Census Tract,09003405500,02/2020,5,2.33333333333333,2022-02-26
Census Tract,09003405500,03/2020,5,3.33333333333333,2022-02-26
Census Tract,09003405500,04/2020,1,2.33333333333333,2022-02-26
Census Tract,09003405500,05/2020,0,2.66666666666667,2022-02-26
Census Tract,09003405500,06/2020,0,5.33333333333333,2022-02-26
Census Tract,09003405500,07/2020,0,4.66666666666667,2022-02-26
Census Tract,09003405500,08/2020,0,4.33333333333333,2022-02-26
Census Tract,09003405500,09/2020,0,4,2022-02-26
Census Tract,09003405500,10/2020,0,2.33333333333333,2022-02-26
Census Tract,09003405500,11/2020,1,2.66666666666667,2022-02-26
Census Tract,09003405500,12/2020,0,4.66666666666667,2022-02-26
Census Tract,09003405500,01/2021,3,3.33333333333333,2022-02-26
Census Tract,09003405500,02/2021,0,2.33333333333333,2022-02-26
Census Tract,09003405500,03/2021,4,3.33333333333333,2022-02-26
Census Tract,09003405500,04/2021,2,2.33333333333333,2022-02-26
Census Tract,09003405500,05/2021,1,2.66666666666667,2022-02-26
Census Tract,09003405500,06/2021,1,5.33333333333333,2022-02-26
Census Tract,09003405500,07/2021,0,4.66666666666667,2022-02-26
Census Tract,09003405500,08/2021,0,4.33333333333333,2022-02-26
Census Tract,09003405500,09/2021,1,4,2022-02-26
Census Tract,09003405500,10/2021,0,2.33333333333333,2022-02-26
Census Tract,09003405500,11/2021,3,2.66666666666667,2022-02-26
Census Tract,09003405500,12/2021,1,4.66666666666667,2022-02-26
Census Tract,09003405500,01/2022,3,3.33333333333333,2022-02-26
Census Tract,09003405500,02/2022,7,2,2022-02-26
Census Tract,09003405600,01/2020,1,5.33333333333333,2022-02-26
Census Tract,09003405600,02/2020,4,5.33333333333333,2022-02-26
Census Tract,09003405600,03/2020,2,6,2022-02-26
Census Tract,09003405600,04/2020,2,4.33333333333333,2022-02-26
Census Tract,09003405600,05/2020,0,4,2022-02-26
Census Tract,09003405600,06/2020,0,4.33333333333333,2022-02-26
Census Tract,09003405600,07/2020,0,7,2022-02-26
Census Tract,09003405600,08/2020,0,5,2022-02-26
Census Tract,09003405600,09/2020,2,6,2022-02-26
Census Tract,09003405600,10/2020,0,5,2022-02-26
Census Tract,09003405600,11/2020,0,3.33333333333333,2022-02-26
Census Tract,09003405600,12/2020,1,2.33333333333333,2022-02-26
Census Tract,09003405600,01/2021,1,5.33333333333333,2022-02-26
Census Tract,09003405600,02/2021,0,5.33333333333333,2022-02-26
Census Tract,09003405600,03/2021,5,6,2022-02-26
Census Tract,09003405600,04/2021,3,4.33333333333333,2022-02-26
Census Tract,09003405600,05/2021,5,4,2022-02-26
Census Tract,09003405600,06/2021,1,4.33333333333333,2022-02-26
Census Tract,09003405600,07/2021,1,7,2022-02-26
Census Tract,09003405600,08/2021,4,5,2022-02-26
Census Tract,09003405600,09/2021,2,6,2022-02-26
Census Tract,09003405600,10/2021,3,5,2022-02-26
Census Tract,09003405600,11/2021,3,3.33333333333333,2022-02-26
Census Tract,09003405600,12/2021,8,2.33333333333333,2022-02-26
Census Tract,09003405600,01/2022,5,5.33333333333333,2022-02-26
Census Tract,09003405600,02/2022,3,5,2022-02-26
Census Tract,09003405700,01/2020,5,4.33333333333333,2022-02-26
Census Tract,09003405700,02/2020,3,1.33333333333333,2022-02-26
Census Tract,09003405700,03/2020,2,4,2022-02-26
Census Tract,09003405700,04/2020,0,2.33333333333333,2022-02-26
Census Tract,09003405700,05/2020,0,2.66666666666667,2022-02-26
Census Tract,09003405700,06/2020,0,2,2022-02-26
Census Tract,09003405700,07/2020,1,4,2022-02-26
Census Tract,09003405700,08/2020,1,4,2022-02-26
Census Tract,09003405700,09/2020,0,3.33333333333333,2022-02-26
Census Tract,09003405700,10/2020,0,5.33333333333333,2022-02-26
Census Tract,09003405700,11/2020,1,1.33333333333333,2022-02-26
Census Tract,09003405700,12/2020,1,1.33333333333333,2022-02-26
Census Tract,09003405700,01/2021,1,4.33333333333333,2022-02-26
Census Tract,09003405700,02/2021,2,1.33333333333333,2022-02-26
Census Tract,09003405700,03/2021,2,4,2022-02-26
Census Tract,09003405700,04/2021,1,2.33333333333333,2022-02-26
Census Tract,09003405700,05/2021,2,2.66666666666667,2022-02-26
Census Tract,09003405700,06/2021,4,2,2022-02-26
Census Tract,09003405700,07/2021,1,4,2022-02-26
Census Tract,09003405700,08/2021,1,4,2022-02-26
Census Tract,09003405700,09/2021,2,3.33333333333333,2022-02-26
Census Tract,09003405700,10/2021,1,5.33333333333333,2022-02-26
Census Tract,09003405700,11/2021,0,1.33333333333333,2022-02-26
Census Tract,09003405700,12/2021,2,1.33333333333333,2022-02-26
Census Tract,09003405700,01/2022,4,4.33333333333333,2022-02-26
Census Tract,09003405700,02/2022,1,1,2022-02-26
Census Tract,09003405800,01/2020,2,1.66666666666667,2022-02-26
Census Tract,09003405800,02/2020,2,2,2022-02-26
Census Tract,09003405800,03/2020,4,1.66666666666667,2022-02-26
Census Tract,09003405800,04/2020,0,2.33333333333333,2022-02-26
Census Tract,09003405800,05/2020,0,3.66666666666667,2022-02-26
Census Tract,09003405800,06/2020,0,3.33333333333333,2022-02-26
Census Tract,09003405800,07/2020,1,1.66666666666667,2022-02-26
Census Tract,09003405800,08/2020,0,2,2022-02-26
Census Tract,09003405800,09/2020,0,5.33333333333333,2022-02-26
Census Tract,09003405800,10/2020,0,4,2022-02-26
Census Tract,09003405800,11/2020,0,1,2022-02-26
Census Tract,09003405800,12/2020,1,1.66666666666667,2022-02-26
Census Tract,09003405800,01/2021,0,1.66666666666667,2022-02-26
Census Tract,09003405800,02/2021,3,2,2022-02-26
Census Tract,09003405800,03/2021,0,1.66666666666667,2022-02-26
Census Tract,09003405800,04/2021,2,2.33333333333333,2022-02-26
Census Tract,09003405800,05/2021,1,3.66666666666667,2022-02-26
Census Tract,09003405800,06/2021,2,3.33333333333333,2022-02-26
Census Tract,09003405800,07/2021,0,1.66666666666667,2022-02-26
Census Tract,09003405800,08/2021,1,2,2022-02-26
Census Tract,09003405800,09/2021,3,5.33333333333333,2022-02-26
Census Tract,09003405800,10/2021,0,4,2022-02-26
Census Tract,09003405800,11/2021,0,1,2022-02-26
Census Tract,09003405800,12/2021,3,1.66666666666667,2022-02-26
Census Tract,09003405800,01/2022,3,1.66666666666667,2022-02-26
Census Tract,09003405800,02/2022,4,2,2022-02-26
Census Tract,09003405900,01/2020,0,1.33333333333333,2022-02-26
Census Tract,09003405900,02/2020,2,1.66666666666667,2022-02-26
Census Tract,09003405900,03/2020,0,0.666666666666667,2022-02-26
Census Tract,09003405900,04/2020,0,1.66666666666667,2022-02-26
Census Tract,09003405900,05/2020,0,0.666666666666667,2022-02-26
Census Tract,09003405900,06/2020,0,1,2022-02-26
Census Tract,09003405900,07/2020,0,0,2022-02-26
Census Tract,09003405900,08/2020,0,1,2022-02-26
Census Tract,09003405900,09/2020,0,1.66666666666667,2022-02-26
Census Tract,09003405900,10/2020,2,1.33333333333333,2022-02-26
Census Tract,09003405900,11/2020,4,3.33333333333333,2022-02-26
Census Tract,09003405900,12/2020,1,0.333333333333333,2022-02-26
Census Tract,09003405900,01/2021,1,1.33333333333333,2022-02-26
Census Tract,09003405900,02/2021,2,1.66666666666667,2022-02-26
Census Tract,09003405900,03/2021,0,0.666666666666667,2022-02-26
Census Tract,09003405900,04/2021,3,1.66666666666667,2022-02-26
Census Tract,09003405900,05/2021,0,0.666666666666667,2022-02-26
Census Tract,09003405900,06/2021,0,1,2022-02-26
Census Tract,09003405900,07/2021,0,0,2022-02-26
Census Tract,09003405900,08/2021,0,1,2022-02-26
Census Tract,09003405900,09/2021,0,1.66666666666667,2022-02-26
Census Tract,09003405900,10/2021,0,1.33333333333333,2022-02-26
Census Tract,09003405900,11/2021,2,3.33333333333333,2022-02-26
Census Tract,09003405900,12/2021,1,0.333333333333333,2022-02-26
Census Tract,09003405900,01/2022,1,1.33333333333333,2022-02-26
Census Tract,09003405900,02/2022,1,1.33333333333333,2022-02-26
Census Tract,09003406001,01/2020,3,4,2022-02-26
Census Tract,09003406001,02/2020,2,4.33333333333333,2022-02-26
Census Tract,09003406001,03/2020,1,2.66666666666667,2022-02-26
Census Tract,09003406001,04/2020,0,1.33333333333333,2022-02-26
Census Tract,09003406001,05/2020,0,2,2022-02-26
Census Tract,09003406001,06/2020,0,5.33333333333333,2022-02-26
Census Tract,09003406001,07/2020,0,2.66666666666667,2022-02-26
Census Tract,09003406001,08/2020,0,4,2022-02-26
Census Tract,09003406001,09/2020,0,3,2022-02-26
Census Tract,09003406001,10/2020,0,5.33333333333333,2022-02-26
Census Tract,09003406001,11/2020,0,2.33333333333333,2022-02-26
Census Tract,09003406001,12/2020,0,4.66666666666667,2022-02-26
Census Tract,09003406001,01/2021,0,4,2022-02-26
Census Tract,09003406001,02/2021,0,4.33333333333333,2022-02-26
Census Tract,09003406001,03/2021,2,2.66666666666667,2022-02-26
Census Tract,09003406001,04/2021,1,1.33333333333333,2022-02-26
Census Tract,09003406001,05/2021,1,2,2022-02-26
Census Tract,09003406001,06/2021,0,5.33333333333333,2022-02-26
Census Tract,09003406001,07/2021,1,2.66666666666667,2022-02-26
Census Tract,09003406001,08/2021,2,4,2022-02-26
Census Tract,09003406001,09/2021,1,3,2022-02-26
Census Tract,09003406001,10/2021,0,5.33333333333333,2022-02-26
Census Tract,09003406001,11/2021,0,2.33333333333333,2022-02-26
Census Tract,09003406001,12/2021,2,4.66666666666667,2022-02-26
Census Tract,09003406001,01/2022,0,4,2022-02-26
Census Tract,09003406001,02/2022,4,4,2022-02-26
Census Tract,09003406002,01/2020,0,0.666666666666667,2022-02-26
Census Tract,09003406002,02/2020,1,0,2022-02-26
Census Tract,09003406002,03/2020,0,0.666666666666667,2022-02-26
Census Tract,09003406002,04/2020,0,0.333333333333333,2022-02-26
Census Tract,09003406002,05/2020,0,0.333333333333333,2022-02-26
Census Tract,09003406002,06/2020,0,0.333333333333333,2022-02-26
Census Tract,09003406002,07/2020,0,1,2022-02-26
Census Tract,09003406002,08/2020,0,1.66666666666667,2022-02-26
Census Tract,09003406002,09/2020,0,0.333333333333333,2022-02-26
Census Tract,09003406002,10/2020,1,1.33333333333333,2022-02-26
Census Tract,09003406002,11/2020,0,0.333333333333333,2022-02-26
Census Tract,09003406002,12/2020,0,0.666666666666667,2022-02-26
Census Tract,09003406002,01/2021,0,0.666666666666667,2022-02-26
Census Tract,09003406002,02/2021,1,0,2022-02-26
Census Tract,09003406002,03/2021,1,0.666666666666667,2022-02-26
Census Tract,09003406002,04/2021,0,0.333333333333333,2022-02-26
Census Tract,09003406002,05/2021,0,0.333333333333333,2022-02-26
Census Tract,09003406002,06/2021,1,0.333333333333333,2022-02-26
Census Tract,09003406002,07/2021,0,1,2022-02-26
Census Tract,09003406002,08/2021,0,1.66666666666667,2022-02-26
Census Tract,09003406002,09/2021,0,0.333333333333333,2022-02-26
Census Tract,09003406002,10/2021,0,1.33333333333333,2022-02-26
Census Tract,09003406002,11/2021,0,0.333333333333333,2022-02-26
Census Tract,09003406002,12/2021,1,0.666666666666667,2022-02-26
Census Tract,09003406002,01/2022,0,0.666666666666667,2022-02-26
Census Tract,09003406002,02/2022,0,0,2022-02-26
Census Tract,09003406100,01/2020,7,10.3333333333333,2022-02-26
Census Tract,09003406100,02/2020,4,6.66666666666667,2022-02-26
Census Tract,09003406100,03/2020,4,4,2022-02-26
Census Tract,09003406100,04/2020,2,4.33333333333333,2022-02-26
Census Tract,09003406100,05/2020,0,6,2022-02-26
Census Tract,09003406100,06/2020,0,8.33333333333333,2022-02-26
Census Tract,09003406100,07/2020,1,9.66666666666667,2022-02-26
Census Tract,09003406100,08/2020,0,8.33333333333333,2022-02-26
Census Tract,09003406100,09/2020,2,6.33333333333333,2022-02-26
Census Tract,09003406100,10/2020,2,8,2022-02-26
Census Tract,09003406100,11/2020,1,7.66666666666667,2022-02-26
Census Tract,09003406100,12/2020,0,4,2022-02-26
Census Tract,09003406100,01/2021,2,10.3333333333333,2022-02-26
Census Tract,09003406100,02/2021,2,6.66666666666667,2022-02-26
Census Tract,09003406100,03/2021,5,4,2022-02-26
Census Tract,09003406100,04/2021,2,4.33333333333333,2022-02-26
Census Tract,09003406100,05/2021,1,6,2022-02-26
Census Tract,09003406100,06/2021,5,8.33333333333333,2022-02-26
Census Tract,09003406100,07/2021,3,9.66666666666667,2022-02-26
Census Tract,09003406100,08/2021,2,8.33333333333333,2022-02-26
Census Tract,09003406100,09/2021,4,6.33333333333333,2022-02-26
Census Tract,09003406100,10/2021,4,8,2022-02-26
Census Tract,09003406100,11/2021,2,7.66666666666667,2022-02-26
Census Tract,09003406100,12/2021,4,4,2022-02-26
