type,GEOID,week,week_date,filings_2020,filings_avg,last_updated
Census Tract,27001770400,41,2020-10-04,0,0.25,2021-01-09
Census Tract,27001770400,42,2020-10-11,0,0.25,2021-01-09
Census Tract,27001770400,43,2020-10-18,0,0,2021-01-09
Census Tract,27001770400,44,2020-10-25,0,0,2021-01-09
Census Tract,27001770400,45,2020-11-01,0,0,2021-01-09
Census Tract,27001770400,46,2020-11-08,0,0,2021-01-09
Census Tract,27001770400,47,2020-11-15,0,0,2021-01-09
Census Tract,27001770400,48,2020-11-22,0,0.125,2021-01-09
Census Tract,27001770400,49,2020-11-29,0,0,2021-01-09
Census Tract,27001770400,50,2020-12-06,0,0,2021-01-09
Census Tract,27001770400,51,2020-12-13,0,0.25,2021-01-09
Census Tract,27001770400,52,2020-12-20,0,0.125,2021-01-09
Census Tract,27001770400,53,2020-12-27,0,0.125,2021-01-09
Census Tract,27001770400,54,2021-01-03,0,0.125,2021-01-09
Census Tract,27001790501,1,2019-12-29,0,0,2021-01-09
Census Tract,27001790501,2,2020-01-05,0,0,2021-01-09
Census Tract,27001790501,3,2020-01-12,0,0.125,2021-01-09
Census Tract,27001790501,4,2020-01-19,0,0.25,2021-01-09
Census Tract,27001790501,5,2020-01-26,0,0,2021-01-09
Census Tract,27001790501,6,2020-02-02,0,0,2021-01-09
Census Tract,27001790501,7,2020-02-09,0,0,2021-01-09
Census Tract,27001790501,8,2020-02-16,0,0,2021-01-09
Census Tract,27001790501,9,2020-02-23,0,0,2021-01-09
Census Tract,27001790501,10,2020-03-01,0,0,2021-01-09
Census Tract,27001790501,11,2020-03-08,0,0.25,2021-01-09
Census Tract,27001790501,12,2020-03-15,0,0,2021-01-09
Census Tract,27001790501,13,2020-03-22,0,0,2021-01-09
Census Tract,27001790501,14,2020-03-29,0,0,2021-01-09
Census Tract,27001790501,15,2020-04-05,0,0,2021-01-09
Census Tract,27001790501,16,2020-04-12,0,0.125,2021-01-09
Census Tract,27001790501,17,2020-04-19,0,0,2021-01-09
Census Tract,27001790501,18,2020-04-26,0,0,2021-01-09
Census Tract,27001790501,19,2020-05-03,0,0,2021-01-09
Census Tract,27001790501,20,2020-05-10,0,0,2021-01-09
Census Tract,27001790501,21,2020-05-17,0,0,2021-01-09
Census Tract,27001790501,22,2020-05-24,0,0,2021-01-09
Census Tract,27001790501,23,2020-05-31,0,0,2021-01-09
Census Tract,27001790501,24,2020-06-07,0,0.125,2021-01-09
Census Tract,27001790501,25,2020-06-14,0,0,2021-01-09
Census Tract,27001790501,26,2020-06-21,0,0.125,2021-01-09
Census Tract,27001790501,27,2020-06-28,0,0,2021-01-09
Census Tract,27001790501,28,2020-07-05,0,0.125,2021-01-09
Census Tract,27001790501,29,2020-07-12,0,0,2021-01-09
Census Tract,27001790501,30,2020-07-19,0,0,2021-01-09
Census Tract,27001790501,31,2020-07-26,0,0,2021-01-09
Census Tract,27001790501,32,2020-08-02,0,0,2021-01-09
Census Tract,27001790501,33,2020-08-09,0,0.125,2021-01-09
Census Tract,27001790501,34,2020-08-16,0,0,2021-01-09
Census Tract,27001790501,35,2020-08-23,0,0,2021-01-09
Census Tract,27001790501,36,2020-08-30,0,0.125,2021-01-09
Census Tract,27001790501,37,2020-09-06,0,0,2021-01-09
Census Tract,27001790501,38,2020-09-13,0,0,2021-01-09
Census Tract,27001790501,39,2020-09-20,0,0.125,2021-01-09
Census Tract,27001790501,40,2020-09-27,0,0,2021-01-09
Census Tract,27001790501,41,2020-10-04,0,0,2021-01-09
Census Tract,27001790501,42,2020-10-11,0,0,2021-01-09
Census Tract,27001790501,43,2020-10-18,0,0,2021-01-09
Census Tract,27001790501,44,2020-10-25,0,0.125,2021-01-09
Census Tract,27001790501,45,2020-11-01,0,0,2021-01-09
Census Tract,27001790501,46,2020-11-08,0,0,2021-01-09
Census Tract,27001790501,47,2020-11-15,0,0,2021-01-09
Census Tract,27001790501,48,2020-11-22,0,0,2021-01-09
Census Tract,27001790501,49,2020-11-29,0,0,2021-01-09
Census Tract,27001790501,50,2020-12-06,0,0.25,2021-01-09
Census Tract,27001790501,51,2020-12-13,0,0,2021-01-09
Census Tract,27001790501,52,2020-12-20,0,0,2021-01-09
Census Tract,27001790501,53,2020-12-27,0,0,2021-01-09
Census Tract,27001790501,54,2021-01-03,0,0,2021-01-09
Census Tract,27001790502,1,2019-12-29,0,0.125,2021-01-09
Census Tract,27001790502,2,2020-01-05,0,0,2021-01-09
Census Tract,27001790502,3,2020-01-12,0,0,2021-01-09
Census Tract,27001790502,4,2020-01-19,0,0,2021-01-09
Census Tract,27001790502,5,2020-01-26,0,0,2021-01-09
Census Tract,27001790502,6,2020-02-02,0,0,2021-01-09
Census Tract,27001790502,7,2020-02-09,0,0,2021-01-09
Census Tract,27001790502,8,2020-02-16,0,0,2021-01-09
Census Tract,27001790502,9,2020-02-23,0,0.125,2021-01-09
Census Tract,27001790502,10,2020-03-01,0,0,2021-01-09
Census Tract,27001790502,11,2020-03-08,0,0,2021-01-09
Census Tract,27001790502,12,2020-03-15,0,0.125,2021-01-09
Census Tract,27001790502,13,2020-03-22,0,0,2021-01-09
Census Tract,27001790502,14,2020-03-29,0,0,2021-01-09
Census Tract,27001790502,15,2020-04-05,0,0.125,2021-01-09
Census Tract,27001790502,16,2020-04-12,0,0.125,2021-01-09
Census Tract,27001790502,17,2020-04-19,0,0.125,2021-01-09
Census Tract,27001790502,18,2020-04-26,0,0.125,2021-01-09
Census Tract,27001790502,19,2020-05-03,0,0.125,2021-01-09
Census Tract,27001790502,20,2020-05-10,0,0,2021-01-09
Census Tract,27001790502,21,2020-05-17,0,0,2021-01-09
Census Tract,27001790502,22,2020-05-24,0,0.125,2021-01-09
Census Tract,27001790502,23,2020-05-31,0,0,2021-01-09
Census Tract,27001790502,24,2020-06-07,0,0,2021-01-09
Census Tract,27001790502,25,2020-06-14,0,0.125,2021-01-09
Census Tract,27001790502,26,2020-06-21,0,0,2021-01-09
Census Tract,27001790502,27,2020-06-28,0,0.125,2021-01-09
Census Tract,27001790502,28,2020-07-05,0,0,2021-01-09
Census Tract,27001790502,29,2020-07-12,0,0,2021-01-09
Census Tract,27001790502,30,2020-07-19,0,0.125,2021-01-09
Census Tract,27001790502,31,2020-07-26,0,0,2021-01-09
Census Tract,27001790502,32,2020-08-02,1,0,2021-01-09
Census Tract,27001790502,33,2020-08-09,0,0,2021-01-09
Census Tract,27001790502,34,2020-08-16,0,0,2021-01-09
Census Tract,27001790502,35,2020-08-23,0,0,2021-01-09
Census Tract,27001790502,36,2020-08-30,0,0,2021-01-09
Census Tract,27001790502,37,2020-09-06,0,0.125,2021-01-09
Census Tract,27001790502,38,2020-09-13,0,0,2021-01-09
Census Tract,27001790502,39,2020-09-20,1,0,2021-01-09
Census Tract,27001790502,40,2020-09-27,0,0,2021-01-09
Census Tract,27001790502,41,2020-10-04,0,0.125,2021-01-09
Census Tract,27001790502,42,2020-10-11,0,0,2021-01-09
Census Tract,27001790502,43,2020-10-18,0,0,2021-01-09
Census Tract,27001790502,44,2020-10-25,0,0,2021-01-09
Census Tract,27001790502,45,2020-11-01,0,0.125,2021-01-09
Census Tract,27001790502,46,2020-11-08,0,0,2021-01-09
Census Tract,27001790502,47,2020-11-15,0,0,2021-01-09
Census Tract,27001790502,48,2020-11-22,0,0,2021-01-09
Census Tract,27001790502,49,2020-11-29,0,0,2021-01-09
Census Tract,27001790502,50,2020-12-06,0,0,2021-01-09
Census Tract,27001790502,51,2020-12-13,0,0,2021-01-09
Census Tract,27001790502,52,2020-12-20,0,0,2021-01-09
Census Tract,27001790502,53,2020-12-27,0,0.25,2021-01-09
Census Tract,27001790502,54,2021-01-03,0,0,2021-01-09
Census Tract,27003050107,1,2019-12-29,0,0,2021-01-09
Census Tract,27003050107,2,2020-01-05,0,0.75,2021-01-09
Census Tract,27003050107,3,2020-01-12,0,0.125,2021-01-09
Census Tract,27003050107,4,2020-01-19,0,0,2021-01-09
Census Tract,27003050107,5,2020-01-26,0,0,2021-01-09
Census Tract,27003050107,6,2020-02-02,0,0,2021-01-09
Census Tract,27003050107,7,2020-02-09,0,0,2021-01-09
Census Tract,27003050107,8,2020-02-16,1,0.125,2021-01-09
Census Tract,27003050107,9,2020-02-23,0,0.5,2021-01-09
Census Tract,27003050107,10,2020-03-01,0,0.25,2021-01-09
Census Tract,27003050107,11,2020-03-08,0,0.125,2021-01-09
Census Tract,27003050107,12,2020-03-15,0,0.25,2021-01-09
Census Tract,27003050107,13,2020-03-22,0,0.375,2021-01-09
Census Tract,27003050107,14,2020-03-29,0,0.125,2021-01-09
Census Tract,27003050107,15,2020-04-05,0,0,2021-01-09
Census Tract,27003050107,16,2020-04-12,0,0.125,2021-01-09
Census Tract,27003050107,17,2020-04-19,0,0,2021-01-09
Census Tract,27003050107,18,2020-04-26,0,0,2021-01-09
Census Tract,27003050107,19,2020-05-03,0,0.125,2021-01-09
Census Tract,27003050107,20,2020-05-10,0,0.25,2021-01-09
Census Tract,27003050107,21,2020-05-17,0,0.125,2021-01-09
Census Tract,27003050107,22,2020-05-24,0,0.125,2021-01-09
Census Tract,27003050107,23,2020-05-31,0,0,2021-01-09
Census Tract,27003050107,24,2020-06-07,0,0.125,2021-01-09
Census Tract,27003050107,25,2020-06-14,0,0,2021-01-09
Census Tract,27003050107,26,2020-06-21,0,0.25,2021-01-09
Census Tract,27003050107,27,2020-06-28,0,0.5,2021-01-09
Census Tract,27003050107,28,2020-07-05,0,0.125,2021-01-09
Census Tract,27003050107,29,2020-07-12,0,0.125,2021-01-09
Census Tract,27003050107,30,2020-07-19,0,0,2021-01-09
Census Tract,27003050107,31,2020-07-26,0,0.125,2021-01-09
Census Tract,27003050107,32,2020-08-02,0,0,2021-01-09
Census Tract,27003050107,33,2020-08-09,0,0.375,2021-01-09
Census Tract,27003050107,34,2020-08-16,0,0,2021-01-09
Census Tract,27003050107,35,2020-08-23,0,0.125,2021-01-09
Census Tract,27003050107,36,2020-08-30,0,0.125,2021-01-09
Census Tract,27003050107,37,2020-09-06,0,0,2021-01-09
Census Tract,27003050107,38,2020-09-13,0,0.125,2021-01-09
Census Tract,27003050107,39,2020-09-20,0,0,2021-01-09
Census Tract,27003050107,40,2020-09-27,0,0,2021-01-09
Census Tract,27003050107,41,2020-10-04,0,0.125,2021-01-09
Census Tract,27003050107,42,2020-10-11,0,0.5,2021-01-09
Census Tract,27003050107,43,2020-10-18,0,0.25,2021-01-09
Census Tract,27003050107,44,2020-10-25,0,0.25,2021-01-09
Census Tract,27003050107,45,2020-11-01,0,0.25,2021-01-09
Census Tract,27003050107,46,2020-11-08,0,0,2021-01-09
Census Tract,27003050107,47,2020-11-15,0,0,2021-01-09
Census Tract,27003050107,48,2020-11-22,0,0,2021-01-09
Census Tract,27003050107,49,2020-11-29,0,0.375,2021-01-09
Census Tract,27003050107,50,2020-12-06,0,0.125,2021-01-09
Census Tract,27003050107,51,2020-12-13,0,0.125,2021-01-09
Census Tract,27003050107,52,2020-12-20,0,0.125,2021-01-09
Census Tract,27003050107,53,2020-12-27,0,0,2021-01-09
Census Tract,27003050107,54,2021-01-03,0,0.625,2021-01-09
Census Tract,27003050108,1,2019-12-29,0,0.25,2021-01-09
Census Tract,27003050108,2,2020-01-05,0,0.375,2021-01-09
Census Tract,27003050108,3,2020-01-12,0,0.5,2021-01-09
Census Tract,27003050108,4,2020-01-19,0,0.5,2021-01-09
Census Tract,27003050108,5,2020-01-26,0,0.5,2021-01-09
Census Tract,27003050108,6,2020-02-02,0,0.125,2021-01-09
Census Tract,27003050108,7,2020-02-09,1,0.25,2021-01-09
Census Tract,27003050108,8,2020-02-16,1,0.25,2021-01-09
Census Tract,27003050108,9,2020-02-23,0,0.125,2021-01-09
Census Tract,27003050108,10,2020-03-01,0,0.375,2021-01-09
Census Tract,27003050108,11,2020-03-08,0,0,2021-01-09
Census Tract,27003050108,12,2020-03-15,0,0.25,2021-01-09
Census Tract,27003050108,13,2020-03-22,0,0.125,2021-01-09
Census Tract,27003050108,14,2020-03-29,0,0.375,2021-01-09
Census Tract,27003050108,15,2020-04-05,0,0.125,2021-01-09
Census Tract,27003050108,16,2020-04-12,0,0.25,2021-01-09
Census Tract,27003050108,17,2020-04-19,0,0.5,2021-01-09
Census Tract,27003050108,18,2020-04-26,0,0.375,2021-01-09
Census Tract,27003050108,19,2020-05-03,0,0.125,2021-01-09
Census Tract,27003050108,20,2020-05-10,0,0,2021-01-09
Census Tract,27003050108,21,2020-05-17,0,0.5,2021-01-09
Census Tract,27003050108,22,2020-05-24,0,0.125,2021-01-09
Census Tract,27003050108,23,2020-05-31,0,0.125,2021-01-09
Census Tract,27003050108,24,2020-06-07,0,0.625,2021-01-09
Census Tract,27003050108,25,2020-06-14,0,0.375,2021-01-09
Census Tract,27003050108,26,2020-06-21,0,0.125,2021-01-09
Census Tract,27003050108,27,2020-06-28,0,0.25,2021-01-09
Census Tract,27003050108,28,2020-07-05,0,0,2021-01-09
Census Tract,27003050108,29,2020-07-12,0,0.25,2021-01-09
Census Tract,27003050108,30,2020-07-19,0,0.375,2021-01-09
Census Tract,27003050108,31,2020-07-26,0,0.125,2021-01-09
Census Tract,27003050108,32,2020-08-02,0,0.375,2021-01-09
Census Tract,27003050108,33,2020-08-09,0,0.125,2021-01-09
Census Tract,27003050108,34,2020-08-16,0,0.375,2021-01-09
Census Tract,27003050108,35,2020-08-23,0,0,2021-01-09
Census Tract,27003050108,36,2020-08-30,0,0.125,2021-01-09
Census Tract,27003050108,37,2020-09-06,0,0.25,2021-01-09
Census Tract,27003050108,38,2020-09-13,0,0.5,2021-01-09
Census Tract,27003050108,39,2020-09-20,0,0.375,2021-01-09
Census Tract,27003050108,40,2020-09-27,0,0.125,2021-01-09
Census Tract,27003050108,41,2020-10-04,0,0.125,2021-01-09
Census Tract,27003050108,42,2020-10-11,0,0.125,2021-01-09
Census Tract,27003050108,43,2020-10-18,0,0.25,2021-01-09
Census Tract,27003050108,44,2020-10-25,0,0.25,2021-01-09
Census Tract,27003050108,45,2020-11-01,0,0.375,2021-01-09
Census Tract,27003050108,46,2020-11-08,0,0.125,2021-01-09
Census Tract,27003050108,47,2020-11-15,0,0.375,2021-01-09
Census Tract,27003050108,48,2020-11-22,0,0.5,2021-01-09
Census Tract,27003050108,49,2020-11-29,0,0.125,2021-01-09
Census Tract,27003050108,50,2020-12-06,0,0.125,2021-01-09
Census Tract,27003050108,51,2020-12-13,0,0.25,2021-01-09
Census Tract,27003050108,52,2020-12-20,0,0.25,2021-01-09
Census Tract,27003050108,53,2020-12-27,0,0.375,2021-01-09
Census Tract,27003050108,54,2021-01-03,0,0.375,2021-01-09
Census Tract,27003050109,1,2019-12-29,0,0.25,2021-01-09
Census Tract,27003050109,2,2020-01-05,0,0,2021-01-09
Census Tract,27003050109,3,2020-01-12,0,0.5,2021-01-09
