type,GEOID,racial_majority,month,filings_2020,filings_avg,last_updated
County,39049,White,01/2020,1571,893.466666666667,2023-04-08
County,39049,White,02/2020,1378,714.333333333333,2023-04-08
County,39049,White,03/2020,813,1052.6,2023-04-08
County,39049,White,04/2020,295,735,2023-04-08
County,39049,White,05/2020,390,944.944444444445,2023-04-08
County,39049,White,06/2020,677,889.4,2023-04-08
County,39049,White,07/2020,766,868.4,2023-04-08
County,39049,White,08/2020,975,971,2023-04-08
County,39049,White,09/2020,1396,1148.26666666667,2023-04-08
County,39049,White,10/2020,1298,876.266666666667,2023-04-08
County,39049,White,11/2020,837,717.866666666667,2023-04-08
County,39049,White,12/2020,1643,858.333333333333,2023-04-08
County,39049,White,01/2021,921,1117.4,2023-04-08
County,39049,White,02/2021,822,907.133333333333,2023-04-08
County,39049,White,03/2021,1652,1011.2,2023-04-08
County,39049,White,04/2021,1029,693.8,2023-04-08
County,39049,White,05/2021,930,900.5,2023-04-08
County,39049,White,06/2021,1201,850.8,2023-04-08
County,39049,White,07/2021,1526,841.2,2023-04-08
County,39049,White,08/2021,1471,1099.8,2023-04-08
County,39049,White,09/2021,1416,1081.86666666667,2023-04-08
County,39049,White,10/2021,1477,962.277777777778,2023-04-08
County,39049,White,11/2021,1282,690.4,2023-04-08
County,39049,White,12/2021,1632,821.066666666667,2023-04-08
County,39049,White,01/2022,1653,888,2023-04-08
County,39049,White,02/2022,1539,853.2,2023-04-08
County,39049,White,03/2022,1635,946.4,2023-04-08
County,39049,White,04/2022,1416,640.933333333333,2023-04-08
County,39049,White,05/2022,1714,990.8,2023-04-08
County,39049,White,06/2022,1623,795.733333333333,2023-04-08
County,39049,White,07/2022,1630,904.944444444445,2023-04-08
County,39049,White,08/2022,1878,1039.93333333333,2023-04-08
County,39049,White,09/2022,1803,999.8,2023-04-08
County,39049,White,10/2022,1898,900.777777777778,2023-04-08
County,39049,White,11/2022,1726,642.133333333333,2023-04-08
County,39049,White,12/2022,1505,776.133333333333,2023-04-08
County,39049,White,01/2023,1728,1014.73333333333,2023-04-08
County,39049,White,02/2023,1466,812.4,2023-04-08
County,39049,White,03/2023,1870,886.4,2023-04-08
County,39049,White,04/2023,83,90.3333333333333,2023-04-08
County,sealed,,01/2020,7,3.06666666666667,2023-04-08
County,sealed,,02/2020,2,1.46666666666667,2023-04-08
County,sealed,,03/2020,10,1.53333333333333,2023-04-08
County,sealed,,04/2020,2,2.26666666666667,2023-04-08
County,sealed,,05/2020,4,1.44444444444444,2023-04-08
County,sealed,,06/2020,5,1.6,2023-04-08
County,sealed,,07/2020,2,2.73333333333333,2023-04-08
County,sealed,,08/2020,3,2.16666666666667,2023-04-08
County,sealed,,09/2020,4,1.53333333333333,2023-04-08
County,sealed,,10/2020,23,2.73333333333333,2023-04-08
County,sealed,,11/2020,4,2,2023-04-08
County,sealed,,12/2020,15,2.2,2023-04-08
County,sealed,,01/2021,5,3.73333333333333,2023-04-08
County,sealed,,02/2021,3,1.93333333333333,2023-04-08
County,sealed,,03/2021,14,1.46666666666667,2023-04-08
County,sealed,,04/2021,3,2.2,2023-04-08
County,sealed,,05/2021,0,1.44444444444444,2023-04-08
County,sealed,,06/2021,7,1.6,2023-04-08
County,sealed,,07/2021,9,2.66666666666667,2023-04-08
County,sealed,,08/2021,6,2.33333333333333,2023-04-08
County,sealed,,09/2021,4,1.53333333333333,2023-04-08
County,sealed,,10/2021,5,3,2023-04-08
County,sealed,,11/2021,12,1.8,2023-04-08
County,sealed,,12/2021,8,2.2,2023-04-08
County,sealed,,01/2022,12,3.05555555555556,2023-04-08
County,sealed,,02/2022,9,1.8,2023-04-08
County,sealed,,03/2022,12,1.4,2023-04-08
County,sealed,,04/2022,11,2,2023-04-08
County,sealed,,05/2022,3,1.53333333333333,2023-04-08
County,sealed,,06/2022,8,1.33333333333333,2023-04-08
County,sealed,,07/2022,197,2.83333333333333,2023-04-08
County,sealed,,08/2022,9,2.26666666666667,2023-04-08
County,sealed,,09/2022,244,1.46666666666667,2023-04-08
County,sealed,,10/2022,163,2.83333333333333,2023-04-08
County,sealed,,11/2022,17,1.66666666666667,2023-04-08
County,sealed,,12/2022,129,2.2,2023-04-08
County,sealed,,01/2023,302,3.53333333333333,2023-04-08
County,sealed,,02/2023,522,1.8,2023-04-08
County,sealed,,03/2023,17,1.26666666666667,2023-04-08
County,sealed,,04/2023,144,0.166666666666667,2023-04-08
