type,GEOID,month,filings_2020,filings_avg,filings_avg_prepandemic_baseline,last_updated
Census Tract,10003000500,06/2022,9,6.5,13.5,NA
Census Tract,10003000500,07/2022,4,9,16.75,NA
Census Tract,10003000500,08/2022,9,13,15.75,NA
Census Tract,10003000500,09/2022,9,6.5,13.25,NA
Census Tract,10003000500,10/2022,11,8,15.5,NA
Census Tract,10003000500,11/2022,9,7.5,13.75,NA
Census Tract,10003000500,12/2022,8,14,14,NA
Census Tract,10003000500,01/2023,9,10,16.5,NA
Census Tract,10003000500,02/2023,6,7.5,10.5,NA
Census Tract,10003000500,03/2023,17,10.5,9.75,NA
Census Tract,10003000500,04/2023,9,9.5,13.75,NA
Census Tract,10003000500,05/2023,17,15,14.75,NA
Census Tract,10003000500,06/2023,7,6.5,13.5,NA
Census Tract,10003000500,07/2023,14,9,16.75,NA
Census Tract,10003000500,08/2023,17,13,15.75,NA
Census Tract,10003000500,09/2023,7,6.5,13.25,NA
Census Tract,10003000500,10/2023,8,8,15.5,NA
Census Tract,10003000500,11/2023,6,7.5,13.75,NA
Census Tract,10003000500,12/2023,17,14,14,NA
Census Tract,10003000500,01/2024,10,10,16.5,NA
Census Tract,10003000500,02/2024,10,8,10.75,NA
Census Tract,10003000500,03/2024,3,10.5,9.75,NA
Census Tract,10003000500,04/2024,9,9.5,13.75,NA
Census Tract,10003000500,05/2024,13,15,14.75,NA
Census Tract,10003000500,06/2024,5,6.5,13.5,NA
Census Tract,10003000500,07/2024,4,9,16.75,NA
Census Tract,10003000500,08/2024,9,13,15.75,NA
Census Tract,10003000500,09/2024,5,6.5,13.25,NA
Census Tract,10003000500,10/2024,8,8,15.5,NA
Census Tract,10003000500,11/2024,9,7.5,13.75,NA
Census Tract,10003000500,12/2024,9,14,14,NA
Census Tract,10003000500,01/2025,10,10,16.5,NA
Census Tract,10003000500,02/2025,14,7.5,10.5,NA
Census Tract,10003000500,03/2025,10,10.5,9.75,NA
Census Tract,10003000500,04/2025,6,9.5,13.75,NA
Census Tract,10003000500,05/2025,9,15,14.75,NA
Census Tract,10003000500,06/2025,5,6.5,13.5,NA
Census Tract,10003000500,07/2025,10,9,16.75,NA
Census Tract,10003000500,08/2025,1,13,15.75,NA
Census Tract,10003000500,09/2025,0,1,4,13/09/2025
Census Tract,10003000601,01/2020,3,4.5,10.75,NA
Census Tract,10003000601,02/2020,6,3,7.75,NA
Census Tract,10003000601,03/2020,2,4,6.75,NA
Census Tract,10003000601,04/2020,0,2.5,5.75,NA
Census Tract,10003000601,05/2020,0,5.5,7,NA
Census Tract,10003000601,06/2020,0,5,11,NA
Census Tract,10003000601,07/2020,0,6.5,10.5,NA
Census Tract,10003000601,08/2020,6,9,8.25,NA
Census Tract,10003000601,09/2020,5,3.5,10,NA
Census Tract,10003000601,10/2020,6,7,11.25,NA
Census Tract,10003000601,11/2020,1,2,7.25,NA
Census Tract,10003000601,12/2020,1,3,11.25,NA
Census Tract,10003000601,01/2021,0,4.5,10.75,NA
Census Tract,10003000601,02/2021,3,3,7.75,NA
Census Tract,10003000601,03/2021,1,4,6.75,NA
Census Tract,10003000601,04/2021,3,2.5,5.75,NA
Census Tract,10003000601,05/2021,3,5.5,7,NA
Census Tract,10003000601,06/2021,2,5,11,NA
Census Tract,10003000601,07/2021,2,6.5,10.5,NA
Census Tract,10003000601,08/2021,1,9,8.25,NA
Census Tract,10003000601,09/2021,5,3.5,10,NA
Census Tract,10003000601,10/2021,6,7,11.25,NA
Census Tract,10003000601,11/2021,9,2,7.25,NA
Census Tract,10003000601,12/2021,5,3,11.25,NA
Census Tract,10003000601,01/2022,3,4.5,10.75,NA
Census Tract,10003000601,02/2022,0,3,7.75,NA
Census Tract,10003000601,03/2022,3,4,6.75,NA
Census Tract,10003000601,04/2022,2,2.5,5.75,NA
Census Tract,10003000601,05/2022,6,5.5,7,NA
Census Tract,10003000601,06/2022,3,5,11,NA
Census Tract,10003000601,07/2022,2,6.5,10.5,NA
Census Tract,10003000601,08/2022,3,9,8.25,NA
Census Tract,10003000601,09/2022,8,3.5,10,NA
Census Tract,10003000601,10/2022,5,7,11.25,NA
Census Tract,10003000601,11/2022,0,2,7.25,NA
Census Tract,10003000601,12/2022,5,3,11.25,NA
Census Tract,10003000601,01/2023,5,4.5,10.75,NA
Census Tract,10003000601,02/2023,5,3,7.75,NA
Census Tract,10003000601,03/2023,6,4,6.75,NA
Census Tract,10003000601,04/2023,1,2.5,5.75,NA
Census Tract,10003000601,05/2023,6,5.5,7,NA
Census Tract,10003000601,06/2023,7,5,11,NA
Census Tract,10003000601,07/2023,8,6.5,10.5,NA
Census Tract,10003000601,08/2023,10,9,8.25,NA
Census Tract,10003000601,09/2023,1,3.5,10,NA
Census Tract,10003000601,10/2023,7,7,11.25,NA
Census Tract,10003000601,11/2023,2,2,7.25,NA
Census Tract,10003000601,12/2023,3,3,11.25,NA
Census Tract,10003000601,01/2024,4,4.5,10.75,NA
Census Tract,10003000601,02/2024,1,3,7.75,NA
Census Tract,10003000601,03/2024,2,4,6.75,NA
Census Tract,10003000601,04/2024,4,2.5,5.75,NA
Census Tract,10003000601,05/2024,5,5.5,7,NA
Census Tract,10003000601,06/2024,1,5,11,NA
Census Tract,10003000601,07/2024,5,6.5,10.5,NA
Census Tract,10003000601,08/2024,6,9,8.25,NA
Census Tract,10003000601,09/2024,6,3.5,10,NA
Census Tract,10003000601,10/2024,7,7,11.25,NA
Census Tract,10003000601,11/2024,2,2,7.25,NA
Census Tract,10003000601,12/2024,3,3,11.25,NA
Census Tract,10003000601,01/2025,3,4.5,10.75,NA
Census Tract,10003000601,02/2025,4,3,7.75,NA
Census Tract,10003000601,03/2025,3,4,6.75,NA
Census Tract,10003000601,04/2025,3,2.5,5.75,NA
Census Tract,10003000601,05/2025,1,5.5,7,NA
Census Tract,10003000601,06/2025,7,5,11,NA
Census Tract,10003000601,07/2025,2,6.5,10.5,NA
Census Tract,10003000601,08/2025,1,9,8.25,NA
Census Tract,10003000601,09/2025,0,2,2,13/09/2025
Census Tract,10003000602,01/2020,13,10.5,16.5,NA
Census Tract,10003000602,02/2020,18,7.5,14,NA
Census Tract,10003000602,03/2020,8,6.5,11.5,NA
Census Tract,10003000602,04/2020,0,10.5,13.5,NA
Census Tract,10003000602,05/2020,0,12,18,NA
Census Tract,10003000602,06/2020,0,9.5,17.5,NA
Census Tract,10003000602,07/2020,7,9,20.25,NA
Census Tract,10003000602,08/2020,5,11,17.5,NA
Census Tract,10003000602,09/2020,8,9.5,15.5,NA
Census Tract,10003000602,10/2020,11,7,14.75,NA
Census Tract,10003000602,11/2020,4,11.5,12,NA
Census Tract,10003000602,12/2020,4,6,14.75,NA
Census Tract,10003000602,01/2021,4,10.5,16.5,NA
Census Tract,10003000602,02/2021,10,7.5,14,NA
Census Tract,10003000602,03/2021,2,6.5,11.5,NA
Census Tract,10003000602,04/2021,9,10.5,13.5,NA
Census Tract,10003000602,05/2021,6,12,18,NA
Census Tract,10003000602,06/2021,4,9.5,17.5,NA
Census Tract,10003000602,07/2021,6,9,20.25,NA
Census Tract,10003000602,08/2021,11,11,17.5,NA
Census Tract,10003000602,09/2021,5,9.5,15.5,NA
Census Tract,10003000602,10/2021,8,7,14.75,NA
Census Tract,10003000602,11/2021,8,11.5,12,NA
Census Tract,10003000602,12/2021,13,6,14.75,NA
Census Tract,10003000602,01/2022,9,10.5,16.5,NA
Census Tract,10003000602,02/2022,5,7.5,14,NA
Census Tract,10003000602,03/2022,6,6.5,11.5,NA
Census Tract,10003000602,04/2022,8,10.5,13.5,NA
Census Tract,10003000602,05/2022,7,12,18,NA
Census Tract,10003000602,06/2022,12,9.5,17.5,NA
Census Tract,10003000602,07/2022,6,9,20.25,NA
Census Tract,10003000602,08/2022,8,11,17.5,NA
Census Tract,10003000602,09/2022,10,9.5,15.5,NA
Census Tract,10003000602,10/2022,6,7,14.75,NA
Census Tract,10003000602,11/2022,9,11.5,12,NA
Census Tract,10003000602,12/2022,8,6,14.75,NA
Census Tract,10003000602,01/2023,13,10.5,16.5,NA
Census Tract,10003000602,02/2023,9,7.5,14,NA
Census Tract,10003000602,03/2023,8,6.5,11.5,NA
Census Tract,10003000602,04/2023,11,10.5,13.5,NA
Census Tract,10003000602,05/2023,16,12,18,NA
Census Tract,10003000602,06/2023,9,9.5,17.5,NA
Census Tract,10003000602,07/2023,7,9,20.25,NA
Census Tract,10003000602,08/2023,9,11,17.5,NA
Census Tract,10003000602,09/2023,10,9.5,15.5,NA
Census Tract,10003000602,10/2023,8,7,14.75,NA
Census Tract,10003000602,11/2023,8,11.5,12,NA
Census Tract,10003000602,12/2023,7,6,14.75,NA
Census Tract,10003000602,01/2024,8,10.5,16.5,NA
Census Tract,10003000602,02/2024,6,7.5,14,NA
Census Tract,10003000602,03/2024,5,6.5,11.5,NA
Census Tract,10003000602,04/2024,10,10.5,13.5,NA
Census Tract,10003000602,05/2024,8,12,18,NA
Census Tract,10003000602,06/2024,10,9.5,17.5,NA
Census Tract,10003000602,07/2024,11,9,20.25,NA
Census Tract,10003000602,08/2024,13,11,17.5,NA
Census Tract,10003000602,09/2024,9,9.5,15.5,NA
Census Tract,10003000602,10/2024,6,7,14.75,NA
Census Tract,10003000602,11/2024,15,11.5,12,NA
Census Tract,10003000602,12/2024,5,6,14.75,NA
Census Tract,10003000602,01/2025,10,10.5,16.5,NA
Census Tract,10003000602,02/2025,3,7.5,14,NA
Census Tract,10003000602,03/2025,8,6.5,11.5,NA
Census Tract,10003000602,04/2025,7,10.5,13.5,NA
Census Tract,10003000602,05/2025,22,12,18,NA
Census Tract,10003000602,06/2025,14,9.5,17.5,NA
Census Tract,10003000602,07/2025,12,9,20.25,NA
Census Tract,10003000602,08/2025,4,11,17.5,NA
Census Tract,10003000602,09/2025,0,2.5,6.75,13/09/2025
Census Tract,10003000900,01/2020,12,5.5,16,NA
Census Tract,10003000900,02/2020,14,9,16.75,NA
Census Tract,10003000900,03/2020,3,8.5,13,NA
Census Tract,10003000900,04/2020,0,6,12.25,NA
Census Tract,10003000900,05/2020,0,9,16.75,NA
Census Tract,10003000900,06/2020,0,8.5,20,NA
Census Tract,10003000900,07/2020,4,8.5,19.5,NA
Census Tract,10003000900,08/2020,0,14,17,NA
Census Tract,10003000900,09/2020,17,15,18.75,NA
Census Tract,10003000900,10/2020,5,12,18,NA
Census Tract,10003000900,11/2020,7,14.5,13.25,NA
Census Tract,10003000900,12/2020,6,10.5,11,NA
Census Tract,10003000900,01/2021,2,5.5,16,NA
Census Tract,10003000900,02/2021,2,9,16.75,NA
Census Tract,10003000900,03/2021,6,8.5,13,NA
Census Tract,10003000900,04/2021,4,6,12.25,NA
Census Tract,10003000900,05/2021,3,9,16.75,NA
Census Tract,10003000900,06/2021,7,8.5,20,NA
Census Tract,10003000900,07/2021,1,8.5,19.5,NA
Census Tract,10003000900,08/2021,9,14,17,NA
Census Tract,10003000900,09/2021,9,15,18.75,NA
Census Tract,10003000900,10/2021,10,12,18,NA
Census Tract,10003000900,11/2021,3,14.5,13.25,NA
Census Tract,10003000900,12/2021,5,10.5,11,NA
Census Tract,10003000900,01/2022,6,5.5,16,NA
Census Tract,10003000900,02/2022,8,9,16.75,NA
Census Tract,10003000900,03/2022,13,8.5,13,NA
Census Tract,10003000900,04/2022,14,6,12.25,NA
Census Tract,10003000900,05/2022,7,9,16.75,NA
Census Tract,10003000900,06/2022,9,8.5,20,NA
Census Tract,10003000900,07/2022,6,8.5,19.5,NA
Census Tract,10003000900,08/2022,11,14,17,NA
Census Tract,10003000900,09/2022,10,15,18.75,NA
Census Tract,10003000900,10/2022,6,12,18,NA
Census Tract,10003000900,11/2022,10,14.5,13.25,NA
Census Tract,10003000900,12/2022,11,10.5,11,NA
Census Tract,10003000900,01/2023,3,5.5,16,NA
Census Tract,10003000900,02/2023,8,9,16.75,NA
Census Tract,10003000900,03/2023,11,8.5,13,NA
Census Tract,10003000900,04/2023,10,6,12.25,NA
Census Tract,10003000900,05/2023,11,9,16.75,NA
Census Tract,10003000900,06/2023,11,8.5,20,NA
Census Tract,10003000900,07/2023,5,8.5,19.5,NA
Census Tract,10003000900,08/2023,21,14,17,NA
Census Tract,10003000900,09/2023,18,15,18.75,NA
Census Tract,10003000900,10/2023,7,12,18,NA
Census Tract,10003000900,11/2023,21,14.5,13.25,NA
Census Tract,10003000900,12/2023,12,10.5,11,NA
Census Tract,10003000900,01/2024,8,5.5,16,NA
Census Tract,10003000900,02/2024,9,9,16.75,NA
Census Tract,10003000900,03/2024,6,8.5,13,NA
Census Tract,10003000900,04/2024,2,6,12.25,NA
Census Tract,10003000900,05/2024,7,9,16.75,NA
Census Tract,10003000900,06/2024,6,8.5,20,NA
Census Tract,10003000900,07/2024,12,8.5,19.5,NA
Census Tract,10003000900,08/2024,7,14,17,NA
Census Tract,10003000900,09/2024,12,15,18.75,NA
Census Tract,10003000900,10/2024,17,12,18,NA
Census Tract,10003000900,11/2024,8,14.5,13.25,NA
Census Tract,10003000900,12/2024,8,10.5,11,NA
Census Tract,10003000900,01/2025,9,5.5,16,NA
Census Tract,10003000900,02/2025,10,9,16.75,NA
Census Tract,10003000900,03/2025,18,8.5,13,NA
Census Tract,10003000900,04/2025,6,6,12.25,NA
Census Tract,10003000900,05/2025,5,9,16.75,NA
Census Tract,10003000900,06/2025,16,8.5,20,NA
Census Tract,10003000900,07/2025,6,8.5,19.5,NA
Census Tract,10003000900,08/2025,5,14,17,NA
Census Tract,10003000900,09/2025,0,4,6.25,13/09/2025
Census Tract,10003001100,01/2020,5,5.5,9.5,NA
Census Tract,10003001100,02/2020,3,6,3.5,NA
Census Tract,10003001100,03/2020,2,4,3,NA
Census Tract,10003001100,04/2020,0,2,2.5,NA
Census Tract,10003001100,05/2020,0,7.5,3.25,NA
Census Tract,10003001100,06/2020,2,3.5,2.25,NA
Census Tract,10003001100,07/2020,3,2,4,NA
Census Tract,10003001100,08/2020,2,6,6,NA
Census Tract,10003001100,09/2020,0,4,4.5,NA
Census Tract,10003001100,10/2020,1,5,2.75,NA
Census Tract,10003001100,11/2020,1,3,5,NA
Census Tract,10003001100,12/2020,2,3.5,3.75,NA
Census Tract,10003001100,01/2021,0,5.5,9.5,NA
Census Tract,10003001100,02/2021,2,6,3.5,NA
Census Tract,10003001100,03/2021,1,4,3,NA
Census Tract,10003001100,04/2021,0,2,2.5,NA
Census Tract,10003001100,05/2021,2,7.5,3.25,NA
Census Tract,10003001100,06/2021,2,3.5,2.25,NA
Census Tract,10003001100,07/2021,4,2,4,NA
Census Tract,10003001100,08/2021,2,6,6,NA
Census Tract,10003001100,09/2021,3,4,4.5,NA
Census Tract,10003001100,10/2021,4,5,2.75,NA
Census Tract,10003001100,11/2021,5,3,5,NA
Census Tract,10003001100,12/2021,0,3.5,3.75,NA
Census Tract,10003001100,01/2022,2,5.5,9.5,NA
Census Tract,10003001100,02/2022,3,6,3.5,NA
Census Tract,10003001100,03/2022,2,4,3,NA
Census Tract,10003001100,04/2022,3,2,2.5,NA
Census Tract,10003001100,05/2022,4,7.5,3.25,NA
Census Tract,10003001100,06/2022,4,3.5,2.25,NA
Census Tract,10003001100,07/2022,3,2,4,NA
Census Tract,10003001100,08/2022,5,6,6,NA
Census Tract,10003001100,09/2022,2,4,4.5,NA
Census Tract,10003001100,10/2022,1,5,2.75,NA
Census Tract,10003001100,11/2022,2,3,5,NA
Census Tract,10003001100,12/2022,1,3.5,3.75,NA
Census Tract,10003001100,01/2023,2,5.5,9.5,NA
Census Tract,10003001100,02/2023,3,6,3.5,NA
Census Tract,10003001100,03/2023,6,4,3,NA
Census Tract,10003001100,04/2023,2,2,2.5,NA
Census Tract,10003001100,05/2023,3,7.5,3.25,NA
Census Tract,10003001100,06/2023,5,3.5,2.25,NA
Census Tract,10003001100,07/2023,3,2,4,NA
Census Tract,10003001100,08/2023,7,6,6,NA
Census Tract,10003001100,09/2023,4,4,4.5,NA
Census Tract,10003001100,10/2023,4,5,2.75,NA
Census Tract,10003001100,11/2023,4,3,5,NA
Census Tract,10003001100,12/2023,3,3.5,3.75,NA
Census Tract,10003001100,01/2024,6,5.5,9.5,NA
Census Tract,10003001100,02/2024,8,6,3.5,NA
Census Tract,10003001100,03/2024,2,4,3,NA
Census Tract,10003001100,04/2024,1,2,2.5,NA
Census Tract,10003001100,05/2024,9,7.5,3.25,NA
Census Tract,10003001100,06/2024,0,3.5,2.25,NA
Census Tract,10003001100,07/2024,1,2,4,NA
Census Tract,10003001100,08/2024,4,6,6,NA
Census Tract,10003001100,09/2024,4,4,4.5,NA
Census Tract,10003001100,10/2024,6,5,2.75,NA
Census Tract,10003001100,11/2024,1,3,5,NA
Census Tract,10003001100,12/2024,3,3.5,3.75,NA
Census Tract,10003001100,01/2025,5,5.5,9.5,NA
Census Tract,10003001100,02/2025,7,6,3.5,NA
Census Tract,10003001100,03/2025,3,4,3,NA
Census Tract,10003001100,04/2025,7,2,2.5,NA
Census Tract,10003001100,05/2025,6,7.5,3.25,NA
Census Tract,10003001100,06/2025,5,3.5,2.25,NA
Census Tract,10003001100,07/2025,3,2,4,NA
Census Tract,10003001100,08/2025,1,6,6,NA
Census Tract,10003001100,09/2025,0,0.5,2,13/09/2025
Census Tract,10003001200,01/2020,1,0.5,0.25,NA
Census Tract,10003001200,02/2020,0,0.5,0.5,NA
Census Tract,10003001200,03/2020,0,0,2,NA
Census Tract,10003001200,04/2020,0,0.5,1,NA
Census Tract,10003001200,05/2020,0,1,0.75,NA
Census Tract,10003001200,06/2020,0,0,0.75,NA
Census Tract,10003001200,07/2020,0,0.5,1.75,NA
Census Tract,10003001200,08/2020,2,0.5,0.25,NA
Census Tract,10003001200,09/2020,0,0.5,1.25,NA
Census Tract,10003001200,10/2020,0,0.5,0.5,NA
Census Tract,10003001200,11/2020,0,0.5,0.5,NA
Census Tract,10003001200,12/2020,1,0,0.25,NA
Census Tract,10003001200,01/2021,1,0.5,0.25,NA
Census Tract,10003001200,02/2021,1,0.5,0.5,NA
Census Tract,10003001200,03/2021,0,0,2,NA
Census Tract,10003001200,04/2021,0,0.5,1,NA
Census Tract,10003001200,05/2021,1,1,0.75,NA
Census Tract,10003001200,06/2021,0,0,0.75,NA
Census Tract,10003001200,07/2021,1,0.5,1.75,NA
Census Tract,10003001200,08/2021,0,0.5,0.25,NA
Census Tract,10003001200,09/2021,2,0.5,1.25,NA
Census Tract,10003001200,10/2021,2,0.5,0.5,NA
Census Tract,10003001200,11/2021,0,0.5,0.5,NA
Census Tract,10003001200,12/2021,0,0,0.25,NA
Census Tract,10003001200,01/2022,0,0.5,0.25,NA
Census Tract,10003001200,02/2022,0,0.5,0.5,NA
Census Tract,10003001200,03/2022,1,0,2,NA
Census Tract,10003001200,04/2022,2,0.5,1,NA
Census Tract,10003001200,05/2022,0,1,0.75,NA
Census Tract,10003001200,06/2022,0,0,0.75,NA
Census Tract,10003001200,07/2022,0,0.5,1.75,NA
Census Tract,10003001200,08/2022,0,0.5,0.25,NA
Census Tract,10003001200,09/2022,0,0.5,1.25,NA
Census Tract,10003001200,10/2022,0,0.5,0.5,NA
Census Tract,10003001200,11/2022,0,0.5,0.5,NA
Census Tract,10003001200,12/2022,0,0,0.25,NA
Census Tract,10003001200,01/2023,0,0.5,0.25,NA
Census Tract,10003001200,02/2023,0,0.5,0.5,NA
Census Tract,10003001200,03/2023,0,0,2,NA
Census Tract,10003001200,04/2023,0,0.5,1,NA
Census Tract,10003001200,05/2023,0,1,0.75,NA
Census Tract,10003001200,06/2023,0,0,0.75,NA
Census Tract,10003001200,07/2023,1,0.5,1.75,NA
Census Tract,10003001200,08/2023,0,0.5,0.25,NA
Census Tract,10003001200,09/2023,0,0.5,1.25,NA
Census Tract,10003001200,10/2023,1,0.5,0.5,NA
Census Tract,10003001200,11/2023,0,0.5,0.5,NA
Census Tract,10003001200,12/2023,0,0,0.25,NA
Census Tract,10003001200,01/2024,1,0.5,0.25,NA
Census Tract,10003001200,02/2024,1,0.5,0.5,NA
Census Tract,10003001200,03/2024,0,0,2,NA
Census Tract,10003001200,04/2024,1,0.5,1,NA
Census Tract,10003001200,05/2024,1,1,0.75,NA
Census Tract,10003001200,06/2024,0,0,0.75,NA
Census Tract,10003001200,07/2024,0,0.5,1.75,NA
Census Tract,10003001200,08/2024,1,0.5,0.25,NA
Census Tract,10003001200,09/2024,1,0.5,1.25,NA
Census Tract,10003001200,10/2024,0,0.5,0.5,NA
Census Tract,10003001200,11/2024,1,0.5,0.5,NA
Census Tract,10003001200,12/2024,0,0,0.25,NA
Census Tract,10003001200,01/2025,0,0.5,0.25,NA
Census Tract,10003001200,02/2025,1,0.5,0.5,NA
Census Tract,10003001200,03/2025,0,0,2,NA
Census Tract,10003001200,04/2025,0,0.5,1,NA
Census Tract,10003001200,05/2025,0,1,0.75,NA
Census Tract,10003001200,06/2025,0,0,0.75,NA
Census Tract,10003001200,07/2025,0,0.5,1.75,NA
Census Tract,10003001200,08/2025,2,0.5,0.25,NA
Census Tract,10003001200,09/2025,0,0,0.5,13/09/2025
Census Tract,10003001300,01/2020,0,1.5,0,NA
Census Tract,10003001300,02/2020,0,0.5,0.75,NA
Census Tract,10003001300,03/2020,0,0.5,0.25,NA
Census Tract,10003001300,04/2020,0,1.5,1,NA
Census Tract,10003001300,05/2020,0,0.5,0.5,NA
Census Tract,10003001300,06/2020,1,0.5,0.5,NA
Census Tract,10003001300,07/2020,0,1,1.25,NA
Census Tract,10003001300,08/2020,0,1.5,1.75,NA
Census Tract,10003001300,09/2020,0,1,2.5,NA
Census Tract,10003001300,10/2020,2,2,0.25,NA
Census Tract,10003001300,11/2020,0,0.5,0.5,NA
Census Tract,10003001300,12/2020,0,1.5,0.25,NA
Census Tract,10003001300,01/2021,0,1.5,0,NA
Census Tract,10003001300,02/2021,0,0.5,0.75,NA
Census Tract,10003001300,03/2021,0,0.5,0.25,NA
Census Tract,10003001300,04/2021,0,1.5,1,NA
Census Tract,10003001300,05/2021,0,0.5,0.5,NA
Census Tract,10003001300,06/2021,0,0.5,0.5,NA
Census Tract,10003001300,07/2021,0,1,1.25,NA
Census Tract,10003001300,08/2021,0,1.5,1.75,NA
Census Tract,10003001300,09/2021,0,1,2.5,NA
Census Tract,10003001300,10/2021,1,2,0.25,NA
Census Tract,10003001300,11/2021,0,0.5,0.5,NA
Census Tract,10003001300,12/2021,1,1.5,0.25,NA
Census Tract,10003001300,01/2022,0,1.5,0,NA
Census Tract,10003001300,02/2022,0,0.5,0.75,NA
Census Tract,10003001300,03/2022,1,0.5,0.25,NA
Census Tract,10003001300,04/2022,2,1.5,1,NA
Census Tract,10003001300,05/2022,0,0.5,0.5,NA
Census Tract,10003001300,06/2022,1,0.5,0.5,NA
Census Tract,10003001300,07/2022,0,1,1.25,NA
Census Tract,10003001300,08/2022,2,1.5,1.75,NA
Census Tract,10003001300,09/2022,2,1,2.5,NA
Census Tract,10003001300,10/2022,0,2,0.25,NA
Census Tract,10003001300,11/2022,0,0.5,0.5,NA
Census Tract,10003001300,12/2022,1,1.5,0.25,NA
Census Tract,10003001300,01/2023,1,1.5,0,NA
Census Tract,10003001300,02/2023,0,0.5,0.75,NA
Census Tract,10003001300,03/2023,1,0.5,0.25,NA
Census Tract,10003001300,04/2023,2,1.5,1,NA
Census Tract,10003001300,05/2023,0,0.5,0.5,NA
Census Tract,10003001300,06/2023,0,0.5,0.5,NA
Census Tract,10003001300,07/2023,1,1,1.25,NA
Census Tract,10003001300,08/2023,3,1.5,1.75,NA
Census Tract,10003001300,09/2023,0,1,2.5,NA
Census Tract,10003001300,10/2023,2,2,0.25,NA
Census Tract,10003001300,11/2023,1,0.5,0.5,NA
Census Tract,10003001300,12/2023,0,1.5,0.25,NA
Census Tract,10003001300,01/2024,2,1.5,0,NA
Census Tract,10003001300,02/2024,1,0.5,0.75,NA
Census Tract,10003001300,03/2024,0,0.5,0.25,NA
Census Tract,10003001300,04/2024,1,1.5,1,NA
Census Tract,10003001300,05/2024,1,0.5,0.5,NA
Census Tract,10003001300,06/2024,1,0.5,0.5,NA
Census Tract,10003001300,07/2024,1,1,1.25,NA
Census Tract,10003001300,08/2024,0,1.5,1.75,NA
Census Tract,10003001300,09/2024,2,1,2.5,NA
Census Tract,10003001300,10/2024,2,2,0.25,NA
Census Tract,10003001300,11/2024,0,0.5,0.5,NA
Census Tract,10003001300,12/2024,3,1.5,0.25,NA
Census Tract,10003001300,01/2025,0,1.5,0,NA
Census Tract,10003001300,02/2025,2,0.5,0.75,NA
Census Tract,10003001300,03/2025,1,0.5,0.25,NA
Census Tract,10003001300,04/2025,1,1.5,1,NA
Census Tract,10003001300,05/2025,0,0.5,0.5,NA
Census Tract,10003001300,06/2025,1,0.5,0.5,NA
Census Tract,10003001300,07/2025,1,1,1.25,NA
Census Tract,10003001300,08/2025,0,1.5,1.75,NA
Census Tract,10003001300,09/2025,0,0,1,13/09/2025
Census Tract,10003001400,01/2020,0,3.5,2.25,NA
Census Tract,10003001400,02/2020,1,2.5,4.25,NA
Census Tract,10003001400,03/2020,0,2.5,3.5,NA
Census Tract,10003001400,04/2020,0,1.5,0.25,NA
Census Tract,10003001400,05/2020,0,2.5,3,NA
Census Tract,10003001400,06/2020,0,1.5,2.75,NA
Census Tract,10003001400,07/2020,1,2,2,NA
Census Tract,10003001400,08/2020,2,1,3.25,NA
Census Tract,10003001400,09/2020,0,0,3.5,NA
Census Tract,10003001400,10/2020,1,1.5,5,NA
Census Tract,10003001400,11/2020,1,0.5,1.75,NA
Census Tract,10003001400,12/2020,3,0,2.75,NA
Census Tract,10003001400,01/2021,1,3.5,2.25,NA
Census Tract,10003001400,02/2021,2,2.5,4.25,NA
Census Tract,10003001400,03/2021,3,2.5,3.5,NA
Census Tract,10003001400,04/2021,2,1.5,0.25,NA
Census Tract,10003001400,05/2021,0,2.5,3,NA
Census Tract,10003001400,06/2021,2,1.5,2.75,NA
Census Tract,10003001400,07/2021,0,2,2,NA
Census Tract,10003001400,08/2021,0,1,3.25,NA
Census Tract,10003001400,09/2021,0,0,3.5,NA
Census Tract,10003001400,10/2021,0,1.5,5,NA
Census Tract,10003001400,11/2021,2,0.5,1.75,NA
Census Tract,10003001400,12/2021,0,0,2.75,NA
Census Tract,10003001400,01/2022,1,3.5,2.25,NA
Census Tract,10003001400,02/2022,0,2.5,4.25,NA
Census Tract,10003001400,03/2022,0,2.5,3.5,NA
Census Tract,10003001400,04/2022,1,1.5,0.25,NA
Census Tract,10003001400,05/2022,1,2.5,3,NA
Census Tract,10003001400,06/2022,3,1.5,2.75,NA
Census Tract,10003001400,07/2022,1,2,2,NA
Census Tract,10003001400,08/2022,1,1,3.25,NA
Census Tract,10003001400,09/2022,1,0,3.5,NA
Census Tract,10003001400,10/2022,1,1.5,5,NA
Census Tract,10003001400,11/2022,1,0.5,1.75,NA
Census Tract,10003001400,12/2022,0,0,2.75,NA
Census Tract,10003001400,01/2023,4,3.5,2.25,NA
Census Tract,10003001400,02/2023,4,2.5,4.25,NA
Census Tract,10003001400,03/2023,4,2.5,3.5,NA
Census Tract,10003001400,04/2023,2,1.5,0.25,NA
Census Tract,10003001400,05/2023,3,2.5,3,NA
Census Tract,10003001400,06/2023,3,1.5,2.75,NA
Census Tract,10003001400,07/2023,1,2,2,NA
Census Tract,10003001400,08/2023,0,1,3.25,NA
Census Tract,10003001400,09/2023,0,0,3.5,NA
Census Tract,10003001400,10/2023,1,1.5,5,NA
Census Tract,10003001400,11/2023,0,0.5,1.75,NA
Census Tract,10003001400,12/2023,0,0,2.75,NA
Census Tract,10003001400,01/2024,3,3.5,2.25,NA
Census Tract,10003001400,02/2024,1,2.5,4.25,NA
Census Tract,10003001400,03/2024,1,2.5,3.5,NA
