site_id,serial_share,filings_pandemic,filings_past_year,filings_past_month,filings_pandemic_pct_hist,filings_past_year_pct_hist,filings_past_month_pct_hist,median_rent,renter_hh,hhs_threatened_rate,eviction_filing_rate,site,latest_update
45019,0.3681522748375116,27783,10216,961,0.5153422027665583,0.685177733065057,0.7390886368006153,1346,57055,0.11325913592147928,0.1790552975199369,charleston,2023-11-01
39061,0.2923123364862145,38355,12158,1105,0.8185193879510873,0.9507945445445445,0.9906759906759905,906,143075,0.06946007338808317,0.08497641097326578,cincinnati,2023-11-01
39035,0.17486929872002885,18191,6536,561,0.5974202977084822,0.7857421933699997,0.7350147396003931,799,104282,0.05319230547937324,0.06267620490592815,cleveland,2023-11-01
39049,0.29235899174861535,65346,23672,2163,0.9716154932718757,1.2929160522147578,1.2261904761904763,1102,257009,0.06884583808349123,0.09210572392406492,columbus,2023-11-01
09,0.16872709200472139,51679,20809,1906,0.7209816030804139,1.0571172147525987,1.0258342303552206,1277,476797,0.03376069899768665,0.04364331151412446,connecticut,2023-11-01
09001,0.1697530864197531,10774,4480,435,0.7394139043305193,1.118974273582549,1.1799276672694383,1644,118307,0.030125013735450987,0.037867581799893496,bridgeport,2023-11-01
09003,0.16106158833063208,16523,6838,559,0.7496143725614736,1.1306840103621232,0.978984238178634,1221,121667,0.04056975186369353,0.05620258574634042,hartford,2023-11-01
48113,0.22350209010682767,103448,32342,3690,0.7417222341722233,0.9775820898529988,0.9972972972972973,1273,482309,0.06695914859560986,0.08046791579671954,dallas,2023-09-01
10003,0.34268395827459824,22933,8419,681,0.5557628925940287,0.7454565578306586,0.6717632552404439,1236,70242,0.10099370746846616,0.11985706557330372,wilmington,2023-11-01
10,0.3398230088495575,35006,13053,1014,0.5457982685568838,0.7438030657017494,0.6306950707510496,1208,108545,0.09889907411672579,0.12025427242157631,delaware,2023-11-01
48439,0.2383792424987703,108824,41379,4186,0.8183978581957104,1.2180593884534716,1.2549842602308499,1287,442278,0.07354650242607591,0.10206414805332228,fortworth,2023-10-01
12001,0.07358156028368794,4607,966,218,0.9291740898853741,1.5137111517367452,2.0861244019138754,1134,47058,0.02397041948234094,0.04926686217008798,gainesville,2023-04-01
12086,0.12276180743768605,96530,20271,3988,0.7328859773774381,1.1693683299682722,1.304546941445862,1520,908385,0.024776939293361295,0.05355702703148996,miami,2023-04-01
48201,0.22702485249418916,211568,83693,7462,0.9949796717857554,1.4337621845716342,1.5251916198262647,1168,832215,0.08064742884951605,0.10056656032395475,houston,2023-11-01
45045,0.3534068136272545,42060,14911,1348,0.8010818223373457,1.02978297277232,1.01372438428276,1077,61820,0.16143642834034294,0.24120025881591717,greenville,2023-11-01
12103,0.08950076636741844,51391,14696,1637,0.8669782036574668,1.151611323342149,1.0532411130770467,1313,350246,0.052157626354048296,0.05594544025247017,tampa,2023-08-01
18,0.19909458492135657,212336,74273,6118,0.7957494769761775,1.0195402851083397,0.9616850709317405,905,774845,0.06670882563609497,0.09585530009227652,indiana,2023-11-01
18097,0.250244140625,78001,27727,2179,0.7140186145927973,0.9297420550092632,0.8369502592663722,960,169686,0.09655481300755513,0.16340181276003912,indianapolis,2023-11-01
18141,0.17492260061919504,7821,2834,214,0.6985998526160648,0.9261437908496732,0.8175740210124164,906,32277,0.06004275490287202,0.08780245995600583,southbend,2023-11-01
12031,0.15704707768546858,39133,13973,1270,0.9198112098832755,1.2906890818400147,1.1213137912767086,1203,166485,0.08242183980538788,0.09155943614903882,jacksonville,2023-10-01
32003,0.375069123082744,158045,59264,4757,1.1880335937367865,1.6234154893407202,1.493329147700518,1325,370204,0.0928109906970211,0.16008471005175526,lasvegas,2023-11-01
25025,0.09681697612732096,15990,7380,689,0.5557921080301358,0.9365185114685447,0.9802015411973914,1808,292933,0.007721902277995309,0.025193474275687616,boston,2023-11-01
47157,0.2760265114775299,78500,29216,2011,0.7977763888677165,1.0850781329792667,0.8469151400294799,1043,163597,0.1512497172931044,0.17858518187986333,memphis,2023-11-01
55079,0.24154421354664812,39843,13705,1370,0.8313025262683504,1.0531937784335423,1.2053492873482317,954,193302,0.05949757374471035,0.07089942163040217,milwaukee,2023-11-01
27,0.11146306478603873,47629,22090,1973,0.7946129350453267,1.4357091210424977,1.367645784594056,1113,615932,0.02716533643324263,0.039124743994762116,minnesota,2023-10-01
27053,0.09719897332886955,24053,12167,1085,0.8324169525399826,1.6369996636394215,1.5707564241766196,1265,274851,0.03260311950838818,0.0482919505808271,minneapolis,2023-10-01
29,0.15566079885622375,104961,33943,1993,0.6950484231437795,0.8814818181227967,0.5360769282496134,882,770131,0.043593882079802006,0.04808107617110241,missouri,2023-10-01
29095,0.170056358735604,23112,8197,395,0.7120586604227,0.9897069033173352,0.4863034779932287,1044,122228,0.06677684327649966,0.07315984731961431,kansascity,2023-10-01
29510,0.16503456221198157,38702,14142,917,0.718206617551543,1.0299697753177233,0.6611391492429705,951,198599,0.06992985865991269,0.07768234665651068,stlouis,2023-10-01
35,0.22961283278743597,40302,15317,1418,0.6537226277372268,0.9043336219790608,0.9318729463307757,906,254299,0.046822834537296645,0.060232246292749876,newmexico,2023-11-01
35001,0.28818963127252567,24173,9492,858,0.609741537323221,0.8706126941421055,0.8634686346863466,946,103857,0.06946089334373225,0.09139489875501892,albuquerque,2023-11-01
22071,0.15358458486823462,15292,5301,558,0.6993186079480496,0.9634678298800436,1.237250554323725,1082,75311,0.046859024578082886,0.07678704426855427,neworleans,2023-10-01
42101,0.12299788455726805,34166,12622,837,0.45573047795944366,0.6581842832559838,0.4542124542124542,1181,311986,0.04242498060810421,0.04413484754269277,philadelphia,2023-10-01
44007,0.187305081636397,17373,6724,691,0.7547571465809366,1.0659057583323426,1.1796841655996586,1116,108750,0.050124137931034485,0.061829885057471265,providence,2023-11-01
44,0.19466743119266056,22731,8576,851,0.7991014459127391,1.1039596313269142,1.099767381752391,1142,161721,0.04313601820419117,0.05302960036111575,rhode_island,2023-11-01
55,0.18157122201288176,80819,27875,2533,0.7929183917744247,1.0058335337984126,1.0982800982801,921,781395,0.029208018991675144,0.03567337902085373,wisconsin,2023-11-01
48453,,19619,8986,881,0.5856592734111467,0.9749728752260397,1.040961008270972,1437,270488,,0.033221436810505454,austin,2023-11-01
47037,,32182,12033,1027,0.8625646615265031,1.2516990291262131,1.027342447482494,1316,146398,,0.08966590452676328,nashville,2023-10-01
36061,,299045,128467,7946,0.3669933247537182,0.5698500709723213,0.4023494860499266,1640,2177959,,0.058985040581572015,newyork,2023-11-01
42,,301183,114679,10256,0.7203099038037833,1.0020380835461342,0.9821167795839219,1036,1571478,,0.07297525005122567,pennsylvania,2023-11-01
04013,,203291,81683,7948,0.8715643922959386,1.2778782493335503,1.3605395597247423,1389,583611,,0.13996137838388928,phoenix,2023-11-01
42003,,30116,12794,1253,0.5593426046639788,0.8666232291693545,0.9605835125932132,972,186277,,0.06868266076864026,pittsburgh,2023-11-01
51760,,42469,20106,1728,0.47946666967728097,0.8283192403159857,0.8214879961968148,1203,87693,,0.22927713728575827,richmond,2023-11-01
51,,296982,136295,12137,0.5014720024045096,0.8382325129908764,0.8558031307290932,1331,1079291,,0.12628197585266623,virginia,2023-11-01
0,,2822828,1074053,74065,0.673464897496447,0.963937135283853,0.8932184022407342,,14527152,,0.07766853574374578,all_sites,2023-11-01
