type,GEOID,month,filings_2020,filings_avg,last_updated
Census Tract,35001000115,06/2020,0,7.33333333333333,2022-02-12
Census Tract,35001000115,07/2020,1,5.33333333333333,2022-02-12
Census Tract,35001000115,08/2020,5,8.66666666666667,2022-02-12
Census Tract,35001000115,09/2020,0,6.66666666666667,2022-02-12
Census Tract,35001000115,10/2020,2,6.33333333333333,2022-02-12
Census Tract,35001000115,11/2020,0,5,2022-02-12
Census Tract,35001000115,12/2020,1,7.33333333333333,2022-02-12
Census Tract,35001000115,01/2021,2,9.66666666666667,2022-02-12
Census Tract,35001000115,02/2021,4,5.33333333333333,2022-02-12
Census Tract,35001000115,03/2021,3,3.66666666666667,2022-02-12
Census Tract,35001000115,04/2021,4,6.33333333333333,2022-02-12
Census Tract,35001000115,05/2021,0,9.66666666666667,2022-02-12
Census Tract,35001000115,06/2021,3,7.33333333333333,2022-02-12
Census Tract,35001000115,07/2021,1,5.33333333333333,2022-02-12
Census Tract,35001000115,08/2021,2,8.66666666666667,2022-02-12
Census Tract,35001000115,09/2021,4,6.66666666666667,2022-02-12
Census Tract,35001000115,10/2021,3,6.33333333333333,2022-02-12
Census Tract,35001000115,11/2021,2,5,2022-02-12
Census Tract,35001000115,12/2021,3,7.33333333333333,2022-02-12
Census Tract,35001000115,01/2022,0,9.66666666666667,2022-02-12
Census Tract,35001000115,02/2022,0,1,2022-02-12
Census Tract,35001000116,01/2020,3,2,2022-02-12
Census Tract,35001000116,02/2020,3,1,2022-02-12
Census Tract,35001000116,03/2020,0,0.666666666666667,2022-02-12
Census Tract,35001000116,04/2020,0,1.33333333333333,2022-02-12
Census Tract,35001000116,05/2020,0,3,2022-02-12
Census Tract,35001000116,06/2020,0,1.66666666666667,2022-02-12
Census Tract,35001000116,07/2020,0,1.33333333333333,2022-02-12
Census Tract,35001000116,08/2020,0,1.66666666666667,2022-02-12
Census Tract,35001000116,09/2020,0,2,2022-02-12
Census Tract,35001000116,10/2020,0,2,2022-02-12
Census Tract,35001000116,11/2020,1,1.66666666666667,2022-02-12
Census Tract,35001000116,12/2020,0,1,2022-02-12
Census Tract,35001000116,01/2021,1,2,2022-02-12
Census Tract,35001000116,02/2021,2,1,2022-02-12
Census Tract,35001000116,03/2021,0,0.666666666666667,2022-02-12
Census Tract,35001000116,04/2021,1,1.33333333333333,2022-02-12
Census Tract,35001000116,05/2021,1,3,2022-02-12
Census Tract,35001000116,06/2021,1,1.66666666666667,2022-02-12
Census Tract,35001000116,07/2021,0,1.33333333333333,2022-02-12
Census Tract,35001000116,08/2021,0,1.66666666666667,2022-02-12
Census Tract,35001000116,09/2021,0,2,2022-02-12
Census Tract,35001000116,10/2021,2,2,2022-02-12
Census Tract,35001000116,11/2021,1,1.66666666666667,2022-02-12
Census Tract,35001000116,12/2021,1,1,2022-02-12
Census Tract,35001000116,01/2022,1,2,2022-02-12
Census Tract,35001000116,02/2022,0,0.666666666666667,2022-02-12
Census Tract,35001000117,01/2020,2,0,2022-02-12
Census Tract,35001000117,02/2020,1,0.333333333333333,2022-02-12
Census Tract,35001000117,03/2020,0,0.333333333333333,2022-02-12
Census Tract,35001000117,04/2020,0,0.666666666666667,2022-02-12
Census Tract,35001000117,05/2020,2,0,2022-02-12
Census Tract,35001000117,06/2020,1,0.333333333333333,2022-02-12
Census Tract,35001000117,07/2020,0,0.666666666666667,2022-02-12
Census Tract,35001000117,08/2020,0,0,2022-02-12
Census Tract,35001000117,09/2020,0,0,2022-02-12
Census Tract,35001000117,10/2020,0,0.333333333333333,2022-02-12
Census Tract,35001000117,11/2020,0,0,2022-02-12
Census Tract,35001000117,12/2020,0,0.333333333333333,2022-02-12
Census Tract,35001000117,01/2021,0,0,2022-02-12
Census Tract,35001000117,02/2021,0,0.333333333333333,2022-02-12
Census Tract,35001000117,03/2021,0,0.333333333333333,2022-02-12
Census Tract,35001000117,04/2021,0,0.666666666666667,2022-02-12
Census Tract,35001000117,05/2021,0,0,2022-02-12
Census Tract,35001000117,06/2021,0,0.333333333333333,2022-02-12
Census Tract,35001000117,07/2021,1,0.666666666666667,2022-02-12
Census Tract,35001000117,08/2021,0,0,2022-02-12
Census Tract,35001000117,09/2021,0,0,2022-02-12
Census Tract,35001000117,10/2021,0,0.333333333333333,2022-02-12
Census Tract,35001000117,11/2021,0,0,2022-02-12
Census Tract,35001000117,12/2021,0,0.333333333333333,2022-02-12
Census Tract,35001000117,01/2022,0,0,2022-02-12
Census Tract,35001000117,02/2022,0,0,2022-02-12
Census Tract,35001000118,01/2020,24,13.6666666666667,2022-02-12
Census Tract,35001000118,02/2020,15,11,2022-02-12
Census Tract,35001000118,03/2020,16,12,2022-02-12
Census Tract,35001000118,04/2020,3,11,2022-02-12
Census Tract,35001000118,05/2020,1,11.3333333333333,2022-02-12
Census Tract,35001000118,06/2020,1,12,2022-02-12
Census Tract,35001000118,07/2020,3,16.6666666666667,2022-02-12
Census Tract,35001000118,08/2020,9,12,2022-02-12
Census Tract,35001000118,09/2020,5,12.6666666666667,2022-02-12
Census Tract,35001000118,10/2020,3,14.3333333333333,2022-02-12
Census Tract,35001000118,11/2020,17,16,2022-02-12
Census Tract,35001000118,12/2020,3,12.6666666666667,2022-02-12
Census Tract,35001000118,01/2021,8,13.6666666666667,2022-02-12
Census Tract,35001000118,02/2021,6,11,2022-02-12
Census Tract,35001000118,03/2021,15,12,2022-02-12
Census Tract,35001000118,04/2021,9,11,2022-02-12
Census Tract,35001000118,05/2021,9,11.3333333333333,2022-02-12
Census Tract,35001000118,06/2021,18,12,2022-02-12
Census Tract,35001000118,07/2021,11,16.6666666666667,2022-02-12
Census Tract,35001000118,08/2021,27,12,2022-02-12
Census Tract,35001000118,09/2021,6,12.6666666666667,2022-02-12
Census Tract,35001000118,10/2021,7,14.3333333333333,2022-02-12
Census Tract,35001000118,11/2021,11,16,2022-02-12
Census Tract,35001000118,12/2021,4,12.6666666666667,2022-02-12
Census Tract,35001000118,01/2022,8,13.6666666666667,2022-02-12
Census Tract,35001000118,02/2022,0,7,2022-02-12
Census Tract,35001000119,01/2020,0,3,2022-02-12
Census Tract,35001000119,02/2020,0,0.333333333333333,2022-02-12
Census Tract,35001000119,03/2020,1,0.333333333333333,2022-02-12
Census Tract,35001000119,04/2020,0,1,2022-02-12
Census Tract,35001000119,05/2020,0,2,2022-02-12
Census Tract,35001000119,06/2020,0,1.33333333333333,2022-02-12
Census Tract,35001000119,07/2020,0,2.66666666666667,2022-02-12
Census Tract,35001000119,08/2020,0,0.666666666666667,2022-02-12
Census Tract,35001000119,09/2020,0,1,2022-02-12
Census Tract,35001000119,10/2020,0,1.33333333333333,2022-02-12
Census Tract,35001000119,11/2020,0,0.666666666666667,2022-02-12
Census Tract,35001000119,12/2020,0,0.333333333333333,2022-02-12
Census Tract,35001000119,01/2021,1,3,2022-02-12
Census Tract,35001000119,02/2021,0,0.333333333333333,2022-02-12
Census Tract,35001000119,03/2021,0,0.333333333333333,2022-02-12
Census Tract,35001000119,04/2021,0,1,2022-02-12
Census Tract,35001000119,05/2021,1,2,2022-02-12
Census Tract,35001000119,06/2021,0,1.33333333333333,2022-02-12
Census Tract,35001000119,07/2021,0,2.66666666666667,2022-02-12
Census Tract,35001000119,08/2021,0,0.666666666666667,2022-02-12
Census Tract,35001000119,09/2021,0,1,2022-02-12
Census Tract,35001000119,10/2021,0,1.33333333333333,2022-02-12
Census Tract,35001000119,11/2021,0,0.666666666666667,2022-02-12
Census Tract,35001000119,12/2021,0,0.333333333333333,2022-02-12
Census Tract,35001000119,01/2022,0,3,2022-02-12
Census Tract,35001000119,02/2022,0,0,2022-02-12
Census Tract,35001000120,01/2020,6,3,2022-02-12
Census Tract,35001000120,02/2020,6,2,2022-02-12
Census Tract,35001000120,03/2020,8,2,2022-02-12
Census Tract,35001000120,04/2020,0,3,2022-02-12
Census Tract,35001000120,05/2020,1,2.66666666666667,2022-02-12
Census Tract,35001000120,06/2020,1,2.66666666666667,2022-02-12
Census Tract,35001000120,07/2020,0,2.33333333333333,2022-02-12
Census Tract,35001000120,08/2020,4,3.66666666666667,2022-02-12
Census Tract,35001000120,09/2020,5,4.33333333333333,2022-02-12
Census Tract,35001000120,10/2020,0,4,2022-02-12
Census Tract,35001000120,11/2020,0,3.33333333333333,2022-02-12
Census Tract,35001000120,12/2020,2,5.33333333333333,2022-02-12
Census Tract,35001000120,01/2021,0,3,2022-02-12
Census Tract,35001000120,02/2021,0,2,2022-02-12
Census Tract,35001000120,03/2021,2,2,2022-02-12
Census Tract,35001000120,04/2021,0,3,2022-02-12
Census Tract,35001000120,05/2021,1,2.66666666666667,2022-02-12
Census Tract,35001000120,06/2021,1,2.66666666666667,2022-02-12
Census Tract,35001000120,07/2021,0,2.33333333333333,2022-02-12
Census Tract,35001000120,08/2021,8,3.66666666666667,2022-02-12
