type,GEOID,racial_majority,week,week_date,filings_2020,filings_avg,last_updated
Census Tract,10003000200,Black,1,2019-12-29,1,1.75,2022-03-12
Census Tract,10003000200,Black,2,2020-01-05,1,3.5,2022-03-12
Census Tract,10003000200,Black,3,2020-01-12,1,2.25,2022-03-12
Census Tract,10003000200,Black,4,2020-01-19,4,7.75,2022-03-12
Census Tract,10003000200,Black,5,2020-01-26,2,4.75,2022-03-12
Census Tract,10003000200,Black,6,2020-02-02,5,2,2022-03-12
Census Tract,10003000200,Black,7,2020-02-09,5,4.5,2022-03-12
Census Tract,10003000200,Black,8,2020-02-16,10,8.25,2022-03-12
Census Tract,10003000200,Black,9,2020-02-23,5,3,2022-03-12
Census Tract,10003000200,Black,10,2020-03-01,1,2,2022-03-12
Census Tract,10003000200,Black,11,2020-03-08,1,1.25,2022-03-12
Census Tract,10003000200,Black,12,2020-03-15,5,8,2022-03-12
Census Tract,10003000200,Black,13,2020-03-22,2,6.25,2022-03-12
Census Tract,10003000200,Black,14,2020-03-29,0,3.5,2022-03-12
Census Tract,10003000200,Black,15,2020-04-05,0,1.75,2022-03-12
Census Tract,10003000200,Black,16,2020-04-12,0,3.75,2022-03-12
Census Tract,10003000200,Black,17,2020-04-19,0,11.5,2022-03-12
Census Tract,10003000200,Black,18,2020-04-26,0,5,2022-03-12
Census Tract,10003000200,Black,19,2020-05-03,0,1.5,2022-03-12
Census Tract,10003000200,Black,20,2020-05-10,0,3.25,2022-03-12
Census Tract,10003000200,Black,21,2020-05-17,0,11,2022-03-12
Census Tract,10003000200,Black,22,2020-05-24,0,3.75,2022-03-12
Census Tract,10003000200,Black,23,2020-05-31,0,1.5,2022-03-12
Census Tract,10003000200,Black,24,2020-06-07,0,1.5,2022-03-12
Census Tract,10003000200,Black,25,2020-06-14,0,11.75,2022-03-12
Census Tract,10003000200,Black,26,2020-06-21,0,6,2022-03-12
Census Tract,10003000200,Black,27,2020-06-28,0,2,2022-03-12
Census Tract,10003000200,Black,28,2020-07-05,0,1.5,2022-03-12
Census Tract,10003000200,Black,29,2020-07-12,0,4,2022-03-12
Census Tract,10003000200,Black,30,2020-07-19,0,11,2022-03-12
Census Tract,10003000200,Black,31,2020-07-26,1,5.25,2022-03-12
Census Tract,10003000200,Black,32,2020-08-02,0,0.75,2022-03-12
Census Tract,10003000200,Black,33,2020-08-09,1,3,2022-03-12
Census Tract,10003000200,Black,34,2020-08-16,0,14.25,2022-03-12
Census Tract,10003000200,Black,35,2020-08-23,2,7.25,2022-03-12
Census Tract,10003000200,Black,36,2020-08-30,1,1,2022-03-12
Census Tract,10003000200,Black,37,2020-09-06,0,1.5,2022-03-12
Census Tract,10003000200,Black,38,2020-09-13,0,5.25,2022-03-12
Census Tract,10003000200,Black,39,2020-09-20,1,13,2022-03-12
Census Tract,10003000200,Black,40,2020-09-27,4,4.25,2022-03-12
Census Tract,10003000200,Black,41,2020-10-04,2,4,2022-03-12
Census Tract,10003000200,Black,42,2020-10-11,0,4.5,2022-03-12
Census Tract,10003000200,Black,43,2020-10-18,0,9.25,2022-03-12
Census Tract,10003000200,Black,44,2020-10-25,4,6.25,2022-03-12
Census Tract,10003000200,Black,45,2020-11-01,1,2.5,2022-03-12
Census Tract,10003000200,Black,46,2020-11-08,4,2,2022-03-12
Census Tract,10003000200,Black,47,2020-11-15,2,9.5,2022-03-12
Census Tract,10003000200,Black,48,2020-11-22,7,4,2022-03-12
Census Tract,10003000200,Black,49,2020-11-29,4,1.75,2022-03-12
Census Tract,10003000200,Black,50,2020-12-06,0,3.5,2022-03-12
Census Tract,10003000200,Black,51,2020-12-13,0,9.5,2022-03-12
Census Tract,10003000200,Black,52,2020-12-20,2,8.5,2022-03-12
Census Tract,10003000200,Black,53,2020-12-27,3,4.75,2022-03-12
Census Tract,10003000200,Black,54,2021-01-03,5,3.75,2022-03-12
Census Tract,10003000200,Black,55,2021-01-10,0,1.75,2022-03-12
Census Tract,10003000200,Black,56,2021-01-17,0,6,2022-03-12
Census Tract,10003000200,Black,57,2021-01-24,9,6.75,2022-03-12
Census Tract,10003000200,Black,58,2021-01-31,0,2.25,2022-03-12
Census Tract,10003000200,Black,59,2021-02-07,0,4,2022-03-12
Census Tract,10003000200,Black,60,2021-02-14,0,8.25,2022-03-12
Census Tract,10003000200,Black,61,2021-02-21,3,2.75,2022-03-12
Census Tract,10003000200,Black,62,2021-02-28,1,2.5,2022-03-12
Census Tract,10003000200,Black,63,2021-03-07,0,1.75,2022-03-12
Census Tract,10003000200,Black,64,2021-03-14,2,5.75,2022-03-12
Census Tract,10003000200,Black,65,2021-03-21,2,7.5,2022-03-12
Census Tract,10003000200,Black,66,2021-03-28,0,4.25,2022-03-12
Census Tract,10003000200,Black,67,2021-04-04,0,1.25,2022-03-12
Census Tract,10003000200,Black,68,2021-04-11,2,3.75,2022-03-12
Census Tract,10003000200,Black,69,2021-04-18,2,12,2022-03-12
Census Tract,10003000200,Black,70,2021-04-25,0,4.75,2022-03-12
Census Tract,10003000200,Black,71,2021-05-02,0,1.5,2022-03-12
Census Tract,10003000200,Black,72,2021-05-09,3,2.25,2022-03-12
Census Tract,10003000200,Black,73,2021-05-16,1,11.25,2022-03-12
Census Tract,10003000200,Black,74,2021-05-23,4,4.75,2022-03-12
Census Tract,10003000200,Black,75,2021-05-30,0,1.5,2022-03-12
Census Tract,10003000200,Black,76,2021-06-06,0,1.75,2022-03-12
Census Tract,10003000200,Black,77,2021-06-13,1,11.5,2022-03-12
Census Tract,10003000200,Black,78,2021-06-20,5,5.75,2022-03-12
Census Tract,10003000200,Black,79,2021-06-27,1,2.5,2022-03-12
Census Tract,10003000200,Black,80,2021-07-04,1,1.25,2022-03-12
Census Tract,10003000200,Black,81,2021-07-11,0,3.5,2022-03-12
Census Tract,10003000200,Black,82,2021-07-18,4,11,2022-03-12
Census Tract,10003000200,Black,83,2021-07-25,0,6,2022-03-12
Census Tract,10003000200,Black,84,2021-08-01,4,0.75,2022-03-12
Census Tract,10003000200,Black,85,2021-08-08,1,3,2022-03-12
Census Tract,10003000200,Black,86,2021-08-15,0,12.25,2022-03-12
Census Tract,10003000200,Black,87,2021-08-22,1,8.5,2022-03-12
Census Tract,10003000200,Black,88,2021-08-29,3,1.5,2022-03-12
Census Tract,10003000200,Black,89,2021-09-05,0,1.75,2022-03-12
Census Tract,10003000200,Black,90,2021-09-12,0,5,2022-03-12
Census Tract,10003000200,Black,91,2021-09-19,4,11.25,2022-03-12
Census Tract,10003000200,Black,92,2021-09-26,7,6,2022-03-12
Census Tract,10003000200,Black,93,2021-10-03,4,2.5,2022-03-12
Census Tract,10003000200,Black,94,2021-10-10,1,5.5,2022-03-12
Census Tract,10003000200,Black,95,2021-10-17,5,7.25,2022-03-12
Census Tract,10003000200,Black,96,2021-10-24,0,9,2022-03-12
Census Tract,10003000200,Black,97,2021-10-31,1,2.5,2022-03-12
Census Tract,10003000200,Black,98,2021-11-07,4,2,2022-03-12
Census Tract,10003000200,Black,99,2021-11-14,0,8.5,2022-03-12
Census Tract,10003000200,Black,100,2021-11-21,0,5,2022-03-12
Census Tract,10003000200,Black,101,2021-11-28,2,1.5,2022-03-12
Census Tract,10003000200,Black,102,2021-12-05,2,3.75,2022-03-12
Census Tract,10003000200,Black,103,2021-12-12,1,7.75,2022-03-12
Census Tract,10003000200,Black,104,2021-12-19,0,9,2022-03-12
Census Tract,10003000200,Black,105,2021-12-26,0,5.75,2022-03-12
Census Tract,10003000200,Black,106,2022-01-02,1,3.25,2022-03-12
Census Tract,10003000200,Black,107,2022-01-09,1,2.25,2022-03-12
Census Tract,10003000200,Black,108,2022-01-16,2,5.75,2022-03-12
Census Tract,10003000200,Black,109,2022-01-23,8,6.25,2022-03-12
