position,time_period,end_date,xplaintiff,xstreet_clean,filings,top100,lat,lon
34,2/28/2022,3/4/2023,VIEW HIGH LAKES LLC,9801 HEDGES AVE,30,0.377,38.943977,-94.459142
35,2/28/2022,3/4/2023,"DEERBROOK HOLDING, LLC",3513 E 51ST ST,29,0.377,39.03291,-94.543963
36,2/28/2022,3/4/2023,"CANYON VIEW PROPERTIES, LLC",1110 NE INDEPENDENCE AVE,26,0.377,38.932429,-94.366552
37,2/28/2022,3/4/2023,COMMONWEALTH HOLDINGS I LLC,601 E ARMOUR BLVD,26,0.377,39.063313,-94.578347
38,2/28/2022,3/4/2023,"STONEWOOD HOLDING, LLC",7600 E 85TH TER,25,0.377,38.969267,-94.498835
39,2/28/2022,3/4/2023,"PARK MEADOWS HC2, LLC",8011 E 80TH ST,25,0.377,38.979454,-94.49529
40,2/28/2022,3/4/2023,"INDEPENDENCE RIDGE, L.L.C.",19400 E 37TH TER,24,0.377,39.050874,-94.356365
41,2/28/2022,3/4/2023,29SC COLD STORAGE LP,500 E 3RD ST,24,0.377,39.11111,-94.578417
42,2/28/2022,3/4/2023,QUALITY HILL APARTMENTS LP,817 JEFFERSON ST,24,0.377,39.104155,-94.591539
43,2/28/2022,3/4/2023,THE VILLAGE HOLDING LLC,1305 E 83RD ST,24,0.377,38.976882,-94.572378
44,2/28/2022,3/4/2023,"ACTIVE INVESTMENTS, LLC",8142 1/2 TROOST AVE,23,0.377,38.98007,-94.577196
45,2/28/2022,3/4/2023,OWNER 82 WEST CROSSING,8224 TROOST AVE,23,0.377,38.97941,-94.578192
46,2/28/2022,3/4/2023,THE VILLAGE HOLDING LLC,8252 FOREST AVE,23,0.377,38.976969,-94.575768
47,2/28/2022,3/4/2023,VP ECHELON LLC,3530 SW HOLLYWOOD DR APT 204,23,0.377,38.852065,-94.381058
48,2/28/2022,3/4/2023,"STONEGATE MEADOWS APARTMENTS, LLC",10404 E 42ND ST,23,0.377,39.047081,-94.457005
49,2/28/2022,3/4/2023,"STONEGATE MEADOWS APARTMENTS, LLC",10401 E 42ND ST,22,0.377,39.04566,-94.457544
50,2/28/2022,3/4/2023,RUSKIN APARTMENTS LLC,11336 BLUE RIDGE BLVD,22,0.377,38.917965,-94.511872
51,2/28/2022,3/4/2023,"ALPINE EXPO, LLC",10341 E 61ST ST,22,0.377,39.011736,-94.45974
52,2/28/2022,3/4/2023,"EXPO 63RD RETREAT, LLC",10322 E 63RD ST,22,0.377,39.009984,-94.458708
53,2/28/2022,3/4/2023,FAIRWAYS AT LAKEWOOD GARDENS LP,3570 NE AKIN BLVD,21,0.377,38.977226,-94.362266
54,2/28/2022,3/4/2023,"PI CVA, LLC",8700 BUCKINGHAM LN,21,0.377,38.988135,-94.486038
55,2/28/2022,3/4/2023,M.V.P. MANAGEMENT CORPORATION,8807 CAMBRIDGE AVE,20,0.377,38.965538,-94.509041
56,2/28/2022,3/4/2023,PLAZA EAST EQUITIES LLC,1706 EMANUEL CLEAVER II BLVD,20,0.377,39.042959,-94.566053
57,2/28/2022,3/4/2023,"WI FLASHCUBE, LLC",720 MAIN ST,20,0.377,39.104812,-94.583644
58,2/28/2022,3/4/2023,URBAN ASPEN RIDGE HOUSTON LP,6008 E 126TH ST,19,0.377,38.895821,-94.521761
59,2/28/2022,3/4/2023,GATEHOUSE APARTMENTS LLC,11600 WINCHESTER AVE,19,0.377,38.913046,-94.510859
60,2/28/2022,3/4/2023,"NEPHRITE FUND 1, LLC",9811 E 61ST ST,19,0.377,39.0112,-94.465074
61,2/28/2022,3/4/2023,1004 BALTIMORE AVENUE LLC,1004 BALTIMORE AVE,18,0.377,39.10198,-94.584593
62,2/28/2022,3/4/2023,"HC INVESTORS, LLC",9900 E 36TH ST S,18,0.377,39.057554,-94.462968
63,2/28/2022,3/4/2023,SWOPE PARTNERS LLC,1837 S SWOPE DR,18,0.377,39.080587,-94.369586
64,2/28/2022,3/4/2023,"1520 E. 97TH KANSAS CITY, LLC",9614 LYDIA AVE,18,0.377,38.951979,-94.572272
65,2/28/2022,3/4/2023,OAMA FOUNTAIN VIEW LLC,4778 OAK ST,18,0.377,39.040111,-94.583507
66,2/28/2022,3/4/2023,"CIM EXPO, LLC",1123 STONE ARCH DR,17,0.377,39.091622,-94.475404
67,2/28/2022,3/4/2023,"BLUE BISON CAPITAL SUGAR CREEK MO, LLC",414 SUNDOWN DR,17,0.377,39.101275,-94.441738
68,2/28/2022,3/4/2023,ORION PROPERTY GROUP AGENT FOR COURTYARD APARTMENTS,9316 OLD SANTA FE RD,17,0.377,38.955464,-94.508401
69,2/28/2022,3/4/2023,TIMBERLAKES AT RED BRIDGE,11434 MONTGALL AVE,17,0.377,38.918799,-94.559305
70,2/28/2022,3/4/2023,"CANYON CREEK APARTMENTS, LLC",9351 BALES DR,17,0.377,38.955218,-94.546151
71,2/28/2022,3/4/2023,MIMG CVIII WOODLANDS SUB LLC,424 E 101ST ST,17,0.377,38.944475,-94.585216
72,2/28/2022,3/4/2023,CLYDE MANOR LLC,350 E ARMOUR BLVD,17,0.377,39.063936,-94.581471
73,2/28/2022,3/4/2023,"CANYON VIEW PROPERTIES, LLC",500 NE CHIPMAN RD,17,0.377,38.924842,-94.370921
74,2/28/2022,3/4/2023,"RMJ PROPERTY INVESTMENTS, LLC",12318 3RD ST,16,0.377,38.901468,-94.543114
75,2/28/2022,3/4/2023,"THE FAIRWAYS AT GRAND SUMMIT, A LIMITED PARTNERSHIP",15224 GRAND SUMMIT EXT,16,0.377,38.847033,-94.515587
76,2/28/2022,3/4/2023,"CIM EXPO, LLC",731 STONE ARCH DR,16,0.377,39.091654,-94.476039
77,2/28/2022,3/4/2023,"AUTUMN PLACE REDEVELOPMENT PARTNERS, L.P.",1033 NW CANDLETREE DR,16,0.377,39.031003,-94.299872
78,2/28/2022,3/4/2023,PLAZA CLUB CITY APARTMENTS LLC,609 W 46TH ST,16,0.377,39.043882,-94.593992
79,2/28/2022,3/4/2023,"MANSION GARDENS, LP",16201 E 28TH TER,15,0.377,39.066994,-94.388769
80,2/28/2022,3/4/2023,MCDONNELL MARCATO LLC,2601 TROOST AVE,15,0.377,39.079263,-94.570475
81,2/28/2022,3/4/2023,HAWTHORNE ASSOCIATES LP,628 N SPRING LAKE DR,15,0.377,39.114737,-94.382412
82,2/28/2022,3/4/2023,"CANYON VIEW PROPERTIES, LLC",213 NW KESSLER DR,15,0.377,38.919554,-94.449049
83,2/28/2022,3/4/2023,27TH & GILLHAM LLC,2705 MCGEE TRFY,15,0.377,39.077636,-94.580077
84,2/28/2022,3/4/2023,THE APARTMENTS OF PARK CENTRAL LLC,300 E ARMOUR BLVD,15,0.377,39.06388,-94.581945
85,2/28/2022,3/4/2023,"MIDWEST MHP LINDALE, LLC",12817 E 47TH ST S,14,0.377,39.035744,-94.425993
86,2/28/2022,3/4/2023,"MISSION ROCK RESIDENTIAL, LLC",4140 S JACKSON DR,14,0.377,39.044216,-94.351022
87,2/28/2022,3/4/2023,"COMMONWEALTH HOLDINGS I, LLC",214 E ARMOUR BLVD,14,0.377,39.063958,-94.582909
88,2/28/2022,3/4/2023,"VALUE ADD HOLDINGS, LLC",12407 E 43RD ST S,14,0.377,39.04339,-94.432278
89,2/28/2022,3/4/2023,CELTIC PROPERTY MANAGEMENT FOR BLUE RIDGE MANOR APARTMENTS,3801 DUCK RD,14,0.377,38.894958,-94.545029
90,2/28/2022,3/4/2023,"APRO II WALNUT TOWER KANSAS CITY, LLC",722 WALNUT ST,14,0.377,39.104894,-94.582178
91,2/28/2022,3/4/2023,"EXPO REAL ESTATE MULTI FAMILY FUND IV, LLC",6541 RAYTOWN RD,14,0.377,39.003452,-94.462398
92,2/28/2022,3/4/2023,OWNER WI SUMMIT LLC,14600 E BANNISTER RD,14,0.377,38.945027,-94.411754
93,2/28/2022,3/4/2023,MAPLE COMMUNITIES,700 NE RIDGEVIEW DR,14,0.377,38.924479,-94.358479
94,2/28/2022,3/4/2023,BCKC UNION BERKLEY LLC,1050 BERKLEY PKWY,13,0.377,39.115824,-94.572872
95,2/28/2022,3/4/2023,"CTP MM, LLC",911 MAIN ST,13,0.377,39.10316,-94.582697
96,2/28/2022,3/4/2023,COVENTRY PARK KC APTS,4001 REDWOOD DR,13,0.377,39.0468,-94.37173
97,2/28/2022,3/4/2023,THE VILLAGE HOLDING LLC,1312 E 82ND TER,13,0.377,38.979041,-94.572239
98,2/28/2022,3/4/2023,"728 N. JENNINGS RD. PARTNERS, LLC",728 N JENNINGS RD,13,0.377,39.11814,-94.374783
99,2/28/2022,3/4/2023,"CEDAR RIDGE APARTMENT HOMES, LLC",4522 S BRECKENRIDGE DR,13,0.377,39.036569,-94.393169
100,2/28/2022,3/4/2023,TWENTY SEVEN 27 TRACY LLC,2017 E LINWOOD BLVD,13,0.377,39.068068,-94.558932
