type,GEOID,racial_majority,month,filings_2020,filings_avg,last_updated
County,45045,White,01/2020,1700,800.45,2023-04-08
County,45045,White,02/2020,1478,590.95,2023-04-08
County,45045,White,03/2020,901,629.55,2023-04-08
County,45045,White,04/2020,4,622.45,2023-04-08
County,45045,White,05/2020,534,647.041666666667,2023-04-08
County,45045,White,06/2020,532,782.7,2023-04-08
County,45045,White,07/2020,500,742.25,2023-04-08
County,45045,White,08/2020,780,730.041666666667,2023-04-08
County,45045,White,09/2020,896,807.65,2023-04-08
County,45045,White,10/2020,773,736.35,2023-04-08
County,45045,White,11/2020,780,755.4,2023-04-08
County,45045,White,12/2020,802,727.4,2023-04-08
County,45045,White,01/2021,820,956.9,2023-04-08
County,45045,White,02/2021,704,731.7,2023-04-08
County,45045,White,03/2021,660,594.65,2023-04-08
County,45045,White,04/2021,518,575.2,2023-04-08
County,45045,White,05/2021,635,612.833333333333,2023-04-08
County,45045,White,06/2021,832,730.9,2023-04-08
County,45045,White,07/2021,709,687.85,2023-04-08
County,45045,White,08/2021,763,826.1,2023-04-08
County,45045,White,09/2021,997,748.3,2023-04-08
County,45045,White,10/2021,1019,787.083333333333,2023-04-08
County,45045,White,11/2021,1017,709.4,2023-04-08
County,45045,White,12/2021,1041,673.8,2023-04-08
County,45045,White,01/2022,1147,764.666666666667,2023-04-08
County,45045,White,02/2022,1217,693.65,2023-04-08
County,45045,White,03/2022,929,559.55,2023-04-08
County,45045,White,04/2022,983,539.6,2023-04-08
County,45045,White,05/2022,1123,703.5,2023-04-08
County,45045,White,06/2022,1145,685.95,2023-04-08
County,45045,White,07/2022,1322,739.666666666667,2023-04-08
County,45045,White,08/2022,1144,789.5,2023-04-08
County,45045,White,09/2022,1169,707.35,2023-04-08
County,45045,White,10/2022,1201,750.666666666667,2023-04-08
County,45045,White,11/2022,1109,660.95,2023-04-08
County,45045,White,12/2022,1111,638.9,2023-04-08
County,45045,White,01/2023,1403,887.9,2023-04-08
County,45045,White,02/2023,1063,663.5,2023-04-08
County,45045,White,03/2023,1071,537.95,2023-04-08
County,45045,White,04/2023,45,82.25,2023-04-08
County,sealed,,01/2020,22,42,2023-04-08
County,sealed,,02/2020,4,38.4,2023-04-08
County,sealed,,03/2020,6,35.4,2023-04-08
County,sealed,,04/2020,0,39.8,2023-04-08
County,sealed,,05/2020,2,49.4166666666667,2023-04-08
County,sealed,,06/2020,3,44.9,2023-04-08
County,sealed,,07/2020,1,35.55,2023-04-08
County,sealed,,08/2020,2,27.125,2023-04-08
County,sealed,,09/2020,5,40.95,2023-04-08
County,sealed,,10/2020,4,32.1,2023-04-08
County,sealed,,11/2020,0,39.1,2023-04-08
County,sealed,,12/2020,5,49,2023-04-08
County,sealed,,01/2021,26,49.65,2023-04-08
County,sealed,,02/2021,10,47.35,2023-04-08
County,sealed,,03/2021,29,33.3,2023-04-08
County,sealed,,04/2021,1,37.3,2023-04-08
County,sealed,,05/2021,3,46.4166666666667,2023-04-08
County,sealed,,06/2021,3,43.65,2023-04-08
County,sealed,,07/2021,1,34.35,2023-04-08
County,sealed,,08/2021,1,31.4,2023-04-08
County,sealed,,09/2021,5,39.7,2023-04-08
County,sealed,,10/2021,18,35.7083333333333,2023-04-08
County,sealed,,11/2021,5,38.2,2023-04-08
County,sealed,,12/2021,2,45.75,2023-04-08
County,sealed,,01/2022,3,38.0416666666667,2023-04-08
County,sealed,,02/2022,1,43.85,2023-04-08
County,sealed,,03/2022,9,31.55,2023-04-08
County,sealed,,04/2022,2,34.85,2023-04-08
County,sealed,,05/2022,3,53.55,2023-04-08
County,sealed,,06/2022,2,41,2023-04-08
County,sealed,,07/2022,4,35.7916666666667,2023-04-08
County,sealed,,08/2022,16,30.8,2023-04-08
County,sealed,,09/2022,11,37.85,2023-04-08
County,sealed,,10/2022,11,30.7083333333333,2023-04-08
County,sealed,,11/2022,7,34.05,2023-04-08
County,sealed,,12/2022,26,44.45,2023-04-08
County,sealed,,01/2023,9,45.15,2023-04-08
County,sealed,,02/2023,4,40.75,2023-04-08
County,sealed,,03/2023,5,30.5,2023-04-08
County,sealed,,04/2023,0,0.5,2023-04-08
