type,GEOID,racial_majority,month,filings_2020,filings_avg,filings_avg_prepandemic_baseline,last_updated
Census Tract,55079000101,Black,01/2020,11,25.5,15,
Census Tract,55079000101,Black,02/2020,0,18,9.6,
Census Tract,55079000101,Black,03/2020,1,10,16.4,
Census Tract,55079000101,Black,04/2020,0,19.5,12.6,
Census Tract,55079000101,Black,05/2020,0,14.5,15.8,
Census Tract,55079000101,Black,06/2020,2,16.5,17.2,
Census Tract,55079000101,Black,07/2020,5,18.5,18.6,
Census Tract,55079000101,Black,08/2020,6,20.5,18,
Census Tract,55079000101,Black,09/2020,9,6.5,19.4,
Census Tract,55079000101,Black,10/2020,9,14,16.8,
Census Tract,55079000101,Black,11/2020,13,19.5,10.2,
Census Tract,55079000101,Black,12/2020,18,8,7.2,
Census Tract,55079000101,Black,01/2021,6,25.5,15,
Census Tract,55079000101,Black,02/2021,10,18,8.6,
Census Tract,55079000101,Black,03/2021,12,10,16.4,
Census Tract,55079000101,Black,04/2021,12,19.5,12.6,
Census Tract,55079000101,Black,05/2021,2,14.5,15.8,
Census Tract,55079000101,Black,06/2021,36,16.5,17.2,
Census Tract,55079000101,Black,07/2021,11,18.5,18.6,
Census Tract,55079000101,Black,08/2021,4,20.5,18,
Census Tract,55079000101,Black,09/2021,43,6.5,19.4,
Census Tract,55079000101,Black,10/2021,6,14,16.8,
Census Tract,55079000101,Black,11/2021,1,19.5,10.2,
Census Tract,55079000101,Black,12/2021,11,8,7.2,
Census Tract,55079000101,Black,01/2022,21,25.5,15,
Census Tract,55079000101,Black,02/2022,13,18,8.6,
Census Tract,55079000101,Black,03/2022,21,10,16.4,
Census Tract,55079000101,Black,04/2022,6,19.5,12.6,
Census Tract,55079000101,Black,05/2022,28,14.5,15.8,
Census Tract,55079000101,Black,06/2022,17,16.5,17.2,
Census Tract,55079000101,Black,07/2022,7,18.5,18.6,
Census Tract,55079000101,Black,08/2022,26,20.5,18,
Census Tract,55079000101,Black,09/2022,12,6.5,19.4,
Census Tract,55079000101,Black,10/2022,11,14,16.8,
Census Tract,55079000101,Black,11/2022,5,19.5,10.2,
