site_id,serial_share,filings_pandemic,filings_past_year,filings_past_month,filings_ytd,filings_pandemic_pct_hist,filings_past_year_pct_hist,filings_past_month_pct_hist,filings_ytd_pct_hist,median_rent,renter_hh,hhs_threatened_rate,eviction_filing_rate,site,latest_update
05119,0.07820677,27135,5762,576,3401,0.8990457888807899,1.2184394163670966,1.271523178807947,1.2405617362757615,1090,115817,0.042731205263476,0.049750900126924374,littlerock,2026-08-01
12001,0.0772,11351,2325,218,640,0.8412198465928039,1.0433026699573704,1.117948717948718,1.0684474123539232,1400,58424,0.03368478707380528,0.039795289607010814,gainesville,2026-04-01
18,0.17149491582554635,405699,69612,5803,40079,0.8623893579572992,0.9461880360468119,0.877314989795147,0.9262965702135527,1104,812741,0.065704818632258,0.0856509023169743,indiana,2026-08-01
18097,0.19512066603435557,145522,23506,1935,13439,0.8560696753015645,0.8852483711821639,0.8304721030042919,0.8577081405367457,1215,178049,0.10658863571264092,0.13201983723581712,indianapolis,2026-08-01
18141,,15556,2697,164,1512,0.8442189238325238,0.9317671445845569,0.6469428007889546,0.9072907290729073,1120,32840,,0.08212545676004872,southbend,2026-08-01
32003,0.29350765199453627,305727,45989,4165,24267,0.9029442775754676,0.8682084198602983,0.8394638718129598,0.7669479472835877,1739,375458,0.09554464147787502,0.12248773497967816,lasvegas,2026-08-01
12086,0.162,91740,15887,1205,3946,0.8545241155759236,0.8946894182575885,0.8125421443020904,0.8232839557688295,2050,475504,0.028149079713314706,0.033410865103132674,miami,2026-04-01
29,0.18163245451892207,256388,44961,4369,26573,0.8477738282218732,0.9494958027559263,1.0509983160933365,0.9588986720554272,1067,805811,0.03826827878993957,0.055795962080438216,missouri,2026-08-01
29510,,92534,17452,1732,10388,0.8234833450506812,0.9916190800875024,1.1455026455026456,1.0151470731945667,1171,204421,,0.08537283351514766,stlouis,2026-08-01
29095,,57743,10105,928,5742,0.8142966937661733,0.9111401650060863,0.9459734964322121,0.876507403449855,1249,124491,,0.08117052638343335,kansascity,2026-08-01
47037,0.15187733912833515,73983,14494,1291,8618,0.8295313752641936,1.0355446004358233,1.0922165820642977,1.064147681669445,1665,163743,0.05058536853483813,0.0885167610218452,nashville,2026-08-01
35,0.21207751239296985,78224,12968,1263,7530,0.8299188371969657,0.876423478525327,1.0047732696897376,0.8911242603550296,1117,247984,0.04474078972836957,0.05229369636750758,newmexico,2026-08-01
35001,0.25673534072900156,47312,7827,726,4473,0.8012328743924537,0.8456136560069144,0.9103448275862069,0.840315611497276,1218,98305,0.07060678500584915,0.079619551396165,albuquerque,2026-08-01
12099,0.155,42930,7888,604,1918,0.7844032925570305,0.8704,1.0404823428079242,0.8702359346642469,2121,187229,0.03596665046547275,0.042130225552665455,palmbeach,2026-04-01
42003,,67584,12997,1086,7462,0.7724724398648997,0.9474413179763814,0.9046230737192836,0.9526362823949955,1191,191067,,0.0680232588568408,pittsburgh,2026-08-01
45019,0.35488202570496835,57476,11293,1049,6499,0.877081076131907,1.0974732750242955,1.1552863436123348,1.0785826902331757,1754,63993,0.08146203491006829,0.1764724266716672,charleston,2026-08-01
39061,0.25417401223685576,75608,13066,1148,7883,0.895564110156944,0.9868580060422961,0.9969604863221885,1.0496671105193076,1196,145902,0.06609230853586653,0.08955326177845403,cincinnati,2026-08-01
39035,0.1634182908545727,34342,6651,538,3299,0.886508254062496,1.0771722406672606,1.005607476635514,1.0969243557772237,961,92388,0.04331731393687492,0.0719898688141317,cleveland,2026-07-01
39049,,134269,24863,2451,15178,0.8577488317421177,1.0136165355293734,1.0857142857142856,1.0532597758578814,1386,259408,,0.09584515512243262,columbus,2026-08-01
48113,0.25210936820435503,246379,47564,3815,18922,0.8080861419781431,0.9673476443730361,0.9560205488034081,0.9548126655733569,1668,495200,0.06964660743134088,0.09605008077544426,dallas,2026-06-01
10,0.33354106942540196,65111,10329,961,5861,0.8010408080410418,0.8113266829000079,0.8568880962995987,0.7884576579000471,1530,108115,0.07420801923877353,0.09553715950608149,delaware,2026-08-01
10003,0.3300275482093664,42664,6709,633,3883,0.8011943549825823,0.8031844846163055,0.83841059602649,0.8091269014377995,1579,70699,0.07701664804311235,0.09489526018755569,wilmington,2026-08-01
48439,,243187,47786,4029,27477,0.8111722265399587,1.0148664146455422,0.9610017889087656,1.0178928650811292,1709,458718,,0.10417293413382514,fortworth,2026-08-01
48201,,427876,78853,7613,46290,0.8254847752313668,0.9688826633736968,1.096026490066225,0.9744852848301124,1442,878183,,0.08979107999130022,houston,2026-08-01
47157,0.2707657055566164,152859,25437,2505,11017,0.8134172688668703,0.8511627906976744,0.9617968899980802,0.7512700739882028,1325,167381,0.09386370018102413,0.1519706537779079,memphis,2026-07-01
27,0.11445074339501551,120207,26065,2381,14916,0.7745870344774258,1.0728544968100433,1.1683022571148185,1.0595631326584976,1291,671007,0.013932790567013454,0.0388446022172645,minnesota,2026-08-01
27053,0.11751196172248804,65829,15120,1300,8589,0.7472458865662832,1.0962877030162412,1.0887772194304857,1.0769230769230769,1446,306126,0.01706813534296335,0.04939142705944611,minneapolis,2026-08-01
22071,0.1973010702652397,30442,4995,479,2554,0.8122090153546511,0.8385093167701864,0.8403508771929824,0.8817538408423959,1310,74293,0.028926009179868897,0.06723379053208244,neworleans,2026-07-01
42101,0.1372632656543252,70964,12609,1150,7104,0.8461240379398948,0.9550102249488752,1.0497489730716567,0.9168817759421787,1500,338178,0.034662219304626554,0.037285098380143,philadelphia,2026-08-01
44,0.20258431887866843,41311,6731,666,3911,0.8338076496114644,0.8675646065605465,0.940677966101695,0.8260639983102757,1418,163639,0.027902883786872317,0.04113322618691143,rhode_island,2026-08-01
44007,0.1955962253360023,31501,5298,512,3020,0.8229208845465589,0.8838101593127033,0.9588014981273408,0.825136612021858,1372,113092,0.030921727443143636,0.04684681498249213,providence,2026-08-01
55,0.15146579804560262,151578,25382,2398,14743,0.8706825740560971,0.9328873860629227,0.9363529871144084,0.9002534119011999,1142,811672,0.023450359258419644,0.03127125242708877,wisconsin,2026-08-01
55079,0.18209622397365016,74087,12348,1188,7235,0.8678239683264809,0.9267139479905437,0.9072164948453608,0.889312273369799,1139,196106,0.043349005129878736,0.0629659469878535,milwaukee,2026-08-01
48453,,58128,15683,1506,8101,0.7962030778081404,1.347568310706307,1.5987261146496816,1.4811225889020934,1789,306687,,0.05113682679735365,austin,2026-07-01
09001,,20908,3281,261,1877,0.7648522095405327,0.7640004657119571,0.7631578947368421,0.7711585866885785,1644,118307,,0.027732932117288073,bridgeport,2026-08-01
09,,102112,16694,1452,9452,0.7895003382622983,0.8215753340387313,0.827114782113358,0.8146520146520146,1550,484999,,0.0344206895271949,connecticut,2026-08-01
09003,,33322,5558,465,3090,0.7833098260460742,0.8314758022290373,0.7928388746803069,0.8091123330714847,1221,121667,,0.045682066624475,hartford,2026-08-01
36061,,626048,116032,9344,68152,0.7787015338995278,0.92170452424169,0.8953193120298951,0.9097850754238419,1877,2275300,,0.05099635212938953,newyork,2026-08-01
