type,GEOID,week,week_date,filings_2020,filings_avg,last_updated
Census Tract,10001043202,17,2020-04-19,0,2,2021-07-24
Census Tract,10001043202,18,2020-04-26,0,1,2021-07-24
Census Tract,10001043202,19,2020-05-03,0,1,2021-07-24
Census Tract,10001043202,20,2020-05-10,0,1,2021-07-24
Census Tract,10001043202,21,2020-05-17,0,1.75,2021-07-24
Census Tract,10001043202,22,2020-05-24,0,0.75,2021-07-24
Census Tract,10001043202,23,2020-05-31,0,1.25,2021-07-24
Census Tract,10001043202,24,2020-06-07,0,0,2021-07-24
Census Tract,10001043202,25,2020-06-14,0,1.25,2021-07-24
Census Tract,10001043202,26,2020-06-21,0,2.5,2021-07-24
Census Tract,10001043202,27,2020-06-28,0,0.75,2021-07-24
Census Tract,10001043202,28,2020-07-05,1,0.25,2021-07-24
Census Tract,10001043202,29,2020-07-12,1,0.5,2021-07-24
Census Tract,10001043202,30,2020-07-19,0,2,2021-07-24
Census Tract,10001043202,31,2020-07-26,0,0.25,2021-07-24
Census Tract,10001043202,32,2020-08-02,0,0.5,2021-07-24
Census Tract,10001043202,33,2020-08-09,1,0.25,2021-07-24
Census Tract,10001043202,34,2020-08-16,0,0.5,2021-07-24
Census Tract,10001043202,35,2020-08-23,0,1,2021-07-24
Census Tract,10001043202,36,2020-08-30,0,0.25,2021-07-24
Census Tract,10001043202,37,2020-09-06,0,0.5,2021-07-24
Census Tract,10001043202,38,2020-09-13,2,0.25,2021-07-24
Census Tract,10001043202,39,2020-09-20,2,1.5,2021-07-24
Census Tract,10001043202,40,2020-09-27,0,1,2021-07-24
Census Tract,10001043202,41,2020-10-04,0,0.5,2021-07-24
Census Tract,10001043202,42,2020-10-11,0,1.75,2021-07-24
Census Tract,10001043202,43,2020-10-18,0,1,2021-07-24
Census Tract,10001043202,44,2020-10-25,0,1.5,2021-07-24
Census Tract,10001043202,45,2020-11-01,0,0.25,2021-07-24
Census Tract,10001043202,46,2020-11-08,0,1,2021-07-24
Census Tract,10001043202,47,2020-11-15,0,2.5,2021-07-24
Census Tract,10001043202,48,2020-11-22,0,2.5,2021-07-24
Census Tract,10001043202,49,2020-11-29,0,0,2021-07-24
Census Tract,10001043202,50,2020-12-06,1,1,2021-07-24
Census Tract,10001043202,51,2020-12-13,0,0.75,2021-07-24
Census Tract,10001043202,52,2020-12-20,0,1,2021-07-24
Census Tract,10001043202,53,2020-12-27,0,1,2021-07-24
Census Tract,10001043202,54,2021-01-03,0,0.25,2021-07-24
Census Tract,10001043202,55,2021-01-10,0,0,2021-07-24
Census Tract,10001043202,56,2021-01-17,0,1,2021-07-24
Census Tract,10001043202,57,2021-01-24,1,1.25,2021-07-24
Census Tract,10001043202,58,2021-01-31,0,0.75,2021-07-24
Census Tract,10001043202,59,2021-02-07,0,1,2021-07-24
Census Tract,10001043202,60,2021-02-14,0,0.5,2021-07-24
Census Tract,10001043202,61,2021-02-21,1,1.25,2021-07-24
Census Tract,10001043202,62,2021-02-28,1,0.5,2021-07-24
Census Tract,10001043202,63,2021-03-07,1,0.25,2021-07-24
Census Tract,10001043202,64,2021-03-14,0,0.75,2021-07-24
Census Tract,10001043202,65,2021-03-21,0,0.25,2021-07-24
Census Tract,10001043202,66,2021-03-28,1,0.5,2021-07-24
Census Tract,10001043202,67,2021-04-04,0,0.25,2021-07-24
Census Tract,10001043202,68,2021-04-11,0,0.5,2021-07-24
Census Tract,10001043202,69,2021-04-18,0,1.75,2021-07-24
Census Tract,10001043202,70,2021-04-25,0,1.5,2021-07-24
Census Tract,10001043202,71,2021-05-02,0,1,2021-07-24
Census Tract,10001043202,72,2021-05-09,0,1,2021-07-24
Census Tract,10001043202,73,2021-05-16,0,1,2021-07-24
Census Tract,10001043202,74,2021-05-23,1,1.25,2021-07-24
Census Tract,10001043202,75,2021-05-30,0,1.5,2021-07-24
Census Tract,10001043202,76,2021-06-06,0,0,2021-07-24
Census Tract,10001043202,77,2021-06-13,0,1.25,2021-07-24
Census Tract,10001043202,78,2021-06-20,0,2.25,2021-07-24
Census Tract,10001043202,79,2021-06-27,4,0.5,2021-07-24
Census Tract,10001043202,80,2021-07-04,1,0.75,2021-07-24
Census Tract,10001043202,81,2021-07-11,0,0.5,2021-07-24
Census Tract,10001043202,82,2021-07-18,2,1.25,2021-07-24
Census Tract,10001043300,1,2019-12-29,0,0.25,2021-07-24
Census Tract,10001043300,2,2020-01-05,3,1,2021-07-24
Census Tract,10001043300,3,2020-01-12,3,2.75,2021-07-24
Census Tract,10001043300,4,2020-01-19,11,6.75,2021-07-24
Census Tract,10001043300,5,2020-01-26,4,0.5,2021-07-24
Census Tract,10001043300,6,2020-02-02,0,0.75,2021-07-24
Census Tract,10001043300,7,2020-02-09,3,3.25,2021-07-24
Census Tract,10001043300,8,2020-02-16,3,10,2021-07-24
Census Tract,10001043300,9,2020-02-23,1,2,2021-07-24
Census Tract,10001043300,10,2020-03-01,1,1.5,2021-07-24
Census Tract,10001043300,11,2020-03-08,0,1.75,2021-07-24
Census Tract,10001043300,12,2020-03-15,5,3.75,2021-07-24
Census Tract,10001043300,13,2020-03-22,0,4.5,2021-07-24
Census Tract,10001043300,14,2020-03-29,0,2,2021-07-24
Census Tract,10001043300,15,2020-04-05,0,1.25,2021-07-24
Census Tract,10001043300,16,2020-04-12,0,5.75,2021-07-24
Census Tract,10001043300,17,2020-04-19,0,6.5,2021-07-24
Census Tract,10001043300,18,2020-04-26,0,0.75,2021-07-24
Census Tract,10001043300,19,2020-05-03,0,0.75,2021-07-24
Census Tract,10001043300,20,2020-05-10,0,4.5,2021-07-24
Census Tract,10001043300,21,2020-05-17,0,3.5,2021-07-24
Census Tract,10001043300,22,2020-05-24,0,2.25,2021-07-24
Census Tract,10001043300,23,2020-05-31,0,0.5,2021-07-24
Census Tract,10001043300,24,2020-06-07,0,3,2021-07-24
Census Tract,10001043300,25,2020-06-14,0,4.75,2021-07-24
Census Tract,10001043300,26,2020-06-21,0,2.75,2021-07-24
Census Tract,10001043300,27,2020-06-28,0,3.25,2021-07-24
Census Tract,10001043300,28,2020-07-05,0,1.25,2021-07-24
Census Tract,10001043300,29,2020-07-12,0,2.5,2021-07-24
Census Tract,10001043300,30,2020-07-19,1,4.5,2021-07-24
Census Tract,10001043300,31,2020-07-26,0,2,2021-07-24
Census Tract,10001043300,32,2020-08-02,0,2.25,2021-07-24
Census Tract,10001043300,33,2020-08-09,0,1.75,2021-07-24
Census Tract,10001043300,34,2020-08-16,0,7.75,2021-07-24
Census Tract,10001043300,35,2020-08-23,0,3,2021-07-24
Census Tract,10001043300,36,2020-08-30,2,1,2021-07-24
Census Tract,10001043300,37,2020-09-06,5,1.25,2021-07-24
Census Tract,10001043300,38,2020-09-13,0,4.25,2021-07-24
Census Tract,10001043300,39,2020-09-20,1,6.75,2021-07-24
Census Tract,10001043300,40,2020-09-27,5,2,2021-07-24
Census Tract,10001043300,41,2020-10-04,2,1,2021-07-24
Census Tract,10001043300,42,2020-10-11,8,6.25,2021-07-24
Census Tract,10001043300,43,2020-10-18,2,4.75,2021-07-24
Census Tract,10001043300,44,2020-10-25,0,4.5,2021-07-24
Census Tract,10001043300,45,2020-11-01,0,1.25,2021-07-24
Census Tract,10001043300,46,2020-11-08,0,3.5,2021-07-24
Census Tract,10001043300,47,2020-11-15,2,6.5,2021-07-24
Census Tract,10001043300,48,2020-11-22,0,4.5,2021-07-24
Census Tract,10001043300,49,2020-11-29,1,1,2021-07-24
Census Tract,10001043300,50,2020-12-06,1,0.5,2021-07-24
Census Tract,10001043300,51,2020-12-13,0,8.75,2021-07-24
Census Tract,10001043300,52,2020-12-20,0,1,2021-07-24
Census Tract,10001043300,53,2020-12-27,0,0.5,2021-07-24
Census Tract,10001043300,54,2021-01-03,1,1,2021-07-24
Census Tract,10001043300,55,2021-01-10,0,2,2021-07-24
Census Tract,10001043300,56,2021-01-17,9,4.75,2021-07-24
Census Tract,10001043300,57,2021-01-24,0,3,2021-07-24
Census Tract,10001043300,58,2021-01-31,0,1,2021-07-24
Census Tract,10001043300,59,2021-02-07,0,2.25,2021-07-24
Census Tract,10001043300,60,2021-02-14,1,7,2021-07-24
Census Tract,10001043300,61,2021-02-21,2,4.25,2021-07-24
Census Tract,10001043300,62,2021-02-28,1,3,2021-07-24
Census Tract,10001043300,63,2021-03-07,0,2.25,2021-07-24
Census Tract,10001043300,64,2021-03-14,1,3.75,2021-07-24
Census Tract,10001043300,65,2021-03-21,1,4.25,2021-07-24
Census Tract,10001043300,66,2021-03-28,1,2,2021-07-24
Census Tract,10001043300,67,2021-04-04,0,1.25,2021-07-24
Census Tract,10001043300,68,2021-04-11,0,3.5,2021-07-24
Census Tract,10001043300,69,2021-04-18,0,8.75,2021-07-24
Census Tract,10001043300,70,2021-04-25,0,1,2021-07-24
Census Tract,10001043300,71,2021-05-02,1,0.75,2021-07-24
Census Tract,10001043300,72,2021-05-09,6,4.5,2021-07-24
Census Tract,10001043300,73,2021-05-16,1,2.75,2021-07-24
Census Tract,10001043300,74,2021-05-23,3,3,2021-07-24
Census Tract,10001043300,75,2021-05-30,0,0.5,2021-07-24
Census Tract,10001043300,76,2021-06-06,0,3,2021-07-24
Census Tract,10001043300,77,2021-06-13,0,4.25,2021-07-24
Census Tract,10001043300,78,2021-06-20,2,3.25,2021-07-24
Census Tract,10001043300,79,2021-06-27,2,3.25,2021-07-24
Census Tract,10001043300,80,2021-07-04,4,0.75,2021-07-24
Census Tract,10001043300,81,2021-07-11,0,3,2021-07-24
Census Tract,10001043300,82,2021-07-18,6,4,2021-07-24
Census Tract,10001043400,1,2019-12-29,0,0,2021-07-24
Census Tract,10001043400,2,2020-01-05,1,0.5,2021-07-24
Census Tract,10001043400,3,2020-01-12,1,2,2021-07-24
Census Tract,10001043400,4,2020-01-19,2,5.5,2021-07-24
Census Tract,10001043400,5,2020-01-26,3,1.5,2021-07-24
Census Tract,10001043400,6,2020-02-02,0,0.75,2021-07-24
Census Tract,10001043400,7,2020-02-09,0,0.25,2021-07-24
Census Tract,10001043400,8,2020-02-16,2,4.5,2021-07-24
Census Tract,10001043400,9,2020-02-23,4,1.25,2021-07-24
Census Tract,10001043400,10,2020-03-01,0,0.25,2021-07-24
Census Tract,10001043400,11,2020-03-08,0,0.25,2021-07-24
Census Tract,10001043400,12,2020-03-15,0,3.25,2021-07-24
Census Tract,10001043400,13,2020-03-22,0,0.5,2021-07-24
Census Tract,10001043400,14,2020-03-29,0,0.25,2021-07-24
Census Tract,10001043400,15,2020-04-05,0,0.75,2021-07-24
Census Tract,10001043400,16,2020-04-12,0,2.25,2021-07-24
Census Tract,10001043400,17,2020-04-19,0,3.75,2021-07-24
Census Tract,10001043400,18,2020-04-26,0,4,2021-07-24
Census Tract,10001043400,19,2020-05-03,0,0.25,2021-07-24
Census Tract,10001043400,20,2020-05-10,0,2.25,2021-07-24
Census Tract,10001043400,21,2020-05-17,0,2.5,2021-07-24
Census Tract,10001043400,22,2020-05-24,0,2.75,2021-07-24
Census Tract,10001043400,23,2020-05-31,0,0.5,2021-07-24
Census Tract,10001043400,24,2020-06-07,0,0.25,2021-07-24
Census Tract,10001043400,25,2020-06-14,0,2.5,2021-07-24
Census Tract,10001043400,26,2020-06-21,0,3.5,2021-07-24
Census Tract,10001043400,27,2020-06-28,0,0.25,2021-07-24
Census Tract,10001043400,28,2020-07-05,0,1.25,2021-07-24
Census Tract,10001043400,29,2020-07-12,0,0.75,2021-07-24
Census Tract,10001043400,30,2020-07-19,0,5,2021-07-24
Census Tract,10001043400,31,2020-07-26,0,1,2021-07-24
Census Tract,10001043400,32,2020-08-02,0,0,2021-07-24
Census Tract,10001043400,33,2020-08-09,0,1.25,2021-07-24
Census Tract,10001043400,34,2020-08-16,1,4,2021-07-24
Census Tract,10001043400,35,2020-08-23,0,5.75,2021-07-24
Census Tract,10001043400,36,2020-08-30,0,0.5,2021-07-24
Census Tract,10001043400,37,2020-09-06,0,1,2021-07-24
Census Tract,10001043400,38,2020-09-13,0,5,2021-07-24
Census Tract,10001043400,39,2020-09-20,0,2.75,2021-07-24
Census Tract,10001043400,40,2020-09-27,0,0.25,2021-07-24
Census Tract,10001043400,41,2020-10-04,0,1,2021-07-24
Census Tract,10001043400,42,2020-10-11,1,1.25,2021-07-24
Census Tract,10001043400,43,2020-10-18,1,3.25,2021-07-24
Census Tract,10001043400,44,2020-10-25,0,1,2021-07-24
Census Tract,10001043400,45,2020-11-01,0,2,2021-07-24
Census Tract,10001043400,46,2020-11-08,0,1,2021-07-24
Census Tract,10001043400,47,2020-11-15,0,2,2021-07-24
Census Tract,10001043400,48,2020-11-22,1,3.25,2021-07-24
Census Tract,10001043400,49,2020-11-29,1,0.75,2021-07-24
Census Tract,10001043400,50,2020-12-06,0,0.75,2021-07-24
Census Tract,10001043400,51,2020-12-13,4,0.75,2021-07-24
Census Tract,10001043400,52,2020-12-20,1,2,2021-07-24
Census Tract,10001043400,53,2020-12-27,0,2,2021-07-24
Census Tract,10001043400,54,2021-01-03,0,0.5,2021-07-24
Census Tract,10001043400,55,2021-01-10,0,0,2021-07-24
Census Tract,10001043400,56,2021-01-17,0,7.25,2021-07-24
Census Tract,10001043400,57,2021-01-24,0,1.75,2021-07-24
Census Tract,10001043400,58,2021-01-31,0,0.25,2021-07-24
Census Tract,10001043400,59,2021-02-07,0,0.5,2021-07-24
Census Tract,10001043400,60,2021-02-14,0,1.75,2021-07-24
Census Tract,10001043400,61,2021-02-21,0,3.75,2021-07-24
Census Tract,10001043400,62,2021-02-28,1,0.75,2021-07-24
Census Tract,10001043400,63,2021-03-07,0,0.25,2021-07-24
Census Tract,10001043400,64,2021-03-14,0,2.25,2021-07-24
Census Tract,10001043400,65,2021-03-21,2,1.5,2021-07-24
Census Tract,10001043400,66,2021-03-28,1,0.25,2021-07-24
Census Tract,10001043400,67,2021-04-04,0,0.25,2021-07-24
Census Tract,10001043400,68,2021-04-11,0,2.75,2021-07-24
Census Tract,10001043400,69,2021-04-18,0,3.75,2021-07-24
Census Tract,10001043400,70,2021-04-25,0,2.75,2021-07-24
Census Tract,10001043400,71,2021-05-02,0,1.5,2021-07-24
Census Tract,10001043400,72,2021-05-09,0,2.25,2021-07-24
Census Tract,10001043400,73,2021-05-16,1,2.5,2021-07-24
Census Tract,10001043400,74,2021-05-23,0,2.75,2021-07-24
Census Tract,10001043400,75,2021-05-30,5,0.5,2021-07-24
Census Tract,10001043400,76,2021-06-06,1,0.25,2021-07-24
Census Tract,10001043400,77,2021-06-13,1,0.5,2021-07-24
Census Tract,10001043400,78,2021-06-20,4,4.25,2021-07-24
Census Tract,10001043400,79,2021-06-27,0,1.5,2021-07-24
Census Tract,10001043400,80,2021-07-04,1,1.25,2021-07-24
Census Tract,10001043400,81,2021-07-11,1,0.25,2021-07-24
Census Tract,10001043400,82,2021-07-18,0,5.5,2021-07-24
Census Tract,10003000200,1,2019-12-29,1,1.75,2021-07-24
Census Tract,10003000200,2,2020-01-05,1,3.5,2021-07-24
Census Tract,10003000200,3,2020-01-12,1,2.25,2021-07-24
Census Tract,10003000200,4,2020-01-19,4,7.75,2021-07-24
Census Tract,10003000200,5,2020-01-26,2,4.75,2021-07-24
Census Tract,10003000200,6,2020-02-02,5,2,2021-07-24
Census Tract,10003000200,7,2020-02-09,5,4.5,2021-07-24
Census Tract,10003000200,8,2020-02-16,10,8.25,2021-07-24
Census Tract,10003000200,9,2020-02-23,5,3,2021-07-24
Census Tract,10003000200,10,2020-03-01,1,2,2021-07-24
Census Tract,10003000200,11,2020-03-08,1,1.25,2021-07-24
Census Tract,10003000200,12,2020-03-15,5,8,2021-07-24
Census Tract,10003000200,13,2020-03-22,2,6.25,2021-07-24
Census Tract,10003000200,14,2020-03-29,0,3.5,2021-07-24
Census Tract,10003000200,15,2020-04-05,0,1.75,2021-07-24
Census Tract,10003000200,16,2020-04-12,0,3.75,2021-07-24
Census Tract,10003000200,17,2020-04-19,0,11.5,2021-07-24
Census Tract,10003000200,18,2020-04-26,0,5,2021-07-24
Census Tract,10003000200,19,2020-05-03,0,1.5,2021-07-24
Census Tract,10003000200,20,2020-05-10,0,3.25,2021-07-24
Census Tract,10003000200,21,2020-05-17,0,11,2021-07-24
Census Tract,10003000200,22,2020-05-24,0,3.75,2021-07-24
Census Tract,10003000200,23,2020-05-31,0,1.5,2021-07-24
Census Tract,10003000200,24,2020-06-07,0,1.5,2021-07-24
Census Tract,10003000200,25,2020-06-14,0,11.75,2021-07-24
Census Tract,10003000200,26,2020-06-21,0,6,2021-07-24
Census Tract,10003000200,27,2020-06-28,0,2,2021-07-24
Census Tract,10003000200,28,2020-07-05,0,1.5,2021-07-24
Census Tract,10003000200,29,2020-07-12,0,4,2021-07-24
Census Tract,10003000200,30,2020-07-19,0,11,2021-07-24
Census Tract,10003000200,31,2020-07-26,1,5.25,2021-07-24
Census Tract,10003000200,32,2020-08-02,0,0.75,2021-07-24
Census Tract,10003000200,33,2020-08-09,1,3,2021-07-24
Census Tract,10003000200,34,2020-08-16,0,14.25,2021-07-24
Census Tract,10003000200,35,2020-08-23,2,7.25,2021-07-24
Census Tract,10003000200,36,2020-08-30,1,1,2021-07-24
Census Tract,10003000200,37,2020-09-06,0,1.5,2021-07-24
Census Tract,10003000200,38,2020-09-13,0,5.25,2021-07-24
Census Tract,10003000200,39,2020-09-20,1,13,2021-07-24
Census Tract,10003000200,40,2020-09-27,4,4.25,2021-07-24
Census Tract,10003000200,41,2020-10-04,2,4,2021-07-24
Census Tract,10003000200,42,2020-10-11,0,4.5,2021-07-24
Census Tract,10003000200,43,2020-10-18,0,9.25,2021-07-24
Census Tract,10003000200,44,2020-10-25,4,6.25,2021-07-24
Census Tract,10003000200,45,2020-11-01,1,2.5,2021-07-24
Census Tract,10003000200,46,2020-11-08,4,2,2021-07-24
Census Tract,10003000200,47,2020-11-15,2,9.5,2021-07-24
Census Tract,10003000200,48,2020-11-22,7,4,2021-07-24
Census Tract,10003000200,49,2020-11-29,4,1.75,2021-07-24
Census Tract,10003000200,50,2020-12-06,0,3.5,2021-07-24
Census Tract,10003000200,51,2020-12-13,0,9.5,2021-07-24
Census Tract,10003000200,52,2020-12-20,2,8.5,2021-07-24
Census Tract,10003000200,53,2020-12-27,3,4.75,2021-07-24
Census Tract,10003000200,54,2021-01-03,5,3.75,2021-07-24
Census Tract,10003000200,55,2021-01-10,0,1.75,2021-07-24
Census Tract,10003000200,56,2021-01-17,0,6,2021-07-24
Census Tract,10003000200,57,2021-01-24,9,6.75,2021-07-24
Census Tract,10003000200,58,2021-01-31,0,2.25,2021-07-24
Census Tract,10003000200,59,2021-02-07,0,4,2021-07-24
Census Tract,10003000200,60,2021-02-14,0,8.25,2021-07-24
Census Tract,10003000200,61,2021-02-21,3,2.75,2021-07-24
Census Tract,10003000200,62,2021-02-28,1,2.5,2021-07-24
Census Tract,10003000200,63,2021-03-07,0,1.75,2021-07-24
Census Tract,10003000200,64,2021-03-14,2,5.75,2021-07-24
Census Tract,10003000200,65,2021-03-21,2,7.5,2021-07-24
Census Tract,10003000200,66,2021-03-28,0,4.25,2021-07-24
Census Tract,10003000200,67,2021-04-04,0,1.25,2021-07-24
Census Tract,10003000200,68,2021-04-11,2,3.75,2021-07-24
Census Tract,10003000200,69,2021-04-18,2,12,2021-07-24
Census Tract,10003000200,70,2021-04-25,0,4.75,2021-07-24
Census Tract,10003000200,71,2021-05-02,0,1.5,2021-07-24
Census Tract,10003000200,72,2021-05-09,3,2.25,2021-07-24
Census Tract,10003000200,73,2021-05-16,1,11.25,2021-07-24
Census Tract,10003000200,74,2021-05-23,4,4.75,2021-07-24
Census Tract,10003000200,75,2021-05-30,0,1.5,2021-07-24
Census Tract,10003000200,76,2021-06-06,0,1.75,2021-07-24
Census Tract,10003000200,77,2021-06-13,1,11.5,2021-07-24
Census Tract,10003000200,78,2021-06-20,5,5.75,2021-07-24
Census Tract,10003000200,79,2021-06-27,1,2.5,2021-07-24
Census Tract,10003000200,80,2021-07-04,1,1.25,2021-07-24
Census Tract,10003000200,81,2021-07-11,0,3.5,2021-07-24
Census Tract,10003000200,82,2021-07-18,4,11,2021-07-24
Census Tract,10003000300,1,2019-12-29,0,0.5,2021-07-24
Census Tract,10003000300,2,2020-01-05,1,1.75,2021-07-24
Census Tract,10003000300,3,2020-01-12,3,2,2021-07-24
Census Tract,10003000300,4,2020-01-19,0,2.5,2021-07-24
Census Tract,10003000300,5,2020-01-26,0,1.5,2021-07-24
Census Tract,10003000300,6,2020-02-02,1,2,2021-07-24
Census Tract,10003000300,7,2020-02-09,3,2.25,2021-07-24
Census Tract,10003000300,8,2020-02-16,3,1.25,2021-07-24
Census Tract,10003000300,9,2020-02-23,0,1.25,2021-07-24
Census Tract,10003000300,10,2020-03-01,4,1,2021-07-24
Census Tract,10003000300,11,2020-03-08,0,1.5,2021-07-24
Census Tract,10003000300,12,2020-03-15,0,2,2021-07-24
Census Tract,10003000300,13,2020-03-22,0,2,2021-07-24
Census Tract,10003000300,14,2020-03-29,0,0.5,2021-07-24
Census Tract,10003000300,15,2020-04-05,0,1.75,2021-07-24
Census Tract,10003000300,16,2020-04-12,0,2,2021-07-24
Census Tract,10003000300,17,2020-04-19,0,3.25,2021-07-24
Census Tract,10003000300,18,2020-04-26,0,2.5,2021-07-24
Census Tract,10003000300,19,2020-05-03,0,1.5,2021-07-24
Census Tract,10003000300,20,2020-05-10,0,1,2021-07-24
Census Tract,10003000300,21,2020-05-17,0,1.25,2021-07-24
Census Tract,10003000300,22,2020-05-24,0,2.75,2021-07-24
Census Tract,10003000300,23,2020-05-31,0,3.5,2021-07-24
Census Tract,10003000300,24,2020-06-07,0,0.75,2021-07-24
Census Tract,10003000300,25,2020-06-14,0,1.5,2021-07-24
Census Tract,10003000300,26,2020-06-21,0,2.75,2021-07-24
Census Tract,10003000300,27,2020-06-28,2,2.25,2021-07-24
Census Tract,10003000300,28,2020-07-05,0,1.25,2021-07-24
Census Tract,10003000300,29,2020-07-12,0,1.5,2021-07-24
Census Tract,10003000300,30,2020-07-19,0,3.25,2021-07-24
Census Tract,10003000300,31,2020-07-26,1,3,2021-07-24
Census Tract,10003000300,32,2020-08-02,0,2.25,2021-07-24
Census Tract,10003000300,33,2020-08-09,0,1.25,2021-07-24
Census Tract,10003000300,34,2020-08-16,0,2,2021-07-24
Census Tract,10003000300,35,2020-08-23,1,3,2021-07-24
Census Tract,10003000300,36,2020-08-30,0,1.5,2021-07-24
Census Tract,10003000300,37,2020-09-06,0,0.5,2021-07-24
Census Tract,10003000300,38,2020-09-13,3,1.25,2021-07-24
Census Tract,10003000300,39,2020-09-20,3,2.5,2021-07-24
Census Tract,10003000300,40,2020-09-27,1,2.5,2021-07-24
Census Tract,10003000300,41,2020-10-04,5,2.25,2021-07-24
Census Tract,10003000300,42,2020-10-11,0,2.5,2021-07-24
Census Tract,10003000300,43,2020-10-18,2,2,2021-07-24
Census Tract,10003000300,44,2020-10-25,2,2.75,2021-07-24
Census Tract,10003000300,45,2020-11-01,0,2.75,2021-07-24
Census Tract,10003000300,46,2020-11-08,1,0.75,2021-07-24
Census Tract,10003000300,47,2020-11-15,1,2.5,2021-07-24
Census Tract,10003000300,48,2020-11-22,2,0.75,2021-07-24
Census Tract,10003000300,49,2020-11-29,0,1.5,2021-07-24
Census Tract,10003000300,50,2020-12-06,0,1,2021-07-24
Census Tract,10003000300,51,2020-12-13,2,2.25,2021-07-24
Census Tract,10003000300,52,2020-12-20,0,1.5,2021-07-24
Census Tract,10003000300,53,2020-12-27,0,3.25,2021-07-24
Census Tract,10003000300,54,2021-01-03,1,1.75,2021-07-24
Census Tract,10003000300,55,2021-01-10,0,1.25,2021-07-24
Census Tract,10003000300,56,2021-01-17,1,2,2021-07-24
Census Tract,10003000300,57,2021-01-24,1,3,2021-07-24
Census Tract,10003000300,58,2021-01-31,0,1.25,2021-07-24
Census Tract,10003000300,59,2021-02-07,0,2.75,2021-07-24
Census Tract,10003000300,60,2021-02-14,1,0.5,2021-07-24
Census Tract,10003000300,61,2021-02-21,0,2,2021-07-24
Census Tract,10003000300,62,2021-02-28,1,1.25,2021-07-24
Census Tract,10003000300,63,2021-03-07,0,1.5,2021-07-24
Census Tract,10003000300,64,2021-03-14,1,1.75,2021-07-24
Census Tract,10003000300,65,2021-03-21,1,1.5,2021-07-24
Census Tract,10003000300,66,2021-03-28,0,1.25,2021-07-24
Census Tract,10003000300,67,2021-04-04,0,1.5,2021-07-24
Census Tract,10003000300,68,2021-04-11,0,1.25,2021-07-24
Census Tract,10003000300,69,2021-04-18,2,3.5,2021-07-24
Census Tract,10003000300,70,2021-04-25,2,2.75,2021-07-24
Census Tract,10003000300,71,2021-05-02,1,1.75,2021-07-24
Census Tract,10003000300,72,2021-05-09,0,0.75,2021-07-24
Census Tract,10003000300,73,2021-05-16,2,1.5,2021-07-24
Census Tract,10003000300,74,2021-05-23,0,3,2021-07-24
Census Tract,10003000300,75,2021-05-30,0,2.75,2021-07-24
Census Tract,10003000300,76,2021-06-06,0,1.25,2021-07-24
Census Tract,10003000300,77,2021-06-13,0,1.5,2021-07-24
Census Tract,10003000300,78,2021-06-20,0,2.75,2021-07-24
Census Tract,10003000300,79,2021-06-27,0,2.25,2021-07-24
Census Tract,10003000300,80,2021-07-04,2,1.25,2021-07-24
Census Tract,10003000300,81,2021-07-11,0,1.25,2021-07-24
Census Tract,10003000300,82,2021-07-18,0,2.5,2021-07-24
Census Tract,10003000400,1,2019-12-29,0,0.25,2021-07-24
Census Tract,10003000400,2,2020-01-05,3,2,2021-07-24
Census Tract,10003000400,3,2020-01-12,3,0.5,2021-07-24
Census Tract,10003000400,4,2020-01-19,6,1.75,2021-07-24
Census Tract,10003000400,5,2020-01-26,1,3.5,2021-07-24
Census Tract,10003000400,6,2020-02-02,0,2.25,2021-07-24
Census Tract,10003000400,7,2020-02-09,4,0.75,2021-07-24
Census Tract,10003000400,8,2020-02-16,1,2.25,2021-07-24
Census Tract,10003000400,9,2020-02-23,2,1,2021-07-24
Census Tract,10003000400,10,2020-03-01,0,2,2021-07-24
Census Tract,10003000400,11,2020-03-08,0,2.25,2021-07-24
Census Tract,10003000400,12,2020-03-15,0,3,2021-07-24
Census Tract,10003000400,13,2020-03-22,0,1.5,2021-07-24
Census Tract,10003000400,14,2020-03-29,0,1,2021-07-24
Census Tract,10003000400,15,2020-04-05,0,0.75,2021-07-24
Census Tract,10003000400,16,2020-04-12,0,1.5,2021-07-24
Census Tract,10003000400,17,2020-04-19,0,3,2021-07-24
Census Tract,10003000400,18,2020-04-26,0,0.75,2021-07-24
Census Tract,10003000400,19,2020-05-03,0,0.75,2021-07-24
Census Tract,10003000400,20,2020-05-10,0,1,2021-07-24
Census Tract,10003000400,21,2020-05-17,0,0.5,2021-07-24
Census Tract,10003000400,22,2020-05-24,0,2.25,2021-07-24
Census Tract,10003000400,23,2020-05-31,0,0.75,2021-07-24
Census Tract,10003000400,24,2020-06-07,0,2.25,2021-07-24
Census Tract,10003000400,25,2020-06-14,0,0.5,2021-07-24
Census Tract,10003000400,26,2020-06-21,0,2.25,2021-07-24
Census Tract,10003000400,27,2020-06-28,1,1.5,2021-07-24
Census Tract,10003000400,28,2020-07-05,0,0.75,2021-07-24
Census Tract,10003000400,29,2020-07-12,0,0.75,2021-07-24
Census Tract,10003000400,30,2020-07-19,0,1.5,2021-07-24
Census Tract,10003000400,31,2020-07-26,0,1,2021-07-24
Census Tract,10003000400,32,2020-08-02,0,1.75,2021-07-24
Census Tract,10003000400,33,2020-08-09,0,1.5,2021-07-24
Census Tract,10003000400,34,2020-08-16,0,1,2021-07-24
Census Tract,10003000400,35,2020-08-23,0,2.5,2021-07-24
