id,month_date,month_filings,month_rate,month_rate_scale_max,month_diff,pct_white,pct_black,pct_latinx
35001,01/07/2023,9031,0.0911384484968362,0.0606190931931877,0.829384756657484,0.400369357459305,0.0506907791827714,0.451191329182267
35003,01/07/2023,2,0.0122699386503067,0.0606190931931877,1.125,0.687116564417178,0,0.312883435582822
35005,01/07/2023,286,0.0394809497515185,0.0606190931931877,0.942013129102845,0.458586416344561,0.0274710104914412,0.48868028713418
35006,01/07/2023,58,0.0212687935460213,0.0606190931931877,0.597972972972973,0.243491015768244,0.0157682434910158,0.353135313531353
35007,01/07/2023,40,0.0235849056603774,0.0606190931931877,1.025,0.408018867924528,0.013561320754717,0.482311320754717
35009,01/07/2023,344,0.0431510286001004,0.0606190931931877,0.911894273127753,0.473156046161566,0.098469643753136,0.382463622679378
35011,01/07/2023,0,0,0.0606190931931877,0.214285714285714,0.645418326693227,0,0.350597609561753
35013,01/07/2023,1368,0.0476173900936336,0.0606190931931877,0.946095369730477,0.294963277524453,0.0292039402694142,0.631243691043893
35015,01/07/2023,340,0.0524448557766466,0.0606190931931877,2.0625,0.400277649236465,0.019898195279963,0.552984729291994
35017,01/07/2023,81,0.0214059196617336,0.0606190931931877,0.771159874608151,0.484408033826639,0.0134778012684989,0.480708245243129
35019,01/07/2023,1,0.00193423597678917,0.0606190931931877,0.375,0.375241779497099,0,0.624758220502901
35021,01/07/2023,0,0,0.0606190931931877,0.5,0.712328767123288,0,0.26027397260274
35023,01/07/2023,17,0.0344827586206897,0.0606190931931877,1.42105263157895,0.275862068965517,0,0.724137931034483
35025,01/07/2023,545,0.0728804493179995,0.0606190931931877,1.14866760168303,0.368012837657128,0.0833110457341535,0.519791388071677
35027,01/07/2023,57,0.0387755102040816,0.0606190931931877,0.576158940397351,0.591156462585034,0.0510204081632653,0.357823129251701
35028,01/07/2023,8,0.00389673648319532,0.0606190931931877,1,0.682415976619581,0.00779347296639065,0.161227471992207
35029,01/07/2023,47,0.0134979896611143,0.0606190931931877,2.61818181818182,0.315336013785181,0.0336013785180931,0.63957495692131
35031,01/07/2023,112,0.0183908045977012,0.0606190931931877,0.651923076923077,0.141707717569787,0.0077175697865353,0.133333333333333
35033,01/07/2023,3,0.0120967741935484,0.0606190931931877,0.571428571428571,0.290322580645161,0,0.709677419354839
35035,01/07/2023,291,0.034389033325455,0.0606190931931877,0.992072480181201,0.585913495627511,0.0582604585204443,0.26731269203498
35037,01/07/2023,48,0.0409906063193851,0.0606190931931877,1.51546391752577,0.505550811272417,0.0153714773697694,0.457728437233134
35039,01/07/2023,32,0.0108621860149355,0.0606190931931877,1.04210526315789,0.190427698574338,0.00644942294636796,0.675492192803802
35041,01/07/2023,80,0.0282685512367491,0.0606190931931877,0.964285714285714,0.496113074204947,0.0537102473498233,0.439575971731449
35043,01/07/2023,172,0.0157523582745673,0.0606190931931877,0.319384615384615,0.41514790731752,0.0416704826449309,0.390054034252221
35045,01/07/2023,584,0.0464450453316367,0.0606190931931877,1.01503759398496,0.402258628916812,0.00747574359790043,0.144743120725306
35047,01/07/2023,72,0.0209119953528899,0.0606190931931877,0.83587786259542,0.216090618646529,0.00551844321812373,0.762997386000581
35049,01/07/2023,593,0.0329060540480551,0.0606190931931877,1.01654306902453,0.485822096443039,0.0104877642750125,0.449919538316409
35051,01/07/2023,51,0.0351966873706004,0.0606190931931877,0.764705882352941,0.634230503795721,0.0158730158730159,0.291235334713596
35053,01/07/2023,52,0.0431893687707641,0.0606190931931877,1,0.417774086378738,0.0332225913621263,0.352159468438538
35055,01/07/2023,106,0.0371408549404345,0.0606190931931877,1.95731707317073,0.533637000700771,0,0.400140154169587
35057,01/07/2023,18,0.0190073917634636,0.0606190931931877,0.504424778761062,0.551214361140444,0.00316789862724393,0.428722280887012
35059,01/07/2023,11,0.0224948875255624,0.0606190931931877,1.5,0.670756646216769,0,0.30879345603272
35061,01/07/2023,156,0.0312,0.0606190931931877,0.569528415961306,0.2966,0.0086,0.6358
