type,GEOID,racial_majority,month,filings_2020,filings_avg,last_updated
County,39035,White,01/2020,646,0,2023-04-08
County,39035,White,02/2020,586,0,2023-04-08
County,39035,White,03/2020,217,0,2023-04-08
County,39035,White,04/2020,1,0,2023-04-08
County,39035,White,05/2020,2,0,2023-04-08
County,39035,White,06/2020,505,0,2023-04-08
County,39035,White,07/2020,413,0,2023-04-08
County,39035,White,08/2020,431,0,2023-04-08
County,39035,White,09/2020,321,0,2023-04-08
County,39035,White,10/2020,374,0,2023-04-08
County,39035,White,11/2020,330,0,2023-04-08
County,39035,White,12/2020,426,0,2023-04-08
County,39035,White,01/2021,388,0,2023-04-08
County,39035,White,02/2021,313,0,2023-04-08
County,39035,White,03/2021,420,0,2023-04-08
County,39035,White,04/2021,234,0,2023-04-08
County,39035,White,05/2021,239,0,2023-04-08
County,39035,White,06/2021,301,0,2023-04-08
County,39035,White,07/2021,325,0,2023-04-08
County,39035,White,08/2021,369,0,2023-04-08
County,39035,White,09/2021,429,0,2023-04-08
County,39035,White,10/2021,412,0,2023-04-08
County,39035,White,11/2021,383,0,2023-04-08
County,39035,White,12/2021,340,0,2023-04-08
County,39035,White,01/2022,395,0,2023-04-08
County,39035,White,02/2022,342,0,2023-04-08
County,39035,White,03/2022,417,0,2023-04-08
County,39035,White,04/2022,353,0,2023-04-08
County,39035,White,05/2022,350,0,2023-04-08
County,39035,White,06/2022,440,0,2023-04-08
County,39035,White,07/2022,413,0,2023-04-08
County,39035,White,08/2022,508,0,2023-04-08
County,39035,White,09/2022,666,0,2023-04-08
County,39035,White,10/2022,596,0,2023-04-08
County,39035,White,11/2022,542,0,2023-04-08
County,39035,White,12/2022,523,0,2023-04-08
County,39035,White,01/2023,492,0,2023-04-08
County,39035,White,02/2023,633,0,2023-04-08
County,39035,White,03/2023,444,0,2023-04-08
County,39035,White,04/2023,0,0,2023-04-08
County,sealed,,01/2020,12,381.6,2023-04-08
County,sealed,,02/2020,7,348.8,2023-04-08
County,sealed,,03/2020,6,411.25,2023-04-08
County,sealed,,04/2020,0,372.95,2023-04-08
County,sealed,,05/2020,0,439.333333333333,2023-04-08
County,sealed,,06/2020,4,464.85,2023-04-08
County,sealed,,07/2020,3,409.95,2023-04-08
County,sealed,,08/2020,9,448,2023-04-08
County,sealed,,09/2020,3,442.6,2023-04-08
County,sealed,,10/2020,8,420.35,2023-04-08
County,sealed,,11/2020,2,416.45,2023-04-08
County,sealed,,12/2020,11,388.15,2023-04-08
County,sealed,,01/2021,9,469.65,2023-04-08
County,sealed,,02/2021,9,430.2,2023-04-08
County,sealed,,03/2021,4,390.45,2023-04-08
County,sealed,,04/2021,2,349.05,2023-04-08
County,sealed,,05/2021,5,410.541666666667,2023-04-08
County,sealed,,06/2021,3,440.9,2023-04-08
County,sealed,,07/2021,7,389.1,2023-04-08
County,sealed,,08/2021,8,507.15,2023-04-08
County,sealed,,09/2021,12,411,2023-04-08
County,sealed,,10/2021,10,449.916666666667,2023-04-08
County,sealed,,11/2021,9,386.9,2023-04-08
County,sealed,,12/2021,6,367.8,2023-04-08
County,sealed,,01/2022,8,377.291666666667,2023-04-08
County,sealed,,02/2022,2,415.85,2023-04-08
County,sealed,,03/2022,2,375.8,2023-04-08
County,sealed,,04/2022,11,334.75,2023-04-08
County,sealed,,05/2022,7,472.65,2023-04-08
County,sealed,,06/2022,9,419.6,2023-04-08
County,sealed,,07/2022,5,432.875,2023-04-08
County,sealed,,08/2022,17,486.5,2023-04-08
County,sealed,,09/2022,10,393.9,2023-04-08
County,sealed,,10/2022,6,431.666666666667,2023-04-08
County,sealed,,11/2022,6,367.5,2023-04-08
County,sealed,,12/2022,3,357.1,2023-04-08
County,sealed,,01/2023,5,432.85,2023-04-08
County,sealed,,02/2023,9,396.95,2023-04-08
County,sealed,,03/2023,31,365.2,2023-04-08
County,sealed,,04/2023,62,89.625,2023-04-08
