share,last_year,prepandemic,renters
white_share,0.4905050192604923,0.42983152629923516,0.48148236732888483
black_share,0.33247053294919954,0.4049186786097233,0.2808466019102607
latinx_share,0.1223599366729241,0.12823333242024962,0.16548957278979803
other_share,0.05466451111738405,0.03701646267079195,0.07218145797105646
female_share,0.576990700273518,0.5870845681165457,0.5262054761223397
