id,week_date,week_diff,month_date,month_diff,racial_majority
09001080900,,,02/08/2020,0.6,White
09001081000,,,02/08/2020,0.5,White
09001081100,,,02/08/2020,0.75,White
09001081200,,,02/08/2020,0.5,White
09001081300,,,02/08/2020,0.428571428571429,White
09001090100,,,02/08/2020,1,White
09001090200,,,02/08/2020,0.75,White
09001090300,,,02/08/2020,0.75,White
09001090400,,,02/08/2020,0.375,White
09001090500,,,02/08/2020,0.428571428571429,White
09001090600,,,02/08/2020,1,White
09001090700,,,02/08/2020,0.75,White
09001100100,,,02/08/2020,0.75,White
09001100200,,,02/08/2020,1,White
09001100300,,,02/08/2020,0.75,White
09001105100,,,02/08/2020,0.75,White
09001105200,,,02/08/2020,0.75,White
09001110100,,,02/08/2020,0.2,White
09001110201,,,02/08/2020,0.6,White
09001110202,,,02/08/2020,0.5,White
09001110301,,,02/08/2020,0.230769230769231,White
09001110302,,,02/08/2020,0.6,White
09001110400,,,02/08/2020,1,White
09001110500,,,02/08/2020,0.6,White
09001110600,,,02/08/2020,0.5,White
09001200100,,,02/08/2020,0.5,White
09001200200,,,02/08/2020,0.333333333333333,White
09001200301,,,02/08/2020,0.75,White
09001200302,,,02/08/2020,0.75,White
09001205200,,,02/08/2020,1,White
09001210100,,,02/08/2020,0.157894736842105,Latinx
09001210200,,,02/08/2020,0.375,Latinx
09001210300,,,02/08/2020,0.3,Other
09001210500,,,02/08/2020,0.3,White
09001210600,,,02/08/2020,0.333333333333333,Other
09001210701,,,02/08/2020,0.214285714285714,Latinx
09001210702,,,02/08/2020,0.5,Latinx
09001210800,,,02/08/2020,0.6,White
09001210900,,,02/08/2020,0.75,White
09001211000,,,02/08/2020,0.5,White
09001211100,,,02/08/2020,1,Other
09001211200,,,02/08/2020,0.428571428571429,White
09001211300,,,02/08/2020,0.75,White
09001211400,,,02/08/2020,0.428571428571429,White
09001220100,,,02/08/2020,1,White
09001220200,,,02/08/2020,1,White
09001220300,,,02/08/2020,0.375,White
09001230100,,,02/08/2020,0.75,White
09001230200,,,02/08/2020,1,White
09001230300,,,02/08/2020,1,White
09001230400,,,02/08/2020,1,White
09001230501,,,02/08/2020,0.6,White
09001230502,,,02/08/2020,0.6,White
09001240100,,,02/08/2020,0.75,White
09001240200,,,02/08/2020,1,White
09001245100,,,02/08/2020,0.75,White
09001245200,,,02/08/2020,1,White
09001245300,,,02/08/2020,0.6,White
09001245400,,,02/08/2020,0.6,White
09001245500,,,02/08/2020,1,White
09001245600,,,02/08/2020,1,White
09001257100,,,02/08/2020,0.6,White
09001990000,,,02/08/2020,1,Other
