type,GEOID,racial_majority,week,week_date,filings_2020,filings_avg,last_updated
County,55079,White,1,2019-12-29,76,75.8,2023-04-08
County,55079,White,2,2020-01-05,217,190.4,2023-04-08
County,55079,White,3,2020-01-12,278,302.6,2023-04-08
County,55079,White,4,2020-01-19,491,316.2,2023-04-08
County,55079,White,5,2020-01-26,234,216.6,2023-04-08
County,55079,White,6,2020-02-02,255,179.6,2023-04-08
County,55079,White,7,2020-02-09,191,198.6,2023-04-08
County,55079,White,8,2020-02-16,224,251.4,2023-04-08
County,55079,White,9,2020-02-23,379,177.8,2023-04-08
County,55079,White,10,2020-03-01,174,161.8,2023-04-08
County,55079,White,11,2020-03-08,150,167.4,2023-04-08
County,55079,White,12,2020-03-15,64,252.2,2023-04-08
County,55079,White,13,2020-03-22,34,216,2023-04-08
County,55079,White,14,2020-03-29,0,156.2,2023-04-08
County,55079,White,15,2020-04-05,1,160.4,2023-04-08
County,55079,White,16,2020-04-12,3,302.8,2023-04-08
County,55079,White,17,2020-04-19,2,325.6,2023-04-08
County,55079,White,18,2020-04-26,1,224.4,2023-04-08
County,55079,White,19,2020-05-03,0,187.8,2023-04-08
County,55079,White,20,2020-05-10,1,334.4,2023-04-08
County,55079,White,21,2020-05-17,1,357.6,2023-04-08
County,55079,White,22,2020-05-24,57,215.6,2023-04-08
County,55079,White,23,2020-05-31,198,217.2,2023-04-08
County,55079,White,24,2020-06-07,358,260.6,2023-04-08
County,55079,White,25,2020-06-14,283,369.8,2023-04-08
County,55079,White,26,2020-06-21,469,320.4,2023-04-08
County,55079,White,27,2020-06-28,266,223.8,2023-04-08
County,55079,White,28,2020-07-05,222,194,2023-04-08
County,55079,White,29,2020-07-12,190,350.2,2023-04-08
County,55079,White,30,2020-07-19,301,360.6,2023-04-08
County,55079,White,31,2020-07-26,503,240.4,2023-04-08
County,55079,White,32,2020-08-02,210,221,2023-04-08
County,55079,White,33,2020-08-09,169,278,2023-04-08
County,55079,White,34,2020-08-16,177,389,2023-04-08
County,55079,White,35,2020-08-23,208,305.2,2023-04-08
County,55079,White,36,2020-08-30,217,197.2,2023-04-08
County,55079,White,37,2020-09-06,67,227.6,2023-04-08
County,55079,White,38,2020-09-13,78,372,2023-04-08
County,55079,White,39,2020-09-20,112,344.4,2023-04-08
County,55079,White,40,2020-09-27,158,265.6,2023-04-08
County,55079,White,41,2020-10-04,97,178.4,2023-04-08
County,55079,White,42,2020-10-11,99,269,2023-04-08
County,55079,White,43,2020-10-18,123,329,2023-04-08
County,55079,White,44,2020-10-25,248,230.6,2023-04-08
County,55079,White,45,2020-11-01,138,173.6,2023-04-08
County,55079,White,46,2020-11-08,112,217.6,2023-04-08
County,55079,White,47,2020-11-15,151,328.6,2023-04-08
County,55079,White,48,2020-11-22,153,199.4,2023-04-08
County,55079,White,49,2020-11-29,118,167.2,2023-04-08
County,55079,White,50,2020-12-06,158,184.4,2023-04-08
County,55079,White,51,2020-12-13,147,288.4,2023-04-08
County,55079,White,52,2020-12-20,125,200,2023-04-08
County,55079,White,53,2020-12-27,159,152,2023-04-08
County,55079,White,54,2021-01-03,128,190.4,2023-04-08
County,55079,White,55,2021-01-10,135,269.2,2023-04-08
County,55079,White,56,2021-01-17,189,331.2,2023-04-08
County,55079,White,57,2021-01-24,130,242.2,2023-04-08
County,55079,White,58,2021-01-31,163,183.6,2023-04-08
County,55079,White,59,2021-02-07,124,182,2023-04-08
County,55079,White,60,2021-02-14,114,263.2,2023-04-08
County,55079,White,61,2021-02-21,171,198.8,2023-04-08
County,55079,White,62,2021-02-28,140,155,2023-04-08
County,55079,White,63,2021-03-07,93,155.8,2023-04-08
County,55079,White,64,2021-03-14,135,247.4,2023-04-08
County,55079,White,65,2021-03-21,149,227.2,2023-04-08
County,55079,White,66,2021-03-28,81,162.2,2023-04-08
County,55079,White,67,2021-04-04,86,150.4,2023-04-08
County,55079,White,68,2021-04-11,85,283.2,2023-04-08
County,55079,White,69,2021-04-18,121,340.2,2023-04-08
County,55079,White,70,2021-04-25,113,233.4,2023-04-08
County,55079,White,71,2021-05-02,115,182.4,2023-04-08
County,55079,White,72,2021-05-09,105,298.4,2023-04-08
County,55079,White,73,2021-05-16,105,376.6,2023-04-08
County,55079,White,74,2021-05-23,150,243.4,2023-04-08
County,55079,White,75,2021-05-30,98,211,2023-04-08
County,55079,White,76,2021-06-06,133,230.4,2023-04-08
