share,last_year,postpandemic,renters
white_share,0.36862955313183315,0.3589054208509819,0.48488040205664207
black_share,0.4071313978213625,0.42490030268865336,0.27141626278977765
hispanic_share,0.15810878659971894,0.15171500048045847,0.16797440053154591
other_share,0.06613026244708542,0.06447927597990621,0.07572893462203434
female_share,0.5412177892233259,0.5382700084671578,0.5260684751500571
