type,GEOID,racial_majority,month,filings_2020,filings_avg,filings_avg_prepandemic_baseline,last_updated
Census Tract,12057000101,Other,01/2020,6,7.5,8,
Census Tract,12057000101,Other,02/2020,3,5.5,3.75,
Census Tract,12057000101,Other,03/2020,6,4.5,5,
Census Tract,12057000101,Other,04/2020,0,7,5.75,
Census Tract,12057000101,Other,05/2020,0,4,8,
Census Tract,12057000101,Other,06/2020,3,5,5.5,
Census Tract,12057000101,Other,07/2020,0,7,7,
Census Tract,12057000101,Other,08/2020,1,6,6,
Census Tract,12057000101,Other,09/2020,1,3,4.5,
Census Tract,12057000101,Other,10/2020,2,5,5.25,
Census Tract,12057000101,Other,11/2020,3,5,5.75,
Census Tract,12057000101,Other,12/2020,5,6,9,
Census Tract,12057000101,Other,01/2021,7,7.5,8,
Census Tract,12057000101,Other,02/2021,3,5.5,3.75,
Census Tract,12057000101,Other,03/2021,2,4.5,5,
Census Tract,12057000101,Other,04/2021,4,7,5.75,
Census Tract,12057000101,Other,05/2021,5,4,8,
Census Tract,12057000101,Other,06/2021,4,5,5.5,
Census Tract,12057000101,Other,07/2021,6,7,7,
Census Tract,12057000101,Other,08/2021,5,6,6,
Census Tract,12057000101,Other,09/2021,5,3,4.5,
Census Tract,12057000101,Other,10/2021,7,5,5.25,
Census Tract,12057000101,Other,11/2021,10,5,5.75,
Census Tract,12057000101,Other,12/2021,6,6,9,
Census Tract,12057000101,Other,01/2022,10,7.5,8,
Census Tract,12057000101,Other,02/2022,7,5.5,3.75,
Census Tract,12057000101,Other,03/2022,2,4.5,5,
Census Tract,12057000101,Other,04/2022,7,7,5.75,
Census Tract,12057000101,Other,05/2022,2,4,8,
Census Tract,12057000101,Other,06/2022,6,5,5.5,
Census Tract,12057000101,Other,07/2022,1,7,7,
Census Tract,12057000101,Other,08/2022,5,6,6,
Census Tract,12057000101,Other,09/2022,7,3,4.5,
Census Tract,12057000101,Other,10/2022,4,5,5.25,
Census Tract,12057000101,Other,11/2022,7,5,5.75,
Census Tract,12057000101,Other,12/2022,3,6,9,
Census Tract,12057000101,Other,01/2023,8,7.5,8,
Census Tract,12057000101,Other,02/2023,6,5.5,3.75,
Census Tract,12057000101,Other,03/2023,3,4.5,5,
Census Tract,12057000101,Other,04/2023,12,7,5.75,
Census Tract,12057000101,Other,05/2023,6,4,8,
Census Tract,12057000101,Other,06/2023,5,5,5.5,
Census Tract,12057000101,Other,07/2023,5,7,7,
Census Tract,12057000101,Other,08/2023,8,6,6,
Census Tract,12057000101,Other,09/2023,5,3,4.5,
Census Tract,12057000101,Other,10/2023,6,5,5.25,
Census Tract,12057000101,Other,11/2023,7,5,5.75,
Census Tract,12057000101,Other,12/2023,5,6,9,
Census Tract,12057000101,Other,01/2024,7,7.5,8,
Census Tract,12057000101,Other,02/2024,5,5.5,3.75,
Census Tract,12057000101,Other,03/2024,6,4.5,5,
Census Tract,12057000101,Other,04/2024,2,7,5.75,
Census Tract,12057000101,Other,05/2024,2,4,8,
Census Tract,12057000101,Other,06/2024,5,5,5.5,
Census Tract,12057000101,Other,07/2024,9,7,7,
Census Tract,12057000101,Other,08/2024,4,6,6,
Census Tract,12057000101,Other,09/2024,1,3,4.5,
Census Tract,12057000101,Other,10/2024,4,5,5.25,
Census Tract,12057000101,Other,11/2024,3,5,5.75,
Census Tract,12057000101,Other,12/2024,7,6,9,
Census Tract,12057000101,Other,01/2025,4,7.5,8,
Census Tract,12057000101,Other,02/2025,3,5.5,3.75,
Census Tract,12057000101,Other,03/2025,9,4.5,5,
Census Tract,12057000101,Other,04/2025,1,7,5.75,
Census Tract,12057000101,Other,05/2025,5,4,8,
Census Tract,12057000101,Other,06/2025,5,5,5.5,
Census Tract,12057000101,Other,07/2025,6,7,7,
Census Tract,12057000101,Other,08/2025,4,6,6,
Census Tract,12057000101,Other,09/2025,4,3,4.5,
Census Tract,12057000101,Other,10/2025,6,5,5.25,
Census Tract,12057000101,Other,11/2025,2,5,5.75,
Census Tract,12057000101,Other,12/2025,0,6,9,
Census Tract,12057000101,Other,01/2026,0,0.5,,2026-01-03
Census Tract,12057000102,Other,01/2020,8,7.5,11.75,
Census Tract,12057000102,Other,02/2020,12,4.5,9,
Census Tract,12057000102,Other,03/2020,2,6,10.25,
Census Tract,12057000102,Other,04/2020,0,3.5,4.5,
Census Tract,12057000102,Other,05/2020,2,2.5,13.25,
Census Tract,12057000102,Other,06/2020,2,7,9,
Census Tract,12057000102,Other,07/2020,1,8,9.75,
Census Tract,12057000102,Other,08/2020,4,3,7,
Census Tract,12057000102,Other,09/2020,4,7.5,4.75,
Census Tract,12057000102,Other,10/2020,7,4,11.5,
Census Tract,12057000102,Other,11/2020,10,5,9.75,
Census Tract,12057000102,Other,12/2020,3,6,9,
Census Tract,12057000102,Other,01/2021,5,7.5,11.75,
Census Tract,12057000102,Other,02/2021,8,3.5,9,
Census Tract,12057000102,Other,03/2021,2,6,10.25,
Census Tract,12057000102,Other,04/2021,5,3.5,4.5,
Census Tract,12057000102,Other,05/2021,7,2.5,13.25,
Census Tract,12057000102,Other,06/2021,5,7,9,
Census Tract,12057000102,Other,07/2021,2,8,9.75,
Census Tract,12057000102,Other,08/2021,6,3,7,
Census Tract,12057000102,Other,09/2021,6,7.5,4.75,
Census Tract,12057000102,Other,10/2021,3,4,11.5,
Census Tract,12057000102,Other,11/2021,1,5,9.75,
Census Tract,12057000102,Other,12/2021,5,6,9,
Census Tract,12057000102,Other,01/2022,7,7.5,11.75,
Census Tract,12057000102,Other,02/2022,10,3.5,9,
Census Tract,12057000102,Other,03/2022,4,6,10.25,
Census Tract,12057000102,Other,04/2022,13,3.5,4.5,
Census Tract,12057000102,Other,05/2022,6,2.5,13.25,
Census Tract,12057000102,Other,06/2022,7,7,9,
Census Tract,12057000102,Other,07/2022,15,8,9.75,
Census Tract,12057000102,Other,08/2022,3,3,7,
Census Tract,12057000102,Other,09/2022,6,7.5,4.75,
Census Tract,12057000102,Other,10/2022,9,4,11.5,
Census Tract,12057000102,Other,11/2022,9,5,9.75,
Census Tract,12057000102,Other,12/2022,11,6,9,
Census Tract,12057000102,Other,01/2023,10,7.5,11.75,
Census Tract,12057000102,Other,02/2023,3,3.5,9,
Census Tract,12057000102,Other,03/2023,7,6,10.25,
Census Tract,12057000102,Other,04/2023,2,3.5,4.5,
Census Tract,12057000102,Other,05/2023,4,2.5,13.25,
Census Tract,12057000102,Other,06/2023,6,7,9,
Census Tract,12057000102,Other,07/2023,6,8,9.75,
Census Tract,12057000102,Other,08/2023,2,3,7,
Census Tract,12057000102,Other,09/2023,8,7.5,4.75,
Census Tract,12057000102,Other,10/2023,6,4,11.5,
Census Tract,12057000102,Other,11/2023,7,5,9.75,
Census Tract,12057000102,Other,12/2023,7,6,9,
Census Tract,12057000102,Other,01/2024,5,7.5,11.75,
Census Tract,12057000102,Other,02/2024,6,4.5,9,
