type,GEOID,month,filings_2020,filings_avg,filings_avg_prepandemic_baseline,last_updated
Census Tract,29091090600,05/2023,2,0,0.5,NA
Census Tract,29091090600,06/2023,1,0,0,NA
Census Tract,29091090600,07/2023,0,0,0.25,NA
Census Tract,29091090600,08/2023,2,0,0.25,NA
Census Tract,29091090600,09/2023,1,0,0,NA
Census Tract,29091090600,10/2023,0,0,0,NA
Census Tract,29091090600,11/2023,0,0,0,NA
Census Tract,29091090600,12/2023,0,0,0,NA
Census Tract,29091090600,01/2024,0,0,0,NA
Census Tract,29091090600,02/2024,0,0,0,NA
Census Tract,29091090600,03/2024,1,0,0,NA
Census Tract,29091090600,04/2024,0,0,0,NA
Census Tract,29091090600,05/2024,1,0,0.5,NA
Census Tract,29091090600,06/2024,0,0,0,NA
Census Tract,29091090600,07/2024,0,0,0.25,NA
Census Tract,29091090600,08/2024,0,0,0.25,NA
Census Tract,29091090600,09/2024,0,0,0,NA
Census Tract,29091090600,10/2024,0,0,0,NA
Census Tract,29091090600,11/2024,0,0,0,NA
Census Tract,29091090600,12/2024,0,0,0,NA
Census Tract,29091090600,01/2025,0,0,0,NA
Census Tract,29091090600,02/2025,0,0,0,NA
Census Tract,29091090600,03/2025,1,0,0,NA
Census Tract,29091090600,04/2025,1,0,0,NA
Census Tract,29091090600,05/2025,0,0,0.5,NA
Census Tract,29091090600,06/2025,0,0,0,NA
Census Tract,29091090600,07/2025,0,0,0.25,NA
Census Tract,29091090600,08/2025,0,0,0.25,NA
Census Tract,29091090600,09/2025,0,0,0,NA
Census Tract,29091090600,10/2025,0,0,0,NA
Census Tract,29091090600,11/2025,0,0,0,NA
Census Tract,29091090600,12/2025,0,0,0,NA
Census Tract,29091090600,01/2026,0,0,,NA
Census Tract,29091090600,02/2026,2,0,,NA
Census Tract,29091090600,03/2026,0,0,,07/03/2026
Census Tract,29091090700,01/2020,1,0,1.75,NA
Census Tract,29091090700,02/2020,1,0,1.75,NA
Census Tract,29091090700,03/2020,2,0,0.5,NA
Census Tract,29091090700,04/2020,0,0,0.5,NA
Census Tract,29091090700,05/2020,5,0,1.5,NA
Census Tract,29091090700,06/2020,2,0,0.75,NA
Census Tract,29091090700,07/2020,4,0.5,1,NA
Census Tract,29091090700,08/2020,0,0,1.75,NA
Census Tract,29091090700,09/2020,0,0,1.5,NA
Census Tract,29091090700,10/2020,4,0,1.75,NA
Census Tract,29091090700,11/2020,0,0,1.25,NA
Census Tract,29091090700,12/2020,0,0,1.25,NA
Census Tract,29091090700,01/2021,1,0,1.75,NA
Census Tract,29091090700,02/2021,0,0,1.75,NA
Census Tract,29091090700,03/2021,1,0,0.5,NA
Census Tract,29091090700,04/2021,0,0,0.5,NA
Census Tract,29091090700,05/2021,1,0,1.5,NA
Census Tract,29091090700,06/2021,1,0,0.75,NA
Census Tract,29091090700,07/2021,1,0.5,1,NA
Census Tract,29091090700,08/2021,2,0,1.75,NA
Census Tract,29091090700,09/2021,1,0,1.5,NA
Census Tract,29091090700,10/2021,0,0,1.75,NA
Census Tract,29091090700,11/2021,3,0,1.25,NA
Census Tract,29091090700,12/2021,1,0,1.25,NA
Census Tract,29091090700,01/2022,0,0,1.75,NA
Census Tract,29091090700,02/2022,0,0,1.75,NA
Census Tract,29091090700,03/2022,1,0,0.5,NA
Census Tract,29091090700,04/2022,1,0,0.5,NA
Census Tract,29091090700,05/2022,1,0,1.5,NA
Census Tract,29091090700,06/2022,0,0,0.75,NA
Census Tract,29091090700,07/2022,1,0.5,1,NA
Census Tract,29091090700,08/2022,1,0,1.75,NA
Census Tract,29091090700,09/2022,3,0,1.5,NA
Census Tract,29091090700,10/2022,3,0,1.75,NA
Census Tract,29091090700,11/2022,0,0,1.25,NA
Census Tract,29091090700,12/2022,0,0,1.25,NA
Census Tract,29091090700,01/2023,1,0,1.75,NA
Census Tract,29091090700,02/2023,0,0,1.75,NA
Census Tract,29091090700,03/2023,1,0,0.5,NA
Census Tract,29091090700,04/2023,4,0,0.5,NA
Census Tract,29091090700,05/2023,1,0,1.5,NA
Census Tract,29091090700,06/2023,2,0,0.75,NA
Census Tract,29091090700,07/2023,1,0.5,1,NA
Census Tract,29091090700,08/2023,2,0,1.75,NA
Census Tract,29091090700,09/2023,2,0,1.5,NA
Census Tract,29091090700,10/2023,2,0,1.75,NA
Census Tract,29091090700,11/2023,1,0,1.25,NA
Census Tract,29091090700,12/2023,0,0,1.25,NA
Census Tract,29091090700,01/2024,0,0,1.75,NA
Census Tract,29091090700,02/2024,0,0,1.75,NA
Census Tract,29091090700,03/2024,2,0,0.5,NA
Census Tract,29091090700,04/2024,1,0,0.5,NA
Census Tract,29091090700,05/2024,1,0,1.5,NA
Census Tract,29091090700,06/2024,0,0,0.75,NA
Census Tract,29091090700,07/2024,0,0.5,1,NA
Census Tract,29091090700,08/2024,1,0,1.75,NA
Census Tract,29091090700,09/2024,2,0,1.5,NA
Census Tract,29091090700,10/2024,1,0,1.75,NA
Census Tract,29091090700,11/2024,0,0,1.25,NA
Census Tract,29091090700,12/2024,1,0,1.25,NA
Census Tract,29091090700,01/2025,0,0,1.75,NA
Census Tract,29091090700,02/2025,1,0,1.75,NA
Census Tract,29091090700,03/2025,3,0,0.5,NA
Census Tract,29091090700,04/2025,0,0,0.5,NA
Census Tract,29091090700,05/2025,2,0,1.5,NA
Census Tract,29091090700,06/2025,1,0,0.75,NA
Census Tract,29091090700,07/2025,0,0.5,1,NA
Census Tract,29091090700,08/2025,2,0,1.75,NA
Census Tract,29091090700,09/2025,2,0,1.5,NA
Census Tract,29091090700,10/2025,3,0,1.75,NA
Census Tract,29091090700,11/2025,2,0,1.25,NA
Census Tract,29091090700,12/2025,0,0,1.25,NA
Census Tract,29091090700,01/2026,1,0,,NA
Census Tract,29091090700,02/2026,0,0,,NA
Census Tract,29091090700,03/2026,0,0,,07/03/2026
Census Tract,29091090801,01/2020,0,0,0.25,NA
Census Tract,29091090801,02/2020,2,0,0.5,NA
Census Tract,29091090801,03/2020,0,0,0.25,NA
Census Tract,29091090801,04/2020,0,0,1,NA
Census Tract,29091090801,05/2020,2,0,0.25,NA
Census Tract,29091090801,06/2020,0,0,0,NA
Census Tract,29091090801,07/2020,1,0,0.5,NA
Census Tract,29091090801,08/2020,1,0,1,NA
Census Tract,29091090801,09/2020,0,0,0,NA
Census Tract,29091090801,10/2020,1,0,0.75,NA
Census Tract,29091090801,11/2020,3,0,0.5,NA
Census Tract,29091090801,12/2020,0,0,0.5,NA
Census Tract,29091090801,01/2021,0,0,0.25,NA
Census Tract,29091090801,02/2021,1,0,0.5,NA
Census Tract,29091090801,03/2021,0,0,0.25,NA
Census Tract,29091090801,04/2021,0,0,1,NA
Census Tract,29091090801,05/2021,0,0,0.25,NA
Census Tract,29091090801,06/2021,0,0,0,NA
Census Tract,29091090801,07/2021,1,0,0.5,NA
Census Tract,29091090801,08/2021,1,0,1,NA
Census Tract,29091090801,09/2021,0,0,0,NA
Census Tract,29091090801,10/2021,0,0,0.75,NA
Census Tract,29091090801,11/2021,0,0,0.5,NA
Census Tract,29091090801,12/2021,0,0,0.5,NA
Census Tract,29091090801,01/2022,0,0,0.25,NA
Census Tract,29091090801,02/2022,1,0,0.5,NA
Census Tract,29091090801,03/2022,1,0,0.25,NA
Census Tract,29091090801,04/2022,1,0,1,NA
Census Tract,29091090801,05/2022,1,0,0.25,NA
Census Tract,29091090801,06/2022,0,0,0,NA
Census Tract,29091090801,07/2022,0,0,0.5,NA
Census Tract,29091090801,08/2022,0,0,1,NA
Census Tract,29091090801,09/2022,0,0,0,NA
Census Tract,29091090801,10/2022,1,0,0.75,NA
Census Tract,29091090801,11/2022,0,0,0.5,NA
Census Tract,29091090801,12/2022,0,0,0.5,NA
Census Tract,29091090801,01/2023,0,0,0.25,NA
Census Tract,29091090801,02/2023,0,0,0.5,NA
Census Tract,29091090801,03/2023,1,0,0.25,NA
Census Tract,29091090801,04/2023,2,0,1,NA
Census Tract,29091090801,05/2023,2,0,0.25,NA
Census Tract,29091090801,06/2023,0,0,0,NA
Census Tract,29091090801,07/2023,2,0,0.5,NA
Census Tract,29091090801,08/2023,1,0,1,NA
Census Tract,29091090801,09/2023,0,0,0,NA
Census Tract,29091090801,10/2023,0,0,0.75,NA
Census Tract,29091090801,11/2023,1,0,0.5,NA
Census Tract,29091090801,12/2023,0,0,0.5,NA
Census Tract,29091090801,01/2024,1,0,0.25,NA
Census Tract,29091090801,02/2024,1,0,0.5,NA
Census Tract,29091090801,03/2024,0,0,0.25,NA
Census Tract,29091090801,04/2024,0,0,1,NA
Census Tract,29091090801,05/2024,0,0,0.25,NA
Census Tract,29091090801,06/2024,0,0,0,NA
Census Tract,29091090801,07/2024,0,0,0.5,NA
Census Tract,29091090801,08/2024,0,0,1,NA
Census Tract,29091090801,09/2024,1,0,0,NA
Census Tract,29091090801,10/2024,1,0,0.75,NA
Census Tract,29091090801,11/2024,0,0,0.5,NA
Census Tract,29091090801,12/2024,0,0,0.5,NA
Census Tract,29091090801,01/2025,0,0,0.25,NA
Census Tract,29091090801,02/2025,0,0,0.5,NA
Census Tract,29091090801,03/2025,0,0,0.25,NA
Census Tract,29091090801,04/2025,1,0,1,NA
Census Tract,29091090801,05/2025,0,0,0.25,NA
Census Tract,29091090801,06/2025,1,0,0,NA
Census Tract,29091090801,07/2025,0,0,0.5,NA
Census Tract,29091090801,08/2025,0,0,1,NA
Census Tract,29091090801,09/2025,0,0,0,NA
Census Tract,29091090801,10/2025,0,0,0.75,NA
Census Tract,29091090801,11/2025,1,0,0.5,NA
Census Tract,29091090801,12/2025,0,0,0.5,NA
Census Tract,29091090801,01/2026,0,0,,NA
Census Tract,29091090801,02/2026,1,0,,NA
Census Tract,29091090801,03/2026,1,0,,07/03/2026
Census Tract,29091090802,01/2020,2,0,0.5,NA
Census Tract,29091090802,02/2020,0,0,0,NA
Census Tract,29091090802,03/2020,1,0,0,NA
Census Tract,29091090802,04/2020,0,0,0,NA
Census Tract,29091090802,05/2020,0,0,0.25,NA
Census Tract,29091090802,06/2020,0,0,0.25,NA
Census Tract,29091090802,07/2020,2,0,0.5,NA
Census Tract,29091090802,08/2020,2,0,0.25,NA
Census Tract,29091090802,09/2020,0,0,0.5,NA
Census Tract,29091090802,10/2020,1,0,0.5,NA
Census Tract,29091090802,11/2020,0,0,1,NA
Census Tract,29091090802,12/2020,1,0,0,NA
Census Tract,29091090802,01/2021,1,0,0.5,NA
Census Tract,29091090802,02/2021,2,0,0,NA
Census Tract,29091090802,03/2021,0,0,0,NA
Census Tract,29091090802,04/2021,0,0,0,NA
Census Tract,29091090802,05/2021,0,0,0.25,NA
Census Tract,29091090802,06/2021,0,0,0.25,NA
Census Tract,29091090802,07/2021,1,0,0.5,NA
Census Tract,29091090802,08/2021,1,0,0.25,NA
Census Tract,29091090802,09/2021,0,0,0.5,NA
Census Tract,29091090802,10/2021,0,0,0.5,NA
Census Tract,29091090802,11/2021,0,0,1,NA
Census Tract,29091090802,12/2021,0,0,0,NA
Census Tract,29091090802,01/2022,1,0,0.5,NA
Census Tract,29091090802,02/2022,0,0,0,NA
Census Tract,29091090802,03/2022,0,0,0,NA
Census Tract,29091090802,04/2022,1,0,0,NA
Census Tract,29091090802,05/2022,0,0,0.25,NA
Census Tract,29091090802,06/2022,0,0,0.25,NA
Census Tract,29091090802,07/2022,1,0,0.5,NA
Census Tract,29091090802,08/2022,0,0,0.25,NA
Census Tract,29091090802,09/2022,0,0,0.5,NA
Census Tract,29091090802,10/2022,0,0,0.5,NA
Census Tract,29091090802,11/2022,0,0,1,NA
Census Tract,29091090802,12/2022,1,0,0,NA
Census Tract,29091090802,01/2023,0,0,0.5,NA
Census Tract,29091090802,02/2023,0,0,0,NA
Census Tract,29091090802,03/2023,0,0,0,NA
Census Tract,29091090802,04/2023,0,0,0,NA
Census Tract,29091090802,05/2023,0,0,0.25,NA
Census Tract,29091090802,06/2023,0,0,0.25,NA
Census Tract,29091090802,07/2023,0,0,0.5,NA
Census Tract,29091090802,08/2023,2,0,0.25,NA
Census Tract,29091090802,09/2023,1,0,0.5,NA
Census Tract,29091090802,10/2023,0,0,0.5,NA
Census Tract,29091090802,11/2023,0,0,1,NA
Census Tract,29091090802,12/2023,1,0,0,NA
Census Tract,29091090802,01/2024,0,0,0.5,NA
Census Tract,29091090802,02/2024,0,0,0,NA
Census Tract,29091090802,03/2024,1,0,0,NA
Census Tract,29091090802,04/2024,0,0,0,NA
Census Tract,29091090802,05/2024,1,0,0.25,NA
Census Tract,29091090802,06/2024,0,0,0.25,NA
Census Tract,29091090802,07/2024,0,0,0.5,NA
Census Tract,29091090802,08/2024,0,0,0.25,NA
Census Tract,29091090802,09/2024,0,0,0.5,NA
Census Tract,29091090802,10/2024,0,0,0.5,NA
Census Tract,29091090802,11/2024,0,0,1,NA
Census Tract,29091090802,12/2024,1,0,0,NA
Census Tract,29091090802,01/2025,0,0,0.5,NA
Census Tract,29091090802,02/2025,0,0,0,NA
Census Tract,29091090802,03/2025,1,0,0,NA
Census Tract,29091090802,04/2025,1,0,0,NA
Census Tract,29091090802,05/2025,0,0,0.25,NA
Census Tract,29091090802,06/2025,1,0,0.25,NA
Census Tract,29091090802,07/2025,0,0,0.5,NA
Census Tract,29091090802,08/2025,1,0,0.25,NA
Census Tract,29091090802,09/2025,0,0,0.5,NA
Census Tract,29091090802,10/2025,0,0,0.5,NA
Census Tract,29091090802,11/2025,0,0,1,NA
Census Tract,29091090802,12/2025,0,0,0,NA
Census Tract,29091090802,01/2026,0,0,,NA
Census Tract,29091090802,02/2026,2,0,,NA
Census Tract,29091090802,03/2026,0,0,,07/03/2026
Census Tract,29093950100,01/2020,1,0,0.25,NA
Census Tract,29093950100,02/2020,0,0,0.25,NA
Census Tract,29093950100,03/2020,1,0,0.75,NA
Census Tract,29093950100,04/2020,0,0,1,NA
Census Tract,29093950100,05/2020,0,0,0.25,NA
Census Tract,29093950100,06/2020,0,0,0.75,NA
Census Tract,29093950100,07/2020,1,0,0.25,NA
Census Tract,29093950100,08/2020,0,0,0.5,NA
Census Tract,29093950100,09/2020,0,0,0,NA
Census Tract,29093950100,10/2020,0,0,0,NA
Census Tract,29093950100,11/2020,1,0,0.5,NA
Census Tract,29093950100,12/2020,2,0,0,NA
Census Tract,29093950100,01/2021,2,0,0.25,NA
Census Tract,29093950100,02/2021,0,0,0.25,NA
Census Tract,29093950100,03/2021,0,0,0.75,NA
Census Tract,29093950100,04/2021,1,0,1,NA
Census Tract,29093950100,05/2021,0,0,0.25,NA
Census Tract,29093950100,06/2021,0,0,0.75,NA
Census Tract,29093950100,07/2021,0,0,0.25,NA
Census Tract,29093950100,08/2021,1,0,0.5,NA
Census Tract,29093950100,09/2021,0,0,0,NA
Census Tract,29093950100,10/2021,0,0,0,NA
Census Tract,29093950100,11/2021,0,0,0.5,NA
Census Tract,29093950100,12/2021,0,0,0,NA
Census Tract,29093950100,01/2022,0,0,0.25,NA
Census Tract,29093950100,02/2022,0,0,0.25,NA
Census Tract,29093950100,03/2022,0,0,0.75,NA
Census Tract,29093950100,04/2022,0,0,1,NA
Census Tract,29093950100,05/2022,0,0,0.25,NA
Census Tract,29093950100,06/2022,0,0,0.75,NA
Census Tract,29093950100,07/2022,1,0,0.25,NA
Census Tract,29093950100,08/2022,0,0,0.5,NA
Census Tract,29093950100,09/2022,0,0,0,NA
Census Tract,29093950100,10/2022,1,0,0,NA
Census Tract,29093950100,11/2022,0,0,0.5,NA
Census Tract,29093950100,12/2022,1,0,0,NA
Census Tract,29093950100,01/2023,0,0,0.25,NA
Census Tract,29093950100,02/2023,0,0,0.25,NA
Census Tract,29093950100,03/2023,0,0,0.75,NA
Census Tract,29093950100,04/2023,0,0,1,NA
Census Tract,29093950100,05/2023,0,0,0.25,NA
Census Tract,29093950100,06/2023,0,0,0.75,NA
Census Tract,29093950100,07/2023,0,0,0.25,NA
Census Tract,29093950100,08/2023,0,0,0.5,NA
Census Tract,29093950100,09/2023,0,0,0,NA
Census Tract,29093950100,10/2023,0,0,0,NA
Census Tract,29093950100,11/2023,1,0,0.5,NA
Census Tract,29093950100,12/2023,0,0,0,NA
Census Tract,29093950100,01/2024,0,0,0.25,NA
Census Tract,29093950100,02/2024,1,0,0.25,NA
Census Tract,29093950100,03/2024,0,0,0.75,NA
Census Tract,29093950100,04/2024,0,0,1,NA
Census Tract,29093950100,05/2024,1,0,0.25,NA
Census Tract,29093950100,06/2024,1,0,0.75,NA
Census Tract,29093950100,07/2024,0,0,0.25,NA
Census Tract,29093950100,08/2024,0,0,0.5,NA
Census Tract,29093950100,09/2024,1,0,0,NA
Census Tract,29093950100,10/2024,0,0,0,NA
Census Tract,29093950100,11/2024,1,0,0.5,NA
Census Tract,29093950100,12/2024,0,0,0,NA
Census Tract,29093950100,01/2025,0,0,0.25,NA
Census Tract,29093950100,02/2025,1,0,0.25,NA
Census Tract,29093950100,03/2025,0,0,0.75,NA
Census Tract,29093950100,04/2025,0,0,1,NA
Census Tract,29093950100,05/2025,2,0,0.25,NA
Census Tract,29093950100,06/2025,0,0,0.75,NA
Census Tract,29093950100,07/2025,0,0,0.25,NA
Census Tract,29093950100,08/2025,0,0,0.5,NA
Census Tract,29093950100,09/2025,0,0,0,NA
Census Tract,29093950100,10/2025,0,0,0,NA
Census Tract,29093950100,11/2025,0,0,0.5,NA
Census Tract,29093950100,12/2025,0,0,0,NA
Census Tract,29093950100,01/2026,0,0,,NA
Census Tract,29093950100,02/2026,0,0,,NA
Census Tract,29093950100,03/2026,0,0,,07/03/2026
Census Tract,29093950200,01/2020,0,0,0.75,NA
Census Tract,29093950200,02/2020,1,0,0.25,NA
Census Tract,29093950200,03/2020,0,0,0.25,NA
Census Tract,29093950200,04/2020,0,0,0.5,NA
Census Tract,29093950200,05/2020,0,0,1,NA
Census Tract,29093950200,06/2020,0,0,0.75,NA
Census Tract,29093950200,07/2020,1,0,1,NA
Census Tract,29093950200,08/2020,0,0,0.75,NA
Census Tract,29093950200,09/2020,3,0,1,NA
Census Tract,29093950200,10/2020,0,0,0.25,NA
Census Tract,29093950200,11/2020,1,0,1,NA
Census Tract,29093950200,12/2020,0,0,1.25,NA
Census Tract,29093950200,01/2021,1,0,0.75,NA
Census Tract,29093950200,02/2021,0,0,0.25,NA
Census Tract,29093950200,03/2021,1,0,0.25,NA
Census Tract,29093950200,04/2021,0,0,0.5,NA
Census Tract,29093950200,05/2021,0,0,1,NA
Census Tract,29093950200,06/2021,1,0,0.75,NA
Census Tract,29093950200,07/2021,0,0,1,NA
Census Tract,29093950200,08/2021,2,0,0.75,NA
Census Tract,29093950200,09/2021,1,0,1,NA
Census Tract,29093950200,10/2021,1,0,0.25,NA
Census Tract,29093950200,11/2021,0,0,1,NA
Census Tract,29093950200,12/2021,0,0,1.25,NA
Census Tract,29093950200,01/2022,3,0,0.75,NA
Census Tract,29093950200,02/2022,0,0,0.25,NA
Census Tract,29093950200,03/2022,1,0,0.25,NA
Census Tract,29093950200,04/2022,1,0,0.5,NA
Census Tract,29093950200,05/2022,0,0,1,NA
Census Tract,29093950200,06/2022,1,0,0.75,NA
Census Tract,29093950200,07/2022,0,0,1,NA
Census Tract,29093950200,08/2022,0,0,0.75,NA
Census Tract,29093950200,09/2022,0,0,1,NA
Census Tract,29093950200,10/2022,3,0,0.25,NA
Census Tract,29093950200,11/2022,1,0,1,NA
Census Tract,29093950200,12/2022,0,0,1.25,NA
Census Tract,29093950200,01/2023,0,0,0.75,NA
Census Tract,29093950200,02/2023,0,0,0.25,NA
Census Tract,29093950200,03/2023,0,0,0.25,NA
Census Tract,29093950200,04/2023,0,0,0.5,NA
Census Tract,29093950200,05/2023,0,0,1,NA
Census Tract,29093950200,06/2023,1,0,0.75,NA
Census Tract,29093950200,07/2023,0,0,1,NA
Census Tract,29093950200,08/2023,2,0,0.75,NA
Census Tract,29093950200,09/2023,1,0,1,NA
Census Tract,29093950200,10/2023,1,0,0.25,NA
Census Tract,29093950200,11/2023,0,0,1,NA
Census Tract,29093950200,12/2023,0,0,1.25,NA
Census Tract,29093950200,01/2024,1,0,0.75,NA
Census Tract,29093950200,02/2024,0,0,0.25,NA
Census Tract,29093950200,03/2024,1,0,0.25,NA
Census Tract,29093950200,04/2024,0,0,0.5,NA
Census Tract,29093950200,05/2024,0,0,1,NA
Census Tract,29093950200,06/2024,0,0,0.75,NA
Census Tract,29093950200,07/2024,0,0,1,NA
Census Tract,29093950200,08/2024,1,0,0.75,NA
Census Tract,29093950200,09/2024,1,0,1,NA
Census Tract,29093950200,10/2024,0,0,0.25,NA
Census Tract,29093950200,11/2024,0,0,1,NA
Census Tract,29093950200,12/2024,1,0,1.25,NA
Census Tract,29093950200,01/2025,0,0,0.75,NA
Census Tract,29093950200,02/2025,0,0,0.25,NA
Census Tract,29093950200,03/2025,0,0,0.25,NA
Census Tract,29093950200,04/2025,0,0,0.5,NA
Census Tract,29093950200,05/2025,0,0,1,NA
Census Tract,29093950200,06/2025,0,0,0.75,NA
Census Tract,29093950200,07/2025,0,0,1,NA
Census Tract,29093950200,08/2025,1,0,0.75,NA
Census Tract,29093950200,09/2025,1,0,1,NA
Census Tract,29093950200,10/2025,0,0,0.25,NA
Census Tract,29093950200,11/2025,0,0,1,NA
Census Tract,29093950200,12/2025,2,0,1.25,NA
Census Tract,29093950200,01/2026,1,0,,NA
Census Tract,29093950200,02/2026,0,0,,NA
Census Tract,29093950200,03/2026,0,0,,07/03/2026
Census Tract,29093950300,01/2020,0,0,0.5,NA
Census Tract,29093950300,02/2020,1,0,1,NA
Census Tract,29093950300,03/2020,0,0,0.75,NA
Census Tract,29093950300,04/2020,0,0,0.75,NA
Census Tract,29093950300,05/2020,1,0,0.5,NA
Census Tract,29093950300,06/2020,0,0,0.75,NA
Census Tract,29093950300,07/2020,2,0,1.25,NA
Census Tract,29093950300,08/2020,0,0,0.75,NA
Census Tract,29093950300,09/2020,2,0,1.25,NA
Census Tract,29093950300,10/2020,1,0,1.5,NA
Census Tract,29093950300,11/2020,1,0,0.5,NA
Census Tract,29093950300,12/2020,0,0,0.25,NA
Census Tract,29093950300,01/2021,0,0,0.5,NA
Census Tract,29093950300,02/2021,1,0,1,NA
Census Tract,29093950300,03/2021,0,0,0.75,NA
Census Tract,29093950300,04/2021,1,0,0.75,NA
Census Tract,29093950300,05/2021,1,0,0.5,NA
Census Tract,29093950300,06/2021,0,0,0.75,NA
Census Tract,29093950300,07/2021,2,0,1.25,NA
Census Tract,29093950300,08/2021,2,0,0.75,NA
Census Tract,29093950300,09/2021,5,0,1.25,NA
Census Tract,29093950300,10/2021,0,0,1.5,NA
Census Tract,29093950300,11/2021,0,0,0.5,NA
Census Tract,29093950300,12/2021,1,0,0.25,NA
Census Tract,29093950300,01/2022,0,0,0.5,NA
Census Tract,29093950300,02/2022,1,0,1,NA
Census Tract,29093950300,03/2022,0,0,0.75,NA
Census Tract,29093950300,04/2022,1,0,0.75,NA
Census Tract,29093950300,05/2022,0,0,0.5,NA
Census Tract,29093950300,06/2022,1,0,0.75,NA
Census Tract,29093950300,07/2022,0,0,1.25,NA
Census Tract,29093950300,08/2022,0,0,0.75,NA
Census Tract,29093950300,09/2022,0,0,1.25,NA
Census Tract,29093950300,10/2022,0,0,1.5,NA
Census Tract,29093950300,11/2022,0,0,0.5,NA
Census Tract,29093950300,12/2022,0,0,0.25,NA
Census Tract,29093950300,01/2023,0,0,0.5,NA
Census Tract,29093950300,02/2023,2,0,1,NA
Census Tract,29093950300,03/2023,1,0,0.75,NA
Census Tract,29093950300,04/2023,1,0,0.75,NA
Census Tract,29093950300,05/2023,0,0,0.5,NA
Census Tract,29093950300,06/2023,1,0,0.75,NA
Census Tract,29093950300,07/2023,2,0,1.25,NA
Census Tract,29093950300,08/2023,2,0,0.75,NA
Census Tract,29093950300,09/2023,0,0,1.25,NA
Census Tract,29093950300,10/2023,0,0,1.5,NA
Census Tract,29093950300,11/2023,1,0,0.5,NA
Census Tract,29093950300,12/2023,1,0,0.25,NA
Census Tract,29093950300,01/2024,2,0,0.5,NA
Census Tract,29093950300,02/2024,0,0,1,NA
Census Tract,29093950300,03/2024,3,0,0.75,NA
Census Tract,29093950300,04/2024,0,0,0.75,NA
Census Tract,29093950300,05/2024,0,0,0.5,NA
Census Tract,29093950300,06/2024,1,0,0.75,NA
Census Tract,29093950300,07/2024,4,0,1.25,NA
Census Tract,29093950300,08/2024,1,0,0.75,NA
Census Tract,29093950300,09/2024,0,0,1.25,NA
Census Tract,29093950300,10/2024,0,0,1.5,NA
Census Tract,29093950300,11/2024,1,0,0.5,NA
Census Tract,29093950300,12/2024,0,0,0.25,NA
Census Tract,29093950300,01/2025,1,0,0.5,NA
Census Tract,29093950300,02/2025,0,0,1,NA
Census Tract,29093950300,03/2025,0,0,0.75,NA
Census Tract,29093950300,04/2025,1,0,0.75,NA
Census Tract,29093950300,05/2025,1,0,0.5,NA
Census Tract,29093950300,06/2025,4,0,0.75,NA
Census Tract,29093950300,07/2025,1,0,1.25,NA
Census Tract,29093950300,08/2025,1,0,0.75,NA
Census Tract,29093950300,09/2025,1,0,1.25,NA
Census Tract,29093950300,10/2025,2,0,1.5,NA
Census Tract,29093950300,11/2025,0,0,0.5,NA
Census Tract,29093950300,12/2025,0,0,0.25,NA
Census Tract,29093950300,01/2026,0,0,,NA
Census Tract,29093950300,02/2026,2,0,,NA
Census Tract,29093950300,03/2026,0,0,,07/03/2026
Census Tract,29093950400,01/2020,0,0,0,NA
Census Tract,29093950400,02/2020,0,0,0,NA
Census Tract,29093950400,03/2020,0,0,0,NA
Census Tract,29093950400,04/2020,0,0,0,NA
Census Tract,29093950400,05/2020,0,0,0,NA
Census Tract,29093950400,06/2020,1,0,0,NA
Census Tract,29093950400,07/2020,0,0,0.25,NA
Census Tract,29093950400,08/2020,0,0,0,NA
Census Tract,29093950400,09/2020,0,0.5,0,NA
Census Tract,29093950400,10/2020,0,0,0,NA
Census Tract,29093950400,11/2020,1,0,0,NA
Census Tract,29093950400,12/2020,0,0,0,NA
Census Tract,29093950400,01/2021,1,0,0,NA
Census Tract,29093950400,02/2021,0,0,0,NA
Census Tract,29093950400,03/2021,0,0,0,NA
Census Tract,29093950400,04/2021,0,0,0,NA
Census Tract,29093950400,05/2021,1,0,0,NA
Census Tract,29093950400,06/2021,0,0,0,NA
Census Tract,29093950400,07/2021,0,0,0.25,NA
Census Tract,29093950400,08/2021,0,0,0,NA
Census Tract,29093950400,09/2021,0,0.5,0,NA
Census Tract,29093950400,10/2021,0,0,0,NA
Census Tract,29093950400,11/2021,0,0,0,NA
Census Tract,29093950400,12/2021,0,0,0,NA
Census Tract,29093950400,01/2022,0,0,0,NA
Census Tract,29093950400,02/2022,0,0,0,NA
Census Tract,29093950400,03/2022,1,0,0,NA
Census Tract,29093950400,04/2022,0,0,0,NA
Census Tract,29093950400,05/2022,0,0,0,NA
Census Tract,29093950400,06/2022,1,0,0,NA
Census Tract,29093950400,07/2022,1,0,0.25,NA
Census Tract,29093950400,08/2022,0,0,0,NA
Census Tract,29093950400,09/2022,0,0.5,0,NA
Census Tract,29093950400,10/2022,1,0,0,NA
Census Tract,29093950400,11/2022,0,0,0,NA
Census Tract,29093950400,12/2022,0,0,0,NA
Census Tract,29093950400,01/2023,0,0,0,NA
Census Tract,29093950400,02/2023,0,0,0,NA
Census Tract,29093950400,03/2023,1,0,0,NA
Census Tract,29093950400,04/2023,0,0,0,NA
Census Tract,29093950400,05/2023,0,0,0,NA
Census Tract,29093950400,06/2023,0,0,0,NA
Census Tract,29093950400,07/2023,0,0,0.25,NA
Census Tract,29093950400,08/2023,0,0,0,NA
Census Tract,29093950400,09/2023,1,0.5,0,NA
