type,GEOID,racial_majority,month,filings_2020,filings_avg,last_updated
Census Tract,47157002800,Black,09/2023,9,13,2025-03-15
Census Tract,47157002800,Black,10/2023,20,12.25,2025-03-15
Census Tract,47157002800,Black,11/2023,11,9,2025-03-15
Census Tract,47157002800,Black,12/2023,5,11,2025-03-15
Census Tract,47157002800,Black,01/2024,8,12.25,2025-03-15
Census Tract,47157002800,Black,02/2024,15,8.5,2025-03-15
Census Tract,47157002800,Black,03/2024,6,12.5,2025-03-15
Census Tract,47157002800,Black,04/2024,14,14.25,2025-03-15
Census Tract,47157002800,Black,05/2024,7,16.25,2025-03-15
Census Tract,47157002800,Black,06/2024,2,15.75,2025-03-15
Census Tract,47157002800,Black,07/2024,16,13.75,2025-03-15
Census Tract,47157002800,Black,08/2024,15,14,2025-03-15
Census Tract,47157002800,Black,09/2024,27,13,2025-03-15
Census Tract,47157002800,Black,10/2024,7,12.25,2025-03-15
Census Tract,47157002800,Black,11/2024,2,9,2025-03-15
Census Tract,47157002800,Black,12/2024,6,11,2025-03-15
Census Tract,47157002800,Black,01/2025,4,12.25,2025-03-15
Census Tract,47157002800,Black,02/2025,2,7.5,2025-03-15
Census Tract,47157002800,Black,03/2025,1,7.5,2025-03-15
Census Tract,47157002900,White,01/2020,7,3.5,2025-03-15
Census Tract,47157002900,White,02/2020,2,2.25,2025-03-15
Census Tract,47157002900,White,03/2020,3,2,2025-03-15
Census Tract,47157002900,White,04/2020,0,1.75,2025-03-15
Census Tract,47157002900,White,05/2020,0,2.25,2025-03-15
Census Tract,47157002900,White,06/2020,2,2,2025-03-15
Census Tract,47157002900,White,07/2020,6,2.5,2025-03-15
Census Tract,47157002900,White,08/2020,2,1.75,2025-03-15
Census Tract,47157002900,White,09/2020,2,2.75,2025-03-15
Census Tract,47157002900,White,10/2020,0,3,2025-03-15
Census Tract,47157002900,White,11/2020,0,1.5,2025-03-15
Census Tract,47157002900,White,12/2020,1,1.5,2025-03-15
Census Tract,47157002900,White,01/2021,1,3.5,2025-03-15
Census Tract,47157002900,White,02/2021,1,2.25,2025-03-15
Census Tract,47157002900,White,03/2021,13,2,2025-03-15
Census Tract,47157002900,White,04/2021,2,1.75,2025-03-15
Census Tract,47157002900,White,05/2021,3,2.25,2025-03-15
Census Tract,47157002900,White,06/2021,1,2,2025-03-15
Census Tract,47157002900,White,07/2021,3,2.5,2025-03-15
Census Tract,47157002900,White,08/2021,1,1.75,2025-03-15
Census Tract,47157002900,White,09/2021,1,2.75,2025-03-15
Census Tract,47157002900,White,10/2021,11,3,2025-03-15
Census Tract,47157002900,White,11/2021,3,1.5,2025-03-15
Census Tract,47157002900,White,12/2021,1,1.5,2025-03-15
Census Tract,47157002900,White,01/2022,3,3.5,2025-03-15
Census Tract,47157002900,White,02/2022,6,2.25,2025-03-15
Census Tract,47157002900,White,03/2022,5,2,2025-03-15
Census Tract,47157002900,White,04/2022,8,1.75,2025-03-15
Census Tract,47157002900,White,05/2022,5,2.25,2025-03-15
Census Tract,47157002900,White,06/2022,1,2,2025-03-15
Census Tract,47157002900,White,07/2022,3,2.5,2025-03-15
Census Tract,47157002900,White,08/2022,5,1.75,2025-03-15
Census Tract,47157002900,White,09/2022,1,2.75,2025-03-15
Census Tract,47157002900,White,10/2022,4,3,2025-03-15
Census Tract,47157002900,White,11/2022,3,1.5,2025-03-15
Census Tract,47157002900,White,12/2022,3,1.5,2025-03-15
Census Tract,47157002900,White,01/2023,5,3.5,2025-03-15
Census Tract,47157002900,White,02/2023,0,2.25,2025-03-15
Census Tract,47157002900,White,03/2023,3,2,2025-03-15
Census Tract,47157002900,White,04/2023,0,1.75,2025-03-15
Census Tract,47157002900,White,05/2023,0,2.25,2025-03-15
Census Tract,47157002900,White,06/2023,0,2,2025-03-15
Census Tract,47157002900,White,07/2023,2,2.5,2025-03-15
Census Tract,47157002900,White,08/2023,1,1.75,2025-03-15
Census Tract,47157002900,White,09/2023,2,2.75,2025-03-15
Census Tract,47157002900,White,10/2023,5,3,2025-03-15
Census Tract,47157002900,White,11/2023,4,1.5,2025-03-15
Census Tract,47157002900,White,12/2023,1,1.5,2025-03-15
Census Tract,47157002900,White,01/2024,2,3.5,2025-03-15
Census Tract,47157002900,White,02/2024,4,2.25,2025-03-15
Census Tract,47157002900,White,03/2024,0,2,2025-03-15
Census Tract,47157002900,White,04/2024,2,1.75,2025-03-15
Census Tract,47157002900,White,05/2024,3,2.25,2025-03-15
Census Tract,47157002900,White,06/2024,1,2,2025-03-15
Census Tract,47157002900,White,07/2024,1,2.5,2025-03-15
Census Tract,47157002900,White,08/2024,2,1.75,2025-03-15
Census Tract,47157002900,White,09/2024,2,2.75,2025-03-15
Census Tract,47157002900,White,10/2024,3,3,2025-03-15
Census Tract,47157002900,White,11/2024,3,1.5,2025-03-15
Census Tract,47157002900,White,12/2024,0,1.5,2025-03-15
Census Tract,47157002900,White,01/2025,1,3.5,2025-03-15
Census Tract,47157002900,White,02/2025,0,2.25,2025-03-15
Census Tract,47157002900,White,03/2025,0,0.75,2025-03-15
Census Tract,47157003000,White,01/2020,8,4.75,2025-03-15
Census Tract,47157003000,White,02/2020,3,6.5,2025-03-15
Census Tract,47157003000,White,03/2020,3,2.75,2025-03-15
Census Tract,47157003000,White,04/2020,3,3.5,2025-03-15
Census Tract,47157003000,White,05/2020,6,3.5,2025-03-15
Census Tract,47157003000,White,06/2020,5,7.5,2025-03-15
Census Tract,47157003000,White,07/2020,2,5.25,2025-03-15
Census Tract,47157003000,White,08/2020,4,6.5,2025-03-15
Census Tract,47157003000,White,09/2020,3,2.5,2025-03-15
Census Tract,47157003000,White,10/2020,2,7.75,2025-03-15
Census Tract,47157003000,White,11/2020,4,2,2025-03-15
Census Tract,47157003000,White,12/2020,8,4,2025-03-15
Census Tract,47157003000,White,01/2021,2,4.75,2025-03-15
Census Tract,47157003000,White,02/2021,1,6.5,2025-03-15
Census Tract,47157003000,White,03/2021,1,2.75,2025-03-15
Census Tract,47157003000,White,04/2021,2,3.5,2025-03-15
Census Tract,47157003000,White,05/2021,3,3.5,2025-03-15
Census Tract,47157003000,White,06/2021,6,7.5,2025-03-15
Census Tract,47157003000,White,07/2021,6,5.25,2025-03-15
Census Tract,47157003000,White,08/2021,4,6.5,2025-03-15
Census Tract,47157003000,White,09/2021,4,2.5,2025-03-15
Census Tract,47157003000,White,10/2021,4,7.75,2025-03-15
Census Tract,47157003000,White,11/2021,2,2,2025-03-15
Census Tract,47157003000,White,12/2021,4,4,2025-03-15
Census Tract,47157003000,White,01/2022,5,4.75,2025-03-15
Census Tract,47157003000,White,02/2022,4,6.5,2025-03-15
Census Tract,47157003000,White,03/2022,10,2.75,2025-03-15
Census Tract,47157003000,White,04/2022,5,3.5,2025-03-15
Census Tract,47157003000,White,05/2022,4,3.5,2025-03-15
Census Tract,47157003000,White,06/2022,10,7.5,2025-03-15
Census Tract,47157003000,White,07/2022,8,5.25,2025-03-15
Census Tract,47157003000,White,08/2022,5,6.5,2025-03-15
Census Tract,47157003000,White,09/2022,4,2.5,2025-03-15
Census Tract,47157003000,White,10/2022,6,7.75,2025-03-15
Census Tract,47157003000,White,11/2022,3,2,2025-03-15
Census Tract,47157003000,White,12/2022,11,4,2025-03-15
Census Tract,47157003000,White,01/2023,5,4.75,2025-03-15
Census Tract,47157003000,White,02/2023,7,6.5,2025-03-15
Census Tract,47157003000,White,03/2023,13,2.75,2025-03-15
Census Tract,47157003000,White,04/2023,7,3.5,2025-03-15
Census Tract,47157003000,White,05/2023,5,3.5,2025-03-15
Census Tract,47157003000,White,06/2023,5,7.5,2025-03-15
Census Tract,47157003000,White,07/2023,4,5.25,2025-03-15
Census Tract,47157003000,White,08/2023,10,6.5,2025-03-15
Census Tract,47157003000,White,09/2023,5,2.5,2025-03-15
Census Tract,47157003000,White,10/2023,7,7.75,2025-03-15
Census Tract,47157003000,White,11/2023,3,2,2025-03-15
Census Tract,47157003000,White,12/2023,6,4,2025-03-15
Census Tract,47157003000,White,01/2024,6,4.75,2025-03-15
Census Tract,47157003000,White,02/2024,3,6.5,2025-03-15
Census Tract,47157003000,White,03/2024,0,2.75,2025-03-15
Census Tract,47157003000,White,04/2024,2,3.5,2025-03-15
Census Tract,47157003000,White,05/2024,7,3.5,2025-03-15
Census Tract,47157003000,White,06/2024,5,7.5,2025-03-15
Census Tract,47157003000,White,07/2024,2,5.25,2025-03-15
Census Tract,47157003000,White,08/2024,7,6.5,2025-03-15
Census Tract,47157003000,White,09/2024,3,2.5,2025-03-15
Census Tract,47157003000,White,10/2024,6,7.75,2025-03-15
Census Tract,47157003000,White,11/2024,5,2,2025-03-15
Census Tract,47157003000,White,12/2024,4,4,2025-03-15
Census Tract,47157003000,White,01/2025,0,4.75,2025-03-15
Census Tract,47157003000,White,02/2025,1,6.5,2025-03-15
Census Tract,47157003000,White,03/2025,1,1.25,2025-03-15
Census Tract,47157003100,White,01/2020,1,1.25,2025-03-15
Census Tract,47157003100,White,02/2020,2,2,2025-03-15
Census Tract,47157003100,White,03/2020,1,1.75,2025-03-15
Census Tract,47157003100,White,04/2020,0,1.25,2025-03-15
Census Tract,47157003100,White,05/2020,1,1.5,2025-03-15
Census Tract,47157003100,White,06/2020,0,2,2025-03-15
Census Tract,47157003100,White,07/2020,1,4,2025-03-15
Census Tract,47157003100,White,08/2020,2,1.75,2025-03-15
Census Tract,47157003100,White,09/2020,0,3,2025-03-15
Census Tract,47157003100,White,10/2020,2,2,2025-03-15
Census Tract,47157003100,White,11/2020,3,1.25,2025-03-15
Census Tract,47157003100,White,12/2020,2,1,2025-03-15
Census Tract,47157003100,White,01/2021,3,1.25,2025-03-15
Census Tract,47157003100,White,02/2021,1,2,2025-03-15
Census Tract,47157003100,White,03/2021,0,1.75,2025-03-15
Census Tract,47157003100,White,04/2021,2,1.25,2025-03-15
Census Tract,47157003100,White,05/2021,2,1.5,2025-03-15
Census Tract,47157003100,White,06/2021,1,2,2025-03-15
Census Tract,47157003100,White,07/2021,3,4,2025-03-15
Census Tract,47157003100,White,08/2021,0,1.75,2025-03-15
Census Tract,47157003100,White,09/2021,1,3,2025-03-15
Census Tract,47157003100,White,10/2021,1,2,2025-03-15
Census Tract,47157003100,White,11/2021,7,1.25,2025-03-15
Census Tract,47157003100,White,12/2021,2,1,2025-03-15
Census Tract,47157003100,White,01/2022,2,1.25,2025-03-15
Census Tract,47157003100,White,02/2022,0,2,2025-03-15
Census Tract,47157003100,White,03/2022,5,1.75,2025-03-15
Census Tract,47157003100,White,04/2022,1,1.25,2025-03-15
Census Tract,47157003100,White,05/2022,1,1.5,2025-03-15
Census Tract,47157003100,White,06/2022,0,2,2025-03-15
Census Tract,47157003100,White,07/2022,1,4,2025-03-15
Census Tract,47157003100,White,08/2022,3,1.75,2025-03-15
Census Tract,47157003100,White,09/2022,0,3,2025-03-15
Census Tract,47157003100,White,10/2022,4,2,2025-03-15
Census Tract,47157003100,White,11/2022,3,1.25,2025-03-15
Census Tract,47157003100,White,12/2022,3,1,2025-03-15
Census Tract,47157003100,White,01/2023,2,1.25,2025-03-15
Census Tract,47157003100,White,02/2023,1,2,2025-03-15
Census Tract,47157003100,White,03/2023,2,1.75,2025-03-15
Census Tract,47157003100,White,04/2023,5,1.25,2025-03-15
Census Tract,47157003100,White,05/2023,5,1.5,2025-03-15
Census Tract,47157003100,White,06/2023,5,2,2025-03-15
Census Tract,47157003100,White,07/2023,3,4,2025-03-15
Census Tract,47157003100,White,08/2023,3,1.75,2025-03-15
Census Tract,47157003100,White,09/2023,3,3,2025-03-15
Census Tract,47157003100,White,10/2023,2,2,2025-03-15
Census Tract,47157003100,White,11/2023,7,1.25,2025-03-15
Census Tract,47157003100,White,12/2023,2,1,2025-03-15
Census Tract,47157003100,White,01/2024,1,1.25,2025-03-15
Census Tract,47157003100,White,02/2024,4,2,2025-03-15
Census Tract,47157003100,White,03/2024,2,1.75,2025-03-15
Census Tract,47157003100,White,04/2024,3,1.25,2025-03-15
Census Tract,47157003100,White,05/2024,2,1.5,2025-03-15
Census Tract,47157003100,White,06/2024,3,2,2025-03-15
Census Tract,47157003100,White,07/2024,2,4,2025-03-15
Census Tract,47157003100,White,08/2024,3,1.75,2025-03-15
Census Tract,47157003100,White,09/2024,4,3,2025-03-15
Census Tract,47157003100,White,10/2024,4,2,2025-03-15
Census Tract,47157003100,White,11/2024,1,1.25,2025-03-15
Census Tract,47157003100,White,12/2024,0,1,2025-03-15
Census Tract,47157003100,White,01/2025,1,1.25,2025-03-15
Census Tract,47157003100,White,02/2025,1,2,2025-03-15
Census Tract,47157003100,White,03/2025,0,0.75,2025-03-15
Census Tract,47157003200,White,01/2020,14,10.25,2025-03-15
Census Tract,47157003200,White,02/2020,3,6.5,2025-03-15
Census Tract,47157003200,White,03/2020,1,7,2025-03-15
Census Tract,47157003200,White,04/2020,5,6.5,2025-03-15
Census Tract,47157003200,White,05/2020,6,10.75,2025-03-15
Census Tract,47157003200,White,06/2020,8,9,2025-03-15
Census Tract,47157003200,White,07/2020,13,12.25,2025-03-15
Census Tract,47157003200,White,08/2020,3,6.5,2025-03-15
Census Tract,47157003200,White,09/2020,4,9.5,2025-03-15
Census Tract,47157003200,White,10/2020,7,6,2025-03-15
Census Tract,47157003200,White,11/2020,3,8.5,2025-03-15
Census Tract,47157003200,White,12/2020,4,6,2025-03-15
Census Tract,47157003200,White,01/2021,5,10.25,2025-03-15
Census Tract,47157003200,White,02/2021,1,6.5,2025-03-15
Census Tract,47157003200,White,03/2021,13,7,2025-03-15
Census Tract,47157003200,White,04/2021,15,6.5,2025-03-15
Census Tract,47157003200,White,05/2021,5,10.75,2025-03-15
Census Tract,47157003200,White,06/2021,4,9,2025-03-15
Census Tract,47157003200,White,07/2021,3,12.25,2025-03-15
Census Tract,47157003200,White,08/2021,3,6.5,2025-03-15
Census Tract,47157003200,White,09/2021,8,9.5,2025-03-15
Census Tract,47157003200,White,10/2021,4,6,2025-03-15
Census Tract,47157003200,White,11/2021,11,8.5,2025-03-15
Census Tract,47157003200,White,12/2021,6,6,2025-03-15
Census Tract,47157003200,White,01/2022,7,10.25,2025-03-15
Census Tract,47157003200,White,02/2022,3,6.5,2025-03-15
Census Tract,47157003200,White,03/2022,8,7,2025-03-15
Census Tract,47157003200,White,04/2022,8,6.5,2025-03-15
Census Tract,47157003200,White,05/2022,7,10.75,2025-03-15
Census Tract,47157003200,White,06/2022,8,9,2025-03-15
Census Tract,47157003200,White,07/2022,12,12.25,2025-03-15
Census Tract,47157003200,White,08/2022,23,6.5,2025-03-15
Census Tract,47157003200,White,09/2022,10,9.5,2025-03-15
Census Tract,47157003200,White,10/2022,7,6,2025-03-15
Census Tract,47157003200,White,11/2022,6,8.5,2025-03-15
Census Tract,47157003200,White,12/2022,9,6,2025-03-15
Census Tract,47157003200,White,01/2023,7,10.25,2025-03-15
Census Tract,47157003200,White,02/2023,8,6.5,2025-03-15
Census Tract,47157003200,White,03/2023,14,7,2025-03-15
Census Tract,47157003200,White,04/2023,7,6.5,2025-03-15
Census Tract,47157003200,White,05/2023,20,10.75,2025-03-15
Census Tract,47157003200,White,06/2023,17,9,2025-03-15
Census Tract,47157003200,White,07/2023,17,12.25,2025-03-15
Census Tract,47157003200,White,08/2023,15,6.5,2025-03-15
Census Tract,47157003200,White,09/2023,25,9.5,2025-03-15
Census Tract,47157003200,White,10/2023,15,6,2025-03-15
Census Tract,47157003200,White,11/2023,14,8.5,2025-03-15
Census Tract,47157003200,White,12/2023,14,6,2025-03-15
Census Tract,47157003200,White,01/2024,11,10.25,2025-03-15
Census Tract,47157003200,White,02/2024,13,6.5,2025-03-15
Census Tract,47157003200,White,03/2024,19,7,2025-03-15
Census Tract,47157003200,White,04/2024,20,6.5,2025-03-15
Census Tract,47157003200,White,05/2024,21,10.75,2025-03-15
Census Tract,47157003200,White,06/2024,14,9,2025-03-15
Census Tract,47157003200,White,07/2024,20,12.25,2025-03-15
Census Tract,47157003200,White,08/2024,18,6.5,2025-03-15
Census Tract,47157003200,White,09/2024,15,9.5,2025-03-15
Census Tract,47157003200,White,10/2024,21,6,2025-03-15
Census Tract,47157003200,White,11/2024,12,8.5,2025-03-15
Census Tract,47157003200,White,12/2024,5,6,2025-03-15
Census Tract,47157003200,White,01/2025,13,10.25,2025-03-15
Census Tract,47157003200,White,02/2025,5,6.5,2025-03-15
Census Tract,47157003200,White,03/2025,2,3.75,2025-03-15
Census Tract,47157003300,White,01/2020,0,0.5,2025-03-15
Census Tract,47157003300,White,02/2020,0,1.75,2025-03-15
Census Tract,47157003300,White,03/2020,0,0,2025-03-15
Census Tract,47157003300,White,04/2020,1,0.5,2025-03-15
Census Tract,47157003300,White,05/2020,0,0.75,2025-03-15
Census Tract,47157003300,White,06/2020,0,1.5,2025-03-15
Census Tract,47157003300,White,07/2020,0,1.5,2025-03-15
Census Tract,47157003300,White,08/2020,0,0.25,2025-03-15
Census Tract,47157003300,White,09/2020,0,0.5,2025-03-15
Census Tract,47157003300,White,10/2020,0,0.25,2025-03-15
Census Tract,47157003300,White,11/2020,0,0,2025-03-15
Census Tract,47157003300,White,12/2020,0,0,2025-03-15
Census Tract,47157003300,White,01/2021,0,0.5,2025-03-15
Census Tract,47157003300,White,02/2021,0,1.75,2025-03-15
Census Tract,47157003300,White,03/2021,0,0,2025-03-15
Census Tract,47157003300,White,04/2021,0,0.5,2025-03-15
Census Tract,47157003300,White,05/2021,1,0.75,2025-03-15
Census Tract,47157003300,White,06/2021,0,1.5,2025-03-15
Census Tract,47157003300,White,07/2021,0,1.5,2025-03-15
Census Tract,47157003300,White,08/2021,1,0.25,2025-03-15
Census Tract,47157003300,White,09/2021,0,0.5,2025-03-15
Census Tract,47157003300,White,10/2021,0,0.25,2025-03-15
Census Tract,47157003300,White,11/2021,4,0,2025-03-15
Census Tract,47157003300,White,12/2021,2,0,2025-03-15
Census Tract,47157003300,White,01/2022,1,0.5,2025-03-15
Census Tract,47157003300,White,02/2022,0,1.75,2025-03-15
Census Tract,47157003300,White,03/2022,0,0,2025-03-15
Census Tract,47157003300,White,04/2022,2,0.5,2025-03-15
Census Tract,47157003300,White,05/2022,0,0.75,2025-03-15
Census Tract,47157003300,White,06/2022,2,1.5,2025-03-15
Census Tract,47157003300,White,07/2022,1,1.5,2025-03-15
Census Tract,47157003300,White,08/2022,0,0.25,2025-03-15
Census Tract,47157003300,White,09/2022,1,0.5,2025-03-15
Census Tract,47157003300,White,10/2022,1,0.25,2025-03-15
Census Tract,47157003300,White,11/2022,0,0,2025-03-15
Census Tract,47157003300,White,12/2022,2,0,2025-03-15
Census Tract,47157003300,White,01/2023,1,0.5,2025-03-15
Census Tract,47157003300,White,02/2023,0,1.75,2025-03-15
Census Tract,47157003300,White,03/2023,0,0,2025-03-15
Census Tract,47157003300,White,04/2023,1,0.5,2025-03-15
Census Tract,47157003300,White,05/2023,1,0.75,2025-03-15
Census Tract,47157003300,White,06/2023,0,1.5,2025-03-15
Census Tract,47157003300,White,07/2023,0,1.5,2025-03-15
Census Tract,47157003300,White,08/2023,2,0.25,2025-03-15
Census Tract,47157003300,White,09/2023,0,0.5,2025-03-15
Census Tract,47157003300,White,10/2023,0,0.25,2025-03-15
Census Tract,47157003300,White,11/2023,1,0,2025-03-15
Census Tract,47157003300,White,12/2023,1,0,2025-03-15
Census Tract,47157003300,White,01/2024,0,0.5,2025-03-15
Census Tract,47157003300,White,02/2024,2,1.75,2025-03-15
Census Tract,47157003300,White,03/2024,1,0,2025-03-15
Census Tract,47157003300,White,04/2024,1,0.5,2025-03-15
Census Tract,47157003300,White,05/2024,1,0.75,2025-03-15
Census Tract,47157003300,White,06/2024,0,1.5,2025-03-15
Census Tract,47157003300,White,07/2024,0,1.5,2025-03-15
Census Tract,47157003300,White,08/2024,0,0.25,2025-03-15
Census Tract,47157003300,White,09/2024,1,0.5,2025-03-15
Census Tract,47157003300,White,10/2024,0,0.25,2025-03-15
Census Tract,47157003300,White,11/2024,3,0,2025-03-15
Census Tract,47157003300,White,12/2024,1,0,2025-03-15
Census Tract,47157003300,White,01/2025,0,0.5,2025-03-15
Census Tract,47157003300,White,02/2025,1,1.75,2025-03-15
Census Tract,47157003300,White,03/2025,0,0,2025-03-15
Census Tract,47157003400,White,01/2020,9,9,2025-03-15
Census Tract,47157003400,White,02/2020,6,9.25,2025-03-15
Census Tract,47157003400,White,03/2020,6,5.25,2025-03-15
Census Tract,47157003400,White,04/2020,2,2.75,2025-03-15
Census Tract,47157003400,White,05/2020,2,6.25,2025-03-15
Census Tract,47157003400,White,06/2020,2,3.75,2025-03-15
Census Tract,47157003400,White,07/2020,2,7.5,2025-03-15
Census Tract,47157003400,White,08/2020,4,9.25,2025-03-15
Census Tract,47157003400,White,09/2020,2,8.5,2025-03-15
Census Tract,47157003400,White,10/2020,3,5,2025-03-15
Census Tract,47157003400,White,11/2020,6,3.75,2025-03-15
Census Tract,47157003400,White,12/2020,4,3.25,2025-03-15
Census Tract,47157003400,White,01/2021,2,9,2025-03-15
Census Tract,47157003400,White,02/2021,9,9.25,2025-03-15
Census Tract,47157003400,White,03/2021,9,5.25,2025-03-15
Census Tract,47157003400,White,04/2021,5,2.75,2025-03-15
Census Tract,47157003400,White,05/2021,5,6.25,2025-03-15
Census Tract,47157003400,White,06/2021,1,3.75,2025-03-15
Census Tract,47157003400,White,07/2021,4,7.5,2025-03-15
Census Tract,47157003400,White,08/2021,4,9.25,2025-03-15
Census Tract,47157003400,White,09/2021,13,8.5,2025-03-15
Census Tract,47157003400,White,10/2021,2,5,2025-03-15
Census Tract,47157003400,White,11/2021,5,3.75,2025-03-15
Census Tract,47157003400,White,12/2021,4,3.25,2025-03-15
Census Tract,47157003400,White,01/2022,8,9,2025-03-15
Census Tract,47157003400,White,02/2022,2,9.25,2025-03-15
Census Tract,47157003400,White,03/2022,4,5.25,2025-03-15
Census Tract,47157003400,White,04/2022,2,2.75,2025-03-15
Census Tract,47157003400,White,05/2022,2,6.25,2025-03-15
Census Tract,47157003400,White,06/2022,4,3.75,2025-03-15
Census Tract,47157003400,White,07/2022,20,7.5,2025-03-15
Census Tract,47157003400,White,08/2022,6,9.25,2025-03-15
Census Tract,47157003400,White,09/2022,9,8.5,2025-03-15
Census Tract,47157003400,White,10/2022,7,5,2025-03-15
Census Tract,47157003400,White,11/2022,7,3.75,2025-03-15
Census Tract,47157003400,White,12/2022,10,3.25,2025-03-15
Census Tract,47157003400,White,01/2023,10,9,2025-03-15
Census Tract,47157003400,White,02/2023,7,9.25,2025-03-15
Census Tract,47157003400,White,03/2023,2,5.25,2025-03-15
Census Tract,47157003400,White,04/2023,9,2.75,2025-03-15
Census Tract,47157003400,White,05/2023,7,6.25,2025-03-15
Census Tract,47157003400,White,06/2023,7,3.75,2025-03-15
Census Tract,47157003400,White,07/2023,5,7.5,2025-03-15
Census Tract,47157003400,White,08/2023,8,9.25,2025-03-15
Census Tract,47157003400,White,09/2023,4,8.5,2025-03-15
Census Tract,47157003400,White,10/2023,13,5,2025-03-15
Census Tract,47157003400,White,11/2023,9,3.75,2025-03-15
Census Tract,47157003400,White,12/2023,6,3.25,2025-03-15
Census Tract,47157003400,White,01/2024,10,9,2025-03-15
Census Tract,47157003400,White,02/2024,17,9.25,2025-03-15
Census Tract,47157003400,White,03/2024,4,5.25,2025-03-15
Census Tract,47157003400,White,04/2024,8,2.75,2025-03-15
Census Tract,47157003400,White,05/2024,10,6.25,2025-03-15
Census Tract,47157003400,White,06/2024,10,3.75,2025-03-15
Census Tract,47157003400,White,07/2024,17,7.5,2025-03-15
Census Tract,47157003400,White,08/2024,11,9.25,2025-03-15
Census Tract,47157003400,White,09/2024,4,8.5,2025-03-15
Census Tract,47157003400,White,10/2024,13,5,2025-03-15
Census Tract,47157003400,White,11/2024,4,3.75,2025-03-15
Census Tract,47157003400,White,12/2024,6,3.25,2025-03-15
Census Tract,47157003400,White,01/2025,6,9,2025-03-15
Census Tract,47157003400,White,02/2025,2,9.25,2025-03-15
Census Tract,47157003400,White,03/2025,3,3,2025-03-15
Census Tract,47157003500,White,01/2020,2,5.5,2025-03-15
Census Tract,47157003500,White,02/2020,3,2.75,2025-03-15
Census Tract,47157003500,White,03/2020,4,3.25,2025-03-15
Census Tract,47157003500,White,04/2020,1,3,2025-03-15
Census Tract,47157003500,White,05/2020,3,4.25,2025-03-15
Census Tract,47157003500,White,06/2020,7,5.25,2025-03-15
Census Tract,47157003500,White,07/2020,3,6,2025-03-15
Census Tract,47157003500,White,08/2020,1,6,2025-03-15
Census Tract,47157003500,White,09/2020,8,5.5,2025-03-15
Census Tract,47157003500,White,10/2020,5,2.5,2025-03-15
Census Tract,47157003500,White,11/2020,3,4.75,2025-03-15
Census Tract,47157003500,White,12/2020,5,5.25,2025-03-15
Census Tract,47157003500,White,01/2021,2,5.5,2025-03-15
Census Tract,47157003500,White,02/2021,0,2.75,2025-03-15
Census Tract,47157003500,White,03/2021,7,3.25,2025-03-15
Census Tract,47157003500,White,04/2021,2,3,2025-03-15
Census Tract,47157003500,White,05/2021,0,4.25,2025-03-15
Census Tract,47157003500,White,06/2021,0,5.25,2025-03-15
Census Tract,47157003500,White,07/2021,0,6,2025-03-15
Census Tract,47157003500,White,08/2021,5,6,2025-03-15
Census Tract,47157003500,White,09/2021,4,5.5,2025-03-15
Census Tract,47157003500,White,10/2021,3,2.5,2025-03-15
Census Tract,47157003500,White,11/2021,2,4.75,2025-03-15
Census Tract,47157003500,White,12/2021,8,5.25,2025-03-15
Census Tract,47157003500,White,01/2022,2,5.5,2025-03-15
Census Tract,47157003500,White,02/2022,4,2.75,2025-03-15
Census Tract,47157003500,White,03/2022,3,3.25,2025-03-15
Census Tract,47157003500,White,04/2022,4,3,2025-03-15
Census Tract,47157003500,White,05/2022,6,4.25,2025-03-15
Census Tract,47157003500,White,06/2022,10,5.25,2025-03-15
Census Tract,47157003500,White,07/2022,4,6,2025-03-15
Census Tract,47157003500,White,08/2022,4,6,2025-03-15
Census Tract,47157003500,White,09/2022,8,5.5,2025-03-15
Census Tract,47157003500,White,10/2022,5,2.5,2025-03-15
Census Tract,47157003500,White,11/2022,3,4.75,2025-03-15
Census Tract,47157003500,White,12/2022,8,5.25,2025-03-15
Census Tract,47157003500,White,01/2023,16,5.5,2025-03-15
Census Tract,47157003500,White,02/2023,13,2.75,2025-03-15
Census Tract,47157003500,White,03/2023,3,3.25,2025-03-15
Census Tract,47157003500,White,04/2023,2,3,2025-03-15
Census Tract,47157003500,White,05/2023,9,4.25,2025-03-15
Census Tract,47157003500,White,06/2023,6,5.25,2025-03-15
Census Tract,47157003500,White,07/2023,5,6,2025-03-15
Census Tract,47157003500,White,08/2023,5,6,2025-03-15
Census Tract,47157003500,White,09/2023,7,5.5,2025-03-15
Census Tract,47157003500,White,10/2023,8,2.5,2025-03-15
Census Tract,47157003500,White,11/2023,5,4.75,2025-03-15
Census Tract,47157003500,White,12/2023,4,5.25,2025-03-15
Census Tract,47157003500,White,01/2024,2,5.5,2025-03-15
Census Tract,47157003500,White,02/2024,7,2.75,2025-03-15
Census Tract,47157003500,White,03/2024,0,3.25,2025-03-15
Census Tract,47157003500,White,04/2024,5,3,2025-03-15
Census Tract,47157003500,White,05/2024,3,4.25,2025-03-15
Census Tract,47157003500,White,06/2024,5,5.25,2025-03-15
Census Tract,47157003500,White,07/2024,2,6,2025-03-15
Census Tract,47157003500,White,08/2024,4,6,2025-03-15
Census Tract,47157003500,White,09/2024,7,5.5,2025-03-15
Census Tract,47157003500,White,10/2024,7,2.5,2025-03-15
Census Tract,47157003500,White,11/2024,3,4.75,2025-03-15
Census Tract,47157003500,White,12/2024,3,5.25,2025-03-15
Census Tract,47157003500,White,01/2025,9,5.5,2025-03-15
