month,month_last_day,month_filings,avg_filings,percentage_diff
January,,1572,1875,0.8384
February,,1430,1555,0.919614147909968
March,,840,1282,0.655226209048362
April,,165,1559,0.105837075048108
May,02/05/2020,7,36,0.194444444444444
