type,GEOID,week,week_date,filings_2020,filings_avg,last_updated
Census Tract,44001030100,37,2020-09-06,0,0.2,2023-04-01
Census Tract,44001030100,38,2020-09-13,0,0.2,2023-04-01
Census Tract,44001030100,39,2020-09-20,0,0,2023-04-01
Census Tract,44001030100,40,2020-09-27,0,0,2023-04-01
Census Tract,44001030100,41,2020-10-04,0,0,2023-04-01
Census Tract,44001030100,42,2020-10-11,0,0.2,2023-04-01
Census Tract,44001030100,43,2020-10-18,0,0,2023-04-01
Census Tract,44001030100,44,2020-10-25,0,0.2,2023-04-01
Census Tract,44001030100,45,2020-11-01,0,0,2023-04-01
Census Tract,44001030100,46,2020-11-08,0,0.2,2023-04-01
Census Tract,44001030100,47,2020-11-15,0,0.4,2023-04-01
Census Tract,44001030100,48,2020-11-22,0,0,2023-04-01
Census Tract,44001030100,49,2020-11-29,0,0,2023-04-01
Census Tract,44001030100,50,2020-12-06,0,0,2023-04-01
Census Tract,44001030100,51,2020-12-13,0,0.2,2023-04-01
Census Tract,44001030100,52,2020-12-20,0,0.2,2023-04-01
Census Tract,44001030100,53,2020-12-27,0,0.4,2023-04-01
Census Tract,44001030100,54,2021-01-03,0,0.4,2023-04-01
Census Tract,44001030100,55,2021-01-10,0,0,2023-04-01
Census Tract,44001030100,56,2021-01-17,0,0.2,2023-04-01
Census Tract,44001030100,57,2021-01-24,0,0.4,2023-04-01
Census Tract,44001030100,58,2021-01-31,0,0.2,2023-04-01
Census Tract,44001030100,59,2021-02-07,0,0,2023-04-01
Census Tract,44001030100,60,2021-02-14,0,0,2023-04-01
Census Tract,44001030100,61,2021-02-21,0,0,2023-04-01
Census Tract,44001030100,62,2021-02-28,0,0.2,2023-04-01
Census Tract,44001030100,63,2021-03-07,0,0.2,2023-04-01
Census Tract,44001030100,64,2021-03-14,0,0,2023-04-01
Census Tract,44001030100,65,2021-03-21,0,0.2,2023-04-01
Census Tract,44001030100,66,2021-03-28,0,0,2023-04-01
Census Tract,44001030100,67,2021-04-04,0,0,2023-04-01
Census Tract,44001030100,68,2021-04-11,0,0,2023-04-01
Census Tract,44001030100,69,2021-04-18,0,0.2,2023-04-01
Census Tract,44001030100,70,2021-04-25,0,0,2023-04-01
Census Tract,44001030100,71,2021-05-02,0,0.2,2023-04-01
Census Tract,44001030100,72,2021-05-09,0,0,2023-04-01
Census Tract,44001030100,73,2021-05-16,0,0,2023-04-01
Census Tract,44001030100,74,2021-05-23,0,0.2,2023-04-01
Census Tract,44001030100,75,2021-05-30,0,0.2,2023-04-01
Census Tract,44001030100,76,2021-06-06,0,0.4,2023-04-01
Census Tract,44001030100,77,2021-06-13,0,0,2023-04-01
Census Tract,44001030100,78,2021-06-20,0,0,2023-04-01
Census Tract,44001030100,79,2021-06-27,0,0,2023-04-01
Census Tract,44001030100,80,2021-07-04,0,0,2023-04-01
Census Tract,44001030100,81,2021-07-11,0,0.4,2023-04-01
Census Tract,44001030100,82,2021-07-18,0,0,2023-04-01
Census Tract,44001030100,83,2021-07-25,0,0,2023-04-01
Census Tract,44001030100,84,2021-08-01,0,0.2,2023-04-01
Census Tract,44001030100,85,2021-08-08,0,0,2023-04-01
Census Tract,44001030100,86,2021-08-15,0,0,2023-04-01
Census Tract,44001030100,87,2021-08-22,0,0.2,2023-04-01
Census Tract,44001030100,88,2021-08-29,0,0,2023-04-01
Census Tract,44001030100,89,2021-09-05,0,0.2,2023-04-01
Census Tract,44001030100,90,2021-09-12,1,0.2,2023-04-01
Census Tract,44001030100,91,2021-09-19,0,0,2023-04-01
Census Tract,44001030100,92,2021-09-26,0,0,2023-04-01
Census Tract,44001030100,93,2021-10-03,0,0,2023-04-01
Census Tract,44001030100,94,2021-10-10,0,0,2023-04-01
Census Tract,44001030100,95,2021-10-17,0,0.2,2023-04-01
Census Tract,44001030100,96,2021-10-24,0,0.2,2023-04-01
Census Tract,44001030100,97,2021-10-31,0,0,2023-04-01
Census Tract,44001030100,98,2021-11-07,0,0.2,2023-04-01
Census Tract,44001030100,99,2021-11-14,0,0.4,2023-04-01
Census Tract,44001030100,100,2021-11-21,0,0,2023-04-01
Census Tract,44001030100,101,2021-11-28,0,0,2023-04-01
Census Tract,44001030100,102,2021-12-05,0,0,2023-04-01
Census Tract,44001030100,103,2021-12-12,0,0.2,2023-04-01
Census Tract,44001030100,104,2021-12-19,0,0.2,2023-04-01
Census Tract,44001030100,105,2021-12-26,0,0,2023-04-01
Census Tract,44001030100,106,2022-01-02,1,0.6,2023-04-01
Census Tract,44001030100,107,2022-01-09,0,0.2,2023-04-01
Census Tract,44001030100,108,2022-01-16,0,0.2,2023-04-01
Census Tract,44001030100,109,2022-01-23,0,0.4,2023-04-01
Census Tract,44001030100,110,2022-01-30,0,0.2,2023-04-01
Census Tract,44001030100,111,2022-02-06,0,0,2023-04-01
Census Tract,44001030100,112,2022-02-13,0,0,2023-04-01
Census Tract,44001030100,113,2022-02-20,0,0,2023-04-01
Census Tract,44001030100,114,2022-02-27,0,0.2,2023-04-01
Census Tract,44001030100,115,2022-03-06,0,0.2,2023-04-01
Census Tract,44001030100,116,2022-03-13,0,0,2023-04-01
Census Tract,44001030100,117,2022-03-20,0,0.2,2023-04-01
Census Tract,44001030100,118,2022-03-27,0,0,2023-04-01
Census Tract,44001030100,119,2022-04-03,0,0,2023-04-01
Census Tract,44001030100,120,2022-04-10,0,0,2023-04-01
Census Tract,44001030100,121,2022-04-17,0,0.2,2023-04-01
Census Tract,44001030100,122,2022-04-24,0,0,2023-04-01
Census Tract,44001030100,123,2022-05-01,0,0.2,2023-04-01
Census Tract,44001030100,124,2022-05-08,0,0,2023-04-01
Census Tract,44001030100,125,2022-05-15,1,0,2023-04-01
Census Tract,44001030100,126,2022-05-22,0,0.2,2023-04-01
Census Tract,44001030100,127,2022-05-29,0,0.2,2023-04-01
Census Tract,44001030100,128,2022-06-05,1,0.2,2023-04-01
Census Tract,44001030100,129,2022-06-12,0,0.2,2023-04-01
Census Tract,44001030100,130,2022-06-19,0,0,2023-04-01
Census Tract,44001030100,131,2022-06-26,0,0,2023-04-01
Census Tract,44001030100,132,2022-07-03,0,0,2023-04-01
Census Tract,44001030100,133,2022-07-10,0,0,2023-04-01
Census Tract,44001030100,134,2022-07-17,0,0.4,2023-04-01
Census Tract,44001030100,135,2022-07-24,0,0,2023-04-01
Census Tract,44001030100,136,2022-07-31,0,0,2023-04-01
Census Tract,44001030100,137,2022-08-07,0,0.2,2023-04-01
Census Tract,44001030100,138,2022-08-14,0,0,2023-04-01
Census Tract,44001030100,139,2022-08-21,0,0.2,2023-04-01
Census Tract,44001030100,140,2022-08-28,0,0,2023-04-01
Census Tract,44001030100,141,2022-09-04,0,0,2023-04-01
Census Tract,44001030100,142,2022-09-11,0,0.2,2023-04-01
Census Tract,44001030100,143,2022-09-18,0,0.2,2023-04-01
Census Tract,44001030100,144,2022-09-25,0,0,2023-04-01
Census Tract,44001030100,145,2022-10-02,0,0,2023-04-01
Census Tract,44001030100,146,2022-10-09,0,0,2023-04-01
Census Tract,44001030100,147,2022-10-16,0,0.2,2023-04-01
Census Tract,44001030100,148,2022-10-23,0,0.2,2023-04-01
Census Tract,44001030100,149,2022-10-30,0,0,2023-04-01
Census Tract,44001030100,150,2022-11-06,0,0.2,2023-04-01
Census Tract,44001030100,151,2022-11-13,0,0,2023-04-01
Census Tract,44001030100,152,2022-11-20,0,0.4,2023-04-01
Census Tract,44001030100,153,2022-11-27,0,0,2023-04-01
Census Tract,44001030100,154,2022-12-04,0,0,2023-04-01
Census Tract,44001030100,155,2022-12-11,0,0.2,2023-04-01
Census Tract,44001030100,156,2022-12-18,0,0.2,2023-04-01
Census Tract,44001030100,157,2022-12-25,0,0,2023-04-01
Census Tract,44001030100,158,2023-01-01,0,0.6,2023-04-01
Census Tract,44001030100,159,2023-01-08,1,0.2,2023-04-01
Census Tract,44001030100,160,2023-01-15,0,0.2,2023-04-01
Census Tract,44001030100,161,2023-01-22,0,0.4,2023-04-01
Census Tract,44001030100,162,2023-01-29,1,0,2023-04-01
Census Tract,44001030100,163,2023-02-05,0,0.2,2023-04-01
Census Tract,44001030100,164,2023-02-12,0,0,2023-04-01
Census Tract,44001030100,165,2023-02-19,0,0,2023-04-01
Census Tract,44001030100,166,2023-02-26,0,0.2,2023-04-01
Census Tract,44001030100,167,2023-03-05,0,0.2,2023-04-01
Census Tract,44001030100,168,2023-03-12,0,0,2023-04-01
Census Tract,44001030100,169,2023-03-19,0,0.2,2023-04-01
Census Tract,44001030100,170,2023-03-26,1,0,2023-04-01
Census Tract,44001030200,1,2019-12-29,0,0,2023-04-01
Census Tract,44001030200,2,2020-01-05,0,0,2023-04-01
Census Tract,44001030200,3,2020-01-12,0,0,2023-04-01
Census Tract,44001030200,4,2020-01-19,0,0,2023-04-01
Census Tract,44001030200,5,2020-01-26,0,0.2,2023-04-01
Census Tract,44001030200,6,2020-02-02,0,0,2023-04-01
Census Tract,44001030200,7,2020-02-09,0,0,2023-04-01
Census Tract,44001030200,8,2020-02-16,0,0,2023-04-01
Census Tract,44001030200,9,2020-02-23,0,0,2023-04-01
Census Tract,44001030200,10,2020-03-01,0,0.2,2023-04-01
Census Tract,44001030200,11,2020-03-08,0,0,2023-04-01
Census Tract,44001030200,12,2020-03-15,0,0,2023-04-01
Census Tract,44001030200,13,2020-03-22,0,0.2,2023-04-01
Census Tract,44001030200,14,2020-03-29,0,0,2023-04-01
Census Tract,44001030200,15,2020-04-05,0,0,2023-04-01
Census Tract,44001030200,16,2020-04-12,0,0,2023-04-01
Census Tract,44001030200,17,2020-04-19,0,0,2023-04-01
Census Tract,44001030200,18,2020-04-26,0,0,2023-04-01
Census Tract,44001030200,19,2020-05-03,0,0,2023-04-01
Census Tract,44001030200,20,2020-05-10,0,0,2023-04-01
Census Tract,44001030200,21,2020-05-17,0,0,2023-04-01
Census Tract,44001030200,22,2020-05-24,0,0,2023-04-01
Census Tract,44001030200,23,2020-05-31,0,0.2,2023-04-01
Census Tract,44001030200,24,2020-06-07,0,0,2023-04-01
Census Tract,44001030200,25,2020-06-14,0,0,2023-04-01
Census Tract,44001030200,26,2020-06-21,0,0.2,2023-04-01
Census Tract,44001030200,27,2020-06-28,1,0,2023-04-01
Census Tract,44001030200,28,2020-07-05,0,0,2023-04-01
Census Tract,44001030200,29,2020-07-12,0,0,2023-04-01
Census Tract,44001030200,30,2020-07-19,0,0,2023-04-01
Census Tract,44001030200,31,2020-07-26,0,0,2023-04-01
Census Tract,44001030200,32,2020-08-02,0,0,2023-04-01
Census Tract,44001030200,33,2020-08-09,0,0,2023-04-01
Census Tract,44001030200,34,2020-08-16,0,0,2023-04-01
Census Tract,44001030200,35,2020-08-23,0,0,2023-04-01
Census Tract,44001030200,36,2020-08-30,0,0,2023-04-01
Census Tract,44001030200,37,2020-09-06,0,0,2023-04-01
Census Tract,44001030200,38,2020-09-13,0,0,2023-04-01
Census Tract,44001030200,39,2020-09-20,0,0.2,2023-04-01
Census Tract,44001030200,40,2020-09-27,0,0,2023-04-01
Census Tract,44001030200,41,2020-10-04,0,0,2023-04-01
Census Tract,44001030200,42,2020-10-11,0,0,2023-04-01
Census Tract,44001030200,43,2020-10-18,1,0,2023-04-01
Census Tract,44001030200,44,2020-10-25,0,0,2023-04-01
Census Tract,44001030200,45,2020-11-01,0,0,2023-04-01
Census Tract,44001030200,46,2020-11-08,0,0,2023-04-01
Census Tract,44001030200,47,2020-11-15,0,0,2023-04-01
Census Tract,44001030200,48,2020-11-22,0,0.4,2023-04-01
Census Tract,44001030200,49,2020-11-29,0,0,2023-04-01
Census Tract,44001030200,50,2020-12-06,0,0,2023-04-01
Census Tract,44001030200,51,2020-12-13,0,0,2023-04-01
Census Tract,44001030200,52,2020-12-20,0,0,2023-04-01
Census Tract,44001030200,53,2020-12-27,0,0,2023-04-01
Census Tract,44001030200,54,2021-01-03,0,0,2023-04-01
Census Tract,44001030200,55,2021-01-10,0,0,2023-04-01
Census Tract,44001030200,56,2021-01-17,0,0,2023-04-01
Census Tract,44001030200,57,2021-01-24,0,0.2,2023-04-01
Census Tract,44001030200,58,2021-01-31,0,0,2023-04-01
Census Tract,44001030200,59,2021-02-07,0,0,2023-04-01
Census Tract,44001030200,60,2021-02-14,0,0,2023-04-01
Census Tract,44001030200,61,2021-02-21,0,0,2023-04-01
Census Tract,44001030200,62,2021-02-28,0,0.2,2023-04-01
Census Tract,44001030200,63,2021-03-07,0,0,2023-04-01
Census Tract,44001030200,64,2021-03-14,0,0,2023-04-01
Census Tract,44001030200,65,2021-03-21,0,0.2,2023-04-01
Census Tract,44001030200,66,2021-03-28,0,0,2023-04-01
Census Tract,44001030200,67,2021-04-04,0,0,2023-04-01
Census Tract,44001030200,68,2021-04-11,0,0,2023-04-01
Census Tract,44001030200,69,2021-04-18,0,0,2023-04-01
Census Tract,44001030200,70,2021-04-25,0,0,2023-04-01
Census Tract,44001030200,71,2021-05-02,0,0,2023-04-01
Census Tract,44001030200,72,2021-05-09,0,0,2023-04-01
Census Tract,44001030200,73,2021-05-16,0,0,2023-04-01
Census Tract,44001030200,74,2021-05-23,0,0,2023-04-01
Census Tract,44001030200,75,2021-05-30,1,0.2,2023-04-01
Census Tract,44001030200,76,2021-06-06,0,0,2023-04-01
Census Tract,44001030200,77,2021-06-13,0,0,2023-04-01
Census Tract,44001030200,78,2021-06-20,0,0,2023-04-01
Census Tract,44001030200,79,2021-06-27,0,0.2,2023-04-01
Census Tract,44001030200,80,2021-07-04,0,0,2023-04-01
Census Tract,44001030200,81,2021-07-11,0,0,2023-04-01
Census Tract,44001030200,82,2021-07-18,0,0,2023-04-01
Census Tract,44001030200,83,2021-07-25,0,0,2023-04-01
Census Tract,44001030200,84,2021-08-01,1,0,2023-04-01
Census Tract,44001030200,85,2021-08-08,0,0,2023-04-01
Census Tract,44001030200,86,2021-08-15,0,0,2023-04-01
Census Tract,44001030200,87,2021-08-22,0,0,2023-04-01
Census Tract,44001030200,88,2021-08-29,0,0,2023-04-01
Census Tract,44001030200,89,2021-09-05,0,0,2023-04-01
Census Tract,44001030200,90,2021-09-12,0,0,2023-04-01
Census Tract,44001030200,91,2021-09-19,0,0.2,2023-04-01
Census Tract,44001030200,92,2021-09-26,0,0,2023-04-01
Census Tract,44001030200,93,2021-10-03,0,0,2023-04-01
Census Tract,44001030200,94,2021-10-10,0,0,2023-04-01
Census Tract,44001030200,95,2021-10-17,0,0,2023-04-01
Census Tract,44001030200,96,2021-10-24,0,0,2023-04-01
Census Tract,44001030200,97,2021-10-31,0,0,2023-04-01
Census Tract,44001030200,98,2021-11-07,0,0,2023-04-01
Census Tract,44001030200,99,2021-11-14,0,0,2023-04-01
Census Tract,44001030200,100,2021-11-21,1,0.4,2023-04-01
Census Tract,44001030200,101,2021-11-28,0,0,2023-04-01
Census Tract,44001030200,102,2021-12-05,0,0,2023-04-01
Census Tract,44001030200,103,2021-12-12,0,0,2023-04-01
Census Tract,44001030200,104,2021-12-19,0,0,2023-04-01
Census Tract,44001030200,105,2021-12-26,0,0,2023-04-01
Census Tract,44001030200,106,2022-01-02,0,0,2023-04-01
Census Tract,44001030200,107,2022-01-09,0,0,2023-04-01
Census Tract,44001030200,108,2022-01-16,0,0,2023-04-01
Census Tract,44001030200,109,2022-01-23,0,0.2,2023-04-01
Census Tract,44001030200,110,2022-01-30,0,0,2023-04-01
Census Tract,44001030200,111,2022-02-06,0,0,2023-04-01
Census Tract,44001030200,112,2022-02-13,0,0,2023-04-01
Census Tract,44001030200,113,2022-02-20,0,0,2023-04-01
Census Tract,44001030200,114,2022-02-27,0,0,2023-04-01
Census Tract,44001030200,115,2022-03-06,0,0.2,2023-04-01
Census Tract,44001030200,116,2022-03-13,0,0,2023-04-01
Census Tract,44001030200,117,2022-03-20,0,0.2,2023-04-01
Census Tract,44001030200,118,2022-03-27,0,0,2023-04-01
Census Tract,44001030200,119,2022-04-03,1,0,2023-04-01
Census Tract,44001030200,120,2022-04-10,1,0,2023-04-01
Census Tract,44001030200,121,2022-04-17,0,0,2023-04-01
Census Tract,44001030200,122,2022-04-24,0,0,2023-04-01
Census Tract,44001030200,123,2022-05-01,0,0,2023-04-01
Census Tract,44001030200,124,2022-05-08,0,0,2023-04-01
Census Tract,44001030200,125,2022-05-15,0,0,2023-04-01
Census Tract,44001030200,126,2022-05-22,1,0,2023-04-01
Census Tract,44001030200,127,2022-05-29,0,0.2,2023-04-01
Census Tract,44001030200,128,2022-06-05,0,0,2023-04-01
Census Tract,44001030200,129,2022-06-12,0,0,2023-04-01
Census Tract,44001030200,130,2022-06-19,0,0,2023-04-01
Census Tract,44001030200,131,2022-06-26,0,0.2,2023-04-01
Census Tract,44001030200,132,2022-07-03,0,0,2023-04-01
Census Tract,44001030200,133,2022-07-10,0,0,2023-04-01
Census Tract,44001030200,134,2022-07-17,0,0,2023-04-01
Census Tract,44001030200,135,2022-07-24,0,0,2023-04-01
Census Tract,44001030200,136,2022-07-31,0,0,2023-04-01
Census Tract,44001030200,137,2022-08-07,0,0,2023-04-01
Census Tract,44001030200,138,2022-08-14,0,0,2023-04-01
Census Tract,44001030200,139,2022-08-21,0,0,2023-04-01
Census Tract,44001030200,140,2022-08-28,0,0,2023-04-01
Census Tract,44001030200,141,2022-09-04,0,0,2023-04-01
Census Tract,44001030200,142,2022-09-11,0,0,2023-04-01
Census Tract,44001030200,143,2022-09-18,0,0.2,2023-04-01
Census Tract,44001030200,144,2022-09-25,0,0,2023-04-01
Census Tract,44001030200,145,2022-10-02,0,0,2023-04-01
Census Tract,44001030200,146,2022-10-09,0,0,2023-04-01
Census Tract,44001030200,147,2022-10-16,0,0,2023-04-01
Census Tract,44001030200,148,2022-10-23,0,0,2023-04-01
Census Tract,44001030200,149,2022-10-30,1,0,2023-04-01
Census Tract,44001030200,150,2022-11-06,1,0,2023-04-01
Census Tract,44001030200,151,2022-11-13,0,0,2023-04-01
Census Tract,44001030200,152,2022-11-20,0,0.2,2023-04-01
Census Tract,44001030200,153,2022-11-27,0,0.2,2023-04-01
Census Tract,44001030200,154,2022-12-04,0,0,2023-04-01
Census Tract,44001030200,155,2022-12-11,0,0,2023-04-01
Census Tract,44001030200,156,2022-12-18,0,0,2023-04-01
Census Tract,44001030200,157,2022-12-25,0,0,2023-04-01
Census Tract,44001030200,158,2023-01-01,0,0,2023-04-01
Census Tract,44001030200,159,2023-01-08,0,0,2023-04-01
Census Tract,44001030200,160,2023-01-15,0,0,2023-04-01
Census Tract,44001030200,161,2023-01-22,0,0.2,2023-04-01
Census Tract,44001030200,162,2023-01-29,0,0,2023-04-01
Census Tract,44001030200,163,2023-02-05,0,0,2023-04-01
Census Tract,44001030200,164,2023-02-12,0,0,2023-04-01
Census Tract,44001030200,165,2023-02-19,0,0,2023-04-01
Census Tract,44001030200,166,2023-02-26,0,0,2023-04-01
Census Tract,44001030200,167,2023-03-05,0,0.2,2023-04-01
Census Tract,44001030200,168,2023-03-12,0,0,2023-04-01
Census Tract,44001030200,169,2023-03-19,0,0,2023-04-01
Census Tract,44001030200,170,2023-03-26,0,0.2,2023-04-01
Census Tract,44001030300,1,2019-12-29,0,0,2023-04-01
Census Tract,44001030300,2,2020-01-05,0,0,2023-04-01
Census Tract,44001030300,3,2020-01-12,1,0,2023-04-01
Census Tract,44001030300,4,2020-01-19,0,0.2,2023-04-01
Census Tract,44001030300,5,2020-01-26,0,0,2023-04-01
Census Tract,44001030300,6,2020-02-02,1,0,2023-04-01
Census Tract,44001030300,7,2020-02-09,0,0.2,2023-04-01
Census Tract,44001030300,8,2020-02-16,0,0,2023-04-01
Census Tract,44001030300,9,2020-02-23,0,0,2023-04-01
Census Tract,44001030300,10,2020-03-01,0,0,2023-04-01
Census Tract,44001030300,11,2020-03-08,0,0,2023-04-01
Census Tract,44001030300,12,2020-03-15,0,0,2023-04-01
Census Tract,44001030300,13,2020-03-22,0,0,2023-04-01
Census Tract,44001030300,14,2020-03-29,0,0,2023-04-01
Census Tract,44001030300,15,2020-04-05,0,0,2023-04-01
Census Tract,44001030300,16,2020-04-12,0,0,2023-04-01
Census Tract,44001030300,17,2020-04-19,0,0,2023-04-01
Census Tract,44001030300,18,2020-04-26,0,0.4,2023-04-01
Census Tract,44001030300,19,2020-05-03,0,0,2023-04-01
Census Tract,44001030300,20,2020-05-10,0,0,2023-04-01
Census Tract,44001030300,21,2020-05-17,0,0,2023-04-01
Census Tract,44001030300,22,2020-05-24,0,0,2023-04-01
Census Tract,44001030300,23,2020-05-31,0,0,2023-04-01
Census Tract,44001030300,24,2020-06-07,1,0.2,2023-04-01
Census Tract,44001030300,25,2020-06-14,0,0,2023-04-01
Census Tract,44001030300,26,2020-06-21,0,0,2023-04-01
Census Tract,44001030300,27,2020-06-28,0,0,2023-04-01
Census Tract,44001030300,28,2020-07-05,0,0,2023-04-01
Census Tract,44001030300,29,2020-07-12,0,0,2023-04-01
Census Tract,44001030300,30,2020-07-19,0,0.4,2023-04-01
Census Tract,44001030300,31,2020-07-26,0,0,2023-04-01
Census Tract,44001030300,32,2020-08-02,0,0.4,2023-04-01
Census Tract,44001030300,33,2020-08-09,0,0,2023-04-01
Census Tract,44001030300,34,2020-08-16,0,0,2023-04-01
Census Tract,44001030300,35,2020-08-23,0,0,2023-04-01
Census Tract,44001030300,36,2020-08-30,0,0,2023-04-01
Census Tract,44001030300,37,2020-09-06,0,0,2023-04-01
Census Tract,44001030300,38,2020-09-13,0,0,2023-04-01
Census Tract,44001030300,39,2020-09-20,0,0,2023-04-01
Census Tract,44001030300,40,2020-09-27,0,0.2,2023-04-01
Census Tract,44001030300,41,2020-10-04,0,0,2023-04-01
Census Tract,44001030300,42,2020-10-11,0,0,2023-04-01
Census Tract,44001030300,43,2020-10-18,0,0,2023-04-01
Census Tract,44001030300,44,2020-10-25,0,0,2023-04-01
Census Tract,44001030300,45,2020-11-01,0,0,2023-04-01
Census Tract,44001030300,46,2020-11-08,0,0,2023-04-01
Census Tract,44001030300,47,2020-11-15,0,0,2023-04-01
Census Tract,44001030300,48,2020-11-22,0,0.2,2023-04-01
Census Tract,44001030300,49,2020-11-29,0,0,2023-04-01
Census Tract,44001030300,50,2020-12-06,0,0.4,2023-04-01
Census Tract,44001030300,51,2020-12-13,0,0,2023-04-01
Census Tract,44001030300,52,2020-12-20,0,0,2023-04-01
Census Tract,44001030300,53,2020-12-27,0,0.2,2023-04-01
Census Tract,44001030300,54,2021-01-03,0,0,2023-04-01
Census Tract,44001030300,55,2021-01-10,0,0,2023-04-01
Census Tract,44001030300,56,2021-01-17,0,0.2,2023-04-01
Census Tract,44001030300,57,2021-01-24,0,0,2023-04-01
Census Tract,44001030300,58,2021-01-31,0,0,2023-04-01
Census Tract,44001030300,59,2021-02-07,0,0.2,2023-04-01
Census Tract,44001030300,60,2021-02-14,0,0,2023-04-01
Census Tract,44001030300,61,2021-02-21,0,0,2023-04-01
Census Tract,44001030300,62,2021-02-28,0,0,2023-04-01
Census Tract,44001030300,63,2021-03-07,0,0,2023-04-01
Census Tract,44001030300,64,2021-03-14,0,0,2023-04-01
Census Tract,44001030300,65,2021-03-21,0,0,2023-04-01
Census Tract,44001030300,66,2021-03-28,0,0,2023-04-01
Census Tract,44001030300,67,2021-04-04,0,0,2023-04-01
Census Tract,44001030300,68,2021-04-11,0,0,2023-04-01
Census Tract,44001030300,69,2021-04-18,0,0,2023-04-01
Census Tract,44001030300,70,2021-04-25,0,0,2023-04-01
Census Tract,44001030300,71,2021-05-02,0,0.4,2023-04-01
Census Tract,44001030300,72,2021-05-09,0,0,2023-04-01
Census Tract,44001030300,73,2021-05-16,0,0,2023-04-01
Census Tract,44001030300,74,2021-05-23,0,0,2023-04-01
Census Tract,44001030300,75,2021-05-30,0,0,2023-04-01
Census Tract,44001030300,76,2021-06-06,0,0.2,2023-04-01
Census Tract,44001030300,77,2021-06-13,0,0,2023-04-01
Census Tract,44001030300,78,2021-06-20,0,0,2023-04-01
Census Tract,44001030300,79,2021-06-27,0,0,2023-04-01
Census Tract,44001030300,80,2021-07-04,1,0,2023-04-01
Census Tract,44001030300,81,2021-07-11,0,0,2023-04-01
Census Tract,44001030300,82,2021-07-18,0,0,2023-04-01
Census Tract,44001030300,83,2021-07-25,0,0.4,2023-04-01
Census Tract,44001030300,84,2021-08-01,0,0.4,2023-04-01
Census Tract,44001030300,85,2021-08-08,0,0,2023-04-01
Census Tract,44001030300,86,2021-08-15,0,0,2023-04-01
Census Tract,44001030300,87,2021-08-22,0,0,2023-04-01
Census Tract,44001030300,88,2021-08-29,0,0,2023-04-01
Census Tract,44001030300,89,2021-09-05,0,0,2023-04-01
Census Tract,44001030300,90,2021-09-12,0,0,2023-04-01
Census Tract,44001030300,91,2021-09-19,0,0,2023-04-01
Census Tract,44001030300,92,2021-09-26,0,0.2,2023-04-01
Census Tract,44001030300,93,2021-10-03,0,0,2023-04-01
Census Tract,44001030300,94,2021-10-10,0,0,2023-04-01
Census Tract,44001030300,95,2021-10-17,0,0,2023-04-01
Census Tract,44001030300,96,2021-10-24,0,0,2023-04-01
Census Tract,44001030300,97,2021-10-31,0,0,2023-04-01
Census Tract,44001030300,98,2021-11-07,0,0,2023-04-01
Census Tract,44001030300,99,2021-11-14,0,0,2023-04-01
Census Tract,44001030300,100,2021-11-21,0,0.2,2023-04-01
Census Tract,44001030300,101,2021-11-28,0,0,2023-04-01
