month,month_last_day,month_filings,avg_filings,percentage_diff
January,,506,619.25,0.817117480823577
February,,488,635.5,0.767899291896145
March,,390,676.25,0.576709796672828
April,,60,592.333333333333,0.101294316263365
May,09/05/2020,0,191.166666666667,0
