type,GEOID,racial_majority,month,filings_2020,filings_avg,last_updated
Census Tract,48113000401,Other,03/2024,7,8,2025-03-08
Census Tract,48113000401,Other,04/2024,26,18.5,2025-03-08
Census Tract,48113000401,Other,05/2024,19,12.5,2025-03-08
Census Tract,48113000401,Other,06/2024,12,8,2025-03-08
Census Tract,48113000401,Other,07/2024,13,12,2025-03-08
Census Tract,48113000401,Other,08/2024,11,11,2025-03-08
Census Tract,48113000401,Other,09/2024,17,11,2025-03-08
Census Tract,48113000401,Other,10/2024,8,13,2025-03-08
Census Tract,48113000401,Other,11/2024,6,6.5,2025-03-08
Census Tract,48113000401,Other,12/2024,13,13,2025-03-08
Census Tract,48113000401,Other,01/2025,4,13,2025-03-08
Census Tract,48113000401,Other,02/2025,19,21.5,2025-03-08
Census Tract,48113000401,Other,03/2025,0,1,2025-03-08
Census Tract,48113000405,Other,01/2020,25,12,2025-03-08
Census Tract,48113000405,Other,02/2020,13,14.5,2025-03-08
Census Tract,48113000405,Other,03/2020,6,9,2025-03-08
Census Tract,48113000405,Other,04/2020,0,12,2025-03-08
Census Tract,48113000405,Other,05/2020,0,7,2025-03-08
Census Tract,48113000405,Other,06/2020,1,13.5,2025-03-08
Census Tract,48113000405,Other,07/2020,7,11,2025-03-08
Census Tract,48113000405,Other,08/2020,2,12,2025-03-08
Census Tract,48113000405,Other,09/2020,0,12.5,2025-03-08
Census Tract,48113000405,Other,10/2020,0,14,2025-03-08
Census Tract,48113000405,Other,11/2020,6,14,2025-03-08
Census Tract,48113000405,Other,12/2020,5,13,2025-03-08
Census Tract,48113000405,Other,01/2021,4,12,2025-03-08
Census Tract,48113000405,Other,02/2021,0,14.5,2025-03-08
Census Tract,48113000405,Other,03/2021,7,9,2025-03-08
Census Tract,48113000405,Other,04/2021,3,12,2025-03-08
Census Tract,48113000405,Other,05/2021,9,7,2025-03-08
Census Tract,48113000405,Other,06/2021,10,13.5,2025-03-08
Census Tract,48113000405,Other,07/2021,3,11,2025-03-08
Census Tract,48113000405,Other,08/2021,1,12,2025-03-08
Census Tract,48113000405,Other,09/2021,4,12.5,2025-03-08
Census Tract,48113000405,Other,10/2021,6,14,2025-03-08
Census Tract,48113000405,Other,11/2021,7,14,2025-03-08
Census Tract,48113000405,Other,12/2021,4,13,2025-03-08
Census Tract,48113000405,Other,01/2022,11,12,2025-03-08
Census Tract,48113000405,Other,02/2022,4,14.5,2025-03-08
Census Tract,48113000405,Other,03/2022,16,9,2025-03-08
Census Tract,48113000405,Other,04/2022,9,12,2025-03-08
Census Tract,48113000405,Other,05/2022,7,7,2025-03-08
Census Tract,48113000405,Other,06/2022,9,13.5,2025-03-08
Census Tract,48113000405,Other,07/2022,7,11,2025-03-08
Census Tract,48113000405,Other,08/2022,21,12,2025-03-08
Census Tract,48113000405,Other,09/2022,2,12.5,2025-03-08
Census Tract,48113000405,Other,10/2022,4,14,2025-03-08
Census Tract,48113000405,Other,11/2022,4,14,2025-03-08
Census Tract,48113000405,Other,12/2022,6,13,2025-03-08
Census Tract,48113000405,Other,01/2023,11,12,2025-03-08
Census Tract,48113000405,Other,02/2023,10,14.5,2025-03-08
Census Tract,48113000405,Other,03/2023,11,9,2025-03-08
Census Tract,48113000405,Other,04/2023,9,12,2025-03-08
Census Tract,48113000405,Other,05/2023,4,7,2025-03-08
Census Tract,48113000405,Other,06/2023,18,13.5,2025-03-08
Census Tract,48113000405,Other,07/2023,10,11,2025-03-08
Census Tract,48113000405,Other,08/2023,4,12,2025-03-08
Census Tract,48113000405,Other,09/2023,12,12.5,2025-03-08
Census Tract,48113000405,Other,10/2023,9,14,2025-03-08
Census Tract,48113000405,Other,11/2023,12,14,2025-03-08
Census Tract,48113000405,Other,12/2023,19,13,2025-03-08
Census Tract,48113000405,Other,01/2024,13,12,2025-03-08
Census Tract,48113000405,Other,02/2024,19,14.5,2025-03-08
Census Tract,48113000405,Other,03/2024,7,9,2025-03-08
Census Tract,48113000405,Other,04/2024,15,12,2025-03-08
Census Tract,48113000405,Other,05/2024,10,7,2025-03-08
Census Tract,48113000405,Other,06/2024,9,13.5,2025-03-08
Census Tract,48113000405,Other,07/2024,12,11,2025-03-08
Census Tract,48113000405,Other,08/2024,20,12,2025-03-08
Census Tract,48113000405,Other,09/2024,13,12.5,2025-03-08
Census Tract,48113000405,Other,10/2024,19,14,2025-03-08
Census Tract,48113000405,Other,11/2024,16,14,2025-03-08
Census Tract,48113000405,Other,12/2024,7,13,2025-03-08
Census Tract,48113000405,Other,01/2025,7,12,2025-03-08
Census Tract,48113000405,Other,02/2025,8,14.5,2025-03-08
Census Tract,48113000405,Other,03/2025,0,0.5,2025-03-08
Census Tract,48113000407,Latinx,01/2020,1,1,2025-03-08
Census Tract,48113000407,Latinx,02/2020,2,3,2025-03-08
Census Tract,48113000407,Latinx,03/2020,1,3,2025-03-08
Census Tract,48113000407,Latinx,04/2020,0,4.5,2025-03-08
Census Tract,48113000407,Latinx,05/2020,0,2.5,2025-03-08
Census Tract,48113000407,Latinx,06/2020,1,8.5,2025-03-08
Census Tract,48113000407,Latinx,07/2020,3,4.5,2025-03-08
Census Tract,48113000407,Latinx,08/2020,0,5.5,2025-03-08
Census Tract,48113000407,Latinx,09/2020,0,1,2025-03-08
Census Tract,48113000407,Latinx,10/2020,1,2,2025-03-08
Census Tract,48113000407,Latinx,11/2020,0,10.5,2025-03-08
Census Tract,48113000407,Latinx,12/2020,0,7,2025-03-08
Census Tract,48113000407,Latinx,01/2021,0,1,2025-03-08
Census Tract,48113000407,Latinx,02/2021,0,3,2025-03-08
Census Tract,48113000407,Latinx,03/2021,2,3,2025-03-08
Census Tract,48113000407,Latinx,04/2021,2,4.5,2025-03-08
Census Tract,48113000407,Latinx,05/2021,1,2.5,2025-03-08
Census Tract,48113000407,Latinx,06/2021,0,8.5,2025-03-08
Census Tract,48113000407,Latinx,07/2021,0,4.5,2025-03-08
Census Tract,48113000407,Latinx,08/2021,0,5.5,2025-03-08
Census Tract,48113000407,Latinx,09/2021,0,1,2025-03-08
Census Tract,48113000407,Latinx,10/2021,0,2,2025-03-08
Census Tract,48113000407,Latinx,11/2021,0,10.5,2025-03-08
Census Tract,48113000407,Latinx,12/2021,0,7,2025-03-08
Census Tract,48113000407,Latinx,01/2022,0,1,2025-03-08
Census Tract,48113000407,Latinx,02/2022,0,3,2025-03-08
Census Tract,48113000407,Latinx,03/2022,0,3,2025-03-08
Census Tract,48113000407,Latinx,04/2022,0,4.5,2025-03-08
Census Tract,48113000407,Latinx,05/2022,0,2.5,2025-03-08
Census Tract,48113000407,Latinx,06/2022,2,8.5,2025-03-08
