type,GEOID,racial_majority,week,week_date,filings_2020,filings_avg
Zip Code,15005,White,47,2020-11-15,0,0
Zip Code,15005,White,48,2020-11-22,0,0
Zip Code,15005,White,49,2020-11-29,0,0
Zip Code,15005,White,50,2020-12-06,0,0
Zip Code,15005,White,51,2020-12-13,0,0
Zip Code,15005,White,52,2020-12-20,0,0
Zip Code,15005,White,53,2020-12-27,0,0
Zip Code,15005,White,54,2021-01-03,0,0
Zip Code,15006,White,1,2019-12-29,0,0
Zip Code,15006,White,2,2020-01-05,0,0
Zip Code,15006,White,3,2020-01-12,0,0
Zip Code,15006,White,4,2020-01-19,0,0
Zip Code,15006,White,5,2020-01-26,0,0
Zip Code,15006,White,6,2020-02-02,0,0
Zip Code,15006,White,7,2020-02-09,0,0
Zip Code,15006,White,8,2020-02-16,0,0
Zip Code,15006,White,9,2020-02-23,0,0
Zip Code,15006,White,10,2020-03-01,0,0
Zip Code,15006,White,11,2020-03-08,0,0
Zip Code,15006,White,12,2020-03-15,0,0.125
Zip Code,15006,White,13,2020-03-22,0,0
Zip Code,15006,White,14,2020-03-29,0,0
Zip Code,15006,White,15,2020-04-05,0,0
Zip Code,15006,White,16,2020-04-12,0,0
Zip Code,15006,White,17,2020-04-19,0,0
Zip Code,15006,White,18,2020-04-26,0,0
Zip Code,15006,White,19,2020-05-03,0,0
Zip Code,15006,White,20,2020-05-10,0,0
Zip Code,15006,White,21,2020-05-17,0,0
Zip Code,15006,White,22,2020-05-24,0,0
Zip Code,15006,White,23,2020-05-31,0,0
Zip Code,15006,White,24,2020-06-07,0,0.125
Zip Code,15006,White,25,2020-06-14,0,0
Zip Code,15006,White,26,2020-06-21,0,0
Zip Code,15006,White,27,2020-06-28,0,0
Zip Code,15006,White,28,2020-07-05,0,0
Zip Code,15006,White,29,2020-07-12,0,0
Zip Code,15006,White,30,2020-07-19,0,0
Zip Code,15006,White,31,2020-07-26,0,0
Zip Code,15006,White,32,2020-08-02,0,0
Zip Code,15006,White,33,2020-08-09,0,0
Zip Code,15006,White,34,2020-08-16,0,0
Zip Code,15006,White,35,2020-08-23,0,0
Zip Code,15006,White,36,2020-08-30,0,0
Zip Code,15006,White,37,2020-09-06,0,0
Zip Code,15006,White,38,2020-09-13,0,0
Zip Code,15006,White,39,2020-09-20,1,0
Zip Code,15006,White,40,2020-09-27,0,0
Zip Code,15006,White,41,2020-10-04,0,0
Zip Code,15006,White,42,2020-10-11,0,0
Zip Code,15006,White,43,2020-10-18,0,0
Zip Code,15006,White,44,2020-10-25,0,0
Zip Code,15006,White,45,2020-11-01,0,0
Zip Code,15006,White,46,2020-11-08,0,0
Zip Code,15006,White,47,2020-11-15,0,0
Zip Code,15006,White,48,2020-11-22,0,0
Zip Code,15006,White,49,2020-11-29,0,0
Zip Code,15006,White,50,2020-12-06,0,0
Zip Code,15006,White,51,2020-12-13,0,0
Zip Code,15006,White,52,2020-12-20,0,0
Zip Code,15006,White,53,2020-12-27,0,0
Zip Code,15006,White,54,2021-01-03,0,0
Zip Code,15007,White,1,2019-12-29,0,0
Zip Code,15007,White,2,2020-01-05,0,0
Zip Code,15007,White,3,2020-01-12,0,0
Zip Code,15007,White,4,2020-01-19,0,0.125
Zip Code,15007,White,5,2020-01-26,0,0
Zip Code,15007,White,6,2020-02-02,0,0
Zip Code,15007,White,7,2020-02-09,0,0
Zip Code,15007,White,8,2020-02-16,0,0
Zip Code,15007,White,9,2020-02-23,0,0
Zip Code,15007,White,10,2020-03-01,0,0.125
Zip Code,15007,White,11,2020-03-08,0,0
Zip Code,15007,White,12,2020-03-15,0,0
Zip Code,15007,White,13,2020-03-22,0,0
Zip Code,15007,White,14,2020-03-29,0,0
Zip Code,15007,White,15,2020-04-05,0,0
Zip Code,15007,White,16,2020-04-12,0,0
Zip Code,15007,White,17,2020-04-19,0,0
Zip Code,15007,White,18,2020-04-26,0,0
Zip Code,15007,White,19,2020-05-03,0,0
Zip Code,15007,White,20,2020-05-10,0,0
Zip Code,15007,White,21,2020-05-17,0,0
Zip Code,15007,White,22,2020-05-24,0,0
Zip Code,15007,White,23,2020-05-31,0,0
Zip Code,15007,White,24,2020-06-07,0,0
Zip Code,15007,White,25,2020-06-14,0,0
Zip Code,15007,White,26,2020-06-21,0,0
Zip Code,15007,White,27,2020-06-28,0,0
Zip Code,15007,White,28,2020-07-05,0,0
Zip Code,15007,White,29,2020-07-12,0,0
Zip Code,15007,White,30,2020-07-19,0,0.125
Zip Code,15007,White,31,2020-07-26,0,0
Zip Code,15007,White,32,2020-08-02,0,0
Zip Code,15007,White,33,2020-08-09,0,0
Zip Code,15007,White,34,2020-08-16,0,0
Zip Code,15007,White,35,2020-08-23,0,0
Zip Code,15007,White,36,2020-08-30,0,0
Zip Code,15007,White,37,2020-09-06,0,0
Zip Code,15007,White,38,2020-09-13,1,0
Zip Code,15007,White,39,2020-09-20,0,0
Zip Code,15007,White,40,2020-09-27,0,0
Zip Code,15007,White,41,2020-10-04,0,0
Zip Code,15007,White,42,2020-10-11,0,0.125
Zip Code,15007,White,43,2020-10-18,0,0
Zip Code,15007,White,44,2020-10-25,0,0
Zip Code,15007,White,45,2020-11-01,0,0
Zip Code,15007,White,46,2020-11-08,0,0
Zip Code,15007,White,47,2020-11-15,0,0
Zip Code,15007,White,48,2020-11-22,0,0
Zip Code,15007,White,49,2020-11-29,0,0
Zip Code,15007,White,50,2020-12-06,0,0
Zip Code,15007,White,51,2020-12-13,0,0
Zip Code,15007,White,52,2020-12-20,0,0
Zip Code,15007,White,53,2020-12-27,0,0
Zip Code,15007,White,54,2021-01-03,1,0
Zip Code,15014,White,1,2019-12-29,0,0.5
Zip Code,15014,White,2,2020-01-05,2,1
Zip Code,15014,White,3,2020-01-12,1,1.125
Zip Code,15014,White,4,2020-01-19,1,0.375
Zip Code,15014,White,5,2020-01-26,0,0.75
Zip Code,15014,White,6,2020-02-02,4,0.25
Zip Code,15014,White,7,2020-02-09,1,0.75
Zip Code,15014,White,8,2020-02-16,1,0.625
Zip Code,15014,White,9,2020-02-23,2,0.75
Zip Code,15014,White,10,2020-03-01,2,0.875
Zip Code,15014,White,11,2020-03-08,1,0.875
Zip Code,15014,White,12,2020-03-15,0,0.5
Zip Code,15014,White,13,2020-03-22,0,0.25
Zip Code,15014,White,14,2020-03-29,0,0.5
Zip Code,15014,White,15,2020-04-05,0,0.5
Zip Code,15014,White,16,2020-04-12,0,1
Zip Code,15014,White,17,2020-04-19,0,0.25
Zip Code,15014,White,18,2020-04-26,0,1
Zip Code,15014,White,19,2020-05-03,0,0.625
Zip Code,15014,White,20,2020-05-10,0,0.625
Zip Code,15014,White,21,2020-05-17,0,0.5
Zip Code,15014,White,22,2020-05-24,0,0.375
Zip Code,15014,White,23,2020-05-31,0,1
Zip Code,15014,White,24,2020-06-07,0,0.875
Zip Code,15014,White,25,2020-06-14,0,1.375
Zip Code,15014,White,26,2020-06-21,0,0.625
Zip Code,15014,White,27,2020-06-28,0,0.125
Zip Code,15014,White,28,2020-07-05,0,0.875
Zip Code,15014,White,29,2020-07-12,1,2
Zip Code,15014,White,30,2020-07-19,0,1.375
Zip Code,15014,White,31,2020-07-26,1,1.25
Zip Code,15014,White,32,2020-08-02,1,0.625
Zip Code,15014,White,33,2020-08-09,0,0.375
Zip Code,15014,White,34,2020-08-16,0,0.25
Zip Code,15014,White,35,2020-08-23,0,0.375
Zip Code,15014,White,36,2020-08-30,0,0.75
Zip Code,15014,White,37,2020-09-06,0,0.875
Zip Code,15014,White,38,2020-09-13,0,1.625
Zip Code,15014,White,39,2020-09-20,0,0.875
Zip Code,15014,White,40,2020-09-27,3,0.625
Zip Code,15014,White,41,2020-10-04,0,0.875
Zip Code,15014,White,42,2020-10-11,0,1.375
Zip Code,15014,White,43,2020-10-18,1,0.875
Zip Code,15014,White,44,2020-10-25,0,0.25
Zip Code,15014,White,45,2020-11-01,0,0.75
Zip Code,15014,White,46,2020-11-08,0,0.25
Zip Code,15014,White,47,2020-11-15,0,1.125
Zip Code,15014,White,48,2020-11-22,0,1
Zip Code,15014,White,49,2020-11-29,0,0.25
Zip Code,15014,White,50,2020-12-06,1,0.375
Zip Code,15014,White,51,2020-12-13,1,0.5
Zip Code,15014,White,52,2020-12-20,0,0.5
Zip Code,15014,White,53,2020-12-27,0,0.5
Zip Code,15014,White,54,2021-01-03,0,1.125
Zip Code,15015,White,1,2019-12-29,0,0
Zip Code,15015,White,2,2020-01-05,0,0
Zip Code,15015,White,3,2020-01-12,0,0
Zip Code,15015,White,4,2020-01-19,0,0
Zip Code,15015,White,5,2020-01-26,0,0
Zip Code,15015,White,6,2020-02-02,0,0
Zip Code,15015,White,7,2020-02-09,0,0
Zip Code,15015,White,8,2020-02-16,0,0
Zip Code,15015,White,9,2020-02-23,0,0
Zip Code,15015,White,10,2020-03-01,0,0
Zip Code,15015,White,11,2020-03-08,0,0
Zip Code,15015,White,12,2020-03-15,0,0
Zip Code,15015,White,13,2020-03-22,0,0
Zip Code,15015,White,14,2020-03-29,0,0
Zip Code,15015,White,15,2020-04-05,0,0
Zip Code,15015,White,16,2020-04-12,0,0
Zip Code,15015,White,17,2020-04-19,0,0
Zip Code,15015,White,18,2020-04-26,0,0
Zip Code,15015,White,19,2020-05-03,0,0
Zip Code,15015,White,20,2020-05-10,0,0
Zip Code,15015,White,21,2020-05-17,0,0
Zip Code,15015,White,22,2020-05-24,0,0
Zip Code,15015,White,23,2020-05-31,0,0
Zip Code,15015,White,24,2020-06-07,0,0
Zip Code,15015,White,25,2020-06-14,0,0
Zip Code,15015,White,26,2020-06-21,0,0
Zip Code,15015,White,27,2020-06-28,0,0
Zip Code,15015,White,28,2020-07-05,0,0
Zip Code,15015,White,29,2020-07-12,0,0
Zip Code,15015,White,30,2020-07-19,0,0
Zip Code,15015,White,31,2020-07-26,0,0
Zip Code,15015,White,32,2020-08-02,0,0
Zip Code,15015,White,33,2020-08-09,0,0
Zip Code,15015,White,34,2020-08-16,0,0
Zip Code,15015,White,35,2020-08-23,0,0
Zip Code,15015,White,36,2020-08-30,0,0
Zip Code,15015,White,37,2020-09-06,0,0.125
Zip Code,15015,White,38,2020-09-13,0,0
Zip Code,15015,White,39,2020-09-20,0,0
Zip Code,15015,White,40,2020-09-27,0,0
Zip Code,15015,White,41,2020-10-04,0,0
Zip Code,15015,White,42,2020-10-11,0,0
Zip Code,15015,White,43,2020-10-18,0,0
Zip Code,15015,White,44,2020-10-25,0,0
Zip Code,15015,White,45,2020-11-01,0,0
Zip Code,15015,White,46,2020-11-08,0,0
Zip Code,15015,White,47,2020-11-15,0,0
Zip Code,15015,White,48,2020-11-22,0,0
Zip Code,15015,White,49,2020-11-29,0,0
Zip Code,15015,White,50,2020-12-06,0,0
Zip Code,15015,White,51,2020-12-13,0,0
Zip Code,15015,White,52,2020-12-20,0,0
Zip Code,15015,White,53,2020-12-27,0,0
Zip Code,15015,White,54,2021-01-03,0,0
Zip Code,15017,White,1,2019-12-29,0,0.625
Zip Code,15017,White,2,2020-01-05,1,1
Zip Code,15017,White,3,2020-01-12,1,1.25
Zip Code,15017,White,4,2020-01-19,2,2.125
Zip Code,15017,White,5,2020-01-26,1,1.875
Zip Code,15017,White,6,2020-02-02,0,2
Zip Code,15017,White,7,2020-02-09,3,1.375
Zip Code,15017,White,8,2020-02-16,1,0.375
Zip Code,15017,White,9,2020-02-23,0,1.25
Zip Code,15017,White,10,2020-03-01,1,1.125
Zip Code,15017,White,11,2020-03-08,0,0.75
Zip Code,15017,White,12,2020-03-15,1,0.625
Zip Code,15017,White,13,2020-03-22,0,1.75
Zip Code,15017,White,14,2020-03-29,0,1.125
Zip Code,15017,White,15,2020-04-05,0,0.625
Zip Code,15017,White,16,2020-04-12,0,0.875
Zip Code,15017,White,17,2020-04-19,0,1.875
Zip Code,15017,White,18,2020-04-26,0,0.875
Zip Code,15017,White,19,2020-05-03,0,1.75
Zip Code,15017,White,20,2020-05-10,0,0.375
Zip Code,15017,White,21,2020-05-17,0,1.375
Zip Code,15017,White,22,2020-05-24,0,0.625
Zip Code,15017,White,23,2020-05-31,1,1.125
Zip Code,15017,White,24,2020-06-07,0,0.75
Zip Code,15017,White,25,2020-06-14,0,1.5
Zip Code,15017,White,26,2020-06-21,1,2.125
Zip Code,15017,White,27,2020-06-28,0,1.125
Zip Code,15017,White,28,2020-07-05,0,1.625
Zip Code,15017,White,29,2020-07-12,1,1.125
Zip Code,15017,White,30,2020-07-19,0,1.375
Zip Code,15017,White,31,2020-07-26,0,1.125
Zip Code,15017,White,32,2020-08-02,0,1.875
Zip Code,15017,White,33,2020-08-09,0,1.125
Zip Code,15017,White,34,2020-08-16,0,1.125
Zip Code,15017,White,35,2020-08-23,0,2
Zip Code,15017,White,36,2020-08-30,1,1
Zip Code,15017,White,37,2020-09-06,1,0.875
Zip Code,15017,White,38,2020-09-13,0,0.5
Zip Code,15017,White,39,2020-09-20,2,1.625
Zip Code,15017,White,40,2020-09-27,2,1
Zip Code,15017,White,41,2020-10-04,0,1.125
Zip Code,15017,White,42,2020-10-11,1,1.5
Zip Code,15017,White,43,2020-10-18,0,1.25
Zip Code,15017,White,44,2020-10-25,1,1.375
Zip Code,15017,White,45,2020-11-01,0,0.625
Zip Code,15017,White,46,2020-11-08,2,0.5
Zip Code,15017,White,47,2020-11-15,1,0.375
Zip Code,15017,White,48,2020-11-22,0,1
Zip Code,15017,White,49,2020-11-29,2,1.375
Zip Code,15017,White,50,2020-12-06,1,1
Zip Code,15017,White,51,2020-12-13,1,0.75
Zip Code,15017,White,52,2020-12-20,1,0.25
Zip Code,15017,White,53,2020-12-27,0,1.25
Zip Code,15017,White,54,2021-01-03,1,1.25
Zip Code,15018,White,1,2019-12-29,0,0
Zip Code,15018,White,2,2020-01-05,0,0
Zip Code,15018,White,3,2020-01-12,0,0
Zip Code,15018,White,4,2020-01-19,1,0.375
Zip Code,15018,White,5,2020-01-26,0,0
Zip Code,15018,White,6,2020-02-02,0,0.125
Zip Code,15018,White,7,2020-02-09,0,0.125
Zip Code,15018,White,8,2020-02-16,0,0
Zip Code,15018,White,9,2020-02-23,0,0.25
Zip Code,15018,White,10,2020-03-01,0,0
Zip Code,15018,White,11,2020-03-08,0,0
Zip Code,15018,White,12,2020-03-15,0,0
Zip Code,15018,White,13,2020-03-22,0,0
Zip Code,15018,White,14,2020-03-29,0,0
Zip Code,15018,White,15,2020-04-05,0,0
Zip Code,15018,White,16,2020-04-12,0,0.25
Zip Code,15018,White,17,2020-04-19,0,0.25
Zip Code,15018,White,18,2020-04-26,0,0
Zip Code,15018,White,19,2020-05-03,0,0.125
Zip Code,15018,White,20,2020-05-10,0,0.125
Zip Code,15018,White,21,2020-05-17,0,0
Zip Code,15018,White,22,2020-05-24,0,0
Zip Code,15018,White,23,2020-05-31,0,0
Zip Code,15018,White,24,2020-06-07,0,0.125
Zip Code,15018,White,25,2020-06-14,0,0
Zip Code,15018,White,26,2020-06-21,0,0
Zip Code,15018,White,27,2020-06-28,0,0.125
Zip Code,15018,White,28,2020-07-05,0,0.125
Zip Code,15018,White,29,2020-07-12,0,0
Zip Code,15018,White,30,2020-07-19,0,0
Zip Code,15018,White,31,2020-07-26,0,0.125
Zip Code,15018,White,32,2020-08-02,0,0
Zip Code,15018,White,33,2020-08-09,0,0
Zip Code,15018,White,34,2020-08-16,0,0.125
Zip Code,15018,White,35,2020-08-23,0,0
Zip Code,15018,White,36,2020-08-30,0,0.25
Zip Code,15018,White,37,2020-09-06,0,0.25
Zip Code,15018,White,38,2020-09-13,0,0
Zip Code,15018,White,39,2020-09-20,0,0
Zip Code,15018,White,40,2020-09-27,0,0
Zip Code,15018,White,41,2020-10-04,0,0
Zip Code,15018,White,42,2020-10-11,0,0
Zip Code,15018,White,43,2020-10-18,0,0.125
Zip Code,15018,White,44,2020-10-25,0,0
Zip Code,15018,White,45,2020-11-01,0,0
Zip Code,15018,White,46,2020-11-08,0,0
Zip Code,15018,White,47,2020-11-15,0,0.125
Zip Code,15018,White,48,2020-11-22,0,0.25
Zip Code,15018,White,49,2020-11-29,1,0.125
Zip Code,15018,White,50,2020-12-06,0,0.25
Zip Code,15018,White,51,2020-12-13,0,0
Zip Code,15018,White,52,2020-12-20,0,0
Zip Code,15018,White,53,2020-12-27,0,0
Zip Code,15018,White,54,2021-01-03,0,0
Zip Code,15020,White,1,2019-12-29,0,0
Zip Code,15020,White,2,2020-01-05,0,0
Zip Code,15020,White,3,2020-01-12,0,0
Zip Code,15020,White,4,2020-01-19,0,0
Zip Code,15020,White,5,2020-01-26,0,0
Zip Code,15020,White,6,2020-02-02,0,0
Zip Code,15020,White,7,2020-02-09,0,0.125
Zip Code,15020,White,8,2020-02-16,0,0
Zip Code,15020,White,9,2020-02-23,0,0.125
Zip Code,15020,White,10,2020-03-01,0,0.125
Zip Code,15020,White,11,2020-03-08,0,0
Zip Code,15020,White,12,2020-03-15,0,0
Zip Code,15020,White,13,2020-03-22,0,0
Zip Code,15020,White,14,2020-03-29,0,0
Zip Code,15020,White,15,2020-04-05,0,0
Zip Code,15020,White,16,2020-04-12,0,0
Zip Code,15020,White,17,2020-04-19,0,0.125
Zip Code,15020,White,18,2020-04-26,0,0
Zip Code,15020,White,19,2020-05-03,0,0
Zip Code,15020,White,20,2020-05-10,0,0
Zip Code,15020,White,21,2020-05-17,0,0.875
Zip Code,15020,White,22,2020-05-24,0,0
Zip Code,15020,White,23,2020-05-31,0,0
Zip Code,15020,White,24,2020-06-07,0,0
Zip Code,15020,White,25,2020-06-14,0,0.125
Zip Code,15020,White,26,2020-06-21,0,0.25
Zip Code,15020,White,27,2020-06-28,0,0.125
Zip Code,15020,White,28,2020-07-05,0,0
Zip Code,15020,White,29,2020-07-12,0,0.125
Zip Code,15020,White,30,2020-07-19,0,0
Zip Code,15020,White,31,2020-07-26,0,0
Zip Code,15020,White,32,2020-08-02,0,0
Zip Code,15020,White,33,2020-08-09,0,0
Zip Code,15020,White,34,2020-08-16,0,0
Zip Code,15020,White,35,2020-08-23,0,0
Zip Code,15020,White,36,2020-08-30,0,0
Zip Code,15020,White,37,2020-09-06,0,0.25
Zip Code,15020,White,38,2020-09-13,0,0
Zip Code,15020,White,39,2020-09-20,0,0
Zip Code,15020,White,40,2020-09-27,0,0
Zip Code,15020,White,41,2020-10-04,0,0
Zip Code,15020,White,42,2020-10-11,0,0.25
Zip Code,15020,White,43,2020-10-18,0,0
Zip Code,15020,White,44,2020-10-25,0,0
Zip Code,15020,White,45,2020-11-01,0,0
Zip Code,15020,White,46,2020-11-08,0,0
Zip Code,15020,White,47,2020-11-15,0,0
Zip Code,15020,White,48,2020-11-22,0,0
Zip Code,15020,White,49,2020-11-29,0,0
Zip Code,15020,White,50,2020-12-06,0,0
Zip Code,15020,White,51,2020-12-13,0,0
Zip Code,15020,White,52,2020-12-20,0,0
Zip Code,15020,White,53,2020-12-27,0,0
Zip Code,15020,White,54,2021-01-03,0,0
Zip Code,15024,White,1,2019-12-29,0,0
Zip Code,15024,White,2,2020-01-05,1,1.125
Zip Code,15024,White,3,2020-01-12,0,0.25
Zip Code,15024,White,4,2020-01-19,4,0.75
Zip Code,15024,White,5,2020-01-26,3,1.75
Zip Code,15024,White,6,2020-02-02,0,0.375
Zip Code,15024,White,7,2020-02-09,2,0.25
Zip Code,15024,White,8,2020-02-16,2,0.375
Zip Code,15024,White,9,2020-02-23,1,0.5
Zip Code,15024,White,10,2020-03-01,0,0.375
Zip Code,15024,White,11,2020-03-08,1,0.875
Zip Code,15024,White,12,2020-03-15,0,0.625
Zip Code,15024,White,13,2020-03-22,0,0.5
Zip Code,15024,White,14,2020-03-29,0,0.375
Zip Code,15024,White,15,2020-04-05,0,1.125
Zip Code,15024,White,16,2020-04-12,0,0.375
Zip Code,15024,White,17,2020-04-19,0,0.625
Zip Code,15024,White,18,2020-04-26,0,1.5
Zip Code,15024,White,19,2020-05-03,0,1.25
Zip Code,15024,White,20,2020-05-10,0,0.5
Zip Code,15024,White,21,2020-05-17,0,0.375
Zip Code,15024,White,22,2020-05-24,0,0.625
Zip Code,15024,White,23,2020-05-31,0,1.25
Zip Code,15024,White,24,2020-06-07,0,0.25
Zip Code,15024,White,25,2020-06-14,0,0.25
Zip Code,15024,White,26,2020-06-21,1,1
Zip Code,15024,White,27,2020-06-28,0,0.625
Zip Code,15024,White,28,2020-07-05,0,0.875
Zip Code,15024,White,29,2020-07-12,0,1.75
Zip Code,15024,White,30,2020-07-19,0,0.875
Zip Code,15024,White,31,2020-07-26,0,0.75
Zip Code,15024,White,32,2020-08-02,1,1.375
Zip Code,15024,White,33,2020-08-09,0,0.625
Zip Code,15024,White,34,2020-08-16,0,0.375
Zip Code,15024,White,35,2020-08-23,0,0.75
Zip Code,15024,White,36,2020-08-30,0,0.5
Zip Code,15024,White,37,2020-09-06,2,1.875
Zip Code,15024,White,38,2020-09-13,0,0.5
Zip Code,15024,White,39,2020-09-20,0,1.5
Zip Code,15024,White,40,2020-09-27,0,1.375
Zip Code,15024,White,41,2020-10-04,0,0.375
Zip Code,15024,White,42,2020-10-11,0,1.125
Zip Code,15024,White,43,2020-10-18,0,0
Zip Code,15024,White,44,2020-10-25,1,1.25
Zip Code,15024,White,45,2020-11-01,0,1
Zip Code,15024,White,46,2020-11-08,1,0.875
Zip Code,15024,White,47,2020-11-15,0,0.125
Zip Code,15024,White,48,2020-11-22,0,0.25
Zip Code,15024,White,49,2020-11-29,0,0.5
Zip Code,15024,White,50,2020-12-06,0,0.5
Zip Code,15024,White,51,2020-12-13,0,0.25
Zip Code,15024,White,52,2020-12-20,0,0
Zip Code,15024,White,53,2020-12-27,0,0.25
Zip Code,15024,White,54,2021-01-03,0,1
Zip Code,15025,White,1,2019-12-29,1,1.5
Zip Code,15025,White,2,2020-01-05,12,4
Zip Code,15025,White,3,2020-01-12,7,7.625
Zip Code,15025,White,4,2020-01-19,9,5
Zip Code,15025,White,5,2020-01-26,3,4.25
Zip Code,15025,White,6,2020-02-02,3,6
Zip Code,15025,White,7,2020-02-09,10,6
Zip Code,15025,White,8,2020-02-16,7,4.625
Zip Code,15025,White,9,2020-02-23,3,3.25
Zip Code,15025,White,10,2020-03-01,3,2.75
Zip Code,15025,White,11,2020-03-08,1,5.625
Zip Code,15025,White,12,2020-03-15,3,2.875
Zip Code,15025,White,13,2020-03-22,0,2.125
Zip Code,15025,White,14,2020-03-29,0,3.125
Zip Code,15025,White,15,2020-04-05,0,2.875
Zip Code,15025,White,16,2020-04-12,0,4.25
Zip Code,15025,White,17,2020-04-19,0,3.875
Zip Code,15025,White,18,2020-04-26,0,3.5
Zip Code,15025,White,19,2020-05-03,0,4.625
Zip Code,15025,White,20,2020-05-10,0,4.5
Zip Code,15025,White,21,2020-05-17,0,4.125
Zip Code,15025,White,22,2020-05-24,0,2.5
