site_id,month,month_filings,pct_of_historical,avg_filings,eviction_filing_rate,site
48453,2023-09-01,633,0.782,809.166666666667,0.028,austin
48453,2023-10-01,882,1.042,846.333333333334,0.039,austin
48453,2023-11-01,812,1.071,758.333333333333,0.036,austin
48453,2023-12-01,744,0.933,797.833333333333,0.033,austin
48453,2024-01-01,1203,1.429,841.666666666667,0.053,austin
48453,2024-02-01,1148,1.63,704.5,0.051,austin
48453,2024-03-01,1012,1.69,598.833333333333,0.045,austin
48453,2024-04-01,824,1.243,663,0.037,austin
48453,2024-05-01,1051,1.425,737.666666666667,0.047,austin
48453,2024-06-01,967,1.203,804,0.043,austin
48453,2024-07-01,1125,1.353,831.333333333333,0.05,austin
09001,2020-01-01,312,0.938,332.666666666667,0.032,bridgeport
09001,2020-02-01,259,0.817,317,0.026,bridgeport
09001,2020-03-01,286,0.925,309.333333333333,0.029,bridgeport
09001,2020-04-01,27,0.088,307.666666666667,0.003,bridgeport
09001,2020-05-01,6,0.018,334.333333333333,0.001,bridgeport
09001,2020-06-01,5,0.014,345.333333333333,0.001,bridgeport
09001,2020-07-01,28,0.074,376.333333333333,0.003,bridgeport
09001,2020-08-01,28,0.078,361,0.003,bridgeport
09001,2020-09-01,56,0.166,338,0.006,bridgeport
09001,2020-10-01,79,0.212,372,0.008,bridgeport
09001,2020-11-01,104,0.329,315.666666666667,0.011,bridgeport
09001,2020-12-01,102,0.306,333.333333333333,0.01,bridgeport
09001,2021-01-01,127,0.382,332.666666666667,0.013,bridgeport
09001,2021-02-01,92,0.29,317,0.009,bridgeport
09001,2021-03-01,186,0.601,309.333333333333,0.019,bridgeport
09001,2021-04-01,159,0.517,307.666666666667,0.016,bridgeport
09001,2021-05-01,120,0.359,334.333333333333,0.012,bridgeport
09001,2021-06-01,150,0.434,345.333333333333,0.015,bridgeport
09001,2021-07-01,91,0.242,376.333333333333,0.009,bridgeport
09001,2021-08-01,126,0.349,361,0.013,bridgeport
09001,2021-09-01,224,0.663,338,0.023,bridgeport
09001,2021-10-01,211,0.567,372,0.021,bridgeport
09001,2021-11-01,212,0.672,315.666666666667,0.022,bridgeport
09001,2021-12-01,210,0.63,333.333333333333,0.021,bridgeport
09001,2022-01-01,249,0.748,332.666666666667,0.025,bridgeport
09001,2022-02-01,227,0.716,317,0.023,bridgeport
09001,2022-03-01,524,1.694,309.333333333333,0.053,bridgeport
09001,2022-04-01,419,1.362,307.666666666667,0.042,bridgeport
09001,2022-05-01,392,1.172,334.333333333333,0.04,bridgeport
09001,2022-06-01,394,1.141,345.333333333333,0.04,bridgeport
09001,2022-07-01,404,1.074,376.333333333333,0.041,bridgeport
09001,2022-08-01,447,1.238,361,0.045,bridgeport
09001,2022-09-01,394,1.166,338,0.04,bridgeport
09001,2022-10-01,414,1.113,372,0.042,bridgeport
09001,2022-11-01,397,1.258,315.666666666667,0.04,bridgeport
09001,2022-12-01,327,0.981,333.333333333333,0.033,bridgeport
09001,2023-01-01,348,1.046,332.666666666667,0.035,bridgeport
09001,2023-02-01,360,1.136,317,0.037,bridgeport
09001,2023-03-01,338,1.093,309.333333333333,0.034,bridgeport
09001,2023-04-01,352,1.144,307.666666666667,0.036,bridgeport
09001,2023-05-01,361,1.08,334.333333333333,0.037,bridgeport
09001,2023-06-01,412,1.193,345.333333333333,0.042,bridgeport
09001,2023-07-01,332,0.882,376.333333333333,0.034,bridgeport
09001,2023-08-01,443,1.227,361,0.045,bridgeport
09001,2023-09-01,376,1.112,338,0.038,bridgeport
09001,2023-10-01,436,1.172,372,0.044,bridgeport
09001,2023-11-01,388,1.229,315.666666666667,0.039,bridgeport
09001,2023-12-01,347,1.041,333.333333333333,0.035,bridgeport
09001,2024-01-01,332,0.998,332.666666666667,0.034,bridgeport
09001,2024-02-01,337,1.063,317,0.034,bridgeport
09001,2024-03-01,331,1.07,309.333333333333,0.034,bridgeport
09001,2024-04-01,354,1.151,307.666666666667,0.036,bridgeport
09001,2024-05-01,338,1.011,334.333333333333,0.034,bridgeport
09001,2024-06-01,319,0.924,345.333333333333,0.032,bridgeport
09001,2024-07-01,351,0.933,376.333333333333,0.036,bridgeport
45019,2020-01-01,1282,0.896,1430.5,0.27,charleston
45019,2020-02-01,1216,0.989,1229.75,0.256,charleston
45019,2020-03-01,605,0.578,1047,0.127,charleston
45019,2020-04-01,3,0.003,1056,0.001,charleston
45019,2020-05-01,311,0.252,1232.25,0.065,charleston
45019,2020-06-01,443,0.366,1210.5,0.093,charleston
45019,2020-07-01,449,0.34,1322,0.094,charleston
45019,2020-08-01,494,0.375,1316,0.104,charleston
45019,2020-09-01,644,0.488,1320.75,0.135,charleston
45019,2020-10-01,481,0.37,1300.75,0.101,charleston
45019,2020-11-01,550,0.455,1209.5,0.116,charleston
45019,2020-12-01,474,0.381,1244.75,0.1,charleston
45019,2021-01-01,544,0.38,1430.5,0.114,charleston
45019,2021-02-01,464,0.38,1221.75,0.098,charleston
45019,2021-03-01,458,0.437,1047,0.096,charleston
45019,2021-04-01,354,0.335,1056,0.074,charleston
45019,2021-05-01,335,0.272,1232.25,0.07,charleston
45019,2021-06-01,430,0.355,1210.5,0.09,charleston
45019,2021-07-01,408,0.309,1322,0.086,charleston
45019,2021-08-01,391,0.297,1316,0.082,charleston
45019,2021-09-01,593,0.449,1320.75,0.125,charleston
45019,2021-10-01,598,0.46,1300.75,0.126,charleston
45019,2021-11-01,534,0.442,1209.5,0.112,charleston
45019,2021-12-01,526,0.423,1244.75,0.111,charleston
45019,2022-01-01,800,0.559,1430.5,0.168,charleston
45019,2022-02-01,688,0.563,1221.75,0.145,charleston
45019,2022-03-01,972,0.928,1047,0.204,charleston
45019,2022-04-01,662,0.627,1056,0.139,charleston
45019,2022-05-01,656,0.532,1232.25,0.138,charleston
45019,2022-06-01,808,0.667,1210.5,0.17,charleston
45019,2022-07-01,743,0.562,1322,0.156,charleston
45019,2022-08-01,835,0.634,1316,0.176,charleston
45019,2022-09-01,911,0.69,1320.75,0.192,charleston
45019,2022-10-01,871,0.67,1300.75,0.183,charleston
45019,2022-11-01,759,0.628,1209.5,0.16,charleston
45019,2022-12-01,795,0.639,1244.75,0.167,charleston
45019,2023-01-01,1001,0.7,1430.5,0.211,charleston
45019,2023-02-01,788,0.645,1221.75,0.166,charleston
45019,2023-03-01,827,0.79,1047,0.174,charleston
45019,2023-04-01,729,0.69,1056,0.153,charleston
45019,2023-05-01,886,0.719,1232.25,0.186,charleston
45019,2023-06-01,854,0.705,1210.5,0.18,charleston
45019,2023-07-01,902,0.682,1322,0.19,charleston
45019,2023-08-01,872,0.663,1316,0.183,charleston
45019,2023-09-01,835,0.632,1320.75,0.176,charleston
45019,2023-10-01,958,0.736,1300.75,0.201,charleston
45019,2023-11-01,718,0.594,1209.5,0.151,charleston
45019,2023-12-01,863,0.693,1244.75,0.182,charleston
45019,2024-01-01,1047,0.732,1430.5,0.22,charleston
45019,2024-02-01,938,0.763,1229.75,0.197,charleston
45019,2024-03-01,716,0.684,1047,0.151,charleston
45019,2024-04-01,758,0.718,1056,0.159,charleston
45019,2024-05-01,860,0.698,1232.25,0.181,charleston
45019,2024-06-01,832,0.687,1210.5,0.175,charleston
45019,2024-07-01,914,0.691,1322,0.192,charleston
39061,2020-01-01,1143,1.006,1136.2,0.096,cincinnati
39061,2020-02-01,887,1.04,852.6,0.074,cincinnati
39061,2020-03-01,527,0.632,834.2,0.044,cincinnati
39061,2020-04-01,239,0.249,959.4,0.02,cincinnati
39061,2020-05-01,328,0.293,1120,0.028,cincinnati
39061,2020-06-01,379,0.329,1151.6,0.032,cincinnati
39061,2020-07-01,533,0.413,1289.6,0.045,cincinnati
39061,2020-08-01,736,0.62,1187.6,0.062,cincinnati
39061,2020-09-01,777,0.656,1184,0.065,cincinnati
39061,2020-10-01,698,0.626,1115.4,0.059,cincinnati
39061,2020-11-01,709,0.739,959.4,0.059,cincinnati
39061,2020-12-01,873,0.866,1008.4,0.073,cincinnati
39061,2021-01-01,760,0.669,1136.2,0.064,cincinnati
39061,2021-02-01,662,0.787,841.4,0.056,cincinnati
39061,2021-03-01,673,0.807,834.2,0.056,cincinnati
39061,2021-04-01,707,0.737,959.4,0.059,cincinnati
39061,2021-05-01,690,0.616,1120,0.058,cincinnati
39061,2021-06-01,897,0.779,1151.6,0.075,cincinnati
39061,2021-07-01,920,0.713,1289.6,0.077,cincinnati
39061,2021-08-01,865,0.728,1187.6,0.073,cincinnati
39061,2021-09-01,980,0.828,1184,0.082,cincinnati
39061,2021-10-01,934,0.837,1115.4,0.078,cincinnati
39061,2021-11-01,866,0.903,959.4,0.073,cincinnati
39061,2021-12-01,960,0.952,1008.4,0.081,cincinnati
39061,2022-01-01,1039,0.914,1136.2,0.087,cincinnati
39061,2022-02-01,848,1.008,841.4,0.071,cincinnati
39061,2022-03-01,1000,1.199,834.2,0.084,cincinnati
39061,2022-04-01,805,0.839,959.4,0.068,cincinnati
39061,2022-05-01,974,0.87,1120,0.082,cincinnati
39061,2022-06-01,1182,1.026,1151.6,0.099,cincinnati
39061,2022-07-01,1182,0.917,1289.6,0.099,cincinnati
39061,2022-08-01,1260,1.061,1187.6,0.106,cincinnati
39061,2022-09-01,1238,1.046,1184,0.104,cincinnati
39061,2022-10-01,1166,1.045,1115.4,0.098,cincinnati
39061,2022-11-01,1054,1.099,959.4,0.088,cincinnati
39061,2022-12-01,1310,1.299,1008.4,0.11,cincinnati
39061,2023-01-01,972,0.855,1136.2,0.082,cincinnati
39061,2023-02-01,1115,1.325,841.4,0.094,cincinnati
39061,2023-03-01,862,1.033,834.2,0.072,cincinnati
39061,2023-04-01,843,0.879,959.4,0.071,cincinnati
39061,2023-05-01,942,0.841,1120,0.079,cincinnati
39061,2023-06-01,1189,1.032,1151.6,0.1,cincinnati
39061,2023-07-01,1048,0.813,1289.6,0.088,cincinnati
39061,2023-08-01,1406,1.184,1187.6,0.118,cincinnati
39061,2023-09-01,1093,0.923,1184,0.092,cincinnati
39061,2023-10-01,1165,1.044,1115.4,0.098,cincinnati
39061,2023-11-01,1000,1.042,959.4,0.084,cincinnati
39061,2023-12-01,1155,1.145,1008.4,0.097,cincinnati
39061,2024-01-01,1079,0.95,1136.2,0.09,cincinnati
39061,2024-02-01,1280,1.501,852.6,0.107,cincinnati
39061,2024-03-01,889,1.066,834.2,0.075,cincinnati
39061,2024-04-01,1039,1.083,959.4,0.087,cincinnati
39061,2024-05-01,1283,1.146,1120,0.108,cincinnati
39061,2024-06-01,1224,1.063,1151.6,0.103,cincinnati
39061,2024-07-01,1255,0.973,1289.6,0.105,cincinnati
39035,2020-01-01,658,1.169,562.75,0.076,cleveland
39035,2020-02-01,593,1.098,540,0.068,cleveland
39035,2020-03-01,223,0.429,519.25,0.026,cleveland
39035,2020-04-01,1,0.002,524.5,0,cleveland
39035,2020-05-01,2,0.003,634,0,cleveland
39035,2020-06-01,509,0.817,622.75,0.059,cleveland
39035,2020-07-01,416,0.653,637.25,0.048,cleveland
39035,2020-08-01,439,0.659,666.25,0.051,cleveland
39035,2020-09-01,323,0.515,626.75,0.037,cleveland
39035,2020-10-01,382,0.59,647.75,0.044,cleveland
39035,2020-11-01,332,0.643,516,0.038,cleveland
39035,2020-12-01,437,0.825,529.75,0.05,cleveland
39035,2021-01-01,397,0.705,562.75,0.046,cleveland
39035,2021-02-01,322,0.602,535.25,0.037,cleveland
39035,2021-03-01,423,0.815,519.25,0.049,cleveland
39035,2021-04-01,237,0.452,524.5,0.027,cleveland
39035,2021-05-01,244,0.385,634,0.028,cleveland
39035,2021-06-01,304,0.488,622.75,0.035,cleveland
39035,2021-07-01,332,0.521,637.25,0.038,cleveland
39035,2021-08-01,377,0.566,666.25,0.043,cleveland
39035,2021-09-01,441,0.704,626.75,0.051,cleveland
39035,2021-10-01,421,0.65,647.75,0.048,cleveland
39035,2021-11-01,392,0.76,516,0.045,cleveland
39035,2021-12-01,345,0.651,529.75,0.04,cleveland
39035,2022-01-01,403,0.716,562.75,0.046,cleveland
39035,2022-02-01,344,0.643,535.25,0.04,cleveland
39035,2022-03-01,419,0.807,519.25,0.048,cleveland
39035,2022-04-01,364,0.694,524.5,0.042,cleveland
39035,2022-05-01,357,0.563,634,0.041,cleveland
39035,2022-06-01,449,0.721,622.75,0.052,cleveland
39035,2022-07-01,418,0.656,637.25,0.048,cleveland
39035,2022-08-01,525,0.788,666.25,0.06,cleveland
39035,2022-09-01,676,1.079,626.75,0.078,cleveland
39035,2022-10-01,602,0.929,647.75,0.069,cleveland
39035,2022-11-01,548,1.062,516,0.063,cleveland
39035,2022-12-01,525,0.991,529.75,0.06,cleveland
39035,2023-01-01,497,0.883,562.75,0.057,cleveland
39035,2023-02-01,642,1.199,535.25,0.074,cleveland
39035,2023-03-01,475,0.915,519.25,0.055,cleveland
39035,2023-04-01,441,0.841,524.5,0.051,cleveland
39035,2023-05-01,520,0.82,634,0.06,cleveland
39035,2023-06-01,593,0.952,622.75,0.068,cleveland
39035,2023-07-01,551,0.865,637.25,0.063,cleveland
39035,2023-08-01,597,0.896,666.25,0.069,cleveland
39035,2023-09-01,579,0.924,626.75,0.067,cleveland
39035,2023-10-01,561,0.866,647.75,0.065,cleveland
39035,2023-11-01,528,1.023,516,0.061,cleveland
39035,2023-12-01,532,1.004,529.75,0.061,cleveland
39035,2024-01-01,566,1.006,562.75,0.065,cleveland
39035,2024-02-01,543,1.006,540,0.062,cleveland
39035,2024-03-01,377,0.726,519.25,0.043,cleveland
39035,2024-04-01,428,0.816,524.5,0.049,cleveland
39035,2024-05-01,456,0.719,634,0.052,cleveland
39035,2024-06-01,477,0.766,622.75,0.055,cleveland
39035,2024-07-01,520,0.816,637.25,0.06,cleveland
39049,2020-01-01,1578,0.974,1620.66666666667,0.074,columbus
39049,2020-02-01,1380,1.025,1346.33333333333,0.064,columbus
39049,2020-03-01,823,0.508,1620.66666666667,0.038,columbus
39049,2020-04-01,297,0.216,1375.66666666667,0.014,columbus
39049,2020-05-01,394,0.243,1622.33333333333,0.018,columbus
39049,2020-06-01,682,0.48,1420,0.032,columbus
39049,2020-07-01,768,0.465,1651,0.036,columbus
39049,2020-08-01,978,0.588,1663.33333333333,0.046,columbus
39049,2020-09-01,1399,0.748,1871.33333333333,0.065,columbus
39049,2020-10-01,1321,0.749,1764,0.062,columbus
39049,2020-11-01,840,0.835,1006.33333333333,0.039,columbus
39049,2020-12-01,1657,1.22,1358,0.077,columbus
39049,2021-01-01,926,0.571,1620.66666666667,0.043,columbus
39049,2021-02-01,825,0.618,1335.66666666667,0.039,columbus
39049,2021-03-01,1666,1.028,1620.66666666667,0.078,columbus
39049,2021-04-01,1032,0.75,1375.66666666667,0.048,columbus
39049,2021-05-01,930,0.573,1622.33333333333,0.043,columbus
39049,2021-06-01,1208,0.851,1420,0.056,columbus
39049,2021-07-01,1535,0.93,1651,0.072,columbus
39049,2021-08-01,1477,0.888,1663.33333333333,0.069,columbus
39049,2021-09-01,1420,0.759,1871.33333333333,0.066,columbus
39049,2021-10-01,1481,0.84,1764,0.069,columbus
39049,2021-11-01,1294,1.286,1006.33333333333,0.06,columbus
39049,2021-12-01,1640,1.208,1358,0.077,columbus
39049,2022-01-01,1664,1.027,1620.66666666667,0.078,columbus
39049,2022-02-01,1549,1.16,1335.66666666667,0.072,columbus
39049,2022-03-01,1647,1.016,1620.66666666667,0.077,columbus
39049,2022-04-01,1427,1.037,1375.66666666667,0.067,columbus
39049,2022-05-01,1716,1.058,1622.33333333333,0.08,columbus
39049,2022-06-01,1631,1.149,1420,0.076,columbus
39049,2022-07-01,1827,1.107,1651,0.085,columbus
39049,2022-08-01,1887,1.134,1663.33333333333,0.088,columbus
39049,2022-09-01,2047,1.094,1871.33333333333,0.096,columbus
39049,2022-10-01,2061,1.168,1764,0.096,columbus
39049,2022-11-01,1743,1.732,1006.33333333333,0.081,columbus
39049,2022-12-01,1634,1.203,1358,0.076,columbus
39049,2023-01-01,2030,1.253,1620.66666666667,0.095,columbus
39049,2023-02-01,1986,1.487,1335.66666666667,0.093,columbus
39049,2023-03-01,1887,1.164,1620.66666666667,0.088,columbus
39049,2023-04-01,1640,1.192,1375.66666666667,0.077,columbus
39049,2023-05-01,1983,1.222,1622.33333333333,0.093,columbus
39049,2023-06-01,2134,1.503,1420,0.1,columbus
39049,2023-07-01,2047,1.24,1651,0.096,columbus
39049,2023-08-01,2438,1.466,1663.33333333333,0.114,columbus
39049,2023-09-01,1983,1.06,1871.33333333333,0.093,columbus
39049,2023-10-01,2162,1.226,1764,0.101,columbus
39049,2023-11-01,1796,1.785,1006.33333333333,0.084,columbus
39049,2023-12-01,1676,1.234,1358,0.078,columbus
39049,2024-01-01,2767,1.707,1620.66666666667,0.129,columbus
39049,2024-02-01,2131,1.583,1346.33333333333,0.099,columbus
39049,2024-03-01,1652,1.019,1620.66666666667,0.077,columbus
39049,2024-04-01,1865,1.356,1375.66666666667,0.087,columbus
39049,2024-05-01,2624,1.617,1622.33333333333,0.123,columbus
39049,2024-06-01,1989,1.401,1420,0.093,columbus
39049,2024-07-01,2461,1.491,1651,0.115,columbus
09,2020-01-01,1643,0.952,1725.33333333333,0.041,connecticut
09,2020-02-01,1447,0.932,1552,0.036,connecticut
09,2020-03-01,1236,0.839,1472.33333333333,0.031,connecticut
09,2020-04-01,167,0.126,1326.66666666667,0.004,connecticut
09,2020-05-01,23,0.014,1598.33333333333,0.001,connecticut
09,2020-06-01,28,0.017,1692,0.001,connecticut
09,2020-07-01,154,0.084,1834.33333333333,0.004,connecticut
09,2020-08-01,135,0.071,1902.66666666667,0.003,connecticut
09,2020-09-01,193,0.112,1720.33333333333,0.005,connecticut
09,2020-10-01,301,0.161,1865.33333333333,0.008,connecticut
09,2020-11-01,469,0.304,1542,0.012,connecticut
09,2020-12-01,541,0.357,1517.33333333333,0.014,connecticut
09,2021-01-01,550,0.319,1725.33333333333,0.014,connecticut
09,2021-02-01,595,0.383,1552,0.015,connecticut
09,2021-03-01,878,0.596,1472.33333333333,0.022,connecticut
09,2021-04-01,727,0.548,1326.66666666667,0.018,connecticut
