month,month_last_day,month_filings,avg_filings,percentage_diff
January,,6309,5393.5,1.16974135533513
February,,5529,4113,1.34427425237053
March,,3073,3592.75,0.855333658061374
April,,601,3678,0.163404023926047
May,02/05/2020,20,179.25,0.111576011157601
