type,GEOID,racial_majority,month,filings_2020,filings_avg,last_updated
County,25025,Other,06/2022,64,322.2,2023-04-08
County,25025,Other,07/2022,49,387.041666666667,2023-04-08
County,25025,Other,08/2022,111,420.55,2023-04-08
County,25025,Other,09/2022,94,302.05,2023-04-08
County,25025,Other,10/2022,129,344.708333333333,2023-04-08
County,25025,Other,11/2022,77,319.45,2023-04-08
County,25025,Other,12/2022,71,268.45,2023-04-08
County,25025,Other,01/2023,42,336,2023-04-08
County,25025,Other,02/2023,176,342.2,2023-04-08
County,25025,Other,03/2023,331,328.8,2023-04-08
County,25025,Other,04/2023,25,77.125,2023-04-08
County,sealed,,01/2020,11,0.9,2023-04-08
County,sealed,,02/2020,6,0.4,2023-04-08
County,sealed,,03/2020,12,0.6,2023-04-08
County,sealed,,04/2020,1,0.45,2023-04-08
County,sealed,,05/2020,0,0.666666666666667,2023-04-08
County,sealed,,06/2020,1,0.35,2023-04-08
County,sealed,,07/2020,1,1.26666666666667,2023-04-08
County,sealed,,08/2020,3,0.458333333333333,2023-04-08
County,sealed,,09/2020,0,0.4,2023-04-08
County,sealed,,10/2020,22,0.2,2023-04-08
County,sealed,,11/2020,202,1.13333333333333,2023-04-08
County,sealed,,12/2020,252,1.25,2023-04-08
County,sealed,,01/2021,234,1.1,2023-04-08
County,sealed,,02/2021,128,0.6,2023-04-08
County,sealed,,03/2021,369,0.6,2023-04-08
County,sealed,,04/2021,178,0.45,2023-04-08
County,sealed,,05/2021,35,0.625,2023-04-08
County,sealed,,06/2021,21,0.35,2023-04-08
County,sealed,,07/2021,126,1.21666666666667,2023-04-08
County,sealed,,08/2021,147,0.45,2023-04-08
County,sealed,,09/2021,140,0.35,2023-04-08
County,sealed,,10/2021,134,0.25,2023-04-08
County,sealed,,11/2021,180,0.966666666666667,2023-04-08
County,sealed,,12/2021,240,1.1,2023-04-08
County,sealed,,01/2022,209,0.875,2023-04-08
County,sealed,,02/2022,111,0.55,2023-04-08
County,sealed,,03/2022,149,0.6,2023-04-08
County,sealed,,04/2022,271,0.45,2023-04-08
County,sealed,,05/2022,352,0.65,2023-04-08
County,sealed,,06/2022,290,0.35,2023-04-08
County,sealed,,07/2022,329,1.36111111111111,2023-04-08
County,sealed,,08/2022,313,0.45,2023-04-08
County,sealed,,09/2022,334,0.35,2023-04-08
County,sealed,,10/2022,500,0.208333333333333,2023-04-08
County,sealed,,11/2022,516,0.916666666666667,2023-04-08
County,sealed,,12/2022,485,1.1,2023-04-08
County,sealed,,01/2023,603,0.95,2023-04-08
County,sealed,,02/2023,335,0.5,2023-04-08
County,sealed,,03/2023,84,0.6,2023-04-08
County,sealed,,04/2023,21,0.375,2023-04-08
