type,GEOID,month,filings_2020,filings_avg,filings_avg_prepandemic_baseline,last_updated
Census Tract,27049080101,12/2022,1,1.5,0.5,NA
Census Tract,27049080101,01/2023,0,0,0.75,NA
Census Tract,27049080101,02/2023,1,1,0.5,NA
Census Tract,27049080101,03/2023,1,0.5,0.875,NA
Census Tract,27049080101,04/2023,1,0.5,1.125,NA
Census Tract,27049080101,05/2023,1,0.5,0.625,NA
Census Tract,27049080101,06/2023,0,0,0.5,NA
Census Tract,27049080101,07/2023,1,1.5,0.5,NA
Census Tract,27049080101,08/2023,0,0,1.125,NA
Census Tract,27049080101,09/2023,0,0,0.875,NA
Census Tract,27049080101,10/2023,0,0,0.75,NA
Census Tract,27049080101,11/2023,0,0,0.625,NA
Census Tract,27049080101,12/2023,2,1.5,0.5,NA
Census Tract,27049080101,01/2024,0,0,0.75,NA
Census Tract,27049080101,02/2024,1,1,0.5,NA
Census Tract,27049080101,03/2024,0,0.5,0.875,NA
Census Tract,27049080101,04/2024,0,0.5,1.125,NA
Census Tract,27049080101,05/2024,0,0.5,0.625,NA
Census Tract,27049080101,06/2024,0,0,0.5,NA
Census Tract,27049080101,07/2024,1,1.5,0.5,NA
Census Tract,27049080101,08/2024,0,0,1.125,NA
Census Tract,27049080101,09/2024,0,0,0.875,NA
Census Tract,27049080101,10/2024,0,0,0.75,NA
Census Tract,27049080101,11/2024,0,0,0.625,NA
Census Tract,27049080101,12/2024,1,1.5,0.5,NA
Census Tract,27049080101,01/2025,0,0,0.75,NA
Census Tract,27049080101,02/2025,0,1,0.5,NA
Census Tract,27049080101,03/2025,0,0.5,0.875,NA
Census Tract,27049080101,04/2025,1,0.5,1.125,NA
Census Tract,27049080101,05/2025,1,0.5,0.625,NA
Census Tract,27049080101,06/2025,0,0,0.5,NA
Census Tract,27049080101,07/2025,0,1.5,0.5,NA
Census Tract,27049080101,08/2025,1,0,1.125,NA
Census Tract,27049080101,09/2025,2,0,0.875,NA
Census Tract,27049080101,10/2025,1,0,0.75,NA
Census Tract,27049080101,11/2025,0,0,0.625,NA
Census Tract,27049080101,12/2025,1,1.5,0.5,NA
Census Tract,27049080101,01/2026,0,0,,NA
Census Tract,27049080101,02/2026,0,0.5,,14/02/2026
Census Tract,27049080102,01/2020,2,1.5,1.125,NA
Census Tract,27049080102,02/2020,1,0.5,0.25,NA
Census Tract,27049080102,03/2020,0,0.5,0.75,NA
Census Tract,27049080102,04/2020,0,2,0.75,NA
Census Tract,27049080102,05/2020,0,2.5,1.375,NA
Census Tract,27049080102,06/2020,0,2.5,1.5,NA
Census Tract,27049080102,07/2020,0,1,2.25,NA
Census Tract,27049080102,08/2020,0,3,1.5,NA
Census Tract,27049080102,09/2020,0,0.5,0.625,NA
Census Tract,27049080102,10/2020,0,2.5,0.875,NA
Census Tract,27049080102,11/2020,0,1.5,1.25,NA
Census Tract,27049080102,12/2020,0,1,0.5,NA
Census Tract,27049080102,01/2021,0,1.5,1.125,NA
Census Tract,27049080102,02/2021,0,0.5,0.25,NA
Census Tract,27049080102,03/2021,0,0.5,0.75,NA
Census Tract,27049080102,04/2021,0,2,0.75,NA
Census Tract,27049080102,05/2021,1,2.5,1.375,NA
Census Tract,27049080102,06/2021,1,2.5,1.5,NA
Census Tract,27049080102,07/2021,1,1,2.25,NA
Census Tract,27049080102,08/2021,0,3,1.5,NA
Census Tract,27049080102,09/2021,0,0.5,0.625,NA
Census Tract,27049080102,10/2021,0,2.5,0.875,NA
Census Tract,27049080102,11/2021,0,1.5,1.25,NA
Census Tract,27049080102,12/2021,0,1,0.5,NA
Census Tract,27049080102,01/2022,0,1.5,1.125,NA
Census Tract,27049080102,02/2022,0,0.5,0.25,NA
Census Tract,27049080102,03/2022,1,0.5,0.75,NA
Census Tract,27049080102,04/2022,1,2,0.75,NA
Census Tract,27049080102,05/2022,0,2.5,1.375,NA
Census Tract,27049080102,06/2022,2,2.5,1.5,NA
Census Tract,27049080102,07/2022,2,1,2.25,NA
Census Tract,27049080102,08/2022,2,3,1.5,NA
Census Tract,27049080102,09/2022,1,0.5,0.625,NA
Census Tract,27049080102,10/2022,1,2.5,0.875,NA
Census Tract,27049080102,11/2022,1,1.5,1.25,NA
Census Tract,27049080102,12/2022,2,1,0.5,NA
Census Tract,27049080102,01/2023,0,1.5,1.125,NA
Census Tract,27049080102,02/2023,0,0.5,0.25,NA
Census Tract,27049080102,03/2023,1,0.5,0.75,NA
Census Tract,27049080102,04/2023,2,2,0.75,NA
Census Tract,27049080102,05/2023,2,2.5,1.375,NA
Census Tract,27049080102,06/2023,2,2.5,1.5,NA
Census Tract,27049080102,07/2023,1,1,2.25,NA
Census Tract,27049080102,08/2023,3,3,1.5,NA
Census Tract,27049080102,09/2023,0,0.5,0.625,NA
Census Tract,27049080102,10/2023,3,2.5,0.875,NA
Census Tract,27049080102,11/2023,2,1.5,1.25,NA
Census Tract,27049080102,12/2023,1,1,0.5,NA
Census Tract,27049080102,01/2024,3,1.5,1.125,NA
Census Tract,27049080102,02/2024,1,0.5,0.25,NA
Census Tract,27049080102,03/2024,0,0.5,0.75,NA
Census Tract,27049080102,04/2024,2,2,0.75,NA
Census Tract,27049080102,05/2024,3,2.5,1.375,NA
Census Tract,27049080102,06/2024,2,2.5,1.5,NA
Census Tract,27049080102,07/2024,1,1,2.25,NA
Census Tract,27049080102,08/2024,2,3,1.5,NA
Census Tract,27049080102,09/2024,1,0.5,0.625,NA
Census Tract,27049080102,10/2024,2,2.5,0.875,NA
Census Tract,27049080102,11/2024,0,1.5,1.25,NA
Census Tract,27049080102,12/2024,1,1,0.5,NA
Census Tract,27049080102,01/2025,3,1.5,1.125,NA
Census Tract,27049080102,02/2025,4,0.5,0.25,NA
Census Tract,27049080102,03/2025,2,0.5,0.75,NA
Census Tract,27049080102,04/2025,1,2,0.75,NA
Census Tract,27049080102,05/2025,1,2.5,1.375,NA
Census Tract,27049080102,06/2025,1,2.5,1.5,NA
Census Tract,27049080102,07/2025,1,1,2.25,NA
Census Tract,27049080102,08/2025,2,3,1.5,NA
Census Tract,27049080102,09/2025,2,0.5,0.625,NA
Census Tract,27049080102,10/2025,0,2.5,0.875,NA
Census Tract,27049080102,11/2025,2,1.5,1.25,NA
Census Tract,27049080102,12/2025,0,1,0.5,NA
Census Tract,27049080102,01/2026,2,1.5,,NA
Census Tract,27049080102,02/2026,0,0.5,,14/02/2026
Census Tract,27049080201,01/2020,2,0.5,1.625,NA
Census Tract,27049080201,02/2020,2,2.5,1.875,NA
Census Tract,27049080201,03/2020,0,0.5,2,NA
Census Tract,27049080201,04/2020,0,1.5,1.625,NA
Census Tract,27049080201,05/2020,0,1.5,1.375,NA
Census Tract,27049080201,06/2020,0,1.5,1.875,NA
Census Tract,27049080201,07/2020,0,0,1.75,NA
Census Tract,27049080201,08/2020,0,2,1.875,NA
Census Tract,27049080201,09/2020,0,2,1.125,NA
Census Tract,27049080201,10/2020,0,0.5,1.125,NA
Census Tract,27049080201,11/2020,1,1,1,NA
Census Tract,27049080201,12/2020,0,1,1,NA
Census Tract,27049080201,01/2021,1,0.5,1.625,NA
Census Tract,27049080201,02/2021,0,2.5,1.875,NA
Census Tract,27049080201,03/2021,0,0.5,2,NA
Census Tract,27049080201,04/2021,0,1.5,1.625,NA
Census Tract,27049080201,05/2021,0,1.5,1.375,NA
Census Tract,27049080201,06/2021,0,1.5,1.875,NA
Census Tract,27049080201,07/2021,0,0,1.75,NA
Census Tract,27049080201,08/2021,0,2,1.875,NA
Census Tract,27049080201,09/2021,0,2,1.125,NA
Census Tract,27049080201,10/2021,0,0.5,1.125,NA
Census Tract,27049080201,11/2021,1,1,1,NA
Census Tract,27049080201,12/2021,1,1,1,NA
Census Tract,27049080201,01/2022,0,0.5,1.625,NA
Census Tract,27049080201,02/2022,2,2.5,1.875,NA
Census Tract,27049080201,03/2022,0,0.5,2,NA
Census Tract,27049080201,04/2022,1,1.5,1.625,NA
Census Tract,27049080201,05/2022,2,1.5,1.375,NA
Census Tract,27049080201,06/2022,4,1.5,1.875,NA
Census Tract,27049080201,07/2022,0,0,1.75,NA
Census Tract,27049080201,08/2022,2,2,1.875,NA
Census Tract,27049080201,09/2022,2,2,1.125,NA
Census Tract,27049080201,10/2022,1,0.5,1.125,NA
Census Tract,27049080201,11/2022,0,1,1,NA
Census Tract,27049080201,12/2022,1,1,1,NA
Census Tract,27049080201,01/2023,1,0.5,1.625,NA
Census Tract,27049080201,02/2023,2,2.5,1.875,NA
Census Tract,27049080201,03/2023,1,0.5,2,NA
Census Tract,27049080201,04/2023,3,1.5,1.625,NA
Census Tract,27049080201,05/2023,1,1.5,1.375,NA
Census Tract,27049080201,06/2023,3,1.5,1.875,NA
Census Tract,27049080201,07/2023,0,0,1.75,NA
Census Tract,27049080201,08/2023,0,2,1.875,NA
Census Tract,27049080201,09/2023,3,2,1.125,NA
Census Tract,27049080201,10/2023,0,0.5,1.125,NA
Census Tract,27049080201,11/2023,1,1,1,NA
Census Tract,27049080201,12/2023,0,1,1,NA
Census Tract,27049080201,01/2024,0,0.5,1.625,NA
Census Tract,27049080201,02/2024,2,2.5,1.875,NA
Census Tract,27049080201,03/2024,1,0.5,2,NA
Census Tract,27049080201,04/2024,0,1.5,1.625,NA
Census Tract,27049080201,05/2024,2,1.5,1.375,NA
Census Tract,27049080201,06/2024,0,1.5,1.875,NA
Census Tract,27049080201,07/2024,0,0,1.75,NA
Census Tract,27049080201,08/2024,4,2,1.875,NA
Census Tract,27049080201,09/2024,1,2,1.125,NA
Census Tract,27049080201,10/2024,1,0.5,1.125,NA
Census Tract,27049080201,11/2024,1,1,1,NA
Census Tract,27049080201,12/2024,1,1,1,NA
Census Tract,27049080201,01/2025,0,0.5,1.625,NA
Census Tract,27049080201,02/2025,0,2.5,1.875,NA
Census Tract,27049080201,03/2025,0,0.5,2,NA
Census Tract,27049080201,04/2025,0,1.5,1.625,NA
Census Tract,27049080201,05/2025,0,1.5,1.375,NA
Census Tract,27049080201,06/2025,0,1.5,1.875,NA
Census Tract,27049080201,07/2025,1,0,1.75,NA
Census Tract,27049080201,08/2025,0,2,1.875,NA
Census Tract,27049080201,09/2025,1,2,1.125,NA
Census Tract,27049080201,10/2025,0,0.5,1.125,NA
Census Tract,27049080201,11/2025,0,1,1,NA
Census Tract,27049080201,12/2025,0,1,1,NA
Census Tract,27049080201,01/2026,2,0.5,,NA
Census Tract,27049080201,02/2026,0,1,,14/02/2026
Census Tract,27049080202,01/2020,0,1,0.625,NA
Census Tract,27049080202,02/2020,0,2,0.375,NA
Census Tract,27049080202,03/2020,0,1.5,0.875,NA
Census Tract,27049080202,04/2020,0,0,0.25,NA
Census Tract,27049080202,05/2020,0,0,0.875,NA
Census Tract,27049080202,06/2020,0,0,0.625,NA
Census Tract,27049080202,07/2020,0,0.5,1.125,NA
Census Tract,27049080202,08/2020,0,0.5,1.125,NA
Census Tract,27049080202,09/2020,1,0.5,0.75,NA
Census Tract,27049080202,10/2020,0,0.5,0.625,NA
Census Tract,27049080202,11/2020,0,0.5,0.875,NA
Census Tract,27049080202,12/2020,0,0.5,0.625,NA
Census Tract,27049080202,01/2021,0,1,0.625,NA
Census Tract,27049080202,02/2021,0,2,0.375,NA
Census Tract,27049080202,03/2021,0,1.5,0.875,NA
Census Tract,27049080202,04/2021,0,0,0.25,NA
Census Tract,27049080202,05/2021,0,0,0.875,NA
Census Tract,27049080202,06/2021,0,0,0.625,NA
Census Tract,27049080202,07/2021,0,0.5,1.125,NA
Census Tract,27049080202,08/2021,0,0.5,1.125,NA
Census Tract,27049080202,09/2021,0,0.5,0.75,NA
Census Tract,27049080202,10/2021,1,0.5,0.625,NA
Census Tract,27049080202,11/2021,1,0.5,0.875,NA
Census Tract,27049080202,12/2021,1,0.5,0.625,NA
Census Tract,27049080202,01/2022,0,1,0.625,NA
Census Tract,27049080202,02/2022,0,2,0.375,NA
Census Tract,27049080202,03/2022,3,1.5,0.875,NA
Census Tract,27049080202,04/2022,0,0,0.25,NA
Census Tract,27049080202,05/2022,2,0,0.875,NA
Census Tract,27049080202,06/2022,3,0,0.625,NA
Census Tract,27049080202,07/2022,1,0.5,1.125,NA
Census Tract,27049080202,08/2022,0,0.5,1.125,NA
Census Tract,27049080202,09/2022,2,0.5,0.75,NA
Census Tract,27049080202,10/2022,1,0.5,0.625,NA
Census Tract,27049080202,11/2022,0,0.5,0.875,NA
Census Tract,27049080202,12/2022,0,0.5,0.625,NA
Census Tract,27049080202,01/2023,2,1,0.625,NA
Census Tract,27049080202,02/2023,3,2,0.375,NA
Census Tract,27049080202,03/2023,3,1.5,0.875,NA
Census Tract,27049080202,04/2023,0,0,0.25,NA
Census Tract,27049080202,05/2023,0,0,0.875,NA
Census Tract,27049080202,06/2023,0,0,0.625,NA
Census Tract,27049080202,07/2023,0,0.5,1.125,NA
Census Tract,27049080202,08/2023,1,0.5,1.125,NA
Census Tract,27049080202,09/2023,0,0.5,0.75,NA
Census Tract,27049080202,10/2023,0,0.5,0.625,NA
Census Tract,27049080202,11/2023,0,0.5,0.875,NA
Census Tract,27049080202,12/2023,1,0.5,0.625,NA
Census Tract,27049080202,01/2024,0,1,0.625,NA
Census Tract,27049080202,02/2024,0,2,0.375,NA
Census Tract,27049080202,03/2024,0,1.5,0.875,NA
Census Tract,27049080202,04/2024,0,0,0.25,NA
Census Tract,27049080202,05/2024,0,0,0.875,NA
Census Tract,27049080202,06/2024,0,0,0.625,NA
Census Tract,27049080202,07/2024,1,0.5,1.125,NA
Census Tract,27049080202,08/2024,0,0.5,1.125,NA
Census Tract,27049080202,09/2024,1,0.5,0.75,NA
Census Tract,27049080202,10/2024,0,0.5,0.625,NA
Census Tract,27049080202,11/2024,1,0.5,0.875,NA
Census Tract,27049080202,12/2024,0,0.5,0.625,NA
Census Tract,27049080202,01/2025,0,1,0.625,NA
Census Tract,27049080202,02/2025,2,2,0.375,NA
Census Tract,27049080202,03/2025,1,1.5,0.875,NA
Census Tract,27049080202,04/2025,1,0,0.25,NA
Census Tract,27049080202,05/2025,2,0,0.875,NA
Census Tract,27049080202,06/2025,1,0,0.625,NA
Census Tract,27049080202,07/2025,3,0.5,1.125,NA
Census Tract,27049080202,08/2025,0,0.5,1.125,NA
Census Tract,27049080202,09/2025,0,0.5,0.75,NA
Census Tract,27049080202,10/2025,1,0.5,0.625,NA
Census Tract,27049080202,11/2025,0,0.5,0.875,NA
Census Tract,27049080202,12/2025,0,0.5,0.625,NA
Census Tract,27049080202,01/2026,2,1,,NA
Census Tract,27049080202,02/2026,0,0,,14/02/2026
Census Tract,27049080300,01/2020,0,0,0.75,NA
Census Tract,27049080300,02/2020,2,0,0.5,NA
Census Tract,27049080300,03/2020,0,0,0.375,NA
Census Tract,27049080300,04/2020,0,0,0.25,NA
Census Tract,27049080300,05/2020,0,0.5,1,NA
Census Tract,27049080300,06/2020,0,0,0.375,NA
Census Tract,27049080300,07/2020,0,1,0.125,NA
Census Tract,27049080300,08/2020,0,0,0.25,NA
Census Tract,27049080300,09/2020,0,1,0.5,NA
Census Tract,27049080300,10/2020,0,0.5,0.25,NA
Census Tract,27049080300,11/2020,0,1,0.375,NA
Census Tract,27049080300,12/2020,0,0,0.25,NA
Census Tract,27049080300,01/2021,0,0,0.75,NA
Census Tract,27049080300,02/2021,0,0,0.5,NA
Census Tract,27049080300,03/2021,0,0,0.375,NA
Census Tract,27049080300,04/2021,0,0,0.25,NA
Census Tract,27049080300,05/2021,1,0.5,1,NA
Census Tract,27049080300,06/2021,0,0,0.375,NA
Census Tract,27049080300,07/2021,0,1,0.125,NA
Census Tract,27049080300,08/2021,0,0,0.25,NA
Census Tract,27049080300,09/2021,0,1,0.5,NA
Census Tract,27049080300,10/2021,2,0.5,0.25,NA
Census Tract,27049080300,11/2021,0,1,0.375,NA
Census Tract,27049080300,12/2021,0,0,0.25,NA
Census Tract,27049080300,01/2022,2,0,0.75,NA
Census Tract,27049080300,02/2022,0,0,0.5,NA
Census Tract,27049080300,03/2022,1,0,0.375,NA
Census Tract,27049080300,04/2022,0,0,0.25,NA
Census Tract,27049080300,05/2022,0,0.5,1,NA
Census Tract,27049080300,06/2022,0,0,0.375,NA
Census Tract,27049080300,07/2022,1,1,0.125,NA
Census Tract,27049080300,08/2022,0,0,0.25,NA
Census Tract,27049080300,09/2022,1,1,0.5,NA
Census Tract,27049080300,10/2022,0,0.5,0.25,NA
Census Tract,27049080300,11/2022,0,1,0.375,NA
Census Tract,27049080300,12/2022,0,0,0.25,NA
Census Tract,27049080300,01/2023,0,0,0.75,NA
Census Tract,27049080300,02/2023,0,0,0.5,NA
Census Tract,27049080300,03/2023,0,0,0.375,NA
Census Tract,27049080300,04/2023,0,0,0.25,NA
Census Tract,27049080300,05/2023,1,0.5,1,NA
Census Tract,27049080300,06/2023,0,0,0.375,NA
Census Tract,27049080300,07/2023,1,1,0.125,NA
Census Tract,27049080300,08/2023,0,0,0.25,NA
Census Tract,27049080300,09/2023,1,1,0.5,NA
Census Tract,27049080300,10/2023,1,0.5,0.25,NA
Census Tract,27049080300,11/2023,1,1,0.375,NA
Census Tract,27049080300,12/2023,0,0,0.25,NA
Census Tract,27049080300,01/2024,0,0,0.75,NA
Census Tract,27049080300,02/2024,0,0,0.5,NA
Census Tract,27049080300,03/2024,0,0,0.375,NA
Census Tract,27049080300,04/2024,0,0,0.25,NA
Census Tract,27049080300,05/2024,0,0.5,1,NA
Census Tract,27049080300,06/2024,0,0,0.375,NA
Census Tract,27049080300,07/2024,1,1,0.125,NA
Census Tract,27049080300,08/2024,0,0,0.25,NA
Census Tract,27049080300,09/2024,0,1,0.5,NA
Census Tract,27049080300,10/2024,0,0.5,0.25,NA
Census Tract,27049080300,11/2024,1,1,0.375,NA
Census Tract,27049080300,12/2024,0,0,0.25,NA
Census Tract,27049080300,01/2025,0,0,0.75,NA
Census Tract,27049080300,02/2025,0,0,0.5,NA
Census Tract,27049080300,03/2025,0,0,0.375,NA
Census Tract,27049080300,04/2025,0,0,0.25,NA
Census Tract,27049080300,05/2025,0,0.5,1,NA
Census Tract,27049080300,06/2025,0,0,0.375,NA
Census Tract,27049080300,07/2025,0,1,0.125,NA
Census Tract,27049080300,08/2025,1,0,0.25,NA
Census Tract,27049080300,09/2025,1,1,0.5,NA
Census Tract,27049080300,10/2025,0,0.5,0.25,NA
Census Tract,27049080300,11/2025,0,1,0.375,NA
Census Tract,27049080300,12/2025,0,0,0.25,NA
Census Tract,27049080300,01/2026,0,0,,NA
Census Tract,27049080300,02/2026,0,0,,14/02/2026
Census Tract,27049080400,01/2020,1,1,0.75,NA
Census Tract,27049080400,02/2020,0,0,0.25,NA
Census Tract,27049080400,03/2020,0,0.5,0,NA
Census Tract,27049080400,04/2020,0,0.5,0.625,NA
Census Tract,27049080400,05/2020,0,0.5,0.5,NA
Census Tract,27049080400,06/2020,0,0,0.625,NA
Census Tract,27049080400,07/2020,0,0.5,0.75,NA
Census Tract,27049080400,08/2020,0,0,0.25,NA
Census Tract,27049080400,09/2020,0,0,1,NA
Census Tract,27049080400,10/2020,0,0,0.25,NA
Census Tract,27049080400,11/2020,0,0,1.125,NA
Census Tract,27049080400,12/2020,0,0,0.5,NA
Census Tract,27049080400,01/2021,0,1,0.75,NA
Census Tract,27049080400,02/2021,0,0,0.25,NA
Census Tract,27049080400,03/2021,0,0.5,0,NA
Census Tract,27049080400,04/2021,0,0.5,0.625,NA
Census Tract,27049080400,05/2021,1,0.5,0.5,NA
Census Tract,27049080400,06/2021,0,0,0.625,NA
Census Tract,27049080400,07/2021,1,0.5,0.75,NA
Census Tract,27049080400,08/2021,1,0,0.25,NA
Census Tract,27049080400,09/2021,0,0,1,NA
Census Tract,27049080400,10/2021,0,0,0.25,NA
Census Tract,27049080400,11/2021,1,0,1.125,NA
Census Tract,27049080400,12/2021,0,0,0.5,NA
Census Tract,27049080400,01/2022,0,1,0.75,NA
Census Tract,27049080400,02/2022,0,0,0.25,NA
Census Tract,27049080400,03/2022,1,0.5,0,NA
Census Tract,27049080400,04/2022,1,0.5,0.625,NA
Census Tract,27049080400,05/2022,0,0.5,0.5,NA
Census Tract,27049080400,06/2022,0,0,0.625,NA
Census Tract,27049080400,07/2022,0,0.5,0.75,NA
Census Tract,27049080400,08/2022,1,0,0.25,NA
Census Tract,27049080400,09/2022,0,0,1,NA
Census Tract,27049080400,10/2022,0,0,0.25,NA
Census Tract,27049080400,11/2022,0,0,1.125,NA
Census Tract,27049080400,12/2022,0,0,0.5,NA
Census Tract,27049080400,01/2023,1,1,0.75,NA
Census Tract,27049080400,02/2023,0,0,0.25,NA
Census Tract,27049080400,03/2023,0,0.5,0,NA
Census Tract,27049080400,04/2023,0,0.5,0.625,NA
Census Tract,27049080400,05/2023,1,0.5,0.5,NA
Census Tract,27049080400,06/2023,0,0,0.625,NA
Census Tract,27049080400,07/2023,0,0.5,0.75,NA
Census Tract,27049080400,08/2023,0,0,0.25,NA
Census Tract,27049080400,09/2023,0,0,1,NA
Census Tract,27049080400,10/2023,0,0,0.25,NA
Census Tract,27049080400,11/2023,0,0,1.125,NA
Census Tract,27049080400,12/2023,0,0,0.5,NA
Census Tract,27049080400,01/2024,1,1,0.75,NA
Census Tract,27049080400,02/2024,0,0,0.25,NA
Census Tract,27049080400,03/2024,1,0.5,0,NA
Census Tract,27049080400,04/2024,0,0.5,0.625,NA
Census Tract,27049080400,05/2024,0,0.5,0.5,NA
Census Tract,27049080400,06/2024,0,0,0.625,NA
Census Tract,27049080400,07/2024,1,0.5,0.75,NA
Census Tract,27049080400,08/2024,0,0,0.25,NA
Census Tract,27049080400,09/2024,0,0,1,NA
Census Tract,27049080400,10/2024,0,0,0.25,NA
Census Tract,27049080400,11/2024,0,0,1.125,NA
Census Tract,27049080400,12/2024,0,0,0.5,NA
Census Tract,27049080400,01/2025,0,1,0.75,NA
Census Tract,27049080400,02/2025,0,0,0.25,NA
Census Tract,27049080400,03/2025,1,0.5,0,NA
Census Tract,27049080400,04/2025,0,0.5,0.625,NA
Census Tract,27049080400,05/2025,0,0.5,0.5,NA
Census Tract,27049080400,06/2025,0,0,0.625,NA
Census Tract,27049080400,07/2025,0,0.5,0.75,NA
Census Tract,27049080400,08/2025,0,0,0.25,NA
Census Tract,27049080400,09/2025,0,0,1,NA
Census Tract,27049080400,10/2025,0,0,0.25,NA
Census Tract,27049080400,11/2025,0,0,1.125,NA
Census Tract,27049080400,12/2025,0,0,0.5,NA
Census Tract,27049080400,01/2026,0,1,,NA
Census Tract,27049080400,02/2026,0,0,,14/02/2026
Census Tract,27049080500,01/2020,0,0,0.625,NA
Census Tract,27049080500,02/2020,0,0,0.25,NA
Census Tract,27049080500,03/2020,0,1,0.5,NA
Census Tract,27049080500,04/2020,0,0,0.25,NA
Census Tract,27049080500,05/2020,0,0,0,NA
Census Tract,27049080500,06/2020,0,1,0.375,NA
Census Tract,27049080500,07/2020,0,0.5,0,NA
Census Tract,27049080500,08/2020,0,0.5,0.875,NA
Census Tract,27049080500,09/2020,0,0,0,NA
Census Tract,27049080500,10/2020,0,0.5,0.75,NA
Census Tract,27049080500,11/2020,0,0,0.375,NA
Census Tract,27049080500,12/2020,0,0,0.125,NA
Census Tract,27049080500,01/2021,0,0,0.625,NA
Census Tract,27049080500,02/2021,0,0,0.25,NA
Census Tract,27049080500,03/2021,0,1,0.5,NA
Census Tract,27049080500,04/2021,0,0,0.25,NA
Census Tract,27049080500,05/2021,0,0,0,NA
Census Tract,27049080500,06/2021,0,1,0.375,NA
Census Tract,27049080500,07/2021,0,0.5,0,NA
Census Tract,27049080500,08/2021,0,0.5,0.875,NA
Census Tract,27049080500,09/2021,0,0,0,NA
Census Tract,27049080500,10/2021,0,0.5,0.75,NA
Census Tract,27049080500,11/2021,0,0,0.375,NA
Census Tract,27049080500,12/2021,0,0,0.125,NA
Census Tract,27049080500,01/2022,0,0,0.625,NA
Census Tract,27049080500,02/2022,0,0,0.25,NA
Census Tract,27049080500,03/2022,0,1,0.5,NA
Census Tract,27049080500,04/2022,0,0,0.25,NA
Census Tract,27049080500,05/2022,1,0,0,NA
Census Tract,27049080500,06/2022,0,1,0.375,NA
Census Tract,27049080500,07/2022,0,0.5,0,NA
Census Tract,27049080500,08/2022,0,0.5,0.875,NA
Census Tract,27049080500,09/2022,0,0,0,NA
Census Tract,27049080500,10/2022,0,0.5,0.75,NA
Census Tract,27049080500,11/2022,0,0,0.375,NA
Census Tract,27049080500,12/2022,0,0,0.125,NA
Census Tract,27049080500,01/2023,0,0,0.625,NA
Census Tract,27049080500,02/2023,0,0,0.25,NA
Census Tract,27049080500,03/2023,0,1,0.5,NA
Census Tract,27049080500,04/2023,0,0,0.25,NA
Census Tract,27049080500,05/2023,0,0,0,NA
Census Tract,27049080500,06/2023,2,1,0.375,NA
Census Tract,27049080500,07/2023,0,0.5,0,NA
Census Tract,27049080500,08/2023,0,0.5,0.875,NA
Census Tract,27049080500,09/2023,0,0,0,NA
Census Tract,27049080500,10/2023,0,0.5,0.75,NA
Census Tract,27049080500,11/2023,0,0,0.375,NA
Census Tract,27049080500,12/2023,0,0,0.125,NA
Census Tract,27049080500,01/2024,0,0,0.625,NA
Census Tract,27049080500,02/2024,0,0,0.25,NA
Census Tract,27049080500,03/2024,1,1,0.5,NA
Census Tract,27049080500,04/2024,0,0,0.25,NA
Census Tract,27049080500,05/2024,0,0,0,NA
Census Tract,27049080500,06/2024,0,1,0.375,NA
Census Tract,27049080500,07/2024,0,0.5,0,NA
Census Tract,27049080500,08/2024,1,0.5,0.875,NA
Census Tract,27049080500,09/2024,0,0,0,NA
Census Tract,27049080500,10/2024,1,0.5,0.75,NA
Census Tract,27049080500,11/2024,0,0,0.375,NA
Census Tract,27049080500,12/2024,0,0,0.125,NA
Census Tract,27049080500,01/2025,0,0,0.625,NA
Census Tract,27049080500,02/2025,0,0,0.25,NA
Census Tract,27049080500,03/2025,0,1,0.5,NA
Census Tract,27049080500,04/2025,0,0,0.25,NA
Census Tract,27049080500,05/2025,0,0,0,NA
Census Tract,27049080500,06/2025,0,1,0.375,NA
Census Tract,27049080500,07/2025,0,0.5,0,NA
Census Tract,27049080500,08/2025,0,0.5,0.875,NA
Census Tract,27049080500,09/2025,0,0,0,NA
Census Tract,27049080500,10/2025,0,0.5,0.75,NA
Census Tract,27049080500,11/2025,0,0,0.375,NA
Census Tract,27049080500,12/2025,0,0,0.125,NA
Census Tract,27049080500,01/2026,0,0,,NA
Census Tract,27049080500,02/2026,0,0,,14/02/2026
Census Tract,27049080600,01/2020,1,2.5,1.75,NA
Census Tract,27049080600,02/2020,0,2,0.5,NA
Census Tract,27049080600,03/2020,1,1,0.75,NA
Census Tract,27049080600,04/2020,0,0,0.25,NA
Census Tract,27049080600,05/2020,0,1,0.625,NA
Census Tract,27049080600,06/2020,0,1.5,1.125,NA
Census Tract,27049080600,07/2020,0,0,1.25,NA
Census Tract,27049080600,08/2020,1,0.5,0.5,NA
Census Tract,27049080600,09/2020,0,1,1.375,NA
Census Tract,27049080600,10/2020,0,0,1.25,NA
Census Tract,27049080600,11/2020,0,0,0.875,NA
Census Tract,27049080600,12/2020,1,0.5,0.5,NA
Census Tract,27049080600,01/2021,1,2.5,1.75,NA
Census Tract,27049080600,02/2021,0,2,0.5,NA
Census Tract,27049080600,03/2021,0,1,0.75,NA
Census Tract,27049080600,04/2021,0,0,0.25,NA
Census Tract,27049080600,05/2021,0,1,0.625,NA
Census Tract,27049080600,06/2021,1,1.5,1.125,NA
Census Tract,27049080600,07/2021,0,0,1.25,NA
Census Tract,27049080600,08/2021,0,0.5,0.5,NA
Census Tract,27049080600,09/2021,0,1,1.375,NA
Census Tract,27049080600,10/2021,1,0,1.25,NA
