type,GEOID,racial_majority,week,week_date,filings_2020,filings_avg,last_updated
County,48167,White,1,2019-12-29,10,24,2023-04-08
County,48167,White,2,2020-01-05,72,93,2023-04-08
County,48167,White,3,2020-01-12,113,76,2023-04-08
County,48167,White,4,2020-01-19,48,26,2023-04-08
County,48167,White,5,2020-01-26,35,62,2023-04-08
County,48167,White,6,2020-02-02,32,65,2023-04-08
County,48167,White,7,2020-02-09,99,51,2023-04-08
County,48167,White,8,2020-02-16,51,44,2023-04-08
County,48167,White,9,2020-02-23,65,36,2023-04-08
County,48167,White,10,2020-03-01,42,39,2023-04-08
County,48167,White,11,2020-03-08,48,31,2023-04-08
County,48167,White,12,2020-03-15,15,41,2023-04-08
County,48167,White,13,2020-03-22,10,42,2023-04-08
County,48167,White,14,2020-03-29,1,29,2023-04-08
County,48167,White,15,2020-04-05,5,52,2023-04-08
County,48167,White,16,2020-04-12,1,60,2023-04-08
County,48167,White,17,2020-04-19,4,42,2023-04-08
County,48167,White,18,2020-04-26,9,24,2023-04-08
County,48167,White,19,2020-05-03,11,33,2023-04-08
County,48167,White,20,2020-05-10,20,64,2023-04-08
County,48167,White,21,2020-05-17,39,73,2023-04-08
County,48167,White,22,2020-05-24,33,30,2023-04-08
County,48167,White,23,2020-05-31,38,19,2023-04-08
County,48167,White,24,2020-06-07,53,71,2023-04-08
County,48167,White,25,2020-06-14,54,92,2023-04-08
County,48167,White,26,2020-06-21,40,36,2023-04-08
County,48167,White,27,2020-06-28,22,18,2023-04-08
County,48167,White,28,2020-07-05,39,55,2023-04-08
County,48167,White,29,2020-07-12,37,86,2023-04-08
County,48167,White,30,2020-07-19,24,65,2023-04-08
County,48167,White,31,2020-07-26,32,25,2023-04-08
County,48167,White,32,2020-08-02,30,36,2023-04-08
County,48167,White,33,2020-08-09,41,84,2023-04-08
County,48167,White,34,2020-08-16,45,68,2023-04-08
County,48167,White,35,2020-08-23,10,49,2023-04-08
County,48167,White,36,2020-08-30,72,22,2023-04-08
County,48167,White,37,2020-09-06,21,81,2023-04-08
County,48167,White,38,2020-09-13,30,75,2023-04-08
County,48167,White,39,2020-09-20,28,61,2023-04-08
County,48167,White,40,2020-09-27,25,68,2023-04-08
County,48167,White,41,2020-10-04,29,53,2023-04-08
County,48167,White,42,2020-10-11,37,78,2023-04-08
County,48167,White,43,2020-10-18,53,45,2023-04-08
County,48167,White,44,2020-10-25,37,22,2023-04-08
County,48167,White,45,2020-11-01,24,39,2023-04-08
County,48167,White,46,2020-11-08,36,109,2023-04-08
County,48167,White,47,2020-11-15,68,70,2023-04-08
County,48167,White,48,2020-11-22,13,24,2023-04-08
County,48167,White,49,2020-11-29,43,30,2023-04-08
County,48167,White,50,2020-12-06,43,75,2023-04-08
County,48167,White,51,2020-12-13,34,62,2023-04-08
County,48167,White,52,2020-12-20,41,16,2023-04-08
County,48167,White,53,2020-12-27,13,56,2023-04-08
County,48167,White,54,2021-01-03,47,98,2023-04-08
County,48167,White,55,2021-01-10,64,67,2023-04-08
County,48167,White,56,2021-01-17,42,35,2023-04-08
County,48167,White,57,2021-01-24,25,63,2023-04-08
County,48167,White,58,2021-01-31,29,46,2023-04-08
County,48167,White,59,2021-02-07,36,46,2023-04-08
