type,GEOID,racial_majority,week,week_date,filings_2020,filings_avg
Zip Code,78612,other,8,2020-02-16,0,0
Zip Code,78612,other,9,2020-02-23,0,0.166666666666667
Zip Code,78612,other,10,2020-03-01,0,0
Zip Code,78612,other,11,2020-03-08,0,0
Zip Code,78612,other,12,2020-03-15,0,0
Zip Code,78612,other,13,2020-03-22,0,0
Zip Code,78612,other,14,2020-03-29,0,0.166666666666667
Zip Code,78612,other,15,2020-04-05,0,0
Zip Code,78612,other,16,2020-04-12,0,0.166666666666667
Zip Code,78612,other,17,2020-04-19,0,0.166666666666667
Zip Code,78612,other,18,2020-04-26,0,0
Zip Code,78612,other,19,2020-05-03,0,0
Zip Code,78612,other,20,2020-05-10,0,0
Zip Code,78612,other,21,2020-05-17,0,0
Zip Code,78612,other,22,2020-05-24,0,0
Zip Code,78612,other,23,2020-05-31,0,0
Zip Code,78612,other,24,2020-06-07,0,0
Zip Code,78612,other,25,2020-06-14,0,0
Zip Code,78612,other,26,2020-06-21,0,0
Zip Code,78612,other,27,2020-06-28,0,0
Zip Code,78612,other,28,2020-07-05,0,0.166666666666667
Zip Code,78612,other,29,2020-07-12,0,0
Zip Code,78612,other,30,2020-07-19,0,0
Zip Code,78612,other,31,2020-07-26,0,0
Zip Code,78612,other,32,2020-08-02,0,0.166666666666667
Zip Code,78612,other,33,2020-08-09,0,0
Zip Code,78612,other,34,2020-08-16,0,0
Zip Code,78612,other,35,2020-08-23,0,0
Zip Code,78612,other,36,2020-08-30,0,0
Zip Code,78612,other,37,2020-09-06,0,0.5
Zip Code,78612,other,38,2020-09-13,0,0
Zip Code,78612,other,39,2020-09-20,0,0
Zip Code,78612,other,40,2020-09-27,0,0
Zip Code,78612,other,41,2020-10-04,0,0
Zip Code,78612,other,42,2020-10-11,0,0.333333333333333
Zip Code,78613,white,1,2019-12-29,0,0
Zip Code,78613,white,2,2020-01-05,0,0
Zip Code,78613,white,3,2020-01-12,0,0
Zip Code,78613,white,4,2020-01-19,1,0.166666666666667
Zip Code,78613,white,5,2020-01-26,0,0.166666666666667
Zip Code,78613,white,6,2020-02-02,0,0.166666666666667
Zip Code,78613,white,7,2020-02-09,1,0
Zip Code,78613,white,8,2020-02-16,0,0
Zip Code,78613,white,9,2020-02-23,0,0
Zip Code,78613,white,10,2020-03-01,0,0
Zip Code,78613,white,11,2020-03-08,0,0
Zip Code,78613,white,12,2020-03-15,0,0
Zip Code,78613,white,13,2020-03-22,0,0
Zip Code,78613,white,14,2020-03-29,0,0.166666666666667
Zip Code,78613,white,15,2020-04-05,0,0.166666666666667
Zip Code,78613,white,16,2020-04-12,0,0
Zip Code,78613,white,17,2020-04-19,0,0
Zip Code,78613,white,18,2020-04-26,0,0.333333333333333
Zip Code,78613,white,19,2020-05-03,0,0.166666666666667
Zip Code,78613,white,20,2020-05-10,0,0
Zip Code,78613,white,21,2020-05-17,0,0.166666666666667
Zip Code,78613,white,22,2020-05-24,0,0.166666666666667
Zip Code,78613,white,23,2020-05-31,1,0
Zip Code,78613,white,24,2020-06-07,0,0.5
Zip Code,78613,white,25,2020-06-14,0,0.166666666666667
Zip Code,78613,white,26,2020-06-21,0,0
Zip Code,78613,white,27,2020-06-28,0,0.166666666666667
Zip Code,78613,white,28,2020-07-05,0,0.333333333333333
Zip Code,78613,white,29,2020-07-12,0,0
Zip Code,78613,white,30,2020-07-19,0,0
Zip Code,78613,white,31,2020-07-26,0,0
Zip Code,78613,white,32,2020-08-02,0,0.166666666666667
Zip Code,78613,white,33,2020-08-09,0,0
Zip Code,78613,white,34,2020-08-16,0,0
Zip Code,78613,white,35,2020-08-23,0,0
Zip Code,78613,white,36,2020-08-30,0,0
Zip Code,78613,white,37,2020-09-06,0,0.333333333333333
Zip Code,78613,white,38,2020-09-13,0,0.166666666666667
Zip Code,78613,white,39,2020-09-20,0,0
Zip Code,78613,white,40,2020-09-27,0,0.166666666666667
Zip Code,78613,white,41,2020-10-04,0,0
Zip Code,78613,white,42,2020-10-11,0,0.166666666666667
Zip Code,78615,white,1,2019-12-29,0,0
Zip Code,78615,white,2,2020-01-05,0,0
Zip Code,78615,white,3,2020-01-12,0,0
Zip Code,78615,white,4,2020-01-19,0,0.333333333333333
Zip Code,78615,white,5,2020-01-26,0,0
Zip Code,78615,white,6,2020-02-02,0,0
Zip Code,78615,white,7,2020-02-09,0,0
Zip Code,78615,white,8,2020-02-16,0,0.166666666666667
Zip Code,78615,white,9,2020-02-23,0,0
Zip Code,78615,white,10,2020-03-01,0,0
Zip Code,78615,white,11,2020-03-08,0,0
Zip Code,78615,white,12,2020-03-15,0,0
Zip Code,78615,white,13,2020-03-22,0,0
Zip Code,78615,white,14,2020-03-29,0,0
Zip Code,78615,white,15,2020-04-05,0,0
Zip Code,78615,white,16,2020-04-12,0,0
Zip Code,78615,white,17,2020-04-19,0,0
Zip Code,78615,white,18,2020-04-26,0,0
Zip Code,78615,white,19,2020-05-03,0,0.166666666666667
Zip Code,78615,white,20,2020-05-10,0,0
Zip Code,78615,white,21,2020-05-17,0,0
Zip Code,78615,white,22,2020-05-24,0,0
Zip Code,78615,white,23,2020-05-31,0,0
Zip Code,78615,white,24,2020-06-07,0,0
Zip Code,78615,white,25,2020-06-14,0,0
Zip Code,78615,white,26,2020-06-21,0,0
Zip Code,78615,white,27,2020-06-28,0,0
Zip Code,78615,white,28,2020-07-05,0,0
Zip Code,78615,white,29,2020-07-12,0,0
Zip Code,78615,white,30,2020-07-19,0,0
Zip Code,78615,white,31,2020-07-26,0,0.166666666666667
Zip Code,78615,white,32,2020-08-02,0,0
Zip Code,78615,white,33,2020-08-09,0,0
Zip Code,78615,white,34,2020-08-16,0,0
Zip Code,78615,white,35,2020-08-23,0,0.166666666666667
Zip Code,78615,white,36,2020-08-30,0,0
Zip Code,78615,white,37,2020-09-06,0,0
Zip Code,78615,white,38,2020-09-13,0,0
Zip Code,78615,white,39,2020-09-20,0,0
Zip Code,78615,white,40,2020-09-27,0,0.166666666666667
Zip Code,78615,white,41,2020-10-04,0,0
Zip Code,78615,white,42,2020-10-11,0,0
Zip Code,78617,latinx,1,2019-12-29,1,0.333333333333333
Zip Code,78617,latinx,2,2020-01-05,4,1.66666666666667
Zip Code,78617,latinx,3,2020-01-12,2,3
Zip Code,78617,latinx,4,2020-01-19,1,2
Zip Code,78617,latinx,5,2020-01-26,0,2
Zip Code,78617,latinx,6,2020-02-02,0,2.5
Zip Code,78617,latinx,7,2020-02-09,4,1.66666666666667
Zip Code,78617,latinx,8,2020-02-16,2,2.83333333333333
Zip Code,78617,latinx,9,2020-02-23,4,2
Zip Code,78617,latinx,10,2020-03-01,0,1.33333333333333
Zip Code,78617,latinx,11,2020-03-08,3,2.83333333333333
Zip Code,78617,latinx,12,2020-03-15,0,1.5
Zip Code,78617,latinx,13,2020-03-22,1,1.16666666666667
Zip Code,78617,latinx,14,2020-03-29,0,0.666666666666667
Zip Code,78617,latinx,15,2020-04-05,0,2
Zip Code,78617,latinx,16,2020-04-12,0,2.16666666666667
Zip Code,78617,latinx,17,2020-04-19,0,1.16666666666667
Zip Code,78617,latinx,18,2020-04-26,0,2.33333333333333
Zip Code,78617,latinx,19,2020-05-03,0,2
Zip Code,78617,latinx,20,2020-05-10,1,2.5
Zip Code,78617,latinx,21,2020-05-17,0,3.16666666666667
Zip Code,78617,latinx,22,2020-05-24,0,1
Zip Code,78617,latinx,23,2020-05-31,0,1.5
Zip Code,78617,latinx,24,2020-06-07,1,3.16666666666667
Zip Code,78617,latinx,25,2020-06-14,0,3.16666666666667
Zip Code,78617,latinx,26,2020-06-21,0,1.83333333333333
Zip Code,78617,latinx,27,2020-06-28,0,3
Zip Code,78617,latinx,28,2020-07-05,1,3.16666666666667
Zip Code,78617,latinx,29,2020-07-12,1,3
Zip Code,78617,latinx,30,2020-07-19,0,1.66666666666667
Zip Code,78617,latinx,31,2020-07-26,2,2.33333333333333
Zip Code,78617,latinx,32,2020-08-02,0,1.16666666666667
Zip Code,78617,latinx,33,2020-08-09,0,1.33333333333333
Zip Code,78617,latinx,34,2020-08-16,0,2.5
Zip Code,78617,latinx,35,2020-08-23,0,4
Zip Code,78617,latinx,36,2020-08-30,0,1.16666666666667
Zip Code,78617,latinx,37,2020-09-06,2,1.83333333333333
Zip Code,78617,latinx,38,2020-09-13,8,2.66666666666667
Zip Code,78617,latinx,39,2020-09-20,0,3
Zip Code,78617,latinx,40,2020-09-27,1,2.5
Zip Code,78617,latinx,41,2020-10-04,0,1.16666666666667
Zip Code,78617,latinx,42,2020-10-11,0,1.33333333333333
Zip Code,78620,white,1,2019-12-29,0,0
Zip Code,78620,white,2,2020-01-05,0,0
Zip Code,78620,white,3,2020-01-12,0,0
Zip Code,78620,white,4,2020-01-19,0,0
Zip Code,78620,white,5,2020-01-26,0,0
Zip Code,78620,white,6,2020-02-02,0,0
Zip Code,78620,white,7,2020-02-09,0,0.166666666666667
Zip Code,78620,white,8,2020-02-16,0,0
Zip Code,78620,white,9,2020-02-23,0,0.166666666666667
Zip Code,78620,white,10,2020-03-01,0,0
Zip Code,78620,white,11,2020-03-08,0,0
Zip Code,78620,white,12,2020-03-15,1,0
Zip Code,78620,white,13,2020-03-22,0,0
Zip Code,78620,white,14,2020-03-29,0,0
Zip Code,78620,white,15,2020-04-05,0,0.166666666666667
Zip Code,78620,white,16,2020-04-12,0,0
Zip Code,78620,white,17,2020-04-19,0,0
Zip Code,78620,white,18,2020-04-26,0,0
Zip Code,78620,white,19,2020-05-03,0,0
Zip Code,78620,white,20,2020-05-10,0,0
Zip Code,78620,white,21,2020-05-17,0,0
Zip Code,78620,white,22,2020-05-24,1,0
Zip Code,78620,white,23,2020-05-31,0,0
Zip Code,78620,white,24,2020-06-07,0,0.166666666666667
Zip Code,78620,white,25,2020-06-14,0,0.333333333333333
Zip Code,78620,white,26,2020-06-21,0,0
Zip Code,78620,white,27,2020-06-28,0,0
Zip Code,78620,white,28,2020-07-05,0,0
Zip Code,78620,white,29,2020-07-12,0,0
Zip Code,78620,white,30,2020-07-19,0,0
Zip Code,78620,white,31,2020-07-26,0,0
Zip Code,78620,white,32,2020-08-02,0,0.166666666666667
Zip Code,78620,white,33,2020-08-09,0,0.333333333333333
Zip Code,78620,white,34,2020-08-16,0,0
Zip Code,78620,white,35,2020-08-23,0,0
Zip Code,78620,white,36,2020-08-30,0,0
Zip Code,78620,white,37,2020-09-06,0,0
Zip Code,78620,white,38,2020-09-13,0,0
Zip Code,78620,white,39,2020-09-20,0,0
Zip Code,78620,white,40,2020-09-27,0,0
Zip Code,78620,white,41,2020-10-04,0,0
Zip Code,78620,white,42,2020-10-11,0,0.166666666666667
Zip Code,78621,other,1,2019-12-29,0,0.166666666666667
Zip Code,78621,other,2,2020-01-05,0,0
Zip Code,78621,other,3,2020-01-12,0,0.333333333333333
Zip Code,78621,other,4,2020-01-19,0,0
Zip Code,78621,other,5,2020-01-26,3,0.333333333333333
Zip Code,78621,other,6,2020-02-02,0,0.333333333333333
Zip Code,78621,other,7,2020-02-09,0,0.333333333333333
Zip Code,78621,other,8,2020-02-16,1,0.166666666666667
Zip Code,78621,other,9,2020-02-23,0,0.333333333333333
Zip Code,78621,other,10,2020-03-01,0,0
Zip Code,78621,other,11,2020-03-08,0,0.666666666666667
Zip Code,78621,other,12,2020-03-15,0,0.333333333333333
Zip Code,78621,other,13,2020-03-22,0,0.5
Zip Code,78621,other,14,2020-03-29,0,0.333333333333333
Zip Code,78621,other,15,2020-04-05,0,0
Zip Code,78621,other,16,2020-04-12,0,0
Zip Code,78621,other,17,2020-04-19,0,0.333333333333333
Zip Code,78621,other,18,2020-04-26,0,0.166666666666667
Zip Code,78621,other,19,2020-05-03,0,0
Zip Code,78621,other,20,2020-05-10,2,0.333333333333333
Zip Code,78621,other,21,2020-05-17,0,0.333333333333333
Zip Code,78621,other,22,2020-05-24,0,0.333333333333333
Zip Code,78621,other,23,2020-05-31,0,0.166666666666667
Zip Code,78621,other,24,2020-06-07,0,0.5
Zip Code,78621,other,25,2020-06-14,0,0.5
Zip Code,78621,other,26,2020-06-21,0,0
Zip Code,78621,other,27,2020-06-28,0,0
Zip Code,78621,other,28,2020-07-05,0,0.166666666666667
Zip Code,78621,other,29,2020-07-12,0,0.833333333333333
Zip Code,78621,other,30,2020-07-19,0,0.166666666666667
Zip Code,78621,other,31,2020-07-26,0,0.666666666666667
Zip Code,78621,other,32,2020-08-02,0,0.166666666666667
Zip Code,78621,other,33,2020-08-09,0,0.166666666666667
Zip Code,78621,other,34,2020-08-16,0,0
Zip Code,78621,other,35,2020-08-23,0,0.333333333333333
Zip Code,78621,other,36,2020-08-30,0,0.333333333333333
Zip Code,78621,other,37,2020-09-06,0,0.166666666666667
Zip Code,78621,other,38,2020-09-13,0,0.5
Zip Code,78621,other,39,2020-09-20,0,0.5
Zip Code,78621,other,40,2020-09-27,0,0
Zip Code,78621,other,41,2020-10-04,0,0.166666666666667
Zip Code,78621,other,42,2020-10-11,0,0.5
Zip Code,78634,white,1,2019-12-29,0,0
Zip Code,78634,white,2,2020-01-05,0,0
Zip Code,78634,white,3,2020-01-12,0,0.166666666666667
Zip Code,78634,white,4,2020-01-19,0,0
Zip Code,78634,white,5,2020-01-26,0,0
Zip Code,78634,white,6,2020-02-02,0,0
Zip Code,78634,white,7,2020-02-09,0,0.166666666666667
Zip Code,78634,white,8,2020-02-16,0,0.166666666666667
Zip Code,78634,white,9,2020-02-23,0,0
Zip Code,78634,white,10,2020-03-01,0,0
Zip Code,78634,white,11,2020-03-08,0,0
Zip Code,78634,white,12,2020-03-15,0,0
Zip Code,78634,white,13,2020-03-22,0,0
Zip Code,78634,white,14,2020-03-29,0,0
Zip Code,78634,white,15,2020-04-05,0,0
Zip Code,78634,white,16,2020-04-12,0,0
Zip Code,78634,white,17,2020-04-19,0,0
Zip Code,78634,white,18,2020-04-26,0,0
Zip Code,78634,white,19,2020-05-03,0,0.166666666666667
Zip Code,78634,white,20,2020-05-10,0,0
Zip Code,78634,white,21,2020-05-17,0,0
Zip Code,78634,white,22,2020-05-24,0,0
Zip Code,78634,white,23,2020-05-31,0,0
Zip Code,78634,white,24,2020-06-07,0,0.333333333333333
Zip Code,78634,white,25,2020-06-14,0,0
Zip Code,78634,white,26,2020-06-21,0,0
Zip Code,78634,white,27,2020-06-28,0,0.166666666666667
Zip Code,78634,white,28,2020-07-05,0,0
Zip Code,78634,white,29,2020-07-12,0,0
Zip Code,78634,white,30,2020-07-19,0,0.166666666666667
Zip Code,78634,white,31,2020-07-26,0,0
Zip Code,78634,white,32,2020-08-02,0,0
Zip Code,78634,white,33,2020-08-09,0,0
Zip Code,78634,white,34,2020-08-16,0,0
Zip Code,78634,white,35,2020-08-23,0,0.166666666666667
Zip Code,78634,white,36,2020-08-30,0,0
Zip Code,78634,white,37,2020-09-06,0,0
Zip Code,78634,white,38,2020-09-13,0,0.166666666666667
Zip Code,78634,white,39,2020-09-20,0,0
Zip Code,78634,white,40,2020-09-27,0,0
Zip Code,78634,white,41,2020-10-04,0,0
Zip Code,78634,white,42,2020-10-11,0,0
Zip Code,78641,white,1,2019-12-29,0,0
Zip Code,78641,white,2,2020-01-05,0,1.16666666666667
Zip Code,78641,white,3,2020-01-12,2,0.166666666666667
Zip Code,78641,white,4,2020-01-19,0,0.166666666666667
Zip Code,78641,white,5,2020-01-26,1,0.666666666666667
Zip Code,78641,white,6,2020-02-02,0,1
Zip Code,78641,white,7,2020-02-09,0,0.5
Zip Code,78641,white,8,2020-02-16,0,0
Zip Code,78641,white,9,2020-02-23,0,0.666666666666667
Zip Code,78641,white,10,2020-03-01,0,0.5
Zip Code,78641,white,11,2020-03-08,0,0.833333333333333
Zip Code,78641,white,12,2020-03-15,0,0.666666666666667
Zip Code,78641,white,13,2020-03-22,0,0.166666666666667
Zip Code,78641,white,14,2020-03-29,0,0.666666666666667
Zip Code,78641,white,15,2020-04-05,0,0
Zip Code,78641,white,16,2020-04-12,0,0.333333333333333
Zip Code,78641,white,17,2020-04-19,0,0.333333333333333
Zip Code,78641,white,18,2020-04-26,0,1.5
Zip Code,78641,white,19,2020-05-03,0,0.333333333333333
Zip Code,78641,white,20,2020-05-10,0,0.666666666666667
Zip Code,78641,white,21,2020-05-17,0,1.16666666666667
Zip Code,78641,white,22,2020-05-24,2,0
Zip Code,78641,white,23,2020-05-31,0,0.833333333333333
Zip Code,78641,white,24,2020-06-07,1,0.833333333333333
Zip Code,78641,white,25,2020-06-14,0,0.5
Zip Code,78641,white,26,2020-06-21,0,1
Zip Code,78641,white,27,2020-06-28,0,0.333333333333333
Zip Code,78641,white,28,2020-07-05,0,0.333333333333333
Zip Code,78641,white,29,2020-07-12,0,0.5
Zip Code,78641,white,30,2020-07-19,0,0.333333333333333
Zip Code,78641,white,31,2020-07-26,0,0.333333333333333
Zip Code,78641,white,32,2020-08-02,0,0.666666666666667
Zip Code,78641,white,33,2020-08-09,0,0.5
Zip Code,78641,white,34,2020-08-16,0,0.5
Zip Code,78641,white,35,2020-08-23,0,0.333333333333333
Zip Code,78641,white,36,2020-08-30,0,0.166666666666667
Zip Code,78641,white,37,2020-09-06,0,0.666666666666667
Zip Code,78641,white,38,2020-09-13,0,0
Zip Code,78641,white,39,2020-09-20,0,0
Zip Code,78641,white,40,2020-09-27,0,0.5
Zip Code,78641,white,41,2020-10-04,0,0.5
Zip Code,78641,white,42,2020-10-11,0,0.166666666666667
Zip Code,78645,white,1,2019-12-29,0,0.5
Zip Code,78645,white,2,2020-01-05,1,0.5
Zip Code,78645,white,3,2020-01-12,0,0.833333333333333
Zip Code,78645,white,4,2020-01-19,2,0.333333333333333
Zip Code,78645,white,5,2020-01-26,1,0.333333333333333
Zip Code,78645,white,6,2020-02-02,1,0.666666666666667
Zip Code,78645,white,7,2020-02-09,2,0.5
Zip Code,78645,white,8,2020-02-16,0,0.166666666666667
Zip Code,78645,white,9,2020-02-23,0,0.666666666666667
Zip Code,78645,white,10,2020-03-01,1,0.666666666666667
Zip Code,78645,white,11,2020-03-08,0,1.16666666666667
Zip Code,78645,white,12,2020-03-15,0,0.5
Zip Code,78645,white,13,2020-03-22,0,0.5
Zip Code,78645,white,14,2020-03-29,0,0.333333333333333
Zip Code,78645,white,15,2020-04-05,0,0.333333333333333
Zip Code,78645,white,16,2020-04-12,0,0.333333333333333
Zip Code,78645,white,17,2020-04-19,1,0.666666666666667
Zip Code,78645,white,18,2020-04-26,0,0.333333333333333
Zip Code,78645,white,19,2020-05-03,0,0.5
Zip Code,78645,white,20,2020-05-10,1,0.5
Zip Code,78645,white,21,2020-05-17,0,1.16666666666667
Zip Code,78645,white,22,2020-05-24,0,0.5
Zip Code,78645,white,23,2020-05-31,0,0.666666666666667
Zip Code,78645,white,24,2020-06-07,0,0.166666666666667
Zip Code,78645,white,25,2020-06-14,2,0.833333333333333
Zip Code,78645,white,26,2020-06-21,0,1
Zip Code,78645,white,27,2020-06-28,1,0.166666666666667
Zip Code,78645,white,28,2020-07-05,0,0.333333333333333
Zip Code,78645,white,29,2020-07-12,0,1.16666666666667
Zip Code,78645,white,30,2020-07-19,0,0.5
Zip Code,78645,white,31,2020-07-26,0,0.666666666666667
Zip Code,78645,white,32,2020-08-02,0,0.333333333333333
Zip Code,78645,white,33,2020-08-09,0,0.666666666666667
Zip Code,78645,white,34,2020-08-16,0,1
Zip Code,78645,white,35,2020-08-23,0,0.5
Zip Code,78645,white,36,2020-08-30,0,1
Zip Code,78645,white,37,2020-09-06,0,1.16666666666667
Zip Code,78645,white,38,2020-09-13,0,0.666666666666667
Zip Code,78645,white,39,2020-09-20,0,0.666666666666667
Zip Code,78645,white,40,2020-09-27,0,0.333333333333333
Zip Code,78645,white,41,2020-10-04,0,0.166666666666667
Zip Code,78645,white,42,2020-10-11,0,0.5
Zip Code,78652,white,1,2019-12-29,0,0
Zip Code,78652,white,2,2020-01-05,0,0
Zip Code,78652,white,3,2020-01-12,0,0
Zip Code,78652,white,4,2020-01-19,0,0.333333333333333
Zip Code,78652,white,5,2020-01-26,1,0.166666666666667
Zip Code,78652,white,6,2020-02-02,0,0.166666666666667
Zip Code,78652,white,7,2020-02-09,0,0
Zip Code,78652,white,8,2020-02-16,0,0.5
Zip Code,78652,white,9,2020-02-23,0,0
Zip Code,78652,white,10,2020-03-01,0,0.5
Zip Code,78652,white,11,2020-03-08,0,0
Zip Code,78652,white,12,2020-03-15,0,0.5
Zip Code,78652,white,13,2020-03-22,0,0
Zip Code,78652,white,14,2020-03-29,0,0
Zip Code,78652,white,15,2020-04-05,0,0.166666666666667
Zip Code,78652,white,16,2020-04-12,0,0
Zip Code,78652,white,17,2020-04-19,0,0.166666666666667
Zip Code,78652,white,18,2020-04-26,0,0
Zip Code,78652,white,19,2020-05-03,0,0
Zip Code,78652,white,20,2020-05-10,0,0.166666666666667
Zip Code,78652,white,21,2020-05-17,0,0.333333333333333
Zip Code,78652,white,22,2020-05-24,0,0
Zip Code,78652,white,23,2020-05-31,0,0
Zip Code,78652,white,24,2020-06-07,0,0.166666666666667
Zip Code,78652,white,25,2020-06-14,0,0.166666666666667
Zip Code,78652,white,26,2020-06-21,0,0
Zip Code,78652,white,27,2020-06-28,0,0
Zip Code,78652,white,28,2020-07-05,0,0.333333333333333
Zip Code,78652,white,29,2020-07-12,0,0
Zip Code,78652,white,30,2020-07-19,0,0.166666666666667
Zip Code,78652,white,31,2020-07-26,0,0.333333333333333
Zip Code,78652,white,32,2020-08-02,0,0.166666666666667
Zip Code,78652,white,33,2020-08-09,0,0.166666666666667
Zip Code,78652,white,34,2020-08-16,0,0
Zip Code,78652,white,35,2020-08-23,0,0
Zip Code,78652,white,36,2020-08-30,0,0.166666666666667
Zip Code,78652,white,37,2020-09-06,0,0.5
Zip Code,78652,white,38,2020-09-13,0,0.166666666666667
Zip Code,78652,white,39,2020-09-20,0,0.333333333333333
Zip Code,78652,white,40,2020-09-27,0,0.166666666666667
Zip Code,78652,white,41,2020-10-04,0,0.166666666666667
Zip Code,78652,white,42,2020-10-11,0,0.5
Zip Code,78653,other,1,2019-12-29,1,0.333333333333333
Zip Code,78653,other,2,2020-01-05,0,0.833333333333333
Zip Code,78653,other,3,2020-01-12,0,1.5
Zip Code,78653,other,4,2020-01-19,0,0.833333333333333
Zip Code,78653,other,5,2020-01-26,0,1.33333333333333
Zip Code,78653,other,6,2020-02-02,0,1
Zip Code,78653,other,7,2020-02-09,1,1.83333333333333
Zip Code,78653,other,8,2020-02-16,1,1.16666666666667
Zip Code,78653,other,9,2020-02-23,3,1.5
Zip Code,78653,other,10,2020-03-01,0,0.833333333333333
Zip Code,78653,other,11,2020-03-08,2,1.16666666666667
Zip Code,78653,other,12,2020-03-15,2,0.5
Zip Code,78653,other,13,2020-03-22,0,0.833333333333333
Zip Code,78653,other,14,2020-03-29,1,0.666666666666667
Zip Code,78653,other,15,2020-04-05,0,1.5
Zip Code,78653,other,16,2020-04-12,0,0.666666666666667
Zip Code,78653,other,17,2020-04-19,0,1
Zip Code,78653,other,18,2020-04-26,0,0.666666666666667
Zip Code,78653,other,19,2020-05-03,0,1
Zip Code,78653,other,20,2020-05-10,0,1
Zip Code,78653,other,21,2020-05-17,0,1.16666666666667
Zip Code,78653,other,22,2020-05-24,0,0.833333333333333
Zip Code,78653,other,23,2020-05-31,0,0.666666666666667
Zip Code,78653,other,24,2020-06-07,1,1.33333333333333
Zip Code,78653,other,25,2020-06-14,0,2.33333333333333
Zip Code,78653,other,26,2020-06-21,0,0.833333333333333
Zip Code,78653,other,27,2020-06-28,0,1
Zip Code,78653,other,28,2020-07-05,0,1.5
Zip Code,78653,other,29,2020-07-12,1,1.66666666666667
Zip Code,78653,other,30,2020-07-19,0,0.666666666666667
Zip Code,78653,other,31,2020-07-26,0,0.333333333333333
Zip Code,78653,other,32,2020-08-02,0,1.66666666666667
Zip Code,78653,other,33,2020-08-09,0,1.16666666666667
Zip Code,78653,other,34,2020-08-16,0,1.66666666666667
Zip Code,78653,other,35,2020-08-23,0,0.5
Zip Code,78653,other,36,2020-08-30,0,1
Zip Code,78653,other,37,2020-09-06,0,1
Zip Code,78653,other,38,2020-09-13,0,1.66666666666667
Zip Code,78653,other,39,2020-09-20,0,1.16666666666667
Zip Code,78653,other,40,2020-09-27,0,0.333333333333333
Zip Code,78653,other,41,2020-10-04,1,0.333333333333333
Zip Code,78653,other,42,2020-10-11,0,1.16666666666667
Zip Code,78654,white,1,2019-12-29,0,0
Zip Code,78654,white,2,2020-01-05,0,0
Zip Code,78654,white,3,2020-01-12,0,0
Zip Code,78654,white,4,2020-01-19,0,0.166666666666667
Zip Code,78654,white,5,2020-01-26,0,0.166666666666667
Zip Code,78654,white,6,2020-02-02,0,0
Zip Code,78654,white,7,2020-02-09,0,0
Zip Code,78654,white,8,2020-02-16,0,0
Zip Code,78654,white,9,2020-02-23,0,0
Zip Code,78654,white,10,2020-03-01,0,0
Zip Code,78654,white,11,2020-03-08,0,0
Zip Code,78654,white,12,2020-03-15,0,0
Zip Code,78654,white,13,2020-03-22,0,0
