id,month_date,month_filings,month_rate,month_rate_scale_max,month_diff,pct_white,pct_black,pct_latinx
18001,01/11/2023,31,0.0111792282726289,0.107434070185334,0.50996015936255,0.915614857554995,0.00937612693833393,0.0454381536242337
18003,01/11/2023,4730,0.102585234666435,0.107434070185334,1.00227742174673,0.622668517393945,0.232302420404268,0.0679491628350828
18005,01/11/2023,619,0.0669695986151682,0.107434070185334,1.02606537029375,0.694579681921454,0.0530130909877745,0.0831980958563237
18007,01/11/2023,18,0.0202474690663667,0.107434070185334,0.580152671755725,0.925759280089989,0.00337457817772778,0.0449943757030371
18009,01/11/2023,38,0.026592022393282,0.107434070185334,0.551236749116608,0.926522043386984,0.0342897130860742,0
18011,01/11/2023,401,0.0725266775185386,0.107434070185334,1.20539730134933,0.859106529209622,0.0468439139084826,0.0548019533369506
18013,01/11/2023,20,0.0214362272240086,0.107434070185334,0.608695652173913,0.946409431939979,0,0.00428724544480172
18015,01/11/2023,56,0.033214709371293,0.107434070185334,0.668621700879765,0.938908659549229,0.0112692763938316,0.0344009489916963
18017,01/11/2023,234,0.0589123867069487,0.107434070185334,3.20819112627986,0.820996978851964,0.006797583081571,0.123867069486405
18019,01/11/2023,1571,0.127299246414391,0.107434070185334,1.30673316708229,0.749696134835103,0.13831942306134,0.0613402479539746
18021,01/11/2023,78,0.034452296819788,0.107434070185334,0.718181818181818,0.958480565371025,0.0088339222614841,0.000441696113074205
18023,01/11/2023,203,0.0558766859344894,0.107434070185334,0.666122448979592,0.858519130195431,0.00137627305257363,0.129920176162951
18025,01/11/2023,35,0.0477489768076398,0.107434070185334,1.58241758241758,0.937244201909959,0,0.00954979536152797
18027,01/11/2023,86,0.0255268625704957,0.107434070185334,1.23843416370107,0.885425942416147,0.0350252300385871,0.0483823092905907
18029,01/11/2023,186,0.0517385257301808,0.107434070185334,1.43570057581574,0.927121001390821,0.0114047287899861,0.0406119610570237
18031,01/11/2023,93,0.0306930693069307,0.107434070185334,0.524407252440725,0.897029702970297,0,0.0125412541254125
18033,01/11/2023,215,0.0611490329920364,0.107434070185334,0.421052631578947,0.967576791808874,0,0.0122298065984073
18035,01/11/2023,1020,0.0615421744901653,0.107434070185334,0.979846449136276,0.794557741040183,0.127066489682635,0.0371063110896585
18037,01/11/2023,110,0.0308382394168769,0.107434070185334,0.74,0.87412391365293,0.0193439865433137,0.0759742080179422
18039,01/11/2023,2011,0.0939807458640995,0.107434070185334,0.802953207622468,0.662772221702963,0.133049817739976,0.177960557061408
18041,01/11/2023,185,0.0616666666666667,0.107434070185334,0.98804780876494,0.923,0.037,0.028
18043,01/11/2023,713,0.0949148029818956,0.107434070185334,1.23262839879154,0.77555910543131,0.130324813631523,0.0511182108626198
18045,01/11/2023,40,0.0221729490022173,0.107434070185334,1.13103448275862,0.962305986696231,0,0.00886917960088692
18047,01/11/2023,39,0.0237370663420572,0.107434070185334,3.90243902439024,0.961046865489957,0,0.0194765672550213
18049,01/11/2023,150,0.0805585392051558,0.107434070185334,1.6063829787234,0.932867883995704,0.0037593984962406,0.0290010741138561
18051,01/11/2023,128,0.0384615384615385,0.107434070185334,1.19168591224018,0.895432692307692,0.0348557692307692,0.0450721153846154
18053,01/11/2023,575,0.0702676280092875,0.107434070185334,0.713754646840149,0.771721862397654,0.151900281070512,0.0491262373212758
18055,01/11/2023,83,0.0296322741877901,0.107434070185334,0.740088105726872,0.957515173152446,0.00285612281328097,0.0267761513745091
18057,01/11/2023,1714,0.0597733217088056,0.107434070185334,1.16885329698415,0.781586748038361,0.0805579773321709,0.0482301656495205
18059,01/11/2023,442,0.074966078697422,0.107434070185334,2.36266666666667,0.916383989145183,0.00593622795115332,0.0361261872455902
18061,01/11/2023,131,0.0534257748776509,0.107434070185334,0.882943143812709,0.954323001631321,0.0106035889070147,0.032626427406199
18063,01/11/2023,1414,0.108602150537634,0.107434070185334,1.40272614622057,0.795161290322581,0.106221198156682,0.0513056835637481
18065,01/11/2023,270,0.0574345883854499,0.107434070185334,1.02846299810247,0.956179536268879,0.0374388427994044,0
18067,01/11/2023,979,0.10142975549109,0.107434070185334,1.00771208226221,0.770410277662661,0.134583506009117,0.0301491918773311
18069,01/11/2023,145,0.0399559107192064,0.107434070185334,0.78600269179004,0.944612841003031,0.0179112703224029,0.0225957564067236
18071,01/11/2023,134,0.0272247054043072,0.107434070185334,0.47244094488189,0.76757415684681,0.0300690776107273,0.141202763104429
18073,01/11/2023,120,0.0425079702444208,0.107434070185334,1.0210970464135,0.839178179241941,0.00779312787814382,0.129295076160113
18075,01/11/2023,66,0.0321167883211679,0.107434070185334,0.716577540106952,0.93625304136253,0,0.0306569343065693
18077,01/11/2023,187,0.0474137931034483,0.107434070185334,1.24709784411277,0.90973630831643,0.0377789046653144,0.031947261663286
18079,01/11/2023,106,0.0438197602315006,0.107434070185334,0.736660929432014,0.935923935510542,0.0272840016535759,0.0252170318313353
18081,01/11/2023,1859,0.118099231306778,0.107434070185334,1.14637904468413,0.838383838383838,0.0548885077186964,0.063973063973064
18083,01/11/2023,214,0.0379634557388682,0.107434070185334,0.745880312228968,0.890189817278694,0.0587191768671279,0.0239489089941458
18085,01/11/2023,521,0.0654687107313395,0.107434070185334,1.05135951661631,0.81666247800955,0.0140738879115356,0.0899723548630309
18087,01/11/2023,99,0.0507432086109687,0.107434070185334,1.16959064327485,0.901588928754485,0.00256278831368529,0.0543311122501281
18089,01/11/2023,6449,0.114194142437228,0.107434070185334,2.45995423340961,0.313135248078762,0.482275029216985,0.174115522187201
