type,GEOID,racial_majority,week,week_date,filings_2020,filings_avg,last_updated
County,44007,White,1,2019-12-29,67,81.25,2023-04-01
County,44007,White,2,2020-01-05,160,141.75,2023-04-01
County,44007,White,3,2020-01-12,92,79,2023-04-01
County,44007,White,4,2020-01-19,156,139,2023-04-01
County,44007,White,5,2020-01-26,173,174.75,2023-04-01
County,44007,White,6,2020-02-02,146,113.75,2023-04-01
County,44007,White,7,2020-02-09,80,104.25,2023-04-01
County,44007,White,8,2020-02-16,78,109.75,2023-04-01
County,44007,White,9,2020-02-23,129,132.5,2023-04-01
County,44007,White,10,2020-03-01,133,130,2023-04-01
County,44007,White,11,2020-03-08,73,82.75,2023-04-01
County,44007,White,12,2020-03-15,5,70.75,2023-04-01
County,44007,White,13,2020-03-22,0,153,2023-04-01
County,44007,White,14,2020-03-29,0,113.5,2023-04-01
County,44007,White,15,2020-04-05,0,89,2023-04-01
County,44007,White,16,2020-04-12,0,74.25,2023-04-01
County,44007,White,17,2020-04-19,0,105.25,2023-04-01
County,44007,White,18,2020-04-26,0,153.25,2023-04-01
County,44007,White,19,2020-05-03,0,109.25,2023-04-01
County,44007,White,20,2020-05-10,0,95.5,2023-04-01
County,44007,White,21,2020-05-17,0,93.25,2023-04-01
County,44007,White,22,2020-05-24,0,137.25,2023-04-01
County,44007,White,23,2020-05-31,112,153.5,2023-04-01
County,44007,White,24,2020-06-07,85,103.25,2023-04-01
County,44007,White,25,2020-06-14,35,80,2023-04-01
County,44007,White,26,2020-06-21,63,149.25,2023-04-01
County,44007,White,27,2020-06-28,68,124,2023-04-01
County,44007,White,28,2020-07-05,89,144.75,2023-04-01
County,44007,White,29,2020-07-12,44,119.5,2023-04-01
County,44007,White,30,2020-07-19,66,152,2023-04-01
County,44007,White,31,2020-07-26,80,169.75,2023-04-01
County,44007,White,32,2020-08-02,71,126.5,2023-04-01
County,44007,White,33,2020-08-09,69,100.75,2023-04-01
County,44007,White,34,2020-08-16,50,105.25,2023-04-01
County,44007,White,35,2020-08-23,116,174.75,2023-04-01
County,44007,White,36,2020-08-30,138,122.25,2023-04-01
County,44007,White,37,2020-09-06,74,151.75,2023-04-01
County,44007,White,38,2020-09-13,59,89.75,2023-04-01
County,44007,White,39,2020-09-20,58,159.75,2023-04-01
County,44007,White,40,2020-09-27,90,165.75,2023-04-01
County,44007,White,41,2020-10-04,90,112.75,2023-04-01
County,44007,White,42,2020-10-11,60,111.75,2023-04-01
County,44007,White,43,2020-10-18,66,129.5,2023-04-01
County,44007,White,44,2020-10-25,71,151,2023-04-01
County,44007,White,45,2020-11-01,133,121.75,2023-04-01
County,44007,White,46,2020-11-08,94,99.25,2023-04-01
County,44007,White,47,2020-11-15,71,77.25,2023-04-01
County,44007,White,48,2020-11-22,67,127.5,2023-04-01
County,44007,White,49,2020-11-29,141,180.5,2023-04-01
County,44007,White,50,2020-12-06,81,93,2023-04-01
County,44007,White,51,2020-12-13,37,48.5,2023-04-01
County,44007,White,52,2020-12-20,34,79.75,2023-04-01
County,44007,White,53,2020-12-27,58,131.25,2023-04-01
County,44007,White,54,2021-01-03,105,153.5,2023-04-01
County,44007,White,55,2021-01-10,101,99.75,2023-04-01
County,44007,White,56,2021-01-17,46,108,2023-04-01
County,44007,White,57,2021-01-24,68,175.75,2023-04-01
County,44007,White,58,2021-01-31,95,131.25,2023-04-01
County,44007,White,59,2021-02-07,54,108.5,2023-04-01
County,44007,White,60,2021-02-14,34,83.75,2023-04-01
County,44007,White,61,2021-02-21,65,154.25,2023-04-01
County,44007,White,62,2021-02-28,102,135,2023-04-01
County,44007,White,63,2021-03-07,70,92.75,2023-04-01
County,44007,White,64,2021-03-14,57,71,2023-04-01
County,44007,White,65,2021-03-21,91,144.25,2023-04-01
County,44007,White,66,2021-03-28,65,115.5,2023-04-01
County,44007,White,67,2021-04-04,68,97.25,2023-04-01
County,44007,White,68,2021-04-11,50,70.75,2023-04-01
County,44007,White,69,2021-04-18,41,86.5,2023-04-01
County,44007,White,70,2021-04-25,42,150.75,2023-04-01
County,44007,White,71,2021-05-02,132,126.25,2023-04-01
County,44007,White,72,2021-05-09,85,99.75,2023-04-01
County,44007,White,73,2021-05-16,33,78,2023-04-01
County,44007,White,74,2021-05-23,56,137,2023-04-01
County,44007,White,75,2021-05-30,130,154,2023-04-01
County,44007,White,76,2021-06-06,80,118.5,2023-04-01
County,44007,White,77,2021-06-13,52,84,2023-04-01
County,44007,White,78,2021-06-20,70,117.25,2023-04-01
County,44007,White,79,2021-06-27,100,161.75,2023-04-01
County,44007,White,80,2021-07-04,95,117.75,2023-04-01
County,44007,White,81,2021-07-11,75,132.25,2023-04-01
County,44007,White,82,2021-07-18,38,128.5,2023-04-01
County,44007,White,83,2021-07-25,62,165.25,2023-04-01
County,44007,White,84,2021-08-01,153,146.5,2023-04-01
County,44007,White,85,2021-08-08,54,104.75,2023-04-01
County,44007,White,86,2021-08-15,21,92,2023-04-01
County,44007,White,87,2021-08-22,74,177.75,2023-04-01
County,44007,White,88,2021-08-29,97,132.5,2023-04-01
County,44007,White,89,2021-09-05,69,137,2023-04-01
County,44007,White,90,2021-09-12,52,112,2023-04-01
County,44007,White,91,2021-09-19,107,139.75,2023-04-01
County,44007,White,92,2021-09-26,138,170,2023-04-01
County,44007,White,93,2021-10-03,166,124.75,2023-04-01
County,44007,White,94,2021-10-10,38,112.5,2023-04-01
County,44007,White,95,2021-10-17,48,103.75,2023-04-01
County,44007,White,96,2021-10-24,84,174.75,2023-04-01
County,44007,White,97,2021-10-31,143,120,2023-04-01
County,44007,White,98,2021-11-07,56,106.75,2023-04-01
County,44007,White,99,2021-11-14,64,77,2023-04-01
County,44007,White,100,2021-11-21,61,111.5,2023-04-01
County,44007,White,101,2021-11-28,128,169.25,2023-04-01
County,44007,White,102,2021-12-05,116,125,2023-04-01
County,44007,White,103,2021-12-12,49,47.75,2023-04-01
County,44007,White,104,2021-12-19,62,66.5,2023-04-01
County,44007,White,105,2021-12-26,42,127.5,2023-04-01
County,44007,White,106,2022-01-02,109,167,2023-04-01
County,44007,White,107,2022-01-09,78,104.5,2023-04-01
County,44007,White,108,2022-01-16,33,79.75,2023-04-01
County,44007,White,109,2022-01-23,112,183.25,2023-04-01
County,44007,White,110,2022-01-30,123,143.75,2023-04-01
County,44007,White,111,2022-02-06,80,107.75,2023-04-01
County,44007,White,112,2022-02-13,58,92.75,2023-04-01
County,44007,White,113,2022-02-20,128,145.5,2023-04-01
County,44007,White,114,2022-02-27,144,131.75,2023-04-01
County,44007,White,115,2022-03-06,78,108.25,2023-04-01
County,44007,White,116,2022-03-13,35,69,2023-04-01
County,44007,White,117,2022-03-20,79,129,2023-04-01
County,44007,White,118,2022-03-27,64,123,2023-04-01
County,44007,White,119,2022-04-03,132,100.5,2023-04-01
County,44007,White,120,2022-04-10,68,75.5,2023-04-01
County,44007,White,121,2022-04-17,52,76.25,2023-04-01
County,44007,White,122,2022-04-24,72,145.5,2023-04-01
County,44007,White,123,2022-05-01,140,135.5,2023-04-01
County,44007,White,124,2022-05-08,67,98.75,2023-04-01
County,44007,White,125,2022-05-15,44,70.5,2023-04-01
County,44007,White,126,2022-05-22,90,129.5,2023-04-01
County,44007,White,127,2022-05-29,133,154.5,2023-04-01
County,44007,White,128,2022-06-05,75,128,2023-04-01
County,44007,White,129,2022-06-12,36,92.25,2023-04-01
County,44007,White,130,2022-06-19,124,109.75,2023-04-01
County,44007,White,131,2022-06-26,95,163.5,2023-04-01
County,44007,White,132,2022-07-03,108,118.75,2023-04-01
County,44007,White,133,2022-07-10,51,135.5,2023-04-01
County,44007,White,134,2022-07-17,93,98.75,2023-04-01
County,44007,White,135,2022-07-24,121,184.75,2023-04-01
County,44007,White,136,2022-07-31,184,152.75,2023-04-01
County,44007,White,137,2022-08-07,88,108.75,2023-04-01
County,44007,White,138,2022-08-14,37,92,2023-04-01
County,44007,White,139,2022-08-21,184,160,2023-04-01
County,44007,White,140,2022-08-28,155,146,2023-04-01
County,44007,White,141,2022-09-04,84,132.5,2023-04-01
County,44007,White,142,2022-09-11,66,122.75,2023-04-01
County,44007,White,143,2022-09-18,141,119.25,2023-04-01
County,44007,White,144,2022-09-25,165,175.25,2023-04-01
County,44007,White,145,2022-10-02,164,135.75,2023-04-01
County,44007,White,146,2022-10-09,91,110,2023-04-01
County,44007,White,147,2022-10-16,73,91,2023-04-01
County,44007,White,148,2022-10-23,204,177.25,2023-04-01
County,44007,White,149,2022-10-30,141,129.5,2023-04-01
County,44007,White,150,2022-11-06,93,114.25,2023-04-01
County,44007,White,151,2022-11-13,71,71.25,2023-04-01
County,44007,White,152,2022-11-20,99,100.5,2023-04-01
County,44007,White,153,2022-11-27,185,161.75,2023-04-01
County,44007,White,154,2022-12-04,141,142.25,2023-04-01
County,44007,White,155,2022-12-11,61,59.75,2023-04-01
County,44007,White,156,2022-12-18,86,70,2023-04-01
County,44007,White,157,2022-12-25,125,129.5,2023-04-01
County,44007,White,158,2023-01-01,145,137.5,2023-04-01
County,44007,White,159,2023-01-08,130,126,2023-04-01
County,44007,White,160,2023-01-15,132,64.5,2023-04-01
County,44007,White,161,2023-01-22,165,184.25,2023-04-01
County,44007,White,162,2023-01-29,167,150.75,2023-04-01
County,44007,White,163,2023-02-05,94,107.5,2023-04-01
County,44007,White,164,2023-02-12,70,102,2023-04-01
County,44007,White,165,2023-02-19,156,130.25,2023-04-01
County,44007,White,166,2023-02-26,164,138.25,2023-04-01
County,44007,White,167,2023-03-05,156,113,2023-04-01
County,44007,White,168,2023-03-12,76,71.75,2023-04-01
County,44007,White,169,2023-03-19,138,115.5,2023-04-01
County,44007,White,170,2023-03-26,176,124.5,2023-04-01
County,sealed,,1,2019-12-29,0,0,2023-04-01
County,sealed,,2,2020-01-05,0,0,2023-04-01
County,sealed,,3,2020-01-12,0,0,2023-04-01
County,sealed,,4,2020-01-19,1,0.25,2023-04-01
County,sealed,,5,2020-01-26,0,0,2023-04-01
County,sealed,,6,2020-02-02,0,0.25,2023-04-01
County,sealed,,7,2020-02-09,0,0,2023-04-01
County,sealed,,8,2020-02-16,0,0,2023-04-01
County,sealed,,9,2020-02-23,1,0,2023-04-01
County,sealed,,10,2020-03-01,0,0,2023-04-01
County,sealed,,11,2020-03-08,0,0,2023-04-01
County,sealed,,12,2020-03-15,0,0,2023-04-01
County,sealed,,13,2020-03-22,0,0.5,2023-04-01
County,sealed,,14,2020-03-29,0,0,2023-04-01
County,sealed,,15,2020-04-05,0,0,2023-04-01
County,sealed,,16,2020-04-12,0,0,2023-04-01
County,sealed,,17,2020-04-19,0,0,2023-04-01
County,sealed,,18,2020-04-26,0,0,2023-04-01
County,sealed,,19,2020-05-03,0,0,2023-04-01
County,sealed,,20,2020-05-10,0,0.25,2023-04-01
County,sealed,,21,2020-05-17,0,0,2023-04-01
County,sealed,,22,2020-05-24,0,0,2023-04-01
County,sealed,,23,2020-05-31,0,0.25,2023-04-01
County,sealed,,24,2020-06-07,0,0,2023-04-01
County,sealed,,25,2020-06-14,1,0,2023-04-01
County,sealed,,26,2020-06-21,0,0.25,2023-04-01
County,sealed,,27,2020-06-28,0,0,2023-04-01
County,sealed,,28,2020-07-05,0,0,2023-04-01
County,sealed,,29,2020-07-12,0,0,2023-04-01
County,sealed,,30,2020-07-19,0,0,2023-04-01
County,sealed,,31,2020-07-26,0,0,2023-04-01
County,sealed,,32,2020-08-02,0,0,2023-04-01
County,sealed,,33,2020-08-09,0,0.25,2023-04-01
County,sealed,,34,2020-08-16,0,0,2023-04-01
County,sealed,,35,2020-08-23,1,0,2023-04-01
County,sealed,,36,2020-08-30,0,0,2023-04-01
County,sealed,,37,2020-09-06,0,0,2023-04-01
County,sealed,,38,2020-09-13,0,0,2023-04-01
County,sealed,,39,2020-09-20,0,0,2023-04-01
County,sealed,,40,2020-09-27,0,0,2023-04-01
County,sealed,,41,2020-10-04,0,0,2023-04-01
County,sealed,,42,2020-10-11,0,0,2023-04-01
County,sealed,,43,2020-10-18,0,0,2023-04-01
County,sealed,,44,2020-10-25,0,0,2023-04-01
County,sealed,,45,2020-11-01,0,0,2023-04-01
County,sealed,,46,2020-11-08,0,0,2023-04-01
County,sealed,,47,2020-11-15,0,0.25,2023-04-01
County,sealed,,48,2020-11-22,0,0,2023-04-01
County,sealed,,49,2020-11-29,0,0,2023-04-01
County,sealed,,50,2020-12-06,0,0,2023-04-01
County,sealed,,51,2020-12-13,0,0,2023-04-01
County,sealed,,52,2020-12-20,0,0.25,2023-04-01
County,sealed,,53,2020-12-27,0,0,2023-04-01
County,sealed,,54,2021-01-03,0,0,2023-04-01
County,sealed,,55,2021-01-10,0,0,2023-04-01
County,sealed,,56,2021-01-17,0,0.25,2023-04-01
County,sealed,,57,2021-01-24,0,0,2023-04-01
County,sealed,,58,2021-01-31,0,0.25,2023-04-01
County,sealed,,59,2021-02-07,0,0,2023-04-01
County,sealed,,60,2021-02-14,0,0,2023-04-01
County,sealed,,61,2021-02-21,0,0,2023-04-01
County,sealed,,62,2021-02-28,0,0,2023-04-01
County,sealed,,63,2021-03-07,3,0,2023-04-01
