site_id,serial_share,filings_pandemic,filings_past_year,filings_past_month,filings_pandemic_pct_hist,filings_past_year_pct_hist,filings_past_month_pct_hist,median_rent,renter_hh,hhs_threatened_rate,eviction_filing_rate,site,latest_update
45019,0.3765296517100722,32073,10330,718,0.5339026430453075,0.6924520713232337,0.6857688634192932,1346,57055,0.1117167645254579,0.18105336955569187,charleston,2024-04-01
39061,0.29308827842408836,44597,13087,889,0.8634496164554365,1.022549693711714,1.0656916806521217,906,143075,0.07149397169316792,0.09146950899877687,cincinnati,2024-04-01
39035,0.1680335338071806,20739,6395,377,0.6169980141464176,0.7683296789114828,0.607085346215781,799,104282,0.05261694252124048,0.06132410195431618,cleveland,2024-04-01
39049,0.280949599022784,75370,24414,1652,1.015672375921409,1.3326661693262254,1.0193336075688997,1102,257009,0.07326202584345295,0.09499278235392535,columbus,2024-04-01
09,0.16124678663239075,59944,20393,1634,0.7543541729588236,1.0359840146306765,1.1125737630503834,1277,476797,0.032634433522023,0.04277082280299582,connecticut,2024-04-01
09001,0.17080125463358997,12508,4445,331,0.7740099009900987,1.1102322870701853,1.0828789531079595,1644,118307,0.02964321637772913,0.03757174131708183,bridgeport,2024-04-01
09003,0.14649956784788246,19275,6603,593,0.7897755985631751,1.0918260486137903,1.369515011547344,1221,121667,0.038038251949994654,0.054271084188810444,hartford,2024-04-01
48113,0.211810670595017,125003,37317,2799,0.7684295725585015,0.9246188407472866,1.1098334655035687,1273,482309,0.06474272717282904,0.07737156055557744,dallas,2024-04-01
10003,0.3407147862648914,25989,7865,559,0.5682084021120063,0.6960638980463305,0.7290511900880339,1236,70242,0.10157740383246491,0.11197004641097918,wilmington,2024-04-01
10,0.33773234200743496,39610,12100,860,0.5571418524509459,0.6889091323161011,0.7001831874618359,1208,108545,0.09912939333916809,0.11147450366207563,delaware,2024-04-01
48439,0.24406253729562,132244,46704,3306,0.8745168447191004,1.2437816245006659,1.460569913850232,1287,442278,0.07578039151845671,0.10559874106331311,fortworth,2024-04-01
12001,0.2394904458598726,7894,2116,190,1.2743905720281976,1.7117432924362945,1.5426251691474924,1134,47058,0.03336308385396745,0.059954382535027696,gainesville,2024-01-01
12086,0.35897090063054254,184895,52895,5143,1.1232283918992534,1.6078403558455643,1.4564591494784522,1520,908385,0.032648051211765935,0.07763962049865054,miami,2024-01-01
48201,0.23435548152995062,245151,83790,5467,1.04120195370567,1.4346190229557878,1.4570895522388059,1168,832215,0.08080123525771586,0.10068311674266867,houston,2024-04-01
45045,0.3601909877648463,48031,15078,967,0.8232062900357778,1.0408850076799614,1.0249072602013778,1077,61820,0.1626172759624717,0.243901649951472,greenville,2024-04-01
12103,0.08799266727772685,65157,20264,1474,0.9168358139649416,1.151723549973003,1.217678645187939,1313,350246,0.03737944187799432,0.05785647801830713,tampa,2024-04-01
18,0.20304559180967813,240031,72207,4893,0.8150665976213316,0.9902798778041781,1.059205541725295,905,774845,0.07008885648097361,0.0931889603727197,indiana,2024-04-01
18097,0.2465729654693736,87896,26475,1703,0.7283439365093833,0.8867193060311984,0.9159607368562592,960,169686,0.10188819348679325,0.15602347866058486,indianapolis,2024-04-01
18141,0.1753410813542193,8936,2669,178,0.7215762273901809,0.8716525146962769,0.7902330743618202,906,32277,0.06131300926356229,0.08269046069956935,southbend,2024-04-01
12031,0.1623199688594784,46268,14500,950,0.9618246979486283,1.2170964276121408,1.2744834987925946,1203,166485,0.0771540979667838,0.08709493347749046,jacksonville,2024-04-01
32003,0.3545014405797962,178489,55067,3320,1.2083193002824664,1.507714211398141,1.2656056418564758,1325,370204,0.09094175103456473,0.14874771747468962,lasvegas,2024-04-01
47157,0.2750867169965313,91483,29798,1725,0.8409020925348029,1.1057489818448323,0.9851513420902341,1043,163597,0.1497888103082575,0.18214270432831897,memphis,2024-04-01
27,0.13063861414441713,58002,22387,1786,0.8533250946165135,1.3292956282936244,1.4279432340595644,1113,615932,0.02839761532117182,0.03634654474844626,minnesota,2024-04-01
27053,0.12527869200552075,29849,12400,1026,0.9106378110401373,1.5257548025900918,1.7625080523942451,1265,274851,0.03426947691658389,0.045115353409665604,minneapolis,2024-04-01
29,0.15278568645667875,122004,35105,2695,0.7143802369088258,0.8301458460192372,0.872945177747186,882,770131,0.043326395119791306,0.04558315403483303,missouri,2024-04-01
29095,0.16131787675411838,27282,8590,697,0.7449722157748864,0.9477574888288189,1.0227439471753486,1044,122228,0.06704683051346663,0.07027849592564715,kansascity,2024-04-01
29510,0.16521988664897053,45874,14719,1150,0.756800006598945,0.9789009892759165,1.098901098901099,951,198599,0.07018665753603996,0.07411416975916293,stlouis,2024-04-01
35,0.23758400262252088,46001,15178,983,0.673563218390805,0.89612689915768,0.8653169014084507,906,254299,0.04798288628740184,0.05968564563761556,newmexico,2024-04-01
35001,0.2980096826250672,27646,9388,645,0.629190468604201,0.8610737434266842,0.9118755890669183,946,103857,0.0715984478658155,0.09039352186179073,albuquerque,2024-04-01
22071,0.20344544708777687,17791,5628,493,0.7286018510934557,0.9859845830413455,1.067099567099567,1082,75311,0.048558643491654604,0.08152376629757092,neworleans,2024-03-01
42101,0.13556566970091027,40484,12455,923,0.473824042321602,0.5888680070446675,0.5531914893617021,1181,311986,0.03943766707480464,0.03992166315155167,philadelphia,2024-04-01
44007,0.19754623044096728,19794,6389,451,0.7760603001284024,1.0119985744268007,0.9386056191467221,1116,108750,0.05171494252873563,0.05874942528735632,providence,2024-04-01
44,0.2031928301358353,25926,8234,577,0.8267614841271107,1.0592260985900999,1.147345396699145,1142,161721,0.044156293864124015,0.05091484717507312,rhode_island,2024-04-01
55,0.18513375536042476,91875,28132,2025,0.8205322854335984,1.0138997344994536,1.056154381084842,921,781395,0.03133498422692748,0.03600227797720743,wisconsin,2024-04-01
55079,0.24496701065809506,45404,14105,978,0.86345656473452,1.082950724014557,1.14950634696756,954,193302,0.06115818770628343,0.0729687225170976,milwaukee,2024-04-01
48453,,24546,10542,1012,0.6598357534240439,1.1433632797671769,1.6899526857779024,1437,270488,,0.03897400254355091,austin,2024-04-01
47037,,39109,13662,941,0.92648278149356,1.3064516129032253,1.3118029739776957,1316,146398,,0.09332094700747277,nashville,2024-04-01
36061,,349296,124504,7601,0.382988941474278,0.5514712070408878,0.3916964408410066,1640,2177959,,0.05716544709978471,newyork,2024-04-01
42,,348433,115132,8115,0.753558871347524,1.0051728879556834,0.9756830683218612,1036,1571478,,0.073263513711296,pennsylvania,2024-04-01
04013,,238102,85633,6200,0.9214787500503113,1.339338221493725,1.5008472524812395,1389,583611,,0.1467295852888311,phoenix,2024-04-01
42003,,35591,13305,981,0.5970942533040421,0.9007344852147918,0.897819189735722,972,186277,,0.07142588725392829,pittsburgh,2024-04-01
51760,,51250,20259,1846,0.5206454988291825,0.8343560808862897,1.06998985654253,1203,87693,,0.23102186035373404,richmond,2024-04-01
51,,354298,137185,10439,0.5378085354880876,0.8433288081760197,0.9097167755991286,1331,1079291,,0.12710659127149213,virginia,2024-04-01
0,,3352362,1117777,73405,0.7186880454415627,0.9750963655889281,0.9199841666553524,,14234219,,0.07936190270086298,all_sites,2024-04-01
