type,GEOID,racial_majority,xfilemonth,xfileyear,month_filings,filings_avg,last_updated
County,29007,White,4,2022,4,4.75,2023-04-01
County,29007,White,5,2022,1,4.25,2023-04-01
County,29007,White,6,2022,4,5.75,2023-04-01
County,29007,White,7,2022,6,3.5,2023-04-01
County,29007,White,8,2022,4,5.75,2023-04-01
County,29007,White,9,2022,6,4.25,2023-04-01
County,29007,White,10,2022,6,3.5,2023-04-01
County,29007,White,11,2022,2,3.75,2023-04-01
County,29007,White,12,2022,5,2.5,2023-04-01
County,29007,White,1,2023,7,6.5,2023-04-01
County,29007,White,2,2023,8,3.25,2023-04-01
County,29007,White,3,2023,7,3.5,2023-04-01
County,29007,White,4,2023,0,0,2023-04-01
County,29009,White,1,2020,5,6,2023-04-01
County,29009,White,2,2020,8,4.25,2023-04-01
County,29009,White,3,2020,1,6,2023-04-01
County,29009,White,4,2020,3,6.75,2023-04-01
County,29009,White,5,2020,3,6.75,2023-04-01
County,29009,White,6,2020,6,6,2023-04-01
County,29009,White,7,2020,6,8.5,2023-04-01
County,29009,White,8,2020,7,8.75,2023-04-01
County,29009,White,9,2020,5,8.5,2023-04-01
County,29009,White,10,2020,7,11,2023-04-01
County,29009,White,11,2020,6,5.5,2023-04-01
County,29009,White,12,2020,2,5,2023-04-01
County,29009,White,1,2021,3,6,2023-04-01
County,29009,White,2,2021,2,4.25,2023-04-01
County,29009,White,3,2021,4,6,2023-04-01
County,29009,White,4,2021,8,6.75,2023-04-01
County,29009,White,5,2021,10,6.75,2023-04-01
County,29009,White,6,2021,3,6,2023-04-01
County,29009,White,7,2021,6,8.5,2023-04-01
County,29009,White,8,2021,10,8.75,2023-04-01
County,29009,White,9,2021,11,8.5,2023-04-01
County,29009,White,10,2021,7,11,2023-04-01
County,29009,White,11,2021,2,5.5,2023-04-01
County,29009,White,12,2021,1,5,2023-04-01
County,29009,White,1,2022,3,6,2023-04-01
County,29009,White,2,2022,7,4.25,2023-04-01
County,29009,White,3,2022,4,6,2023-04-01
County,29009,White,4,2022,5,6.75,2023-04-01
County,29009,White,5,2022,3,6.75,2023-04-01
County,29009,White,6,2022,4,6,2023-04-01
County,29009,White,7,2022,4,8.5,2023-04-01
County,29009,White,8,2022,5,8.75,2023-04-01
County,29009,White,9,2022,4,8.5,2023-04-01
County,29009,White,10,2022,4,11,2023-04-01
County,29009,White,11,2022,6,5.5,2023-04-01
County,29009,White,12,2022,3,5,2023-04-01
County,29009,White,1,2023,5,6,2023-04-01
County,29009,White,2,2023,5,4.25,2023-04-01
County,29009,White,3,2023,11,6,2023-04-01
County,29009,White,4,2023,0,0,2023-04-01
County,29011,White,1,2020,2,2.25,2023-04-01
County,29011,White,2,2020,0,1,2023-04-01
County,29011,White,3,2020,1,1.5,2023-04-01
County,29011,White,4,2020,1,1.25,2023-04-01
County,29011,White,5,2020,1,1.25,2023-04-01
County,29011,White,6,2020,3,1.25,2023-04-01
County,29011,White,7,2020,0,1,2023-04-01
County,29011,White,8,2020,1,1.5,2023-04-01
County,29011,White,9,2020,0,2,2023-04-01
County,29011,White,10,2020,1,1.75,2023-04-01
County,29011,White,11,2020,3,1.25,2023-04-01
County,29011,White,12,2020,2,2.25,2023-04-01
County,29011,White,1,2021,1,2.25,2023-04-01
County,29011,White,2,2021,1,1,2023-04-01
County,29011,White,3,2021,0,1.5,2023-04-01
County,29011,White,4,2021,2,1.25,2023-04-01
County,29011,White,5,2021,2,1.25,2023-04-01
County,29011,White,6,2021,0,1.25,2023-04-01
County,29011,White,7,2021,2,1,2023-04-01
County,29011,White,8,2021,4,1.5,2023-04-01
County,29011,White,9,2021,1,2,2023-04-01
County,29011,White,10,2021,0,1.75,2023-04-01
County,29011,White,11,2021,1,1.25,2023-04-01
County,29011,White,12,2021,0,2.25,2023-04-01
County,29011,White,1,2022,1,2.25,2023-04-01
County,29011,White,2,2022,0,1,2023-04-01
County,29011,White,3,2022,1,1.5,2023-04-01
County,29011,White,4,2022,2,1.25,2023-04-01
County,29011,White,5,2022,1,1.25,2023-04-01
County,29011,White,6,2022,6,1.25,2023-04-01
County,29011,White,7,2022,1,1,2023-04-01
County,29011,White,8,2022,0,1.5,2023-04-01
County,29011,White,9,2022,5,2,2023-04-01
County,29011,White,10,2022,1,1.75,2023-04-01
County,29011,White,11,2022,4,1.25,2023-04-01
County,29011,White,12,2022,2,2.25,2023-04-01
County,29011,White,1,2023,0,2.25,2023-04-01
County,29011,White,2,2023,1,1,2023-04-01
County,29011,White,3,2023,3,1.5,2023-04-01
County,29011,White,4,2023,0,0.25,2023-04-01
County,29013,White,1,2020,1,2,2023-04-01
County,29013,White,2,2020,3,2.25,2023-04-01
County,29013,White,3,2020,3,1.25,2023-04-01
County,29013,White,4,2020,2,3,2023-04-01
County,29013,White,5,2020,2,1.75,2023-04-01
County,29013,White,6,2020,2,2.75,2023-04-01
County,29013,White,7,2020,1,5.25,2023-04-01
County,29013,White,8,2020,0,4,2023-04-01
County,29013,White,9,2020,5,1.75,2023-04-01
County,29013,White,10,2020,1,4,2023-04-01
County,29013,White,11,2020,3,1.75,2023-04-01
County,29013,White,12,2020,1,3.25,2023-04-01
County,29013,White,1,2021,0,2,2023-04-01
County,29013,White,2,2021,0,2.25,2023-04-01
County,29013,White,3,2021,2,1.25,2023-04-01
County,29013,White,4,2021,1,3,2023-04-01
County,29013,White,5,2021,6,1.75,2023-04-01
County,29013,White,6,2021,1,2.75,2023-04-01
County,29013,White,7,2021,3,5.25,2023-04-01
County,29013,White,8,2021,6,4,2023-04-01
County,29013,White,9,2021,6,1.75,2023-04-01
County,29013,White,10,2021,1,4,2023-04-01
County,29013,White,11,2021,1,1.75,2023-04-01
County,29013,White,12,2021,3,3.25,2023-04-01
County,29013,White,1,2022,3,2,2023-04-01
County,29013,White,2,2022,2,2.25,2023-04-01
County,29013,White,3,2022,5,1.25,2023-04-01
County,29013,White,4,2022,0,3,2023-04-01
County,29013,White,5,2022,6,1.75,2023-04-01
County,29013,White,6,2022,4,2.75,2023-04-01
County,29013,White,7,2022,3,5.25,2023-04-01
County,29013,White,8,2022,7,4,2023-04-01
County,29013,White,9,2022,10,1.75,2023-04-01
County,29013,White,10,2022,8,4,2023-04-01
County,29013,White,11,2022,1,1.75,2023-04-01
County,29013,White,12,2022,7,3.25,2023-04-01
County,29013,White,1,2023,3,2,2023-04-01
County,29013,White,2,2023,1,2.25,2023-04-01
County,29013,White,3,2023,2,1.25,2023-04-01
County,29013,White,4,2023,0,0.25,2023-04-01
County,29015,White,1,2020,2,2.5,2023-04-01
County,29015,White,2,2020,2,2.25,2023-04-01
County,29015,White,3,2020,2,2.25,2023-04-01
County,29015,White,4,2020,0,1.75,2023-04-01
County,29015,White,5,2020,4,2.25,2023-04-01
County,29015,White,6,2020,2,3.75,2023-04-01
County,29015,White,7,2020,5,2,2023-04-01
County,29015,White,8,2020,4,3.75,2023-04-01
County,29015,White,9,2020,1,2.5,2023-04-01
County,29015,White,10,2020,3,3,2023-04-01
County,29015,White,11,2020,0,2,2023-04-01
County,29015,White,12,2020,2,3.5,2023-04-01
County,29015,White,1,2021,3,2.5,2023-04-01
County,29015,White,2,2021,1,2.25,2023-04-01
County,29015,White,3,2021,2,2.25,2023-04-01
County,29015,White,4,2021,5,1.75,2023-04-01
County,29015,White,5,2021,0,2.25,2023-04-01
County,29015,White,6,2021,4,3.75,2023-04-01
County,29015,White,7,2021,7,2,2023-04-01
County,29015,White,8,2021,5,3.75,2023-04-01
County,29015,White,9,2021,4,2.5,2023-04-01
County,29015,White,10,2021,2,3,2023-04-01
County,29015,White,11,2021,3,2,2023-04-01
County,29015,White,12,2021,0,3.5,2023-04-01
County,29015,White,1,2022,1,2.5,2023-04-01
County,29015,White,2,2022,0,2.25,2023-04-01
County,29015,White,3,2022,8,2.25,2023-04-01
County,29015,White,4,2022,2,1.75,2023-04-01
County,29015,White,5,2022,3,2.25,2023-04-01
County,29015,White,6,2022,2,3.75,2023-04-01
County,29015,White,7,2022,2,2,2023-04-01
County,29015,White,8,2022,1,3.75,2023-04-01
County,29015,White,9,2022,1,2.5,2023-04-01
County,29015,White,10,2022,2,3,2023-04-01
County,29015,White,11,2022,2,2,2023-04-01
County,29015,White,12,2022,5,3.5,2023-04-01
County,29015,White,1,2023,1,2.5,2023-04-01
County,29015,White,2,2023,2,2.25,2023-04-01
County,29015,White,3,2023,3,2.25,2023-04-01
County,29015,White,4,2023,0,0,2023-04-01
County,29017,White,1,2020,0,0.75,2023-04-01
County,29017,White,2,2020,4,0.25,2023-04-01
County,29017,White,3,2020,2,1,2023-04-01
County,29017,White,4,2020,0,0.5,2023-04-01
County,29017,White,6,2020,0,0.5,2023-04-01
County,29017,White,7,2020,2,0.25,2023-04-01
County,29017,White,8,2020,2,1,2023-04-01
County,29017,White,9,2020,0,0.25,2023-04-01
County,29017,White,10,2020,1,0.25,2023-04-01
County,29017,White,11,2020,0,0.75,2023-04-01
County,29017,White,12,2020,1,0.5,2023-04-01
County,29017,White,1,2021,1,0.75,2023-04-01
County,29017,White,2,2021,0,0.25,2023-04-01
County,29017,White,3,2021,1,1,2023-04-01
County,29017,White,4,2021,0,0.5,2023-04-01
County,29017,White,6,2021,3,0.5,2023-04-01
County,29017,White,7,2021,1,0.25,2023-04-01
County,29017,White,8,2021,1,1,2023-04-01
County,29017,White,9,2021,2,0.25,2023-04-01
County,29017,White,10,2021,1,0.25,2023-04-01
County,29017,White,11,2021,2,0.75,2023-04-01
County,29017,White,12,2021,2,0.5,2023-04-01
County,29017,White,1,2022,0,0.75,2023-04-01
County,29017,White,2,2022,0,0.25,2023-04-01
County,29017,White,3,2022,1,1,2023-04-01
County,29017,White,4,2022,3,0.5,2023-04-01
County,29017,White,6,2022,1,0.5,2023-04-01
County,29017,White,7,2022,0,0.25,2023-04-01
County,29017,White,8,2022,0,1,2023-04-01
County,29017,White,9,2022,1,0.25,2023-04-01
County,29017,White,10,2022,2,0.25,2023-04-01
County,29017,White,11,2022,0,0.75,2023-04-01
County,29017,White,12,2022,0,0.5,2023-04-01
County,29017,White,1,2023,1,0.75,2023-04-01
County,29017,White,2,2023,2,0.25,2023-04-01
County,29017,White,3,2023,4,1,2023-04-01
County,29017,White,4,2023,0,0,2023-04-01
County,29019,White,1,2020,87,103.5,2023-04-01
County,29019,White,2,2020,123,71.75,2023-04-01
County,29019,White,3,2020,69,77,2023-04-01
County,29019,White,4,2020,22,88,2023-04-01
County,29019,White,5,2020,62,95.5,2023-04-01
County,29019,White,6,2020,63,103,2023-04-01
County,29019,White,7,2020,75,88,2023-04-01
County,29019,White,8,2020,67,86.25,2023-04-01
County,29019,White,9,2020,62,81.5,2023-04-01
County,29019,White,10,2020,67,92,2023-04-01
County,29019,White,11,2020,75,79,2023-04-01
County,29019,White,12,2020,105,76,2023-04-01
County,29019,White,1,2021,54,103.5,2023-04-01
County,29019,White,2,2021,48,71.5,2023-04-01
County,29019,White,3,2021,64,77,2023-04-01
County,29019,White,4,2021,53,88,2023-04-01
County,29019,White,5,2021,58,95.5,2023-04-01
County,29019,White,6,2021,68,103,2023-04-01
County,29019,White,7,2021,57,88,2023-04-01
County,29019,White,8,2021,51,86.25,2023-04-01
County,29019,White,9,2021,67,81.5,2023-04-01
County,29019,White,10,2021,71,92,2023-04-01
County,29019,White,11,2021,78,79,2023-04-01
County,29019,White,12,2021,60,76,2023-04-01
County,29019,White,1,2022,76,103.5,2023-04-01
County,29019,White,2,2022,69,71.5,2023-04-01
County,29019,White,3,2022,90,77,2023-04-01
County,29019,White,4,2022,63,88,2023-04-01
County,29019,White,5,2022,92,95.5,2023-04-01
County,29019,White,6,2022,73,103,2023-04-01
County,29019,White,7,2022,69,88,2023-04-01
County,29019,White,8,2022,86,86.25,2023-04-01
County,29019,White,9,2022,96,81.5,2023-04-01
County,29019,White,10,2022,123,92,2023-04-01
County,29019,White,11,2022,80,79,2023-04-01
County,29019,White,12,2022,62,76,2023-04-01
County,29019,White,1,2023,89,103.5,2023-04-01
County,29019,White,2,2023,87,71.5,2023-04-01
County,29019,White,3,2023,100,77,2023-04-01
County,29019,White,4,2023,0,3,2023-04-01
County,29021,White,1,2020,59,57,2023-04-01
County,29021,White,2,2020,62,45.25,2023-04-01
County,29021,White,3,2020,42,53.5,2023-04-01
County,29021,White,4,2020,25,63.75,2023-04-01
County,29021,White,5,2020,26,56.75,2023-04-01
County,29021,White,6,2020,46,65,2023-04-01
County,29021,White,7,2020,59,85.25,2023-04-01
County,29021,White,8,2020,54,71,2023-04-01
County,29021,White,9,2020,53,62.25,2023-04-01
County,29021,White,10,2020,48,70.5,2023-04-01
County,29021,White,11,2020,26,51.75,2023-04-01
County,29021,White,12,2020,39,53,2023-04-01
County,29021,White,1,2021,29,57,2023-04-01
County,29021,White,2,2021,35,45,2023-04-01
County,29021,White,3,2021,38,53.5,2023-04-01
County,29021,White,4,2021,31,63.75,2023-04-01
County,29021,White,5,2021,54,56.75,2023-04-01
County,29021,White,6,2021,28,65,2023-04-01
County,29021,White,7,2021,64,85.25,2023-04-01
County,29021,White,8,2021,50,71,2023-04-01
County,29021,White,9,2021,63,62.25,2023-04-01
County,29021,White,10,2021,48,70.5,2023-04-01
County,29021,White,11,2021,29,51.75,2023-04-01
County,29021,White,12,2021,9,53,2023-04-01
County,29021,White,1,2022,14,57,2023-04-01
County,29021,White,2,2022,0,45,2023-04-01
County,29021,White,3,2022,0,53.5,2023-04-01
County,29021,White,4,2022,0,63.75,2023-04-01
County,29021,White,5,2022,0,56.75,2023-04-01
County,29021,White,6,2022,0,65,2023-04-01
County,29021,White,7,2022,0,85.25,2023-04-01
County,29021,White,8,2022,0,71,2023-04-01
County,29021,White,9,2022,0,62.25,2023-04-01
County,29021,White,10,2022,0,70.5,2023-04-01
County,29021,White,11,2022,0,51.75,2023-04-01
County,29021,White,12,2022,1,53,2023-04-01
County,29021,White,1,2023,0,57,2023-04-01
County,29021,White,2,2023,0,45,2023-04-01
County,29021,White,3,2023,0,53.5,2023-04-01
County,29021,White,4,2023,0,2.5,2023-04-01
County,29023,White,1,2020,30,20,2023-04-01
County,29023,White,2,2020,30,17.25,2023-04-01
County,29023,White,3,2020,11,19,2023-04-01
County,29023,White,4,2020,14,19.75,2023-04-01
County,29023,White,5,2020,24,26,2023-04-01
County,29023,White,6,2020,34,25,2023-04-01
County,29023,White,7,2020,27,28.5,2023-04-01
County,29023,White,8,2020,29,22.75,2023-04-01
County,29023,White,9,2020,23,25.5,2023-04-01
County,29023,White,10,2020,26,17.75,2023-04-01
County,29023,White,11,2020,29,17,2023-04-01
County,29023,White,12,2020,29,22,2023-04-01
County,29023,White,1,2021,32,20,2023-04-01
County,29023,White,2,2021,20,17,2023-04-01
County,29023,White,3,2021,31,19,2023-04-01
County,29023,White,4,2021,25,19.75,2023-04-01
County,29023,White,5,2021,29,26,2023-04-01
County,29023,White,6,2021,41,25,2023-04-01
County,29023,White,7,2021,41,28.5,2023-04-01
County,29023,White,8,2021,35,22.75,2023-04-01
County,29023,White,9,2021,35,25.5,2023-04-01
County,29023,White,10,2021,32,17.75,2023-04-01
County,29023,White,11,2021,25,17,2023-04-01
County,29023,White,12,2021,30,22,2023-04-01
County,29023,White,1,2022,30,20,2023-04-01
County,29023,White,2,2022,15,17,2023-04-01
County,29023,White,3,2022,26,19,2023-04-01
County,29023,White,4,2022,26,19.75,2023-04-01
County,29023,White,5,2022,28,26,2023-04-01
County,29023,White,6,2022,41,25,2023-04-01
County,29023,White,7,2022,37,28.5,2023-04-01
County,29023,White,8,2022,36,22.75,2023-04-01
County,29023,White,9,2022,41,25.5,2023-04-01
County,29023,White,10,2022,31,17.75,2023-04-01
County,29023,White,11,2022,18,17,2023-04-01
County,29023,White,12,2022,16,22,2023-04-01
County,29023,White,1,2023,32,20,2023-04-01
County,29023,White,2,2023,37,17,2023-04-01
County,29023,White,3,2023,20,19,2023-04-01
County,29023,White,4,2023,0,1.5,2023-04-01
County,29025,White,2,2020,1,1,2023-04-01
County,29025,White,3,2020,1,2,2023-04-01
County,29025,White,4,2020,1,0.25,2023-04-01
County,29025,White,5,2020,0,0.75,2023-04-01
County,29025,White,6,2020,1,1,2023-04-01
County,29025,White,8,2020,2,1,2023-04-01
County,29025,White,9,2020,1,2,2023-04-01
County,29025,White,10,2020,0,2,2023-04-01
County,29025,White,11,2020,0,1.25,2023-04-01
County,29025,White,12,2020,0,1.5,2023-04-01
County,29025,White,2,2021,1,1,2023-04-01
County,29025,White,3,2021,1,2,2023-04-01
County,29025,White,4,2021,2,0.25,2023-04-01
County,29025,White,5,2021,0,0.75,2023-04-01
County,29025,White,6,2021,1,1,2023-04-01
County,29025,White,8,2021,0,1,2023-04-01
County,29025,White,9,2021,1,2,2023-04-01
County,29025,White,10,2021,0,2,2023-04-01
County,29025,White,11,2021,0,1.25,2023-04-01
County,29025,White,12,2021,0,1.5,2023-04-01
County,29025,White,2,2022,1,1,2023-04-01
County,29025,White,3,2022,2,2,2023-04-01
County,29025,White,4,2022,0,0.25,2023-04-01
County,29025,White,5,2022,1,0.75,2023-04-01
County,29025,White,6,2022,2,1,2023-04-01
County,29025,White,8,2022,0,1,2023-04-01
County,29025,White,9,2022,1,2,2023-04-01
County,29025,White,10,2022,1,2,2023-04-01
County,29025,White,11,2022,1,1.25,2023-04-01
County,29025,White,12,2022,1,1.5,2023-04-01
County,29025,White,2,2023,0,1,2023-04-01
County,29025,White,3,2023,1,2,2023-04-01
County,29025,White,4,2023,0,0,2023-04-01
County,29027,White,1,2020,1,1.75,2023-04-01
County,29027,White,2,2020,1,3.5,2023-04-01
County,29027,White,3,2020,0,2.75,2023-04-01
County,29027,White,5,2020,1,2.5,2023-04-01
County,29027,White,6,2020,0,2.5,2023-04-01
County,29027,White,7,2020,0,2.75,2023-04-01
County,29027,White,8,2020,0,2.5,2023-04-01
County,29027,White,9,2020,0,4.5,2023-04-01
County,29027,White,10,2020,0,2.5,2023-04-01
County,29027,White,11,2020,1,4,2023-04-01
County,29027,White,12,2020,6,4.75,2023-04-01
County,29027,White,1,2021,0,1.75,2023-04-01
County,29027,White,2,2021,0,3.5,2023-04-01
County,29027,White,3,2021,0,2.75,2023-04-01
County,29027,White,5,2021,0,2.5,2023-04-01
County,29027,White,6,2021,0,2.5,2023-04-01
County,29027,White,7,2021,2,2.75,2023-04-01
County,29027,White,8,2021,2,2.5,2023-04-01
County,29027,White,9,2021,1,4.5,2023-04-01
County,29027,White,10,2021,1,2.5,2023-04-01
County,29027,White,11,2021,0,4,2023-04-01
County,29027,White,12,2021,2,4.75,2023-04-01
County,29027,White,1,2022,2,1.75,2023-04-01
County,29027,White,2,2022,1,3.5,2023-04-01
County,29027,White,3,2022,2,2.75,2023-04-01
County,29027,White,5,2022,0,2.5,2023-04-01
County,29027,White,6,2022,1,2.5,2023-04-01
County,29027,White,7,2022,1,2.75,2023-04-01
County,29027,White,8,2022,0,2.5,2023-04-01
County,29027,White,9,2022,0,4.5,2023-04-01
County,29027,White,10,2022,0,2.5,2023-04-01
County,29027,White,11,2022,0,4,2023-04-01
County,29027,White,12,2022,1,4.75,2023-04-01
County,29027,White,1,2023,0,1.75,2023-04-01
County,29027,White,2,2023,0,3.5,2023-04-01
County,29027,White,3,2023,0,2.75,2023-04-01
County,29029,White,1,2020,8,7.75,2023-04-01
County,29029,White,2,2020,10,7.5,2023-04-01
County,29029,White,3,2020,4,10.25,2023-04-01
County,29029,White,4,2020,3,9,2023-04-01
County,29029,White,5,2020,7,7.75,2023-04-01
County,29029,White,6,2020,8,8.25,2023-04-01
County,29029,White,7,2020,9,10.5,2023-04-01
County,29029,White,8,2020,4,10.5,2023-04-01
County,29029,White,9,2020,8,7.75,2023-04-01
County,29029,White,10,2020,6,9.75,2023-04-01
County,29029,White,11,2020,6,5,2023-04-01
County,29029,White,12,2020,9,8,2023-04-01
County,29029,White,1,2021,8,7.75,2023-04-01
County,29029,White,2,2021,8,6.75,2023-04-01
County,29029,White,3,2021,10,10.25,2023-04-01
County,29029,White,4,2021,3,9,2023-04-01
County,29029,White,5,2021,4,7.75,2023-04-01
County,29029,White,6,2021,11,8.25,2023-04-01
County,29029,White,7,2021,10,10.5,2023-04-01
County,29029,White,8,2021,11,10.5,2023-04-01
County,29029,White,9,2021,7,7.75,2023-04-01
County,29029,White,10,2021,5,9.75,2023-04-01
County,29029,White,11,2021,7,5,2023-04-01
County,29029,White,12,2021,7,8,2023-04-01
County,29029,White,1,2022,7,7.75,2023-04-01
County,29029,White,2,2022,3,6.75,2023-04-01
County,29029,White,3,2022,7,10.25,2023-04-01
County,29029,White,4,2022,7,9,2023-04-01
County,29029,White,5,2022,5,7.75,2023-04-01
County,29029,White,6,2022,4,8.25,2023-04-01
County,29029,White,7,2022,10,10.5,2023-04-01
County,29029,White,8,2022,5,10.5,2023-04-01
County,29029,White,9,2022,8,7.75,2023-04-01
County,29029,White,10,2022,6,9.75,2023-04-01
County,29029,White,11,2022,0,5,2023-04-01
County,29029,White,12,2022,8,8,2023-04-01
County,29029,White,1,2023,4,7.75,2023-04-01
County,29029,White,2,2023,6,6.75,2023-04-01
County,29029,White,3,2023,4,10.25,2023-04-01
County,29029,White,4,2023,0,0.5,2023-04-01
County,29031,White,1,2020,48,26.5,2023-04-01
County,29031,White,2,2020,23,22.25,2023-04-01
County,29031,White,3,2020,18,19.75,2023-04-01
County,29031,White,4,2020,7,26.75,2023-04-01
