type,GEOID,racial_majority,month,filings_2020,filings_avg,last_updated
Census Tract,13063040203,Black,08/2020,5,30,
Census Tract,13063040203,Black,09/2020,22,27,
Census Tract,13063040203,Black,10/2020,10,33.5,
Census Tract,13063040203,Black,11/2020,10,51,
Census Tract,13063040203,Black,12/2020,38,36,
Census Tract,13063040203,Black,01/2021,13,71.5,
Census Tract,13063040203,Black,02/2021,6,45,
Census Tract,13063040203,Black,03/2021,17,23.5,
Census Tract,13063040203,Black,04/2021,10,30.5,
Census Tract,13063040203,Black,05/2021,7,30,
Census Tract,13063040203,Black,06/2021,21,47,
Census Tract,13063040203,Black,07/2021,15,43.5,
Census Tract,13063040203,Black,08/2021,13,30,
Census Tract,13063040203,Black,09/2021,73,27,
Census Tract,13063040203,Black,10/2021,33,33.5,
Census Tract,13063040203,Black,11/2021,29,51,
Census Tract,13063040203,Black,12/2021,47,36,
Census Tract,13063040203,Black,01/2022,18,71.5,
Census Tract,13063040203,Black,02/2022,6,45,
Census Tract,13063040203,Black,03/2022,26,23.5,
Census Tract,13063040203,Black,04/2022,28,30.5,
Census Tract,13063040203,Black,05/2022,36,30,
Census Tract,13063040203,Black,06/2022,30,47,
Census Tract,13063040203,Black,07/2022,40,43.5,
Census Tract,13063040203,Black,08/2022,28,30,
Census Tract,13063040203,Black,09/2022,37,27,
Census Tract,13063040203,Black,10/2022,29,33.5,
Census Tract,13063040203,Black,11/2022,47,51,
Census Tract,13063040203,Black,12/2022,11,36,
Census Tract,13063040203,Black,01/2023,62,71.5,
Census Tract,13063040203,Black,02/2023,58,45,
Census Tract,13063040203,Black,03/2023,20,23.5,
Census Tract,13063040203,Black,04/2023,32,30.5,
Census Tract,13063040203,Black,05/2023,9,30,
Census Tract,13063040203,Black,06/2023,47,47,
Census Tract,13063040203,Black,07/2023,46,43.5,
Census Tract,13063040203,Black,08/2023,29,30,
Census Tract,13063040203,Black,09/2023,9,27,
Census Tract,13063040203,Black,10/2023,37,33.5,
Census Tract,13063040203,Black,11/2023,50,51,
Census Tract,13063040203,Black,12/2023,7,36,
Census Tract,13063040203,Black,01/2024,80,71.5,
Census Tract,13063040203,Black,02/2024,30,45.5,
Census Tract,13063040203,Black,03/2024,27,23.5,
Census Tract,13063040203,Black,04/2024,29,30.5,
Census Tract,13063040203,Black,05/2024,50,30,
Census Tract,13063040203,Black,06/2024,46,47,
Census Tract,13063040203,Black,07/2024,41,43.5,
Census Tract,13063040203,Black,08/2024,30,30,
Census Tract,13063040203,Black,09/2024,44,27,
Census Tract,13063040203,Black,10/2024,30,33.5,
Census Tract,13063040203,Black,11/2024,48,51,
Census Tract,13063040203,Black,12/2024,65,36,
Census Tract,13063040203,Black,01/2025,71,71.5,
Census Tract,13063040203,Black,02/2025,44,45,
Census Tract,13063040203,Black,03/2025,24,23.5,
Census Tract,13063040203,Black,04/2025,30,30.5,
Census Tract,13063040203,Black,05/2025,17,30,
Census Tract,13063040203,Black,06/2025,101,47,
Census Tract,13063040203,Black,07/2025,38,43.5,
Census Tract,13063040203,Black,08/2025,32,30,
Census Tract,13063040203,Black,09/2025,57,27,
Census Tract,13063040203,Black,10/2025,85,33.5,
Census Tract,13063040203,Black,11/2025,52,51,
Census Tract,13063040203,Black,12/2025,32,36,
Census Tract,13063040203,Black,01/2026,81,71.5,
Census Tract,13063040203,Black,02/2026,53,45,
Census Tract,13063040203,Black,03/2026,16,23.5,
Census Tract,13063040203,Black,04/2026,0,2,2026-04-04
Census Tract,13063040204,Black,01/2020,48,87.5,
Census Tract,13063040204,Black,02/2020,43,87,
Census Tract,13063040204,Black,03/2020,32,58.5,
Census Tract,13063040204,Black,04/2020,19,61,
Census Tract,13063040204,Black,05/2020,8,59,
Census Tract,13063040204,Black,06/2020,16,65.5,
Census Tract,13063040204,Black,07/2020,30,93,
Census Tract,13063040204,Black,08/2020,23,68,
Census Tract,13063040204,Black,09/2020,24,61,
Census Tract,13063040204,Black,10/2020,33,66.5,
Census Tract,13063040204,Black,11/2020,19,63,
Census Tract,13063040204,Black,12/2020,16,87,
Census Tract,13063040204,Black,01/2021,21,87.5,
Census Tract,13063040204,Black,02/2021,48,87,
Census Tract,13063040204,Black,03/2021,50,58.5,
Census Tract,13063040204,Black,04/2021,39,61,
Census Tract,13063040204,Black,05/2021,54,59,
Census Tract,13063040204,Black,06/2021,47,65.5,
Census Tract,13063040204,Black,07/2021,32,93,
Census Tract,13063040204,Black,08/2021,34,68,
Census Tract,13063040204,Black,09/2021,17,61,
Census Tract,13063040204,Black,10/2021,58,66.5,
Census Tract,13063040204,Black,11/2021,34,63,
Census Tract,13063040204,Black,12/2021,85,87,
Census Tract,13063040204,Black,01/2022,58,87.5,
Census Tract,13063040204,Black,02/2022,23,87,
Census Tract,13063040204,Black,03/2022,37,58.5,
Census Tract,13063040204,Black,04/2022,45,61,
Census Tract,13063040204,Black,05/2022,63,59,
Census Tract,13063040204,Black,06/2022,45,65.5,
Census Tract,13063040204,Black,07/2022,44,93,
Census Tract,13063040204,Black,08/2022,73,68,
Census Tract,13063040204,Black,09/2022,91,61,
Census Tract,13063040204,Black,10/2022,79,66.5,
Census Tract,13063040204,Black,11/2022,56,63,
Census Tract,13063040204,Black,12/2022,56,87,
Census Tract,13063040204,Black,01/2023,79,87.5,
Census Tract,13063040204,Black,02/2023,97,87,
Census Tract,13063040204,Black,03/2023,51,58.5,
Census Tract,13063040204,Black,04/2023,49,61,
Census Tract,13063040204,Black,05/2023,38,59,
Census Tract,13063040204,Black,06/2023,55,65.5,
Census Tract,13063040204,Black,07/2023,104,93,
Census Tract,13063040204,Black,08/2023,60,68,
Census Tract,13063040204,Black,09/2023,54,61,
Census Tract,13063040204,Black,10/2023,66,66.5,
Census Tract,13063040204,Black,11/2023,38,63,
Census Tract,13063040204,Black,12/2023,83,87,
Census Tract,13063040204,Black,01/2024,62,87.5,
Census Tract,13063040204,Black,02/2024,54,87,
Census Tract,13063040204,Black,03/2024,44,58.5,
Census Tract,13063040204,Black,04/2024,53,61,
Census Tract,13063040204,Black,05/2024,59,59,
Census Tract,13063040204,Black,06/2024,58,65.5,
Census Tract,13063040204,Black,07/2024,56,93,
Census Tract,13063040204,Black,08/2024,59,68,
Census Tract,13063040204,Black,09/2024,49,61,
Census Tract,13063040204,Black,10/2024,55,66.5,
Census Tract,13063040204,Black,11/2024,71,63,
Census Tract,13063040204,Black,12/2024,63,87,
Census Tract,13063040204,Black,01/2025,68,87.5,
Census Tract,13063040204,Black,02/2025,77,87,
Census Tract,13063040204,Black,03/2025,22,58.5,
Census Tract,13063040204,Black,04/2025,35,61,
Census Tract,13063040204,Black,05/2025,23,59,
Census Tract,13063040204,Black,06/2025,26,65.5,
Census Tract,13063040204,Black,07/2025,76,93,
Census Tract,13063040204,Black,08/2025,29,68,
Census Tract,13063040204,Black,09/2025,22,61,
Census Tract,13063040204,Black,10/2025,20,66.5,
Census Tract,13063040204,Black,11/2025,13,63,
Census Tract,13063040204,Black,12/2025,15,87,
Census Tract,13063040204,Black,01/2026,29,87.5,
Census Tract,13063040204,Black,02/2026,124,87,
Census Tract,13063040204,Black,03/2026,34,58.5,
Census Tract,13063040204,Black,04/2026,0,3.5,2026-04-04
Census Tract,13063040302,Black,01/2020,52,33.5,
Census Tract,13063040302,Black,02/2020,37,37,
Census Tract,13063040302,Black,03/2020,11,32,
Census Tract,13063040302,Black,04/2020,0,39,
Census Tract,13063040302,Black,05/2020,2,12,
Census Tract,13063040302,Black,06/2020,6,54,
Census Tract,13063040302,Black,07/2020,7,23.5,
Census Tract,13063040302,Black,08/2020,5,23,
Census Tract,13063040302,Black,09/2020,12,26.5,
Census Tract,13063040302,Black,10/2020,25,23.5,
Census Tract,13063040302,Black,11/2020,40,21,
Census Tract,13063040302,Black,12/2020,22,20,
Census Tract,13063040302,Black,01/2021,10,33.5,
Census Tract,13063040302,Black,02/2021,34,36.5,
Census Tract,13063040302,Black,03/2021,20,32,
Census Tract,13063040302,Black,04/2021,17,39,
Census Tract,13063040302,Black,05/2021,11,12,
Census Tract,13063040302,Black,06/2021,29,54,
Census Tract,13063040302,Black,07/2021,40,23.5,
Census Tract,13063040302,Black,08/2021,15,23,
Census Tract,13063040302,Black,09/2021,67,26.5,
Census Tract,13063040302,Black,10/2021,56,23.5,
Census Tract,13063040302,Black,11/2021,38,21,
Census Tract,13063040302,Black,12/2021,22,20,
Census Tract,13063040302,Black,01/2022,34,33.5,
Census Tract,13063040302,Black,02/2022,31,36.5,
Census Tract,13063040302,Black,03/2022,47,32,
Census Tract,13063040302,Black,04/2022,22,39,
Census Tract,13063040302,Black,05/2022,15,12,
Census Tract,13063040302,Black,06/2022,39,54,
Census Tract,13063040302,Black,07/2022,44,23.5,
Census Tract,13063040302,Black,08/2022,52,23,
Census Tract,13063040302,Black,09/2022,20,26.5,
Census Tract,13063040302,Black,10/2022,29,23.5,
Census Tract,13063040302,Black,11/2022,59,21,
Census Tract,13063040302,Black,12/2022,47,20,
Census Tract,13063040302,Black,01/2023,46,33.5,
Census Tract,13063040302,Black,02/2023,35,36.5,
Census Tract,13063040302,Black,03/2023,40,32,
Census Tract,13063040302,Black,04/2023,54,39,
Census Tract,13063040302,Black,05/2023,8,12,
Census Tract,13063040302,Black,06/2023,59,54,
Census Tract,13063040302,Black,07/2023,32,23.5,
Census Tract,13063040302,Black,08/2023,22,23,
Census Tract,13063040302,Black,09/2023,35,26.5,
Census Tract,13063040302,Black,10/2023,37,23.5,
Census Tract,13063040302,Black,11/2023,30,21,
Census Tract,13063040302,Black,12/2023,10,20,
Census Tract,13063040302,Black,01/2024,22,33.5,
Census Tract,13063040302,Black,02/2024,40,37,
Census Tract,13063040302,Black,03/2024,24,32,
Census Tract,13063040302,Black,04/2024,24,39,
Census Tract,13063040302,Black,05/2024,19,12,
Census Tract,13063040302,Black,06/2024,51,54,
Census Tract,13063040302,Black,07/2024,14,23.5,
Census Tract,13063040302,Black,08/2024,24,23,
Census Tract,13063040302,Black,09/2024,19,26.5,
Census Tract,13063040302,Black,10/2024,10,23.5,
Census Tract,13063040302,Black,11/2024,13,21,
Census Tract,13063040302,Black,12/2024,30,20,
Census Tract,13063040302,Black,01/2025,47,33.5,
Census Tract,13063040302,Black,02/2025,23,36.5,
Census Tract,13063040302,Black,03/2025,13,32,
Census Tract,13063040302,Black,04/2025,14,39,
Census Tract,13063040302,Black,05/2025,26,12,
Census Tract,13063040302,Black,06/2025,17,54,
Census Tract,13063040302,Black,07/2025,20,23.5,
Census Tract,13063040302,Black,08/2025,10,23,
Census Tract,13063040302,Black,09/2025,8,26.5,
Census Tract,13063040302,Black,10/2025,23,23.5,
Census Tract,13063040302,Black,11/2025,6,21,
Census Tract,13063040302,Black,12/2025,60,20,
Census Tract,13063040302,Black,01/2026,10,33.5,
Census Tract,13063040302,Black,02/2026,21,36.5,
Census Tract,13063040302,Black,03/2026,7,32,
Census Tract,13063040302,Black,04/2026,0,3,2026-04-04
Census Tract,13063040306,Black,01/2020,102,64.5,
Census Tract,13063040306,Black,02/2020,105,24,
Census Tract,13063040306,Black,03/2020,40,61.5,
Census Tract,13063040306,Black,04/2020,0,28.5,
Census Tract,13063040306,Black,05/2020,0,33.5,
Census Tract,13063040306,Black,06/2020,2,42.5,
Census Tract,13063040306,Black,07/2020,3,37.5,
Census Tract,13063040306,Black,08/2020,4,60.5,
Census Tract,13063040306,Black,09/2020,19,55,
Census Tract,13063040306,Black,10/2020,76,38.5,
Census Tract,13063040306,Black,11/2020,69,46.5,
Census Tract,13063040306,Black,12/2020,75,54.5,
Census Tract,13063040306,Black,01/2021,27,64.5,
Census Tract,13063040306,Black,02/2021,52,24,
Census Tract,13063040306,Black,03/2021,13,61.5,
Census Tract,13063040306,Black,04/2021,32,28.5,
Census Tract,13063040306,Black,05/2021,8,33.5,
Census Tract,13063040306,Black,06/2021,69,42.5,
Census Tract,13063040306,Black,07/2021,42,37.5,
Census Tract,13063040306,Black,08/2021,55,60.5,
Census Tract,13063040306,Black,09/2021,39,55,
Census Tract,13063040306,Black,10/2021,34,38.5,
Census Tract,13063040306,Black,11/2021,67,46.5,
Census Tract,13063040306,Black,12/2021,101,54.5,
Census Tract,13063040306,Black,01/2022,59,64.5,
Census Tract,13063040306,Black,02/2022,14,24,
Census Tract,13063040306,Black,03/2022,18,61.5,
Census Tract,13063040306,Black,04/2022,84,28.5,
Census Tract,13063040306,Black,05/2022,100,33.5,
Census Tract,13063040306,Black,06/2022,19,42.5,
Census Tract,13063040306,Black,07/2022,29,37.5,
Census Tract,13063040306,Black,08/2022,31,60.5,
Census Tract,13063040306,Black,09/2022,28,55,
Census Tract,13063040306,Black,10/2022,39,38.5,
Census Tract,13063040306,Black,11/2022,50,46.5,
Census Tract,13063040306,Black,12/2022,46,54.5,
Census Tract,13063040306,Black,01/2023,58,64.5,
Census Tract,13063040306,Black,02/2023,14,24,
Census Tract,13063040306,Black,03/2023,78,61.5,
Census Tract,13063040306,Black,04/2023,26,28.5,
Census Tract,13063040306,Black,05/2023,7,33.5,
Census Tract,13063040306,Black,06/2023,62,42.5,
Census Tract,13063040306,Black,07/2023,67,37.5,
Census Tract,13063040306,Black,08/2023,96,60.5,
Census Tract,13063040306,Black,09/2023,50,55,
Census Tract,13063040306,Black,10/2023,41,38.5,
Census Tract,13063040306,Black,11/2023,58,46.5,
Census Tract,13063040306,Black,12/2023,30,54.5,
Census Tract,13063040306,Black,01/2024,76,64.5,
Census Tract,13063040306,Black,02/2024,41,24,
Census Tract,13063040306,Black,03/2024,47,61.5,
Census Tract,13063040306,Black,04/2024,34,28.5,
Census Tract,13063040306,Black,05/2024,65,33.5,
Census Tract,13063040306,Black,06/2024,31,42.5,
Census Tract,13063040306,Black,07/2024,8,37.5,
Census Tract,13063040306,Black,08/2024,32,60.5,
Census Tract,13063040306,Black,09/2024,65,55,
Census Tract,13063040306,Black,10/2024,45,38.5,
Census Tract,13063040306,Black,11/2024,39,46.5,
Census Tract,13063040306,Black,12/2024,82,54.5,
Census Tract,13063040306,Black,01/2025,74,64.5,
Census Tract,13063040306,Black,02/2025,57,24,
Census Tract,13063040306,Black,03/2025,48,61.5,
Census Tract,13063040306,Black,04/2025,40,28.5,
Census Tract,13063040306,Black,05/2025,48,33.5,
Census Tract,13063040306,Black,06/2025,36,42.5,
Census Tract,13063040306,Black,07/2025,82,37.5,
Census Tract,13063040306,Black,08/2025,65,60.5,
Census Tract,13063040306,Black,09/2025,38,55,
Census Tract,13063040306,Black,10/2025,66,38.5,
Census Tract,13063040306,Black,11/2025,31,46.5,
Census Tract,13063040306,Black,12/2025,67,54.5,
Census Tract,13063040306,Black,01/2026,91,64.5,
Census Tract,13063040306,Black,02/2026,51,24,
Census Tract,13063040306,Black,03/2026,12,61.5,
Census Tract,13063040306,Black,04/2026,0,2,2026-04-04
Census Tract,13063040307,Other,01/2020,6,4.5,
Census Tract,13063040307,Other,02/2020,4,7.5,
Census Tract,13063040307,Other,03/2020,1,5,
Census Tract,13063040307,Other,04/2020,1,4.5,
Census Tract,13063040307,Other,05/2020,2,7,
Census Tract,13063040307,Other,06/2020,2,10.5,
Census Tract,13063040307,Other,07/2020,2,5,
Census Tract,13063040307,Other,08/2020,1,8.5,
Census Tract,13063040307,Other,09/2020,2,5.5,
Census Tract,13063040307,Other,10/2020,5,9.5,
Census Tract,13063040307,Other,11/2020,2,7,
Census Tract,13063040307,Other,12/2020,3,3.5,
Census Tract,13063040307,Other,01/2021,5,4.5,
Census Tract,13063040307,Other,02/2021,0,7.5,
Census Tract,13063040307,Other,03/2021,3,5,
Census Tract,13063040307,Other,04/2021,4,4.5,
Census Tract,13063040307,Other,05/2021,1,7,
Census Tract,13063040307,Other,06/2021,1,10.5,
Census Tract,13063040307,Other,07/2021,2,5,
Census Tract,13063040307,Other,08/2021,3,8.5,
Census Tract,13063040307,Other,09/2021,9,5.5,
Census Tract,13063040307,Other,10/2021,3,9.5,
Census Tract,13063040307,Other,11/2021,5,7,
Census Tract,13063040307,Other,12/2021,6,3.5,
Census Tract,13063040307,Other,01/2022,1,4.5,
Census Tract,13063040307,Other,02/2022,6,7.5,
Census Tract,13063040307,Other,03/2022,5,5,
Census Tract,13063040307,Other,04/2022,2,4.5,
Census Tract,13063040307,Other,05/2022,2,7,
Census Tract,13063040307,Other,06/2022,1,10.5,
Census Tract,13063040307,Other,07/2022,7,5,
Census Tract,13063040307,Other,08/2022,6,8.5,
Census Tract,13063040307,Other,09/2022,7,5.5,
Census Tract,13063040307,Other,10/2022,6,9.5,
Census Tract,13063040307,Other,11/2022,8,7,
Census Tract,13063040307,Other,12/2022,6,3.5,
Census Tract,13063040307,Other,01/2023,2,4.5,
Census Tract,13063040307,Other,02/2023,3,7.5,
Census Tract,13063040307,Other,03/2023,6,5,
Census Tract,13063040307,Other,04/2023,3,4.5,
Census Tract,13063040307,Other,05/2023,0,7,
Census Tract,13063040307,Other,06/2023,7,10.5,
Census Tract,13063040307,Other,07/2023,3,5,
Census Tract,13063040307,Other,08/2023,4,8.5,
Census Tract,13063040307,Other,09/2023,4,5.5,
Census Tract,13063040307,Other,10/2023,4,9.5,
Census Tract,13063040307,Other,11/2023,6,7,
Census Tract,13063040307,Other,12/2023,3,3.5,
Census Tract,13063040307,Other,01/2024,2,4.5,
Census Tract,13063040307,Other,02/2024,5,7.5,
Census Tract,13063040307,Other,03/2024,2,5,
Census Tract,13063040307,Other,04/2024,3,4.5,
Census Tract,13063040307,Other,05/2024,10,7,
Census Tract,13063040307,Other,06/2024,6,10.5,
Census Tract,13063040307,Other,07/2024,7,5,
Census Tract,13063040307,Other,08/2024,5,8.5,
Census Tract,13063040307,Other,09/2024,3,5.5,
Census Tract,13063040307,Other,10/2024,6,9.5,
Census Tract,13063040307,Other,11/2024,4,7,
Census Tract,13063040307,Other,12/2024,1,3.5,
Census Tract,13063040307,Other,01/2025,6,4.5,
Census Tract,13063040307,Other,02/2025,4,7.5,
Census Tract,13063040307,Other,03/2025,3,5,
Census Tract,13063040307,Other,04/2025,6,4.5,
Census Tract,13063040307,Other,05/2025,2,7,
Census Tract,13063040307,Other,06/2025,5,10.5,
Census Tract,13063040307,Other,07/2025,7,5,
Census Tract,13063040307,Other,08/2025,5,8.5,
Census Tract,13063040307,Other,09/2025,4,5.5,
Census Tract,13063040307,Other,10/2025,7,9.5,
Census Tract,13063040307,Other,11/2025,2,7,
Census Tract,13063040307,Other,12/2025,5,3.5,
Census Tract,13063040307,Other,01/2026,8,4.5,
Census Tract,13063040307,Other,02/2026,2,7.5,
Census Tract,13063040307,Other,03/2026,4,5,
Census Tract,13063040307,Other,04/2026,0,0.5,2026-04-04
Census Tract,13063040308,Black,01/2020,20,22.5,
Census Tract,13063040308,Black,02/2020,38,10,
Census Tract,13063040308,Black,03/2020,15,7.5,
Census Tract,13063040308,Black,04/2020,1,15,
Census Tract,13063040308,Black,05/2020,7,11,
Census Tract,13063040308,Black,06/2020,8,11.5,
Census Tract,13063040308,Black,07/2020,19,12,
Census Tract,13063040308,Black,08/2020,11,16.5,
Census Tract,13063040308,Black,09/2020,6,7.5,
Census Tract,13063040308,Black,10/2020,14,17,
Census Tract,13063040308,Black,11/2020,3,9,
Census Tract,13063040308,Black,12/2020,13,18.5,
Census Tract,13063040308,Black,01/2021,7,22.5,
Census Tract,13063040308,Black,02/2021,4,10,
Census Tract,13063040308,Black,03/2021,8,7.5,
Census Tract,13063040308,Black,04/2021,7,15,
Census Tract,13063040308,Black,05/2021,9,11,
Census Tract,13063040308,Black,06/2021,20,11.5,
Census Tract,13063040308,Black,07/2021,8,12,
Census Tract,13063040308,Black,08/2021,30,16.5,
Census Tract,13063040308,Black,09/2021,10,7.5,
Census Tract,13063040308,Black,10/2021,21,17,
Census Tract,13063040308,Black,11/2021,16,9,
Census Tract,13063040308,Black,12/2021,8,18.5,
Census Tract,13063040308,Black,01/2022,19,22.5,
Census Tract,13063040308,Black,02/2022,16,10,
Census Tract,13063040308,Black,03/2022,13,7.5,
Census Tract,13063040308,Black,04/2022,9,15,
Census Tract,13063040308,Black,05/2022,24,11,
Census Tract,13063040308,Black,06/2022,15,11.5,
Census Tract,13063040308,Black,07/2022,18,12,
Census Tract,13063040308,Black,08/2022,18,16.5,
Census Tract,13063040308,Black,09/2022,16,7.5,
Census Tract,13063040308,Black,10/2022,23,17,
Census Tract,13063040308,Black,11/2022,20,9,
Census Tract,13063040308,Black,12/2022,15,18.5,
Census Tract,13063040308,Black,01/2023,16,22.5,
Census Tract,13063040308,Black,02/2023,7,10,
Census Tract,13063040308,Black,03/2023,8,7.5,
Census Tract,13063040308,Black,04/2023,19,15,
Census Tract,13063040308,Black,05/2023,7,11,
Census Tract,13063040308,Black,06/2023,18,11.5,
Census Tract,13063040308,Black,07/2023,11,12,
Census Tract,13063040308,Black,08/2023,24,16.5,
Census Tract,13063040308,Black,09/2023,5,7.5,
Census Tract,13063040308,Black,10/2023,9,17,
Census Tract,13063040308,Black,11/2023,12,9,
Census Tract,13063040308,Black,12/2023,24,18.5,
Census Tract,13063040308,Black,01/2024,28,22.5,
Census Tract,13063040308,Black,02/2024,13,10,
Census Tract,13063040308,Black,03/2024,8,7.5,
Census Tract,13063040308,Black,04/2024,10,15,
Census Tract,13063040308,Black,05/2024,14,11,
Census Tract,13063040308,Black,06/2024,6,11.5,
Census Tract,13063040308,Black,07/2024,12,12,
Census Tract,13063040308,Black,08/2024,11,16.5,
Census Tract,13063040308,Black,09/2024,10,7.5,
Census Tract,13063040308,Black,10/2024,24,17,
Census Tract,13063040308,Black,11/2024,6,9,
Census Tract,13063040308,Black,12/2024,13,18.5,
Census Tract,13063040308,Black,01/2025,19,22.5,
Census Tract,13063040308,Black,02/2025,23,10,
Census Tract,13063040308,Black,03/2025,11,7.5,
Census Tract,13063040308,Black,04/2025,13,15,
Census Tract,13063040308,Black,05/2025,13,11,
Census Tract,13063040308,Black,06/2025,13,11.5,
Census Tract,13063040308,Black,07/2025,20,12,
Census Tract,13063040308,Black,08/2025,16,16.5,
Census Tract,13063040308,Black,09/2025,13,7.5,
Census Tract,13063040308,Black,10/2025,18,17,
Census Tract,13063040308,Black,11/2025,17,9,
Census Tract,13063040308,Black,12/2025,23,18.5,
Census Tract,13063040308,Black,01/2026,16,22.5,
Census Tract,13063040308,Black,02/2026,16,10,
Census Tract,13063040308,Black,03/2026,3,7.5,
Census Tract,13063040308,Black,04/2026,0,1.5,2026-04-04
Census Tract,13063040309,Black,01/2020,29,15.5,
Census Tract,13063040309,Black,02/2020,12,8,
Census Tract,13063040309,Black,03/2020,9,6,
Census Tract,13063040309,Black,04/2020,2,11.5,
Census Tract,13063040309,Black,05/2020,2,6,
Census Tract,13063040309,Black,06/2020,3,10.5,
Census Tract,13063040309,Black,07/2020,9,14.5,
Census Tract,13063040309,Black,08/2020,2,10,
Census Tract,13063040309,Black,09/2020,4,15,
Census Tract,13063040309,Black,10/2020,6,14,
Census Tract,13063040309,Black,11/2020,11,8.5,
Census Tract,13063040309,Black,12/2020,13,6,
Census Tract,13063040309,Black,01/2021,6,15.5,
Census Tract,13063040309,Black,02/2021,3,7.5,
Census Tract,13063040309,Black,03/2021,10,6,
Census Tract,13063040309,Black,04/2021,4,11.5,
Census Tract,13063040309,Black,05/2021,1,6,
Census Tract,13063040309,Black,06/2021,8,10.5,
Census Tract,13063040309,Black,07/2021,3,14.5,
Census Tract,13063040309,Black,08/2021,4,10,
Census Tract,13063040309,Black,09/2021,6,15,
