share,last_year,postpandemic,renters
white_share,0.36581972734347284,0.3711472217781602,0.4784670042422597
black_share,0.40985831079827467,0.41453133173787804,0.27806193644032057
hispanic_share,0.15841884320669378,0.14913068269713475,0.16948729489863154
other_share,0.06590311865155872,0.06519076378682698,0.07398376441878818
female_share,0.5293744338392897,0.532215628306482,NA
