id,month_date,month_filings,month_rate,month_rate_scale_max,month_diff,pct_white,pct_black,pct_latinx
45045000100,01/11/2023,40,0.099009900990099,0.599276030011846,2.21621621621622,0.849009900990099,0.131188118811881,0.0198019801980198
45045000200,01/11/2023,37,0.0572755417956656,0.599276030011846,1.61702127659574,0.852941176470588,0.0495356037151703,0.0681114551083591
45045000400,01/11/2023,28,0.0523364485981309,0.599276030011846,0.943089430894309,0.742056074766355,0.177570093457944,0.0579439252336449
45045000500,01/11/2023,50,0.0833333333333333,0.599276030011846,0.940092165898618,0.391666666666667,0.58,0
45045000700,01/11/2023,65,0.0570175438596491,0.599276030011846,0.548856548856549,0.578070175438597,0.331578947368421,0.0280701754385965
45045000800,01/11/2023,115,0.399305555555556,0.599276030011846,1.21465968586387,0.302083333333333,0.538194444444445,0.138888888888889
45045000900,01/11/2023,120,0.40133779264214,0.599276030011846,2.03361344537815,0.274247491638796,0.678929765886288,0.0267558528428094
45045001000,01/11/2023,37,0.0707456978967495,0.599276030011846,1.2258064516129,0.717017208413002,0.269598470363289,0
45045001101,01/11/2023,18,0.0371900826446281,0.599276030011846,0.294573643410853,0.681818181818182,0.0185950413223141,0.0537190082644628
45045001102,01/11/2023,16,0.0701754385964912,0.599276030011846,0.772727272727273,0.706140350877193,0.0701754385964912,0
45045001203,01/11/2023,2,0.0152671755725191,0.599276030011846,1.09090909090909,0.900763358778626,0,0.099236641221374
45045001204,01/11/2023,244,0.348571428571429,0.599276030011846,1.30146082337317,0.522857142857143,0.382857142857143,0.0414285714285714
45045001205,01/11/2023,124,0.373493975903614,0.599276030011846,1.12866817155756,0.400602409638554,0.496987951807229,0.0421686746987952
45045001302,01/11/2023,3,0.0166666666666667,0.599276030011846,0.313725490196078,0.888888888888889,0.0666666666666667,0.0444444444444444
45045001400,01/11/2023,22,0.0362438220757825,0.599276030011846,0.519774011299435,0.876441515650741,0.0230642504118616,0.0362438220757825
45045001501,01/11/2023,8,0.0223463687150838,0.599276030011846,0.5,0.715083798882682,0.248603351955307,0.00837988826815642
