type,GEOID,racial_majority,month,filings_2020,filings_avg,filings_avg_prepandemic_baseline,last_updated
Census Tract,29189210102,Black,11/2021,39,15.5,12.5,
Census Tract,29189210102,Black,12/2021,9,9,9,
Census Tract,29189210102,Black,01/2022,5,12.5,14,
Census Tract,29189210102,Black,02/2022,9,12,7,
Census Tract,29189210102,Black,03/2022,18,9.5,25,
Census Tract,29189210102,Black,04/2022,18,9.5,7.5,
Census Tract,29189210102,Black,05/2022,10,17,10.5,
Census Tract,29189210102,Black,06/2022,11,15.5,22.5,
Census Tract,29189210102,Black,07/2022,12,12,15.5,
Census Tract,29189210102,Black,08/2022,21,22,15.5,
Census Tract,29189210102,Black,09/2022,11,18,10.5,
Census Tract,29189210102,Black,10/2022,8,8,14,
Census Tract,29189210102,Black,11/2022,15,15.5,12.5,
Census Tract,29189210102,Black,12/2022,35,9,9,
Census Tract,29189210102,Black,01/2023,16,12.5,14,
Census Tract,29189210102,Black,02/2023,12,12,7,
Census Tract,29189210102,Black,03/2023,15,9.5,25,
Census Tract,29189210102,Black,04/2023,13,9.5,7.5,
Census Tract,29189210102,Black,05/2023,10,17,10.5,
Census Tract,29189210102,Black,06/2023,18,15.5,22.5,
Census Tract,29189210102,Black,07/2023,4,12,15.5,
Census Tract,29189210102,Black,08/2023,25,22,15.5,
Census Tract,29189210102,Black,09/2023,16,18,10.5,
Census Tract,29189210102,Black,10/2023,10,8,14,
Census Tract,29189210102,Black,11/2023,18,15.5,12.5,
Census Tract,29189210102,Black,12/2023,12,9,9,
Census Tract,29189210102,Black,01/2024,9,12.5,14,
Census Tract,29189210102,Black,02/2024,12,12,7,
Census Tract,29189210102,Black,03/2024,4,9.5,25,
Census Tract,29189210102,Black,04/2024,6,9.5,7.5,
Census Tract,29189210102,Black,05/2024,24,17,10.5,
Census Tract,29189210102,Black,06/2024,13,15.5,22.5,
Census Tract,29189210102,Black,07/2024,20,12,15.5,
Census Tract,29189210102,Black,08/2024,19,22,15.5,
Census Tract,29189210102,Black,09/2024,20,18,10.5,
Census Tract,29189210102,Black,10/2024,6,8,14,
Census Tract,29189210102,Black,11/2024,13,15.5,12.5,
Census Tract,29189210102,Black,12/2024,6,9,9,
Census Tract,29189210102,Black,01/2025,14,12.5,14,
Census Tract,29189210102,Black,02/2025,26,12,7,
Census Tract,29189210102,Black,03/2025,10,9.5,25,
Census Tract,29189210102,Black,04/2025,9,9.5,7.5,
Census Tract,29189210102,Black,05/2025,9,17,10.5,
Census Tract,29189210102,Black,06/2025,10,15.5,22.5,
Census Tract,29189210102,Black,07/2025,16,12,15.5,
Census Tract,29189210102,Black,08/2025,17,22,15.5,
Census Tract,29189210102,Black,09/2025,14,18,10.5,
Census Tract,29189210102,Black,10/2025,15,8,14,
Census Tract,29189210102,Black,11/2025,10,15.5,12.5,
Census Tract,29189210102,Black,12/2025,5,9,9,
Census Tract,29189210102,Black,01/2026,13,12.5,,
Census Tract,29189210102,Black,02/2026,17,12,,
Census Tract,29189210102,Black,03/2026,6,9.5,,
Census Tract,29189210102,Black,04/2026,0,9.5,,
Census Tract,29189210102,Black,05/2026,3,0,,2026-05-02
Census Tract,29189210200,Black,01/2020,28,33.5,14,
Census Tract,29189210200,Black,02/2020,24,17,6,
Census Tract,29189210200,Black,03/2020,11,22,9.5,
Census Tract,29189210200,Black,04/2020,1,21.5,13.5,
Census Tract,29189210200,Black,05/2020,4,21.5,17,
Census Tract,29189210200,Black,06/2020,11,18,16,
Census Tract,29189210200,Black,07/2020,17,21.5,21,
Census Tract,29189210200,Black,08/2020,12,26.5,11,
Census Tract,29189210200,Black,09/2020,24,22,13,
Census Tract,29189210200,Black,10/2020,12,28,17,
Census Tract,29189210200,Black,11/2020,8,19.5,12,
Census Tract,29189210200,Black,12/2020,18,22.5,10.5,
Census Tract,29189210200,Black,01/2021,12,33.5,14,
Census Tract,29189210200,Black,02/2021,7,16.5,6,
Census Tract,29189210200,Black,03/2021,12,22,9.5,
Census Tract,29189210200,Black,04/2021,6,21.5,13.5,
Census Tract,29189210200,Black,05/2021,16,21.5,17,
Census Tract,29189210200,Black,06/2021,14,18,16,
Census Tract,29189210200,Black,07/2021,16,21.5,21,
Census Tract,29189210200,Black,08/2021,7,26.5,11,
Census Tract,29189210200,Black,09/2021,4,22,13,
Census Tract,29189210200,Black,10/2021,15,28,17,
Census Tract,29189210200,Black,11/2021,13,19.5,12,
Census Tract,29189210200,Black,12/2021,13,22.5,10.5,
Census Tract,29189210200,Black,01/2022,14,33.5,14,
Census Tract,29189210200,Black,02/2022,10,16.5,6,
Census Tract,29189210200,Black,03/2022,20,22,9.5,
Census Tract,29189210200,Black,04/2022,12,21.5,13.5,
Census Tract,29189210200,Black,05/2022,17,21.5,17,
Census Tract,29189210200,Black,06/2022,15,18,16,
Census Tract,29189210200,Black,07/2022,11,21.5,21,
Census Tract,29189210200,Black,08/2022,44,26.5,11,
Census Tract,29189210200,Black,09/2022,19,22,13,
Census Tract,29189210200,Black,10/2022,11,28,17,
Census Tract,29189210200,Black,11/2022,14,19.5,12,
Census Tract,29189210200,Black,12/2022,14,22.5,10.5,
Census Tract,29189210200,Black,01/2023,33,33.5,14,
Census Tract,29189210200,Black,02/2023,17,16.5,6,
Census Tract,29189210200,Black,03/2023,29,22,9.5,
Census Tract,29189210200,Black,04/2023,25,21.5,13.5,
Census Tract,29189210200,Black,05/2023,23,21.5,17,
Census Tract,29189210200,Black,06/2023,18,18,16,
Census Tract,29189210200,Black,07/2023,17,21.5,21,
Census Tract,29189210200,Black,08/2023,32,26.5,11,
Census Tract,29189210200,Black,09/2023,23,22,13,
Census Tract,29189210200,Black,10/2023,34,28,17,
Census Tract,29189210200,Black,11/2023,21,19.5,12,
Census Tract,29189210200,Black,12/2023,22,22.5,10.5,
Census Tract,29189210200,Black,01/2024,34,33.5,14,
Census Tract,29189210200,Black,02/2024,17,17,6,
Census Tract,29189210200,Black,03/2024,15,22,9.5,
Census Tract,29189210200,Black,04/2024,18,21.5,13.5,
Census Tract,29189210200,Black,05/2024,20,21.5,17,
Census Tract,29189210200,Black,06/2024,18,18,16,
Census Tract,29189210200,Black,07/2024,26,21.5,21,
Census Tract,29189210200,Black,08/2024,21,26.5,11,
Census Tract,29189210200,Black,09/2024,21,22,13,
Census Tract,29189210200,Black,10/2024,22,28,17,
Census Tract,29189210200,Black,11/2024,18,19.5,12,
Census Tract,29189210200,Black,12/2024,23,22.5,10.5,
Census Tract,29189210200,Black,01/2025,21,33.5,14,
Census Tract,29189210200,Black,02/2025,19,16.5,6,
Census Tract,29189210200,Black,03/2025,17,22,9.5,
Census Tract,29189210200,Black,04/2025,17,21.5,13.5,
Census Tract,29189210200,Black,05/2025,16,21.5,17,
Census Tract,29189210200,Black,06/2025,23,18,16,
Census Tract,29189210200,Black,07/2025,22,21.5,21,
Census Tract,29189210200,Black,08/2025,9,26.5,11,
Census Tract,29189210200,Black,09/2025,15,22,13,
Census Tract,29189210200,Black,10/2025,20,28,17,
Census Tract,29189210200,Black,11/2025,15,19.5,12,
Census Tract,29189210200,Black,12/2025,20,22.5,10.5,
Census Tract,29189210200,Black,01/2026,15,33.5,,
Census Tract,29189210200,Black,02/2026,29,16.5,,
Census Tract,29189210200,Black,03/2026,10,22,,
Census Tract,29189210200,Black,04/2026,13,21.5,,
Census Tract,29189210200,Black,05/2026,0,1,,2026-05-02
Census Tract,29189210300,Black,01/2020,12,9.5,6.5,
Census Tract,29189210300,Black,02/2020,3,10.5,4.5,
Census Tract,29189210300,Black,03/2020,3,8.5,6,
Census Tract,29189210300,Black,04/2020,2,9,5.5,
Census Tract,29189210300,Black,05/2020,2,7.5,9,
Census Tract,29189210300,Black,06/2020,1,7,8,
Census Tract,29189210300,Black,07/2020,3,9.5,10,
Census Tract,29189210300,Black,08/2020,5,9,11.5,
Census Tract,29189210300,Black,09/2020,2,8,9,
Census Tract,29189210300,Black,10/2020,8,6,11.5,
Census Tract,29189210300,Black,11/2020,8,20,5.5,
Census Tract,29189210300,Black,12/2020,7,12.5,6.5,
Census Tract,29189210300,Black,01/2021,5,9.5,6.5,
Census Tract,29189210300,Black,02/2021,5,10.5,4.5,
Census Tract,29189210300,Black,03/2021,3,8.5,6,
Census Tract,29189210300,Black,04/2021,3,9,5.5,
Census Tract,29189210300,Black,05/2021,5,7.5,9,
Census Tract,29189210300,Black,06/2021,1,7,8,
Census Tract,29189210300,Black,07/2021,4,9.5,10,
Census Tract,29189210300,Black,08/2021,19,9,11.5,
Census Tract,29189210300,Black,09/2021,13,8,9,
Census Tract,29189210300,Black,10/2021,3,6,11.5,
Census Tract,29189210300,Black,11/2021,4,20,5.5,
Census Tract,29189210300,Black,12/2021,7,12.5,6.5,
Census Tract,29189210300,Black,01/2022,6,9.5,6.5,
Census Tract,29189210300,Black,02/2022,8,10.5,4.5,
Census Tract,29189210300,Black,03/2022,8,8.5,6,
Census Tract,29189210300,Black,04/2022,2,9,5.5,
Census Tract,29189210300,Black,05/2022,6,7.5,9,
Census Tract,29189210300,Black,06/2022,5,7,8,
Census Tract,29189210300,Black,07/2022,11,9.5,10,
Census Tract,29189210300,Black,08/2022,6,9,11.5,
Census Tract,29189210300,Black,09/2022,5,8,9,
Census Tract,29189210300,Black,10/2022,12,6,11.5,
Census Tract,29189210300,Black,11/2022,14,20,5.5,
Census Tract,29189210300,Black,12/2022,6,12.5,6.5,
Census Tract,29189210300,Black,01/2023,7,9.5,6.5,
Census Tract,29189210300,Black,02/2023,11,10.5,4.5,
Census Tract,29189210300,Black,03/2023,12,8.5,6,
Census Tract,29189210300,Black,04/2023,12,9,5.5,
Census Tract,29189210300,Black,05/2023,9,7.5,9,
Census Tract,29189210300,Black,06/2023,8,7,8,
Census Tract,29189210300,Black,07/2023,8,9.5,10,
Census Tract,29189210300,Black,08/2023,9,9,11.5,
Census Tract,29189210300,Black,09/2023,10,8,9,
Census Tract,29189210300,Black,10/2023,7,6,11.5,
Census Tract,29189210300,Black,11/2023,32,20,5.5,
Census Tract,29189210300,Black,12/2023,18,12.5,6.5,
Census Tract,29189210300,Black,01/2024,12,9.5,6.5,
Census Tract,29189210300,Black,02/2024,10,10.5,4.5,
Census Tract,29189210300,Black,03/2024,5,8.5,6,
Census Tract,29189210300,Black,04/2024,6,9,5.5,
Census Tract,29189210300,Black,05/2024,6,7.5,9,
Census Tract,29189210300,Black,06/2024,6,7,8,
Census Tract,29189210300,Black,07/2024,11,9.5,10,
Census Tract,29189210300,Black,08/2024,9,9,11.5,
Census Tract,29189210300,Black,09/2024,6,8,9,
Census Tract,29189210300,Black,10/2024,5,6,11.5,
Census Tract,29189210300,Black,11/2024,8,20,5.5,
Census Tract,29189210300,Black,12/2024,7,12.5,6.5,
Census Tract,29189210300,Black,01/2025,13,9.5,6.5,
Census Tract,29189210300,Black,02/2025,6,10.5,4.5,
Census Tract,29189210300,Black,03/2025,5,8.5,6,
Census Tract,29189210300,Black,04/2025,11,9,5.5,
Census Tract,29189210300,Black,05/2025,11,7.5,9,
Census Tract,29189210300,Black,06/2025,8,7,8,
Census Tract,29189210300,Black,07/2025,10,9.5,10,
Census Tract,29189210300,Black,08/2025,8,9,11.5,
Census Tract,29189210300,Black,09/2025,7,8,9,
Census Tract,29189210300,Black,10/2025,9,6,11.5,
Census Tract,29189210300,Black,11/2025,6,20,5.5,
Census Tract,29189210300,Black,12/2025,7,12.5,6.5,
Census Tract,29189210300,Black,01/2026,8,9.5,,
Census Tract,29189210300,Black,02/2026,9,10.5,,
Census Tract,29189210300,Black,03/2026,1,8.5,,
Census Tract,29189210300,Black,04/2026,2,9,,
Census Tract,29189210300,Black,05/2026,0,0,,2026-05-02
Census Tract,29189210400,Black,01/2020,5,7,2.5,
Census Tract,29189210400,Black,02/2020,4,10.5,4,
Census Tract,29189210400,Black,03/2020,2,9,2,
Census Tract,29189210400,Black,04/2020,2,7,1,
Census Tract,29189210400,Black,05/2020,3,4.5,6,
Census Tract,29189210400,Black,06/2020,3,7.5,3,
Census Tract,29189210400,Black,07/2020,3,7.5,3.5,
Census Tract,29189210400,Black,08/2020,2,6,7.5,
Census Tract,29189210400,Black,09/2020,1,5.5,4,
Census Tract,29189210400,Black,10/2020,2,5.5,5,
Census Tract,29189210400,Black,11/2020,3,11.5,1.5,
Census Tract,29189210400,Black,12/2020,1,2.5,2,
Census Tract,29189210400,Black,01/2021,5,7,2.5,
Census Tract,29189210400,Black,02/2021,0,10.5,4,
Census Tract,29189210400,Black,03/2021,2,9,2,
Census Tract,29189210400,Black,04/2021,0,7,1,
Census Tract,29189210400,Black,05/2021,1,4.5,6,
Census Tract,29189210400,Black,06/2021,5,7.5,3,
Census Tract,29189210400,Black,07/2021,4,7.5,3.5,
Census Tract,29189210400,Black,08/2021,5,6,7.5,
Census Tract,29189210400,Black,09/2021,6,5.5,4,
Census Tract,29189210400,Black,10/2021,8,5.5,5,
Census Tract,29189210400,Black,11/2021,2,11.5,1.5,
Census Tract,29189210400,Black,12/2021,1,2.5,2,
Census Tract,29189210400,Black,01/2022,4,7,2.5,
Census Tract,29189210400,Black,02/2022,6,10.5,4,
Census Tract,29189210400,Black,03/2022,5,9,2,
Census Tract,29189210400,Black,04/2022,4,7,1,
Census Tract,29189210400,Black,05/2022,3,4.5,6,
Census Tract,29189210400,Black,06/2022,5,7.5,3,
Census Tract,29189210400,Black,07/2022,1,7.5,3.5,
Census Tract,29189210400,Black,08/2022,6,6,7.5,
Census Tract,29189210400,Black,09/2022,4,5.5,4,
Census Tract,29189210400,Black,10/2022,7,5.5,5,
Census Tract,29189210400,Black,11/2022,2,11.5,1.5,
Census Tract,29189210400,Black,12/2022,7,2.5,2,
Census Tract,29189210400,Black,01/2023,5,7,2.5,
Census Tract,29189210400,Black,02/2023,5,10.5,4,
Census Tract,29189210400,Black,03/2023,8,9,2,
Census Tract,29189210400,Black,04/2023,3,7,1,
Census Tract,29189210400,Black,05/2023,7,4.5,6,
Census Tract,29189210400,Black,06/2023,8,7.5,3,
Census Tract,29189210400,Black,07/2023,6,7.5,3.5,
Census Tract,29189210400,Black,08/2023,5,6,7.5,
Census Tract,29189210400,Black,09/2023,5,5.5,4,
Census Tract,29189210400,Black,10/2023,6,5.5,5,
Census Tract,29189210400,Black,11/2023,12,11.5,1.5,
Census Tract,29189210400,Black,12/2023,4,2.5,2,
Census Tract,29189210400,Black,01/2024,9,7,2.5,
Census Tract,29189210400,Black,02/2024,16,10.5,4,
Census Tract,29189210400,Black,03/2024,10,9,2,
Census Tract,29189210400,Black,04/2024,11,7,1,
Census Tract,29189210400,Black,05/2024,2,4.5,6,
Census Tract,29189210400,Black,06/2024,7,7.5,3,
Census Tract,29189210400,Black,07/2024,9,7.5,3.5,
Census Tract,29189210400,Black,08/2024,7,6,7.5,
Census Tract,29189210400,Black,09/2024,6,5.5,4,
Census Tract,29189210400,Black,10/2024,5,5.5,5,
Census Tract,29189210400,Black,11/2024,11,11.5,1.5,
Census Tract,29189210400,Black,12/2024,1,2.5,2,
Census Tract,29189210400,Black,01/2025,6,7,2.5,
Census Tract,29189210400,Black,02/2025,4,10.5,4,
Census Tract,29189210400,Black,03/2025,3,9,2,
Census Tract,29189210400,Black,04/2025,10,7,1,
Census Tract,29189210400,Black,05/2025,13,4.5,6,
Census Tract,29189210400,Black,06/2025,0,7.5,3,
Census Tract,29189210400,Black,07/2025,2,7.5,3.5,
Census Tract,29189210400,Black,08/2025,7,6,7.5,
Census Tract,29189210400,Black,09/2025,9,5.5,4,
Census Tract,29189210400,Black,10/2025,3,5.5,5,
Census Tract,29189210400,Black,11/2025,5,11.5,1.5,
Census Tract,29189210400,Black,12/2025,1,2.5,2,
Census Tract,29189210400,Black,01/2026,5,7,,
Census Tract,29189210400,Black,02/2026,10,10.5,,
Census Tract,29189210400,Black,03/2026,8,9,,
Census Tract,29189210400,Black,04/2026,3,7,,
Census Tract,29189210400,Black,05/2026,1,0,,2026-05-02
Census Tract,29189210501,Black,01/2020,3,6,2,
Census Tract,29189210501,Black,02/2020,1,5,3.5,
Census Tract,29189210501,Black,03/2020,5,8,5.5,
Census Tract,29189210501,Black,04/2020,0,5.5,4.5,
Census Tract,29189210501,Black,05/2020,2,6,6.5,
Census Tract,29189210501,Black,06/2020,1,2,7.5,
Census Tract,29189210501,Black,07/2020,4,6.5,5.5,
Census Tract,29189210501,Black,08/2020,5,9.5,4,
Census Tract,29189210501,Black,09/2020,1,7.5,6,
Census Tract,29189210501,Black,10/2020,7,8,3.5,
Census Tract,29189210501,Black,11/2020,3,8,4,
Census Tract,29189210501,Black,12/2020,5,2.5,3,
Census Tract,29189210501,Black,01/2021,3,6,2,
Census Tract,29189210501,Black,02/2021,3,5,3.5,
Census Tract,29189210501,Black,03/2021,4,8,5.5,
Census Tract,29189210501,Black,04/2021,1,5.5,4.5,
Census Tract,29189210501,Black,05/2021,3,6,6.5,
Census Tract,29189210501,Black,06/2021,3,2,7.5,
Census Tract,29189210501,Black,07/2021,3,6.5,5.5,
Census Tract,29189210501,Black,08/2021,2,9.5,4,
Census Tract,29189210501,Black,09/2021,4,7.5,6,
Census Tract,29189210501,Black,10/2021,4,8,3.5,
Census Tract,29189210501,Black,11/2021,5,8,4,
Census Tract,29189210501,Black,12/2021,3,2.5,3,
Census Tract,29189210501,Black,01/2022,1,6,2,
Census Tract,29189210501,Black,02/2022,2,5,3.5,
Census Tract,29189210501,Black,03/2022,4,8,5.5,
Census Tract,29189210501,Black,04/2022,5,5.5,4.5,
Census Tract,29189210501,Black,05/2022,6,6,6.5,
Census Tract,29189210501,Black,06/2022,6,2,7.5,
Census Tract,29189210501,Black,07/2022,5,6.5,5.5,
Census Tract,29189210501,Black,08/2022,8,9.5,4,
Census Tract,29189210501,Black,09/2022,4,7.5,6,
Census Tract,29189210501,Black,10/2022,3,8,3.5,
Census Tract,29189210501,Black,11/2022,1,8,4,
Census Tract,29189210501,Black,12/2022,2,2.5,3,
Census Tract,29189210501,Black,01/2023,4,6,2,
Census Tract,29189210501,Black,02/2023,7,5,3.5,
Census Tract,29189210501,Black,03/2023,9,8,5.5,
Census Tract,29189210501,Black,04/2023,7,5.5,4.5,
Census Tract,29189210501,Black,05/2023,6,6,6.5,
Census Tract,29189210501,Black,06/2023,4,2,7.5,
Census Tract,29189210501,Black,07/2023,4,6.5,5.5,
Census Tract,29189210501,Black,08/2023,13,9.5,4,
Census Tract,29189210501,Black,09/2023,6,7.5,6,
Census Tract,29189210501,Black,10/2023,6,8,3.5,
Census Tract,29189210501,Black,11/2023,13,8,4,
Census Tract,29189210501,Black,12/2023,1,2.5,3,
Census Tract,29189210501,Black,01/2024,8,6,2,
Census Tract,29189210501,Black,02/2024,3,5,3.5,
Census Tract,29189210501,Black,03/2024,7,8,5.5,
Census Tract,29189210501,Black,04/2024,4,5.5,4.5,
Census Tract,29189210501,Black,05/2024,6,6,6.5,
Census Tract,29189210501,Black,06/2024,0,2,7.5,
Census Tract,29189210501,Black,07/2024,9,6.5,5.5,
Census Tract,29189210501,Black,08/2024,6,9.5,4,
Census Tract,29189210501,Black,09/2024,9,7.5,6,
Census Tract,29189210501,Black,10/2024,10,8,3.5,
Census Tract,29189210501,Black,11/2024,3,8,4,
Census Tract,29189210501,Black,12/2024,4,2.5,3,
Census Tract,29189210501,Black,01/2025,4,6,2,
Census Tract,29189210501,Black,02/2025,5,5,3.5,
Census Tract,29189210501,Black,03/2025,5,8,5.5,
Census Tract,29189210501,Black,04/2025,5,5.5,4.5,
Census Tract,29189210501,Black,05/2025,5,6,6.5,
Census Tract,29189210501,Black,06/2025,9,2,7.5,
Census Tract,29189210501,Black,07/2025,8,6.5,5.5,
Census Tract,29189210501,Black,08/2025,9,9.5,4,
Census Tract,29189210501,Black,09/2025,12,7.5,6,
Census Tract,29189210501,Black,10/2025,6,8,3.5,
Census Tract,29189210501,Black,11/2025,4,8,4,
Census Tract,29189210501,Black,12/2025,7,2.5,3,
Census Tract,29189210501,Black,01/2026,6,6,,
Census Tract,29189210501,Black,02/2026,7,5,,
Census Tract,29189210501,Black,03/2026,8,8,,
Census Tract,29189210501,Black,04/2026,3,5.5,,
Census Tract,29189210501,Black,05/2026,0,0.5,,2026-05-02
Census Tract,29189210502,Black,01/2020,13,8.5,5,
Census Tract,29189210502,Black,02/2020,2,9.5,4.5,
Census Tract,29189210502,Black,03/2020,6,5.5,6,
Census Tract,29189210502,Black,04/2020,1,6.5,7,
Census Tract,29189210502,Black,05/2020,3,4.5,4.5,
Census Tract,29189210502,Black,06/2020,6,7.5,8,
Census Tract,29189210502,Black,07/2020,4,6.5,6,
Census Tract,29189210502,Black,08/2020,5,9,7.5,
Census Tract,29189210502,Black,09/2020,3,7.5,5.5,
Census Tract,29189210502,Black,10/2020,6,11,7,
Census Tract,29189210502,Black,11/2020,3,7.5,6.5,
Census Tract,29189210502,Black,12/2020,3,5,6.5,
Census Tract,29189210502,Black,01/2021,1,8.5,5,
Census Tract,29189210502,Black,02/2021,2,9.5,4.5,
Census Tract,29189210502,Black,03/2021,1,5.5,6,
Census Tract,29189210502,Black,04/2021,8,6.5,7,
Census Tract,29189210502,Black,05/2021,3,4.5,4.5,
Census Tract,29189210502,Black,06/2021,3,7.5,8,
Census Tract,29189210502,Black,07/2021,4,6.5,6,
Census Tract,29189210502,Black,08/2021,6,9,7.5,
Census Tract,29189210502,Black,09/2021,6,7.5,5.5,
Census Tract,29189210502,Black,10/2021,5,11,7,
Census Tract,29189210502,Black,11/2021,3,7.5,6.5,
Census Tract,29189210502,Black,12/2021,1,5,6.5,
Census Tract,29189210502,Black,01/2022,6,8.5,5,
Census Tract,29189210502,Black,02/2022,4,9.5,4.5,
Census Tract,29189210502,Black,03/2022,4,5.5,6,
Census Tract,29189210502,Black,04/2022,7,6.5,7,
Census Tract,29189210502,Black,05/2022,9,4.5,4.5,
Census Tract,29189210502,Black,06/2022,4,7.5,8,
Census Tract,29189210502,Black,07/2022,5,6.5,6,
Census Tract,29189210502,Black,08/2022,7,9,7.5,
Census Tract,29189210502,Black,09/2022,9,7.5,5.5,
Census Tract,29189210502,Black,10/2022,5,11,7,
Census Tract,29189210502,Black,11/2022,6,7.5,6.5,
Census Tract,29189210502,Black,12/2022,7,5,6.5,
