type,GEOID,racial_majority,week,week_date,filings_2020,filings_avg
Census Tract,09001010102,White,25,2020-06-14,0,0
Census Tract,09001010102,White,26,2020-06-21,0,0
Census Tract,09001010102,White,27,2020-06-28,0,0
Census Tract,09001010102,White,28,2020-07-05,0,0
Census Tract,09001010102,White,29,2020-07-12,0,0
Census Tract,09001010102,White,30,2020-07-19,0,0
Census Tract,09001010102,White,31,2020-07-26,0,0
Census Tract,09001010102,White,32,2020-08-02,0,0
Census Tract,09001010102,White,33,2020-08-09,0,0
Census Tract,09001010102,White,34,2020-08-16,0,0
Census Tract,09001010102,White,35,2020-08-23,0,0
Census Tract,09001010102,White,36,2020-08-30,0,0.333333333333333
Census Tract,09001010102,White,37,2020-09-06,0,0
Census Tract,09001010102,White,38,2020-09-13,0,0
Census Tract,09001010102,White,39,2020-09-20,0,0.333333333333333
Census Tract,09001010102,White,40,2020-09-27,0,0
Census Tract,09001010102,White,41,2020-10-04,0,0
Census Tract,09001010102,White,42,2020-10-11,0,0
Census Tract,09001010102,White,43,2020-10-18,0,0
Census Tract,09001010201,White,1,2019-12-29,0,0
Census Tract,09001010201,White,2,2020-01-05,0,0
Census Tract,09001010201,White,3,2020-01-12,0,0
Census Tract,09001010201,White,4,2020-01-19,0,0
Census Tract,09001010201,White,5,2020-01-26,0,0
Census Tract,09001010201,White,6,2020-02-02,0,0
Census Tract,09001010201,White,7,2020-02-09,0,0
Census Tract,09001010201,White,8,2020-02-16,0,0
Census Tract,09001010201,White,9,2020-02-23,0,0
Census Tract,09001010201,White,10,2020-03-01,0,0
Census Tract,09001010201,White,11,2020-03-08,0,0
Census Tract,09001010201,White,12,2020-03-15,0,0
Census Tract,09001010201,White,13,2020-03-22,0,0
Census Tract,09001010201,White,14,2020-03-29,0,0
Census Tract,09001010201,White,15,2020-04-05,0,0
Census Tract,09001010201,White,16,2020-04-12,0,0
Census Tract,09001010201,White,17,2020-04-19,0,0
Census Tract,09001010201,White,18,2020-04-26,0,0
Census Tract,09001010201,White,19,2020-05-03,0,0
Census Tract,09001010201,White,20,2020-05-10,0,0
Census Tract,09001010201,White,21,2020-05-17,0,0
Census Tract,09001010201,White,22,2020-05-24,0,0
Census Tract,09001010201,White,23,2020-05-31,0,0
Census Tract,09001010201,White,24,2020-06-07,0,0.333333333333333
Census Tract,09001010201,White,25,2020-06-14,0,0
Census Tract,09001010201,White,26,2020-06-21,0,0.333333333333333
Census Tract,09001010201,White,27,2020-06-28,0,0
Census Tract,09001010201,White,28,2020-07-05,0,0
Census Tract,09001010201,White,29,2020-07-12,0,0
Census Tract,09001010201,White,30,2020-07-19,0,0
Census Tract,09001010201,White,31,2020-07-26,0,0
Census Tract,09001010201,White,32,2020-08-02,0,0
Census Tract,09001010201,White,33,2020-08-09,0,0
Census Tract,09001010201,White,34,2020-08-16,0,0.333333333333333
Census Tract,09001010201,White,35,2020-08-23,0,0
Census Tract,09001010201,White,36,2020-08-30,0,0
Census Tract,09001010201,White,37,2020-09-06,0,0
Census Tract,09001010201,White,38,2020-09-13,0,0
Census Tract,09001010201,White,39,2020-09-20,1,0
Census Tract,09001010201,White,40,2020-09-27,0,0
Census Tract,09001010201,White,41,2020-10-04,0,0
Census Tract,09001010201,White,42,2020-10-11,0,0
Census Tract,09001010201,White,43,2020-10-18,0,0
Census Tract,09001010202,White,1,2019-12-29,0,0
Census Tract,09001010202,White,2,2020-01-05,0,0.333333333333333
Census Tract,09001010202,White,3,2020-01-12,0,0
Census Tract,09001010202,White,4,2020-01-19,0,0
Census Tract,09001010202,White,5,2020-01-26,0,0.333333333333333
Census Tract,09001010202,White,6,2020-02-02,0,0
Census Tract,09001010202,White,7,2020-02-09,1,0.333333333333333
Census Tract,09001010202,White,8,2020-02-16,0,0
Census Tract,09001010202,White,9,2020-02-23,0,0
Census Tract,09001010202,White,10,2020-03-01,0,0
Census Tract,09001010202,White,11,2020-03-08,0,0
Census Tract,09001010202,White,12,2020-03-15,0,0
Census Tract,09001010202,White,13,2020-03-22,0,0.333333333333333
Census Tract,09001010202,White,14,2020-03-29,0,0
Census Tract,09001010202,White,15,2020-04-05,0,0
Census Tract,09001010202,White,16,2020-04-12,0,0
Census Tract,09001010202,White,17,2020-04-19,0,0.333333333333333
Census Tract,09001010202,White,18,2020-04-26,0,0
Census Tract,09001010202,White,19,2020-05-03,0,1
Census Tract,09001010202,White,20,2020-05-10,0,0
Census Tract,09001010202,White,21,2020-05-17,0,0.333333333333333
Census Tract,09001010202,White,22,2020-05-24,0,0.333333333333333
Census Tract,09001010202,White,23,2020-05-31,0,0.333333333333333
Census Tract,09001010202,White,24,2020-06-07,0,0
Census Tract,09001010202,White,25,2020-06-14,0,0.333333333333333
Census Tract,09001010202,White,26,2020-06-21,0,0
Census Tract,09001010202,White,27,2020-06-28,0,0.333333333333333
Census Tract,09001010202,White,28,2020-07-05,0,0
Census Tract,09001010202,White,29,2020-07-12,0,0
Census Tract,09001010202,White,30,2020-07-19,0,0
Census Tract,09001010202,White,31,2020-07-26,0,0
Census Tract,09001010202,White,32,2020-08-02,0,0.333333333333333
Census Tract,09001010202,White,33,2020-08-09,0,0
Census Tract,09001010202,White,34,2020-08-16,0,0
Census Tract,09001010202,White,35,2020-08-23,0,0.333333333333333
Census Tract,09001010202,White,36,2020-08-30,0,0
Census Tract,09001010202,White,37,2020-09-06,0,0.666666666666667
Census Tract,09001010202,White,38,2020-09-13,0,0
Census Tract,09001010202,White,39,2020-09-20,0,0.333333333333333
Census Tract,09001010202,White,40,2020-09-27,0,0
Census Tract,09001010202,White,41,2020-10-04,0,0
Census Tract,09001010202,White,42,2020-10-11,0,0
Census Tract,09001010202,White,43,2020-10-18,0,0
Census Tract,09001010300,White,1,2019-12-29,0,0.333333333333333
Census Tract,09001010300,White,2,2020-01-05,0,0.333333333333333
Census Tract,09001010300,White,3,2020-01-12,0,0
Census Tract,09001010300,White,4,2020-01-19,0,0
Census Tract,09001010300,White,5,2020-01-26,0,0
Census Tract,09001010300,White,6,2020-02-02,0,0
Census Tract,09001010300,White,7,2020-02-09,0,0
Census Tract,09001010300,White,8,2020-02-16,0,0.333333333333333
Census Tract,09001010300,White,9,2020-02-23,0,0
Census Tract,09001010300,White,10,2020-03-01,0,0
Census Tract,09001010300,White,11,2020-03-08,0,0
Census Tract,09001010300,White,12,2020-03-15,0,0
Census Tract,09001010300,White,13,2020-03-22,0,0
Census Tract,09001010300,White,14,2020-03-29,0,0.333333333333333
Census Tract,09001010300,White,15,2020-04-05,0,0
Census Tract,09001010300,White,16,2020-04-12,0,0
Census Tract,09001010300,White,17,2020-04-19,0,0.333333333333333
Census Tract,09001010300,White,18,2020-04-26,0,0
Census Tract,09001010300,White,19,2020-05-03,0,0
Census Tract,09001010300,White,20,2020-05-10,0,0
Census Tract,09001010300,White,21,2020-05-17,0,0
Census Tract,09001010300,White,22,2020-05-24,0,0.333333333333333
Census Tract,09001010300,White,23,2020-05-31,0,0
Census Tract,09001010300,White,24,2020-06-07,0,0
Census Tract,09001010300,White,25,2020-06-14,0,0.333333333333333
Census Tract,09001010300,White,26,2020-06-21,0,0
Census Tract,09001010300,White,27,2020-06-28,0,0
Census Tract,09001010300,White,28,2020-07-05,0,0
Census Tract,09001010300,White,29,2020-07-12,0,0
Census Tract,09001010300,White,30,2020-07-19,0,0
Census Tract,09001010300,White,31,2020-07-26,0,0.333333333333333
Census Tract,09001010300,White,32,2020-08-02,0,0.333333333333333
Census Tract,09001010300,White,33,2020-08-09,0,0.333333333333333
Census Tract,09001010300,White,34,2020-08-16,0,0
Census Tract,09001010300,White,35,2020-08-23,0,0
Census Tract,09001010300,White,36,2020-08-30,0,0
Census Tract,09001010300,White,37,2020-09-06,0,0
Census Tract,09001010300,White,38,2020-09-13,0,0
Census Tract,09001010300,White,39,2020-09-20,0,0
Census Tract,09001010300,White,40,2020-09-27,0,0.333333333333333
Census Tract,09001010300,White,41,2020-10-04,0,0
Census Tract,09001010300,White,42,2020-10-11,0,0
Census Tract,09001010300,White,43,2020-10-18,0,0
Census Tract,09001010400,White,1,2019-12-29,0,0
Census Tract,09001010400,White,2,2020-01-05,0,0.333333333333333
Census Tract,09001010400,White,3,2020-01-12,0,0
Census Tract,09001010400,White,4,2020-01-19,0,0.333333333333333
Census Tract,09001010400,White,5,2020-01-26,0,0
Census Tract,09001010400,White,6,2020-02-02,0,0
Census Tract,09001010400,White,7,2020-02-09,0,0.333333333333333
Census Tract,09001010400,White,8,2020-02-16,0,0.333333333333333
Census Tract,09001010400,White,9,2020-02-23,0,0
Census Tract,09001010400,White,10,2020-03-01,0,0.666666666666667
Census Tract,09001010400,White,11,2020-03-08,0,0
Census Tract,09001010400,White,12,2020-03-15,1,0
Census Tract,09001010400,White,13,2020-03-22,0,0
Census Tract,09001010400,White,14,2020-03-29,0,0.333333333333333
Census Tract,09001010400,White,15,2020-04-05,0,0
Census Tract,09001010400,White,16,2020-04-12,0,0
Census Tract,09001010400,White,17,2020-04-19,0,0.333333333333333
Census Tract,09001010400,White,18,2020-04-26,0,0
Census Tract,09001010400,White,19,2020-05-03,0,0.333333333333333
Census Tract,09001010400,White,20,2020-05-10,0,0
Census Tract,09001010400,White,21,2020-05-17,0,0.333333333333333
Census Tract,09001010400,White,22,2020-05-24,0,0
Census Tract,09001010400,White,23,2020-05-31,0,0.333333333333333
Census Tract,09001010400,White,24,2020-06-07,0,0
Census Tract,09001010400,White,25,2020-06-14,0,0
Census Tract,09001010400,White,26,2020-06-21,0,0.333333333333333
Census Tract,09001010400,White,27,2020-06-28,0,0
Census Tract,09001010400,White,28,2020-07-05,0,0.333333333333333
Census Tract,09001010400,White,29,2020-07-12,0,0
Census Tract,09001010400,White,30,2020-07-19,1,0.666666666666667
Census Tract,09001010400,White,31,2020-07-26,0,0
Census Tract,09001010400,White,32,2020-08-02,0,0.333333333333333
Census Tract,09001010400,White,33,2020-08-09,0,0.333333333333333
Census Tract,09001010400,White,34,2020-08-16,0,0
Census Tract,09001010400,White,35,2020-08-23,0,0
Census Tract,09001010400,White,36,2020-08-30,0,0.333333333333333
Census Tract,09001010400,White,37,2020-09-06,0,0
Census Tract,09001010400,White,38,2020-09-13,0,0
Census Tract,09001010400,White,39,2020-09-20,0,0.333333333333333
Census Tract,09001010400,White,40,2020-09-27,0,0
Census Tract,09001010400,White,41,2020-10-04,0,0.333333333333333
Census Tract,09001010400,White,42,2020-10-11,0,0
Census Tract,09001010400,White,43,2020-10-18,0,0
Census Tract,09001010500,White,1,2019-12-29,0,0
Census Tract,09001010500,White,2,2020-01-05,4,0
Census Tract,09001010500,White,3,2020-01-12,1,0.333333333333333
Census Tract,09001010500,White,4,2020-01-19,0,1
Census Tract,09001010500,White,5,2020-01-26,0,1.66666666666667
Census Tract,09001010500,White,6,2020-02-02,0,0.333333333333333
Census Tract,09001010500,White,7,2020-02-09,0,0.666666666666667
Census Tract,09001010500,White,8,2020-02-16,0,0.333333333333333
Census Tract,09001010500,White,9,2020-02-23,0,0.666666666666667
Census Tract,09001010500,White,10,2020-03-01,0,0.333333333333333
Census Tract,09001010500,White,11,2020-03-08,0,1.66666666666667
Census Tract,09001010500,White,12,2020-03-15,0,0.333333333333333
Census Tract,09001010500,White,13,2020-03-22,2,0.333333333333333
Census Tract,09001010500,White,14,2020-03-29,1,0.333333333333333
Census Tract,09001010500,White,15,2020-04-05,0,0.333333333333333
Census Tract,09001010500,White,16,2020-04-12,0,1
Census Tract,09001010500,White,17,2020-04-19,0,0
Census Tract,09001010500,White,18,2020-04-26,0,0.333333333333333
Census Tract,09001010500,White,19,2020-05-03,0,0
Census Tract,09001010500,White,20,2020-05-10,0,0
Census Tract,09001010500,White,21,2020-05-17,0,0
Census Tract,09001010500,White,22,2020-05-24,0,1
Census Tract,09001010500,White,23,2020-05-31,0,0.666666666666667
Census Tract,09001010500,White,24,2020-06-07,0,0.333333333333333
Census Tract,09001010500,White,25,2020-06-14,0,0
Census Tract,09001010500,White,26,2020-06-21,0,0.666666666666667
Census Tract,09001010500,White,27,2020-06-28,0,1
Census Tract,09001010500,White,28,2020-07-05,0,0.333333333333333
Census Tract,09001010500,White,29,2020-07-12,0,0.666666666666667
Census Tract,09001010500,White,30,2020-07-19,0,0.333333333333333
Census Tract,09001010500,White,31,2020-07-26,0,0
Census Tract,09001010500,White,32,2020-08-02,0,0
Census Tract,09001010500,White,33,2020-08-09,0,0
Census Tract,09001010500,White,34,2020-08-16,1,2.33333333333333
Census Tract,09001010500,White,35,2020-08-23,0,0
Census Tract,09001010500,White,36,2020-08-30,0,0.666666666666667
Census Tract,09001010500,White,37,2020-09-06,0,0.666666666666667
Census Tract,09001010500,White,38,2020-09-13,0,0.333333333333333
Census Tract,09001010500,White,39,2020-09-20,0,0
Census Tract,09001010500,White,40,2020-09-27,0,0
Census Tract,09001010500,White,41,2020-10-04,0,0
Census Tract,09001010500,White,42,2020-10-11,0,0
Census Tract,09001010500,White,43,2020-10-18,0,0
Census Tract,09001010600,White,1,2019-12-29,0,0.333333333333333
Census Tract,09001010600,White,2,2020-01-05,0,0
Census Tract,09001010600,White,3,2020-01-12,0,0.666666666666667
Census Tract,09001010600,White,4,2020-01-19,0,0
Census Tract,09001010600,White,5,2020-01-26,0,0.333333333333333
Census Tract,09001010600,White,6,2020-02-02,0,0.333333333333333
Census Tract,09001010600,White,7,2020-02-09,0,0.666666666666667
Census Tract,09001010600,White,8,2020-02-16,0,0.333333333333333
Census Tract,09001010600,White,9,2020-02-23,0,0
Census Tract,09001010600,White,10,2020-03-01,0,0
Census Tract,09001010600,White,11,2020-03-08,0,0
Census Tract,09001010600,White,12,2020-03-15,0,0.333333333333333
Census Tract,09001010600,White,13,2020-03-22,0,0
Census Tract,09001010600,White,14,2020-03-29,0,0.333333333333333
Census Tract,09001010600,White,15,2020-04-05,0,0
Census Tract,09001010600,White,16,2020-04-12,0,0
Census Tract,09001010600,White,17,2020-04-19,0,0
Census Tract,09001010600,White,18,2020-04-26,0,0.666666666666667
Census Tract,09001010600,White,19,2020-05-03,0,1.33333333333333
Census Tract,09001010600,White,20,2020-05-10,0,0
Census Tract,09001010600,White,21,2020-05-17,0,0.333333333333333
Census Tract,09001010600,White,22,2020-05-24,0,0.333333333333333
Census Tract,09001010600,White,23,2020-05-31,0,0.333333333333333
Census Tract,09001010600,White,24,2020-06-07,0,0.333333333333333
Census Tract,09001010600,White,25,2020-06-14,0,0.333333333333333
Census Tract,09001010600,White,26,2020-06-21,0,0
Census Tract,09001010600,White,27,2020-06-28,0,0.333333333333333
Census Tract,09001010600,White,28,2020-07-05,0,0
Census Tract,09001010600,White,29,2020-07-12,0,0
Census Tract,09001010600,White,30,2020-07-19,0,0
Census Tract,09001010600,White,31,2020-07-26,0,0.666666666666667
Census Tract,09001010600,White,32,2020-08-02,0,0.333333333333333
Census Tract,09001010600,White,33,2020-08-09,0,0
Census Tract,09001010600,White,34,2020-08-16,0,0
Census Tract,09001010600,White,35,2020-08-23,0,0
Census Tract,09001010600,White,36,2020-08-30,0,0
Census Tract,09001010600,White,37,2020-09-06,0,0.333333333333333
Census Tract,09001010600,White,38,2020-09-13,0,0
Census Tract,09001010600,White,39,2020-09-20,0,0
Census Tract,09001010600,White,40,2020-09-27,0,0
Census Tract,09001010600,White,41,2020-10-04,0,0
Census Tract,09001010600,White,42,2020-10-11,0,0
Census Tract,09001010600,White,43,2020-10-18,0,0
Census Tract,09001010700,White,1,2019-12-29,0,0
Census Tract,09001010700,White,2,2020-01-05,0,0
Census Tract,09001010700,White,3,2020-01-12,0,0.333333333333333
Census Tract,09001010700,White,4,2020-01-19,0,1
Census Tract,09001010700,White,5,2020-01-26,0,1
Census Tract,09001010700,White,6,2020-02-02,0,0.333333333333333
Census Tract,09001010700,White,7,2020-02-09,0,0
Census Tract,09001010700,White,8,2020-02-16,0,0.333333333333333
Census Tract,09001010700,White,9,2020-02-23,0,0.333333333333333
Census Tract,09001010700,White,10,2020-03-01,0,0
Census Tract,09001010700,White,11,2020-03-08,0,0
Census Tract,09001010700,White,12,2020-03-15,0,0
Census Tract,09001010700,White,13,2020-03-22,1,0.333333333333333
Census Tract,09001010700,White,14,2020-03-29,0,0.333333333333333
Census Tract,09001010700,White,15,2020-04-05,0,0
Census Tract,09001010700,White,16,2020-04-12,0,0.333333333333333
Census Tract,09001010700,White,17,2020-04-19,0,0.333333333333333
Census Tract,09001010700,White,18,2020-04-26,0,0.666666666666667
Census Tract,09001010700,White,19,2020-05-03,0,0.333333333333333
Census Tract,09001010700,White,20,2020-05-10,0,0
Census Tract,09001010700,White,21,2020-05-17,0,0.333333333333333
Census Tract,09001010700,White,22,2020-05-24,0,0.666666666666667
Census Tract,09001010700,White,23,2020-05-31,0,0.333333333333333
Census Tract,09001010700,White,24,2020-06-07,0,0
Census Tract,09001010700,White,25,2020-06-14,0,0
Census Tract,09001010700,White,26,2020-06-21,0,0
Census Tract,09001010700,White,27,2020-06-28,0,0
Census Tract,09001010700,White,28,2020-07-05,0,0
Census Tract,09001010700,White,29,2020-07-12,0,0.333333333333333
Census Tract,09001010700,White,30,2020-07-19,0,0.333333333333333
Census Tract,09001010700,White,31,2020-07-26,0,0
Census Tract,09001010700,White,32,2020-08-02,0,0
Census Tract,09001010700,White,33,2020-08-09,0,0.333333333333333
Census Tract,09001010700,White,34,2020-08-16,0,0.666666666666667
Census Tract,09001010700,White,35,2020-08-23,0,0
Census Tract,09001010700,White,36,2020-08-30,0,0
Census Tract,09001010700,White,37,2020-09-06,0,0
Census Tract,09001010700,White,38,2020-09-13,1,0.333333333333333
Census Tract,09001010700,White,39,2020-09-20,0,0.333333333333333
Census Tract,09001010700,White,40,2020-09-27,0,0
Census Tract,09001010700,White,41,2020-10-04,0,0
Census Tract,09001010700,White,42,2020-10-11,0,0
Census Tract,09001010700,White,43,2020-10-18,0,0.333333333333333
Census Tract,09001010800,White,1,2019-12-29,0,0
Census Tract,09001010800,White,2,2020-01-05,0,0.333333333333333
Census Tract,09001010800,White,3,2020-01-12,0,0
Census Tract,09001010800,White,4,2020-01-19,0,0
Census Tract,09001010800,White,5,2020-01-26,0,0
Census Tract,09001010800,White,6,2020-02-02,0,0
Census Tract,09001010800,White,7,2020-02-09,0,0
Census Tract,09001010800,White,8,2020-02-16,0,0
Census Tract,09001010800,White,9,2020-02-23,1,0
Census Tract,09001010800,White,10,2020-03-01,0,0
Census Tract,09001010800,White,11,2020-03-08,0,0
Census Tract,09001010800,White,12,2020-03-15,0,0
Census Tract,09001010800,White,13,2020-03-22,0,0.333333333333333
Census Tract,09001010800,White,14,2020-03-29,0,0
Census Tract,09001010800,White,15,2020-04-05,0,0
Census Tract,09001010800,White,16,2020-04-12,0,0
Census Tract,09001010800,White,17,2020-04-19,0,0
Census Tract,09001010800,White,18,2020-04-26,0,0
Census Tract,09001010800,White,19,2020-05-03,0,0
Census Tract,09001010800,White,20,2020-05-10,0,0
Census Tract,09001010800,White,21,2020-05-17,0,0
Census Tract,09001010800,White,22,2020-05-24,0,0
Census Tract,09001010800,White,23,2020-05-31,0,0
Census Tract,09001010800,White,24,2020-06-07,0,0
Census Tract,09001010800,White,25,2020-06-14,0,0
Census Tract,09001010800,White,26,2020-06-21,0,0
Census Tract,09001010800,White,27,2020-06-28,0,0.333333333333333
Census Tract,09001010800,White,28,2020-07-05,0,0
Census Tract,09001010800,White,29,2020-07-12,0,0
Census Tract,09001010800,White,30,2020-07-19,0,0
Census Tract,09001010800,White,31,2020-07-26,0,0
Census Tract,09001010800,White,32,2020-08-02,0,0
Census Tract,09001010800,White,33,2020-08-09,0,0
Census Tract,09001010800,White,34,2020-08-16,0,0
Census Tract,09001010800,White,35,2020-08-23,0,0
Census Tract,09001010800,White,36,2020-08-30,0,0
Census Tract,09001010800,White,37,2020-09-06,0,0
Census Tract,09001010800,White,38,2020-09-13,0,0
Census Tract,09001010800,White,39,2020-09-20,0,0.333333333333333
Census Tract,09001010800,White,40,2020-09-27,0,0
Census Tract,09001010800,White,41,2020-10-04,0,0.333333333333333
Census Tract,09001010800,White,42,2020-10-11,0,0
Census Tract,09001010800,White,43,2020-10-18,0,0.666666666666667
Census Tract,09001010900,White,1,2019-12-29,0,0.333333333333333
Census Tract,09001010900,White,2,2020-01-05,0,0
Census Tract,09001010900,White,3,2020-01-12,1,0
Census Tract,09001010900,White,4,2020-01-19,0,0
Census Tract,09001010900,White,5,2020-01-26,0,0.333333333333333
Census Tract,09001010900,White,6,2020-02-02,0,0
Census Tract,09001010900,White,7,2020-02-09,0,0.333333333333333
Census Tract,09001010900,White,8,2020-02-16,0,0
Census Tract,09001010900,White,9,2020-02-23,0,0
Census Tract,09001010900,White,10,2020-03-01,1,0
Census Tract,09001010900,White,11,2020-03-08,0,0
Census Tract,09001010900,White,12,2020-03-15,0,0.666666666666667
Census Tract,09001010900,White,13,2020-03-22,0,0.333333333333333
Census Tract,09001010900,White,14,2020-03-29,0,0
Census Tract,09001010900,White,15,2020-04-05,0,0
Census Tract,09001010900,White,16,2020-04-12,0,0.666666666666667
Census Tract,09001010900,White,17,2020-04-19,0,0.333333333333333
Census Tract,09001010900,White,18,2020-04-26,0,0
Census Tract,09001010900,White,19,2020-05-03,0,0
Census Tract,09001010900,White,20,2020-05-10,0,0
Census Tract,09001010900,White,21,2020-05-17,0,0
Census Tract,09001010900,White,22,2020-05-24,0,0
Census Tract,09001010900,White,23,2020-05-31,0,0.333333333333333
Census Tract,09001010900,White,24,2020-06-07,0,0
Census Tract,09001010900,White,25,2020-06-14,0,0.333333333333333
Census Tract,09001010900,White,26,2020-06-21,0,0
Census Tract,09001010900,White,27,2020-06-28,0,0
Census Tract,09001010900,White,28,2020-07-05,0,0.333333333333333
Census Tract,09001010900,White,29,2020-07-12,0,0
Census Tract,09001010900,White,30,2020-07-19,0,0.333333333333333
Census Tract,09001010900,White,31,2020-07-26,0,0.666666666666667
Census Tract,09001010900,White,32,2020-08-02,0,0
Census Tract,09001010900,White,33,2020-08-09,0,0
Census Tract,09001010900,White,34,2020-08-16,0,0
Census Tract,09001010900,White,35,2020-08-23,0,0.333333333333333
Census Tract,09001010900,White,36,2020-08-30,0,0
Census Tract,09001010900,White,37,2020-09-06,0,0
Census Tract,09001010900,White,38,2020-09-13,0,0
Census Tract,09001010900,White,39,2020-09-20,0,0
Census Tract,09001010900,White,40,2020-09-27,0,0.666666666666667
Census Tract,09001010900,White,41,2020-10-04,0,0
Census Tract,09001010900,White,42,2020-10-11,0,0
Census Tract,09001010900,White,43,2020-10-18,0,0.333333333333333
Census Tract,09001011000,White,1,2019-12-29,0,0
Census Tract,09001011000,White,2,2020-01-05,0,0
Census Tract,09001011000,White,3,2020-01-12,0,0
Census Tract,09001011000,White,4,2020-01-19,0,0
Census Tract,09001011000,White,5,2020-01-26,0,0.333333333333333
Census Tract,09001011000,White,6,2020-02-02,0,0
Census Tract,09001011000,White,7,2020-02-09,0,0.333333333333333
Census Tract,09001011000,White,8,2020-02-16,0,0
Census Tract,09001011000,White,9,2020-02-23,0,0
Census Tract,09001011000,White,10,2020-03-01,0,0
Census Tract,09001011000,White,11,2020-03-08,0,0
Census Tract,09001011000,White,12,2020-03-15,0,0
Census Tract,09001011000,White,13,2020-03-22,0,0
Census Tract,09001011000,White,14,2020-03-29,0,0.333333333333333
Census Tract,09001011000,White,15,2020-04-05,0,0
Census Tract,09001011000,White,16,2020-04-12,0,0
Census Tract,09001011000,White,17,2020-04-19,0,0.333333333333333
Census Tract,09001011000,White,18,2020-04-26,0,0.333333333333333
Census Tract,09001011000,White,19,2020-05-03,0,0
Census Tract,09001011000,White,20,2020-05-10,0,0
Census Tract,09001011000,White,21,2020-05-17,0,0
Census Tract,09001011000,White,22,2020-05-24,0,0
Census Tract,09001011000,White,23,2020-05-31,0,0
Census Tract,09001011000,White,24,2020-06-07,0,0
Census Tract,09001011000,White,25,2020-06-14,0,0
Census Tract,09001011000,White,26,2020-06-21,0,0.333333333333333
Census Tract,09001011000,White,27,2020-06-28,0,0
Census Tract,09001011000,White,28,2020-07-05,0,0
Census Tract,09001011000,White,29,2020-07-12,1,0
