type,GEOID,racial_majority,week,week_date,filings_2020,filings_avg,last_updated
County,22071,Black,1,2019-12-29,0,33,2023-04-08
County,22071,Black,2,2020-01-05,0,80,2023-04-08
County,22071,Black,3,2020-01-12,0,157,2023-04-08
County,22071,Black,4,2020-01-19,0,145,2023-04-08
County,22071,Black,5,2020-01-26,0,64,2023-04-08
County,22071,Black,6,2020-02-02,0,43,2023-04-08
County,22071,Black,7,2020-02-09,0,98,2023-04-08
County,22071,Black,8,2020-02-16,0,163,2023-04-08
County,22071,Black,9,2020-02-23,0,53,2023-04-08
County,22071,Black,10,2020-03-01,0,43,2023-04-08
County,22071,Black,11,2020-03-08,0,82,2023-04-08
County,22071,Black,12,2020-03-15,0,183,2023-04-08
County,22071,Black,13,2020-03-22,0,39,2023-04-08
County,22071,Black,14,2020-03-29,0,44,2023-04-08
County,22071,Black,15,2020-04-05,0,55,2023-04-08
County,22071,Black,16,2020-04-12,0,133,2023-04-08
County,22071,Black,17,2020-04-19,0,121,2023-04-08
County,22071,Black,18,2020-04-26,0,44,2023-04-08
County,22071,Black,19,2020-05-03,0,58,2023-04-08
County,22071,Black,20,2020-05-10,0,116,2023-04-08
County,22071,Black,21,2020-05-17,0,223,2023-04-08
County,22071,Black,22,2020-05-24,0,48,2023-04-08
County,22071,Black,23,2020-05-31,0,52,2023-04-08
County,22071,Black,24,2020-06-07,0,63,2023-04-08
County,22071,Black,25,2020-06-14,0,183,2023-04-08
County,22071,Black,26,2020-06-21,0,134,2023-04-08
County,22071,Black,27,2020-06-28,0,43,2023-04-08
County,22071,Black,28,2020-07-05,0,41,2023-04-08
County,22071,Black,29,2020-07-12,0,145,2023-04-08
County,22071,Black,30,2020-07-19,0,193,2023-04-08
County,22071,Black,31,2020-07-26,0,62,2023-04-08
County,22071,Black,32,2020-08-02,0,54,2023-04-08
County,22071,Black,33,2020-08-09,0,84,2023-04-08
County,22071,Black,34,2020-08-16,0,187,2023-04-08
County,22071,Black,35,2020-08-23,0,134,2023-04-08
County,22071,Black,36,2020-08-30,0,50,2023-04-08
County,22071,Black,37,2020-09-06,0,57,2023-04-08
County,22071,Black,38,2020-09-13,0,133,2023-04-08
County,22071,Black,39,2020-09-20,0,80,2023-04-08
County,22071,Black,40,2020-09-27,0,74,2023-04-08
County,22071,Black,41,2020-10-04,0,64,2023-04-08
County,22071,Black,42,2020-10-11,0,142,2023-04-08
County,22071,Black,43,2020-10-18,0,128,2023-04-08
County,22071,Black,44,2020-10-25,0,133,2023-04-08
County,22071,Black,45,2020-11-01,0,42,2023-04-08
County,22071,Black,46,2020-11-08,0,52,2023-04-08
County,22071,Black,47,2020-11-15,0,146,2023-04-08
County,22071,Black,48,2020-11-22,0,91,2023-04-08
County,22071,Black,49,2020-11-29,0,49,2023-04-08
County,22071,Black,50,2020-12-06,0,45,2023-04-08
County,22071,Black,51,2020-12-13,0,151,2023-04-08
County,22071,Black,52,2020-12-20,0,51,2023-04-08
County,22071,Black,53,2020-12-27,0,36,2023-04-08
County,22071,Black,54,2021-01-03,0,67,2023-04-08
County,22071,Black,55,2021-01-10,0,111,2023-04-08
County,22071,Black,56,2021-01-17,0,123,2023-04-08
County,22071,Black,57,2021-01-24,0,151,2023-04-08
County,22071,Black,58,2021-01-31,0,39,2023-04-08
County,22071,Black,59,2021-02-07,0,83,2023-04-08
County,22071,Black,60,2021-02-14,0,102,2023-04-08
County,22071,Black,61,2021-02-21,0,140,2023-04-08
County,22071,Black,62,2021-02-28,0,41,2023-04-08
County,22071,Black,63,2021-03-07,0,56,2023-04-08
County,22071,Black,64,2021-03-14,0,137,2023-04-08
County,22071,Black,65,2021-03-21,0,121,2023-04-08
County,22071,Black,66,2021-03-28,0,42,2023-04-08
County,22071,Black,67,2021-04-04,0,48,2023-04-08
County,22071,Black,68,2021-04-11,0,128,2023-04-08
County,22071,Black,69,2021-04-18,0,129,2023-04-08
County,22071,Black,70,2021-04-25,0,38,2023-04-08
County,22071,Black,71,2021-05-02,0,62,2023-04-08
County,22071,Black,72,2021-05-09,0,87,2023-04-08
County,22071,Black,73,2021-05-16,0,236,2023-04-08
County,22071,Black,74,2021-05-23,0,63,2023-04-08
County,22071,Black,75,2021-05-30,0,53,2023-04-08
County,22071,Black,76,2021-06-06,0,63,2023-04-08
County,22071,Black,77,2021-06-13,0,174,2023-04-08
County,22071,Black,78,2021-06-20,0,142,2023-04-08
County,22071,Black,79,2021-06-27,0,54,2023-04-08
County,22071,Black,80,2021-07-04,0,35,2023-04-08
County,22071,Black,81,2021-07-11,0,71,2023-04-08
County,22071,Black,82,2021-07-18,0,254,2023-04-08
County,22071,Black,83,2021-07-25,0,58,2023-04-08
County,22071,Black,84,2021-08-01,0,65,2023-04-08
County,22071,Black,85,2021-08-08,0,71,2023-04-08
County,22071,Black,86,2021-08-15,0,147,2023-04-08
County,22071,Black,87,2021-08-22,0,185,2023-04-08
County,22071,Black,88,2021-08-29,0,55,2023-04-08
County,22071,Black,89,2021-09-05,0,60,2023-04-08
County,22071,Black,90,2021-09-12,0,118,2023-04-08
County,22071,Black,91,2021-09-19,0,80,2023-04-08
County,22071,Black,92,2021-09-26,0,58,2023-04-08
County,22071,Black,93,2021-10-03,0,88,2023-04-08
County,22071,Black,94,2021-10-10,0,140,2023-04-08
County,22071,Black,95,2021-10-17,0,113,2023-04-08
County,22071,Black,96,2021-10-24,0,134,2023-04-08
County,22071,Black,97,2021-10-31,0,63,2023-04-08
County,22071,Black,98,2021-11-07,0,46,2023-04-08
County,22071,Black,99,2021-11-14,0,98,2023-04-08
County,22071,Black,100,2021-11-21,0,153,2023-04-08
County,22071,Black,101,2021-11-28,0,38,2023-04-08
County,22071,Black,102,2021-12-05,0,50,2023-04-08
County,22071,Black,103,2021-12-12,0,115,2023-04-08
County,22071,Black,104,2021-12-19,0,82,2023-04-08
County,22071,Black,105,2021-12-26,0,37,2023-04-08
County,22071,Black,106,2022-01-02,0,69,2023-04-08
County,22071,Black,107,2022-01-09,0,87,2023-04-08
County,22071,Black,108,2022-01-16,0,149,2023-04-08
County,22071,Black,109,2022-01-23,0,142,2023-04-08
County,22071,Black,110,2022-01-30,0,42,2023-04-08
County,22071,Black,111,2022-02-06,0,79,2023-04-08
County,22071,Black,112,2022-02-13,0,94,2023-04-08
County,22071,Black,113,2022-02-20,0,155,2023-04-08
County,22071,Black,114,2022-02-27,0,46,2023-04-08
County,22071,Black,115,2022-03-06,0,51,2023-04-08
County,22071,Black,116,2022-03-13,0,121,2023-04-08
County,22071,Black,117,2022-03-20,0,137,2023-04-08
County,22071,Black,118,2022-03-27,0,35,2023-04-08
County,22071,Black,119,2022-04-03,0,56,2023-04-08
County,22071,Black,120,2022-04-10,0,75,2023-04-08
County,22071,Black,121,2022-04-17,0,112,2023-04-08
County,22071,Black,122,2022-04-24,0,108,2023-04-08
County,22071,Black,123,2022-05-01,0,54,2023-04-08
County,22071,Black,124,2022-05-08,0,70,2023-04-08
County,22071,Black,125,2022-05-15,0,248,2023-04-08
County,22071,Black,126,2022-05-22,0,80,2023-04-08
County,22071,Black,127,2022-05-29,0,45,2023-04-08
County,22071,Black,128,2022-06-05,0,60,2023-04-08
County,22071,Black,129,2022-06-12,0,98,2023-04-08
County,22071,Black,130,2022-06-19,0,215,2023-04-08
County,22071,Black,131,2022-06-26,0,65,2023-04-08
County,22071,Black,132,2022-07-03,0,42,2023-04-08
County,22071,Black,133,2022-07-10,0,46,2023-04-08
County,22071,Black,134,2022-07-17,0,262,2023-04-08
County,22071,Black,135,2022-07-24,0,65,2023-04-08
County,22071,Black,136,2022-07-31,0,64,2023-04-08
County,22071,Black,137,2022-08-07,0,65,2023-04-08
County,22071,Black,138,2022-08-14,0,130,2023-04-08
County,22071,Black,139,2022-08-21,0,210,2023-04-08
County,22071,Black,140,2022-08-28,0,51,2023-04-08
County,22071,Black,141,2022-09-04,0,55,2023-04-08
County,22071,Black,142,2022-09-11,0,110,2023-04-08
County,22071,Black,143,2022-09-18,0,79,2023-04-08
County,22071,Black,144,2022-09-25,0,78,2023-04-08
County,22071,Black,145,2022-10-02,0,84,2023-04-08
County,22071,Black,146,2022-10-09,0,109,2023-04-08
County,22071,Black,147,2022-10-16,0,140,2023-04-08
County,22071,Black,148,2022-10-23,0,98,2023-04-08
County,22071,Black,149,2022-10-30,0,108,2023-04-08
County,22071,Black,150,2022-11-06,0,46,2023-04-08
County,22071,Black,151,2022-11-13,0,87,2023-04-08
County,22071,Black,152,2022-11-20,0,158,2023-04-08
County,22071,Black,153,2022-11-27,0,40,2023-04-08
County,22071,Black,154,2022-12-04,0,54,2023-04-08
County,22071,Black,155,2022-12-11,0,41,2023-04-08
County,22071,Black,156,2022-12-18,0,162,2023-04-08
County,22071,Black,157,2022-12-25,0,37,2023-04-08
County,22071,Black,158,2023-01-01,0,49,2023-04-08
County,22071,Black,159,2023-01-08,0,76,2023-04-08
County,22071,Black,160,2023-01-15,0,145,2023-04-08
County,22071,Black,161,2023-01-22,0,155,2023-04-08
County,22071,Black,162,2023-01-29,0,61,2023-04-08
County,22071,Black,163,2023-02-05,0,60,2023-04-08
County,22071,Black,164,2023-02-12,0,74,2023-04-08
County,22071,Black,165,2023-02-19,0,190,2023-04-08
County,22071,Black,166,2023-02-26,0,53,2023-04-08
County,22071,Black,167,2023-03-05,0,38,2023-04-08
