type,GEOID,racial_majority,xfilemonth,xfileyear,month_filings,filings_avg,last_updated
County,18005,White,9,2020,28,49.5,2023-04-08
County,18005,White,10,2020,33,52.25,2023-04-08
County,18005,White,11,2020,34,43,2023-04-08
County,18005,White,12,2020,29,36,2023-04-08
County,18005,White,1,2021,33,50,2023-04-08
County,18005,White,2,2021,24,49.75,2023-04-08
County,18005,White,3,2021,27,41.25,2023-04-08
County,18005,White,4,2021,26,52.5,2023-04-08
County,18005,White,5,2021,37,51,2023-04-08
County,18005,White,6,2021,32,43.5,2023-04-08
County,18005,White,7,2021,43,67.5,2023-04-08
County,18005,White,8,2021,49,64.75,2023-04-08
County,18005,White,9,2021,46,49.5,2023-04-08
County,18005,White,10,2021,31,52.25,2023-04-08
County,18005,White,11,2021,42,43,2023-04-08
County,18005,White,12,2021,29,36,2023-04-08
County,18005,White,1,2022,32,50,2023-04-08
County,18005,White,2,2022,25,49.75,2023-04-08
County,18005,White,3,2022,44,41.25,2023-04-08
County,18005,White,4,2022,32,52.5,2023-04-08
County,18005,White,5,2022,29,51,2023-04-08
County,18005,White,6,2022,56,43.5,2023-04-08
County,18005,White,7,2022,48,67.5,2023-04-08
County,18005,White,8,2022,41,64.75,2023-04-08
County,18005,White,9,2022,60,49.5,2023-04-08
County,18005,White,10,2022,50,52.25,2023-04-08
County,18005,White,11,2022,39,43,2023-04-08
County,18005,White,12,2022,35,36,2023-04-08
County,18005,White,1,2023,62,50,2023-04-08
County,18005,White,2,2023,45,49.75,2023-04-08
County,18005,White,3,2023,49,41.25,2023-04-08
County,18005,White,4,2023,4,9.5,2023-04-08
County,18007,White,1,2020,6,2,2023-04-08
County,18007,White,2,2020,3,3.5,2023-04-08
County,18007,White,3,2020,1,1.25,2023-04-08
County,18007,White,4,2020,0,1.75,2023-04-08
County,18007,White,5,2020,0,3.25,2023-04-08
County,18007,White,6,2020,1,1.5,2023-04-08
County,18007,White,7,2020,2,2.25,2023-04-08
County,18007,White,8,2020,2,2.5,2023-04-08
County,18007,White,9,2020,5,4.5,2023-04-08
County,18007,White,10,2020,1,3,2023-04-08
County,18007,White,11,2020,1,2.5,2023-04-08
County,18007,White,12,2020,3,3,2023-04-08
County,18007,White,1,2021,1,2,2023-04-08
County,18007,White,2,2021,3,3.5,2023-04-08
County,18007,White,3,2021,2,1.25,2023-04-08
County,18007,White,4,2021,2,1.75,2023-04-08
County,18007,White,5,2021,0,3.25,2023-04-08
County,18007,White,6,2021,2,1.5,2023-04-08
County,18007,White,7,2021,1,2.25,2023-04-08
County,18007,White,8,2021,8,2.5,2023-04-08
County,18007,White,9,2021,1,4.5,2023-04-08
County,18007,White,10,2021,0,3,2023-04-08
County,18007,White,11,2021,3,2.5,2023-04-08
County,18007,White,12,2021,2,3,2023-04-08
County,18007,White,1,2022,2,2,2023-04-08
County,18007,White,2,2022,1,3.5,2023-04-08
County,18007,White,3,2022,0,1.25,2023-04-08
County,18007,White,4,2022,4,1.75,2023-04-08
County,18007,White,5,2022,2,3.25,2023-04-08
County,18007,White,6,2022,1,1.5,2023-04-08
County,18007,White,7,2022,3,2.25,2023-04-08
County,18007,White,8,2022,1,2.5,2023-04-08
County,18007,White,9,2022,0,4.5,2023-04-08
County,18007,White,10,2022,2,3,2023-04-08
County,18007,White,11,2022,1,2.5,2023-04-08
County,18007,White,12,2022,1,3,2023-04-08
County,18007,White,1,2023,1,2,2023-04-08
County,18007,White,2,2023,0,3.5,2023-04-08
County,18007,White,3,2023,1,1.25,2023-04-08
County,18007,White,4,2023,0,0.25,2023-04-08
County,18009,White,1,2020,5,5.25,2023-04-08
County,18009,White,2,2020,5,4.5,2023-04-08
County,18009,White,3,2020,1,4.75,2023-04-08
County,18009,White,4,2020,0,5.5,2023-04-08
County,18009,White,5,2020,3,4.25,2023-04-08
County,18009,White,6,2020,1,6.5,2023-04-08
County,18009,White,7,2020,4,8.75,2023-04-08
County,18009,White,8,2020,6,5.75,2023-04-08
County,18009,White,9,2020,7,6.75,2023-04-08
County,18009,White,10,2020,1,6.75,2023-04-08
County,18009,White,11,2020,5,7.5,2023-04-08
County,18009,White,12,2020,1,4,2023-04-08
County,18009,White,1,2021,4,5.25,2023-04-08
County,18009,White,2,2021,7,3.75,2023-04-08
County,18009,White,3,2021,3,4.75,2023-04-08
County,18009,White,4,2021,3,5.5,2023-04-08
County,18009,White,5,2021,1,4.25,2023-04-08
County,18009,White,6,2021,6,6.5,2023-04-08
County,18009,White,7,2021,6,8.75,2023-04-08
County,18009,White,8,2021,4,5.75,2023-04-08
County,18009,White,9,2021,6,6.75,2023-04-08
County,18009,White,10,2021,2,6.75,2023-04-08
County,18009,White,11,2021,6,7.5,2023-04-08
County,18009,White,12,2021,6,4,2023-04-08
County,18009,White,1,2022,4,5.25,2023-04-08
County,18009,White,2,2022,5,3.75,2023-04-08
County,18009,White,3,2022,8,4.75,2023-04-08
County,18009,White,4,2022,2,5.5,2023-04-08
County,18009,White,5,2022,4,4.25,2023-04-08
County,18009,White,6,2022,8,6.5,2023-04-08
County,18009,White,7,2022,1,8.75,2023-04-08
County,18009,White,8,2022,4,5.75,2023-04-08
County,18009,White,9,2022,5,6.75,2023-04-08
County,18009,White,10,2022,6,6.75,2023-04-08
County,18009,White,11,2022,3,7.5,2023-04-08
County,18009,White,12,2022,2,4,2023-04-08
County,18009,White,1,2023,5,5.25,2023-04-08
County,18009,White,2,2023,1,3.75,2023-04-08
County,18009,White,3,2023,2,4.75,2023-04-08
County,18009,White,4,2023,0,1.25,2023-04-08
County,18011,White,1,2020,39,27.25,2023-04-08
County,18011,White,2,2020,14,25.25,2023-04-08
County,18011,White,3,2020,8,22.5,2023-04-08
County,18011,White,4,2020,0,26.75,2023-04-08
County,18011,White,5,2020,0,30.25,2023-04-08
County,18011,White,6,2020,0,28.25,2023-04-08
County,18011,White,7,2020,3,31,2023-04-08
County,18011,White,8,2020,36,32.75,2023-04-08
County,18011,White,9,2020,20,27.5,2023-04-08
County,18011,White,10,2020,25,33.5,2023-04-08
County,18011,White,11,2020,13,21.25,2023-04-08
County,18011,White,12,2020,14,26,2023-04-08
County,18011,White,1,2021,15,27.25,2023-04-08
County,18011,White,2,2021,13,25,2023-04-08
County,18011,White,3,2021,13,22.5,2023-04-08
County,18011,White,4,2021,19,26.75,2023-04-08
County,18011,White,5,2021,10,30.25,2023-04-08
County,18011,White,6,2021,19,28.25,2023-04-08
County,18011,White,7,2021,15,31,2023-04-08
County,18011,White,8,2021,21,32.75,2023-04-08
County,18011,White,9,2021,25,27.5,2023-04-08
County,18011,White,10,2021,9,33.5,2023-04-08
County,18011,White,11,2021,24,21.25,2023-04-08
County,18011,White,12,2021,10,26,2023-04-08
County,18011,White,1,2022,33,27.25,2023-04-08
County,18011,White,2,2022,22,25,2023-04-08
County,18011,White,3,2022,26,22.5,2023-04-08
County,18011,White,4,2022,20,26.75,2023-04-08
County,18011,White,5,2022,12,30.25,2023-04-08
County,18011,White,6,2022,22,28.25,2023-04-08
County,18011,White,7,2022,25,31,2023-04-08
County,18011,White,8,2022,34,32.75,2023-04-08
County,18011,White,9,2022,20,27.5,2023-04-08
County,18011,White,10,2022,18,33.5,2023-04-08
County,18011,White,11,2022,24,21.25,2023-04-08
County,18011,White,12,2022,23,26,2023-04-08
County,18011,White,1,2023,20,27.25,2023-04-08
County,18011,White,2,2023,27,25,2023-04-08
County,18011,White,3,2023,16,22.5,2023-04-08
County,18011,White,4,2023,2,3,2023-04-08
County,18013,White,1,2020,1,3.5,2023-04-08
County,18013,White,2,2020,1,3,2023-04-08
County,18013,White,3,2020,0,2.25,2023-04-08
County,18013,White,4,2020,0,3.25,2023-04-08
County,18013,White,5,2020,1,3.5,2023-04-08
County,18013,White,6,2020,1,5.25,2023-04-08
County,18013,White,7,2020,1,4.25,2023-04-08
County,18013,White,8,2020,0,4,2023-04-08
County,18013,White,9,2020,3,3.25,2023-04-08
County,18013,White,10,2020,2,2.75,2023-04-08
County,18013,White,11,2020,2,1.75,2023-04-08
County,18013,White,12,2020,1,2.5,2023-04-08
County,18013,White,1,2021,5,3.5,2023-04-08
County,18013,White,2,2021,1,3,2023-04-08
County,18013,White,3,2021,0,2.25,2023-04-08
County,18013,White,4,2021,6,3.25,2023-04-08
County,18013,White,5,2021,3,3.5,2023-04-08
County,18013,White,6,2021,4,5.25,2023-04-08
County,18013,White,7,2021,3,4.25,2023-04-08
County,18013,White,8,2021,2,4,2023-04-08
County,18013,White,9,2021,4,3.25,2023-04-08
County,18013,White,10,2021,2,2.75,2023-04-08
County,18013,White,11,2021,3,1.75,2023-04-08
County,18013,White,12,2021,3,2.5,2023-04-08
County,18013,White,1,2022,3,3.5,2023-04-08
County,18013,White,2,2022,3,3,2023-04-08
County,18013,White,3,2022,2,2.25,2023-04-08
County,18013,White,4,2022,3,3.25,2023-04-08
County,18013,White,5,2022,4,3.5,2023-04-08
County,18013,White,6,2022,2,5.25,2023-04-08
County,18013,White,7,2022,1,4.25,2023-04-08
County,18013,White,8,2022,3,4,2023-04-08
County,18013,White,9,2022,2,3.25,2023-04-08
County,18013,White,10,2022,0,2.75,2023-04-08
County,18013,White,11,2022,2,1.75,2023-04-08
County,18013,White,12,2022,2,2.5,2023-04-08
County,18013,White,1,2023,2,3.5,2023-04-08
County,18013,White,2,2023,0,3,2023-04-08
County,18013,White,3,2023,7,2.25,2023-04-08
County,18013,White,4,2023,1,0.75,2023-04-08
County,18015,White,1,2020,5,5.5,2023-04-08
County,18015,White,2,2020,4,6.75,2023-04-08
County,18015,White,3,2020,3,4.75,2023-04-08
County,18015,White,4,2020,0,8,2023-04-08
County,18015,White,5,2020,1,6.25,2023-04-08
County,18015,White,6,2020,3,9.25,2023-04-08
County,18015,White,7,2020,3,8,2023-04-08
County,18015,White,8,2020,4,8.75,2023-04-08
County,18015,White,9,2020,3,7.5,2023-04-08
County,18015,White,10,2020,10,5.5,2023-04-08
County,18015,White,11,2020,0,8,2023-04-08
County,18015,White,12,2020,4,5.5,2023-04-08
County,18015,White,1,2021,4,5.5,2023-04-08
County,18015,White,2,2021,4,6.75,2023-04-08
County,18015,White,3,2021,3,4.75,2023-04-08
County,18015,White,4,2021,3,8,2023-04-08
County,18015,White,5,2021,1,6.25,2023-04-08
County,18015,White,6,2021,4,9.25,2023-04-08
County,18015,White,7,2021,7,8,2023-04-08
County,18015,White,8,2021,6,8.75,2023-04-08
County,18015,White,9,2021,5,7.5,2023-04-08
County,18015,White,10,2021,6,5.5,2023-04-08
County,18015,White,11,2021,5,8,2023-04-08
County,18015,White,12,2021,6,5.5,2023-04-08
County,18015,White,1,2022,3,5.5,2023-04-08
County,18015,White,2,2022,3,6.75,2023-04-08
County,18015,White,3,2022,7,4.75,2023-04-08
County,18015,White,4,2022,3,8,2023-04-08
County,18015,White,5,2022,3,6.25,2023-04-08
County,18015,White,6,2022,3,9.25,2023-04-08
County,18015,White,7,2022,1,8,2023-04-08
County,18015,White,8,2022,7,8.75,2023-04-08
County,18015,White,9,2022,10,7.5,2023-04-08
County,18015,White,10,2022,5,5.5,2023-04-08
County,18015,White,11,2022,4,8,2023-04-08
County,18015,White,12,2022,10,5.5,2023-04-08
County,18015,White,1,2023,2,5.5,2023-04-08
County,18015,White,2,2023,5,6.75,2023-04-08
County,18015,White,3,2023,6,4.75,2023-04-08
County,18015,White,4,2023,1,3.25,2023-04-08
County,18017,White,1,2020,5,4.5,2023-04-08
County,18017,White,2,2020,7,7.25,2023-04-08
County,18017,White,3,2020,5,5,2023-04-08
County,18017,White,4,2020,1,5.5,2023-04-08
County,18017,White,5,2020,0,7.5,2023-04-08
County,18017,White,6,2020,0,6.5,2023-04-08
County,18017,White,7,2020,3,9,2023-04-08
County,18017,White,8,2020,44,6.5,2023-04-08
County,18017,White,9,2020,18,5,2023-04-08
County,18017,White,10,2020,18,6,2023-04-08
County,18017,White,11,2020,19,4.5,2023-04-08
County,18017,White,12,2020,17,4.25,2023-04-08
County,18017,White,1,2021,9,4.5,2023-04-08
County,18017,White,2,2021,17,7.25,2023-04-08
County,18017,White,3,2021,13,5,2023-04-08
County,18017,White,4,2021,15,5.5,2023-04-08
County,18017,White,5,2021,15,7.5,2023-04-08
County,18017,White,6,2021,14,6.5,2023-04-08
County,18017,White,7,2021,13,9,2023-04-08
County,18017,White,8,2021,20,6.5,2023-04-08
County,18017,White,9,2021,15,5,2023-04-08
County,18017,White,10,2021,27,6,2023-04-08
County,18017,White,11,2021,8,4.5,2023-04-08
County,18017,White,12,2021,6,4.25,2023-04-08
County,18017,White,1,2022,23,4.5,2023-04-08
County,18017,White,2,2022,23,7.25,2023-04-08
County,18017,White,3,2022,18,5,2023-04-08
County,18017,White,4,2022,14,5.5,2023-04-08
County,18017,White,5,2022,19,7.5,2023-04-08
County,18017,White,6,2022,28,6.5,2023-04-08
County,18017,White,7,2022,12,9,2023-04-08
County,18017,White,8,2022,29,6.5,2023-04-08
County,18017,White,9,2022,27,5,2023-04-08
County,18017,White,10,2022,16,6,2023-04-08
County,18017,White,11,2022,10,4.5,2023-04-08
County,18017,White,12,2022,22,4.25,2023-04-08
County,18017,White,1,2023,21,4.5,2023-04-08
County,18017,White,2,2023,27,7.25,2023-04-08
County,18017,White,3,2023,17,5,2023-04-08
County,18017,White,4,2023,3,0.75,2023-04-08
County,18019,White,1,2020,128,113,2023-04-08
County,18019,White,2,2020,105,92.75,2023-04-08
County,18019,White,3,2020,38,70,2023-04-08
County,18019,White,4,2020,1,94.5,2023-04-08
County,18019,White,5,2020,2,112.75,2023-04-08
County,18019,White,6,2020,30,105,2023-04-08
County,18019,White,7,2020,8,110.25,2023-04-08
County,18019,White,8,2020,90,124.5,2023-04-08
County,18019,White,9,2020,62,102.25,2023-04-08
County,18019,White,10,2020,74,96.25,2023-04-08
County,18019,White,11,2020,55,94.25,2023-04-08
County,18019,White,12,2020,75,86,2023-04-08
County,18019,White,1,2021,84,113,2023-04-08
County,18019,White,2,2021,99,92.25,2023-04-08
County,18019,White,3,2021,92,70,2023-04-08
County,18019,White,4,2021,73,94.5,2023-04-08
County,18019,White,5,2021,97,112.75,2023-04-08
County,18019,White,6,2021,122,105,2023-04-08
County,18019,White,7,2021,125,110.25,2023-04-08
County,18019,White,8,2021,78,124.5,2023-04-08
County,18019,White,9,2021,143,102.25,2023-04-08
County,18019,White,10,2021,98,96.25,2023-04-08
County,18019,White,11,2021,69,94.25,2023-04-08
County,18019,White,12,2021,87,86,2023-04-08
County,18019,White,1,2022,126,113,2023-04-08
County,18019,White,2,2022,122,92.25,2023-04-08
County,18019,White,3,2022,85,70,2023-04-08
County,18019,White,4,2022,98,94.5,2023-04-08
County,18019,White,5,2022,104,112.75,2023-04-08
County,18019,White,6,2022,122,105,2023-04-08
County,18019,White,7,2022,79,110.25,2023-04-08
County,18019,White,8,2022,173,124.5,2023-04-08
County,18019,White,9,2022,149,102.25,2023-04-08
County,18019,White,10,2022,151,96.25,2023-04-08
County,18019,White,11,2022,103,94.25,2023-04-08
County,18019,White,12,2022,113,86,2023-04-08
County,18019,White,1,2023,100,113,2023-04-08
County,18019,White,2,2023,104,92.25,2023-04-08
County,18019,White,3,2023,114,70,2023-04-08
County,18019,White,4,2023,9,14.5,2023-04-08
County,18021,White,1,2020,10,12,2023-04-08
County,18021,White,2,2020,5,8.75,2023-04-08
County,18021,White,3,2020,2,7.75,2023-04-08
County,18021,White,4,2020,0,7.5,2023-04-08
County,18021,White,5,2020,1,10,2023-04-08
County,18021,White,6,2020,1,11,2023-04-08
County,18021,White,7,2020,2,7.75,2023-04-08
County,18021,White,8,2020,15,13,2023-04-08
County,18021,White,9,2020,11,7,2023-04-08
County,18021,White,10,2020,8,9.5,2023-04-08
County,18021,White,11,2020,4,9.25,2023-04-08
County,18021,White,12,2020,4,5,2023-04-08
County,18021,White,1,2021,2,12,2023-04-08
County,18021,White,2,2021,2,8.5,2023-04-08
County,18021,White,3,2021,5,7.75,2023-04-08
County,18021,White,4,2021,5,7.5,2023-04-08
County,18021,White,5,2021,4,10,2023-04-08
County,18021,White,6,2021,4,11,2023-04-08
County,18021,White,7,2021,5,7.75,2023-04-08
County,18021,White,8,2021,3,13,2023-04-08
County,18021,White,9,2021,11,7,2023-04-08
County,18021,White,10,2021,9,9.5,2023-04-08
County,18021,White,11,2021,10,9.25,2023-04-08
County,18021,White,12,2021,7,5,2023-04-08
County,18021,White,1,2022,6,12,2023-04-08
County,18021,White,2,2022,8,8.5,2023-04-08
County,18021,White,3,2022,17,7.75,2023-04-08
County,18021,White,4,2022,6,7.5,2023-04-08
County,18021,White,5,2022,8,10,2023-04-08
County,18021,White,6,2022,12,11,2023-04-08
County,18021,White,7,2022,9,7.75,2023-04-08
County,18021,White,8,2022,13,13,2023-04-08
County,18021,White,9,2022,9,7,2023-04-08
County,18021,White,10,2022,5,9.5,2023-04-08
County,18021,White,11,2022,8,9.25,2023-04-08
County,18021,White,12,2022,3,5,2023-04-08
County,18021,White,1,2023,7,12,2023-04-08
County,18021,White,2,2023,1,8.5,2023-04-08
County,18021,White,3,2023,7,7.75,2023-04-08
County,18021,White,4,2023,1,1.5,2023-04-08
County,18023,White,1,2020,31,24.25,2023-04-08
County,18023,White,2,2020,20,24,2023-04-08
County,18023,White,3,2020,10,20.75,2023-04-08
County,18023,White,4,2020,3,27.25,2023-04-08
County,18023,White,5,2020,0,29.25,2023-04-08
County,18023,White,6,2020,20,30,2023-04-08
County,18023,White,7,2020,12,27.25,2023-04-08
County,18023,White,8,2020,42,29.5,2023-04-08
County,18023,White,9,2020,30,29,2023-04-08
County,18023,White,10,2020,16,27,2023-04-08
County,18023,White,11,2020,12,20.75,2023-04-08
County,18023,White,12,2020,10,16.25,2023-04-08
County,18023,White,1,2021,8,24.25,2023-04-08
County,18023,White,2,2021,12,23.75,2023-04-08
County,18023,White,3,2021,19,20.75,2023-04-08
County,18023,White,4,2021,12,27.25,2023-04-08
County,18023,White,5,2021,14,29.25,2023-04-08
County,18023,White,6,2021,25,30,2023-04-08
County,18023,White,7,2021,19,27.25,2023-04-08
County,18023,White,8,2021,32,29.5,2023-04-08
County,18023,White,9,2021,15,29,2023-04-08
County,18023,White,10,2021,12,27,2023-04-08
County,18023,White,11,2021,11,20.75,2023-04-08
County,18023,White,12,2021,15,16.25,2023-04-08
County,18023,White,1,2022,20,24.25,2023-04-08
County,18023,White,2,2022,8,23.75,2023-04-08
County,18023,White,3,2022,14,20.75,2023-04-08
County,18023,White,4,2022,19,27.25,2023-04-08
County,18023,White,5,2022,20,29.25,2023-04-08
County,18023,White,6,2022,30,30,2023-04-08
County,18023,White,7,2022,29,27.25,2023-04-08
County,18023,White,8,2022,20,29.5,2023-04-08
County,18023,White,9,2022,24,29,2023-04-08
County,18023,White,10,2022,17,27,2023-04-08
County,18023,White,11,2022,18,20.75,2023-04-08
County,18023,White,12,2022,17,16.25,2023-04-08
County,18023,White,1,2023,24,24.25,2023-04-08
County,18023,White,2,2023,16,23.75,2023-04-08
County,18023,White,3,2023,21,20.75,2023-04-08
County,18023,White,4,2023,2,3.75,2023-04-08
County,18025,White,1,2020,3,1,2023-04-08
County,18025,White,2,2020,0,0.25,2023-04-08
County,18025,White,3,2020,3,1.75,2023-04-08
County,18025,White,4,2020,0,2.25,2023-04-08
County,18025,White,5,2020,0,2.25,2023-04-08
County,18025,White,6,2020,1,1.75,2023-04-08
County,18025,White,7,2020,2,3,2023-04-08
County,18025,White,8,2020,1,2.75,2023-04-08
County,18025,White,9,2020,5,2.25,2023-04-08
County,18025,White,10,2020,4,1.25,2023-04-08
County,18025,White,11,2020,2,1.5,2023-04-08
County,18025,White,12,2020,2,1.5,2023-04-08
County,18025,White,1,2021,0,1,2023-04-08
County,18025,White,2,2021,1,0.25,2023-04-08
County,18025,White,3,2021,3,1.75,2023-04-08
County,18025,White,4,2021,2,2.25,2023-04-08
County,18025,White,5,2021,2,2.25,2023-04-08
County,18025,White,6,2021,2,1.75,2023-04-08
County,18025,White,7,2021,3,3,2023-04-08
County,18025,White,8,2021,6,2.75,2023-04-08
County,18025,White,9,2021,2,2.25,2023-04-08
County,18025,White,10,2021,2,1.25,2023-04-08
County,18025,White,11,2021,3,1.5,2023-04-08
County,18025,White,12,2021,0,1.5,2023-04-08
County,18025,White,1,2022,2,1,2023-04-08
County,18025,White,2,2022,2,0.25,2023-04-08
County,18025,White,3,2022,1,1.75,2023-04-08
County,18025,White,4,2022,5,2.25,2023-04-08
County,18025,White,5,2022,1,2.25,2023-04-08
County,18025,White,6,2022,1,1.75,2023-04-08
County,18025,White,7,2022,6,3,2023-04-08
County,18025,White,8,2022,4,2.75,2023-04-08
County,18025,White,9,2022,2,2.25,2023-04-08
County,18025,White,10,2022,1,1.25,2023-04-08
County,18025,White,11,2022,1,1.5,2023-04-08
County,18025,White,12,2022,3,1.5,2023-04-08
County,18025,White,1,2023,2,1,2023-04-08
County,18025,White,2,2023,0,0.25,2023-04-08
County,18025,White,3,2023,0,1.75,2023-04-08
County,18025,White,4,2023,0,0.75,2023-04-08
County,18027,White,1,2020,6,7,2023-04-08
County,18027,White,2,2020,3,2.75,2023-04-08
County,18027,White,3,2020,4,4.75,2023-04-08
County,18027,White,4,2020,0,4,2023-04-08
County,18027,White,5,2020,0,7.25,2023-04-08
County,18027,White,6,2020,4,6.5,2023-04-08
County,18027,White,7,2020,4,9,2023-04-08
County,18027,White,8,2020,5,5.5,2023-04-08
County,18027,White,9,2020,3,6.25,2023-04-08
County,18027,White,10,2020,1,6.5,2023-04-08
County,18027,White,11,2020,5,5,2023-04-08
County,18027,White,12,2020,0,4,2023-04-08
County,18027,White,1,2021,6,7,2023-04-08
County,18027,White,2,2021,3,2.75,2023-04-08
County,18027,White,3,2021,5,4.75,2023-04-08
County,18027,White,4,2021,2,4,2023-04-08
County,18027,White,5,2021,9,7.25,2023-04-08
County,18027,White,6,2021,8,6.5,2023-04-08
County,18027,White,7,2021,7,9,2023-04-08
County,18027,White,8,2021,5,5.5,2023-04-08
County,18027,White,9,2021,4,6.25,2023-04-08
County,18027,White,10,2021,6,6.5,2023-04-08
County,18027,White,11,2021,6,5,2023-04-08
County,18027,White,12,2021,8,4,2023-04-08
County,18027,White,1,2022,5,7,2023-04-08
County,18027,White,2,2022,6,2.75,2023-04-08
County,18027,White,3,2022,2,4.75,2023-04-08
County,18027,White,4,2022,4,4,2023-04-08
County,18027,White,5,2022,2,7.25,2023-04-08
County,18027,White,6,2022,4,6.5,2023-04-08
County,18027,White,7,2022,5,9,2023-04-08
County,18027,White,8,2022,3,5.5,2023-04-08
County,18027,White,9,2022,3,6.25,2023-04-08
County,18027,White,10,2022,2,6.5,2023-04-08
County,18027,White,11,2022,6,5,2023-04-08
County,18027,White,12,2022,4,4,2023-04-08
County,18027,White,1,2023,8,7,2023-04-08
County,18027,White,2,2023,8,2.75,2023-04-08
County,18027,White,3,2023,5,4.75,2023-04-08
County,18027,White,4,2023,0,1.5,2023-04-08
County,18029,White,1,2020,19,5.5,2023-04-08
County,18029,White,2,2020,25,9.5,2023-04-08
County,18029,White,3,2020,7,8.5,2023-04-08
County,18029,White,4,2020,3,9.75,2023-04-08
County,18029,White,5,2020,10,9,2023-04-08
County,18029,White,6,2020,15,10,2023-04-08
County,18029,White,7,2020,10,12.5,2023-04-08
County,18029,White,8,2020,20,14,2023-04-08
