type,GEOID,month,filings_2020,filings_avg,filings_avg_prepandemic_baseline,last_updated
Census Tract,55001950100,11/2024,2,1.5,0,NA
Census Tract,55001950100,12/2024,0,0,1,NA
Census Tract,55001950100,01/2025,0,0,,NA
Census Tract,55001950100,02/2025,0,0,0,NA
Census Tract,55001950100,03/2025,0,0,0,NA
Census Tract,55001950100,04/2025,0,0,0,NA
Census Tract,55001950100,05/2025,0,0.5,0,NA
Census Tract,55001950100,06/2025,0,0,0,NA
Census Tract,55001950100,07/2025,0,0.5,0.667,NA
Census Tract,55001950100,08/2025,0,0,0.333,NA
Census Tract,55001950100,09/2025,0,0,0,NA
Census Tract,55001950100,10/2025,0,0,0,NA
Census Tract,55001950100,11/2025,0,1.5,0,NA
Census Tract,55001950100,12/2025,0,0,1,NA
Census Tract,55001950100,01/2026,0,0,,17/01/2026
Census Tract,55001950201,01/2020,0,0,0,NA
Census Tract,55001950201,02/2020,0,0,0,NA
Census Tract,55001950201,03/2020,0,0,0.333,NA
Census Tract,55001950201,04/2020,0,0.5,0,NA
Census Tract,55001950201,05/2020,0,0,0,NA
Census Tract,55001950201,06/2020,0,0,0.333,NA
Census Tract,55001950201,07/2020,0,0.5,0,NA
Census Tract,55001950201,08/2020,0,0.5,0,NA
Census Tract,55001950201,09/2020,0,0,0.333,NA
Census Tract,55001950201,10/2020,0,0,0,NA
Census Tract,55001950201,11/2020,0,0,0,NA
Census Tract,55001950201,12/2020,0,0,0,NA
Census Tract,55001950201,01/2021,0,0,0,NA
Census Tract,55001950201,02/2021,0,0,0,NA
Census Tract,55001950201,03/2021,0,0,0.333,NA
Census Tract,55001950201,04/2021,0,0.5,0,NA
Census Tract,55001950201,05/2021,0,0,0,NA
Census Tract,55001950201,06/2021,0,0,0.333,NA
Census Tract,55001950201,07/2021,0,0.5,0,NA
Census Tract,55001950201,08/2021,0,0.5,0,NA
Census Tract,55001950201,09/2021,0,0,0.333,NA
Census Tract,55001950201,10/2021,0,0,0,NA
Census Tract,55001950201,11/2021,0,0,0,NA
Census Tract,55001950201,12/2021,0,0,0,NA
Census Tract,55001950201,01/2022,0,0,0,NA
Census Tract,55001950201,02/2022,0,0,0,NA
Census Tract,55001950201,03/2022,0,0,0.333,NA
Census Tract,55001950201,04/2022,0,0.5,0,NA
Census Tract,55001950201,05/2022,0,0,0,NA
Census Tract,55001950201,06/2022,0,0,0.333,NA
Census Tract,55001950201,07/2022,0,0.5,0,NA
Census Tract,55001950201,08/2022,0,0.5,0,NA
Census Tract,55001950201,09/2022,0,0,0.333,NA
Census Tract,55001950201,10/2022,0,0,0,NA
Census Tract,55001950201,11/2022,0,0,0,NA
Census Tract,55001950201,12/2022,0,0,0,NA
Census Tract,55001950201,01/2023,0,0,0,NA
Census Tract,55001950201,02/2023,0,0,0,NA
Census Tract,55001950201,03/2023,0,0,0.333,NA
Census Tract,55001950201,04/2023,0,0.5,0,NA
Census Tract,55001950201,05/2023,0,0,0,NA
Census Tract,55001950201,06/2023,0,0,0.333,NA
Census Tract,55001950201,07/2023,0,0.5,0,NA
Census Tract,55001950201,08/2023,0,0.5,0,NA
Census Tract,55001950201,09/2023,0,0,0.333,NA
Census Tract,55001950201,10/2023,0,0,0,NA
Census Tract,55001950201,11/2023,0,0,0,NA
Census Tract,55001950201,12/2023,0,0,0,NA
Census Tract,55001950201,01/2024,0,0,0,NA
Census Tract,55001950201,02/2024,0,0,0,NA
Census Tract,55001950201,03/2024,1,0,0.333,NA
Census Tract,55001950201,04/2024,0,0.5,0,NA
Census Tract,55001950201,05/2024,0,0,0,NA
Census Tract,55001950201,06/2024,0,0,0.333,NA
Census Tract,55001950201,07/2024,0,0.5,0,NA
Census Tract,55001950201,08/2024,0,0.5,0,NA
Census Tract,55001950201,09/2024,0,0,0.333,NA
Census Tract,55001950201,10/2024,0,0,0,NA
Census Tract,55001950201,11/2024,0,0,0,NA
Census Tract,55001950201,12/2024,0,0,0,NA
Census Tract,55001950201,01/2025,0,0,,NA
Census Tract,55001950201,02/2025,0,0,0,NA
Census Tract,55001950201,03/2025,0,0,0.333,NA
Census Tract,55001950201,04/2025,1,0.5,0,NA
Census Tract,55001950201,05/2025,0,0,0,NA
Census Tract,55001950201,06/2025,0,0,0.333,NA
Census Tract,55001950201,07/2025,0,0.5,0,NA
Census Tract,55001950201,08/2025,0,0.5,0,NA
Census Tract,55001950201,09/2025,0,0,0.333,NA
Census Tract,55001950201,10/2025,0,0,0,NA
Census Tract,55001950201,11/2025,0,0,0,NA
Census Tract,55001950201,12/2025,0,0,0,NA
Census Tract,55001950201,01/2026,0,0,,17/01/2026
Census Tract,55001950203,01/2020,0,0.5,0.333,NA
Census Tract,55001950203,02/2020,0,0.5,0.667,NA
Census Tract,55001950203,03/2020,0,0,0,NA
Census Tract,55001950203,04/2020,0,0,0,NA
Census Tract,55001950203,05/2020,0,0,0.333,NA
Census Tract,55001950203,06/2020,0,0,0,NA
Census Tract,55001950203,07/2020,0,0,0.333,NA
Census Tract,55001950203,08/2020,0,0,0,NA
Census Tract,55001950203,09/2020,0,0,0,NA
Census Tract,55001950203,10/2020,0,0,0.333,NA
Census Tract,55001950203,11/2020,0,0.5,0,NA
Census Tract,55001950203,12/2020,0,0,0,NA
Census Tract,55001950203,01/2021,0,0.5,0.333,NA
Census Tract,55001950203,02/2021,0,0.5,0.667,NA
Census Tract,55001950203,03/2021,0,0,0,NA
Census Tract,55001950203,04/2021,0,0,0,NA
Census Tract,55001950203,05/2021,0,0,0.333,NA
Census Tract,55001950203,06/2021,0,0,0,NA
Census Tract,55001950203,07/2021,0,0,0.333,NA
Census Tract,55001950203,08/2021,0,0,0,NA
Census Tract,55001950203,09/2021,0,0,0,NA
Census Tract,55001950203,10/2021,0,0,0.333,NA
Census Tract,55001950203,11/2021,0,0.5,0,NA
Census Tract,55001950203,12/2021,0,0,0,NA
Census Tract,55001950203,01/2022,0,0.5,0.333,NA
Census Tract,55001950203,02/2022,0,0.5,0.667,NA
Census Tract,55001950203,03/2022,0,0,0,NA
Census Tract,55001950203,04/2022,0,0,0,NA
Census Tract,55001950203,05/2022,0,0,0.333,NA
Census Tract,55001950203,06/2022,0,0,0,NA
Census Tract,55001950203,07/2022,0,0,0.333,NA
Census Tract,55001950203,08/2022,0,0,0,NA
Census Tract,55001950203,09/2022,0,0,0,NA
Census Tract,55001950203,10/2022,0,0,0.333,NA
Census Tract,55001950203,11/2022,0,0.5,0,NA
Census Tract,55001950203,12/2022,0,0,0,NA
Census Tract,55001950203,01/2023,0,0.5,0.333,NA
Census Tract,55001950203,02/2023,1,0.5,0.667,NA
Census Tract,55001950203,03/2023,0,0,0,NA
Census Tract,55001950203,04/2023,0,0,0,NA
Census Tract,55001950203,05/2023,0,0,0.333,NA
Census Tract,55001950203,06/2023,0,0,0,NA
Census Tract,55001950203,07/2023,0,0,0.333,NA
Census Tract,55001950203,08/2023,0,0,0,NA
Census Tract,55001950203,09/2023,0,0,0,NA
Census Tract,55001950203,10/2023,0,0,0.333,NA
Census Tract,55001950203,11/2023,0,0.5,0,NA
Census Tract,55001950203,12/2023,0,0,0,NA
Census Tract,55001950203,01/2024,1,0.5,0.333,NA
Census Tract,55001950203,02/2024,0,0.5,0.667,NA
Census Tract,55001950203,03/2024,0,0,0,NA
Census Tract,55001950203,04/2024,0,0,0,NA
Census Tract,55001950203,05/2024,0,0,0.333,NA
Census Tract,55001950203,06/2024,0,0,0,NA
Census Tract,55001950203,07/2024,0,0,0.333,NA
Census Tract,55001950203,08/2024,0,0,0,NA
Census Tract,55001950203,09/2024,0,0,0,NA
Census Tract,55001950203,10/2024,0,0,0.333,NA
Census Tract,55001950203,11/2024,1,0.5,0,NA
Census Tract,55001950203,12/2024,0,0,0,NA
Census Tract,55001950203,01/2025,0,0.5,,NA
Census Tract,55001950203,02/2025,0,0.5,0.667,NA
Census Tract,55001950203,03/2025,0,0,0,NA
Census Tract,55001950203,04/2025,0,0,0,NA
Census Tract,55001950203,05/2025,0,0,0.333,NA
Census Tract,55001950203,06/2025,0,0,0,NA
Census Tract,55001950203,07/2025,0,0,0.333,NA
Census Tract,55001950203,08/2025,0,0,0,NA
Census Tract,55001950203,09/2025,0,0,0,NA
Census Tract,55001950203,10/2025,1,0,0.333,NA
Census Tract,55001950203,11/2025,0,0.5,0,NA
Census Tract,55001950203,12/2025,0,0,0,NA
Census Tract,55001950203,01/2026,0,0,,17/01/2026
Census Tract,55001950204,01/2020,0,0.5,0,NA
Census Tract,55001950204,02/2020,0,0,0,NA
Census Tract,55001950204,03/2020,0,0,0,NA
Census Tract,55001950204,04/2020,0,0,0,NA
Census Tract,55001950204,05/2020,0,0,0,NA
Census Tract,55001950204,06/2020,0,0.5,0,NA
Census Tract,55001950204,07/2020,0,0.5,0.333,NA
Census Tract,55001950204,08/2020,2,0,0,NA
Census Tract,55001950204,09/2020,0,0,0,NA
Census Tract,55001950204,10/2020,1,0,0,NA
Census Tract,55001950204,11/2020,0,1,0,NA
Census Tract,55001950204,12/2020,0,0,0,NA
Census Tract,55001950204,01/2021,0,0.5,0,NA
Census Tract,55001950204,02/2021,0,0,0,NA
Census Tract,55001950204,03/2021,0,0,0,NA
Census Tract,55001950204,04/2021,0,0,0,NA
Census Tract,55001950204,05/2021,0,0,0,NA
Census Tract,55001950204,06/2021,0,0.5,0,NA
Census Tract,55001950204,07/2021,0,0.5,0.333,NA
Census Tract,55001950204,08/2021,0,0,0,NA
Census Tract,55001950204,09/2021,0,0,0,NA
Census Tract,55001950204,10/2021,0,0,0,NA
Census Tract,55001950204,11/2021,0,1,0,NA
Census Tract,55001950204,12/2021,0,0,0,NA
Census Tract,55001950204,01/2022,0,0.5,0,NA
Census Tract,55001950204,02/2022,0,0,0,NA
Census Tract,55001950204,03/2022,0,0,0,NA
Census Tract,55001950204,04/2022,0,0,0,NA
Census Tract,55001950204,05/2022,0,0,0,NA
Census Tract,55001950204,06/2022,0,0.5,0,NA
Census Tract,55001950204,07/2022,0,0.5,0.333,NA
Census Tract,55001950204,08/2022,0,0,0,NA
Census Tract,55001950204,09/2022,0,0,0,NA
Census Tract,55001950204,10/2022,0,0,0,NA
Census Tract,55001950204,11/2022,0,1,0,NA
Census Tract,55001950204,12/2022,0,0,0,NA
Census Tract,55001950204,01/2023,0,0.5,0,NA
Census Tract,55001950204,02/2023,0,0,0,NA
Census Tract,55001950204,03/2023,0,0,0,NA
Census Tract,55001950204,04/2023,0,0,0,NA
Census Tract,55001950204,05/2023,0,0,0,NA
Census Tract,55001950204,06/2023,0,0.5,0,NA
Census Tract,55001950204,07/2023,0,0.5,0.333,NA
Census Tract,55001950204,08/2023,0,0,0,NA
Census Tract,55001950204,09/2023,0,0,0,NA
Census Tract,55001950204,10/2023,0,0,0,NA
Census Tract,55001950204,11/2023,1,1,0,NA
Census Tract,55001950204,12/2023,0,0,0,NA
Census Tract,55001950204,01/2024,1,0.5,0,NA
Census Tract,55001950204,02/2024,0,0,0,NA
Census Tract,55001950204,03/2024,0,0,0,NA
Census Tract,55001950204,04/2024,0,0,0,NA
Census Tract,55001950204,05/2024,0,0,0,NA
Census Tract,55001950204,06/2024,1,0.5,0,NA
Census Tract,55001950204,07/2024,0,0.5,0.333,NA
Census Tract,55001950204,08/2024,0,0,0,NA
Census Tract,55001950204,09/2024,0,0,0,NA
Census Tract,55001950204,10/2024,0,0,0,NA
Census Tract,55001950204,11/2024,1,1,0,NA
Census Tract,55001950204,12/2024,0,0,0,NA
Census Tract,55001950204,01/2025,0,0.5,,NA
Census Tract,55001950204,02/2025,0,0,0,NA
Census Tract,55001950204,03/2025,0,0,0,NA
Census Tract,55001950204,04/2025,0,0,0,NA
Census Tract,55001950204,05/2025,0,0,0,NA
Census Tract,55001950204,06/2025,0,0.5,0,NA
Census Tract,55001950204,07/2025,0,0.5,0.333,NA
Census Tract,55001950204,08/2025,0,0,0,NA
Census Tract,55001950204,09/2025,0,0,0,NA
Census Tract,55001950204,10/2025,0,0,0,NA
Census Tract,55001950204,11/2025,0,1,0,NA
Census Tract,55001950204,12/2025,0,0,0,NA
Census Tract,55001950204,01/2026,0,0,,17/01/2026
Census Tract,55001950400,01/2020,1,1,1.333,NA
Census Tract,55001950400,02/2020,1,0,1,NA
Census Tract,55001950400,03/2020,0,0.5,1.333,NA
Census Tract,55001950400,04/2020,0,0,1.333,NA
Census Tract,55001950400,05/2020,0,2,1.333,NA
Census Tract,55001950400,06/2020,1,2,3,NA
Census Tract,55001950400,07/2020,0,2,1,NA
Census Tract,55001950400,08/2020,0,2,1,NA
Census Tract,55001950400,09/2020,1,1,0.333,NA
Census Tract,55001950400,10/2020,1,0.5,1.667,NA
Census Tract,55001950400,11/2020,1,1.5,0.667,NA
Census Tract,55001950400,12/2020,1,2,1.667,NA
Census Tract,55001950400,01/2021,0,1,1.333,NA
Census Tract,55001950400,02/2021,0,0,1,NA
Census Tract,55001950400,03/2021,1,0.5,1.333,NA
Census Tract,55001950400,04/2021,2,0,1.333,NA
Census Tract,55001950400,05/2021,0,2,1.333,NA
Census Tract,55001950400,06/2021,3,2,3,NA
Census Tract,55001950400,07/2021,1,2,1,NA
Census Tract,55001950400,08/2021,1,2,1,NA
Census Tract,55001950400,09/2021,1,1,0.333,NA
Census Tract,55001950400,10/2021,0,0.5,1.667,NA
Census Tract,55001950400,11/2021,1,1.5,0.667,NA
Census Tract,55001950400,12/2021,2,2,1.667,NA
Census Tract,55001950400,01/2022,2,1,1.333,NA
Census Tract,55001950400,02/2022,0,0,1,NA
Census Tract,55001950400,03/2022,2,0.5,1.333,NA
Census Tract,55001950400,04/2022,2,0,1.333,NA
Census Tract,55001950400,05/2022,0,2,1.333,NA
Census Tract,55001950400,06/2022,1,2,3,NA
Census Tract,55001950400,07/2022,1,2,1,NA
Census Tract,55001950400,08/2022,2,2,1,NA
Census Tract,55001950400,09/2022,0,1,0.333,NA
Census Tract,55001950400,10/2022,0,0.5,1.667,NA
Census Tract,55001950400,11/2022,1,1.5,0.667,NA
Census Tract,55001950400,12/2022,0,2,1.667,NA
Census Tract,55001950400,01/2023,1,1,1.333,NA
Census Tract,55001950400,02/2023,0,0,1,NA
Census Tract,55001950400,03/2023,0,0.5,1.333,NA
Census Tract,55001950400,04/2023,0,0,1.333,NA
Census Tract,55001950400,05/2023,3,2,1.333,NA
Census Tract,55001950400,06/2023,2,2,3,NA
Census Tract,55001950400,07/2023,1,2,1,NA
Census Tract,55001950400,08/2023,4,2,1,NA
Census Tract,55001950400,09/2023,2,1,0.333,NA
Census Tract,55001950400,10/2023,0,0.5,1.667,NA
Census Tract,55001950400,11/2023,1,1.5,0.667,NA
Census Tract,55001950400,12/2023,1,2,1.667,NA
Census Tract,55001950400,01/2024,1,1,1.333,NA
Census Tract,55001950400,02/2024,0,0,1,NA
Census Tract,55001950400,03/2024,0,0.5,1.333,NA
Census Tract,55001950400,04/2024,0,0,1.333,NA
Census Tract,55001950400,05/2024,1,2,1.333,NA
Census Tract,55001950400,06/2024,2,2,3,NA
Census Tract,55001950400,07/2024,1,2,1,NA
Census Tract,55001950400,08/2024,2,2,1,NA
Census Tract,55001950400,09/2024,0,1,0.333,NA
Census Tract,55001950400,10/2024,1,0.5,1.667,NA
Census Tract,55001950400,11/2024,1,1.5,0.667,NA
Census Tract,55001950400,12/2024,3,2,1.667,NA
Census Tract,55001950400,01/2025,0,1,,NA
Census Tract,55001950400,02/2025,0,0,1,NA
Census Tract,55001950400,03/2025,1,0.5,1.333,NA
Census Tract,55001950400,04/2025,1,0,1.333,NA
Census Tract,55001950400,05/2025,1,2,1.333,NA
Census Tract,55001950400,06/2025,1,2,3,NA
Census Tract,55001950400,07/2025,0,2,1,NA
Census Tract,55001950400,08/2025,3,2,1,NA
Census Tract,55001950400,09/2025,1,1,0.333,NA
Census Tract,55001950400,10/2025,1,0.5,1.667,NA
Census Tract,55001950400,11/2025,1,1.5,0.667,NA
Census Tract,55001950400,12/2025,0,2,1.667,NA
Census Tract,55001950400,01/2026,0,0.5,,17/01/2026
Census Tract,55001950501,01/2020,0,0,0,NA
Census Tract,55001950501,02/2020,0,1,0,NA
Census Tract,55001950501,03/2020,0,0,0.333,NA
Census Tract,55001950501,04/2020,0,0,0,NA
Census Tract,55001950501,05/2020,0,0.5,0.667,NA
Census Tract,55001950501,06/2020,2,0.5,0.667,NA
Census Tract,55001950501,07/2020,0,0,0,NA
Census Tract,55001950501,08/2020,0,0,0,NA
Census Tract,55001950501,09/2020,1,0,0,NA
Census Tract,55001950501,10/2020,0,0.5,0,NA
Census Tract,55001950501,11/2020,1,0.5,0,NA
Census Tract,55001950501,12/2020,0,0,0.333,NA
Census Tract,55001950501,01/2021,0,0,0,NA
Census Tract,55001950501,02/2021,0,1,0,NA
Census Tract,55001950501,03/2021,0,0,0.333,NA
Census Tract,55001950501,04/2021,0,0,0,NA
Census Tract,55001950501,05/2021,0,0.5,0.667,NA
Census Tract,55001950501,06/2021,1,0.5,0.667,NA
Census Tract,55001950501,07/2021,0,0,0,NA
Census Tract,55001950501,08/2021,0,0,0,NA
Census Tract,55001950501,09/2021,0,0,0,NA
Census Tract,55001950501,10/2021,1,0.5,0,NA
Census Tract,55001950501,11/2021,0,0.5,0,NA
Census Tract,55001950501,12/2021,0,0,0.333,NA
Census Tract,55001950501,01/2022,0,0,0,NA
Census Tract,55001950501,02/2022,0,1,0,NA
Census Tract,55001950501,03/2022,0,0,0.333,NA
Census Tract,55001950501,04/2022,0,0,0,NA
Census Tract,55001950501,05/2022,0,0.5,0.667,NA
Census Tract,55001950501,06/2022,0,0.5,0.667,NA
Census Tract,55001950501,07/2022,0,0,0,NA
Census Tract,55001950501,08/2022,0,0,0,NA
Census Tract,55001950501,09/2022,1,0,0,NA
Census Tract,55001950501,10/2022,1,0.5,0,NA
Census Tract,55001950501,11/2022,0,0.5,0,NA
Census Tract,55001950501,12/2022,0,0,0.333,NA
Census Tract,55001950501,01/2023,0,0,0,NA
Census Tract,55001950501,02/2023,2,1,0,NA
Census Tract,55001950501,03/2023,0,0,0.333,NA
Census Tract,55001950501,04/2023,1,0,0,NA
Census Tract,55001950501,05/2023,0,0.5,0.667,NA
Census Tract,55001950501,06/2023,1,0.5,0.667,NA
Census Tract,55001950501,07/2023,0,0,0,NA
Census Tract,55001950501,08/2023,0,0,0,NA
Census Tract,55001950501,09/2023,0,0,0,NA
Census Tract,55001950501,10/2023,1,0.5,0,NA
Census Tract,55001950501,11/2023,1,0.5,0,NA
Census Tract,55001950501,12/2023,0,0,0.333,NA
Census Tract,55001950501,01/2024,0,0,0,NA
Census Tract,55001950501,02/2024,0,1,0,NA
Census Tract,55001950501,03/2024,0,0,0.333,NA
Census Tract,55001950501,04/2024,0,0,0,NA
Census Tract,55001950501,05/2024,1,0.5,0.667,NA
Census Tract,55001950501,06/2024,0,0.5,0.667,NA
Census Tract,55001950501,07/2024,0,0,0,NA
Census Tract,55001950501,08/2024,1,0,0,NA
Census Tract,55001950501,09/2024,0,0,0,NA
Census Tract,55001950501,10/2024,0,0.5,0,NA
Census Tract,55001950501,11/2024,0,0.5,0,NA
Census Tract,55001950501,12/2024,0,0,0.333,NA
Census Tract,55001950501,01/2025,0,0,,NA
Census Tract,55001950501,02/2025,1,1,0,NA
Census Tract,55001950501,03/2025,0,0,0.333,NA
Census Tract,55001950501,04/2025,0,0,0,NA
Census Tract,55001950501,05/2025,0,0.5,0.667,NA
Census Tract,55001950501,06/2025,0,0.5,0.667,NA
Census Tract,55001950501,07/2025,0,0,0,NA
Census Tract,55001950501,08/2025,0,0,0,NA
Census Tract,55001950501,09/2025,0,0,0,NA
Census Tract,55001950501,10/2025,1,0.5,0,NA
Census Tract,55001950501,11/2025,0,0.5,0,NA
Census Tract,55001950501,12/2025,0,0,0.333,NA
Census Tract,55001950501,01/2026,0,0,,17/01/2026
Census Tract,55001950502,01/2020,0,0,0,NA
Census Tract,55001950502,02/2020,0,0,0,NA
Census Tract,55001950502,03/2020,0,0,0.667,NA
Census Tract,55001950502,04/2020,0,0.5,0.333,NA
Census Tract,55001950502,05/2020,0,0,0.333,NA
Census Tract,55001950502,06/2020,0,1.5,1.333,NA
Census Tract,55001950502,07/2020,0,0,0.333,NA
Census Tract,55001950502,08/2020,0,1,0.333,NA
Census Tract,55001950502,09/2020,1,0,1,NA
Census Tract,55001950502,10/2020,0,2.5,0.333,NA
Census Tract,55001950502,11/2020,1,1,1,NA
Census Tract,55001950502,12/2020,1,1,0.333,NA
Census Tract,55001950502,01/2021,0,0,0,NA
Census Tract,55001950502,02/2021,0,0,0,NA
Census Tract,55001950502,03/2021,0,0,0.667,NA
Census Tract,55001950502,04/2021,0,0.5,0.333,NA
Census Tract,55001950502,05/2021,0,0,0.333,NA
Census Tract,55001950502,06/2021,0,1.5,1.333,NA
Census Tract,55001950502,07/2021,1,0,0.333,NA
Census Tract,55001950502,08/2021,1,1,0.333,NA
Census Tract,55001950502,09/2021,1,0,1,NA
Census Tract,55001950502,10/2021,0,2.5,0.333,NA
Census Tract,55001950502,11/2021,0,1,1,NA
Census Tract,55001950502,12/2021,1,1,0.333,NA
Census Tract,55001950502,01/2022,1,0,0,NA
Census Tract,55001950502,02/2022,0,0,0,NA
Census Tract,55001950502,03/2022,1,0,0.667,NA
Census Tract,55001950502,04/2022,1,0.5,0.333,NA
Census Tract,55001950502,05/2022,2,0,0.333,NA
Census Tract,55001950502,06/2022,2,1.5,1.333,NA
Census Tract,55001950502,07/2022,0,0,0.333,NA
Census Tract,55001950502,08/2022,1,1,0.333,NA
Census Tract,55001950502,09/2022,1,0,1,NA
Census Tract,55001950502,10/2022,2,2.5,0.333,NA
Census Tract,55001950502,11/2022,0,1,1,NA
Census Tract,55001950502,12/2022,1,1,0.333,NA
Census Tract,55001950502,01/2023,0,0,0,NA
Census Tract,55001950502,02/2023,0,0,0,NA
Census Tract,55001950502,03/2023,0,0,0.667,NA
Census Tract,55001950502,04/2023,1,0.5,0.333,NA
Census Tract,55001950502,05/2023,0,0,0.333,NA
Census Tract,55001950502,06/2023,1,1.5,1.333,NA
Census Tract,55001950502,07/2023,1,0,0.333,NA
Census Tract,55001950502,08/2023,0,1,0.333,NA
Census Tract,55001950502,09/2023,0,0,1,NA
Census Tract,55001950502,10/2023,1,2.5,0.333,NA
Census Tract,55001950502,11/2023,1,1,1,NA
Census Tract,55001950502,12/2023,0,1,0.333,NA
Census Tract,55001950502,01/2024,0,0,0,NA
Census Tract,55001950502,02/2024,0,0,0,NA
Census Tract,55001950502,03/2024,0,0,0.667,NA
Census Tract,55001950502,04/2024,0,0.5,0.333,NA
Census Tract,55001950502,05/2024,0,0,0.333,NA
Census Tract,55001950502,06/2024,2,1.5,1.333,NA
Census Tract,55001950502,07/2024,0,0,0.333,NA
Census Tract,55001950502,08/2024,1,1,0.333,NA
Census Tract,55001950502,09/2024,0,0,1,NA
Census Tract,55001950502,10/2024,3,2.5,0.333,NA
Census Tract,55001950502,11/2024,0,1,1,NA
Census Tract,55001950502,12/2024,1,1,0.333,NA
Census Tract,55001950502,01/2025,0,0,,NA
Census Tract,55001950502,02/2025,0,0,0,NA
Census Tract,55001950502,03/2025,0,0,0.667,NA
Census Tract,55001950502,04/2025,0,0.5,0.333,NA
Census Tract,55001950502,05/2025,0,0,0.333,NA
Census Tract,55001950502,06/2025,0,1.5,1.333,NA
Census Tract,55001950502,07/2025,1,0,0.333,NA
Census Tract,55001950502,08/2025,1,1,0.333,NA
Census Tract,55001950502,09/2025,2,0,1,NA
Census Tract,55001950502,10/2025,0,2.5,0.333,NA
Census Tract,55001950502,11/2025,0,1,1,NA
Census Tract,55001950502,12/2025,1,1,0.333,NA
Census Tract,55001950502,01/2026,0,0,,17/01/2026
Census Tract,55001950700,01/2020,0,1,0.667,NA
Census Tract,55001950700,02/2020,1,0,0.333,NA
Census Tract,55001950700,03/2020,0,0,1,NA
Census Tract,55001950700,04/2020,0,0.5,0.333,NA
Census Tract,55001950700,05/2020,0,0,1.333,NA
Census Tract,55001950700,06/2020,0,0,0.333,NA
Census Tract,55001950700,07/2020,0,1,1.333,NA
Census Tract,55001950700,08/2020,0,0.5,0,NA
Census Tract,55001950700,09/2020,0,1,0.667,NA
Census Tract,55001950700,10/2020,1,0.5,0.667,NA
Census Tract,55001950700,11/2020,0,0,0,NA
Census Tract,55001950700,12/2020,0,1,0.333,NA
Census Tract,55001950700,01/2021,0,1,0.667,NA
Census Tract,55001950700,02/2021,0,0,0.333,NA
Census Tract,55001950700,03/2021,1,0,1,NA
Census Tract,55001950700,04/2021,0,0.5,0.333,NA
Census Tract,55001950700,05/2021,2,0,1.333,NA
Census Tract,55001950700,06/2021,0,0,0.333,NA
