type,GEOID,week,week_date,filings_2020,filings_avg,last_updated
Census Tract,29001950200,17,2020-04-19,0,0,2021-01-09
Census Tract,29001950200,18,2020-04-26,0,0,2021-01-09
Census Tract,29001950200,19,2020-05-03,0,0,2021-01-09
Census Tract,29001950200,20,2020-05-10,0,0.125,2021-01-09
Census Tract,29001950200,21,2020-05-17,0,0.125,2021-01-09
Census Tract,29001950200,22,2020-05-24,0,0.125,2021-01-09
Census Tract,29001950200,23,2020-05-31,0,0,2021-01-09
Census Tract,29001950200,24,2020-06-07,0,0.125,2021-01-09
Census Tract,29001950200,25,2020-06-14,0,0,2021-01-09
Census Tract,29001950200,26,2020-06-21,0,0,2021-01-09
Census Tract,29001950200,27,2020-06-28,0,0,2021-01-09
Census Tract,29001950200,28,2020-07-05,0,0,2021-01-09
Census Tract,29001950200,29,2020-07-12,0,0.125,2021-01-09
Census Tract,29001950200,30,2020-07-19,0,0,2021-01-09
Census Tract,29001950200,31,2020-07-26,0,0,2021-01-09
Census Tract,29001950200,32,2020-08-02,0,0,2021-01-09
Census Tract,29001950200,33,2020-08-09,0,0,2021-01-09
Census Tract,29001950200,34,2020-08-16,0,0.125,2021-01-09
Census Tract,29001950200,35,2020-08-23,0,0.125,2021-01-09
Census Tract,29001950200,36,2020-08-30,0,0,2021-01-09
Census Tract,29001950200,37,2020-09-06,0,0,2021-01-09
Census Tract,29001950200,38,2020-09-13,0,0,2021-01-09
Census Tract,29001950200,39,2020-09-20,0,0,2021-01-09
Census Tract,29001950200,40,2020-09-27,1,0,2021-01-09
Census Tract,29001950200,41,2020-10-04,0,0,2021-01-09
Census Tract,29001950200,42,2020-10-11,0,0,2021-01-09
Census Tract,29001950200,43,2020-10-18,0,0,2021-01-09
Census Tract,29001950200,44,2020-10-25,0,0,2021-01-09
Census Tract,29001950200,45,2020-11-01,0,0,2021-01-09
Census Tract,29001950200,46,2020-11-08,0,0,2021-01-09
Census Tract,29001950200,47,2020-11-15,0,0,2021-01-09
Census Tract,29001950200,48,2020-11-22,0,0,2021-01-09
Census Tract,29001950200,49,2020-11-29,0,0,2021-01-09
Census Tract,29001950200,50,2020-12-06,0,0.25,2021-01-09
Census Tract,29001950200,51,2020-12-13,0,0,2021-01-09
Census Tract,29001950200,52,2020-12-20,0,0,2021-01-09
Census Tract,29001950200,53,2020-12-27,0,0,2021-01-09
Census Tract,29001950200,54,2021-01-03,0,0,2021-01-09
Census Tract,29001950300,1,2019-12-29,0,0,2021-01-09
Census Tract,29001950300,2,2020-01-05,0,0.125,2021-01-09
Census Tract,29001950300,3,2020-01-12,0,0.25,2021-01-09
Census Tract,29001950300,4,2020-01-19,1,0.375,2021-01-09
Census Tract,29001950300,5,2020-01-26,0,0.125,2021-01-09
Census Tract,29001950300,6,2020-02-02,0,0.125,2021-01-09
Census Tract,29001950300,7,2020-02-09,0,0.125,2021-01-09
Census Tract,29001950300,8,2020-02-16,0,0,2021-01-09
Census Tract,29001950300,9,2020-02-23,0,0.125,2021-01-09
Census Tract,29001950300,10,2020-03-01,0,0.375,2021-01-09
Census Tract,29001950300,11,2020-03-08,0,0,2021-01-09
Census Tract,29001950300,12,2020-03-15,0,0,2021-01-09
Census Tract,29001950300,13,2020-03-22,0,0.25,2021-01-09
Census Tract,29001950300,14,2020-03-29,0,0,2021-01-09
Census Tract,29001950300,15,2020-04-05,0,0.125,2021-01-09
Census Tract,29001950300,16,2020-04-12,0,0.125,2021-01-09
Census Tract,29001950300,17,2020-04-19,0,0,2021-01-09
Census Tract,29001950300,18,2020-04-26,0,0.375,2021-01-09
Census Tract,29001950300,19,2020-05-03,0,0.25,2021-01-09
Census Tract,29001950300,20,2020-05-10,0,0.375,2021-01-09
Census Tract,29001950300,21,2020-05-17,0,0.25,2021-01-09
Census Tract,29001950300,22,2020-05-24,0,0.125,2021-01-09
Census Tract,29001950300,23,2020-05-31,0,0,2021-01-09
Census Tract,29001950300,24,2020-06-07,0,0.125,2021-01-09
Census Tract,29001950300,25,2020-06-14,0,0.125,2021-01-09
Census Tract,29001950300,26,2020-06-21,0,0.375,2021-01-09
Census Tract,29001950300,27,2020-06-28,0,0.125,2021-01-09
Census Tract,29001950300,28,2020-07-05,1,0.125,2021-01-09
Census Tract,29001950300,29,2020-07-12,0,0.125,2021-01-09
Census Tract,29001950300,30,2020-07-19,0,0.5,2021-01-09
Census Tract,29001950300,31,2020-07-26,0,0.25,2021-01-09
Census Tract,29001950300,32,2020-08-02,0,0.25,2021-01-09
Census Tract,29001950300,33,2020-08-09,0,0.5,2021-01-09
Census Tract,29001950300,34,2020-08-16,0,0.125,2021-01-09
Census Tract,29001950300,35,2020-08-23,0,0,2021-01-09
Census Tract,29001950300,36,2020-08-30,0,0,2021-01-09
Census Tract,29001950300,37,2020-09-06,0,0,2021-01-09
Census Tract,29001950300,38,2020-09-13,0,0.125,2021-01-09
Census Tract,29001950300,39,2020-09-20,0,0.5,2021-01-09
Census Tract,29001950300,40,2020-09-27,0,0.25,2021-01-09
Census Tract,29001950300,41,2020-10-04,0,0,2021-01-09
Census Tract,29001950300,42,2020-10-11,0,0,2021-01-09
Census Tract,29001950300,43,2020-10-18,0,0.25,2021-01-09
Census Tract,29001950300,44,2020-10-25,0,0.125,2021-01-09
Census Tract,29001950300,45,2020-11-01,0,0.125,2021-01-09
Census Tract,29001950300,46,2020-11-08,0,0.125,2021-01-09
Census Tract,29001950300,47,2020-11-15,0,0.25,2021-01-09
Census Tract,29001950300,48,2020-11-22,0,0,2021-01-09
Census Tract,29001950300,49,2020-11-29,0,0,2021-01-09
Census Tract,29001950300,50,2020-12-06,1,0,2021-01-09
Census Tract,29001950300,51,2020-12-13,0,0.375,2021-01-09
Census Tract,29001950300,52,2020-12-20,0,0,2021-01-09
Census Tract,29001950300,53,2020-12-27,0,0.125,2021-01-09
Census Tract,29001950300,54,2021-01-03,1,0.125,2021-01-09
Census Tract,29001950400,1,2019-12-29,0,0,2021-01-09
Census Tract,29001950400,2,2020-01-05,0,0,2021-01-09
Census Tract,29001950400,3,2020-01-12,0,0,2021-01-09
Census Tract,29001950400,4,2020-01-19,0,0,2021-01-09
Census Tract,29001950400,5,2020-01-26,0,0.125,2021-01-09
Census Tract,29001950400,6,2020-02-02,1,0,2021-01-09
Census Tract,29001950400,7,2020-02-09,0,0.125,2021-01-09
Census Tract,29001950400,8,2020-02-16,0,0,2021-01-09
Census Tract,29001950400,9,2020-02-23,0,0.125,2021-01-09
Census Tract,29001950400,10,2020-03-01,0,0,2021-01-09
Census Tract,29001950400,11,2020-03-08,0,0,2021-01-09
Census Tract,29001950400,12,2020-03-15,0,0,2021-01-09
Census Tract,29001950400,13,2020-03-22,0,0,2021-01-09
Census Tract,29001950400,14,2020-03-29,1,0.125,2021-01-09
Census Tract,29001950400,15,2020-04-05,0,0,2021-01-09
Census Tract,29001950400,16,2020-04-12,0,0,2021-01-09
Census Tract,29001950400,17,2020-04-19,1,0,2021-01-09
Census Tract,29001950400,18,2020-04-26,0,0,2021-01-09
Census Tract,29001950400,19,2020-05-03,1,0,2021-01-09
Census Tract,29001950400,20,2020-05-10,0,0,2021-01-09
Census Tract,29001950400,21,2020-05-17,0,0,2021-01-09
Census Tract,29001950400,22,2020-05-24,0,0,2021-01-09
Census Tract,29001950400,23,2020-05-31,0,0.125,2021-01-09
Census Tract,29001950400,24,2020-06-07,0,0,2021-01-09
Census Tract,29001950400,25,2020-06-14,0,0,2021-01-09
Census Tract,29001950400,26,2020-06-21,0,0.125,2021-01-09
Census Tract,29001950400,27,2020-06-28,0,0,2021-01-09
Census Tract,29001950400,28,2020-07-05,0,0.25,2021-01-09
Census Tract,29001950400,29,2020-07-12,0,0,2021-01-09
Census Tract,29001950400,30,2020-07-19,0,0,2021-01-09
Census Tract,29001950400,31,2020-07-26,0,0.25,2021-01-09
Census Tract,29001950400,32,2020-08-02,0,0,2021-01-09
Census Tract,29001950400,33,2020-08-09,0,0,2021-01-09
Census Tract,29001950400,34,2020-08-16,0,0,2021-01-09
Census Tract,29001950400,35,2020-08-23,0,0.375,2021-01-09
Census Tract,29001950400,36,2020-08-30,0,0.125,2021-01-09
Census Tract,29001950400,37,2020-09-06,0,0,2021-01-09
Census Tract,29001950400,38,2020-09-13,0,0,2021-01-09
Census Tract,29001950400,39,2020-09-20,0,0.125,2021-01-09
Census Tract,29001950400,40,2020-09-27,0,0,2021-01-09
Census Tract,29001950400,41,2020-10-04,0,0,2021-01-09
Census Tract,29001950400,42,2020-10-11,0,0,2021-01-09
Census Tract,29001950400,43,2020-10-18,0,0,2021-01-09
Census Tract,29001950400,44,2020-10-25,0,0.125,2021-01-09
Census Tract,29001950400,45,2020-11-01,0,0,2021-01-09
Census Tract,29001950400,46,2020-11-08,0,0.125,2021-01-09
Census Tract,29001950400,47,2020-11-15,0,0,2021-01-09
Census Tract,29001950400,48,2020-11-22,0,0,2021-01-09
Census Tract,29001950400,49,2020-11-29,0,0,2021-01-09
Census Tract,29001950400,50,2020-12-06,0,0,2021-01-09
Census Tract,29001950400,51,2020-12-13,0,0,2021-01-09
Census Tract,29001950400,52,2020-12-20,0,0.25,2021-01-09
Census Tract,29001950400,53,2020-12-27,0,0,2021-01-09
Census Tract,29001950400,54,2021-01-03,0,0,2021-01-09
Census Tract,29001950500,1,2019-12-29,0,0,2021-01-09
Census Tract,29001950500,2,2020-01-05,0,0,2021-01-09
Census Tract,29001950500,3,2020-01-12,0,0,2021-01-09
Census Tract,29001950500,4,2020-01-19,0,0.5,2021-01-09
Census Tract,29001950500,5,2020-01-26,0,0.125,2021-01-09
Census Tract,29001950500,6,2020-02-02,0,0.25,2021-01-09
Census Tract,29001950500,7,2020-02-09,0,0.125,2021-01-09
Census Tract,29001950500,8,2020-02-16,0,0,2021-01-09
Census Tract,29001950500,9,2020-02-23,0,0,2021-01-09
Census Tract,29001950500,10,2020-03-01,0,0,2021-01-09
Census Tract,29001950500,11,2020-03-08,0,0.125,2021-01-09
Census Tract,29001950500,12,2020-03-15,0,0,2021-01-09
Census Tract,29001950500,13,2020-03-22,0,0,2021-01-09
Census Tract,29001950500,14,2020-03-29,0,0.125,2021-01-09
Census Tract,29001950500,15,2020-04-05,0,0.125,2021-01-09
Census Tract,29001950500,16,2020-04-12,0,0.75,2021-01-09
Census Tract,29001950500,17,2020-04-19,0,0.25,2021-01-09
Census Tract,29001950500,18,2020-04-26,0,0,2021-01-09
Census Tract,29001950500,19,2020-05-03,0,0.375,2021-01-09
Census Tract,29001950500,20,2020-05-10,0,0.25,2021-01-09
Census Tract,29001950500,21,2020-05-17,0,0.25,2021-01-09
Census Tract,29001950500,22,2020-05-24,0,0.125,2021-01-09
Census Tract,29001950500,23,2020-05-31,0,0.25,2021-01-09
Census Tract,29001950500,24,2020-06-07,0,0.5,2021-01-09
Census Tract,29001950500,25,2020-06-14,0,0,2021-01-09
Census Tract,29001950500,26,2020-06-21,1,0.125,2021-01-09
Census Tract,29001950500,27,2020-06-28,0,0,2021-01-09
Census Tract,29001950500,28,2020-07-05,0,0.375,2021-01-09
Census Tract,29001950500,29,2020-07-12,1,0.125,2021-01-09
Census Tract,29001950500,30,2020-07-19,0,0.375,2021-01-09
Census Tract,29001950500,31,2020-07-26,0,0.25,2021-01-09
Census Tract,29001950500,32,2020-08-02,1,0.375,2021-01-09
Census Tract,29001950500,33,2020-08-09,0,0,2021-01-09
Census Tract,29001950500,34,2020-08-16,0,0.25,2021-01-09
Census Tract,29001950500,35,2020-08-23,0,0.125,2021-01-09
Census Tract,29001950500,36,2020-08-30,0,0,2021-01-09
Census Tract,29001950500,37,2020-09-06,0,0.5,2021-01-09
Census Tract,29001950500,38,2020-09-13,0,0.125,2021-01-09
Census Tract,29001950500,39,2020-09-20,0,0,2021-01-09
Census Tract,29001950500,40,2020-09-27,0,0.125,2021-01-09
Census Tract,29001950500,41,2020-10-04,0,0.125,2021-01-09
Census Tract,29001950500,42,2020-10-11,0,0,2021-01-09
Census Tract,29001950500,43,2020-10-18,0,0.125,2021-01-09
Census Tract,29001950500,44,2020-10-25,0,0.25,2021-01-09
Census Tract,29001950500,45,2020-11-01,2,0,2021-01-09
Census Tract,29001950500,46,2020-11-08,0,0,2021-01-09
Census Tract,29001950500,47,2020-11-15,0,0,2021-01-09
Census Tract,29001950500,48,2020-11-22,0,0.125,2021-01-09
Census Tract,29001950500,49,2020-11-29,0,0.375,2021-01-09
Census Tract,29001950500,50,2020-12-06,0,0,2021-01-09
Census Tract,29001950500,51,2020-12-13,0,0.125,2021-01-09
Census Tract,29001950500,52,2020-12-20,0,0.125,2021-01-09
Census Tract,29001950500,53,2020-12-27,0,0.125,2021-01-09
Census Tract,29001950500,54,2021-01-03,0,0,2021-01-09
Census Tract,29001950900,1,2019-12-29,0,0,2021-01-09
Census Tract,29001950900,2,2020-01-05,0,0,2021-01-09
Census Tract,29001950900,3,2020-01-12,0,0.125,2021-01-09
Census Tract,29001950900,4,2020-01-19,0,0,2021-01-09
Census Tract,29001950900,5,2020-01-26,0,0,2021-01-09
Census Tract,29001950900,6,2020-02-02,0,0,2021-01-09
Census Tract,29001950900,7,2020-02-09,0,0.125,2021-01-09
Census Tract,29001950900,8,2020-02-16,0,0,2021-01-09
Census Tract,29001950900,9,2020-02-23,0,0,2021-01-09
Census Tract,29001950900,10,2020-03-01,0,0.125,2021-01-09
Census Tract,29001950900,11,2020-03-08,0,0,2021-01-09
Census Tract,29001950900,12,2020-03-15,0,0.125,2021-01-09
Census Tract,29001950900,13,2020-03-22,0,0,2021-01-09
Census Tract,29001950900,14,2020-03-29,0,0,2021-01-09
Census Tract,29001950900,15,2020-04-05,0,0,2021-01-09
Census Tract,29001950900,16,2020-04-12,0,0.125,2021-01-09
Census Tract,29001950900,17,2020-04-19,0,0,2021-01-09
Census Tract,29001950900,18,2020-04-26,0,0,2021-01-09
Census Tract,29001950900,19,2020-05-03,0,0.125,2021-01-09
Census Tract,29001950900,20,2020-05-10,0,0,2021-01-09
Census Tract,29001950900,21,2020-05-17,0,0,2021-01-09
Census Tract,29001950900,22,2020-05-24,0,0,2021-01-09
Census Tract,29001950900,23,2020-05-31,0,0.125,2021-01-09
Census Tract,29001950900,24,2020-06-07,0,0,2021-01-09
Census Tract,29001950900,25,2020-06-14,0,0,2021-01-09
Census Tract,29001950900,26,2020-06-21,0,0.125,2021-01-09
Census Tract,29001950900,27,2020-06-28,0,0,2021-01-09
Census Tract,29001950900,28,2020-07-05,0,0.125,2021-01-09
Census Tract,29001950900,29,2020-07-12,0,0,2021-01-09
Census Tract,29001950900,30,2020-07-19,0,0,2021-01-09
Census Tract,29001950900,31,2020-07-26,0,0,2021-01-09
Census Tract,29001950900,32,2020-08-02,0,0,2021-01-09
Census Tract,29001950900,33,2020-08-09,0,0.125,2021-01-09
Census Tract,29001950900,34,2020-08-16,0,0,2021-01-09
Census Tract,29001950900,35,2020-08-23,0,0,2021-01-09
Census Tract,29001950900,36,2020-08-30,0,0,2021-01-09
Census Tract,29001950900,37,2020-09-06,0,0,2021-01-09
Census Tract,29001950900,38,2020-09-13,0,0,2021-01-09
Census Tract,29001950900,39,2020-09-20,0,0,2021-01-09
Census Tract,29001950900,40,2020-09-27,0,0.125,2021-01-09
Census Tract,29001950900,41,2020-10-04,0,0,2021-01-09
Census Tract,29001950900,42,2020-10-11,0,0,2021-01-09
Census Tract,29001950900,43,2020-10-18,0,0,2021-01-09
Census Tract,29001950900,44,2020-10-25,0,0,2021-01-09
Census Tract,29001950900,45,2020-11-01,0,0,2021-01-09
Census Tract,29001950900,46,2020-11-08,0,0,2021-01-09
Census Tract,29001950900,47,2020-11-15,0,0,2021-01-09
Census Tract,29001950900,48,2020-11-22,0,0.125,2021-01-09
Census Tract,29001950900,49,2020-11-29,0,0,2021-01-09
Census Tract,29001950900,50,2020-12-06,0,0,2021-01-09
Census Tract,29001950900,51,2020-12-13,0,0.125,2021-01-09
Census Tract,29001950900,52,2020-12-20,0,0,2021-01-09
Census Tract,29001950900,53,2020-12-27,0,0,2021-01-09
Census Tract,29001950900,54,2021-01-03,0,0,2021-01-09
Census Tract,29003010100,1,2019-12-29,0,0,2021-01-09
Census Tract,29003010100,2,2020-01-05,0,0.375,2021-01-09
Census Tract,29003010100,3,2020-01-12,1,0.25,2021-01-09
Census Tract,29003010100,4,2020-01-19,0,0.25,2021-01-09
Census Tract,29003010100,5,2020-01-26,0,0.25,2021-01-09
Census Tract,29003010100,6,2020-02-02,0,0.25,2021-01-09
Census Tract,29003010100,7,2020-02-09,0,0.5,2021-01-09
Census Tract,29003010100,8,2020-02-16,0,0.25,2021-01-09
Census Tract,29003010100,9,2020-02-23,0,0.375,2021-01-09
Census Tract,29003010100,10,2020-03-01,0,0.125,2021-01-09
Census Tract,29003010100,11,2020-03-08,0,0.125,2021-01-09
Census Tract,29003010100,12,2020-03-15,0,0.5,2021-01-09
Census Tract,29003010100,13,2020-03-22,0,0.25,2021-01-09
Census Tract,29003010100,14,2020-03-29,0,0,2021-01-09
Census Tract,29003010100,15,2020-04-05,0,0.625,2021-01-09
Census Tract,29003010100,16,2020-04-12,0,0,2021-01-09
Census Tract,29003010100,17,2020-04-19,0,0.25,2021-01-09
Census Tract,29003010100,18,2020-04-26,0,0.125,2021-01-09
Census Tract,29003010100,19,2020-05-03,0,0.125,2021-01-09
Census Tract,29003010100,20,2020-05-10,0,0.25,2021-01-09
Census Tract,29003010100,21,2020-05-17,0,0.125,2021-01-09
Census Tract,29003010100,22,2020-05-24,0,0.375,2021-01-09
Census Tract,29003010100,23,2020-05-31,0,0.125,2021-01-09
Census Tract,29003010100,24,2020-06-07,0,0.5,2021-01-09
Census Tract,29003010100,25,2020-06-14,0,0.125,2021-01-09
Census Tract,29003010100,26,2020-06-21,0,0,2021-01-09
Census Tract,29003010100,27,2020-06-28,1,0.375,2021-01-09
Census Tract,29003010100,28,2020-07-05,0,0.5,2021-01-09
Census Tract,29003010100,29,2020-07-12,0,0.5,2021-01-09
Census Tract,29003010100,30,2020-07-19,0,0.625,2021-01-09
Census Tract,29003010100,31,2020-07-26,0,0,2021-01-09
Census Tract,29003010100,32,2020-08-02,1,0.25,2021-01-09
Census Tract,29003010100,33,2020-08-09,1,0.125,2021-01-09
Census Tract,29003010100,34,2020-08-16,0,0.125,2021-01-09
Census Tract,29003010100,35,2020-08-23,0,0,2021-01-09
Census Tract,29003010100,36,2020-08-30,0,0.25,2021-01-09
Census Tract,29003010100,37,2020-09-06,0,0.75,2021-01-09
Census Tract,29003010100,38,2020-09-13,0,0,2021-01-09
Census Tract,29003010100,39,2020-09-20,0,0.125,2021-01-09
Census Tract,29003010100,40,2020-09-27,0,0,2021-01-09
Census Tract,29003010100,41,2020-10-04,0,0.5,2021-01-09
Census Tract,29003010100,42,2020-10-11,0,0.25,2021-01-09
Census Tract,29003010100,43,2020-10-18,0,0,2021-01-09
Census Tract,29003010100,44,2020-10-25,2,0.125,2021-01-09
Census Tract,29003010100,45,2020-11-01,0,0.375,2021-01-09
Census Tract,29003010100,46,2020-11-08,0,0.375,2021-01-09
Census Tract,29003010100,47,2020-11-15,0,0.125,2021-01-09
Census Tract,29003010100,48,2020-11-22,0,0,2021-01-09
Census Tract,29003010100,49,2020-11-29,0,0.375,2021-01-09
Census Tract,29003010100,50,2020-12-06,0,0,2021-01-09
Census Tract,29003010100,51,2020-12-13,0,0.125,2021-01-09
Census Tract,29003010100,52,2020-12-20,0,0,2021-01-09
Census Tract,29003010100,53,2020-12-27,0,0.25,2021-01-09
Census Tract,29003010100,54,2021-01-03,0,0.25,2021-01-09
Census Tract,29003010200,1,2019-12-29,0,0.125,2021-01-09
Census Tract,29003010200,2,2020-01-05,0,0.125,2021-01-09
Census Tract,29003010200,3,2020-01-12,2,0,2021-01-09
Census Tract,29003010200,4,2020-01-19,0,0.25,2021-01-09
Census Tract,29003010200,5,2020-01-26,1,0.125,2021-01-09
Census Tract,29003010200,6,2020-02-02,0,0,2021-01-09
Census Tract,29003010200,7,2020-02-09,0,0,2021-01-09
Census Tract,29003010200,8,2020-02-16,2,0.125,2021-01-09
Census Tract,29003010200,9,2020-02-23,0,0.125,2021-01-09
Census Tract,29003010200,10,2020-03-01,0,0.125,2021-01-09
Census Tract,29003010200,11,2020-03-08,0,0.125,2021-01-09
Census Tract,29003010200,12,2020-03-15,0,0,2021-01-09
Census Tract,29003010200,13,2020-03-22,0,0.125,2021-01-09
Census Tract,29003010200,14,2020-03-29,0,0,2021-01-09
Census Tract,29003010200,15,2020-04-05,0,0,2021-01-09
Census Tract,29003010200,16,2020-04-12,1,0,2021-01-09
Census Tract,29003010200,17,2020-04-19,1,0,2021-01-09
Census Tract,29003010200,18,2020-04-26,0,0.125,2021-01-09
Census Tract,29003010200,19,2020-05-03,0,0.125,2021-01-09
Census Tract,29003010200,20,2020-05-10,2,0.125,2021-01-09
Census Tract,29003010200,21,2020-05-17,0,0.25,2021-01-09
Census Tract,29003010200,22,2020-05-24,0,0,2021-01-09
Census Tract,29003010200,23,2020-05-31,1,0.25,2021-01-09
Census Tract,29003010200,24,2020-06-07,0,0.125,2021-01-09
Census Tract,29003010200,25,2020-06-14,0,0,2021-01-09
Census Tract,29003010200,26,2020-06-21,0,0.375,2021-01-09
Census Tract,29003010200,27,2020-06-28,1,0.125,2021-01-09
Census Tract,29003010200,28,2020-07-05,0,0.125,2021-01-09
Census Tract,29003010200,29,2020-07-12,0,0,2021-01-09
Census Tract,29003010200,30,2020-07-19,0,0.125,2021-01-09
Census Tract,29003010200,31,2020-07-26,0,0.125,2021-01-09
Census Tract,29003010200,32,2020-08-02,0,0.25,2021-01-09
Census Tract,29003010200,33,2020-08-09,0,0.25,2021-01-09
Census Tract,29003010200,34,2020-08-16,0,0.25,2021-01-09
Census Tract,29003010200,35,2020-08-23,0,0,2021-01-09
Census Tract,29003010200,36,2020-08-30,0,0.375,2021-01-09
Census Tract,29003010200,37,2020-09-06,0,0.125,2021-01-09
Census Tract,29003010200,38,2020-09-13,0,0.25,2021-01-09
Census Tract,29003010200,39,2020-09-20,0,0.125,2021-01-09
Census Tract,29003010200,40,2020-09-27,0,0.5,2021-01-09
Census Tract,29003010200,41,2020-10-04,0,0.375,2021-01-09
Census Tract,29003010200,42,2020-10-11,0,0.25,2021-01-09
Census Tract,29003010200,43,2020-10-18,0,0,2021-01-09
Census Tract,29003010200,44,2020-10-25,0,0.25,2021-01-09
Census Tract,29003010200,45,2020-11-01,0,0.125,2021-01-09
Census Tract,29003010200,46,2020-11-08,0,0.25,2021-01-09
Census Tract,29003010200,47,2020-11-15,0,0.125,2021-01-09
Census Tract,29003010200,48,2020-11-22,0,0.125,2021-01-09
Census Tract,29003010200,49,2020-11-29,1,0.125,2021-01-09
Census Tract,29003010200,50,2020-12-06,0,0.25,2021-01-09
Census Tract,29003010200,51,2020-12-13,0,0.25,2021-01-09
Census Tract,29003010200,52,2020-12-20,0,0,2021-01-09
Census Tract,29003010200,53,2020-12-27,0,0.125,2021-01-09
Census Tract,29003010200,54,2021-01-03,0,0.25,2021-01-09
Census Tract,29003010300,1,2019-12-29,0,0,2021-01-09
Census Tract,29003010300,2,2020-01-05,0,0.125,2021-01-09
Census Tract,29003010300,3,2020-01-12,0,0,2021-01-09
Census Tract,29003010300,4,2020-01-19,0,0,2021-01-09
