site_id,serial_share,filings_pandemic,filings_past_year,filings_past_month,filings_pandemic_pct_hist,filings_past_year_pct_hist,filings_past_month_pct_hist,median_rent,renter_hh,hhs_threatened_rate,eviction_filing_rate,site,latest_update
45019,0.37496022908049637,29369,10246,867,0.5210410531171273,0.6871898054996647,0.6965254067081743,1346,57055,0.11017439312943651,0.17958110595039875,charleston,2024-01-01
39061,0.2933129147524247,41349,12789,1155,0.8468505001351717,1.0001407657657657,1.1453788179293931,906,143075,0.06846059758867727,0.08938668530491001,cincinnati,2024-01-01
39035,0.17026378896882494,19253,6523,533,0.6076808357860349,0.7841793646500165,0.8593309149536478,799,104282,0.05198404326729445,0.06255154293166607,cleveland,2024-01-01
39049,0.29128607453068084,68819,23768,1677,0.9885041511457546,1.298159375170681,1.2349042709867453,1102,257009,0.06943336614671082,0.09247925169935683,columbus,2024-01-01
09,0.16282355963774167,55051,20622,1611,0.7366817583692035,1.0476174348901,1.0654761904761905,1277,476797,0.03265330947971569,0.04325111105984308,connecticut,2024-01-01
09001,0.16719152590896078,11509,4490,348,0.756573757559821,1.121471984014653,1.0609756097560976,1644,118307,0.02952488018460446,0.0379521076521254,bridgeport,2024-01-01
09003,0.14696553182491012,17600,6635,525,0.7666840913051054,1.0971173455327123,1.1314655172413792,1221,121667,0.03886838666195435,0.05453409716685708,hartford,2024-01-01
48113,0.2333955158213368,115974,37941,2996,0.7567288932968803,0.940079948462974,0.9193003988953666,1273,482309,0.05890621987149317,0.07866533695203697,dallas,2024-01-01
10003,0.34120956399437413,24285,8470,620,0.5639510243891112,0.749972329828445,0.6785225718194254,1236,70242,0.1012214914153925,0.12058312690413144,wilmington,2024-01-01
10,0.3386916929938673,37002,13094,947,0.5530673024105704,0.7461393811613197,0.6798277099784638,1208,108545,0.09914781887696347,0.12063199594638169,delaware,2024-01-01
48439,0.24359284332688588,120494,45957,3414,0.843519366033879,1.22400223722584,1.0851875397329942,1287,442278,0.07481267438127151,0.10390975811593613,fortworth,2024-01-01
12001,0.07358156028368794,5845,1832,227,1.0051014559211278,1.462480042575838,1.5150166852057876,1134,47058,0.02397041948234094,0.05190757504923003,gainesville,2023-10-01
12086,0.12276180743768605,115064,30721,2216,0.7491511629799633,0.951031127300495,0.6247826699873132,1520,908385,0.024776939293361295,0.0450924809781462,miami,2023-10-01
48201,0.231842638631691,224520,83939,6386,1.0126993362786954,1.437976461720316,1.4438164141985077,1168,832215,0.08240779125586536,0.10086215701471375,houston,2024-01-01
45045,0.3528411364545818,44494,15092,1152,0.8107581155076121,1.0422831885909631,0.9360146252285192,1077,61820,0.16169524425752183,0.24412811387900357,greenville,2024-01-01
12103,0.08778198122460418,52662,12767,544,0.8434455669137166,0.9720757590177976,0.3746556473829201,1313,350246,0.04075421275332195,0.048602030192112594,tampa,2023-10-01
18,0.19966797192197341,222855,73146,4801,0.8026255368574593,1.004070034797768,0.9315998835742699,905,774845,0.07152011047370764,0.09440081564700037,indiana,2024-01-01
18097,0.24994323342415986,81919,27244,1681,0.7203997775105364,0.9135460939399274,0.7803179760937682,960,169686,0.1038152823450373,0.1605553787584126,indianapolis,2024-01-01
18141,0.17635752042287361,8241,2702,219,0.7083700440528634,0.8830065359477124,1.1853856562922869,906,32277,0.0644731542584503,0.08371286055085665,southbend,2024-01-01
12031,0.15979226253198855,41590,13867,1097,0.9346739540820912,1.2695695164155054,1.2534277879341864,1203,166485,0.07980298525392678,0.09086486088017758,jacksonville,2023-12-01
32003,0.36853326483431803,162279,53204,4234,1.1928157180974222,1.588013192651514,1.403729796933278,1325,370204,0.10515823708009638,0.1567803893872764,lasvegas,2023-12-01
47157,0.2751393806210068,83277,29231,1319,0.8127995158944729,1.0856352308706512,0.6730450312539865,1043,163597,0.1502044658520633,0.17867687060276166,memphis,2024-01-01
55079,0.23996926754311082,42067,13877,1083,0.8443424818655139,1.0664115332595598,1.1472457627118644,954,193302,0.06059947646687567,0.0717892210116812,milwaukee,2024-01-01
27,0.11868859949737263,49564,20395,1935,0.8073890662670229,1.4263733958107494,1.3362106171773847,1113,615932,0.028425215770572075,0.03973490580128975,minnesota,2023-11-01
